
[00:00:00.000 --> 00:00:02.000]  在我們看這段經文之前
[00:17:24.400 --> 00:17:26.200]  能夠照得遠一點
[00:17:26.200 --> 00:17:29.200]  能夠讓人看到光明
[00:17:29.200 --> 00:17:31.600]  各位弟兄姊妹
[00:17:31.600 --> 00:17:35.800]  有些時候我們都會很客氣
[00:17:35.800 --> 00:17:38.200]  不要這麼高調了
[00:17:38.200 --> 00:17:41.000]  但聖經不是這樣說
[00:17:41.000 --> 00:17:43.600]  聖經提醒我們要謙虛自己
[00:17:43.600 --> 00:17:45.400]  不過我們要留心
[00:17:45.400 --> 00:17:47.000]  要讓我們的好行為
[00:17:47.000 --> 00:17:50.200]  活在人的面前
[00:17:50.200 --> 00:17:53.000]  目的不是要高抬自己
[00:17:53.000 --> 00:17:55.800]  目的是剛才讀過的十六節經文說
[00:17:55.800 --> 00:17:58.400]  「叫人看見你們的好行為
[00:17:58.400 --> 00:18:01.600]  便將榮耀歸給天上的父」
[00:18:01.600 --> 00:18:04.200]  我過去提及過
[00:18:04.200 --> 00:18:06.400]  有些老師告訴我
[00:18:06.400 --> 00:18:09.400]  在學校裡叫同學舉手回答問題
[00:18:09.400 --> 00:18:11.200]  現在很多都不肯
[00:18:11.200 --> 00:18:12.800]  不是他們不懂
[00:18:13.800 --> 00:18:17.600]  有些老師看到學生很有心回答問題
[00:18:17.600 --> 00:18:20.000]  和大家分享他所認識的答案
[00:18:20.000 --> 00:18:23.200]  放學後同學走到他旁邊
[00:18:23.200 --> 00:18:24.200]  碰碰他
[00:18:24.200 --> 00:18:25.200]  喂
[00:18:25.200 --> 00:18:27.000]  你今天
[00:18:27.000 --> 00:18:30.000]  好好表現
[00:18:30.000 --> 00:18:31.800]  老師很疼你
[00:18:31.800 --> 00:18:35.600]  在取笑他
[00:18:35.600 --> 00:18:39.200]  所以很多學生都不肯回答
[00:18:39.200 --> 00:18:41.600]  在你的公司裡
[00:18:41.600 --> 00:18:43.400]  在你的家庭當中也會
[00:18:43.800 --> 00:18:45.800]  如果你想做一些好的事情
[00:18:45.800 --> 00:18:48.000]  同事知道之後
[00:18:48.000 --> 00:18:49.400]  便到處說
[00:18:49.400 --> 00:18:51.000]  這個人
[00:18:51.000 --> 00:18:53.200]  想搏星
[00:18:53.200 --> 00:18:56.200]  想擦老闆鞋
[00:18:56.200 --> 00:18:58.200]  所以做這些事情
[00:18:58.200 --> 00:19:01.800]  你一定在報紙看過這個名詞
[00:19:01.800 --> 00:19:04.000]  有沒有聽過抹黑?
[00:19:04.000 --> 00:19:07.000]  看到你這麼光芒照出來
[00:19:07.000 --> 00:19:08.200]  先抹黑你
[00:19:08.200 --> 00:19:10.400]  讓你不要照得這麼榮耀
[00:19:10.400 --> 00:19:13.000]  把自己的醜陋照出來
[00:19:14.000 --> 00:19:15.800]  這個世界會是這樣
[00:19:15.800 --> 00:19:16.800]  各位電影師妹
[00:19:16.800 --> 00:19:19.800]  很多人寧願把光放在抽屜裡
[00:19:19.800 --> 00:19:22.200]  不要這樣招搖
[00:19:22.200 --> 00:19:23.600]  所謂招搖
[00:19:23.600 --> 00:19:25.600]  但聖恩說
[00:19:25.600 --> 00:19:27.000]  放膽
[00:19:27.000 --> 00:19:30.000]  讓你的光照在人前
[00:19:30.000 --> 00:19:33.600]  當然你的重心不是看我照得多光
[00:19:33.600 --> 00:19:36.000]  而是想讓光照到
[00:19:36.000 --> 00:19:38.000]  讓人可以看到路
[00:19:38.000 --> 00:19:40.400]  讓人可以分辨是非
[00:19:41.200 --> 00:19:44.600]  因此不要認為謙卑
[00:19:44.600 --> 00:19:47.400]  就等於要去隱蔽自己
[00:19:47.400 --> 00:19:50.200]  聖經清楚告訴我們
[00:19:50.200 --> 00:19:53.000]  我們是世上的光
[00:19:53.000 --> 00:19:54.600]  我們的責任
[00:19:54.600 --> 00:19:56.800]  就是要讓好行為
[00:19:56.800 --> 00:19:58.800]  照耀出來
[00:19:58.800 --> 00:20:02.200]  以至榮耀能夠歸給上帝
[00:20:02.200 --> 00:20:04.200]  對於教會來說
[00:20:04.200 --> 00:20:05.200]  我們的光
[00:20:05.200 --> 00:20:07.800]  也不要單單照在教會裡面
[00:20:07.800 --> 00:20:10.200]  要讓光同時照出
[00:20:10.200 --> 00:20:12.800]  教會的四面牆之外
[00:20:12.800 --> 00:20:14.400]  去到社區
[00:20:14.400 --> 00:20:16.400]  這個世界裡面
[00:20:16.400 --> 00:20:18.000]  我最後想提一提
[00:20:18.000 --> 00:20:19.200]  大家會聽過
[00:20:19.200 --> 00:20:21.600]  教會最近很多電影師妹都看了一本書
[00:20:21.600 --> 00:20:24.200]  叫做《馬鈴薯湯的教會》
[00:20:24.200 --> 00:20:26.200]  有沒有聽過?
[00:20:26.200 --> 00:20:28.800]  有些沒有
[00:20:28.800 --> 00:20:30.400]  這本書很值得看
[00:20:30.400 --> 00:20:32.200]  《馬鈴薯湯的教會》
[00:20:32.200 --> 00:20:35.000]  不是說那間教會是賣薯仔湯的
[00:20:35.000 --> 00:20:38.600]  那間教會是韓國一間教會
[00:20:38.600 --> 00:20:40.200]  地方比較隱蔽一點
[00:20:40.200 --> 00:20:42.400]  他們街角有一間店鋪
[00:20:42.400 --> 00:20:44.200]  是賣薯仔湯的
[00:20:44.200 --> 00:20:46.000]  一大個招牌寫著
[00:20:46.000 --> 00:20:47.600]  馬鈴薯湯
[00:20:47.600 --> 00:20:49.400]  所以很多人就說這間教會叫做
[00:20:49.400 --> 00:20:50.800]  馬鈴薯湯教會
[00:20:50.800 --> 00:20:54.200]  但其實他們叫做光鹽教會
[00:20:54.200 --> 00:20:58.000]  他們有很多美好的實際的見證
[00:20:58.000 --> 00:20:59.200]  這本書都有說
[00:20:59.200 --> 00:21:01.000]  其中一點我簡單提
[00:21:01.000 --> 00:21:02.800]  他們很留心到
[00:21:02.800 --> 00:21:04.800]  國家裡面有很多的外勞
[00:21:04.800 --> 00:21:06.200]  三十五萬外勞
[00:21:06.200 --> 00:21:07.400]  其中二十七萬
[00:21:07.400 --> 00:21:08.800]  是非法勞工
[00:21:08.800 --> 00:21:10.200]  這些勞工做一些
[00:21:10.200 --> 00:21:11.800]  韓國人不想做的事情
[00:21:11.800 --> 00:21:14.200]  那些最危險的
[00:21:14.200 --> 00:21:15.800]  最骯髒的
[00:21:15.800 --> 00:21:18.600]  最困難長時間的
[00:21:18.600 --> 00:21:21.000]  大家有沒有留意到香港
[00:21:21.000 --> 00:21:22.600]  如果看到一條路是掘路的
[00:21:22.600 --> 00:21:24.200]  下面有兩個工人在做
[00:21:24.200 --> 00:21:26.200]  一看他們是什麼人?
[00:21:26.200 --> 00:21:29.400]  是不是香港人?
[00:21:29.400 --> 00:21:31.200]  現在很少了
[00:21:31.200 --> 00:21:33.600]  多數是印巴人
[00:21:33.600 --> 00:21:34.800]  印巴裔
[00:21:35.800 --> 00:21:38.200]  韓國人同時是把最艱難的工作
[00:21:38.200 --> 00:21:39.200]  給了外勞
[00:21:39.200 --> 00:21:42.800]  但外勞在當地很辛苦
[00:21:42.800 --> 00:21:45.400]  很多人沒有好的居住的地方
[00:21:45.400 --> 00:21:48.000]  教會就租了一個單位有兩層
[00:21:48.000 --> 00:21:50.200]  給他們作為臨時的居所
[00:21:50.200 --> 00:21:52.400]  直至他們找到正式的地方
[00:21:52.400 --> 00:21:54.600]  不單止給他們住
[00:21:54.600 --> 00:21:57.000]  還有留心關心他們
[00:21:57.000 --> 00:21:58.400]  誰生日
[00:21:58.400 --> 00:22:00.200]  為他們辦生日會
[00:22:00.200 --> 00:22:02.400]  他們想都沒有想過
[00:22:02.400 --> 00:22:05.600]  自己在韓國會有人為他們辦生日會
[00:22:06.200 --> 00:22:09.000]  有些勞工突然牙痛
[00:22:09.000 --> 00:22:10.400]  沒錢去看醫生
[00:22:10.400 --> 00:22:13.000]  教會介紹自己弟兄醫生
[00:22:13.000 --> 00:22:14.200]  給他看牙
[00:22:14.200 --> 00:22:16.200]  免費服侍他們
[00:22:16.200 --> 00:22:18.000]  星期日崇拜
[00:22:18.000 --> 00:22:20.600]  幫助他們做一個自己語言的崇拜
[00:22:20.600 --> 00:22:21.800]  然後崇拜之後
[00:22:21.800 --> 00:22:22.600]  有班弟兄姊妹
[00:22:22.600 --> 00:22:24.000]  這個使命小組
[00:22:24.000 --> 00:22:25.000]  去到他們中間
[00:22:25.000 --> 00:22:26.600]  專門為他們煮午餐
[00:22:26.600 --> 00:22:30.800]  讓他們感受在外地的溫暖
[00:22:30.800 --> 00:22:33.400]  當中一個一個信耶穌
[00:22:35.000 --> 00:22:35.800]  各位弟兄姊妹
[00:22:35.800 --> 00:22:37.400]  這些寶貴的見證
[00:22:37.400 --> 00:22:40.400]  但願有一天我們都能夠學校
[00:22:40.400 --> 00:22:43.600]  讓我們的教會
[00:22:43.600 --> 00:22:44.800]  也都學習
[00:22:44.800 --> 00:22:48.000]  去成為一間發光的教會
[00:22:48.000 --> 00:22:49.800]  作燈台的教會
[00:22:49.800 --> 00:22:52.200]  因此我們看完早前幾節
[00:22:52.200 --> 00:22:53.400]  這麼寶貴的經文
[00:22:53.400 --> 00:22:55.000]  我們祈禱
[00:22:55.000 --> 00:22:55.800]  神啊
[00:22:55.800 --> 00:22:57.800]  讓我們的生命
[00:22:57.800 --> 00:22:59.800]  成為炎
[00:22:59.800 --> 00:23:01.000]  成為光
[00:23:01.400 --> 00:23:05.600]  讓教會都成為光彩的教會
[00:23:05.600 --> 00:23:06.800]  我們一起祈禱

