
[00:00:00.000 --> 00:00:04.760]  讓方第五章的三十一至四十七節
[00:19:24.800 --> 00:19:27.200]  他們公然訴諸什麼理由呢?
[00:19:27.200 --> 00:19:28.880]  就是公然訴諸
[00:19:28.880 --> 00:19:32.880]  以律法的一些規條去處理耶穌
[00:19:32.880 --> 00:19:35.200]  這是一個很大的反諷
[00:19:35.200 --> 00:19:37.440]  但是對於讀者來說
[00:19:37.440 --> 00:19:39.880]  他說這個以含蓄的手法
[00:19:39.880 --> 00:19:41.640]  就是邀請他們來理解
[00:19:41.640 --> 00:19:43.920]  並相信耶穌在這裡
[00:19:43.920 --> 00:19:46.560]  和摩西所說的一些律法
[00:19:46.560 --> 00:19:51.480]  這個摩西所表達的律法的精神
[00:19:51.480 --> 00:19:53.040]  是當時的年代
[00:19:53.040 --> 00:19:55.840]  那些猶太人是不會接受的
[00:19:55.840 --> 00:19:58.920]  但是當約翰去寫《約翰勳》的時候
[00:19:58.920 --> 00:20:01.360]  正是說出其實
[00:20:01.360 --> 00:20:05.360]  摩西舊約的先知所說的所有的預言
[00:20:05.360 --> 00:20:08.200]  都應驗在耶穌的身上
[00:20:08.200 --> 00:20:09.720]  在這段經文裡面
[00:20:09.720 --> 00:20:12.200]  耶穌很清楚的
[00:20:12.200 --> 00:20:14.200]  用不同的方式去說出
[00:20:14.200 --> 00:20:16.240]  祂自己的身份和權柄
[00:20:16.240 --> 00:20:19.880]  和去說出一個真正信靠的人
[00:20:19.880 --> 00:20:22.000]  應該有什麼態度
[00:20:22.000 --> 00:20:23.480]  我們從三方面去看看
[00:20:23.480 --> 00:20:26.760]  耶穌所表達的精神究竟是什麼
[00:20:26.760 --> 00:20:28.560]  在這裡第一方面我們可以說
[00:20:28.560 --> 00:20:31.920]  耶穌去提出一些證據
[00:20:31.920 --> 00:20:33.920]  證明祂自己的身份
[00:20:33.920 --> 00:20:35.520]  和祂有權柄
[00:20:35.520 --> 00:20:37.920]  在安息日裡面去治病
[00:20:37.920 --> 00:20:39.480]  耶穌在安息日
[00:20:39.480 --> 00:20:44.000]  治好這個癱了38年的一個病人
[00:20:44.000 --> 00:20:47.200]  就引發了猶太領袖對他質疑
[00:20:47.200 --> 00:20:48.840]  為什麼你會犯安息日
[00:20:48.840 --> 00:20:50.720]  耶穌的自辯是什麼呢?
[00:20:50.720 --> 00:20:54.320]  在猶太人的律法框架之下
[00:20:54.320 --> 00:20:57.800]  一個人的自我見證是不足為懼的
[00:20:57.800 --> 00:21:01.160]  但是耶穌為了他們的緣故
[00:21:01.160 --> 00:21:03.280]  用了四個外在的證據
[00:21:03.280 --> 00:21:04.920]  證明自己的身份
[00:21:04.920 --> 00:21:08.760]  第一個就是施洗約翰的見證
[00:21:08.760 --> 00:21:12.360]  可以說施洗約翰去見證
[00:21:12.360 --> 00:21:14.160]  耶穌就是神的羔羊
[00:21:14.160 --> 00:21:18.200]  如果你們承認施洗約翰是先知的地位的話
[00:21:18.200 --> 00:21:21.600]  你們就會必然接受他的見證
[00:21:21.600 --> 00:21:24.240]  第二個證據耶穌說出
[00:21:24.240 --> 00:21:25.760]  就是他的侍奉
[00:21:25.760 --> 00:21:27.120]  他所作的見證
[00:21:27.120 --> 00:21:31.720]  他所在地上工作的一個見證
[00:21:31.720 --> 00:21:34.360]  是耶穌所行的神蹟和教導
[00:21:34.360 --> 00:21:36.720]  顯明他的身份和權柄
[00:21:36.720 --> 00:21:39.120]  耶穌所行的神蹟的目的
[00:21:39.120 --> 00:21:40.840]  不是滿足人的好奇
[00:21:40.840 --> 00:21:45.240]  而是指向耶穌的身份和所要成就的救恩
[00:21:45.240 --> 00:21:49.360]  第三方面就是赴上帝的直接見證
[00:21:49.360 --> 00:21:51.160]  在他受洗的時候
[00:21:51.160 --> 00:21:54.080]  已經很清楚的聲音說
[00:21:54.080 --> 00:21:55.640]  這是我的愛子
[00:21:55.640 --> 00:21:58.920]  要完成我所猜測他的工作
[00:21:58.920 --> 00:22:04.880]  跟著在登山變相中親自和耶穌顯出
[00:22:04.880 --> 00:22:09.680]  上帝和耶穌的特別關係
[00:22:09.680 --> 00:22:12.600]  第四方面就是舊約聖經的見證
[00:22:12.600 --> 00:22:14.920]  猶太人查考聖經
[00:22:14.920 --> 00:22:17.400]  用很多時間去研究聖經
[00:22:17.400 --> 00:22:19.080]  卻錯失了
[00:22:19.080 --> 00:22:22.000]  他們不明白舊約聖經的精義
[00:22:22.000 --> 00:22:24.200]  所以耶穌來到了
[00:22:24.200 --> 00:22:27.800]  上帝所要預備的一步一步的救恩計劃
[00:22:27.800 --> 00:22:31.520]  在最後的救恩成就的階段裡
[00:22:31.520 --> 00:22:32.480]  在這裡
[00:22:32.480 --> 00:22:33.320]  耶穌來到了
[00:22:33.320 --> 00:22:35.160]  但他們卻錯失了
[00:22:35.160 --> 00:22:38.480]  認不出耶穌的身份
[00:22:38.480 --> 00:22:40.080]  眾多的先知的預言
[00:22:40.080 --> 00:22:43.560]  都是指向耶穌的降臨和使命
[00:22:43.560 --> 00:22:46.880]  我們可以這樣說
[00:22:46.880 --> 00:22:48.320]  將來的事
[00:22:48.320 --> 00:22:50.280]  你怎麼知道會發生呢?
[00:22:50.280 --> 00:22:52.480]  你怎麼知道將來會有審判呢?
[00:22:52.480 --> 00:22:57.480]  你怎麼知道將來人有一個永恆的生命呢?
[00:22:57.480 --> 00:22:59.120]  我們可以這樣說
[00:22:59.120 --> 00:23:00.480]  這也是信心
[00:23:00.480 --> 00:23:02.760]  的確將來未發生的事
[00:23:02.760 --> 00:23:05.640]  我們要有信心在裡面
[00:23:05.640 --> 00:23:09.120]  不過這個信心是有基礎的
[00:23:09.120 --> 00:23:12.160]  聖經有很多的預言已經應驗了
[00:23:12.160 --> 00:23:14.000]  過去我們看看
[00:23:14.000 --> 00:23:15.880]  究竟聖經有多少預言
[00:23:15.880 --> 00:23:17.720]  說了然後應驗呢?
[00:23:17.720 --> 00:23:20.320]  我們從舊約聖經裡面
[00:23:20.320 --> 00:23:21.400]  去看很多預言
[00:23:21.400 --> 00:23:22.120]  已經應驗了
[00:23:22.120 --> 00:23:24.840]  所以將來我們相信
[00:23:24.840 --> 00:23:26.160]  事情未有發生
[00:23:26.160 --> 00:23:29.120]  但我們相信這件事同樣會應驗
[00:23:29.120 --> 00:23:31.440]  在聖經裡面其中一個很大的預言就是
[00:23:31.440 --> 00:23:33.440]  以色列人會復國
[00:23:33.440 --> 00:23:35.880]  以色列人已經亡國二千多年了
[00:23:35.880 --> 00:23:38.520]  但聖經上說他們必有一天會復國
[00:23:38.520 --> 00:23:39.760]  在二千多年當中
[00:23:39.760 --> 00:23:40.680]  有很多人都說
[00:23:40.680 --> 00:23:42.320]  聖經又說以色列會復國
[00:23:42.320 --> 00:23:44.680]  你看看過了這麼多年了
[00:23:44.680 --> 00:23:45.800]  有沒有復國呢?
[00:23:45.800 --> 00:23:47.120]  歷史學家都說
[00:23:47.120 --> 00:23:49.520]  一個國家亡國超過五百年
[00:23:49.520 --> 00:23:51.240]  基本上就不可以復國
[00:23:51.240 --> 00:23:52.560]  人類歷史裡面
[00:23:52.560 --> 00:23:53.800]  只有一個國家
[00:23:53.800 --> 00:23:56.120]  亡了國二千五百年
[00:23:56.120 --> 00:23:57.760]  但是在上個世紀
[00:23:57.760 --> 00:24:00.320]  一九四八年就復國了
[00:24:00.320 --> 00:24:01.560]  這件神蹟
[00:24:01.560 --> 00:24:04.400]  一個大神蹟發生了
[00:24:04.400 --> 00:24:05.760]  過去這件事
[00:24:05.760 --> 00:24:08.720]  我們清清楚楚看到上帝的作為
[00:24:08.720 --> 00:24:10.600]  我們相信將來
[00:24:10.600 --> 00:24:13.800]  上帝同樣會是這樣的工作
[00:24:13.800 --> 00:24:15.800]  所以我們說信心
[00:24:15.800 --> 00:24:19.440]  但信心是有理性作為一個基礎的
[00:24:19.440 --> 00:24:20.920]  我們有證據的
[00:24:20.920 --> 00:24:22.720]  所以耶穌也說了很多證據
[00:24:22.720 --> 00:24:24.480]  證明自己的身份
[00:24:24.480 --> 00:24:27.000]  當然我們要存著信心去相信
[00:24:27.000 --> 00:24:30.640]  耶穌就是上帝差派來的那個救主
[00:24:30.640 --> 00:24:31.600]  第二方面
[00:24:31.600 --> 00:24:34.960]  我們可以說信心和理性的關係是什麼呢?
[00:24:34.960 --> 00:24:37.080]  很多時候教裡面我們經常說
[00:24:37.080 --> 00:24:38.760]  要有信心
[00:24:38.760 --> 00:24:40.680]  我們是一個信仰
[00:24:40.680 --> 00:24:43.200]  信仰就是要講信心
[00:24:43.200 --> 00:24:46.160]  但是信仰裡面是有理性
[00:24:46.160 --> 00:24:47.800]  也都有信心
[00:24:47.800 --> 00:24:50.720]  有不少人誤解了信心的意思
[00:24:50.720 --> 00:24:52.720]  以為要麼講理性
[00:24:52.720 --> 00:24:54.200]  要麼就講信心
[00:24:54.200 --> 00:24:56.720]  講信心就不會有理性
[00:24:56.720 --> 00:24:59.080]  講理性就不會有信心
[00:24:59.080 --> 00:25:02.400]  我們很多時候將兩者完全對立
[00:25:02.400 --> 00:25:05.120]  但其實兩者是並存的
[00:25:05.120 --> 00:25:06.800]  在我們日常生活當中
[00:25:06.800 --> 00:25:09.600]  其實我們需要運用信心
[00:25:09.600 --> 00:25:11.600]  也需要運用理性
[00:25:11.600 --> 00:25:13.920]  我們才能夠生活
[00:25:13.920 --> 00:25:15.120]  嚴格來說
[00:25:15.120 --> 00:25:18.440]  絕對的懷疑主義者
[00:25:18.440 --> 00:25:20.160]  是不可以生存的
[00:25:20.160 --> 00:25:21.600]  大家有沒有想過
[00:25:21.600 --> 00:25:24.600]  不可能生存在地上
[00:25:24.600 --> 00:25:25.680]  我舉例子
[00:25:25.680 --> 00:25:26.680]  每一天
[00:25:26.680 --> 00:25:29.400]  我們生活都需要信心
[00:25:29.400 --> 00:25:31.400]  我們需要信心
[00:25:31.400 --> 00:25:32.520]  你怎麼知道
[00:25:32.520 --> 00:25:33.240]  舉個例子
[00:25:33.240 --> 00:25:34.840]  你怎麼知道你走路
[00:25:34.840 --> 00:25:36.360]  前面那一步
[00:25:36.360 --> 00:25:37.960]  踏下去
[00:25:37.960 --> 00:25:40.920]  不是有人給你一個陷阱踩下去呢?
[00:25:40.920 --> 00:25:42.440]  你怎麼知道
[00:25:42.440 --> 00:25:43.720]  你踏下去的時候
[00:25:43.720 --> 00:25:45.720]  可以承載你的重量呢?
[00:25:45.720 --> 00:25:47.720]  其實是不知道的
[00:25:47.720 --> 00:25:50.480]  你說我昨天走過
[00:25:50.480 --> 00:25:51.240]  剛剛走過
[00:25:51.240 --> 00:25:52.480]  就是你剛剛走了之後
[00:25:52.480 --> 00:25:54.200]  有人給你掘一個陷阱
[00:25:54.200 --> 00:25:54.960]  你一踏下去
[00:25:54.960 --> 00:25:56.960]  你整個人就掉下去了
[00:25:56.960 --> 00:25:58.160]  有可能的
[00:25:58.160 --> 00:26:01.680]  如果從一個絕對的懷疑論者的角度
[00:26:01.680 --> 00:26:03.040]  還有就是我們說
[00:26:03.040 --> 00:26:04.280]  坐巴士
[00:26:04.280 --> 00:26:05.280]  我們每一天
[00:26:05.280 --> 00:26:08.080]  我們坐巴士
[00:26:08.080 --> 00:26:10.080]  有多少號我們去哪裏
[00:26:10.080 --> 00:26:12.560]  有多少號就去哪裏呢?
[00:26:12.560 --> 00:26:14.240]  其實都需要信心的
[00:26:14.240 --> 00:26:16.840]  你說我每天坐都可以的
[00:26:16.840 --> 00:26:18.400]  你怎麼知道
[00:26:18.400 --> 00:26:19.440]  過去是這樣
[00:26:19.440 --> 00:26:21.440]  將來未必一定是這樣
[00:26:21.440 --> 00:26:23.240]  可能這一班車
[00:26:23.240 --> 00:26:24.640]  那個司機有些失常
[00:26:24.640 --> 00:26:25.840]  就車到別處
[00:26:25.840 --> 00:26:28.600]  又或者突然間有些瘋狂的行動出來
[00:26:28.600 --> 00:26:30.040]  都未受得了
[00:26:30.040 --> 00:26:32.280]  如果從一個絕對懷疑的角度
[00:26:32.280 --> 00:26:34.040]  我真的可以這樣懷疑
[00:26:34.040 --> 00:26:34.960]  但當然
[00:26:34.960 --> 00:26:35.640]  我們說
[00:26:35.640 --> 00:26:36.320]  不會的
[00:26:36.320 --> 00:26:37.360]  一般來說
[00:26:37.360 --> 00:26:40.160]  過去我們都是這樣的
[00:26:40.160 --> 00:26:43.200]  坐多少號就去到我們的目的地
[00:26:43.200 --> 00:26:44.640]  一般都是正常的
[00:26:44.640 --> 00:26:45.440]  對的
[00:26:45.440 --> 00:26:46.720]  這個就是理性
[00:26:46.720 --> 00:26:47.840]  但是
[00:26:47.840 --> 00:26:48.520]  有沒有信心呢?
[00:26:48.520 --> 00:26:49.320]  有的
[00:26:49.320 --> 00:26:50.600]  過去是這樣不代表
[00:26:50.600 --> 00:26:51.480]  今天是這樣不代表
[00:26:51.480 --> 00:26:52.680]  將來是這樣
[00:26:52.680 --> 00:26:53.360]  所以
[00:26:53.360 --> 00:26:55.760]  我們都要有一個信心在裏面
[00:26:55.760 --> 00:26:57.520]  所以我們日常生活當中
[00:26:57.520 --> 00:27:00.840]  我們都需要理性和需要信心的
[00:27:00.840 --> 00:27:02.880]  信仰也是這樣
[00:27:02.880 --> 00:27:03.840]  證據
[00:27:03.840 --> 00:27:06.120]  大多是指向過去
[00:27:06.120 --> 00:27:07.640]  就是發生了的事
[00:27:07.640 --> 00:27:08.840]  這是證據
[00:27:08.840 --> 00:27:10.520]  和現在可以這樣說
[00:27:10.520 --> 00:27:12.160]  從歷史的技術裏面
[00:27:12.160 --> 00:27:12.800]  可以說
[00:27:12.800 --> 00:27:14.880]  耶穌的見證
[00:27:14.880 --> 00:27:16.880]  證明耶穌的身份
[00:27:16.880 --> 00:27:20.960]  可以說我們從歷史的角度去看
[00:27:20.960 --> 00:27:21.840]  究竟
[00:27:21.840 --> 00:27:22.880]  過去才知道
[00:27:22.880 --> 00:27:23.920]  如何預言
[00:27:23.920 --> 00:27:25.120]  耶穌來到
[00:27:25.120 --> 00:27:25.800]  做些什麼
[00:27:25.800 --> 00:27:26.560]  說些什麼
[00:27:26.560 --> 00:27:29.880]  我們可以這樣去做一個歷史的研究
[00:27:29.880 --> 00:27:30.600]  但是
[00:27:30.600 --> 00:27:32.280]  我們相信耶穌
[00:27:32.280 --> 00:27:33.040]  接著
[00:27:33.040 --> 00:27:34.520]  說祂必然有公義
[00:27:34.520 --> 00:27:35.720]  有將來的審判
[00:27:35.720 --> 00:27:36.960]  這個是信心
[00:27:36.960 --> 00:27:38.960]  因為這是將來的事
[00:27:38.960 --> 00:27:40.200]  我們相信
[00:27:40.200 --> 00:27:40.880]  舊恩
[00:27:40.880 --> 00:27:42.640]  我們相信上帝拯救我們
[00:27:42.640 --> 00:27:45.360]  我們相信上帝賜下一個永恆的生命給我們
[00:27:45.360 --> 00:27:47.040]  這都是信心
[00:27:47.040 --> 00:27:47.760]  因為
[00:27:47.760 --> 00:27:49.040]  永恆的生命
[00:27:49.040 --> 00:27:49.920]  我們見過沒有呢?
[00:27:49.920 --> 00:27:50.800]  的確
[00:27:50.800 --> 00:27:52.320]  將來的事我們沒有見過
[00:27:52.320 --> 00:27:54.200]  這是一個信心
[00:27:54.200 --> 00:27:55.560]  但是這個信心
[00:27:55.560 --> 00:27:56.440]  是不是不講理性呢?
[00:27:56.440 --> 00:27:57.400]  不是
[00:27:57.400 --> 00:27:59.280]  我們基於一個
[00:27:59.280 --> 00:28:01.960]  足夠的證據
[00:28:01.960 --> 00:28:02.720]  接著
[00:28:02.720 --> 00:28:04.080]  我們懷著信心
[00:28:04.080 --> 00:28:06.080]  去相信上帝的工作
[00:28:06.080 --> 00:28:06.880]  其實
[00:28:06.880 --> 00:28:08.760]  在這個世界上有很多事情
[00:28:08.760 --> 00:28:11.440]  我們都沒有百分之一百的證據
[00:28:11.440 --> 00:28:14.320]  但是我們有相對的證據
[00:28:14.320 --> 00:28:16.040]  就已經足夠了
[00:28:16.040 --> 00:28:19.560]  我們就可以存著信心去做一個選擇
[00:28:19.560 --> 00:28:22.040]  就好像法庭判案一樣
[00:28:22.040 --> 00:28:23.720]  我們
[00:28:23.720 --> 00:28:27.760]  法庭是沒有絕對證據去證明一個人有罪或者無罪的
[00:28:27.760 --> 00:28:28.680]  沒有的
[00:28:28.680 --> 00:28:29.400]  不過
[00:28:29.400 --> 00:28:30.800]  就去提出
[00:28:30.800 --> 00:28:32.120]  不同的證據
[00:28:32.120 --> 00:28:34.120]  有足夠的證據
[00:28:34.120 --> 00:28:36.440]  就讓法官或者陪審團
[00:28:36.440 --> 00:28:39.160]  作出一個決定
[00:28:39.160 --> 00:28:40.600]  信仰的基礎
[00:28:40.600 --> 00:28:42.840]  仍然是需要信心
[00:28:42.840 --> 00:28:44.280]  我們不是相信證據
[00:28:44.280 --> 00:28:45.800]  某程度信仰裏面
[00:28:45.800 --> 00:28:47.440]  我們是相信上帝
[00:28:47.440 --> 00:28:49.080]  我們相信上帝
[00:28:49.080 --> 00:28:52.520]  我們對上帝有一個毀身
[00:28:52.520 --> 00:28:54.480]  信心是什麼呢?
[00:28:54.480 --> 00:28:56.400]  我們不是相信一大堆的規條
[00:28:56.400 --> 00:28:58.280]  而是對上帝的毀身
[00:28:58.280 --> 00:29:00.840]  願意一生與上帝同行
[00:29:00.840 --> 00:29:03.120]  以祂為我們的主
[00:29:03.120 --> 00:29:06.480]  我們在地上不是建立自己的豐功偉績
[00:29:06.480 --> 00:29:08.200]  不是建立自己的榮耀
[00:29:08.200 --> 00:29:11.600]  而是專心的讓人去認識上帝
[00:29:11.600 --> 00:29:13.880]  正如耶穌一生的榜樣
[00:29:13.880 --> 00:29:16.880]  祂要讓人去認識上帝
[00:29:16.880 --> 00:29:20.440]  願意付上極大的代價
[00:29:20.440 --> 00:29:22.200]  所以在這裏
[00:29:22.200 --> 00:29:24.000]  耶穌說出
[00:29:24.000 --> 00:29:28.400]  祂也顯出祂的身份是有證據的
[00:29:28.400 --> 00:29:30.400]  然後祂也顯出
[00:29:30.400 --> 00:29:35.200]  一個跟從祂的人是需要信心的
[00:29:35.200 --> 00:29:36.080]  在這裏
[00:29:36.080 --> 00:29:40.840]  耶穌繼續去表達一個真正的信心是怎樣呢?
[00:29:40.840 --> 00:29:44.160]  猶太人的宗教領袖很熟悉聖經
[00:29:44.160 --> 00:29:47.960]  但是他們沒有真正的認識上帝
[00:29:47.960 --> 00:29:49.720]  我們查經的目的
[00:29:49.720 --> 00:29:51.720]  不是要累積知識
[00:29:51.720 --> 00:29:56.120]  而是藉著聖經讓我們能夠信靠耶穌
[00:29:56.120 --> 00:29:58.680]  新約聖經、舊約聖經
[00:29:58.680 --> 00:30:01.160]  同樣去見證耶穌的身份
[00:30:01.160 --> 00:30:04.040]  和上帝為我們預備的救恩
[00:30:04.040 --> 00:30:05.640]  但今天我們很小心
[00:30:05.640 --> 00:30:06.880]  我們會不會陷入
[00:30:06.880 --> 00:30:10.400]  好像當時的猶太人的宗教領袖一樣
[00:30:10.400 --> 00:30:13.000]  信仰就是一些宗教的活動
[00:30:13.000 --> 00:30:16.520]  而失去了對耶穌的委身呢?
[00:30:16.520 --> 00:30:18.520]  我們堅信聖經
[00:30:18.520 --> 00:30:20.040]  我們不是說
[00:30:20.040 --> 00:30:24.440]  當聖經是一本人生道德教訓的指南針
[00:30:24.440 --> 00:30:25.880]  我們也不是說
[00:30:25.880 --> 00:30:27.480]  看看發生了什麼事
[00:30:27.480 --> 00:30:30.440]  當聖經是一個歷史書的研究
[00:30:30.440 --> 00:30:31.880]  發生了什麼事
[00:30:31.880 --> 00:30:35.200]  而是從中去看見上帝的作為
[00:30:35.200 --> 00:30:38.160]  讓我們去認識上帝
[00:30:38.160 --> 00:30:42.960]  讓我們能夠更加加強我們的信心
[00:30:42.960 --> 00:30:44.320]  無論是什麼境況
[00:30:44.320 --> 00:30:47.440]  一心的跟從上帝
[00:30:47.440 --> 00:30:51.600]  其實看見相同的見證
[00:30:51.600 --> 00:30:53.280]  或者證據
[00:30:53.280 --> 00:30:54.640]  都擺出來了
[00:30:54.640 --> 00:30:57.440]  其實不同人都有不同的回應
[00:30:57.440 --> 00:31:00.280]  耶穌所行的神蹟和教導
[00:31:00.280 --> 00:31:02.120]  大多都是公開的
[00:31:02.120 --> 00:31:05.400]  但是有不同人有不同的反應
[00:31:05.400 --> 00:31:08.840]  有很多宗教領袖堅定的拒絕
[00:31:08.840 --> 00:31:12.560]  大多數的群眾都是抱懷疑的態度
[00:31:12.560 --> 00:31:14.680]  有一些好像表面相信
[00:31:14.680 --> 00:31:16.520]  但是卻是不堅定
[00:31:16.520 --> 00:31:20.840]  只有很少部分是堅定的跟從耶穌
[00:31:20.840 --> 00:31:22.840]  為什麼這樣呢?
[00:31:22.840 --> 00:31:26.960]  其實如果我們心裡麻木的話
[00:31:26.960 --> 00:31:29.440]  多少證據放在你的面前
[00:31:29.440 --> 00:31:31.440]  我們都看不見上帝
[00:31:31.440 --> 00:31:33.000]  就好像這些宗教領袖
[00:31:33.000 --> 00:31:35.680]  看見耶穌行的這麼多神蹟
[00:31:35.680 --> 00:31:39.320]  但是反而他們要殺耶穌
[00:31:39.320 --> 00:31:44.200]  信心不是指相信某些基本的真理
[00:31:44.200 --> 00:31:45.640]  那些都重要的
[00:31:45.640 --> 00:31:47.360]  但是更重要的是什麼呢?
[00:31:47.360 --> 00:31:49.440]  就是委身給耶穌
[00:31:49.440 --> 00:31:51.440]  以耶穌為我們生命的主
[00:31:51.440 --> 00:31:55.040]  在我們生活當中學習遵守祂的吩咐
[00:31:55.040 --> 00:31:59.120]  信心和對聖經的知識認識多少
[00:31:59.120 --> 00:32:01.120]  其實沒有必然的關係
[00:32:01.120 --> 00:32:05.480]  有一些長者其實不太懂得字
[00:32:05.480 --> 00:32:07.480]  他們認識聖經也不太多
[00:32:07.480 --> 00:32:11.200]  但是其實他們對耶穌的心是很真切
[00:32:11.200 --> 00:32:12.520]  是很真誠
[00:32:12.520 --> 00:32:16.320]  反而可能我們懂得很多字
[00:32:16.320 --> 00:32:19.200]  認識聖經很多內容
[00:32:19.200 --> 00:32:23.760]  但是可能我們對耶穌跟從的心智很單薄
[00:32:23.760 --> 00:32:27.760]  我們怎麼知道我們有對耶穌委身的態度呢?
[00:32:27.760 --> 00:32:30.960]  其實看看我們怎樣面對生活的態度
[00:32:30.960 --> 00:32:32.440]  我們就知道
[00:32:32.440 --> 00:32:35.680]  有一些不少回了教會很久的人
[00:32:35.680 --> 00:32:39.360]  可能他們對信仰的態度是怎樣呢?
[00:32:39.360 --> 00:32:40.840]  信經的時候
[00:32:40.840 --> 00:32:42.400]  不需要耶穌了
[00:32:42.400 --> 00:32:44.400]  將耶穌放在一旁
[00:32:44.400 --> 00:32:46.240]  也不需要敬拜祂
[00:32:46.240 --> 00:32:47.840]  跟我沒什麼關係
[00:32:47.840 --> 00:32:49.160]  逆境的時候
[00:32:49.160 --> 00:32:51.520]  就臨急抱耶穌的腳
[00:32:51.520 --> 00:32:53.920]  祈求耶穌幫我解決問題
[00:32:53.920 --> 00:32:54.640]  接著
[00:32:54.640 --> 00:32:55.680]  事情結束了
[00:32:55.680 --> 00:32:57.920]  我又將耶穌放在一旁
[00:32:57.920 --> 00:32:59.400]  又有一些人
[00:32:59.400 --> 00:33:03.040]  當信經的時候對耶穌很有信心
[00:33:03.040 --> 00:33:05.800]  但是就好像一群人在《約翰福音》裡面說
[00:33:05.800 --> 00:33:07.480]  吃餅得飽
[00:33:07.480 --> 00:33:09.520]  跟著耶穌有餅吃
[00:33:09.520 --> 00:33:10.320]  就是有東西吃
[00:33:10.320 --> 00:33:11.400]  跟著去
[00:33:11.400 --> 00:33:12.400]  逆境的時候
[00:33:12.400 --> 00:33:13.720]  你都不保守我
[00:33:13.720 --> 00:33:14.840]  我走了
[00:33:14.840 --> 00:33:17.600]  有很多人可能都是這樣的態度
[00:33:17.600 --> 00:33:21.040]  最近在教會當中有幾位的肢體
[00:33:21.040 --> 00:33:23.720]  弟兄姊妹都在重病當中
[00:33:23.720 --> 00:33:27.280]  看見他們的表現
[00:33:27.280 --> 00:33:29.480]  實在為他們的生命感謝神
[00:33:29.480 --> 00:33:33.400]  他們雖然面對很重的病
[00:33:33.400 --> 00:33:37.560]  也要面對很多治療的方案
[00:33:37.560 --> 00:33:40.080]  在過程當中面對很多的艱難
[00:33:40.080 --> 00:33:41.480]  但他們沒有抱怨
[00:33:41.480 --> 00:33:45.000]  他們很積極地面對這些困難
[00:33:45.000 --> 00:33:47.960]  很安靜的、平穩的心
[00:33:47.960 --> 00:33:50.880]  去面對這麼大的一個逆境
[00:33:50.880 --> 00:33:52.680]  真正的信心
[00:33:52.680 --> 00:33:54.680]  是在不同的環境當中
[00:33:54.680 --> 00:33:57.800]  仍然始至不渝的跟從耶穌
[00:33:57.800 --> 00:33:59.280]  但願上帝賜福我們
[00:33:59.280 --> 00:34:01.280]  有這一份的信心
[00:34:01.280 --> 00:34:04.280]  當我們能夠躺開我們的心
[00:34:04.280 --> 00:34:07.360]  我們會看見上帝對我們的看顧
[00:34:07.360 --> 00:34:09.360]  上帝對我們的保守
[00:34:09.360 --> 00:34:11.680]  我們懷著一個感恩的心
[00:34:11.680 --> 00:34:13.880]  過我們每一天的生活
[00:34:13.880 --> 00:34:16.520]  讓我們的生命成為更多人
[00:34:16.520 --> 00:34:18.600]  更多人的一個祝福
[00:34:18.600 --> 00:34:20.760]  帶領他們能夠去認識
[00:34:20.760 --> 00:34:23.160]  上帝給我們永恆的救恩和福分
[00:34:23.160 --> 00:34:24.680]  讓我們一起去祈禱
[00:34:24.680 --> 00:34:27.440]  秋天父我們求祢保守我們每一個弟子妹
[00:34:27.440 --> 00:34:30.560]  幫助我們能夠有一個敏銳的心
[00:34:30.560 --> 00:34:32.880]  讓我們看見上帝祢的作為
[00:34:32.880 --> 00:34:37.680]  讓我們看見耶穌這一份的救恩和拯救
[00:34:37.680 --> 00:34:42.080]  也讓我們看見耶穌這一份的愛
[00:34:42.080 --> 00:34:43.760]  讓我們不要學習
[00:34:43.760 --> 00:34:45.560]  這一群宗教領袖一樣
[00:34:45.560 --> 00:34:48.200]  縱然看見很多上帝祢的工作
[00:34:48.200 --> 00:34:50.360]  但因為心裡盲目
[00:34:50.360 --> 00:34:53.680]  他們抗拒耶穌、抵擋耶穌
[00:34:53.680 --> 00:34:56.640]  但願天父給我們有一個始至不渝的心
[00:34:56.640 --> 00:34:58.160]  無論我們信徑逆境
[00:34:58.160 --> 00:35:00.640]  同樣忠心地去跟從祢
[00:35:00.640 --> 00:35:02.440]  我們禱告是奉耶穌基督的名
[00:35:02.440 --> 00:35:04.440]  阿們
