
[00:00:00.000 --> 00:00:07.000]  今天我們從聖經裏面繼續地領受關於侍奉的信息和真理
[00:20:09.000 --> 00:20:13.000]  那麼這個暗手的意義是什麼
[00:20:13.000 --> 00:20:14.000]  有的人認爲
[00:20:14.000 --> 00:20:17.000]  這是恩賜的傳達
[00:20:17.000 --> 00:20:18.000]  傳遞
[00:20:18.000 --> 00:20:19.000]  也有人認爲
[00:20:19.000 --> 00:20:23.000]  這個暗手是知憤的案例
[00:20:23.000 --> 00:20:27.000]  這兩種的解釋都可能正確
[00:20:27.000 --> 00:20:29.000]  我們可以把這兩種的意義
[00:20:29.000 --> 00:20:32.000]  都包裹在內
[00:20:32.000 --> 00:20:37.000]  保羅暗守在提瑪泰的身上
[00:20:37.000 --> 00:20:39.000]  使他得到新的知憤
[00:20:39.000 --> 00:20:42.000]  當他接受新的知憤的時候
[00:20:42.000 --> 00:20:45.000]  神同時也把完成了一個知憤
[00:20:45.000 --> 00:20:47.000]  所需要的恩賜賜給他
[00:20:47.000 --> 00:20:50.000]  神是一位完全的神
[00:20:50.000 --> 00:20:53.000]  他不會單把工作的託付給一個人
[00:20:53.000 --> 00:20:55.000]  而不把完成了一個工作的託付
[00:20:55.000 --> 00:20:58.000]  所需要的恩賜賜給他
[00:20:58.000 --> 00:21:00.000]  神不做一半的事
[00:21:00.000 --> 00:21:02.000]  他是完全的神
[00:21:02.000 --> 00:21:03.000]  同時
[00:21:03.000 --> 00:21:07.000]  神也藉着一些有恩賜的人的暗手
[00:21:07.000 --> 00:21:09.000]  可以把另外一個人
[00:21:09.000 --> 00:21:11.000]  原來沒有的恩賜
[00:21:11.000 --> 00:21:14.000]  而得到傳遞歸給他
[00:21:14.000 --> 00:21:17.000]  這是有的時候神做的工作
[00:21:17.000 --> 00:21:20.000]  那麼總之就是
[00:21:20.000 --> 00:21:23.000]  提瑪泰接受了恩賜以後
[00:21:23.000 --> 00:21:26.000]  必須注意要常常地眺望起來
[00:21:26.000 --> 00:21:29.000]  好像火爐的火
[00:21:29.000 --> 00:21:32.000]  經過一段燃燒的時間以後
[00:21:32.000 --> 00:21:35.000]  會漸漸減退
[00:21:35.000 --> 00:21:38.000]  就必須把它眺望起來
[00:21:38.000 --> 00:21:41.000]  重新熊熊地燃燒起來
[00:21:41.000 --> 00:21:45.000]  這是每種的火都需要的一件事
[00:21:45.000 --> 00:21:47.000]  我們的恩賜的火
[00:21:47.000 --> 00:21:49.000]  也是如此地需要眺望
[00:21:49.000 --> 00:21:53.000]  同時在這裏保羅講到
[00:21:53.000 --> 00:21:57.000]  這個恩賜所指的內容是什麼
[00:21:57.000 --> 00:22:00.000]  在這裏說指的不是工作性的恩賜
[00:22:00.000 --> 00:22:02.000]  會做什麼能做什麼
[00:22:02.000 --> 00:22:06.000]  乃是屬靈品質的恩賜
[00:22:06.000 --> 00:22:09.000]  剛強仁愛謹守的心
[00:22:09.000 --> 00:22:11.000]  所以這種品質的恩賜
[00:22:11.000 --> 00:22:13.000]  和工作性的恩賜配合在一起
[00:22:13.000 --> 00:22:15.000]  就是完全的恩賜
[00:22:15.000 --> 00:22:19.000]  第四樣保羅對提瑪泰的勸勉
[00:22:19.000 --> 00:22:23.000]  就是要他在恩典上堅強起來
[00:22:23.000 --> 00:22:27.000]  後書二章第一節
[00:22:27.000 --> 00:22:28.000]  保羅說
[00:22:28.000 --> 00:22:29.000]  我兒啊
[00:22:29.000 --> 00:22:34.000]  你要在基督耶穌的恩典上剛強起來
[00:22:34.000 --> 00:22:37.000]  提瑪泰可能有一個天性
[00:22:37.000 --> 00:22:42.000]  就是懼怕膽怯
[00:22:42.000 --> 00:22:47.000]  因此保羅在這件事上來鼓勵他
[00:22:47.000 --> 00:22:50.000]  說你要剛強起來
[00:22:50.000 --> 00:22:54.000]  要在基督耶穌的恩典上剛強起來
[00:22:54.000 --> 00:22:55.000]  站立得穩
[00:22:55.000 --> 00:22:57.000]  勇敢向前
[00:22:57.000 --> 00:23:02.000]  不要讓膽怯來減弱你的工作
[00:23:02.000 --> 00:23:05.000]  這是我們每一個人都需要的
[00:23:05.000 --> 00:23:09.000]  我們或遲或早都會經歷一些懼怕
[00:23:09.000 --> 00:23:11.000]  一些膽怯的感覺
[00:23:11.000 --> 00:23:13.000]  在那樣的時刻之中
[00:23:13.000 --> 00:23:16.000]  我們要依靠着仰望主
[00:23:16.000 --> 00:23:21.000]  來勝過這種性格上的弱點
[00:23:21.000 --> 00:23:24.000]  我們剛強起來的時候
[00:23:24.000 --> 00:23:28.000]  就發現神的恩典夠我們用的
[00:23:28.000 --> 00:23:32.000]  最後第五方面對提瑪泰的勸勉
[00:23:32.000 --> 00:23:36.000]  就是要他去訓練信徒
[00:23:36.000 --> 00:23:40.000]  這是後書二章二節
[00:23:40.000 --> 00:23:42.000]  你在許多見證人面前
[00:23:42.000 --> 00:23:44.000]  聽見我所教訓的
[00:23:44.000 --> 00:23:50.000]  也要交託那忠心能教導別人的人
[00:23:50.000 --> 00:23:53.000]  就是訓練信徒
[00:23:53.000 --> 00:23:58.000]  這是一個傳道人非常基本重要的工作
[00:23:58.000 --> 00:24:01.000]  不但自己學習、侍奉
[00:24:01.000 --> 00:24:06.000]  而且要教導、訓練、栽培、造就下一代
[00:24:06.000 --> 00:24:10.000]  使下一代能夠繼續不斷的產生
[00:24:10.000 --> 00:24:13.000]  可以教導別人的人
[00:24:13.000 --> 00:24:16.000]  一代一代的這樣的傳下去
[00:24:16.000 --> 00:24:19.000]  就不斷有見證人
[00:24:19.000 --> 00:24:24.000]  在教會中來做美好的工作
[00:24:24.000 --> 00:24:27.000]  所以我們每一個侍奉主的人
[00:24:27.000 --> 00:24:30.000]  不單單想到目前的需要
[00:24:30.000 --> 00:24:34.000]  也要想到繼續將來的需要
[00:24:34.000 --> 00:24:37.000]  我們不但自己侍奉得好就滿足了
[00:24:37.000 --> 00:24:41.000]  我們還要靠着主去訓練、造就、栽培
[00:24:41.000 --> 00:24:44.000]  一些第二代的侍奉的人
[00:24:44.000 --> 00:24:46.000]  第二代的教會領袖
[00:24:46.000 --> 00:24:48.000]  就是解放人
[00:24:48.000 --> 00:24:54.000]  這樣教會的工作才能夠永遠堅定
[00:24:54.000 --> 00:24:58.000]  永遠站在一個穩妥的基礎上
[00:24:58.000 --> 00:25:04.000]  我們這樣地接受保羅·杜提莫泰的勸告
[00:25:04.000 --> 00:25:06.000]  讓我們每一個人的侍奉
[00:25:06.000 --> 00:25:08.000]  能夠合主的心意
[00:25:08.000 --> 00:25:09.000]  阿們
