
[00:00:00.000 --> 00:00:05.040]  第一章是重建聖殿的前傳
[00:17:57.640 --> 00:17:59.640]  有很多普通的人
[00:17:59.640 --> 00:18:01.640]  有猶太人
[00:18:01.640 --> 00:18:03.640]  也有外邦人
[00:18:03.640 --> 00:18:05.640]  其實今天的神
[00:18:05.640 --> 00:18:07.640]  都是呼召我們所有人
[00:18:07.640 --> 00:18:09.640]  去參與
[00:18:09.640 --> 00:18:11.640]  重建聖殿的工作
[00:18:11.640 --> 00:18:13.640]  參與神的使命
[00:18:13.640 --> 00:18:15.640]  神學每一個
[00:18:15.640 --> 00:18:17.640]  都是很重要
[00:18:17.640 --> 00:18:19.640]  由左至右
[00:18:19.640 --> 00:18:21.640]  由幼至大
[00:18:21.640 --> 00:18:23.640]  由年幼
[00:18:23.640 --> 00:18:25.640]  由社會做高層
[00:18:25.640 --> 00:18:27.640]  到家庭主婦
[00:18:27.640 --> 00:18:29.640]  每一個在神的眼中都是很寶貴
[00:18:29.640 --> 00:18:31.640]  每一個都呼召
[00:18:31.640 --> 00:18:33.640]  願意參與的時候
[00:18:33.640 --> 00:18:35.640]  神願意使用你去成就他的工作
[00:18:35.640 --> 00:18:41.640]  在重建聖殿的寶貴之處
[00:18:41.640 --> 00:18:43.640]  就是因為
[00:18:43.640 --> 00:18:45.640]  有第二章
[00:18:45.640 --> 00:18:47.640]  我覺得就是因為這批人
[00:18:47.640 --> 00:18:49.640]  去參與
[00:18:49.640 --> 00:18:51.640]  回歸耶路撒冷
[00:18:51.640 --> 00:18:53.640]  名字就記載在
[00:18:53.640 --> 00:18:55.640]  永生神的話語當中
[00:18:55.640 --> 00:18:59.640]  從當日直到今天
[00:18:59.640 --> 00:19:03.640]  我相信這批
[00:19:03.640 --> 00:19:05.640]  回歸耶路撒冷的人
[00:19:05.640 --> 00:19:07.640]  都沒有想過在2023年1月1日
[00:19:07.640 --> 00:19:09.640]  在宣導會柴灣堂
[00:19:09.640 --> 00:19:11.640]  都會宣讀到他們的家譜和名字
[00:19:11.640 --> 00:19:15.640]  沒有想過的
[00:19:15.640 --> 00:19:17.640]  但是神
[00:19:17.640 --> 00:19:19.640]  看他們寶貴
[00:19:19.640 --> 00:19:21.640]  去honor他們
[00:19:21.640 --> 00:19:23.640]  尊崇他們
[00:19:23.640 --> 00:19:25.640]  去honor他們
[00:19:25.640 --> 00:19:27.640]  將這些名字和家譜
[00:19:27.640 --> 00:19:29.640]  寫在以色列記第二章
[00:19:29.640 --> 00:19:31.640]  或者是
[00:19:31.640 --> 00:19:33.640]  希米記第七章
[00:19:33.640 --> 00:19:37.640]  同樣的我們的名字
[00:19:37.640 --> 00:19:39.640]  已經寫在
[00:19:39.640 --> 00:19:41.640]  被殺羔羊的心靈冊上
[00:19:41.640 --> 00:19:43.640]  我們的名字已經記載在天上
[00:19:43.640 --> 00:19:45.640]  你和我今天
[00:19:45.640 --> 00:19:47.640]  在參與宣導會
[00:19:47.640 --> 00:19:49.640]  柴灣堂的聖公的時候
[00:19:49.640 --> 00:19:51.640]  或者我們
[00:19:51.640 --> 00:19:53.640]  當日被神呼召的時候
[00:19:53.640 --> 00:19:55.640]  進入神的國度的時候
[00:19:55.640 --> 00:19:57.640]  我們的名字已經
[00:19:57.640 --> 00:19:59.640]  記載在一本
[00:19:59.640 --> 00:20:01.640]  很寶貴很寶貴的書上
[00:20:01.640 --> 00:20:03.640]  被殺羔羊
[00:20:03.640 --> 00:20:05.640]  心靈的冊上
[00:20:05.640 --> 00:20:07.640]  從今時直到永遠
[00:20:07.640 --> 00:20:09.640]  我們的名字
[00:20:09.640 --> 00:20:11.640]  神都是很體重
[00:20:11.640 --> 00:20:13.640]  記載在這裡
[00:20:13.640 --> 00:20:15.640]  並且到下一天
[00:20:15.640 --> 00:20:17.640]  大家會唱歌
[00:20:17.640 --> 00:20:21.640]  去頌讚在寶座上的耶穌基督
[00:20:21.640 --> 00:20:23.640]  我們很感恩
[00:20:23.640 --> 00:20:25.640]  你沒有感覺你的名字
[00:20:25.640 --> 00:20:27.640]  被記錄在天上的心靈冊上吧
[00:20:27.640 --> 00:20:29.640]  沒有
[00:20:29.640 --> 00:20:31.640]  但神就是這麼愛我們
[00:20:31.640 --> 00:20:35.640]  餘下還有大約
[00:20:35.640 --> 00:20:37.640]  十五分鐘我會說什麼呢
[00:20:37.640 --> 00:20:39.640]  既然一章五節
[00:20:39.640 --> 00:20:41.640]  神是激動感動
[00:20:41.640 --> 00:20:43.640]  喚醒一批猶太子民
[00:20:43.640 --> 00:20:45.640]  回到耶路撒冷
[00:20:45.640 --> 00:20:47.640]  去重建聖殿
[00:20:47.640 --> 00:20:49.640]  這批子民有什麼特質呢
[00:20:49.640 --> 00:20:51.640]  值得我們學習的呢
[00:20:51.640 --> 00:20:53.640]  我從經文當中
[00:20:53.640 --> 00:20:55.640]  有三件事很值得我們學習
[00:20:55.640 --> 00:20:57.640]  在新的一年
[00:20:57.640 --> 00:20:59.640]  當我們參與不同侍奉崗位的時候
[00:20:59.640 --> 00:21:01.640]  很值得我們學習
[00:21:01.640 --> 00:21:03.640]  值得留意
[00:21:03.640 --> 00:21:05.640]  很叫我們
[00:21:05.640 --> 00:21:07.640]  能夠經歷到
[00:21:07.640 --> 00:21:09.640]  很不一樣的侍奉生命
[00:21:09.640 --> 00:21:11.640]  有三件事
[00:21:11.640 --> 00:21:13.640]  第一件事
[00:21:13.640 --> 00:21:15.640]  有三個心
[00:21:15.640 --> 00:21:17.640]  有個叫金心的侍奉
[00:21:17.640 --> 00:21:19.640]  盡心的侍奉
[00:21:19.640 --> 00:21:21.640]  和缺心的侍奉
[00:21:21.640 --> 00:21:23.640]  我們看看金心的侍奉
[00:21:23.640 --> 00:21:25.640]  第六十八節
[00:21:25.640 --> 00:21:27.640]  回歸耶路撒冷需要犧牲
[00:21:27.640 --> 00:21:29.640]  需要放下安書區
[00:21:29.640 --> 00:21:31.640]  剛才說了
[00:21:31.640 --> 00:21:33.640]  放下很多的安全感
[00:21:33.640 --> 00:21:35.640]  人際關係網絡
[00:21:35.640 --> 00:21:37.640]  全部都要放下
[00:21:37.640 --> 00:21:39.640]  放下之後
[00:21:39.640 --> 00:21:41.640]  其實這些都是犧牲
[00:21:41.640 --> 00:21:43.640]  不過這批耶路撒冷子民
[00:21:43.640 --> 00:21:45.640]  還會犧牲多一件事
[00:21:45.640 --> 00:21:47.640]  他們會獻上什麼呢
[00:21:47.640 --> 00:21:49.640]  金心的禮物
[00:21:49.640 --> 00:21:51.640]  金心的禮物
[00:21:51.640 --> 00:21:53.640]  重建耶路撒冷
[00:21:53.640 --> 00:21:55.640]  是金心的
[00:21:55.640 --> 00:21:57.640]  他們願意做的
[00:21:57.640 --> 00:21:59.640]  他們不是被迫做的
[00:21:59.640 --> 00:22:01.640]  是金心的
[00:22:01.640 --> 00:22:03.640]  是吧
[00:22:03.640 --> 00:22:05.640]  在金心與被迫
[00:22:05.640 --> 00:22:07.640]  金心與被迫
[00:22:07.640 --> 00:22:09.640]  我就想起
[00:22:09.640 --> 00:22:11.640]  在薩姆爾記上的十三章
[00:22:11.640 --> 00:22:13.640]  就是數羅王
[00:22:13.640 --> 00:22:15.640]  他記載什麼
[00:22:15.640 --> 00:22:17.640]  勉強獻上梵祭
[00:22:17.640 --> 00:22:19.640]  迫於無奈
[00:22:19.640 --> 00:22:23.640]  媽媽夫婦
[00:22:23.640 --> 00:22:25.640]  勉勉強強為了留住人
[00:22:25.640 --> 00:22:27.640]  面對飛騎士人打
[00:22:27.640 --> 00:22:29.640]  叫人不要走
[00:22:29.640 --> 00:22:31.640]  勉強獻上梵祭
[00:22:31.640 --> 00:22:33.640]  薩姆爾就說你是皇帝
[00:22:33.640 --> 00:22:35.640]  為什麼要獻上梵祭
[00:22:35.640 --> 00:22:37.640]  是我們做的事
[00:22:37.640 --> 00:22:41.640]  有些是被迫做的
[00:22:41.640 --> 00:22:45.640]  但有些是很開心很樂意做的
[00:22:45.640 --> 00:22:49.640]  兩個很不同的侍奉心態
[00:22:49.640 --> 00:22:53.640]  說到金心獻上梵祭
[00:22:53.640 --> 00:22:55.640]  或者獻上祭物
[00:22:55.640 --> 00:22:57.640]  我想起兩段很寶貴的經文
[00:22:57.640 --> 00:22:59.640]  第一段是說
[00:22:59.640 --> 00:23:07.640]  馬其頓教會
[00:23:07.640 --> 00:23:09.640]  在臨後第八章
[00:23:09.640 --> 00:23:15.640]  他聽到耶路撒冷教會的信徒
[00:23:15.640 --> 00:23:17.640]  遇到大饑荒
[00:23:17.640 --> 00:23:19.640]  他們就捐獻
[00:23:19.640 --> 00:23:23.640]  但保羅覺得他們的捐獻很不尋常
[00:23:23.640 --> 00:23:25.640]  並且大讚他們
[00:23:25.640 --> 00:23:27.640]  為什麼呢
[00:23:27.640 --> 00:23:29.640]  因為馬其頓教會是一個很窮的教會
[00:23:29.640 --> 00:23:31.640]  窮得來
[00:23:31.640 --> 00:23:33.640]  按住他們有的
[00:23:33.640 --> 00:23:35.640]  並且過於他們所有的
[00:23:35.640 --> 00:23:37.640]  去奉獻
[00:23:37.640 --> 00:23:39.640]  很甘心
[00:23:39.640 --> 00:23:43.640]  不是強迫他們去奉獻
[00:23:43.640 --> 00:23:47.640]  所以得到保羅的讚賞
[00:23:47.640 --> 00:23:49.640]  另外就是耶穌出來服侍的時候
[00:23:49.640 --> 00:23:51.640]  經文有這樣說
[00:23:51.640 --> 00:23:57.640]  (文中)
[00:23:57.640 --> 00:23:59.640]  睡也沒得睡
[00:23:59.640 --> 00:24:01.640]  隨處漂流
[00:24:01.640 --> 00:24:03.640]  去到的宣講天國的福音
[00:24:03.640 --> 00:24:05.640]  耶穌是過著這樣的生活
[00:24:05.640 --> 00:24:07.640]  放下自己
[00:24:07.640 --> 00:24:09.640]  為什麼會這樣呢
[00:24:09.640 --> 00:24:11.640]  為什麼會這樣呢
[00:24:11.640 --> 00:24:13.640]  因為他看到很多困苦流離
[00:24:13.640 --> 00:24:17.640]  沒有了牧羊人的罪人
[00:24:17.640 --> 00:24:19.640]  他看到
[00:24:19.640 --> 00:24:21.640]  就甘心莫意的去付出
[00:24:21.640 --> 00:24:23.640]  去幫助
[00:24:23.640 --> 00:24:25.640]  剛剛我們
[00:24:25.640 --> 00:24:27.640]  剛剛9點半
[00:24:27.640 --> 00:24:29.640]  有少清部祈禱會
[00:24:29.640 --> 00:24:31.640]  其中雨清執事
[00:24:31.640 --> 00:24:33.640]  帶我們去思想
[00:24:33.640 --> 00:24:35.640]  為青少年祈禱
[00:24:35.640 --> 00:24:37.640]  其中一個就是服侍的心態
[00:24:37.640 --> 00:24:39.640]  而服侍的心態當中
[00:24:39.640 --> 00:24:41.640]  雨清執事
[00:24:41.640 --> 00:24:43.640]  或者Kendall傳導
[00:24:43.640 --> 00:24:45.640]  都很感恩
[00:24:45.640 --> 00:24:47.640]  很多青少年他們
[00:24:47.640 --> 00:24:49.640]  很深的服侍
[00:24:49.640 --> 00:24:51.640]  來到當中
[00:24:51.640 --> 00:24:55.640]  之前Kendall安排了不同侍奉崗位
[00:24:55.640 --> 00:24:57.640]  給青少年去做
[00:24:57.640 --> 00:24:59.640]  青少年就會
[00:24:59.640 --> 00:25:01.640]  雨祖問Kendall
[00:25:01.640 --> 00:25:03.640]  是不是明天做
[00:25:03.640 --> 00:25:05.640]  或者問導師怎樣做
[00:25:05.640 --> 00:25:07.640]  很預備很樂意
[00:25:07.640 --> 00:25:09.640]  很開心的投入侍奉
[00:25:09.640 --> 00:25:11.640]  到今天我們是不是呢
[00:25:11.640 --> 00:25:15.640]  到今天如果你們
[00:25:15.640 --> 00:25:19.640]  我相信這裡大部份人都有侍奉崗位
[00:25:19.640 --> 00:25:21.640]  看過去
[00:25:21.640 --> 00:25:23.640]  你是不是侍奉得很甘心
[00:25:23.640 --> 00:25:25.640]  很喜樂
[00:25:25.640 --> 00:25:27.640]  很滿足
[00:25:27.640 --> 00:25:29.640]  還是人叫我做我就做
[00:25:29.640 --> 00:25:31.640]  勉勉強強沒有人做
[00:25:31.640 --> 00:25:33.640]  我就做
[00:25:33.640 --> 00:25:35.640]  是不是這樣呢
[00:25:35.640 --> 00:25:37.640]  求主幫助我們
[00:25:37.640 --> 00:25:39.640]  甘心的
[00:25:39.640 --> 00:25:41.640]  參與一個聖殿
[00:25:41.640 --> 00:25:43.640]  重建聖殿
[00:25:43.640 --> 00:25:45.640]  很大的工程
[00:25:45.640 --> 00:25:47.640]  很honor
[00:25:47.640 --> 00:25:49.640]  第二件事
[00:25:49.640 --> 00:25:53.640]  第69節
[00:25:53.640 --> 00:25:57.640]  他們是量力捐入
[00:25:57.640 --> 00:25:59.640]  什麼叫量力捐入呢
[00:25:59.640 --> 00:26:01.640]  他們有多少
[00:26:01.640 --> 00:26:03.640]  他們就付出多少
[00:26:03.640 --> 00:26:05.640]  按著他們的能力
[00:26:05.640 --> 00:26:07.640]  按著他們的資源
[00:26:07.640 --> 00:26:09.640]  有金的就欠金
[00:26:09.640 --> 00:26:11.640]  有銀的就欠銀
[00:26:11.640 --> 00:26:13.640]  他們都知道
[00:26:13.640 --> 00:26:15.640]  他們有的東西都是從神而來
[00:26:15.640 --> 00:26:17.640]  神給我我就給
[00:26:17.640 --> 00:26:19.640]  神不給我
[00:26:19.640 --> 00:26:21.640]  我就再給
[00:26:21.640 --> 00:26:23.640]  神給我多少我就給多少
[00:26:23.640 --> 00:26:25.640]  是這樣的
[00:26:25.640 --> 00:26:31.640]  在臨後第8章12節
[00:26:31.640 --> 00:26:35.640]  當保羅讚賞馬其頓教會的時候
[00:26:35.640 --> 00:26:37.640]  他說人若有遠造的心
[00:26:37.640 --> 00:26:39.640]  必蒙越
[00:26:39.640 --> 00:26:41.640]  不是照他所有的
[00:26:41.640 --> 00:26:43.640]  不是照他所無的
[00:26:43.640 --> 00:26:45.640]  神要我們的
[00:26:45.640 --> 00:26:47.640]  是我們有的東西
[00:26:47.640 --> 00:26:49.640]  神給我們有的東西
[00:26:49.640 --> 00:26:51.640]  我們就願意付出
[00:26:51.640 --> 00:26:53.640]  這是盡心的侍奉
[00:26:53.640 --> 00:26:57.640]  神如果給你很多的金錢
[00:26:57.640 --> 00:27:01.640]  資源、時間、空間、技能
[00:27:01.640 --> 00:27:03.640]  就給多點出去
[00:27:03.640 --> 00:27:05.640]  神如果給少一點你的
[00:27:05.640 --> 00:27:07.640]  5000、2000、1000的銀兩
[00:27:07.640 --> 00:27:09.640]  如果給1000銀兩
[00:27:09.640 --> 00:27:11.640]  少一點時間、資源
[00:27:11.640 --> 00:27:13.640]  就給少一點
[00:27:13.640 --> 00:27:19.640]  不需要和別人比較
[00:27:19.640 --> 00:27:21.640]  因為每一樣我們每個人都不同
[00:27:21.640 --> 00:27:23.640]  我們等下有奉獻風
[00:27:23.640 --> 00:27:25.640]  我經常覺得
[00:27:25.640 --> 00:27:27.640]  每個奉獻風後面都有講
[00:27:27.640 --> 00:27:29.640]  捐得樂意的人
[00:27:29.640 --> 00:27:31.640]  是神所喜愛的
[00:27:31.640 --> 00:27:33.640]  神人將各樣的恩惠
[00:27:33.640 --> 00:27:35.640]  多多的加給你們
[00:27:35.640 --> 00:27:37.640]  我們為什麼可以捐呢
[00:27:37.640 --> 00:27:39.640]  因為神將各樣的恩惠
[00:27:39.640 --> 00:27:41.640]  多多的加給你們
[00:27:41.640 --> 00:27:43.640]  神先給,他給我
[00:27:43.640 --> 00:27:45.640]  我就捐
[00:27:45.640 --> 00:27:47.640]  很簡單道理
[00:27:47.640 --> 00:27:49.640]  神給我,我就捐
[00:27:49.640 --> 00:27:51.640]  我們擁有的一切
[00:27:51.640 --> 00:27:53.640]  都是神給的
[00:27:53.640 --> 00:27:57.640]  Gift
[00:27:57.640 --> 00:27:59.640]  也是恩典
[00:27:59.640 --> 00:28:03.640]  我們有禮物收
[00:28:03.640 --> 00:28:05.640]  就因為神給我們有恩典
[00:28:05.640 --> 00:28:07.640]  我們不要忘本
[00:28:07.640 --> 00:28:09.640]  十一奉獻
[00:28:09.640 --> 00:28:11.640]  也是教會一個很大的
[00:28:11.640 --> 00:28:15.640]  幫助我們成長的渠道
[00:28:15.640 --> 00:28:17.640]  神可以透過侍奉
[00:28:17.640 --> 00:28:19.640]  透過很多東西讓我們成長
[00:28:19.640 --> 00:28:21.640]  但其實我們捐
[00:28:21.640 --> 00:28:23.640]  十一奉獻是幫助我們成長
[00:28:23.640 --> 00:28:25.640]  幫助我們去認識
[00:28:25.640 --> 00:28:27.640]  我們的神是一個
[00:28:27.640 --> 00:28:29.640]  豐厚、公認、施恩的神
[00:28:29.640 --> 00:28:31.640]  捐吧
[00:28:31.640 --> 00:28:33.640]  捐多點
[00:28:33.640 --> 00:28:35.640]  安住我們,盡力去捐
[00:28:35.640 --> 00:28:37.640]  注入盡心去捐
[00:28:37.640 --> 00:28:39.640]  我在這裡
[00:28:39.640 --> 00:28:41.640]  前一陣子我們Hosanna組
[00:28:41.640 --> 00:28:43.640]  去到大潭水塘
[00:28:43.640 --> 00:28:45.640]  其中一個環節就是
[00:28:45.640 --> 00:28:47.640]  抽一些問題
[00:28:47.640 --> 00:28:49.640]  當然是回答
[00:28:49.640 --> 00:28:51.640]  其中一條問題就是
[00:28:51.640 --> 00:28:55.640]  要選三個人作讚賞
[00:28:55.640 --> 00:28:57.640]  這樣
[00:28:57.640 --> 00:28:59.640]  我其中一個讚賞
[00:28:59.640 --> 00:29:01.640]  Hosanna組知道發生什麼事
[00:29:01.640 --> 00:29:03.640]  我開名讚賞她
[00:29:03.640 --> 00:29:05.640]  我很讚賞這位姐妹
[00:29:05.640 --> 00:29:09.640]  她住在新界區
[00:29:09.640 --> 00:29:11.640]  不過她
[00:29:11.640 --> 00:29:13.640]  每個星期
[00:29:13.640 --> 00:29:15.640]  如果可以不用上班的時候
[00:29:15.640 --> 00:29:17.640]  每個星期由新界區回到
[00:29:17.640 --> 00:29:19.640]  柴灣區、柴灣塘
[00:29:19.640 --> 00:29:21.640]  參與敬拜和服侍
[00:29:21.640 --> 00:29:25.640]  和小組
[00:29:25.640 --> 00:29:27.640]  不是
[00:29:27.640 --> 00:29:29.640]  不是
[00:29:29.640 --> 00:29:31.640]  我覺得這是盡心的服侍
[00:29:31.640 --> 00:29:33.640]  神給你
[00:29:33.640 --> 00:29:35.640]  你就去給
[00:29:35.640 --> 00:29:37.640]  是不是
[00:29:37.640 --> 00:29:39.640]  不容易
[00:29:39.640 --> 00:29:41.640]  當然不容易
[00:29:41.640 --> 00:29:43.640]  回歸耶路撒冷、重建聖殿
[00:29:43.640 --> 00:29:45.640]  永遠都不是一件容易的事
[00:29:45.640 --> 00:29:47.640]  但神的恩典夠用
[00:29:47.640 --> 00:29:49.640]  我常常為
[00:29:49.640 --> 00:29:51.640]  其實這裡有很多服侍者
[00:29:51.640 --> 00:29:53.640]  我從旁觀察,我為他們很感恩
[00:29:53.640 --> 00:29:55.640]  很感恩
[00:29:55.640 --> 00:29:57.640]  最後一樣
[00:29:57.640 --> 00:29:59.640]  神給了什麼心
[00:29:59.640 --> 00:30:01.640]  除了給了盡心奉獻
[00:30:01.640 --> 00:30:03.640]  盡心奉獻
[00:30:03.640 --> 00:30:05.640]  還給了一個心
[00:30:05.640 --> 00:30:07.640]  給回歸耶路撒冷的子民
[00:30:07.640 --> 00:30:09.640]  就是一個決心的奉獻
[00:30:09.640 --> 00:30:11.640]  決心的侍奉
[00:30:11.640 --> 00:30:13.640]  如何決心
[00:30:13.640 --> 00:30:15.640]  在最後一節
[00:30:15.640 --> 00:30:17.640]  這批人
[00:30:17.640 --> 00:30:19.640]  所有回歸的人
[00:30:19.640 --> 00:30:21.640]  各住在自己的城裡
[00:30:23.640 --> 00:30:25.640]  第一節也有說
[00:30:25.640 --> 00:30:27.640]  他們回到各歸本城
[00:30:27.640 --> 00:30:29.640]  是什麼意思
[00:30:29.640 --> 00:30:33.640]  他們
[00:30:33.640 --> 00:30:35.640]  這個意思就是
[00:30:35.640 --> 00:30:37.640]  回到自己所屬的地方
[00:30:37.640 --> 00:30:39.640]  做什麼
[00:30:39.640 --> 00:30:41.640]  當然是建屋
[00:30:41.640 --> 00:30:43.640]  沒有地方住
[00:30:43.640 --> 00:30:45.640]  就建屋
[00:30:45.640 --> 00:30:47.640]  或者建個帳棚
[00:30:47.640 --> 00:30:49.640]  建屋又如何
[00:30:49.640 --> 00:30:51.640]  神給我們有使命
[00:30:51.640 --> 00:30:53.640]  就建屋
[00:30:53.640 --> 00:30:55.640]  建多久,不知道
[00:30:55.640 --> 00:30:57.640]  所有門要建7年
[00:30:57.640 --> 00:30:59.640]  那麼多應該不止7年吧
[00:30:59.640 --> 00:31:01.640]  直到什麼時候完結
[00:31:01.640 --> 00:31:03.640]  聖殿完結,我們就完結
[00:31:03.640 --> 00:31:05.640]  你明白嗎
[00:31:05.640 --> 00:31:07.640]  現在說什麼
[00:31:07.640 --> 00:31:09.640]  各歸本城
[00:31:09.640 --> 00:31:11.640]  去到自己的地方
[00:31:11.640 --> 00:31:13.640]  一天,聖殿未建好,我一天不走
[00:31:19.640 --> 00:31:21.640]  他們這些
[00:31:21.640 --> 00:31:23.640]  直到死為止
[00:31:23.640 --> 00:31:25.640]  即使要死
[00:31:25.640 --> 00:31:27.640]  到生命的完結為止
[00:31:27.640 --> 00:31:29.640]  只要聖殿未建好,我不走
[00:31:29.640 --> 00:31:33.640]  我繼續做
[00:31:33.640 --> 00:31:35.640]  在那裡展開新的生活
[00:31:35.640 --> 00:31:41.640]  由零開始
[00:31:41.640 --> 00:31:43.640]  一磚一瓦
[00:31:43.640 --> 00:31:45.640]  新的生活
[00:31:45.640 --> 00:31:47.640]  重建
[00:31:47.640 --> 00:31:49.640]  聖殿絕對不是
[00:31:49.640 --> 00:31:51.640]  三分鐘的熱度
[00:31:51.640 --> 00:31:53.640]  是一生的毀身
[00:31:53.640 --> 00:31:55.640]  一生的毀身
[00:31:55.640 --> 00:31:59.640]  建屋
[00:31:59.640 --> 00:32:01.640]  柴孫家不是三分鐘的熱度
[00:32:01.640 --> 00:32:03.640]  是需要我們每一個人
[00:32:03.640 --> 00:32:05.640]  一生的毀身
[00:32:05.640 --> 00:32:07.640]  愛這間教會,不論發生任何事情
[00:32:07.640 --> 00:32:09.640]  因為這是神的家
[00:32:09.640 --> 00:32:13.640]  永生神的殿
[00:32:15.640 --> 00:32:17.640]  堅持到底,容易嗎
[00:32:17.640 --> 00:32:19.640]  當然不容易
[00:32:19.640 --> 00:32:23.640]  保羅
[00:32:23.640 --> 00:32:25.640]  大家都很欣賞保羅
[00:32:25.640 --> 00:32:27.640]  心智能力
[00:32:27.640 --> 00:32:31.640]  他在面對
[00:32:31.640 --> 00:32:33.640]  要去耶路撒冷
[00:32:33.640 --> 00:32:35.640]  被捕受審之前
[00:32:35.640 --> 00:32:39.640]  跟已不鎖的長老說了
[00:32:39.640 --> 00:32:41.640]  二十章
[00:32:41.640 --> 00:32:43.640]  二十章二十四節這段警文
[00:32:43.640 --> 00:32:45.640]  我卻不以性命為念
[00:32:45.640 --> 00:32:47.640]  也不看為寶貴
[00:32:47.640 --> 00:32:49.640]  只要行完我的路程
[00:32:49.640 --> 00:32:53.640]  成就我從耶穌基督所領受的職事
[00:32:53.640 --> 00:32:55.640]  證明神恩惠的福音
[00:32:55.640 --> 00:32:57.640]  一生做一件事
[00:32:57.640 --> 00:32:59.640]  就是去宣揚
[00:32:59.640 --> 00:33:01.640]  耶穌是基督
[00:33:01.640 --> 00:33:03.640]  做不做到
[00:33:03.640 --> 00:33:05.640]  那美好的仗我已經打過了
[00:33:05.640 --> 00:33:07.640]  當跑的路我已經跑盡了
[00:33:07.640 --> 00:33:09.640]  所信的道我已經守住了
[00:33:09.640 --> 00:33:11.640]  從此以後有生命的冠冕
[00:33:11.640 --> 00:33:13.640]  為我存留
[00:33:13.640 --> 00:33:15.640]  就是公義審判的主
[00:33:15.640 --> 00:33:17.640]  為我留的
[00:33:17.640 --> 00:33:19.640]  不單止為我留
[00:33:19.640 --> 00:33:21.640]  還要為那些愛慕他顯現的人
[00:33:21.640 --> 00:33:23.640]  都存留
[00:33:23.640 --> 00:33:25.640]  明白嗎?
[00:33:25.640 --> 00:33:27.640]  保羅一生靠著耶穌基督
[00:33:27.640 --> 00:33:29.640]  去決心的宣揚
[00:33:29.640 --> 00:33:31.640]  這個福音
[00:33:31.640 --> 00:33:33.640]  因為他臨終的時候也說了
[00:33:33.640 --> 00:33:35.640]  美好的仗打過了
[00:33:35.640 --> 00:33:37.640]  當跑的路我已經跑盡了
[00:33:37.640 --> 00:33:39.640]  所信的道我已經守住了
[00:33:39.640 --> 00:33:43.640]  剛才說過55公里
[00:33:43.640 --> 00:33:45.640]  去那個賽事
[00:33:45.640 --> 00:33:47.640]  其實這個賽事
[00:33:47.640 --> 00:33:49.640]  一點也不容易
[00:33:49.640 --> 00:33:53.640]  我都跑過不少的越野賽
[00:33:53.640 --> 00:33:55.640]  上去給你看看
[00:33:55.640 --> 00:33:57.640]  給你看看
[00:33:57.640 --> 00:33:59.640]  這張就是
[00:33:59.640 --> 00:34:01.640]  我去到差不多靈會山
[00:34:01.640 --> 00:34:03.640]  靈會山是大約500米
[00:34:03.640 --> 00:34:05.640]  在大嶼山的南端
[00:34:05.640 --> 00:34:07.640]  回望後面
[00:34:07.640 --> 00:34:09.640]  後面的高山就是鳳凰山
[00:34:09.640 --> 00:34:11.640]  再後面那個
[00:34:11.640 --> 00:34:13.640]  稍微低一點的也800米
[00:34:13.640 --> 00:34:15.640]  鳳凰山900多米
[00:34:15.640 --> 00:34:17.640]  矮一點的就是大東山
[00:34:17.640 --> 00:34:19.640]  我那時候跑到大約這裡20公里
[00:34:19.640 --> 00:34:21.640]  還有30多公里
[00:34:21.640 --> 00:34:23.640]  我回望的時候
[00:34:23.640 --> 00:34:25.640]  還有很遠的路
[00:34:25.640 --> 00:34:27.640]  要回頭
[00:34:27.640 --> 00:34:29.640]  要打這兩個大人
[00:34:29.640 --> 00:34:31.640]  真的
[00:34:31.640 --> 00:34:33.640]  嘩
[00:34:33.640 --> 00:34:35.640]  那天我跑
[00:34:35.640 --> 00:34:37.640]  跑
[00:34:37.640 --> 00:34:39.640]  天氣真好,跑得順利
[00:34:39.640 --> 00:34:41.640]  我去到石壁水塘
[00:34:41.640 --> 00:34:43.640]  補給完之後
[00:34:43.640 --> 00:34:45.640]  上去,那時候石壁水塘是32公里
[00:34:45.640 --> 00:34:49.640]  我可能
[00:34:49.640 --> 00:34:51.640]  因為跑可以沒事
[00:34:51.640 --> 00:34:53.640]  一休息完再跑
[00:34:53.640 --> 00:34:55.640]  走著走著,抽筋
[00:34:55.640 --> 00:34:57.640]  右腳內側抽筋
[00:34:57.640 --> 00:35:01.640]  抽筋不要說跑,走也走不了
[00:35:01.640 --> 00:35:03.640]  我是32公里
[00:35:03.640 --> 00:35:05.640]  然後
[00:35:05.640 --> 00:35:07.640]  不知道神有感動我
[00:35:07.640 --> 00:35:09.640]  之前那天就帶了一張薩雲巴斯噴霧水
[00:35:09.640 --> 00:35:11.640]  真的是神仙水
[00:35:11.640 --> 00:35:13.640]  我真的神透過這支水救了我
[00:35:13.640 --> 00:35:15.640]  我立刻噴薩雲巴斯水
[00:35:15.640 --> 00:35:17.640]  噴噴噴
[00:35:17.640 --> 00:35:19.640]  又可以
[00:35:19.640 --> 00:35:21.640]  其實是可以的
[00:35:21.640 --> 00:35:23.640]  又走一段路
[00:35:23.640 --> 00:35:25.640]  然後在石壁上鳳凰山
[00:35:25.640 --> 00:35:27.640]  走到半小時又抽筋
[00:35:27.640 --> 00:35:29.640]  這次不是右腳是左腳
[00:35:29.640 --> 00:35:31.640]  又噴
