
[00:00:00.000 --> 00:00:01.280]  各位節目平安
[00:16:50.200 --> 00:16:52.000]  我要找些好東西獻給耶和華
[00:16:52.000 --> 00:16:54.200]  我們以色列沒有別人那麼好
[00:16:54.200 --> 00:16:56.160]  那就留一些
[00:16:56.160 --> 00:16:57.400]  不過我想大家留意
[00:16:57.400 --> 00:16:58.400]  可圈的那些
[00:16:58.400 --> 00:17:02.200]  可視民眾卻要求我這麼做
[00:17:02.200 --> 00:17:03.720]  又是那些百姓
[00:17:03.720 --> 00:17:06.480]  你看看開始他的原則在變
[00:17:06.480 --> 00:17:07.320]  一直在變
[00:17:07.320 --> 00:17:07.920]  是不是
[00:17:07.920 --> 00:17:09.600]  百姓叫他
[00:17:09.600 --> 00:17:12.080]  百姓其實都很有想法的
[00:17:12.080 --> 00:17:12.760]  他這樣
[00:17:12.760 --> 00:17:14.960]  大家都是要獻給耶和華
[00:17:14.960 --> 00:17:18.280]  於是撒姆爾留意聖經說撒姆爾發怒了
[00:17:18.280 --> 00:17:19.240]  耶和華不要你了
[00:17:19.240 --> 00:17:19.720]  你這樣
[00:17:19.720 --> 00:17:23.600]  我昨晚整晚為你哀哭
[00:17:23.600 --> 00:17:24.640]  你現在這樣的時候
[00:17:24.640 --> 00:17:26.280]  耶和華已經不再要你了
[00:17:26.280 --> 00:17:28.680]  他要行他的旨意的時候
[00:17:28.680 --> 00:17:29.440]  你沒有份了
[00:17:29.440 --> 00:17:31.440]  你行你的路
[00:17:31.440 --> 00:17:33.160]  我們發覺接下來的兩次
[00:17:33.160 --> 00:17:34.560]  我想和大家特別留意
[00:17:34.560 --> 00:17:37.400]  24、25、30
[00:17:37.400 --> 00:17:38.200]  你留意
[00:17:38.200 --> 00:17:39.280]  訴羅接著說什麼
[00:17:39.280 --> 00:17:40.320]  他就對撒姆爾說
[00:17:40.320 --> 00:17:43.320]  這幾句話是很精彩的
[00:17:43.320 --> 00:17:44.640]  很感人的
[00:17:44.640 --> 00:17:46.280]  訴羅說我犯了罪
[00:17:46.280 --> 00:17:47.400]  認輸了
[00:17:47.400 --> 00:17:47.880]  對不起
[00:17:47.880 --> 00:17:48.920]  我真的犯了罪
[00:17:48.920 --> 00:17:49.480]  對不起
[00:17:49.480 --> 00:17:50.720]  我犯罪
[00:17:50.720 --> 00:17:51.720]  我認錯
[00:17:51.720 --> 00:17:53.520]  我違背了耶和華的命令
[00:17:53.520 --> 00:17:54.400]  和你的說話
[00:17:54.400 --> 00:17:55.320]  是不是
[00:17:55.320 --> 00:17:57.600]  這次很好
[00:17:57.600 --> 00:17:59.240]  不過再加多一句
[00:17:59.240 --> 00:18:01.160]  他這次說出真話了
[00:18:01.160 --> 00:18:03.720]  因為我害怕眾人
[00:18:03.720 --> 00:18:05.040]  那些百姓
[00:18:05.040 --> 00:18:08.360]  你有沒有發覺多矛盾
[00:18:08.360 --> 00:18:11.440]  皇帝會怕那些百姓
[00:18:11.440 --> 00:18:13.240]  怕他什麼
[00:18:13.240 --> 00:18:17.080]  怕他不擁護他
[00:18:17.080 --> 00:18:18.600]  是誰控制誰呢
[00:18:18.600 --> 00:18:23.080]  現在你發覺
[00:18:23.080 --> 00:18:24.360]  是百姓
[00:18:24.360 --> 00:18:26.400]  其實已經在控制訴羅了
[00:18:26.400 --> 00:18:27.080]  你有沒有看到
[00:18:27.080 --> 00:18:28.400]  我怕他
[00:18:28.400 --> 00:18:30.640]  怕他不喜歡
[00:18:30.640 --> 00:18:33.120]  怕我的粉絲不擁護我
[00:18:33.120 --> 00:18:34.800]  那我就要做了
[00:18:34.800 --> 00:18:35.520]  是不是
[00:18:35.520 --> 00:18:36.560]  於是說
[00:18:36.560 --> 00:18:40.240]  所以我就聽從了他們的話
[00:18:40.240 --> 00:18:40.800]  OK
[00:18:40.800 --> 00:18:43.440]  現在求你赦免我罪
[00:18:43.440 --> 00:18:45.040]  很感人的
[00:18:45.040 --> 00:18:45.680]  真的對不起
[00:18:45.680 --> 00:18:46.320]  我知道錯了
[00:18:46.320 --> 00:18:47.920]  你赦免我罪
[00:18:47.920 --> 00:18:49.200]  那我就什麼呢
[00:18:49.200 --> 00:18:50.200]  那我就
[00:18:50.200 --> 00:18:51.480]  和我一起去
[00:18:51.480 --> 00:18:54.240]  那我就可以敬拜耶和華
[00:18:54.240 --> 00:18:55.960]  是不是很動聽
[00:18:55.960 --> 00:18:57.840]  請你不要走
[00:18:57.840 --> 00:18:58.440]  請你不要走
[00:18:58.440 --> 00:19:00.680]  和我一起去敬拜耶和華
[00:19:00.680 --> 00:19:02.640]  然後撒姆爾就不理他了
[00:19:02.640 --> 00:19:03.280]  聖經說的
[00:19:03.280 --> 00:19:04.840]  撒姆爾轉身就走了
[00:19:04.840 --> 00:19:06.640]  訴羅就直接
[00:19:06.640 --> 00:19:08.120]  就是沒辦法了
[00:19:08.120 --> 00:19:08.840]  就撲過去
[00:19:08.840 --> 00:19:09.960]  就抱著他
[00:19:09.960 --> 00:19:11.680]  扯著他的衣服
[00:19:11.680 --> 00:19:13.480]  聖經說撒姆爾繼續走
[00:19:13.480 --> 00:19:15.400]  他就扯爛了他的衣服
[00:19:15.400 --> 00:19:16.360]  再說多一次
[00:19:16.360 --> 00:19:17.720]  和剛才那句差不多的
[00:19:17.720 --> 00:19:19.520]  不過這句就更加精彩
[00:19:19.520 --> 00:19:20.200]  更加重要
[00:19:20.200 --> 00:19:21.320]  你記住這句
[00:19:21.320 --> 00:19:22.080]  他再說一次
[00:19:22.080 --> 00:19:24.520]  他說我犯了罪了
[00:19:24.520 --> 00:19:25.080]  一樣
[00:19:25.080 --> 00:19:25.720]  剛才說
[00:19:25.720 --> 00:19:26.640]  我犯了罪
[00:19:26.640 --> 00:19:29.280]  對不起
[00:19:29.280 --> 00:19:30.280]  為什麼呢
[00:19:30.280 --> 00:19:31.200]  我想告訴你
[00:19:31.200 --> 00:19:32.720]  但是你不要走
[00:19:32.720 --> 00:19:34.680]  但是我在人民
[00:19:34.680 --> 00:19:36.800]  長老面前和以色列面前
[00:19:36.800 --> 00:19:39.520]  給我一個面子
[00:19:39.520 --> 00:19:40.600]  你看到嗎
[00:19:40.600 --> 00:19:42.040]  這句罪拿命了
[00:19:42.040 --> 00:19:43.840]  原來最重要的就是
[00:19:43.840 --> 00:19:45.240]  你不要走
[00:19:45.240 --> 00:19:46.080]  你不要走
[00:19:46.080 --> 00:19:47.640]  我知道我死了
[00:19:47.640 --> 00:19:49.240]  我知道我犯了罪了
[00:19:49.240 --> 00:19:50.880]  我向你認罪了
[00:19:50.880 --> 00:19:52.560]  不過你給我一個面子
[00:19:52.560 --> 00:19:53.800]  和我一起回去
[00:19:53.800 --> 00:19:55.920]  如果我回去沒有你在一起去的時候
[00:19:55.920 --> 00:19:57.120]  我哪有面子呢
[00:19:57.120 --> 00:19:59.760]  我回去和你一起敬畏
[00:19:59.760 --> 00:20:00.920]  去敬拜
[00:20:00.920 --> 00:20:01.480]  回去做什麼
[00:20:01.480 --> 00:20:01.840]  一樣
[00:20:01.840 --> 00:20:02.600]  剛才說過
[00:20:02.600 --> 00:20:03.200]  敬拜
[00:20:03.200 --> 00:20:04.360]  不過再說多一次
[00:20:04.360 --> 00:20:07.080]  敬拜你的神
[00:20:07.080 --> 00:20:08.600]  你說什麼就什麼
[00:20:08.600 --> 00:20:09.520]  你想敬拜神
[00:20:09.520 --> 00:20:10.880]  我敬拜
[00:20:10.880 --> 00:20:12.480]  沒問題
[00:20:12.480 --> 00:20:13.560]  你要我認錯
[00:20:13.560 --> 00:20:14.720]  我認
[00:20:14.720 --> 00:20:15.760]  不過最重要就是
[00:20:15.760 --> 00:20:17.320]  你給我一個面子
[00:20:17.320 --> 00:20:18.520]  如果沒有這群百姓
[00:20:18.520 --> 00:20:19.760]  我不行
[00:20:19.760 --> 00:20:20.720]  我就寫了兩句
[00:20:20.720 --> 00:20:22.920]  我覺得都挺絕的說話
[00:20:22.920 --> 00:20:24.800]  但是我想作為一個總結
[00:20:24.800 --> 00:20:28.200]  當一個人認錯都成為一種手段
[00:20:28.200 --> 00:20:29.720]  當一個人敬拜神的時候
[00:20:29.720 --> 00:20:31.520]  成為他提取
[00:20:31.520 --> 00:20:33.280]  拿貨的按金的時候
[00:20:33.280 --> 00:20:33.840]  我告訴你
[00:20:33.840 --> 00:20:35.600]  這個人沒得救
[00:20:35.600 --> 00:20:37.600]  信仰已經沒得救了
[00:20:37.600 --> 00:20:38.120]  是不是
[00:20:38.120 --> 00:20:39.360]  蘇羅就是這樣
[00:20:39.360 --> 00:20:40.240]  認錯嘛
[00:20:40.240 --> 00:20:41.280]  我認錯了
[00:20:41.280 --> 00:20:43.480]  不過是因為什麼呢
[00:20:43.480 --> 00:20:45.880]  因為我要你給我一個面子
[00:20:45.880 --> 00:20:47.040]  我敬拜神啊
[00:20:47.040 --> 00:20:47.920]  我敬拜神
[00:20:47.920 --> 00:20:49.400]  我敬拜你的神
[00:20:49.400 --> 00:20:51.280]  你說什麼就什麼
[00:20:51.280 --> 00:20:52.120]  不過最重要的就是
[00:20:52.120 --> 00:20:52.960]  不要讓我
[00:20:52.960 --> 00:20:54.480]  沒有這群群眾
[00:20:54.480 --> 00:20:55.560]  頂姐妹
[00:20:55.560 --> 00:20:58.400]  究竟這些百姓是什麼
[00:20:58.400 --> 00:20:59.160]  很諷刺
[00:20:59.160 --> 00:21:01.000]  這些百姓是神給他的
[00:21:01.000 --> 00:21:02.640]  所以他才做了皇帝
[00:21:02.640 --> 00:21:03.440]  但是
[00:21:03.440 --> 00:21:05.760]  是神給他的百姓
[00:21:05.760 --> 00:21:06.920]  這些百姓
[00:21:06.920 --> 00:21:09.000]  後來就成為他的神
[00:21:09.000 --> 00:21:11.680]  這個就是我給蘇羅的
[00:21:11.680 --> 00:21:12.680]  頂姐妹
[00:21:12.680 --> 00:21:13.880]  神給你很多東西
[00:21:13.880 --> 00:21:14.840]  有時候
[00:21:14.840 --> 00:21:16.160]  給你成功
[00:21:16.160 --> 00:21:18.240]  給你錢
[00:21:18.240 --> 00:21:19.960]  給你很厲害的人際關係
[00:21:19.960 --> 00:21:21.160]  EQ你
[00:21:21.160 --> 00:21:21.440]  是啊
[00:21:21.440 --> 00:21:23.920]  令你生命有很多路向上
[00:21:23.920 --> 00:21:25.480]  就好像蘇羅一樣
[00:21:25.480 --> 00:21:27.920]  不過請你不要將神給你的東西
[00:21:27.920 --> 00:21:29.720]  成為神
[00:21:29.720 --> 00:21:30.720]  否則
[00:21:30.720 --> 00:21:32.160]  你就好像蘇羅一樣
[00:21:32.160 --> 00:21:34.400]  回不了頭
[00:21:34.400 --> 00:21:35.240]  我們看大衛
[00:21:35.240 --> 00:21:36.880]  好嗎
[00:21:36.880 --> 00:21:38.400]  看大衛
[00:21:38.400 --> 00:21:39.360]  大衛呢
[00:21:39.360 --> 00:21:43.080]  那裡就加了一個小小的前置
[00:21:43.080 --> 00:21:45.040]  講幾句話
[00:21:45.040 --> 00:21:48.240]  大衛的弱點和煞彈
[00:21:48.240 --> 00:21:50.000]  為什麼有些人問我
[00:21:50.000 --> 00:21:51.760]  為什麼會加個煞彈在這裡
[00:21:51.760 --> 00:21:52.760]  才講大衛呢
[00:21:52.760 --> 00:21:54.760]  我想講一樣
[00:21:54.760 --> 00:21:57.760]  剛才講
[00:21:57.760 --> 00:22:00.560]  煞彈魔鬼
[00:22:00.560 --> 00:22:04.080]  比你更加明白你的弱點
[00:22:04.080 --> 00:22:08.960]  正如煞彈比蘇羅大衛和所羅門
[00:22:08.960 --> 00:22:14.080]  更加明白他們自己的弱點
[00:22:14.080 --> 00:22:15.880]  什麼意思
[00:22:15.880 --> 00:22:17.480]  你看看
[00:22:17.480 --> 00:22:20.960]  這三個人
[00:22:20.960 --> 00:22:22.640]  蘇羅呢
[00:22:22.640 --> 00:22:23.920]  他要命
[00:22:23.920 --> 00:22:25.560]  他要權
[00:22:25.560 --> 00:22:26.560]  所以呢
[00:22:26.560 --> 00:22:28.320]  那群群眾是弄死他的
[00:22:28.320 --> 00:22:29.160]  是嗎
[00:22:29.160 --> 00:22:30.880]  令他最快樂
[00:22:30.880 --> 00:22:32.600]  但也是弄死他的
[00:22:32.600 --> 00:22:34.520]  就是這群群眾
[00:22:34.520 --> 00:22:36.360]  大衛呢
[00:22:36.360 --> 00:22:37.080]  喂
[00:22:37.080 --> 00:22:38.680]  大衛沒什麼所謂的
[00:22:38.680 --> 00:22:40.840]  你看到聖經裡面描述
[00:22:40.840 --> 00:22:42.800]  大衛很感性的
[00:22:42.800 --> 00:22:44.280]  喜歡唱歌
[00:22:44.280 --> 00:22:45.160]  牧羊
[00:22:45.160 --> 00:22:45.800]  是吧
[00:22:45.800 --> 00:22:46.240]  你知道
[00:22:46.240 --> 00:22:47.200]  詩篇23篇
[00:22:47.200 --> 00:22:48.440]  牧羊來的
[00:22:48.440 --> 00:22:49.880]  他也不要命
[00:22:49.880 --> 00:22:50.720]  不要你
[00:22:51.120 --> 00:22:52.560]  當初神高立他
[00:22:52.560 --> 00:22:53.760]  他也很疼
[00:22:53.760 --> 00:22:55.160]  蘇羅要殺他的時候
[00:22:55.160 --> 00:22:56.400]  你就做
[00:22:56.400 --> 00:22:57.840]  你不要殺我
[00:22:57.840 --> 00:22:58.480]  就是
[00:22:58.480 --> 00:22:59.520]  我也不知道做什麼
[00:22:59.520 --> 00:23:01.120]  於是他一直逃避的時候
[00:23:01.120 --> 00:23:03.400]  你看到大衛根本是不需要名利
[00:23:03.400 --> 00:23:04.360]  也不需要
[00:23:04.360 --> 00:23:05.800]  不需要有什麼跟他
[00:23:05.800 --> 00:23:06.640]  有些人跟他
[00:23:06.640 --> 00:23:07.800]  他總是覺得
[00:23:07.800 --> 00:23:09.560]  他是很想去
[00:23:09.560 --> 00:23:10.680]  表達他自己
[00:23:10.680 --> 00:23:13.160]  他是一個
[00:23:13.160 --> 00:23:14.360]  是一個很感性的人
[00:23:14.360 --> 00:23:15.000]  總之是吧
[00:23:15.000 --> 00:23:17.000]  他寫了幾十篇詩篇
[00:23:17.000 --> 00:23:17.760]  對不對
[00:23:17.760 --> 00:23:19.040]  很感性的人
[00:23:19.040 --> 00:23:20.120]  那我想說什麼
[00:23:20.120 --> 00:23:20.920]  你知道嗎
[00:23:20.920 --> 00:23:22.160]  我想告訴你
[00:23:22.160 --> 00:23:24.400]  撒旦給我們任何人
[00:23:24.400 --> 00:23:25.600]  都了解他們兩個
[00:23:25.600 --> 00:23:28.600]  他都不知道自己的問題在哪裡
[00:23:28.600 --> 00:23:30.280]  撒旦就知道
[00:23:30.280 --> 00:23:31.920]  蘇羅
[00:23:31.920 --> 00:23:36.040]  是死在這群群眾的手裡面
[00:23:36.040 --> 00:23:38.560]  撒旦不會再用群眾
[00:23:38.560 --> 00:23:40.800]  去整頓大衛
[00:23:40.800 --> 00:23:43.000]  因為群眾整不下大衛的
[00:23:43.000 --> 00:23:44.120]  大衛我也不需要
[00:23:44.120 --> 00:23:45.160]  我也不需要權力
[00:23:45.160 --> 00:23:46.600]  我也不需要名譽
[00:23:46.600 --> 00:23:48.040]  你給一群人跟我不跟
[00:23:48.040 --> 00:23:48.920]  我也不介意
[00:23:48.920 --> 00:23:49.440]  是不是
[00:23:49.440 --> 00:23:50.720]  我作詩篇
[00:23:50.720 --> 00:23:52.440]  我彈琴就行了
[00:23:52.440 --> 00:23:54.440]  但是多麼感性
[00:23:54.440 --> 00:23:55.680]  魔鬼說好啊
[00:23:55.680 --> 00:23:56.400]  你這麼感性
[00:23:56.400 --> 00:23:58.480]  我就給一個女人來彈
[00:23:58.480 --> 00:24:00.000]  一下就打下了
[00:24:00.000 --> 00:24:01.320]  有沒有留意
[00:24:01.320 --> 00:24:03.000]  撒旦出的手法是不同的
[00:24:03.000 --> 00:24:04.520]  你哪樣不行
[00:24:04.520 --> 00:24:06.200]  他比你更知道
[00:24:06.200 --> 00:24:09.440]  等於你還不知道自己最大弱點在哪裡
[00:24:09.440 --> 00:24:10.720]  我告訴你
[00:24:10.720 --> 00:24:11.720]  你很危險的
[00:24:11.720 --> 00:24:13.320]  魔鬼一定知道
[00:24:13.320 --> 00:24:13.920]  你還不知道
[00:24:13.920 --> 00:24:14.960]  他也知道
[00:24:14.960 --> 00:24:17.680]  然後肯定在那裡下手
[00:24:17.680 --> 00:24:18.680]  扔下你為止
[00:24:18.680 --> 00:24:19.240]  是不是
[00:24:19.240 --> 00:24:20.040]  有些人說
[00:24:20.040 --> 00:24:21.240]  每個人都很貪
[00:24:21.240 --> 00:24:22.000]  我可以不貪
[00:24:22.000 --> 00:24:23.280]  無所謂
[00:24:23.280 --> 00:24:25.080]  你不貪而已
[00:24:25.080 --> 00:24:26.720]  撒旦在別的地方下手
[00:24:26.720 --> 00:24:30.840]  他當然不會用錢來引誘你
[00:24:30.840 --> 00:24:33.120]  可能用你的脾氣
[00:24:33.120 --> 00:24:35.720]  可能用你的妒忌
[00:24:35.720 --> 00:24:36.160]  是不是
[00:24:36.160 --> 00:24:37.400]  可能用你的懶惰
[00:24:37.400 --> 00:24:38.080]  你說我不貪
[00:24:38.080 --> 00:24:38.880]  只不過我懶惰
[00:24:38.880 --> 00:24:41.000]  就拿我的懶惰來弄死你
[00:24:41.000 --> 00:24:42.280]  是不是
[00:24:42.280 --> 00:24:43.240]  情慾
[00:24:43.240 --> 00:24:43.720]  是不是
[00:24:43.720 --> 00:24:45.400]  好像大衛一樣
[00:24:45.400 --> 00:24:49.560]  魔鬼是完全掌握你的弱點
[00:24:49.560 --> 00:24:50.840]  所以請你聰明一點
[00:24:50.840 --> 00:24:52.840]  知道自己弱點在哪裡
[00:24:52.840 --> 00:24:53.840]  他遲早都會來
[00:24:53.840 --> 00:24:55.080]  在那裡
[00:24:55.080 --> 00:24:55.920]  扔下你
[00:24:55.920 --> 00:24:58.680]  大衛就是這樣
[00:24:58.680 --> 00:25:00.080]  大衛找一個女人來扔下
[00:25:00.080 --> 00:25:01.400]  大家都比較熟悉
[00:25:01.400 --> 00:25:03.000]  那件事件
[00:25:03.000 --> 00:25:06.480]  就是撒姆爾基亞第十一章
[00:25:06.480 --> 00:25:07.880]  撒姆爾基亞第十一章
[00:25:07.880 --> 00:25:12.960]  我想和大家看看大衛的個案
[00:25:12.960 --> 00:25:17.840]  兩個很重要關於犯罪的真理
[00:25:17.840 --> 00:25:19.880]  犯罪都有真理的
[00:25:19.880 --> 00:25:20.960]  你們說是什麼呢
[00:25:20.960 --> 00:25:22.360]  我想和大家說
[00:25:22.360 --> 00:25:22.920]  第一樣
[00:25:22.920 --> 00:25:25.720]  我們看看大衛怎麼開始犯罪
[00:25:25.720 --> 00:25:27.560]  聖經那裡說
[00:25:27.560 --> 00:25:30.920]  第十一章那裡說
[00:25:30.920 --> 00:25:31.920]  過了一年
[00:25:31.920 --> 00:25:33.560]  在列王出征的時候
[00:25:33.560 --> 00:25:35.120]  大衛派遣他自己
[00:25:35.120 --> 00:25:37.800]  約押他那個大將軍和自己的神父
[00:25:37.800 --> 00:25:39.320]  一起出征
[00:25:39.320 --> 00:25:41.200]  他們就打贏了阿滿人
[00:25:41.200 --> 00:25:43.440]  又打贏了其他的民族
[00:25:43.440 --> 00:25:46.240]  大衛卻留在耶路撒冷
[00:25:46.240 --> 00:25:48.760]  這幾句話想說什麼呢
[00:25:48.760 --> 00:25:50.240]  當時到了大衛的時候
[00:25:50.240 --> 00:25:52.400]  他都很瘋狂
[00:25:52.400 --> 00:25:53.640]  很瘋狂
[00:25:53.640 --> 00:25:55.280]  因為他的軍力已經多了
[00:25:55.280 --> 00:25:56.200]  和以前
[00:25:56.200 --> 00:25:57.440]  數落的六百人
[00:25:57.440 --> 00:26:00.640]  戰戰兢兢的對著那幾千非利士人
[00:26:00.640 --> 00:26:01.240]  不同了
[00:26:01.240 --> 00:26:03.840]  現在大衛已經站穩陣腳
[00:26:03.840 --> 00:26:04.800]  站穩陣腳之後
[00:26:04.800 --> 00:26:06.200]  他都不用自己出征了
[00:26:06.200 --> 00:26:07.640]  以前就親自去打
[00:26:07.640 --> 00:26:10.640]  現在大將軍已經訓練好軍隊
[00:26:10.640 --> 00:26:11.240]  就出去打
[00:26:11.240 --> 00:26:13.040]  打到都贏了
[00:26:13.040 --> 00:26:13.960]  所以很穩定
[00:26:13.960 --> 00:26:15.000]  頂曼妹告訴你
[00:26:15.000 --> 00:26:15.880]  最穩定的時候
[00:26:15.880 --> 00:26:17.320]  是最危險的時候
[00:26:17.320 --> 00:26:18.720]  因為你最放鬆
[00:26:18.720 --> 00:26:19.920]  我穩定
[00:26:19.920 --> 00:26:20.840]  但是穩定的時候
[00:26:20.840 --> 00:26:23.120]  你就沒有那種敏銳性
[00:26:23.120 --> 00:26:23.960]  最穩定的時候
[00:26:23.960 --> 00:26:25.800]  你覺得自己很穩定的時候
[00:26:25.800 --> 00:26:30.000]  你開始對自己的自信心膨脹到過分
[00:26:30.000 --> 00:26:33.600]  這個就是你最危險的時候
[00:26:33.600 --> 00:26:35.880]  反而剛剛我們信耶穌
[00:26:35.880 --> 00:26:36.440]  這麼多罪
[00:26:36.440 --> 00:26:37.720]  我都不知道怎麼去面對
[00:26:37.720 --> 00:26:40.200]  那時候你還依靠神
[00:26:40.200 --> 00:26:40.800]  是不是
[00:26:40.800 --> 00:26:42.000]  你發覺現在都很穩定
[00:26:42.000 --> 00:26:43.680]  你看看我教會裡面多活躍
[00:26:43.680 --> 00:26:44.280]  是不是
[00:26:44.280 --> 00:26:46.680]  個個都說我大團計大都好
[00:26:46.680 --> 00:26:48.280]  大小組大都好
[00:26:48.280 --> 00:26:50.520]  我做的事情個個都說
[00:26:50.520 --> 00:26:51.440]  一定跟他了
[00:26:51.440 --> 00:26:53.400]  他可以做導師了
[00:26:53.400 --> 00:26:54.880]  可以訓練他們了
[00:26:54.880 --> 00:26:55.360]  告訴你
[00:26:55.360 --> 00:26:56.600]  這個是最危險的時候
[00:26:56.600 --> 00:26:58.400]  因為你以為自己真的很穩定
[00:26:58.400 --> 00:26:59.280]  大衛就是這樣
[00:26:59.280 --> 00:27:00.240]  認耶路撒冷
[00:27:00.240 --> 00:27:01.120]  留在耶路撒冷
[00:27:01.120 --> 00:27:02.480]  那你留在耶路撒冷
[00:27:02.480 --> 00:27:03.240]  不用出去打了
[00:27:03.240 --> 00:27:04.040]  那就好了
[00:27:04.040 --> 00:27:04.960]  有什麼不好
[00:27:04.960 --> 00:27:08.040]  問題就是他開始沒什麼事情做了
[00:27:08.040 --> 00:27:11.080]  聖經說他就開始睡到黃昏
[00:27:11.080 --> 00:27:13.000]  才在農場起來
[00:27:13.000 --> 00:27:13.840]  原文是這樣
[00:27:13.840 --> 00:27:16.360]  我覺得和合本都翻得挺好的
[00:27:16.360 --> 00:27:20.200]  大衛那天睡到日頭平息
[00:27:20.200 --> 00:27:21.200]  你明白嗎
[00:27:21.200 --> 00:27:24.040]  不是說你睡到幾點鐘的問題
[00:27:24.040 --> 00:27:25.120]  而是那個問題
[00:27:25.120 --> 00:27:26.880]  是你那個心態的問題
[00:27:26.880 --> 00:27:29.120]  就是說我不用怎麼做事了
[00:27:29.120 --> 00:27:29.760]  是不是
[00:27:29.760 --> 00:27:30.760]  多爽啊
[00:27:30.760 --> 00:27:31.600]  我現在
[00:27:31.600 --> 00:27:33.280]  我已經贏盡了
[00:27:33.280 --> 00:27:34.680]  於是就睡一睡
[00:27:34.680 --> 00:27:36.200]  睡到幾點鐘起來都無所謂
[00:27:36.200 --> 00:27:37.280]  我等好消息
[00:27:37.280 --> 00:27:39.000]  接著前線又說打贏了
[00:27:39.000 --> 00:27:40.880]  我做皇帝都不知道多爽
[00:27:40.880 --> 00:27:42.560]  於是起來的時候
[00:27:42.560 --> 00:27:44.560]  才開始黃昏了
[00:27:44.560 --> 00:27:46.280]  天色又好又沒那麼熱
[00:27:46.280 --> 00:27:46.800]  是不是
[00:27:46.800 --> 00:27:48.360]  上天坂走一走
[00:27:48.360 --> 00:27:49.120]  大件事了
[00:27:49.120 --> 00:27:50.320]  看到女人
[00:27:50.320 --> 00:27:51.880]  看到那個女人
[00:27:51.880 --> 00:27:53.640]  在洗澡
[00:27:53.640 --> 00:27:54.440]  中東是這樣
[00:27:54.440 --> 00:27:55.200]  你知道了
[00:27:55.200 --> 00:27:56.480]  在那些
[00:27:56.480 --> 00:27:57.640]  就是王城裡面
[00:27:57.640 --> 00:28:00.360]  天坂全部都開放的
[00:28:00.360 --> 00:28:01.960]  於是就
[00:28:01.960 --> 00:28:03.040]  看到
[00:28:03.040 --> 00:28:04.680]  有個女人洗澡
[00:28:04.680 --> 00:28:06.440]  聖經說那個女人
[00:28:06.440 --> 00:28:08.120]  容貌非常美麗
[00:28:08.120 --> 00:28:10.120]  於是大衛就派人
[00:28:10.120 --> 00:28:12.120]  去查問那個女人是誰
[00:28:12.120 --> 00:28:14.400]  這個死了
[00:28:14.400 --> 00:28:15.040]  這個
[00:28:15.040 --> 00:28:17.240]  就是那個意念
[00:28:17.240 --> 00:28:20.040]  那幅圖像一進了我腦子裡面
[00:28:20.040 --> 00:28:21.640]  開始不掉了
[00:28:21.640 --> 00:28:23.360]  我和大家都提過了
[00:28:23.360 --> 00:28:24.640]  有個弟兄說過
[00:28:24.640 --> 00:28:25.720]  策略就是要
[00:28:25.720 --> 00:28:27.600]  彈開策略
[00:28:27.600 --> 00:28:28.480]  就是如果你看
[00:28:28.480 --> 00:28:28.840]  哎呀
[00:28:28.840 --> 00:28:30.280]  不可以看
[00:28:30.280 --> 00:28:31.440]  可能大衛
[00:28:31.440 --> 00:28:32.760]  馬上就反了下去
[00:28:32.760 --> 00:28:33.560]  但是心裡面說
[00:28:33.560 --> 00:28:34.440]  我是皇帝
[00:28:34.440 --> 00:28:35.440]  不可以看
[00:28:35.440 --> 00:28:35.960]  再上去
[00:28:35.960 --> 00:28:36.560]  哎呀
[00:28:36.560 --> 00:28:37.520]  還在洗澡
[00:28:37.520 --> 00:28:38.640]  那就死了
[00:28:38.640 --> 00:28:39.800]  告訴你
[00:28:39.800 --> 00:28:41.480]  那就要命了
[00:28:41.480 --> 00:28:43.400]  接著看了幾天
[00:28:43.400 --> 00:28:43.720]  哇
[00:28:43.720 --> 00:28:44.640]  很漂亮
[00:28:44.640 --> 00:28:45.880]  都沒見過
[00:28:45.880 --> 00:28:47.400]  她是誰
[00:28:47.400 --> 00:28:48.600]  於是下來
[00:28:48.600 --> 00:28:50.680]  一整晚就開始想這件事
[00:28:50.680 --> 00:28:51.320]  明白嗎
[00:28:51.320 --> 00:28:52.280]  就好像
[00:28:52.280 --> 00:28:53.880]  好像已經進了你
[00:28:53.880 --> 00:28:55.880]  進了你的腦子裡面
[00:28:55.880 --> 00:28:57.920]  你開始甩不掉她了
[00:28:57.920 --> 00:28:58.920]  好奇
[00:28:58.920 --> 00:29:00.440]  這麼漂亮的女人都有
[00:29:00.440 --> 00:29:02.000]  怎麼沒見過
[00:29:02.000 --> 00:29:02.880]  為什麼
[00:29:02.880 --> 00:29:06.040]  在皇宮這麼久都沒留意到呢
[00:29:06.040 --> 00:29:07.760]  起碼知道她叫什麼名字
[00:29:07.760 --> 00:29:08.320]  都合理
[00:29:08.320 --> 00:29:08.840]  是不是
[00:29:08.840 --> 00:29:09.400]  這麼漂亮
[00:29:09.400 --> 00:29:09.880]  是不是
[00:29:09.880 --> 00:29:11.000]  於是派人查問
[00:29:11.000 --> 00:29:13.080]  她叫什麼名字
[00:29:13.080 --> 00:29:13.360]  哦
[00:29:13.360 --> 00:29:15.880]  他說叫做別士巴
[00:29:15.880 --> 00:29:16.360]  啊
[00:29:16.360 --> 00:29:17.160]  挺特別
[00:29:17.160 --> 00:29:19.920]  這個名字都不像猶太人的名字
