
[00:00:00.000 --> 00:00:05.880]  大家好,歡迎大家來到《宣道傳》以及《出版士工》的新書發佈對談
[00:22:18.960 --> 00:22:21.960]  怎樣去偏離他們的信念
[00:22:21.960 --> 00:22:27.960]  所以我就從命令當中去做這個隱喻
[00:22:27.960 --> 00:22:30.960]  但是有一個很特別的地方
[00:22:30.960 --> 00:22:34.960]  就是在這個世界裏面有一個創世神
[00:22:34.960 --> 00:22:38.960]  這個創世神我以他的名字叫聖賢者
[00:22:38.960 --> 00:22:43.960]  好像他是以聲音去創造世界之類
[00:22:43.960 --> 00:22:45.960]  但是在書裏面
[00:22:45.960 --> 00:22:48.960]  他的形象是沒有出現過
[00:22:48.960 --> 00:22:50.960]  亦都是沉默的
[00:22:50.960 --> 00:22:52.960]  正如其中有一個角色
[00:22:52.960 --> 00:22:55.960]  也是很想去聽到聖賢者的聲音
[00:22:55.960 --> 00:22:56.960]  但是聽不到
[00:22:56.960 --> 00:22:59.960]  所以對他亦都有一個很大的影響
[00:22:59.960 --> 00:23:01.960]  我就利用這個反差
[00:23:01.960 --> 00:23:04.960]  怎樣去串連整個故事
[00:23:04.960 --> 00:23:06.960]  即是原來言語和聲音
[00:23:06.960 --> 00:23:09.960]  對我們的生活裏面都是很重要
[00:23:09.960 --> 00:23:12.960]  除了命令當中
[00:23:12.960 --> 00:23:14.960]  整個故事都串連了很多的聲音
[00:23:14.960 --> 00:23:16.960]  即是譬如一些貓的合唱
[00:23:16.960 --> 00:23:18.960]  即是剛才大家看的trailer
[00:23:18.960 --> 00:23:20.960]  我特意找人去做出來
[00:23:20.960 --> 00:23:22.960]  我自己寫有貓的合唱
[00:23:22.960 --> 00:23:25.960]  我好想聽到如果貓合唱又怎樣呢
[00:23:25.960 --> 00:23:28.960]  我就在這裏想大家都聽一下
[00:23:28.960 --> 00:23:30.960]  開心一下
[00:23:30.960 --> 00:23:33.960]  還有一些真實泡沫
[00:23:33.960 --> 00:23:36.960]  即是剛才看到的其中一幅插圖
[00:23:36.960 --> 00:23:37.960]  有些泡沫在裏面
[00:23:37.960 --> 00:23:39.960]  即是泡沫裏面如果是瀑布了
[00:23:39.960 --> 00:23:41.960]  就會發出一些聲音
[00:23:41.960 --> 00:23:43.960]  這些聲音是很特別的地方
[00:23:43.960 --> 00:23:48.960]  等大家去看書的時候就會發現
[00:23:48.960 --> 00:23:52.960]  這個時間關係所以很忙
[00:23:52.960 --> 00:23:54.960]  其實是甚麼呢
[00:23:54.960 --> 00:23:56.960]  就是剛才讀魔杖
[00:23:56.960 --> 00:23:59.960]  其中一個不是口字博
[00:23:59.960 --> 00:24:01.960]  但叫關關王
[00:24:01.960 --> 00:24:03.960]  關關本身都是儀聲詞
[00:24:03.960 --> 00:24:05.960]  亦都有一個意思
[00:24:05.960 --> 00:24:08.960]  就是一些貴族的死
[00:24:08.960 --> 00:24:11.960]  但這個角色是很重要的
[00:24:11.960 --> 00:24:12.960]  在書裏面
[00:24:12.960 --> 00:24:14.960]  所以我就特別處理
[00:24:14.960 --> 00:24:18.960]  還有在寫的當中
[00:24:18.960 --> 00:24:21.960]  都有出現一些不同的走向
[00:24:21.960 --> 00:24:24.960]  即是關於他的命案或者他的故事
[00:24:24.960 --> 00:24:26.960]  寫到中後段
[00:24:26.960 --> 00:24:28.960]  才有一個定案
[00:24:28.960 --> 00:24:31.960]  就變成現在這樣的版本
[00:24:31.960 --> 00:24:34.960]  即是說雖然有大綱
[00:24:34.960 --> 00:24:37.960]  但後來都會因著創作而有變化
[00:24:37.960 --> 00:24:40.960]  其實還有其他的層次
[00:24:40.960 --> 00:24:42.960]  我都是邊寫邊有些改變
[00:24:42.960 --> 00:24:44.960]  包括地圖
[00:24:44.960 --> 00:24:46.960]  有甚麼例子可以跟大家分享
[00:24:46.960 --> 00:24:48.960]  剛才提到地圖
[00:24:48.960 --> 00:24:50.960]  其中一個地方就是無聲之地
[00:24:50.960 --> 00:24:52.960]  地圖看不到
[00:24:52.960 --> 00:24:54.960]  就是一個女世界
[00:24:54.960 --> 00:24:56.960]  無聲之地就是剛才大家看到的地體世界
[00:24:56.960 --> 00:25:00.960]  但原本最初的設定是一個山谷
[00:25:00.960 --> 00:25:02.960]  山谷裏面有很多怪物
[00:25:02.960 --> 00:25:04.960]  是魔君特別做出來的
[00:25:04.960 --> 00:25:07.960]  會發出一些聲音
[00:25:07.960 --> 00:25:10.960]  會干擾到主角的意志
[00:25:10.960 --> 00:25:12.960]  令他產生混亂
[00:25:12.960 --> 00:25:14.960]  但當我寫到的時候
[00:25:14.960 --> 00:25:16.960]  突然間就有一個想法
[00:25:16.960 --> 00:25:18.960]  就是將這個山谷
[00:25:18.960 --> 00:25:20.960]  變成一個更加廣闊的世界
[00:25:20.960 --> 00:25:23.960]  還有它的重要性會更加強一些
[00:25:23.960 --> 00:25:28.960]  連帶地面上的無限森林
[00:25:28.960 --> 00:25:30.960]  亦都有些連繫
[00:25:30.960 --> 00:25:34.960]  書裏就隱隱約約帶出一些線索
[00:25:34.960 --> 00:25:37.960]  其實當中是有一些更大的故事
[00:25:37.960 --> 00:25:39.960]  就好像剛才那個古典群
[00:25:39.960 --> 00:25:42.960]  有些隱藏的故事背景在後面
[00:25:42.960 --> 00:25:45.960]  其實我有很多留白的空間
[00:25:45.960 --> 00:25:48.960]  就想著如果有機會
[00:25:48.960 --> 00:25:50.960]  去寫續集、外傳
[00:25:50.960 --> 00:25:52.960]  或者翻外篇等等
[00:25:52.960 --> 00:25:55.960]  都會去補一些空白的地方
[00:25:55.960 --> 00:25:57.960]  就好像一個系列
[00:25:57.960 --> 00:26:00.960]  其實我還想推出一個暢遊系列
[00:26:00.960 --> 00:26:02.960]  暢遊
[00:26:02.960 --> 00:26:05.960]  因為其實主角阿比的故事
[00:26:05.960 --> 00:26:09.960]  我試試是覺得不如變一變
[00:26:09.960 --> 00:26:12.960]  我將他的故事變成一個暢遊的形式
[00:26:12.960 --> 00:26:14.960]  他會推出
[00:26:14.960 --> 00:26:17.960]  而原本的小說就去寫一班
[00:26:17.960 --> 00:26:20.960]  你們這個Melbourne市的候選者
[00:26:20.960 --> 00:26:23.960]  去怎樣去出發去大理那裏
[00:26:23.960 --> 00:26:27.960]  去找不同的軍裝去經歷
[00:26:27.960 --> 00:26:29.960]  (應該是倒轉回去)
[00:26:29.960 --> 00:26:34.960]  對 沒錯 所以其實我沒有放棄想出來
[00:26:34.960 --> 00:26:37.960]  只不過資源問題現在還未可以出
[00:26:37.960 --> 00:26:39.960]  希望可以有機會去出
[00:26:39.960 --> 00:26:41.960]  (聽了這本書)
[00:26:41.960 --> 00:26:44.960]  (不單止帶我們去奇幻世界)
[00:26:44.960 --> 00:26:47.960]  (當中的人物刻畫都很細緻)
[00:26:47.960 --> 00:26:50.960]  (講人性、誘惑等等)
[00:26:50.960 --> 00:26:54.960]  (有優美的文字 都有很可愛的插圖)
[00:26:54.960 --> 00:26:56.960]  (這本書不單止是畫)
[00:26:56.960 --> 00:26:58.960]  (表面上適合小朋友看)
[00:26:58.960 --> 00:27:00.960]  (也適合大人看)
[00:27:00.960 --> 00:27:02.960]  絕對是 因為我寫的東西
[00:27:02.960 --> 00:27:05.960]  自己覺得比較深一點
[00:27:05.960 --> 00:27:08.960]  所以其實都適合大人去看
[00:27:08.960 --> 00:27:11.960]  (所以如果家長想買這本書)
[00:27:11.960 --> 00:27:13.960]  (小朋友不要經常看手機)
[00:27:13.960 --> 00:27:16.960]  (坐著看奇幻世界 人性刻畫)
[00:27:16.960 --> 00:27:18.960]  (這本書大家一定要買)
[00:27:18.960 --> 00:27:21.960]  (大人都不要以為這本書是童書)
[00:27:21.960 --> 00:27:23.960]  (因為裏面 我看完一次)
[00:27:23.960 --> 00:27:26.960]  (很多共鳴 特別是講到)
[00:27:26.960 --> 00:27:28.960]  (怎樣以為自己是最強 其實不是)
[00:27:28.960 --> 00:27:32.960]  (人性方面 我們經歷過讀書)
[00:27:32.960 --> 00:27:34.960]  (出來社會工作)
[00:27:34.960 --> 00:27:37.960]  (其實貓貓的心路歷程 我們都有)
[00:27:37.960 --> 00:27:39.960]  (所以這本書可以保證)
[00:27:39.960 --> 00:27:40.960]  (引起你不少共鳴)
[00:27:40.960 --> 00:27:43.960]  (會心微笑之餘 也反思讀)
[00:27:43.960 --> 00:27:45.960]  (今天時間差不多了)
[00:27:45.960 --> 00:27:49.960]  (多謝兩位 也多謝各位的來臨)
[00:27:49.960 --> 00:27:51.960]  (如果大家想買這本書的話)
[00:27:51.960 --> 00:27:53.960]  (可以在前面 去到counter page)
[00:27:53.960 --> 00:27:57.960]  (就到付費 作者和插畫師)
[00:27:57.960 --> 00:28:00.960]  (會帶大家去簽書 好嗎)
[00:28:00.960 --> 00:28:02.960]  (多謝各位 多謝各位)
