
[00:00:00.000 --> 00:00:03.120]  大家一定知道今天是甚麼主日
[00:18:27.000 --> 00:18:30.960]  那首結婚進行曲
[00:18:30.960 --> 00:18:35.960]  耶穌領我何等福氣
[00:18:35.960 --> 00:18:38.880]  耶穌領我何等福氣
[00:18:38.880 --> 00:18:42.600]  心中充滿平安和歡喜
[00:18:42.600 --> 00:18:44.000]  一路唱的時候
[00:18:44.000 --> 00:18:45.720]  我知道好像主告訴我
[00:18:45.720 --> 00:18:47.720]  我過去怎樣帶領你
[00:18:47.720 --> 00:18:51.040]  今天我都會繼續帶領你
[00:18:51.040 --> 00:18:53.200]  你放心放假
[00:18:53.200 --> 00:18:56.440]  放假之後做手術
[00:18:56.440 --> 00:19:00.240]  當然過程中的過程大家知道
[00:19:00.240 --> 00:19:03.960]  當我再想起這些之前的體驗的時候
[00:19:03.960 --> 00:19:06.480]  我就知道主告訴我
[00:19:06.480 --> 00:19:09.080]  也告訴很多祂的子民知道
[00:19:09.080 --> 00:19:11.320]  耶穌領我們
[00:19:11.320 --> 00:19:12.520]  不需要掛心
[00:19:12.520 --> 00:19:16.040]  在當中安然地跟隨
[00:19:16.040 --> 00:19:18.320]  當時門徒看到耶穌
[00:19:18.320 --> 00:19:20.520]  想回到耶穌所作的旗幟的時候
[00:19:20.520 --> 00:19:22.080]  他們就讚美
[00:19:22.080 --> 00:19:24.480]  但當時的法利賽人怎樣說
[00:19:24.480 --> 00:19:27.000]  夫子,責備你的門徒
[00:19:27.000 --> 00:19:29.880]  亂說亂唱
[00:19:29.880 --> 00:19:32.760]  耶穌怎樣回答
[00:19:32.760 --> 00:19:34.880]  如果他們不開口讚美
[00:19:34.880 --> 00:19:38.840]  連那些石頭也會開口讚美
[00:19:38.840 --> 00:19:40.400]  那些石頭也忍不住
[00:19:40.400 --> 00:19:43.760]  你說想,那些石頭怎會忍不住
[00:19:43.760 --> 00:19:46.800]  耶穌的比喻式描寫
[00:19:46.800 --> 00:19:49.520]  就算最不願意開口的
[00:19:49.520 --> 00:19:51.760]  也忍不住要開口
[00:19:51.760 --> 00:19:53.320]  講述神的作為
[00:19:53.320 --> 00:19:56.000]  要讚美這位奇妙的上帝
[00:19:56.000 --> 00:19:57.600]  各位弟兄姊妹
[00:19:57.600 --> 00:20:02.400]  忠恕主人是得勝和讚美
[00:20:02.400 --> 00:20:05.680]  讓你人生裡常常帶著讚美
[00:20:05.680 --> 00:20:06.800]  遇到困難的時候
[00:20:06.800 --> 00:20:09.640]  以讚美去面對困難
[00:20:09.640 --> 00:20:12.720]  讓你知道這位主是可信可靠的
[00:20:12.720 --> 00:20:14.320]  以致你更深經歷到
[00:20:14.320 --> 00:20:15.680]  在困難當中
[00:20:15.680 --> 00:20:18.600]  神怎樣顯出祂的作為
[00:20:18.600 --> 00:20:22.920]  而你認識這一位是天地的上帝
[00:20:22.920 --> 00:20:26.200]  但願我們在無論哪種處境
[00:20:26.200 --> 00:20:28.960]  我們時常去回想主的恩
[00:20:28.960 --> 00:20:31.040]  又常常去讚美祂
[00:20:31.040 --> 00:20:32.480]  我們一起祈禱
