
[00:00:00.000 --> 00:00:03.400]  第一節我們繼續思想聖經瑪利基書的經文
[00:17:50.000 --> 00:17:52.000]  祂會闖開天窗
[00:17:52.000 --> 00:17:55.000]  天窗其實原來的文字是說水閘
[00:17:55.000 --> 00:17:58.000]  是大水的源頭的意思
[00:17:58.000 --> 00:18:00.000]  祂會打開天窗
[00:18:00.000 --> 00:18:03.000]  讓恩典傾倒在你們生命中
[00:18:03.000 --> 00:18:05.000]  你記得《聖經》用的字眼
[00:18:05.000 --> 00:18:07.000]  是「倒給你們」
[00:18:07.000 --> 00:18:11.000]  不是滴兩三滴
[00:18:11.000 --> 00:18:13.000]  讓你們可以滋潤一下
[00:18:13.000 --> 00:18:14.000]  不是
[00:18:14.000 --> 00:18:17.000]  是傾覆在你們生命當中
[00:18:17.000 --> 00:18:19.000]  讓你們無處可用
[00:18:19.000 --> 00:18:20.000]  在後面所說
[00:18:20.000 --> 00:18:22.000]  或者在這裡所說
[00:18:22.000 --> 00:18:24.000]  是充足有餘
[00:18:24.000 --> 00:18:28.000]  意味著你們不再有任何的需要
[00:18:28.000 --> 00:18:32.000]  是充足滿足你們一切的需要
[00:18:32.000 --> 00:18:33.000]  各位聽眾
[00:18:33.000 --> 00:18:34.000]  你們看到《聖經》所說
[00:18:34.000 --> 00:18:38.000]  原來奉獻不是要從你原本所有的
[00:18:38.000 --> 00:18:41.000]  拿走你某些東西
[00:18:41.000 --> 00:18:45.000]  奉獻是神要打開我們生命的窗口
[00:18:45.000 --> 00:18:47.000]  以致祂可以將祂的恩福
[00:18:47.000 --> 00:18:51.000]  傾注在我們生命中
[00:18:51.000 --> 00:18:54.000]  這是奉獻
[00:18:54.000 --> 00:18:56.000]  而你發覺《聖經》裡說到奉獻的時候
[00:18:56.000 --> 00:18:58.000]  在《舊玉聖經》的原來的文字
[00:18:58.000 --> 00:18:59.000]  希伯來文
[00:18:59.000 --> 00:19:01.000]  奉獻這個字很特別
[00:19:01.000 --> 00:19:06.000]  這個字的含義是說打開雙手
[00:19:06.000 --> 00:19:08.000]  什麼意思
[00:19:08.000 --> 00:19:13.000]  打開雙手就是領受神給你的恩典
[00:19:13.000 --> 00:19:15.000]  沒錯是奉獻
[00:19:15.000 --> 00:19:17.000]  但是更核心的意思
[00:19:17.000 --> 00:19:19.000]  是你張開了你的心靈
[00:19:19.000 --> 00:19:23.000]  去領受神很想給你的恩典
[00:19:23.000 --> 00:19:26.000]  很想給你的福氣
[00:19:26.000 --> 00:19:28.000]  這個是奉獻
[00:19:28.000 --> 00:19:30.000]  一會兒你發覺《聖經》說到
[00:19:30.000 --> 00:19:33.000]  它說你們留意一下
[00:19:33.000 --> 00:19:38.000]  看我怎樣去闖開天窗
[00:19:38.000 --> 00:19:41.000]  將恩典傾福給你
[00:19:41.000 --> 00:19:44.000]  有人說這也合理
[00:19:44.000 --> 00:19:45.000]  這也是交易
[00:19:45.000 --> 00:19:46.000]  我奉獻給神
[00:19:46.000 --> 00:19:48.000]  神賜些恩典給我
[00:19:48.000 --> 00:19:49.000]  你情我願
[00:19:49.000 --> 00:19:51.000]  沒有欠誰
[00:19:51.000 --> 00:19:55.000]  但這完全不是一個交易
[00:19:55.000 --> 00:19:57.000]  又或者說如果是交易的話
[00:19:57.000 --> 00:20:00.000]  是一個完全不平等的交易
[00:20:00.000 --> 00:20:03.000]  你將你少許的獻情給神
[00:20:03.000 --> 00:20:04.000]  你的健康
[00:20:04.000 --> 00:20:05.000]  你的時間
[00:20:05.000 --> 00:20:07.000]  你的心思
[00:20:07.000 --> 00:20:11.000]  但上帝傾福於你
[00:20:11.000 --> 00:20:13.000]  完全是不平等
[00:20:13.000 --> 00:20:15.000]  又或者某方面也是平等
[00:20:15.000 --> 00:20:16.000]  是什麼平等呢
[00:20:16.000 --> 00:20:18.000]  就是當舊的《聖經》說到
[00:20:18.000 --> 00:20:20.000]  當人獻祭的時候
[00:20:20.000 --> 00:20:24.000]  何時他們將甘心樂意的祭品獻給神
[00:20:24.000 --> 00:20:27.000]  神就表示我會閱立
[00:20:27.000 --> 00:20:33.000]  而神就甘心樂意將恩典賜給奉獻的人
[00:20:33.000 --> 00:20:34.000]  這是對稱的
[00:20:34.000 --> 00:20:36.000]  人願意甘心
[00:20:36.000 --> 00:20:39.000]  神也願意甘心賜下恩位
[00:20:39.000 --> 00:20:42.000]  因為他明白人的心如何
[00:20:42.000 --> 00:20:45.000]  他就可以賜下恩位
[00:20:45.000 --> 00:20:46.000]  當人這樣做的時候
[00:20:46.000 --> 00:20:47.000]  聖經就說
[00:20:47.000 --> 00:20:50.000]  神要賜下恩典力量
[00:20:50.000 --> 00:20:53.000]  以至你可以繼續奉獻
[00:20:53.000 --> 00:20:55.000]  所以《節記聖經》下方繼續說
[00:20:55.000 --> 00:20:57.000]  第十一節
[00:20:57.000 --> 00:20:59.000]  「萬君子耶和說
[00:20:59.000 --> 00:21:01.000]  我必為你們斥責那吞吃者」
[00:21:01.000 --> 00:21:04.000]  你記得剛才說的王寵
[00:21:04.000 --> 00:21:07.000]  「不容他毀壞你們地上的果實
[00:21:07.000 --> 00:21:09.000]  也不讓你們田間的葡萄再未熟
[00:21:09.000 --> 00:21:12.000]  以先就掉下來
[00:21:12.000 --> 00:21:14.000]  上帝供應你力量
[00:21:14.000 --> 00:21:16.000]  因此
[00:21:16.000 --> 00:21:19.000]  以至你能夠奉獻」
[00:21:19.000 --> 00:21:22.000]  你記得我們早前讀過《聖經》
[00:21:22.000 --> 00:21:24.000]  《路加福音》第十九章的時候提到
[00:21:24.000 --> 00:21:27.000]  把銀子給十個僕人
[00:21:27.000 --> 00:21:29.000]  有些賺了五錠銀
[00:21:29.000 --> 00:21:32.000]  有些賺了十錠銀
[00:21:32.000 --> 00:21:34.000]  但聖經後來就說
[00:21:34.000 --> 00:21:36.000]  主人說
[00:21:36.000 --> 00:21:38.000]  「凡有的還要」
[00:21:38.000 --> 00:21:39.000]  甚麼?
[00:21:39.000 --> 00:21:41.000]  「加給他
[00:21:41.000 --> 00:21:45.000]  沒有的連他所有的也要奪去」
[00:21:45.000 --> 00:21:48.000]  他知道將所有的
[00:21:48.000 --> 00:21:51.000]  你都善用奉獻給神
[00:21:51.000 --> 00:21:54.000]  上帝樂意將更多賜給他
[00:21:54.000 --> 00:21:57.000]  以至他能夠更多的奉獻
[00:21:57.000 --> 00:21:58.000]  正如這裡所說
[00:21:58.000 --> 00:22:01.000]  神要保護著他們的田地
[00:22:01.000 --> 00:22:04.000]  讓他們有能力可以繼續的奉獻
[00:22:04.000 --> 00:22:06.000]  不單止這樣
[00:22:06.000 --> 00:22:08.000]  而且他發覺在過程當中
[00:22:08.000 --> 00:22:11.000]  很多人見到神怎樣恩待他們
[00:22:11.000 --> 00:22:14.000]  因此知道神在他們中間
[00:22:14.000 --> 00:22:15.000]  所以十二節就說
[00:22:15.000 --> 00:22:17.000]  「萬君子耶和華說
[00:22:17.000 --> 00:22:20.000]  萬國都要稱你們為有福
[00:22:20.000 --> 00:22:25.000]  因為你們的地必成為喜樂之地」
[00:22:25.000 --> 00:22:27.000]  他們尊崇上帝
[00:22:27.000 --> 00:22:29.000]  他們懂得去奉獻
[00:22:29.000 --> 00:22:32.000]  因此神恩待保守他們
[00:22:32.000 --> 00:22:35.000]  他們的土地變成喜樂之地
[00:22:35.000 --> 00:22:38.000]  其他外邦見到這樣的情況的時候
[00:22:38.000 --> 00:22:41.000]  知道神的確恩待屬於他的子民
[00:22:41.000 --> 00:22:44.000]  也都認識耶和華
[00:22:44.000 --> 00:22:47.000]  因為他們所做的事情
[00:22:47.000 --> 00:22:50.000]  他們見證著神的真實
[00:22:50.000 --> 00:22:56.000]  而他們的生命也都去祝福其他的生命
[00:22:56.000 --> 00:23:01.000]  各位弟兄姊妹我們再說
[00:23:01.000 --> 00:23:05.000]  上帝沒有缺乏的
[00:23:05.000 --> 00:23:07.000]  你知道他一句話
[00:23:07.000 --> 00:23:08.000]  「創造天地」
[00:23:08.000 --> 00:23:11.000]  千山上的生畜是他
[00:23:11.000 --> 00:23:14.000]  不需要你獻祭給他
[00:23:14.000 --> 00:23:16.000]  但聖經上說到
[00:23:16.000 --> 00:23:19.000]  「神喜悅我們奉獻」
[00:23:19.000 --> 00:23:20.000]  最重要的是
[00:23:20.000 --> 00:23:24.000]  祂要我們的心轉向祂
[00:23:24.000 --> 00:23:29.000]  要我們的心轉向這位賜恩的上帝
[00:23:29.000 --> 00:23:33.000]  這位天地獨一的真神
[00:23:33.000 --> 00:23:37.000]  以致祂可以不會被我們阻礙
[00:23:37.000 --> 00:23:39.000]  祂可以將他們心裏
[00:23:39.000 --> 00:23:41.000]  很渴望賜給我們的恩福
[00:23:41.000 --> 00:23:44.000]  傾倒在我們生命中
[00:23:44.000 --> 00:23:45.000]  因此在你人生裏面
[00:23:45.000 --> 00:23:47.000]  向上勉勵自己
[00:23:47.000 --> 00:23:50.000]  我告一個奉獻的人生
[00:23:50.000 --> 00:23:53.000]  將神給我的金錢
[00:23:53.000 --> 00:23:54.000]  我的時間
[00:23:54.000 --> 00:23:55.000]  我有的力量
[00:23:55.000 --> 00:23:57.000]  我有的才幹
[00:23:57.000 --> 00:24:00.000]  獻情在神手中為神所用
[00:24:00.000 --> 00:24:02.000]  你會經歷神的豐富
[00:24:02.000 --> 00:24:05.000]  永留在你生命中
[00:24:05.000 --> 00:24:07.000]  我們一起祈禱

