
[00:00:00.000 --> 00:00:08.000]  在最近我有機會再和一些在突破機構裡面服務的同工來聊天
[00:20:39.000 --> 00:20:43.000]  起訴這個地產商的負責人的時候
[00:20:43.000 --> 00:20:45.000]  這位負責人就說
[00:20:45.000 --> 00:20:48.000]  從1997年到現在到處都圍標
[00:20:48.000 --> 00:20:52.000]  言下之意就是他不是一個很特別的人物
[00:20:52.000 --> 00:20:54.000]  大家都這樣做的
[00:20:54.000 --> 00:20:57.000]  好像在說我也可以這樣做
[00:20:57.000 --> 00:20:58.000]  我想說一件事情
[00:20:58.000 --> 00:21:00.000]  就是一位弟兄的事情
[00:21:00.000 --> 00:21:04.000]  這位弟兄說述了他自己的經歷
[00:21:04.000 --> 00:21:07.000]  他也是在一間建築公司工作
[00:21:07.000 --> 00:21:08.000]  做得很好
[00:21:08.000 --> 00:21:12.000]  上司就讓他成為其中一個的董事
[00:21:12.000 --> 00:21:15.000]  做董事不單止職權大
[00:21:15.000 --> 00:21:19.000]  而且他有機會在公司賺錢的時候
[00:21:19.000 --> 00:21:20.000]  按比例分化好
[00:21:20.000 --> 00:21:23.000]  因此可以賺很多錢
[00:21:23.000 --> 00:21:25.000]  有一次上司就告訴他
[00:21:25.000 --> 00:21:27.000]  我們會投標一單生意
[00:21:27.000 --> 00:21:29.000]  拿到會賺很多
[00:21:29.000 --> 00:21:32.000]  就叫他負責
[00:21:32.000 --> 00:21:35.000]  跟他說在你定標價的時候
[00:21:35.000 --> 00:21:40.000]  你去提升一個大的百分比
[00:21:40.000 --> 00:21:47.000]  這筆錢將來會交給這間公司
[00:21:47.000 --> 00:21:51.000]  負責工程的一個負責人
[00:21:51.000 --> 00:21:57.000]  大家明白我說什麼嗎?
[00:21:57.000 --> 00:22:02.000]  其實是在說在成本裡面打高價
[00:22:02.000 --> 00:22:05.000]  如果不錢就不是工程所需要的價錢
[00:22:05.000 --> 00:22:08.000]  而是給負責人
[00:22:08.000 --> 00:22:10.000]  負責工程的人
[00:22:10.000 --> 00:22:13.000]  其實直接的說就是賄賂
[00:22:13.000 --> 00:22:15.000]  因為弟兄聽到這件事情
[00:22:15.000 --> 00:22:16.000]  他很明白發生什麼事情
[00:22:16.000 --> 00:22:19.000]  他很害怕不知道怎麼回應
[00:22:19.000 --> 00:22:20.000]  後來他回家的時候
[00:22:20.000 --> 00:22:21.000]  他想了很久
[00:22:21.000 --> 00:22:24.000]  他說我失眠了幾晚
[00:22:24.000 --> 00:22:26.000]  裡面很掙扎
[00:22:26.000 --> 00:22:29.000]  他自己路期的時候鼓起勇氣
[00:22:29.000 --> 00:22:31.000]  第二天回到公司跟上司說
[00:22:31.000 --> 00:22:34.000]  他說這件事情其實很危險
[00:22:34.000 --> 00:22:36.000]  可以是刑事
[00:22:36.000 --> 00:22:39.000]  但是上司沒有理會他
[00:22:39.000 --> 00:22:41.000]  他說你照做
[00:22:41.000 --> 00:22:45.000]  弟兄後來決心就做一件事情
[00:22:45.000 --> 00:22:50.000]  他為上司辭退他董事的職位
[00:22:50.000 --> 00:22:52.000]  當然沒有了很大筆的金錢
[00:22:52.000 --> 00:22:56.000]  也會失去了很多的權力
[00:22:56.000 --> 00:23:00.000]  後來他離開了這間公司
[00:23:00.000 --> 00:23:02.000]  很多人都覺得他很蠢
[00:23:02.000 --> 00:23:04.000]  一個公司的董事
[00:23:04.000 --> 00:23:06.000]  這麼高薪的一個位置
[00:23:06.000 --> 00:23:08.000]  竟然會辭職
[00:23:08.000 --> 00:23:09.000]  但很特別
[00:23:09.000 --> 00:23:10.000]  他很感恩神給他
[00:23:10.000 --> 00:23:14.000]  能夠堅持這份公義的行動
[00:23:14.000 --> 00:23:16.000]  但神帶領他後來去了一個地方
[00:23:16.000 --> 00:23:18.000]  詳細不說了
[00:23:18.000 --> 00:23:20.000]  但他去了一間地方
[00:23:20.000 --> 00:23:22.000]  就是政府的部門
[00:23:22.000 --> 00:23:23.000]  這個部門後來發覺
[00:23:23.000 --> 00:23:26.000]  是要求他做一些工作
[00:23:26.000 --> 00:23:30.000]  去查一些違法的地產公司
[00:23:31.000 --> 00:23:36.000]  他很感恩他可以做這件事情
[00:23:36.000 --> 00:23:38.000]  而今天他繼續
[00:23:38.000 --> 00:23:40.000]  在神給他的恩典裡面
[00:23:40.000 --> 00:23:43.000]  繼續去工作
[00:23:43.000 --> 00:23:45.000]  很多人都以為
[00:23:45.000 --> 00:23:47.000]  到處都是這麼黑的
[00:23:47.000 --> 00:23:49.000]  不差在我
[00:23:49.000 --> 00:23:52.000]  如果對將來某一種的盼望
[00:23:52.000 --> 00:23:56.000]  會覺得人做我都當這樣做
[00:23:56.000 --> 00:23:58.000]  但對很多的教徒來說
[00:23:58.000 --> 00:24:00.000]  他知道這位上帝
[00:24:00.000 --> 00:24:04.000]  他要去施行公義和公平
[00:24:04.000 --> 00:24:07.000]  在這個世界成就公義的事情
[00:24:07.000 --> 00:24:11.000]  因此他自己保守自己在公義裡面
[00:24:11.000 --> 00:24:14.000]  也學習去抗衡不義的事情
[00:24:14.000 --> 00:24:16.000]  但抗衡不義的時候
[00:24:16.000 --> 00:24:21.000]  不會用不義去面對不義
[00:24:21.000 --> 00:24:23.000]  很多世界裡面有不同的團體
[00:24:23.000 --> 00:24:25.000]  面對很多不義的事情
[00:24:25.000 --> 00:24:27.000]  他們覺得無能為力
[00:24:27.000 --> 00:24:29.000]  因此用不義的手段
[00:24:29.000 --> 00:24:31.000]  甚至暴力的手段
[00:24:31.000 --> 00:24:33.000]  要來清除這些不義
[00:24:33.000 --> 00:24:36.000]  但不義去處理不義
[00:24:36.000 --> 00:24:40.000]  帶來了更多的不義
[00:24:40.000 --> 00:24:42.000]  但對一個屬神的人來說
[00:24:42.000 --> 00:24:46.000]  體會到上帝掌管這一切
[00:24:46.000 --> 00:24:49.000]  因此他保持著用義的方式
[00:24:49.000 --> 00:24:52.000]  來抗衡不義
[00:24:52.000 --> 00:24:55.000]  以致帶來了義
[00:24:55.000 --> 00:24:59.000]  在《瑪利亞頌》裡面
[00:24:59.000 --> 00:25:01.000]  他清楚的講述
[00:25:01.000 --> 00:25:03.000]  神自己公義的應許
[00:25:03.000 --> 00:25:08.000]  狂傲的要跌要被驅散
[00:25:08.000 --> 00:25:10.000]  有權位的要失位
[00:25:10.000 --> 00:25:12.000]  卑微的反而升高
[00:25:12.000 --> 00:25:15.000]  飢餓的得飽美食而富足的
[00:25:15.000 --> 00:25:17.000]  反而空手回去
[00:25:17.000 --> 00:25:19.000]  聖經接著說
[00:25:19.000 --> 00:25:22.000]  他輔助了他的僕人以色列
[00:25:22.000 --> 00:25:24.000]  為了紀念他的憐憫
[00:25:24.000 --> 00:25:27.000]  正如他向我們列祖所說的
[00:25:27.000 --> 00:25:29.000]  因待阿伯拉罕和他的後裔
[00:25:29.000 --> 00:25:31.000]  直到永遠
[00:25:31.000 --> 00:25:35.000]  上帝不會忘記他的子民
[00:25:35.000 --> 00:25:38.000]  不會忘記他是有憐憫的神
[00:25:38.000 --> 00:25:41.000]  也同時不會忘記
[00:25:41.000 --> 00:25:43.000]  讓他的子民
[00:25:43.000 --> 00:25:47.000]  能夠再次在公義裡面生活
[00:25:47.000 --> 00:25:49.000]  不讓不義的事情
[00:25:49.000 --> 00:25:51.000]  成為了他們的捆綁
[00:25:51.000 --> 00:25:53.000]  成為了他們的壓迫
[00:25:53.000 --> 00:25:58.000]  在神所給我們的應許
[00:25:58.000 --> 00:26:04.000]  他會來成就公義和憐憫的事情
[00:26:04.000 --> 00:26:07.000]  各位電視節目我們讀回
[00:26:07.000 --> 00:26:12.000]  瑪利亞這個專注重
[00:26:12.000 --> 00:26:14.000]  一方面想到耶穌基督的降生
[00:26:14.000 --> 00:26:16.000]  帶給我們的救恩
[00:26:16.000 --> 00:26:18.000]  同樣想到基督的降臨
[00:26:18.000 --> 00:26:20.000]  帶給這個世界的盼望
[00:26:20.000 --> 00:26:22.000]  也讓我們知道
[00:26:22.000 --> 00:26:24.000]  在這個世代上
[00:26:24.000 --> 00:26:26.000]  我們仍然可以帶著憐憫
[00:26:26.000 --> 00:26:28.000]  帶著公義
[00:26:28.000 --> 00:26:30.000]  來跟隨上帝
[00:26:30.000 --> 00:26:32.000]  我們要見到上帝的公義
[00:26:32.000 --> 00:26:34.000]  彰顯在這個世代
[00:26:34.000 --> 00:26:36.000]  在祂再臨的時候
[00:26:36.000 --> 00:26:38.000]  也更完全地顯出
[00:26:38.000 --> 00:26:42.000]  祂是那位公義又慈愛的上帝
[00:26:42.000 --> 00:26:44.000]  但我們也這樣來去
[00:26:44.000 --> 00:26:47.000]  以公義慈愛來跟隨主
[00:26:47.000 --> 00:26:49.000]  我們一起來祈禱

