
[00:00:00.000 --> 00:00:04.000]  我記得在幾年之前有一個聖誕節
[00:17:53.960 --> 00:17:56.040]  詳細的檢查
[00:17:56.040 --> 00:17:58.440]  然後就告訴他
[00:17:58.440 --> 00:18:02.720]  你的血管塞了大部分
[00:18:02.720 --> 00:18:04.440]  如果你不做手術
[00:18:04.440 --> 00:18:06.960]  你隨時會在街上暈倒
[00:18:06.960 --> 00:18:09.520]  或是開車的時候發生意外
[00:18:09.520 --> 00:18:12.040]  你來得正好
[00:18:12.040 --> 00:18:13.360]  馬上安排做手術
[00:18:13.360 --> 00:18:14.520]  明天做手術
[00:18:14.520 --> 00:18:17.400]  否則太遲了
[00:18:17.400 --> 00:18:19.000]  明天馬上做手術
[00:18:19.000 --> 00:18:22.160]  沒想到這麼快要做手術
[00:18:22.160 --> 00:18:24.520]  但醫生說不做就不行了
[00:18:24.520 --> 00:18:26.560]  因此各方面馬上安排
[00:18:26.560 --> 00:18:28.280]  第二天做手術
[00:18:28.280 --> 00:18:29.160]  做完手術之後
[00:18:29.160 --> 00:18:30.800]  醫生告訴他
[00:18:30.800 --> 00:18:32.800]  你成功的手術了
[00:18:32.800 --> 00:18:34.320]  我們發現原來你的血管
[00:18:34.320 --> 00:18:39.000]  塞了99.9%
[00:18:39.000 --> 00:18:41.840]  差不多全部塞了
[00:18:41.840 --> 00:18:43.760]  他說如果不是馬上幫你做手術
[00:18:43.760 --> 00:18:45.480]  你很危險
[00:18:45.480 --> 00:18:49.600]  隨時會有很嚴重的意外
[00:18:49.600 --> 00:18:51.200]  這位目者後來再說
[00:18:51.200 --> 00:18:52.720]  我很感謝神
[00:18:52.720 --> 00:18:55.800]  神預備最好的醫生給我
[00:18:55.800 --> 00:18:59.160]  他本來沒有打算做心臟手術
[00:18:59.160 --> 00:19:01.440]  但當他和這位醫生
[00:19:01.440 --> 00:19:04.200]  幫他做檢查醫生聊天的時候
[00:19:04.200 --> 00:19:05.880]  他問這位醫生
[00:19:05.880 --> 00:19:08.880]  醫生是否明天幫我做
[00:19:08.880 --> 00:19:09.720]  這位醫生告訴他
[00:19:09.720 --> 00:19:10.360]  不是
[00:19:10.360 --> 00:19:13.400]  安排了其他醫生幫你做
[00:19:13.400 --> 00:19:14.960]  這位目師突然
[00:19:14.960 --> 00:19:16.880]  不知從何而來的一種勇氣
[00:19:16.880 --> 00:19:19.200]  他說醫生
[00:19:19.200 --> 00:19:22.040]  我覺得你很好
[00:19:22.040 --> 00:19:24.120]  我對你很有好感
[00:19:24.120 --> 00:19:26.640]  你可否明天幫我做
[00:19:26.640 --> 00:19:29.280]  他不知應該是哪位醫生
[00:19:29.280 --> 00:19:32.160]  這位醫生笑著說
[00:19:32.160 --> 00:19:32.920]  好吧
[00:19:32.920 --> 00:19:35.520]  我明天幫你做
[00:19:35.520 --> 00:19:36.680]  竟然幫他做
[00:19:36.680 --> 00:19:38.640]  改了安排
[00:19:38.640 --> 00:19:39.720]  後來他出院之後
[00:19:39.720 --> 00:19:41.800]  他才發覺這位醫生
[00:19:41.800 --> 00:19:46.200]  是整個醫院心臟科的主管醫生
[00:19:46.200 --> 00:19:46.880]  有人問他
[00:19:46.880 --> 00:19:48.280]  你怎樣找他幫你做
[00:19:48.280 --> 00:19:49.200]  我找了他三個月
[00:19:49.200 --> 00:19:51.840]  託那些人士都找不到他
[00:19:51.840 --> 00:19:52.880]  他說不知道
[00:19:52.880 --> 00:19:55.480]  他答應幫他做
[00:19:55.480 --> 00:19:58.120]  然後又成功的手術
[00:19:58.120 --> 00:19:59.480]  這位目師在香港
[00:19:59.480 --> 00:20:01.400]  和我聊天的時候
[00:20:01.400 --> 00:20:03.120]  在那裡聽的時候
[00:20:03.120 --> 00:20:03.840]  我知道
[00:20:03.840 --> 00:20:06.120]  沒錯我們需要去作出準備
[00:20:06.120 --> 00:20:07.800]  作出部署
[00:20:07.800 --> 00:20:10.040]  去找好的資源
[00:20:10.040 --> 00:20:11.520]  但你不會想到
[00:20:11.520 --> 00:20:13.720]  有些時候神恩待你
[00:20:13.720 --> 00:20:17.280]  是完全超過你能夠想像
[00:20:17.280 --> 00:20:21.080]  是你心裡沒有想過的恩典
[00:20:21.080 --> 00:20:21.840]  各位弟兄姊妹
[00:20:21.840 --> 00:20:23.240]  師兄所描述的
[00:20:23.240 --> 00:20:26.440]  人當我們去敬畏他
[00:20:26.440 --> 00:20:28.080]  倚靠神
[00:20:28.080 --> 00:20:30.360]  我們就蒙恩
[00:20:30.360 --> 00:20:31.120]  師兄就強調
[00:20:31.120 --> 00:20:33.080]  神將恩典賜給什麼人呢?
[00:20:33.080 --> 00:20:35.920]  與律律心翻聖經第九節說
[00:20:35.920 --> 00:20:38.880]  「神為愛他的人所預備的」
[00:20:38.880 --> 00:20:40.600]  為哪些人?
[00:20:40.600 --> 00:20:43.320]  愛他的人
[00:20:43.320 --> 00:20:47.520]  因此領受屬靈智慧一個秘訣
[00:20:47.520 --> 00:20:50.400]  就是愛神
[00:20:50.400 --> 00:20:52.360]  什麼叫做愛神?
[00:20:52.360 --> 00:20:55.040]  「有你神的話又遵守的」
[00:20:55.040 --> 00:20:57.720]  「這人就是愛神」
[00:20:57.720 --> 00:20:59.080]  你知道他的真理
[00:20:59.080 --> 00:21:02.000]  你能夠靠著神去遵守
[00:21:02.000 --> 00:21:03.560]  你就是愛神
[00:21:03.560 --> 00:21:07.200]  這些人會常常經歷神為他預備
[00:21:07.200 --> 00:21:09.520]  今天奇妙的恩惠
[00:21:09.520 --> 00:21:12.800]  和永恆的恩惠
[00:21:12.800 --> 00:21:17.120]  我最近再看大德生牧師的傳記
[00:21:17.120 --> 00:21:18.440]  在思想一件事情
[00:21:18.440 --> 00:21:19.640]  大牧師說
[00:21:19.640 --> 00:21:20.960]  在中國的時候
[00:21:20.960 --> 00:21:22.680]  很多宣教的工作
[00:21:22.680 --> 00:21:24.880]  很多困難
[00:21:24.880 --> 00:21:25.840]  經濟缺乏
[00:21:25.840 --> 00:21:27.560]  人手缺乏
[00:21:27.560 --> 00:21:29.240]  但他告訴自己
[00:21:29.240 --> 00:21:30.560]  我要將眼睛
[00:21:30.560 --> 00:21:34.280]  放在那位又真又活的上帝
[00:21:34.280 --> 00:21:36.040]  仰望真神
[00:21:36.040 --> 00:21:38.200]  不容許自己將眼睛
[00:21:38.200 --> 00:21:40.720]  放在困難的事上
[00:21:40.720 --> 00:21:42.440]  何時我們留心困難
[00:21:42.440 --> 00:21:43.920]  我們就會灰心
[00:21:43.920 --> 00:21:46.080]  就會失去信心
[00:21:46.080 --> 00:21:47.000]  但大牧師說
[00:21:47.000 --> 00:21:48.400]  我常常勉勵自己
[00:21:48.400 --> 00:21:51.360]  將眼睛仰望那位真神
[00:21:51.360 --> 00:21:53.440]  知道祂會幫助我
[00:21:53.440 --> 00:21:57.000]  因此他相信神會供應他一切的需要
[00:21:57.000 --> 00:21:58.080]  但他同時說
[00:21:58.080 --> 00:21:59.440]  有一個條件
[00:21:59.440 --> 00:22:02.960]  我要求我的同工必須要隔手
[00:22:02.960 --> 00:22:04.520]  是什麼條件?
[00:22:04.520 --> 00:22:07.680]  他說只要我們行事敬虔
[00:22:07.680 --> 00:22:09.440]  不在罪惡當中
[00:22:09.440 --> 00:22:11.840]  神一定聽我們禱告
[00:22:11.840 --> 00:22:13.840]  他常常說兩節經文
[00:22:13.840 --> 00:22:15.400]  詩篇66篇
[00:22:15.400 --> 00:22:16.880]  特別提到
[00:22:16.880 --> 00:22:21.480]  我若口裡著重罪孽
[00:22:21.480 --> 00:22:24.200]  主必不聽
[00:22:24.200 --> 00:22:25.800]  如果我在罪當中
[00:22:25.800 --> 00:22:27.640]  主不會聽我禱告
[00:22:27.640 --> 00:22:29.280]  當我警醒過
[00:22:29.280 --> 00:22:30.960]  合神心意的生活
[00:22:30.960 --> 00:22:33.720]  主會聽我禱告
[00:22:33.720 --> 00:22:34.640]  然後他又提到
[00:22:34.640 --> 00:22:37.840]  詩篇84篇裏面提到
[00:22:37.840 --> 00:22:40.840]  神未曾留下一樣好處
[00:22:40.840 --> 00:22:45.480]  不給那些行動正直的人
[00:22:45.480 --> 00:22:47.080]  當我們敬畏他的時候
[00:22:47.080 --> 00:22:50.360]  神沒有留下一樣好處不給我們
[00:22:50.360 --> 00:22:52.400]  因此他抓住聖經應許
[00:22:52.400 --> 00:22:53.960]  一路向神祈禱
[00:22:53.960 --> 00:22:57.120]  他們保存自己的存存
[00:22:57.120 --> 00:22:58.520]  而在歷史當中
[00:22:58.520 --> 00:23:00.920]  神多次多方
[00:23:00.920 --> 00:23:04.920]  奇妙地供應他們不同的需要
[00:23:04.920 --> 00:23:06.280]  沒有錢
[00:23:06.280 --> 00:23:07.920]  他們認真地祈禱
[00:23:07.920 --> 00:23:09.400]  錢就來了
[00:23:09.400 --> 00:23:11.760]  大家很多人都會知道
[00:23:11.760 --> 00:23:13.840]  中國內地會的傳統
[00:23:13.840 --> 00:23:17.440]  他們是不公開籌款的
[00:23:17.440 --> 00:23:19.840]  你不要以為他們有很多方法籌款
[00:23:19.840 --> 00:23:22.480]  他們甚至不會說出來
[00:23:22.480 --> 00:23:24.240]  他們只是向神祈禱
[00:23:24.240 --> 00:23:26.040]  只是保存著自己的
[00:23:26.040 --> 00:23:28.320]  那種生命狀況
[00:23:28.320 --> 00:23:30.840]  就知道神聽祈禱
[00:23:30.840 --> 00:23:33.480]  這些是愛神的人
[00:23:33.480 --> 00:23:34.920]  當他們愛神的時候
[00:23:34.920 --> 00:23:36.720]  聖咒為他們預備
[00:23:36.720 --> 00:23:38.240]  眼未曾見過
[00:23:38.240 --> 00:23:39.960]  耳朵未曾聽過
[00:23:39.960 --> 00:23:42.800]  人心都未曾想到的恩惠
[00:23:42.800 --> 00:23:46.040]  豐豐富富臨到他們
[00:23:46.040 --> 00:23:48.040]  今天有些時候
[00:23:48.040 --> 00:23:49.920]  我自己做牧師
[00:23:49.920 --> 00:23:52.160]  我聽到很多外間
[00:23:52.160 --> 00:23:54.280]  基督教不同的組織
[00:23:54.280 --> 00:23:55.280]  不同的教會
[00:23:55.280 --> 00:23:57.920]  不同的機構所做的事情
[00:23:57.920 --> 00:23:59.760]  有些時候我會聽到一些人
[00:23:59.760 --> 00:24:01.920]  有很偉大的意象
[00:24:01.920 --> 00:24:05.080]  但當中的手段
[00:24:05.080 --> 00:24:09.480]  是不公不義的手段
[00:24:09.480 --> 00:24:11.480]  我心裡就很難過
[00:24:11.480 --> 00:24:12.960]  這些人所做的事情
[00:24:12.960 --> 00:24:15.040]  就算很受人歡迎
[00:24:15.040 --> 00:24:18.240]  但不會有贖靈的能力
[00:24:18.240 --> 00:24:20.640]  不會有神的臨在
[00:24:20.640 --> 00:24:22.720]  充其量所得到的果效
[00:24:22.720 --> 00:24:26.080]  是基於人的智慧所得的信心
[00:24:26.080 --> 00:24:28.200]  不是基於聖靈而得的
[00:24:28.200 --> 00:24:30.720]  一種贖靈的果效
[00:24:30.720 --> 00:24:31.360]  各位電視姐妹
[00:24:31.360 --> 00:24:34.920]  你和我都要留心如此的追求
[00:24:34.920 --> 00:24:35.800]  我們再看一看
[00:24:35.800 --> 00:24:38.200]  在聖經裡再提到的就是
[00:24:38.200 --> 00:24:40.920]  除了要有一種愛心之外
[00:24:40.920 --> 00:24:42.800]  第二個很重要的條件
[00:24:42.800 --> 00:24:44.480]  就是謙卑自己
[00:24:44.480 --> 00:24:47.160]  我請大家再看後面第十節
[00:24:47.160 --> 00:24:49.160]  第二章第十節
[00:24:49.160 --> 00:24:54.040]  聖經說
[00:24:54.040 --> 00:24:55.760]  「丹臣卻藉著聖靈把自己
[00:24:55.760 --> 00:24:57.640]  奢向的門顯明了
[00:24:57.640 --> 00:24:59.400]  因為聖靈測透萬事
[00:24:59.400 --> 00:25:02.440]  連神深厚的事也測透了
[00:25:02.440 --> 00:25:05.480]  為何能夠明白贖靈的事呢?
[00:25:05.480 --> 00:25:09.360]  是因為我們裡面有聖靈」
[00:25:09.360 --> 00:25:10.680]  聖經說
[00:25:10.680 --> 00:25:12.600]  如果你能夠明白自己
[00:25:12.600 --> 00:25:14.480]  因為你是自己
[00:25:14.480 --> 00:25:18.920]  你的靈最能夠明白你的心思
[00:25:18.920 --> 00:25:21.080]  如果你和你太太結婚
[00:25:21.080 --> 00:25:22.720]  你的丈夫、太太
[00:25:22.720 --> 00:25:24.920]  你很認識她
[00:25:24.920 --> 00:25:29.480]  但你也不會完全明白她的心思意念
[00:25:29.480 --> 00:25:31.280]  因為你不是她
[00:25:31.280 --> 00:25:33.080]  但聖經卻說
[00:25:33.080 --> 00:25:34.400]  弟兄姊妹
[00:25:34.400 --> 00:25:38.920]  神將他的靈賜在你的心中
[00:25:38.920 --> 00:25:42.200]  所以你可以明白神的事
[00:25:42.200 --> 00:25:44.080]  所以你會發覺很多未信主的朋友
[00:25:44.080 --> 00:25:46.920]  讀聖經讀來讀去不明白
[00:25:46.920 --> 00:25:48.080]  但當信主之後
[00:25:48.080 --> 00:25:50.200]  突然有一個蓄身的眼光
[00:25:50.200 --> 00:25:53.480]  突然明白了過去不明白的事情
[00:25:53.480 --> 00:25:55.840]  當你盡心要明白聖經的時候
[00:25:55.840 --> 00:25:57.920]  你需要聖靈在你心中
[00:25:57.920 --> 00:26:00.760]  來不斷開啟你的心思
[00:26:00.760 --> 00:26:05.520]  因為你今天已經有耶穌基督的心思
[00:26:05.520 --> 00:26:08.640]  是神奇妙地放在你的心中
[00:26:08.640 --> 00:26:10.480]  但要領受神的聖靈
[00:26:10.480 --> 00:26:12.520]  領受神的恩惠
[00:26:12.520 --> 00:26:15.080]  一個最基本的條件
[00:26:15.080 --> 00:26:17.880]  就是你的心是柔和的
[00:26:17.880 --> 00:26:19.600]  你很願意去接受
[00:26:19.600 --> 00:26:21.240]  因為聖經清楚說
[00:26:21.240 --> 00:26:23.720]  神不容許一個人
[00:26:23.720 --> 00:26:27.520]  可以憑著血氣自誇
[00:26:27.520 --> 00:26:29.120]  凡你認為我可以憑著自己
[00:26:29.120 --> 00:26:31.720]  去認識神、去掌握神的人
[00:26:31.720 --> 00:26:33.480]  他們不會明白
[00:26:33.480 --> 00:26:35.240]  除非他謙卑自己
[00:26:35.240 --> 00:26:37.440]  他才能夠不斷領受
[00:26:37.440 --> 00:26:40.360]  聖靈在他心中的工作
[00:26:40.360 --> 00:26:41.280]  我曾經提過
[00:26:41.280 --> 00:26:44.720]  大家記得早前有很多獎項頒發出來
[00:26:44.720 --> 00:26:48.120]  諾貝爾和少逸夫長等等
[00:26:48.120 --> 00:26:50.600]  一位得到獎項的天文學家
[00:26:50.600 --> 00:26:53.040]  一踏上台
[00:26:53.040 --> 00:26:55.200]  每個人的嚴善眼光看著他
[00:26:55.200 --> 00:26:57.000]  很欣賞他
[00:26:57.000 --> 00:27:00.160]  他一開口第一句
[00:27:00.160 --> 00:27:03.880]  人是非常渺小的
[00:27:03.880 --> 00:27:06.760]  天文學家看見整個天際
[00:27:06.760 --> 00:27:08.440]  偉大的窮倉
[00:27:08.440 --> 00:27:12.440]  他深刻知道人很渺小
[00:27:12.440 --> 00:27:14.280]  除非我們有這樣的了解
[00:27:14.280 --> 00:27:16.880]  我們都不能夠真的明白
[00:27:16.880 --> 00:27:20.320]  領受聖靈在我們心中的工作
[00:27:20.320 --> 00:27:23.360]  因此愛神和謙卑自己
[00:27:23.360 --> 00:27:26.680]  就領受屬靈的智慧
[00:27:26.680 --> 00:27:28.920]  最後我們看一看
[00:27:28.920 --> 00:27:30.920]  在第十四節
[00:27:30.920 --> 00:27:31.560]  聖經說
[00:27:31.560 --> 00:27:33.400]  然而屬血氣的人
[00:27:33.400 --> 00:27:36.120]  不接受神的靈的事
[00:27:36.120 --> 00:27:38.360]  因為他以為是愚笨的
[00:27:38.360 --> 00:27:40.880]  而且他也不能夠明白
[00:27:40.880 --> 00:27:44.000]  因為這些事要有屬靈的眼光
[00:27:44.000 --> 00:27:46.320]  才能領悟
[00:27:46.320 --> 00:27:47.960]  當然未曾信主的人
[00:27:47.960 --> 00:27:50.480]  他們不會領悟屬靈的事情
[00:27:50.480 --> 00:27:52.160]  認為是愚笨的
[00:27:52.160 --> 00:27:53.760]  所以你會聽過很多次
[00:27:53.760 --> 00:27:55.000]  一些基督徒的青年人
[00:27:55.000 --> 00:27:57.680]  他們很想放下他們的高薪厚職
[00:27:57.680 --> 00:28:00.200]  他們很想做宣教的服侍
[00:28:00.200 --> 00:28:01.720]  但是做父母的
[00:28:01.720 --> 00:28:03.040]  未信主的
[00:28:03.040 --> 00:28:04.760]  就會罵他們
[00:28:04.760 --> 00:28:07.320]  你們這麼愚蠢
[00:28:07.320 --> 00:28:08.640]  這麼好的前途放棄
[00:28:08.640 --> 00:28:11.760]  去哪個地方做宣教
[00:28:11.760 --> 00:28:13.080]  但他們不知道
[00:28:13.080 --> 00:28:15.280]  其實他們得著更加
[00:28:15.280 --> 00:28:17.800]  更加美好的前途
[00:28:17.800 --> 00:28:19.240]  從屬靈的角度來說
[00:28:19.240 --> 00:28:22.040]  他們是更蒙福的
[00:28:22.040 --> 00:28:23.840]  當然不單是未信的朋友
[00:28:23.840 --> 00:28:25.480]  其實信了主的基督徒
[00:28:25.480 --> 00:28:28.080]  有些時候也會落下這種陷阱
[00:28:28.080 --> 00:28:30.080]  你看看聖經在下面
[00:28:30.080 --> 00:28:34.080]  第三章第三節
[00:28:34.080 --> 00:28:36.640]  「保羅當時責備哥林多的信徒」
[00:28:36.640 --> 00:28:38.520]  第三章第三節
[00:28:38.520 --> 00:28:42.280]  「因為你們仍然是屬肉體的
[00:28:42.280 --> 00:28:45.600]  在你們當中有嫉妒紛爭
[00:28:45.600 --> 00:28:47.840]  所以你們仍然是屬肉體
[00:28:47.840 --> 00:28:50.880]  好像世人的方式而行」
[00:28:50.880 --> 00:28:52.200]  所以弟兄姊妹
[00:28:52.200 --> 00:28:53.120]  我們感謝神
[00:28:53.120 --> 00:28:55.360]  神賜給我們聖靈
[00:28:55.360 --> 00:28:57.040]  但你要記得
[00:28:57.040 --> 00:28:58.440]  要留心
[00:28:58.440 --> 00:29:00.720]  要小心防範
[00:29:00.720 --> 00:29:04.720]  再掉進血氣裡
[00:29:04.720 --> 00:29:08.160]  要防範血氣再現在你的生命裡
[00:29:08.160 --> 00:29:11.320]  出現了嫉妒、紛爭
[00:29:11.320 --> 00:29:14.680]  這些不是來自屬靈的智慧
[00:29:14.680 --> 00:29:16.960]  你看到你的好弟兄
[00:29:16.960 --> 00:29:19.360]  上一次你領師的時候
[00:29:19.360 --> 00:29:21.040]  在團契領師的時候
[00:29:21.040 --> 00:29:23.320]  每個人都哭了
[00:29:23.320 --> 00:29:25.600]  但這次領師的時候
[00:29:25.600 --> 00:29:27.520]  每個人都積極投入唱詩
[00:29:27.520 --> 00:29:29.360]  每個人都很開心
[00:29:29.360 --> 00:29:32.240]  但你的心酸溜溜
[00:29:32.240 --> 00:29:34.840]  你不太想和他聊天
[00:29:34.840 --> 00:29:36.360]  你要小心
[00:29:36.360 --> 00:29:39.800]  那是嫉妒
[00:29:39.800 --> 00:29:43.640]  當你真正為對方歡喜的時候
[00:29:43.640 --> 00:29:45.840]  有聖靈在你裡面
[00:29:45.840 --> 00:29:47.000]  當你嫉妒的時候
[00:29:47.000 --> 00:29:48.920]  你祈禱神啊赦免我
[00:29:48.920 --> 00:29:50.320]  求你幫助我
[00:29:50.320 --> 00:29:53.880]  能夠以屬靈的眼光看見的事情
[00:29:53.880 --> 00:29:54.520]  如果大家記得
[00:29:54.520 --> 00:29:56.920]  我很久之前曾經說過
[00:29:56.920 --> 00:29:58.640]  在我讀神學的時候
[00:29:58.640 --> 00:30:02.000]  我曾經很掙扎讀希臘文
[00:30:02.000 --> 00:30:05.800]  當我每一次去拿成績單的時候
[00:30:05.800 --> 00:30:08.120]  因為每星期都會做測驗
[00:30:08.120 --> 00:30:08.880]  去到一個地方
[00:30:08.880 --> 00:30:10.400]  因為很多信格
[00:30:10.400 --> 00:30:14.360]  一個格放很多同學的成績單
[00:30:14.360 --> 00:30:17.880]  那些測驗的回饋給我們的表
[00:30:17.880 --> 00:30:19.120]  因為我姓蕭
[00:30:19.120 --> 00:30:20.600]  所以是S字排
[00:30:20.600 --> 00:30:22.280]  排得很低
[00:30:22.280 --> 00:30:24.720]  A字頭放在最高的
[00:30:24.720 --> 00:30:28.120]  所以我必須揭到S字才找到自己
[00:30:28.120 --> 00:30:29.120]  一邊揭的時候
[00:30:29.120 --> 00:30:31.000]  咦?哇!這個A減
[00:30:31.000 --> 00:30:33.400]  哇!這個B加
[00:30:33.400 --> 00:30:35.000]  我不是故意看的
[00:30:35.000 --> 00:30:40.240]  不過一邊揭的時候就看完
[00:30:40.240 --> 00:30:41.800]  揭到自己的時候
[00:30:41.800 --> 00:30:46.000]  突然發覺自己B減
[00:30:46.000 --> 00:30:49.000]  我的心涼了一截
[00:30:49.000 --> 00:30:51.120]  後來我就想
[00:30:51.120 --> 00:30:54.600]  難道你想每個人都B減?
[00:30:54.600 --> 00:30:57.120]  難道你想每個人都像你這樣
[00:30:57.120 --> 00:30:58.560]  你應該開心
[00:30:58.560 --> 00:31:00.680]  你的弟兄可以有好的成績
[00:31:00.680 --> 00:31:04.360]  你的姐妹有好的成績
[00:31:04.360 --> 00:31:05.960]  各位弟兄姐妹留心
[00:31:05.960 --> 00:31:09.000]  不要再跌入血氣的智慧
[00:31:09.000 --> 00:31:10.960]  人的智慧裡面
[00:31:10.960 --> 00:31:14.760]  因為神已經將他的心賜給我們
[00:31:14.760 --> 00:31:18.840]  因為我們已經有耶穌基督的心思意念
[00:31:18.840 --> 00:31:20.560]  在我們裡面
[00:31:20.560 --> 00:31:24.680]  你放膽去撇去那些屬血氣的東西
[00:31:24.680 --> 00:31:28.400]  你向著那個屬靈的智慧來進發
[00:31:28.400 --> 00:31:33.040]  你會得到神給你的真正奇妙的祝福
[00:31:33.040 --> 00:31:34.720]  是世人不明白
[00:31:34.720 --> 00:31:36.880]  甚至覺得你愚蠢的
[00:31:36.880 --> 00:31:39.520]  但是在我們明白真理的人
[00:31:39.520 --> 00:31:41.920]  知道我們所尋求的
[00:31:41.920 --> 00:31:45.200]  是永恆真正的智慧
[00:31:45.200 --> 00:31:47.600]  真正的祝福
[00:31:47.600 --> 00:31:48.640]  各位弟兄姐妹
[00:31:48.640 --> 00:31:51.240]  我們看完這段經文
[00:31:51.240 --> 00:31:52.800]  你記住
[00:31:52.800 --> 00:31:55.080]  有兩種智慧
[00:31:55.080 --> 00:31:57.080]  是屬靈的智慧
[00:31:57.080 --> 00:32:00.200]  和地上的智慧
[00:32:00.200 --> 00:32:02.280]  你要祈禱
[00:32:02.280 --> 00:32:03.640]  你要努力
[00:32:03.640 --> 00:32:07.240]  去領受神給你屬靈的智慧
[00:32:07.240 --> 00:32:09.240]  我們一起祈禱

