
[00:00:00.000 --> 00:00:03.280]  當我們提到神對人的試驗的時候
[00:17:58.160 --> 00:17:59.760]  覺得很多埋怨
[00:17:59.760 --> 00:18:00.600]  很多不足
[00:18:00.600 --> 00:18:02.360]  很多困擾
[00:18:02.360 --> 00:18:05.960]  直至人體會到真正的堅強
[00:18:05.960 --> 00:18:09.920]  是在主裏面堅強
[00:18:09.920 --> 00:18:12.080]  大家很多時候唱一首詩歌
[00:18:12.080 --> 00:18:14.320]  我們在主裏面堅強
[00:18:14.320 --> 00:18:17.240]  Be strong in his strength
[00:18:17.240 --> 00:18:20.920]  在神的堅強裏面堅強
[00:18:20.920 --> 00:18:23.440]  很多基督徒在生命體驗當中
[00:18:23.440 --> 00:18:26.080]  他們體會到在神裏面
[00:18:26.080 --> 00:18:28.760]  是真正的公認
[00:18:28.760 --> 00:18:30.320]  真正的堅強
[00:18:30.320 --> 00:18:31.960]  真正的滿足
[00:18:31.960 --> 00:18:34.280]  所以你記得剛才我們唱了一首詩歌
[00:18:34.280 --> 00:18:36.760]  第一首詩歌就講到
[00:18:36.760 --> 00:18:40.080]  專心依靠主
[00:18:40.080 --> 00:18:44.360]  才能常堅強
[00:18:44.360 --> 00:18:45.600]  亦是讓我們知道
[00:18:45.600 --> 00:18:48.000]  在生活上不斷體驗
[00:18:48.000 --> 00:18:49.720]  因為上帝透過這些事情
[00:18:49.720 --> 00:18:52.160]  讓我們真正抓住的
[00:18:52.160 --> 00:18:56.880]  是在他裏面的真正豐足和剛強
[00:18:56.880 --> 00:18:58.000]  而且在過程裏面
[00:18:58.000 --> 00:19:00.000]  你會不斷體驗到
[00:19:00.000 --> 00:19:02.040]  其實神是一路的
[00:19:02.040 --> 00:19:03.720]  一路的公認著
[00:19:03.720 --> 00:19:05.480]  你再讀第八章
[00:19:05.480 --> 00:19:08.960]  第四節
[00:19:08.960 --> 00:19:11.120]  神要我們知道的
[00:19:11.120 --> 00:19:14.600]  不在乎是生活上的狀況
[00:19:14.600 --> 00:19:17.480]  不在乎你吃的食物
[00:19:17.480 --> 00:19:19.400]  更加是神的說話
[00:19:19.400 --> 00:19:20.560]  你去聽從
[00:19:20.560 --> 00:19:21.760]  你去明白
[00:19:21.760 --> 00:19:23.280]  然後第四節就說
[00:19:23.280 --> 00:19:24.720]  這四十年來
[00:19:24.720 --> 00:19:27.200]  你身上的衣服沒有穿破
[00:19:27.200 --> 00:19:30.600]  你的腳也沒有腫起來
[00:19:30.600 --> 00:19:32.240]  這四十年來
[00:19:32.240 --> 00:19:34.360]  他們經歷過神的保守
[00:19:34.360 --> 00:19:35.400]  我想問弟兄姊妹
[00:19:35.400 --> 00:19:38.800]  如果有一件漂亮的衣服
[00:19:38.800 --> 00:19:40.960]  質地又很好
[00:19:40.960 --> 00:19:41.840]  你告訴別人
[00:19:41.840 --> 00:19:43.920]  做了三年
[00:19:43.920 --> 00:19:45.920]  也這麼新淨
[00:19:45.920 --> 00:19:46.520]  別人說
[00:19:46.520 --> 00:19:47.560]  嘩
[00:19:47.560 --> 00:19:50.160]  是很難得的
[00:19:50.160 --> 00:19:51.720]  有人告訴你
[00:19:51.720 --> 00:19:56.600]  這件衣服四十年了
[00:19:56.600 --> 00:19:59.760]  你會怎樣想?
[00:19:59.760 --> 00:20:00.840]  你只能夠說
[00:20:00.840 --> 00:20:04.000]  是神蹟
[00:20:04.000 --> 00:20:06.280]  四十年沒有穿破
[00:20:06.280 --> 00:20:08.000]  沒有破爛
[00:20:08.000 --> 00:20:12.160]  他們其實是經歷了很多
[00:20:12.160 --> 00:20:14.240]  他們在生活上體會到
[00:20:14.240 --> 00:20:16.680]  走這個抗疫經常走很多路
[00:20:16.680 --> 00:20:19.680]  但是腳沒有腫
[00:20:19.680 --> 00:20:21.080]  有些人走山
[00:20:21.080 --> 00:20:23.080]  有些時候走幾個小時
[00:20:23.080 --> 00:20:24.000]  已經回去
[00:20:24.000 --> 00:20:25.240]  腳軟了
[00:20:25.240 --> 00:20:27.520]  可能還是腫了一塊塊
[00:20:27.520 --> 00:20:29.840]  但是他們很清楚經歷
[00:20:29.840 --> 00:20:30.680]  我想回到一件事
[00:20:30.680 --> 00:20:32.160]  我也簡單和弟兄姊妹分享
[00:20:32.160 --> 00:20:34.160]  我很記得自己
[00:20:34.160 --> 00:20:35.680]  在很多年之前
[00:20:35.680 --> 00:20:40.200]  我自己去到加拿大讀神學的時候
[00:20:40.200 --> 00:20:44.760]  當時我們的經濟情況很緊張
[00:20:44.760 --> 00:20:46.640]  我和太太剛剛結婚
[00:20:46.640 --> 00:20:49.160]  也剛剛出來工作不久
[00:20:49.160 --> 00:20:50.760]  去到外面讀書
[00:20:50.760 --> 00:20:51.600]  兩個人的生活
[00:20:51.600 --> 00:20:55.280]  我們不能夠有很多儲備
[00:20:55.280 --> 00:20:56.440]  所以我們後來
[00:20:56.440 --> 00:20:59.640]  只能夠有一年的經費去讀書
[00:20:59.640 --> 00:21:00.800]  但是當時
[00:21:00.800 --> 00:21:04.360]  知道最少三年四年的時間在那邊
[00:21:04.360 --> 00:21:06.000]  那個時候也很清楚知道
[00:21:06.000 --> 00:21:08.400]  上帝被我們引導
[00:21:08.400 --> 00:21:09.600]  後來我們就放心
[00:21:09.600 --> 00:21:10.360]  憑著信心
[00:21:10.360 --> 00:21:13.280]  就用一年的錢去當地
[00:21:13.280 --> 00:21:16.200]  在當地讀書生活
[00:21:16.200 --> 00:21:17.360]  心裏也想
[00:21:17.360 --> 00:21:21.120]  我們怎樣維持這幾年
[00:21:21.120 --> 00:21:23.040]  可不可以將一年
[00:21:23.040 --> 00:21:24.880]  縮成三分之一的錢
[00:21:24.880 --> 00:21:27.120]  攤開慢慢花
[00:21:27.120 --> 00:21:28.160]  但是錢不到你
[00:21:28.160 --> 00:21:30.440]  可以慢慢花
[00:21:30.440 --> 00:21:31.360]  去到的時候
[00:21:31.360 --> 00:21:32.920]  突然間就發覺一件事情
[00:21:32.920 --> 00:21:33.920]  咦?
[00:21:33.920 --> 00:21:36.960]  錢放在銀行也挺好的
[00:21:36.960 --> 00:21:37.960]  我們突然間發覺
[00:21:37.960 --> 00:21:41.560]  當年的銀行利息利率
[00:21:41.560 --> 00:21:47.480]  一百元有二十二元
[00:21:47.480 --> 00:21:50.840]  二十二厘的利息
[00:21:50.840 --> 00:21:52.760]  現在多少厘?
[00:21:52.760 --> 00:21:54.360]  現在有沒有兩厘?
[00:21:54.360 --> 00:21:56.280]  沒有吧?
[00:21:56.280 --> 00:22:00.040]  一厘或者甚至零點幾
[00:22:00.040 --> 00:22:00.760]  我們很驚訝
[00:22:00.760 --> 00:22:02.040]  為何當時會這樣呢?
[00:22:02.040 --> 00:22:04.880]  當然有很多經濟背後的原因
[00:22:04.880 --> 00:22:05.560]  我們就發覺
[00:22:05.560 --> 00:22:07.360]  原來那些錢放進去之後
[00:22:07.360 --> 00:22:11.240]  竟然也挺多利息可以應用
[00:22:11.240 --> 00:22:12.160]  然後到了那時候
[00:22:12.160 --> 00:22:13.040]  有一對夫婦
[00:22:13.040 --> 00:22:14.960]  他們知道我們剛剛來到
[00:22:14.960 --> 00:22:16.160]  我們先到處住
[00:22:16.160 --> 00:22:18.640]  我們的女兒去了外省讀書
[00:22:18.640 --> 00:22:21.280]  有個空房間你們可以用
[00:22:21.280 --> 00:22:23.360]  我們當然很感謝
[00:22:23.360 --> 00:22:24.920]  住進去之後
[00:22:24.920 --> 00:22:26.160]  就說這麼好的地方
[00:22:26.160 --> 00:22:28.560]  可不可以租給我們
[00:22:28.560 --> 00:22:30.360]  這對夫婦就說
[00:22:30.360 --> 00:22:32.920]  好 你們適合住就租吧
[00:22:32.920 --> 00:22:35.160]  我們問多少錢租?
[00:22:35.160 --> 00:22:37.200]  她就說不要緊
[00:22:37.200 --> 00:22:38.040]  慢慢談吧
[00:22:38.040 --> 00:22:39.120]  不用那麼擔心
[00:22:39.120 --> 00:22:40.480]  慢慢談
[00:22:40.480 --> 00:22:41.840]  進去之後問她
[00:22:41.840 --> 00:22:45.120]  慢慢談吧
[00:22:45.120 --> 00:22:46.200]  三個月問
[00:22:46.200 --> 00:22:47.960]  都是慢慢談
[00:22:47.960 --> 00:22:50.880]  最終做了一年時間
[00:22:50.880 --> 00:22:54.760]  一年時間不肯收我們任何租金
[00:22:54.760 --> 00:22:56.920]  而且在旁邊很關心我們
[00:22:56.920 --> 00:22:58.720]  晚上上上
[00:22:58.720 --> 00:23:00.360]  讀書很辛苦嗎?
[00:23:00.360 --> 00:23:01.680]  吃點宵夜吧
[00:23:01.680 --> 00:23:04.400]  又預備些宵夜給我們
[00:23:04.400 --> 00:23:05.160]  在那段時間
[00:23:05.160 --> 00:23:07.560]  有些弟兄姊妹知道我們的情況
[00:23:07.560 --> 00:23:10.360]  稍為有一些金錢
[00:23:10.360 --> 00:23:11.920]  也寄來給我們
[00:23:11.920 --> 00:23:12.800]  支持我們
[00:23:12.800 --> 00:23:14.960]  我們心裏很感謝
[00:23:14.960 --> 00:23:15.720]  在那一年裏
[00:23:15.720 --> 00:23:18.200]  我們不敢怎樣花錢
[00:23:18.200 --> 00:23:20.120]  但是在一年之後
[00:23:20.120 --> 00:23:21.560]  我們要計算一下
[00:23:21.560 --> 00:23:24.000]  接下來兩三年怎麼辦
[00:23:24.000 --> 00:23:24.920]  我記得那一次
[00:23:24.920 --> 00:23:27.520]  和太太坐下來一起計算一下
[00:23:27.520 --> 00:23:30.160]  看清楚我們有的錢
[00:23:30.160 --> 00:23:33.120]  突然間我們有一個很大的驚訝
[00:23:33.120 --> 00:23:33.880]  我望著太太
[00:23:33.880 --> 00:23:35.560]  太太望著我
[00:23:35.560 --> 00:23:36.760]  喂
[00:23:36.760 --> 00:23:38.120]  我們的錢
[00:23:38.120 --> 00:23:43.720]  比我們初去的時候的那筆錢多
[00:23:43.720 --> 00:23:45.520]  我們是很難去理解
[00:23:45.520 --> 00:23:48.000]  但是只是在那些過程當中
[00:23:48.000 --> 00:23:49.040]  體會到
[00:23:49.040 --> 00:23:51.080]  是神引導我們去
[00:23:51.080 --> 00:23:52.720]  祂會供應我們
[00:23:52.720 --> 00:23:55.080]  祂會保守我們
[00:23:55.080 --> 00:23:57.280]  在那段時間有很多學習
[00:23:57.280 --> 00:23:59.280]  很多學習體會到
[00:23:59.280 --> 00:24:02.840]  重要的是聽從神的心意
[00:24:02.840 --> 00:24:04.320]  多於埋怨
[00:24:04.320 --> 00:24:06.280]  為何神沒有給我供應
[00:24:06.280 --> 00:24:08.360]  沒有給我足夠
[00:24:08.360 --> 00:24:09.000]  各位弟兄姊妹
[00:24:09.000 --> 00:24:11.320]  在你的生活裏留心
[00:24:11.320 --> 00:24:13.720]  當你有一些難處出現的時候
[00:24:13.720 --> 00:24:16.840]  你記得這些事情
[00:24:16.840 --> 00:24:19.720]  有神自己的美意在背後
[00:24:19.720 --> 00:24:24.920]  你繼續去聽信神自己的話
[00:24:24.920 --> 00:24:25.960]  你再讀下去的時候
[00:24:25.960 --> 00:24:29.160]  聖經八章其中第五節繼續說
[00:24:29.160 --> 00:24:32.520]  試驗其實也是另一種管教
[00:24:32.520 --> 00:24:33.360]  第五節說
[00:24:33.360 --> 00:24:35.800]  因此你心裏要明白
[00:24:35.800 --> 00:24:37.200]  當你經歷這些事情的時候
[00:24:37.200 --> 00:24:39.360]  耶和華說你的神管教你
[00:24:39.360 --> 00:24:42.920]  好像人管教他的兒子一樣
[00:24:42.920 --> 00:24:44.440]  神是會管教的
[00:24:44.440 --> 00:24:48.000]  這個管教不一定是要去責罰
[00:24:48.000 --> 00:24:50.120]  不一定是因為某些罪的緣故
[00:24:50.120 --> 00:24:51.640]  有些時候是
[00:24:51.640 --> 00:24:56.520]  但亦有些時候是神對我們的一些培訓
[00:24:56.520 --> 00:24:57.640]  有個小朋友
[00:24:57.640 --> 00:24:59.080]  當他長大了之後
[00:24:59.080 --> 00:24:59.880]  他就說
[00:24:59.880 --> 00:25:02.200]  他說我很感謝我爸爸
[00:25:02.200 --> 00:25:03.200]  他說我從小的時候
[00:25:03.200 --> 00:25:05.000]  我爸爸很管教
[00:25:05.000 --> 00:25:05.800]  很嚴厲
[00:25:05.800 --> 00:25:07.960]  我早上一定要做運動
[00:25:07.960 --> 00:25:09.400]  一早就要我起床
[00:25:09.400 --> 00:25:11.680]  要去操練我
[00:25:11.680 --> 00:25:12.840]  我當時很抗拒
[00:25:12.840 --> 00:25:13.640]  很反對
[00:25:13.640 --> 00:25:14.760]  但沒有辦法
[00:25:14.760 --> 00:25:16.720]  他一定要我去做
[00:25:16.720 --> 00:25:18.360]  但多年後明白
[00:25:18.360 --> 00:25:22.160]  因為他自小有很嚴重的哮喘病
[00:25:22.160 --> 00:25:25.120]  然後爸爸知道他需要一個很強健的身體
[00:25:25.120 --> 00:25:26.960]  才能夠去回應
[00:25:26.960 --> 00:25:29.720]  所以一路每天早上陪他去做運動
[00:25:29.720 --> 00:25:31.520]  後來當他到少年階段的時候
[00:25:31.520 --> 00:25:35.840]  突然發覺哮喘是完全消失了
[00:25:35.840 --> 00:25:37.560]  很多時候有一種培訓
[00:25:37.560 --> 00:25:39.360]  有一種訓導
[00:25:39.360 --> 00:25:43.520]  是要幫助我們真的可以成長起來
[00:25:43.520 --> 00:25:47.000]  可以能夠走回一條正路的路上
[00:25:47.000 --> 00:25:48.040]  但聖經就說
[00:25:48.040 --> 00:25:51.360]  當你面對這些管教的時候
[00:25:51.360 --> 00:25:52.320]  你要小心
[00:25:52.320 --> 00:25:54.200]  不要灰心
[00:25:54.200 --> 00:25:56.280]  希伯來書第十二章不斷說到
[00:25:56.280 --> 00:25:58.600]  接受神的管教的時候
[00:25:58.600 --> 00:26:00.640]  你們不要灰心
[00:26:00.640 --> 00:26:01.880]  因為在管教的時候
[00:26:01.880 --> 00:26:04.000]  當時會覺得不舒服
[00:26:04.000 --> 00:26:05.840]  覺得不開心
[00:26:05.840 --> 00:26:06.760]  但聖經就說
[00:26:06.760 --> 00:26:09.040]  卻為經練過的人
[00:26:09.040 --> 00:26:10.480]  經驗過的人
[00:26:10.480 --> 00:26:13.680]  結出了平安的果子
[00:26:13.680 --> 00:26:16.360]  就是義
[00:26:16.360 --> 00:26:17.640]  經歷這些事情的人
[00:26:17.640 --> 00:26:22.080]  他們的生命開始孕育出那種真正的義
[00:26:22.080 --> 00:26:26.240]  美善和誠實的生命
[00:26:26.240 --> 00:26:27.000]  因此聖經就說
[00:26:27.000 --> 00:26:29.040]  你們在這些經歷裡面的時候
[00:26:29.040 --> 00:26:30.200]  要記得
[00:26:30.200 --> 00:26:34.720]  是好像父親管教他們的義子一樣
[00:26:34.720 --> 00:26:38.120]  是帶著良善的動機
[00:26:38.120 --> 00:26:40.480]  所以當你在這些事情裡面
[00:26:40.480 --> 00:26:42.400]  留心要明白
[00:26:42.400 --> 00:26:45.280]  是神在管教你
[00:26:45.280 --> 00:26:46.680]  既然是出於管教
[00:26:46.680 --> 00:26:49.080]  一定是一種盼望
[00:26:49.080 --> 00:26:50.120]  那種盼望就是
[00:26:50.120 --> 00:26:51.880]  神會透過管教
[00:26:51.880 --> 00:26:54.120]  叫我們得福氣
[00:26:54.120 --> 00:26:55.840]  正如剛才所讀的聖經
[00:26:55.840 --> 00:26:59.240]  叫我們最終能夠蒙恩
[00:26:59.240 --> 00:27:00.800]  因此裡面帶著盼望
[00:27:00.800 --> 00:27:01.800]  帶著忍耐
[00:27:01.800 --> 00:27:04.560]  去經歷那些日子
[00:27:04.560 --> 00:27:05.520]  而聖經就說
[00:27:05.520 --> 00:27:10.280]  神的心其實渴望將很多的恩惠賜下
[00:27:10.280 --> 00:27:13.600]  所以你再讀聖經下面的第七節
[00:27:13.600 --> 00:27:14.720]  第六節這樣說
[00:27:14.720 --> 00:27:18.800]  「所以你要謹守耶和華你神的誡命
[00:27:18.800 --> 00:27:20.640]  遵行祂的道路
[00:27:20.640 --> 00:27:23.400]  敬畏祂恩惠
[00:27:23.400 --> 00:27:28.600]  耶和華你的神快要令你進入那美地
[00:27:28.600 --> 00:27:31.240]  那地有河流有泉有源
[00:27:31.240 --> 00:27:34.320]  水從谷中和山上流出來」
[00:27:34.320 --> 00:27:37.320]  一路描述那種美善
[00:27:37.320 --> 00:27:38.960]  各位弟兄姊妹
[00:27:38.960 --> 00:27:40.840]  這位上帝
[00:27:40.840 --> 00:27:44.400]  聖經清楚說他是豐盛的上帝
[00:27:44.400 --> 00:27:47.960]  他要賜下的是豐盛的生命
[00:27:47.960 --> 00:27:51.440]  神是定義要將天上地下
[00:27:51.440 --> 00:27:55.080]  一切屬靈的福氣賜給他的兒女
[00:27:55.080 --> 00:27:57.520]  但是他更加清楚知道
[00:27:57.520 --> 00:28:01.920]  除非人的心願意留在恩典裡面
[00:28:01.920 --> 00:28:03.440]  願意聽從上帝
[00:28:03.440 --> 00:28:07.720]  否則他要自絕自己蒙恩的路
[00:28:07.720 --> 00:28:09.840]  因此他不斷地來到
[00:28:09.840 --> 00:28:12.880]  透過不同的方式去試驗我們的生命
[00:28:12.880 --> 00:28:17.080]  讓我們能夠堅定地得著
[00:28:17.080 --> 00:28:20.960]  他要給我們的豐盛
[00:28:20.960 --> 00:28:22.600]  各位弟兄姊妹
[00:28:22.600 --> 00:28:26.320]  神是會給我們試驗的
[00:28:26.320 --> 00:28:28.720]  當你遇到一些試驗的時候
[00:28:28.720 --> 00:28:31.440]  記得不要埋怨
[00:28:31.440 --> 00:28:32.920]  你向神祈禱
[00:28:32.920 --> 00:28:35.920]  神讓我在這次的試驗上
[00:28:35.920 --> 00:28:39.320]  得著你要給我的益處
[00:28:39.320 --> 00:28:41.240]  你記得我曾經提及一位牧者
[00:28:41.240 --> 00:28:43.920]  當他有癌症的時候
[00:28:43.920 --> 00:28:45.440]  他寫了一篇文章
[00:28:45.440 --> 00:28:47.880]  這篇文章很特別
[00:28:47.880 --> 00:28:50.400]  他的題目就叫做
[00:28:50.400 --> 00:28:54.200]  「不要浪費你的癌症」
[00:28:54.200 --> 00:28:58.080]  Do not waste your cancer
[00:28:58.080 --> 00:29:00.000]  神要透過某一些事情
[00:29:00.000 --> 00:29:02.960]  讓你得著益處
[00:29:02.960 --> 00:29:06.640]  當你繼續信靠神
[00:29:06.640 --> 00:29:09.080]  繼續依靠祂
[00:29:09.080 --> 00:29:13.840]  繼續留心在過程當中聽祂的話
[00:29:13.840 --> 00:29:16.960]  你會始終得著其中的益處
[00:29:16.960 --> 00:29:22.320]  你都會經歷到那些沒有穿破的衣服
[00:29:22.320 --> 00:29:23.920]  那隻沒有腫的鞋
[00:29:23.920 --> 00:29:25.560]  沒有腫的腳
[00:29:25.560 --> 00:29:30.560]  而在當中得著神要給你的恩惠
[00:29:30.560 --> 00:29:33.400]  我們為自己祈禱
[00:29:33.400 --> 00:29:37.400]  求神給你如此的領受神的恩惠

