
[00:00:00.000 --> 00:00:05.520]  在獵王紀上十七章到獵王紀下第一章
[00:18:40.360 --> 00:18:42.360]  時間精力恩賜
[00:18:42.360 --> 00:18:44.360]  你倒吧
[00:18:44.360 --> 00:18:46.360]  你施羽
[00:18:46.360 --> 00:18:48.360]  你奉獻吧
[00:18:48.360 --> 00:18:50.360]  倒極都有
[00:18:50.360 --> 00:18:52.360]  這是聖經
[00:18:52.360 --> 00:18:54.360]  多處說的故事
[00:18:54.360 --> 00:18:56.360]  其中一個我想起
[00:18:56.360 --> 00:18:58.360]  大家很深刻的印象
[00:18:58.360 --> 00:19:00.360]  就是五餅二魚的故事
[00:19:00.360 --> 00:19:02.360]  耶穌說
[00:19:02.360 --> 00:19:04.360]  有五千人在這裡
[00:19:04.360 --> 00:19:06.360]  三天很累
[00:19:06.360 --> 00:19:08.360]  門徒說快點打發他們走
[00:19:08.360 --> 00:19:10.360]  天黑了回家吧
[00:19:10.360 --> 00:19:12.360]  他們很累很餓
[00:19:12.360 --> 00:19:14.360]  耶穌說給他們食物
[00:19:14.360 --> 00:19:16.360]  給他們食物
[00:19:16.360 --> 00:19:18.360]  五千人
[00:19:18.360 --> 00:19:20.360]  我們只有二十塊錢
[00:19:20.360 --> 00:19:22.360]  小朋友只有五個餅兩個魚
[00:19:22.360 --> 00:19:24.360]  給我吧
[00:19:24.360 --> 00:19:26.360]  就給他
[00:19:26.360 --> 00:19:28.360]  望天竹謝
[00:19:28.360 --> 00:19:30.360]  開開,遞給門徒
[00:19:30.360 --> 00:19:32.360]  去分派吧
[00:19:32.360 --> 00:19:34.360]  好啊,分派吧
[00:19:34.360 --> 00:19:36.360]  派啊派啊
[00:19:36.360 --> 00:19:38.360]  經文說什麼
[00:19:38.360 --> 00:19:40.360]  五千人
[00:19:40.360 --> 00:19:42.360]  受伏事的
[00:19:42.360 --> 00:19:44.360]  都滿足
[00:19:44.360 --> 00:19:46.360]  滿足
[00:19:46.360 --> 00:19:48.360]  不單止這樣
[00:19:48.360 --> 00:19:50.360]  施羽的十二個
[00:19:50.360 --> 00:19:52.360]  收回多少
[00:19:52.360 --> 00:19:54.360]  十二個滿的男子
[00:19:54.360 --> 00:19:56.360]  回來
[00:19:56.360 --> 00:19:58.360]  你明白這個故事說什麼嗎
[00:19:58.360 --> 00:20:00.360]  你明白今天這個故事說什麼嗎
[00:20:00.360 --> 00:20:02.360]  你為主做的事
[00:20:02.360 --> 00:20:04.360]  按著上帝的心意做
[00:20:04.360 --> 00:20:08.360]  不單止對方受惠
[00:20:08.360 --> 00:20:10.360]  你自己
[00:20:10.360 --> 00:20:12.360]  這麼多,還有的
[00:20:12.360 --> 00:20:14.360]  派極都有
[00:20:14.360 --> 00:20:16.360]  裝滿十二個男子
[00:20:16.360 --> 00:20:18.360]  我們不可能
[00:20:18.360 --> 00:20:20.360]  分派出去的時候
[00:20:20.360 --> 00:20:22.360]  派到
[00:20:22.360 --> 00:20:24.360]  如果為主作供
[00:20:24.360 --> 00:20:26.360]  不可能派到沒有
[00:20:26.360 --> 00:20:28.360]  你越派越有
[00:20:28.360 --> 00:20:30.360]  因為能力
[00:20:30.360 --> 00:20:32.360]  那些資源
[00:20:32.360 --> 00:20:34.360]  都是從上而來
[00:20:34.360 --> 00:20:36.360]  都是從上而來
[00:20:36.360 --> 00:20:38.360]  這個你要相信
[00:20:38.360 --> 00:20:40.360]  你要相信
[00:20:40.360 --> 00:20:42.360]  很多人這個世界
[00:20:42.360 --> 00:20:46.360]  怎樣得到金錢
[00:20:46.360 --> 00:20:48.360]  極少數是偷呃拐騙的
[00:20:48.360 --> 00:20:50.360]  極少數
[00:20:50.360 --> 00:20:52.360]  很多人是打工賺錢的
[00:20:52.360 --> 00:20:54.360]  大多數
[00:20:54.360 --> 00:20:56.360]  聖經的原則
[00:20:56.360 --> 00:20:58.360]  怎樣處理錢
[00:20:58.360 --> 00:21:00.360]  不單止
[00:21:00.360 --> 00:21:02.360]  賺了錢
[00:21:02.360 --> 00:21:04.360]  用在自己身上
[00:21:04.360 --> 00:21:06.360]  聖經的原則就是
[00:21:06.360 --> 00:21:08.360]  施比受更為有福
[00:21:08.360 --> 00:21:10.360]  你有嘛
[00:21:10.360 --> 00:21:12.360]  你足夠
[00:21:12.360 --> 00:21:14.360]  對方,其他身邊的人
[00:21:14.360 --> 00:21:16.360]  得著,從你那裡滿足
[00:21:16.360 --> 00:21:18.360]  是這樣的
[00:21:18.360 --> 00:21:20.360]  弟兄姊妹
[00:21:20.360 --> 00:21:22.360]  神給我們有資源,有金錢
[00:21:22.360 --> 00:21:24.360]  有健康
[00:21:24.360 --> 00:21:26.360]  不是用在自己身上
[00:21:26.360 --> 00:21:28.360]  不單止這樣
[00:21:28.360 --> 00:21:30.360]  用在身邊的人身上
[00:21:30.360 --> 00:21:32.360]  讓所有人,包括我,施與者和受惠者
[00:21:32.360 --> 00:21:34.360]  都經歷上帝的恩惠
[00:21:34.360 --> 00:21:36.360]  是這樣的
[00:21:36.360 --> 00:21:38.360]  這個故事
[00:21:38.360 --> 00:21:40.360]  是給我們看到一個屬靈的原則
[00:21:40.360 --> 00:21:42.360]  你賭吧
[00:21:42.360 --> 00:21:44.360]  為主而賭
[00:21:44.360 --> 00:21:46.360]  越賭越有
[00:21:46.360 --> 00:21:48.360]  一粒物質
[00:21:48.360 --> 00:21:50.360]  如果不是
[00:21:50.360 --> 00:21:52.360]  雕在地上死了
[00:21:52.360 --> 00:21:54.360]  仍舊是一粒
[00:21:54.360 --> 00:21:56.360]  雕在地上死了
[00:21:56.360 --> 00:21:58.360]  那怎樣
[00:21:58.360 --> 00:22:00.360]  結出多粒子
[00:22:00.360 --> 00:22:02.360]  耶穌不死
[00:22:02.360 --> 00:22:04.360]  祂不能拯救多人生命
[00:22:04.360 --> 00:22:06.360]  你明白嗎
[00:22:06.360 --> 00:22:08.360]  祂要犧牲,不過祂會復活
[00:22:08.360 --> 00:22:10.360]  在在傳人者上帝的右邊
[00:22:10.360 --> 00:22:12.360]  但祂死了
[00:22:12.360 --> 00:22:14.360]  為多人
[00:22:14.360 --> 00:22:16.360]  結出生命
[00:22:16.360 --> 00:22:18.360]  祂本來富足
[00:22:18.360 --> 00:22:20.360]  耶穌基督本來富足
[00:22:20.360 --> 00:22:22.360]  卻為我們成為貧窮
[00:22:22.360 --> 00:22:26.360]  好叫我們恩著
[00:22:26.360 --> 00:22:28.360]  耶穌基督的貧窮
[00:22:28.360 --> 00:22:30.360]  成為
[00:22:30.360 --> 00:22:32.360]  富足
[00:22:32.360 --> 00:22:34.360]  你明白嗎
[00:22:34.360 --> 00:22:36.360]  這些是聖經的屬靈的道理
[00:22:36.360 --> 00:22:38.360]  是和這個世代潮流
[00:22:38.360 --> 00:22:40.360]  走相反的道路
[00:22:40.360 --> 00:22:42.360]  逆線而行
[00:22:42.360 --> 00:22:44.360]  可以這麼說
[00:22:44.360 --> 00:22:46.360]  是一個很顛覆性的教導
[00:22:46.360 --> 00:22:48.360]  一般人不會這樣做
[00:22:48.360 --> 00:22:50.360]  一般人
[00:22:50.360 --> 00:22:52.360]  不會不斷地
[00:22:52.360 --> 00:22:54.360]  賭出去
[00:22:54.360 --> 00:22:56.360]  拿了這麼多資源,為什麼要賭出去
[00:22:56.360 --> 00:22:58.360]  還要賭得有得
[00:22:58.360 --> 00:23:00.360]  不會的
[00:23:00.360 --> 00:23:02.360]  但我們知道這些資源是來自上帝的時候
[00:23:02.360 --> 00:23:04.360]  我們知道
[00:23:04.360 --> 00:23:06.360]  我們可以不斷地賭出去
[00:23:06.360 --> 00:23:08.360]  若有講道的
[00:23:08.360 --> 00:23:10.360]  就要按著
[00:23:10.360 --> 00:23:12.360]  神的聖言說
[00:23:12.360 --> 00:23:14.360]  若有服侍人的
[00:23:14.360 --> 00:23:16.360]  就要按著
[00:23:16.360 --> 00:23:18.360]  他所賜的力量服侍
[00:23:18.360 --> 00:23:20.360]  叫神在凡事上
[00:23:20.360 --> 00:23:22.360]  恩著耶穌基督的榮耀
[00:23:22.360 --> 00:23:26.360]  若有服侍人的
[00:23:26.360 --> 00:23:28.360]  就要按著
[00:23:28.360 --> 00:23:30.360]  神所賜的力量
[00:23:30.360 --> 00:23:32.360]  我今天能夠站在這裡跟大家說
[00:23:32.360 --> 00:23:34.360]  不是因為我預備了講章
[00:23:34.360 --> 00:23:36.360]  有很多聰明智慧,認識了很多經
[00:23:36.360 --> 00:23:38.360]  都要做
[00:23:38.360 --> 00:23:40.360]  不過是他賜我力量
[00:23:40.360 --> 00:23:42.360]  他給我力量
[00:23:42.360 --> 00:23:44.360]  以致我能夠做服侍
[00:23:44.360 --> 00:23:46.360]  是神自己的工作
[00:23:46.360 --> 00:23:48.360]  你明白嗎?弟兄姊妹
[00:23:48.360 --> 00:23:50.360]  前幾天,你們是不是有嘉年華
[00:23:50.360 --> 00:23:52.360]  我知道你們有嘉年華
[00:23:52.360 --> 00:23:54.360]  之前在這裡有中秋
[00:23:54.360 --> 00:23:56.360]  為什麼我們能夠去做
[00:23:56.360 --> 00:23:58.360]  阿明,你知不知道為什麼你能夠去服侍這麼多人
[00:23:58.360 --> 00:24:00.360]  神給你有聰明智慧能力
[00:24:00.360 --> 00:24:04.360]  將榮耀歸給神
[00:24:04.360 --> 00:24:06.360]  神得榮耀,我們得幫助
[00:24:06.360 --> 00:24:08.360]  這是屬靈的教導
[00:24:08.360 --> 00:24:10.360]  我們要在服侍過程當中
[00:24:10.360 --> 00:24:12.360]  要認知一件事
[00:24:12.360 --> 00:24:14.360]  一切都是從神而來
[00:24:14.360 --> 00:24:16.360]  神賜給我們的,我們就用
[00:24:16.360 --> 00:24:18.360]  並且用的時候,我們會經歷什麼
[00:24:18.360 --> 00:24:20.360]  用盡都有
[00:24:20.360 --> 00:24:22.360]  哪怕是柴孫家
[00:24:22.360 --> 00:24:24.360]  世世的堂會
[00:24:24.360 --> 00:24:26.360]  這就是
[00:24:26.360 --> 00:24:28.360]  今天
[00:24:28.360 --> 00:24:30.360]  第二個的屬靈教導
[00:24:30.360 --> 00:24:34.360]  你家裡有什麼
[00:24:34.360 --> 00:24:36.360]  柴孫家
[00:24:36.360 --> 00:24:38.360]  你有什麼
[00:24:38.360 --> 00:24:40.360]  弟兄姊妹,你家裡有什麼
[00:24:40.360 --> 00:24:42.360]  你有什麼
[00:24:42.360 --> 00:24:44.360]  不要低估
[00:24:44.360 --> 00:24:46.360]  你自己有的東西
[00:24:46.360 --> 00:24:48.360]  哪怕是
[00:24:48.360 --> 00:24:50.360]  一個祈禱
[00:24:50.360 --> 00:24:52.360]  哪怕是一個祈禱
[00:24:52.360 --> 00:24:54.360]  我預備了一篇講章
[00:24:54.360 --> 00:24:56.360]  在九月初
[00:24:56.360 --> 00:24:58.360]  作的時候
[00:24:58.360 --> 00:25:00.360]  志明帶了祈禱會
[00:25:00.360 --> 00:25:02.360]  我借用了
[00:25:02.360 --> 00:25:04.360]  祈禱會的powerpoint
[00:25:04.360 --> 00:25:06.360]  志明
[00:25:06.360 --> 00:25:08.360]  那天帶祈禱會
[00:25:08.360 --> 00:25:10.360]  就預備了投影片
[00:25:10.360 --> 00:25:12.360]  就列舉了
[00:25:12.360 --> 00:25:14.360]  不同部門,有紹清部
[00:25:14.360 --> 00:25:16.360]  差傳部,關顧部
[00:25:16.360 --> 00:25:18.360]  然後就說
[00:25:18.360 --> 00:25:20.360]  這裡就是柴孫家
[00:25:20.360 --> 00:25:22.360]  我就在想,柴孫家
[00:25:22.360 --> 00:25:24.360]  是一間世教會
[00:25:24.360 --> 00:25:26.360]  柴孫家都有不同部門
[00:25:26.360 --> 00:25:28.360]  有不同事工
[00:25:28.360 --> 00:25:30.360]  究竟
[00:25:30.360 --> 00:25:32.360]  有什麼人參與其中
[00:25:32.360 --> 00:25:34.360]  你知道教會最重要的資源
[00:25:34.360 --> 00:25:36.360]  不是錢
[00:25:36.360 --> 00:25:38.360]  最重要的資源是人
[00:25:38.360 --> 00:25:40.360]  是你
[00:25:40.360 --> 00:25:42.360]  是透過神
[00:25:42.360 --> 00:25:44.360]  透過你有限的你
[00:25:44.360 --> 00:25:48.360]  不是很完美的你
[00:25:48.360 --> 00:25:52.360]  去成就神的救贖計劃
[00:25:52.360 --> 00:25:54.360]  神要透過你去成就
[00:25:54.360 --> 00:25:56.360]  祂從創世之先
[00:25:56.360 --> 00:25:58.360]  所預備好的
[00:25:58.360 --> 00:26:00.360]  一切的心意
[00:26:00.360 --> 00:26:02.360]  你知道這些
[00:26:02.360 --> 00:26:04.360]  我盼望柴孫家弟兄姊妹
[00:26:04.360 --> 00:26:06.360]  找到自己的位份
[00:26:06.360 --> 00:26:08.360]  在柴孫家
[00:26:08.360 --> 00:26:10.360]  有些插花,有些做影音,有些做詩詩
[00:26:10.360 --> 00:26:12.360]  每一個都參與其中
[00:26:12.360 --> 00:26:14.360]  每一個
[00:26:14.360 --> 00:26:16.360]  將你所有的
[00:26:16.360 --> 00:26:18.360]  有些什麼,奉獻出來
[00:26:18.360 --> 00:26:20.360]  奉獻出來
[00:26:20.360 --> 00:26:22.360]  你說我現在沒有侍奉崗位
[00:26:22.360 --> 00:26:24.360]  又不知道怎樣開始
[00:26:24.360 --> 00:26:26.360]  這樣就行了
[00:26:26.360 --> 00:26:28.360]  你有心就行了,因為前面已經有大鏡執事
[00:26:28.360 --> 00:26:30.360]  有志明執事
[00:26:30.360 --> 00:26:32.360]  後面有Sherwong執事
[00:26:32.360 --> 00:26:34.360]  有Candle,有詩詩
[00:26:34.360 --> 00:26:36.360]  你有心就行了,總有一個你認識的吧
[00:26:36.360 --> 00:26:38.360]  我每一個都不認識
[00:26:38.360 --> 00:26:40.360]  不要緊,新朋友歡迎你
[00:26:40.360 --> 00:26:42.360]  總之你舉手就行了
[00:26:42.360 --> 00:26:44.360]  隨便找一個柴孫家
[00:26:44.360 --> 00:26:46.360]  我想侍奉,可不可以轉介
[00:26:46.360 --> 00:26:48.360]  又可以
[00:26:48.360 --> 00:26:50.360]  總有
[00:26:50.360 --> 00:26:52.360]  你的
[00:26:52.360 --> 00:26:54.360]  專長
[00:26:54.360 --> 00:26:56.360]  神是可以用到的
[00:26:56.360 --> 00:26:58.360]  一定有,因為聖經說
[00:26:58.360 --> 00:27:00.360]  前十二章
[00:27:00.360 --> 00:27:02.360]  每一個,凡是屬於耶穌基督的人
[00:27:02.360 --> 00:27:04.360]  每一個都有
[00:27:04.360 --> 00:27:06.360]  最少一樣的屬靈恩賜
[00:27:06.360 --> 00:27:08.360]  每一個都有
[00:27:08.360 --> 00:27:10.360]  這個家是永生神的家
[00:27:10.360 --> 00:27:12.360]  真理的儲實和根基
[00:27:12.360 --> 00:27:14.360]  大家一起建立
[00:27:14.360 --> 00:27:16.360]  你家裡有什麼
[00:27:16.360 --> 00:27:18.360]  你自己有什麼
[00:27:18.360 --> 00:27:20.360]  你有的時候,你願不願意
[00:27:20.360 --> 00:27:22.360]  放在壇上
[00:27:22.360 --> 00:27:24.360]  被神使用,讓你經歷
[00:27:24.360 --> 00:27:26.360]  倒出來的時候,多而有多
[00:27:26.360 --> 00:27:28.360]  倒極都有的
[00:27:28.360 --> 00:27:30.360]  這樣的屬靈生命
[00:27:30.360 --> 00:27:32.360]  願主幫助我們每一個
[00:27:32.360 --> 00:27:34.360]  我們一起同心的禱告
[00:27:34.360 --> 00:27:38.360]  弟兄姊妹,邀請你
[00:27:38.360 --> 00:27:40.360]  為自己祈禱,好嗎
[00:27:40.360 --> 00:27:42.360]  如果你已經有侍奉崗位
[00:27:42.360 --> 00:27:44.360]  你感恩
[00:27:44.360 --> 00:27:46.360]  你感謝神,因為神是透過你的生命
[00:27:46.360 --> 00:27:48.360]  賜給你力量去服侍
[00:27:48.360 --> 00:27:50.360]  這是神的很大的恩典
[00:27:50.360 --> 00:27:52.360]  如果你暫時
[00:27:52.360 --> 00:27:54.360]  還沒有侍奉崗位
[00:27:54.360 --> 00:27:56.360]  你祈禱,你說
[00:27:56.360 --> 00:27:58.360]  主啊,我作為這類
[00:27:58.360 --> 00:28:00.360]  請差遣我
[00:28:00.360 --> 00:28:02.360]  使用我的生命
[00:28:02.360 --> 00:28:04.360]  成為柴宣家和社區的祝福
[00:28:04.360 --> 00:28:06.360]  谢谢大家收看《一虎一席谈》

