
[00:00:00.000 --> 00:00:05.000]  我們提到安息就是活在神此刻的同在當中
[00:16:28.000 --> 00:16:30.000]  求祢與我同在
[00:16:30.000 --> 00:16:32.000]  祢引導我的心思
[00:16:32.000 --> 00:16:34.000]  讓我可以安息
[00:16:34.000 --> 00:16:37.000]  因為神與我們同在
[00:16:37.000 --> 00:16:39.000]  不要掛慮
[00:16:39.000 --> 00:16:40.000]  當然聖經再說
[00:16:40.000 --> 00:16:42.000]  不單止因為神與你同在
[00:16:42.000 --> 00:16:44.000]  祂更加愛你
[00:16:44.000 --> 00:16:46.000]  你看回聖經第四節說
[00:16:46.000 --> 00:16:50.000]  因我看你為寶為尊
[00:16:50.000 --> 00:16:52.000]  又因為我愛你
[00:16:52.000 --> 00:16:54.000]  讓這些外邦人
[00:16:54.000 --> 00:16:56.000]  前面所說的埃及古實西巴
[00:16:56.000 --> 00:16:59.000]  這些強國都要被擄掠
[00:16:59.000 --> 00:17:02.000]  被當時的波斯帝國所擄掠
[00:17:02.000 --> 00:17:05.000]  但偏偏一位波斯王古烈
[00:17:05.000 --> 00:17:08.000]  就幫助以色列人
[00:17:08.000 --> 00:17:11.000]  能夠可以重返家園
[00:17:11.000 --> 00:17:14.000]  神就說我愛你
[00:17:14.000 --> 00:17:16.000]  讓他們代替了你
[00:17:16.000 --> 00:17:19.000]  讓你經歷我的保守
[00:17:20.000 --> 00:17:23.000]  在這段四川地震的日子
[00:17:23.000 --> 00:17:25.000]  我們聽到很多很多故事
[00:17:25.000 --> 00:17:27.000]  其中見到一些母親
[00:17:27.000 --> 00:17:29.000]  找回自己的嬰孩之後
[00:17:29.000 --> 00:17:31.000]  他們抱著孩子
[00:17:31.000 --> 00:17:32.000]  很開心
[00:17:32.000 --> 00:17:34.000]  如果孩子死了
[00:17:34.000 --> 00:17:36.000]  我都沒有意思活下去
[00:17:36.000 --> 00:17:38.000]  他是我最寶貴的
[00:17:38.000 --> 00:17:42.000]  父母會以孩子為最寶貴
[00:17:42.000 --> 00:17:44.000]  我們的天父告訴我們
[00:17:44.000 --> 00:17:48.000]  我以你們為寶為尊
[00:17:48.000 --> 00:17:51.000]  因此祂叫我們不要掛慮
[00:17:51.000 --> 00:17:53.000]  不要害怕
[00:17:53.000 --> 00:17:55.000]  當聖經一路說的時候
[00:17:55.000 --> 00:17:57.000]  來到第七節的時候
[00:17:57.000 --> 00:17:58.000]  聖經就在第三方面
[00:17:58.000 --> 00:18:00.000]  就告訴我們知道
[00:18:00.000 --> 00:18:02.000]  就是凡稱為我名下的人
[00:18:02.000 --> 00:18:05.000]  是我為自己的榮耀創造的
[00:18:05.000 --> 00:18:08.000]  是我所造成所造作的
[00:18:08.000 --> 00:18:10.000]  我們的神
[00:18:10.000 --> 00:18:13.000]  當我們面對難處的時候
[00:18:13.000 --> 00:18:15.000]  祂幫助我們
[00:18:15.000 --> 00:18:17.000]  讓我們在困難當中
[00:18:17.000 --> 00:18:19.000]  去經歷祂的能力
[00:18:19.000 --> 00:18:22.000]  周圍的人見到我們所經歷的事情
[00:18:22.000 --> 00:18:25.000]  就將榮耀歸給神
[00:18:25.000 --> 00:18:26.000]  不單止我們享受
[00:18:26.000 --> 00:18:28.000]  在祂裡面的安息
[00:18:28.000 --> 00:18:30.000]  而且透過我們的經歷
[00:18:30.000 --> 00:18:32.000]  去榮耀上帝
[00:18:32.000 --> 00:18:34.000]  我以前曾經和大家說
[00:18:34.000 --> 00:18:36.000]  一位宣教士
[00:18:36.000 --> 00:18:37.000]  我在外國遇到他
[00:18:37.000 --> 00:18:41.000]  在阿富汗的地方工作了一段時間
[00:18:41.000 --> 00:18:42.000]  他和我們分享
[00:18:42.000 --> 00:18:43.000]  在阿富汗的時間
[00:18:43.000 --> 00:18:45.000]  很多內戰
[00:18:45.000 --> 00:18:47.000]  因此炮火聲音
[00:18:47.000 --> 00:18:49.000]  經常在他的地區出現
[00:18:49.000 --> 00:18:50.000]  很多時候
[00:18:50.000 --> 00:18:52.000]  他就留在自己家裡
[00:18:52.000 --> 00:18:54.000]  他相信神有他的保守
[00:18:54.000 --> 00:18:57.000]  出去也不覺得安全很多
[00:18:57.000 --> 00:18:59.000]  後來有些鄰居就問他
[00:18:59.000 --> 00:19:01.000]  為什麼你這麼安定
[00:19:01.000 --> 00:19:02.000]  有什麼戰火
[00:19:02.000 --> 00:19:03.000]  你就留在家裡
[00:19:03.000 --> 00:19:04.000]  不走出來
[00:19:04.000 --> 00:19:06.000]  不找安全的地方
[00:19:06.000 --> 00:19:07.000]  一位宣教士就說
[00:19:07.000 --> 00:19:09.000]  我相信我的神
[00:19:09.000 --> 00:19:10.000]  是天地的主宰
[00:19:10.000 --> 00:19:13.000]  祂會保守看顧我
[00:19:13.000 --> 00:19:15.000]  作為一個居民發現
[00:19:15.000 --> 00:19:16.000]  這位外來人
[00:19:16.000 --> 00:19:18.000]  他的家真的挺穩固
[00:19:18.000 --> 00:19:19.000]  有炮火的時候
[00:19:19.000 --> 00:19:22.000]  曾經附近有些房屋被摧毀
[00:19:22.000 --> 00:19:24.000]  但他的房屋一直都沒事
[00:19:24.000 --> 00:19:26.000]  這位宣教士說
[00:19:26.000 --> 00:19:28.000]  有一次又聽到炮火聲音
[00:19:28.000 --> 00:19:31.000]  突然間門口有很多人敲門
[00:19:31.000 --> 00:19:33.000]  一開門的時候
[00:19:33.000 --> 00:19:36.000]  很多鄰居聚集在他門口
[00:19:36.000 --> 00:19:38.000]  我可不可以進來你家裡
[00:19:38.000 --> 00:19:40.000]  你們安全一點
[00:19:41.000 --> 00:19:43.000]  就湧進了他家裡
[00:19:43.000 --> 00:19:45.000]  十幾人
[00:19:45.000 --> 00:19:46.000]  怎麼處理呢
[00:19:46.000 --> 00:19:48.000]  做什麼呢
[00:19:48.000 --> 00:19:49.000]  宣教士就說
[00:19:49.000 --> 00:19:50.000]  行了
[00:19:50.000 --> 00:19:53.000]  我們一起看耶穌傳
[00:19:53.000 --> 00:19:56.000]  就放耶穌傳給這班回教朋友
[00:19:56.000 --> 00:19:58.000]  一起來看
[00:19:58.000 --> 00:20:00.000]  各位靈智輩
[00:20:00.000 --> 00:20:02.000]  當你去信靠神的時候
[00:20:02.000 --> 00:20:04.000]  神在你生命當中
[00:20:04.000 --> 00:20:06.000]  會彰顯祂的能力
[00:20:06.000 --> 00:20:08.000]  你要榮耀祂
[00:20:08.000 --> 00:20:11.000]  在安息信靠當中
[00:20:11.000 --> 00:20:13.000]  不單止你經歷神
[00:20:13.000 --> 00:20:15.000]  你身邊的朋友
[00:20:15.000 --> 00:20:17.000]  也都知道這位上帝
[00:20:17.000 --> 00:20:20.000]  是又真又活的上帝
[00:20:20.000 --> 00:20:22.000]  我們一起祈禱
[00:20:22.000 --> 00:20:24.000]  (字幕製作:貝爾)

