
[00:00:00.000 --> 00:00:03.000]  開始時我想和大家分享一件事
[00:17:55.000 --> 00:17:57.000]  學校突然間改變政策
[00:17:57.000 --> 00:18:01.000]  125頁就可以了
[00:18:01.000 --> 00:18:02.000]  我想都想不到
[00:18:02.000 --> 00:18:04.000]  突然間會改變政策
[00:18:04.000 --> 00:18:07.000]  我都沒有跟學校說過這件事
[00:18:07.000 --> 00:18:08.000]  因此按照我的進度
[00:18:08.000 --> 00:18:12.000]  我就很開心完成了整個論文
[00:18:12.000 --> 00:18:14.000]  完成之後就回到香港
[00:18:14.000 --> 00:18:16.000]  當時我將這些資料
[00:18:16.000 --> 00:18:18.000]  放進了兩個光碟
[00:18:18.000 --> 00:18:20.000]  當時叫做Floppy
[00:18:20.000 --> 00:18:22.000]  就帶回香港
[00:18:22.000 --> 00:18:24.000]  有兩塊很穩固
[00:18:24.000 --> 00:18:26.000]  一個是後備
[00:18:26.000 --> 00:18:28.000]  回到香港後
[00:18:28.000 --> 00:18:32.000]  發覺第一個光碟有問題
[00:18:32.000 --> 00:18:34.000]  沒有東西可以出
[00:18:34.000 --> 00:18:35.000]  我說不要緊
[00:18:35.000 --> 00:18:36.000]  有個後備
[00:18:36.000 --> 00:18:37.000]  再看後備
[00:18:37.000 --> 00:18:39.000]  都有問題
[00:18:39.000 --> 00:18:42.000]  完全看不出自己所做的功夫
[00:18:42.000 --> 00:18:44.000]  當時我很擔心
[00:18:44.000 --> 00:18:46.000]  難道三個月的功夫
[00:18:46.000 --> 00:18:49.000]  就付諸東流
[00:18:49.000 --> 00:18:50.000]  很擔心
[00:18:50.000 --> 00:18:51.000]  怎麼辦
[00:18:51.000 --> 00:18:54.000]  一直找都找不回內容
[00:18:54.000 --> 00:18:55.000]  突然間想起
[00:18:55.000 --> 00:18:58.000]  我當時借了一位弟兄的電腦
[00:18:58.000 --> 00:19:01.000]  用他的電腦寫論文
[00:19:01.000 --> 00:19:04.000]  我立即打電話過去問他
[00:19:04.000 --> 00:19:06.000]  我當時用你的電腦
[00:19:06.000 --> 00:19:08.000]  那個大檔案
[00:19:08.000 --> 00:19:10.000]  你有沒有取消
[00:19:10.000 --> 00:19:11.000]  他說我查一下
[00:19:11.000 --> 00:19:13.000]  沒有,還在
[00:19:13.000 --> 00:19:17.000]  我請你將檔案傳過來給我
[00:19:17.000 --> 00:19:18.000]  可不可以
[00:19:18.000 --> 00:19:20.000]  他說可以
[00:19:20.000 --> 00:19:21.000]  短短的時間
[00:19:21.000 --> 00:19:25.000]  125頁就傳回香港
[00:19:25.000 --> 00:19:28.000]  當我拿回這份文件的時候
[00:19:28.000 --> 00:19:31.000]  我知道完全是神的恩惠
[00:19:31.000 --> 00:19:33.000]  當我後來將它修訂了
[00:19:33.000 --> 00:19:36.000]  1999年完成了這個論文
[00:19:36.000 --> 00:19:38.000]  後來有機會出版的時候
[00:19:38.000 --> 00:19:42.000]  我有機會將最後一章再補寫上去
[00:19:42.000 --> 00:19:45.000]  那150頁完成了
[00:19:45.000 --> 00:19:47.000]  但是我自己心裏很明白
[00:19:47.000 --> 00:19:49.000]  是神不斷告訴我
[00:19:49.000 --> 00:19:51.000]  如果不是我幫助你
[00:19:51.000 --> 00:19:53.000]  你絕對不能夠完成
[00:19:53.000 --> 00:19:55.000]  教會的管理工作
[00:19:55.000 --> 00:19:58.000]  也因此受到一些影響
[00:19:58.000 --> 00:20:01.000]  後來我看到神去遠承擔代院長的工作
[00:20:01.000 --> 00:20:05.000]  這份論文也產生了一定的作用
[00:20:05.000 --> 00:20:08.000]  一切都是神自己的工作
[00:20:08.000 --> 00:20:09.000]  各位弟兄姊妹
[00:20:09.000 --> 00:20:12.000]  要能夠完成神所託付的
[00:20:12.000 --> 00:20:14.000]  你記住
[00:20:14.000 --> 00:20:16.000]  我們所能夠承擔的
[00:20:16.000 --> 00:20:19.000]  乃是出於神
[00:20:19.000 --> 00:20:20.000]  今天的人類
[00:20:20.000 --> 00:20:21.000]  今天的社會
[00:20:21.000 --> 00:20:24.000]  所說的不是神給我們的能力
[00:20:24.000 --> 00:20:26.000]  而是說一個英文字
[00:20:26.000 --> 00:20:29.000]  叫做Self-Sufficient
[00:20:29.000 --> 00:20:31.000]  靠著自己可以搞定
[00:20:31.000 --> 00:20:34.000]  每個人都在追求Self-Sufficiency
[00:20:34.000 --> 00:20:35.000]  我們自己就可以
[00:20:35.000 --> 00:20:38.000]  沒錯我們要發揮神給我們能夠發揮的
[00:20:38.000 --> 00:20:41.000]  但當你面對著很多挑戰的時候
[00:20:41.000 --> 00:20:44.000]  你帶著一個侍奉的心智去做
[00:20:44.000 --> 00:20:47.000]  看作服事主
[00:20:47.000 --> 00:20:49.000]  就算面對著很多的艱難
[00:20:49.000 --> 00:20:51.000]  就算好像失敗
[00:20:51.000 --> 00:20:52.000]  你放心
[00:20:52.000 --> 00:20:55.000]  當聖靈在當中工作的時候
[00:20:55.000 --> 00:20:57.000]  這些好像失敗的工作
[00:20:57.000 --> 00:21:00.000]  產生了屬靈的果效
[00:21:00.000 --> 00:21:02.000]  是能夠叫人得到幫助
[00:21:02.000 --> 00:21:05.000]  能夠見證神
[00:21:05.000 --> 00:21:08.000]  因為弟兄當他在工廠倒閉的時候
[00:21:08.000 --> 00:21:10.000]  他靠著神給他的幫助
[00:21:10.000 --> 00:21:11.000]  按照法例
[00:21:11.000 --> 00:21:14.000]  不斷處理有關的結束的工作
[00:21:14.000 --> 00:21:16.000]  然後產生很美好的見證
[00:21:16.000 --> 00:21:18.000]  很多員工讚賞他
[00:21:18.000 --> 00:21:20.000]  在當中好像失敗
[00:21:20.000 --> 00:21:22.000]  但他成功
[00:21:22.000 --> 00:21:25.000]  因為聖靈在生命當中幫助他
[00:21:25.000 --> 00:21:28.000]  而發揮到屬靈的果效
[00:21:28.000 --> 00:21:30.000]  這個是聖經所告訴我們
[00:21:30.000 --> 00:21:34.000]  靠著主我們能夠承擔得主
[00:21:34.000 --> 00:21:37.000]  在第六節聖經再說
[00:21:37.000 --> 00:21:40.000]  「他叫我們能承擔者新約的執事
[00:21:40.000 --> 00:21:42.000]  不是憑著自懼
[00:21:42.000 --> 00:21:44.000]  乃是憑著正義
[00:21:44.000 --> 00:21:46.000]  因為那自懼是叫人死
[00:21:46.000 --> 00:21:48.000]  正義是叫人活」
[00:21:48.000 --> 00:21:50.000]  我們今天眾弟兄姊妹
[00:21:50.000 --> 00:21:53.000]  我們是新約的祭司
[00:21:53.000 --> 00:21:55.000]  在舊約裏面
[00:21:55.000 --> 00:21:57.000]  當人領受神的律法的時候
[00:21:57.000 --> 00:21:59.000]  明白什麼是罪
[00:21:59.000 --> 00:22:01.000]  因此知罪
[00:22:01.000 --> 00:22:04.000]  但沒有力量走出來
[00:22:04.000 --> 00:22:05.000]  去到新約的時候
[00:22:05.000 --> 00:22:08.000]  聖經不單是告訴我們什麼是正路
[00:22:08.000 --> 00:22:10.000]  還賜給我們聖靈
[00:22:10.000 --> 00:22:13.000]  把一顆肉心給我們
[00:22:13.000 --> 00:22:14.000]  不是石的心
[00:22:14.000 --> 00:22:15.000]  是肉的心
[00:22:15.000 --> 00:22:19.000]  叫我們有能力走出神要我們走的路
[00:22:19.000 --> 00:22:21.000]  這個世界的宗教
[00:22:21.000 --> 00:22:23.000]  純粹告訴我們什麼是正路
[00:22:23.000 --> 00:22:27.000]  但連教主都沒有力量走出來
[00:22:27.000 --> 00:22:29.000]  但基督教所說的
[00:22:29.000 --> 00:22:31.000]  不是單單一條路
[00:22:31.000 --> 00:22:33.000]  而是有一位救主
[00:22:33.000 --> 00:22:36.000]  會拖帶我們走在這條路上
[00:22:36.000 --> 00:22:39.000]  能夠走得上去
[00:22:39.000 --> 00:22:41.000]  這就是新約
[00:22:41.000 --> 00:22:43.000]  在新約裏面請教說
[00:22:43.000 --> 00:22:45.000]  舊約是叫人死
[00:22:45.000 --> 00:22:46.000]  因為是定罪的
[00:22:46.000 --> 00:22:48.000]  叫人知罪的
[00:22:48.000 --> 00:22:50.000]  但新約是叫人活的
[00:22:50.000 --> 00:22:52.000]  你試試看一看
[00:22:52.000 --> 00:22:54.000]  這裡的新譯本第六節
[00:22:54.000 --> 00:22:56.000]  旁邊新譯本
[00:22:56.000 --> 00:23:00.000]  「他使我們有資格作新約的僕役
[00:23:00.000 --> 00:23:04.000]  這新約不是從移民來的
[00:23:04.000 --> 00:23:06.000]  而是從聖靈來的
[00:23:06.000 --> 00:23:09.000]  因為移民會使人死
[00:23:09.000 --> 00:23:12.000]  而聖靈卻使人活
[00:23:12.000 --> 00:23:16.000]  而今日你和我就領受新約的聖靈
[00:23:16.000 --> 00:23:20.000]  而神在我們生命當中重生了我們」
[00:23:20.000 --> 00:23:22.000]  我看到偉孫教士說到他的見證
[00:23:22.000 --> 00:23:25.000]  去到一個南亞地區
[00:23:25.000 --> 00:23:28.000]  見到一對一個家庭信了主
[00:23:28.000 --> 00:23:29.000]  後來才發覺原來這個家庭
[00:23:29.000 --> 00:23:33.000]  爸爸以前是印度教的祭司
[00:23:33.000 --> 00:23:35.000]  為什麼會信耶穌?
[00:23:35.000 --> 00:23:37.000]  因為他們經常主持很多祭禮
[00:23:37.000 --> 00:23:39.000]  和很多靈界接觸
[00:23:39.000 --> 00:23:43.000]  這位祭司的太太染了很重的精神病患
[00:23:43.000 --> 00:23:45.000]  經常不安寧
[00:23:45.000 --> 00:23:47.000]  但後來她接觸了一位基督徒
[00:23:47.000 --> 00:23:49.000]  這位基督徒告訴她
[00:23:49.000 --> 00:23:51.000]  「你信靠真神」
[00:23:51.000 --> 00:23:53.000]  因此她就信了耶穌
[00:23:53.000 --> 00:23:54.000]  很奇妙的信了耶穌之後
[00:23:54.000 --> 00:23:57.000]  她整個精神病患就完全康復
[00:23:57.000 --> 00:24:00.000]  整個人很喜樂、很平安
[00:24:00.000 --> 00:24:03.000]  爸爸一見到這樣的情況
[00:24:03.000 --> 00:24:05.000]  我主持過很多祭祀
[00:24:05.000 --> 00:24:08.000]  沒有任何一個包括自己能夠平安
[00:24:08.000 --> 00:24:11.000]  但竟然我太太有這麼大的改變
[00:24:11.000 --> 00:24:15.000]  因此她就決心放棄她的工作
[00:24:15.000 --> 00:24:17.000]  她全家信耶穌
[00:24:17.000 --> 00:24:20.000]  你不會想像到
[00:24:20.000 --> 00:24:24.000]  當人領受聖靈那種生命的更新的時候
[00:24:24.000 --> 00:24:28.000]  可以革新你整個人生
[00:24:28.000 --> 00:24:30.000]  而今天你信耶穌之後
[00:24:30.000 --> 00:24:34.000]  你記得留心你生命的聖靈
[00:24:34.000 --> 00:24:36.000]  要不斷不斷的更新你
[00:24:36.000 --> 00:24:39.000]  成為你的能力和幫助
[00:24:39.000 --> 00:24:41.000]  我們最後再看
[00:24:41.000 --> 00:24:42.000]  在第三方面已經提到
[00:24:42.000 --> 00:24:44.000]  當我們高舉主耶穌的時候
[00:24:44.000 --> 00:24:48.000]  神的榮光就透過你的生命來彰顯出來
[00:24:48.000 --> 00:24:52.000]  在第七節到第十一節
[00:24:52.000 --> 00:24:54.000]  這裡說的是
[00:24:54.000 --> 00:24:57.000]  在當時摩西領受神給他們的律法之後
[00:24:57.000 --> 00:25:00.000]  他因為面對面見到神
[00:25:00.000 --> 00:25:02.000]  他的面皮就發光了
[00:25:02.000 --> 00:25:05.000]  但下來山腳和百姓聊天的時候
[00:25:05.000 --> 00:25:08.000]  這種榮光就慢慢褪色了
[00:25:08.000 --> 00:25:10.000]  第八節說
[00:25:10.000 --> 00:25:12.000]  何況那屬靈的即是
[00:25:12.000 --> 00:25:15.000]  豈不更有榮光嗎?
[00:25:15.000 --> 00:25:18.000]  這個屬靈的即是是怎樣的即是呢?
[00:25:18.000 --> 00:25:21.000]  我讓大家看看第四章
[00:25:21.000 --> 00:25:25.000]  第四章的第六節
[00:25:25.000 --> 00:25:28.000]  旁邊第四章第六節
[00:25:28.000 --> 00:25:32.000]  那吩咐光從黑暗裡照出來的神
[00:25:32.000 --> 00:25:35.000]  已經照在我們心裡
[00:25:35.000 --> 00:25:38.000]  叫我們得知神榮耀的光
[00:25:38.000 --> 00:25:41.000]  顯在誰的面上?
[00:25:41.000 --> 00:25:43.000]  耶穌基督的面上
[00:25:43.000 --> 00:25:45.000]  他的榮光顯在耶穌基督的面上
[00:25:45.000 --> 00:25:47.000]  是不會褪色的榮光
[00:25:47.000 --> 00:25:50.000]  是永恆的光
[00:25:50.000 --> 00:25:53.000]  而你和我都會體會到一件事情
[00:25:53.000 --> 00:25:57.000]  就是當我們來到將心歸向主的時候
[00:25:57.000 --> 00:25:59.000]  就領受榮光
[00:25:59.000 --> 00:26:03.000]  你看聖經第三章第十六節
[00:26:03.000 --> 00:26:09.000]  第三章第十六節
[00:26:09.000 --> 00:26:13.000]  但他們的心幾時歸向主
[00:26:13.000 --> 00:26:16.000]  柏子就幾時除去了
[00:26:16.000 --> 00:26:18.000]  主就是那靈
[00:26:18.000 --> 00:26:20.000]  主的靈在那裡
[00:26:20.000 --> 00:26:23.000]  那裡就得以自由
[00:26:23.000 --> 00:26:25.000]  各位弟兄姊妹
[00:26:25.000 --> 00:26:26.000]  我們問
[00:26:26.000 --> 00:26:29.000]  怎樣能夠領受聖靈的能力呢?
[00:26:29.000 --> 00:26:32.000]  聖經說到歸向主
[00:26:32.000 --> 00:26:36.000]  當我們有心謙卑自己歸向主耶穌
[00:26:36.000 --> 00:26:38.000]  當我們傳揚主耶穌
[00:26:38.000 --> 00:26:39.000]  作主
[00:26:39.000 --> 00:26:40.000]  不是傳揚自己
[00:26:40.000 --> 00:26:42.000]  是在下面聖經所說
[00:26:42.000 --> 00:26:45.000]  我們內心清楚的知道是尊崇主
[00:26:45.000 --> 00:26:47.000]  當我們尊崇主耶穌的時候
[00:26:47.000 --> 00:26:49.000]  聖靈就工作了
[00:26:49.000 --> 00:26:51.000]  因為主就是那靈
[00:26:51.000 --> 00:26:54.000]  主和祂的聖靈是彼此合一的
[00:26:54.000 --> 00:26:57.000]  當我們幾時來到高舉主耶穌的聖靈的時候
[00:26:57.000 --> 00:26:59.000]  聖靈就工作
[00:26:59.000 --> 00:27:01.000]  而祂的榮光在我們生命裡面
[00:27:01.000 --> 00:27:03.000]  就照耀出來
[00:27:03.000 --> 00:27:06.000]  今天我們未必需要有方言的恩賜
[00:27:06.000 --> 00:27:08.000]  先領受聖靈
[00:27:08.000 --> 00:27:11.000]  重要的就是在你行事為人當中
[00:27:11.000 --> 00:27:14.000]  留心去高舉主耶穌
[00:27:14.000 --> 00:27:19.000]  我記得有一次在北美一個很大型的領會
[00:27:19.000 --> 00:27:20.000]  來港島
[00:27:20.000 --> 00:27:23.000]  當時很多朋友在裡面聽
[00:27:23.000 --> 00:27:28.000]  當時我講到一個關於情慾的試探
[00:27:28.000 --> 00:27:30.000]  講著講著的時候突然間發覺
[00:27:30.000 --> 00:27:32.000]  大家很凝重
[00:27:32.000 --> 00:27:34.000]  有些低著頭
[00:27:34.000 --> 00:27:38.000]  我想北美會不會很難接受這些訊息呢?
[00:27:38.000 --> 00:27:39.000]  會不會他們覺得很抗拒
[00:27:39.000 --> 00:27:40.000]  不想再聽呢?
[00:27:40.000 --> 00:27:42.000]  心裡有些害怕
[00:27:42.000 --> 00:27:46.000]  在當時我感謝神鼓勵我的心
[00:27:46.000 --> 00:27:47.000]  我就告訴自己
[00:27:47.000 --> 00:27:49.000]  高舉主耶穌的名字
[00:27:49.000 --> 00:27:51.000]  按祂的聖經來說話
[00:27:51.000 --> 00:27:54.000]  我就繼續說
[00:27:54.000 --> 00:27:55.000]  在完了之後
[00:27:55.000 --> 00:27:57.000]  我問領袖們
[00:27:57.000 --> 00:27:59.000]  我說剛才我是不是太重了?
[00:27:59.000 --> 00:28:01.000]  他說不是啊施牧師
[00:28:01.000 --> 00:28:04.000]  我們很少聽這方面的真理
[00:28:04.000 --> 00:28:08.000]  我們很覺得神在提醒我們
[00:28:08.000 --> 00:28:09.000]  我感謝神
[00:28:09.000 --> 00:28:10.000]  當我何時學習
[00:28:10.000 --> 00:28:13.000]  不要介懷別人怎麼看我
[00:28:13.000 --> 00:28:16.000]  不要介懷別人是否尊重我
[00:28:16.000 --> 00:28:18.000]  或者會接受我
[00:28:18.000 --> 00:28:21.000]  而全心去尊崇主的聖名
[00:28:21.000 --> 00:28:24.000]  在那時候聖靈就工作
[00:28:24.000 --> 00:28:25.000]  在那時候
[00:28:25.000 --> 00:28:27.000]  神就用我們的生命
[00:28:27.000 --> 00:28:31.000]  能夠讓榮光可以透過主耶穌的名字
[00:28:31.000 --> 00:28:33.000]  照耀出來
[00:28:33.000 --> 00:28:35.000]  這個榮光在心中
[00:28:35.000 --> 00:28:37.000]  每一位的大祭司
[00:28:37.000 --> 00:28:38.000]  每一位的祭司
[00:28:38.000 --> 00:28:42.000]  都能夠可以表明出來
[00:28:42.000 --> 00:28:43.000]  各位弟子們
[00:28:43.000 --> 00:28:45.000]  當我們看完這段經文
[00:28:45.000 --> 00:28:47.000]  我們留心回聖經所說
[00:28:47.000 --> 00:28:50.000]  如果我們靠聖靈得生
[00:28:50.000 --> 00:28:53.000]  就當靠聖靈行事
[00:28:53.000 --> 00:28:55.000]  在將來的日子
[00:28:55.000 --> 00:28:59.000]  求神幫你留心依靠你心中的聖靈
[00:28:59.000 --> 00:29:01.000]  經歷祂的能力
[00:29:01.000 --> 00:29:03.000]  怎麼不斷地更新你
[00:29:03.000 --> 00:29:06.000]  又祝福你身邊的朋友
[00:29:06.000 --> 00:29:09.000]  親人弟兄姊妹
[00:29:09.000 --> 00:29:11.000]  我們一起祈禱

