
[00:00:00.000 --> 00:00:04.400]  今年教會的主題是「警醒禱告,同行天路」
[00:17:55.000 --> 00:17:58.600]  「能聽見千萬狂濤飛前」
[00:17:58.600 --> 00:18:01.000]  如果你去到岸邊
[00:18:01.000 --> 00:18:05.400]  聽見打浪的聲音
[00:18:05.400 --> 00:18:08.200]  願你不忘記感謝神
[00:18:08.200 --> 00:18:11.000]  能聽見乃主音典
[00:18:11.000 --> 00:18:14.200]  「環顧世上不知幾多眼睛」
[00:18:14.200 --> 00:18:17.400]  「連自己雙手亦無從一見」
[00:18:17.400 --> 00:18:19.000]  有很多人一出世
[00:18:19.000 --> 00:18:21.600]  就已經沒能力去看見自己的雙手
[00:18:21.600 --> 00:18:23.200]  因為他看不到東西
[00:18:23.200 --> 00:18:27.200]  「若你抬頭仍舊見藍天」
[00:18:27.200 --> 00:18:29.800]  「請謹記仍望多片」
[00:18:29.800 --> 00:18:34.400]  當你抬頭仍然望到天上的藍天的時候
[00:18:34.400 --> 00:18:35.800]  你望多一片
[00:18:35.800 --> 00:18:37.600]  望多幾片
[00:18:37.600 --> 00:18:40.600]  「環顧世上數不清的耳朵」
[00:18:40.600 --> 00:18:44.400]  「連父親的聲音亦從未聽見」
[00:18:44.400 --> 00:18:47.600]  因為有很多人一出世就沒了聽覺
[00:18:47.600 --> 00:18:51.000]  「若你偶然移步到岸邊」
[00:18:51.000 --> 00:18:53.800]  「請多聽潮浪一片」
[00:18:53.800 --> 00:18:55.400]  去到岸邊的時候
[00:18:55.400 --> 00:18:59.000]  聽多一點潮浪的聲音
[00:18:59.000 --> 00:19:01.400]  人雖然渺小
[00:19:01.400 --> 00:19:05.200]  但是上帝卻比人很多尊貴
[00:19:05.200 --> 00:19:07.600]  看見這個宇宙的奇妙
[00:19:07.600 --> 00:19:10.200]  我們見到人是一個很渺小的一個人
[00:19:10.200 --> 00:19:13.400]  人是有限和無知
[00:19:13.400 --> 00:19:15.400]  我們要承認自己的渺小
[00:19:15.400 --> 00:19:18.400]  有很多人覺得自己很有智慧
[00:19:18.400 --> 00:19:20.200]  有很多人覺得自己很聰明
[00:19:20.200 --> 00:19:23.400]  我有足夠的理由去證明這個世界沒有上帝
[00:19:23.400 --> 00:19:26.600]  我有足夠的邏輯去告訴別人
[00:19:26.600 --> 00:19:29.400]  這個世界是沒有一個公義的上帝
[00:19:29.400 --> 00:19:32.600]  很多人都覺得自己很聰明
[00:19:32.600 --> 00:19:35.800]  但是其實人真的很渺小
[00:19:35.800 --> 00:19:37.400]  我們很多事情都不知道
[00:19:37.400 --> 00:19:39.000]  我們受時間的限制
[00:19:39.000 --> 00:19:41.000]  我們受空間的限制
[00:19:41.000 --> 00:19:42.200]  所以我都曾經說過
[00:19:42.200 --> 00:19:44.600]  孫中山的母親最偉大的事情是什麼呢?
[00:19:44.600 --> 00:19:46.200]  做了大家知不知道?
[00:19:46.200 --> 00:19:48.600]  孫中山的母親最偉大的事情
[00:19:48.600 --> 00:19:51.000]  就是殺了孫中山
[00:19:51.000 --> 00:19:54.800]  孫中山是中國國父
[00:19:54.800 --> 00:20:00.200]  就是改變中國一個很重要的人
[00:20:00.200 --> 00:20:01.400]  沒有了孫中山
[00:20:01.400 --> 00:20:04.000]  可能整個中國的改變不知道會怎樣
[00:20:04.000 --> 00:20:05.600]  我們不知道
[00:20:05.600 --> 00:20:08.000]  孫中山一出生
[00:20:08.000 --> 00:20:09.000]  他一個什麼人?
[00:20:09.000 --> 00:20:10.200]  他母親知不知道是什麼人?
[00:20:10.200 --> 00:20:11.200]  當然不知道
[00:20:11.200 --> 00:20:12.400]  一個小孩子
[00:20:12.400 --> 00:20:14.200]  但是就在照顧他
[00:20:14.200 --> 00:20:15.000]  照顧到他長大
[00:20:15.000 --> 00:20:18.600]  竟然改變了整個中國的發展
[00:20:18.600 --> 00:20:20.600]  當時他母親不知道的原因
[00:20:20.600 --> 00:20:23.000]  因為我們受時間的限制
[00:20:23.000 --> 00:20:26.200]  我們不知道很多的事情
[00:20:26.200 --> 00:20:28.600]  我們不知道很多的變化
[00:20:28.600 --> 00:20:31.800]  所以我們不要為今天我們所遭遇的事情
[00:20:31.800 --> 00:20:32.800]  看到的事情
[00:20:32.800 --> 00:20:35.000]  提出我們很多終極的答案
[00:20:35.000 --> 00:20:36.600]  一定是這樣
[00:20:36.600 --> 00:20:38.800]  其實我們都是很無知的人
[00:20:38.800 --> 00:20:41.400]  我們受很多很多的限制
[00:20:41.400 --> 00:20:43.800]  但是雖然人渺小
[00:20:43.800 --> 00:20:47.200]  但是上帝卻看人為尊貴
[00:20:47.200 --> 00:20:49.000]  我們人的價值
[00:20:49.000 --> 00:20:51.400]  不是因為其他人賦予給我們
[00:20:51.400 --> 00:20:54.600]  而是因為上帝看顧我們
[00:20:54.600 --> 00:20:56.000]  看我們為寶貴
[00:20:56.000 --> 00:20:58.400]  所以我們有價值
[00:20:58.400 --> 00:20:59.400]  舉個例子
[00:20:59.400 --> 00:21:02.200]  今天我們怎樣看人的價值呢?
[00:21:02.200 --> 00:21:04.000]  有很多的藝術品
[00:21:04.000 --> 00:21:12.000]  做藝術品的作家
[00:21:12.000 --> 00:21:13.200]  在世的年日
[00:21:13.200 --> 00:21:14.800]  作品多數都不值錢
[00:21:14.800 --> 00:21:20.800]  過去在世的作品不值錢
[00:21:20.800 --> 00:21:21.800]  不過死了之後
[00:21:21.800 --> 00:21:23.600]  如果有之後成名
[00:21:23.600 --> 00:21:26.200]  你的作品就相當重要
[00:21:26.200 --> 00:21:27.400]  一個很經典的例子
[00:21:27.400 --> 00:21:29.400]  梵高的作品
[00:21:29.400 --> 00:21:32.000]  在世的年日沒有人看
[00:21:32.000 --> 00:21:33.600]  基本上沒有人買
[00:21:33.600 --> 00:21:34.400]  但是死了之後
[00:21:34.400 --> 00:21:35.800]  現在天價
[00:21:35.800 --> 00:21:38.000]  每一幅都是天價
[00:21:38.000 --> 00:21:40.200]  有一些古董
[00:21:40.200 --> 00:21:42.200]  一買的時候
[00:21:42.200 --> 00:21:44.200]  可能稀少的原因
[00:21:44.200 --> 00:21:45.800]  所以就很貴
[00:21:45.800 --> 00:21:47.000]  幾十年前
[00:21:47.000 --> 00:21:49.000]  已經用幾萬元
[00:21:49.000 --> 00:21:50.600]  可能幾萬元已經不算很多
[00:21:50.600 --> 00:21:51.800]  幾萬元買一個
[00:21:51.800 --> 00:21:53.200]  但是幾十年之後
[00:21:53.200 --> 00:21:55.800]  因為過程裡面大量的出土
[00:21:55.800 --> 00:21:59.000]  所以變成幾百元就可以買得到
[00:21:59.000 --> 00:22:02.400]  價值隨時間的不同而有所改變
[00:22:02.400 --> 00:22:03.600]  人的價值
[00:22:03.600 --> 00:22:06.600]  很多時候我們看
[00:22:06.600 --> 00:22:08.000]  人賦予給我們
[00:22:08.000 --> 00:22:09.800]  我們就有價值
[00:22:09.800 --> 00:22:11.600]  我們怎樣看人有沒有價值呢
[00:22:11.600 --> 00:22:13.600]  聰明一點就價值高一點
[00:22:13.600 --> 00:22:14.400]  你蠢一點嗎
[00:22:14.400 --> 00:22:15.600]  價值就低一點
[00:22:15.600 --> 00:22:16.600]  你身份高一點
[00:22:16.600 --> 00:22:18.000]  你的價值就高一點
[00:22:18.000 --> 00:22:19.200]  你賺錢能力高一點
[00:22:19.200 --> 00:22:20.600]  你的價值就高一點
[00:22:20.600 --> 00:22:21.800]  高矮肥瘦
[00:22:21.800 --> 00:22:24.400]  都是一個價值的判斷
[00:22:24.400 --> 00:22:29.400]  但是上帝看我們的價值是不變
[00:22:29.400 --> 00:22:31.000]  因為我們是上帝所做
[00:22:31.000 --> 00:22:34.200]  所以我們有這個價值
[00:22:34.200 --> 00:22:35.400]  是上帝所愛
[00:22:35.400 --> 00:22:37.400]  所以我們有價值
[00:22:37.400 --> 00:22:38.800]  人雖然渺小
[00:22:38.800 --> 00:22:41.600]  但是被神看為尊貴
[00:22:41.600 --> 00:22:43.200]  上帝在這裡說
[00:22:43.200 --> 00:22:45.000]  我們每一根的頭髮
[00:22:45.000 --> 00:22:46.800]  祂都數算過
[00:22:46.800 --> 00:22:48.400]  神重用我們
[00:22:48.400 --> 00:22:50.600]  讓我們去管理大地
[00:22:50.600 --> 00:22:52.800]  所以我們不要自卑
[00:22:52.800 --> 00:22:53.800]  我們不需要自卑
[00:22:53.800 --> 00:22:55.400]  不需要跟別人比較
[00:22:55.400 --> 00:22:57.400]  不需要覺得別人聰明過我
[00:22:57.400 --> 00:22:59.000]  別人做的事情多過我
[00:22:59.000 --> 00:23:00.000]  不需要
[00:23:00.000 --> 00:23:03.200]  因為我們的價值是上帝賦予我們
[00:23:03.200 --> 00:23:06.000]  所以我們要謙卑
[00:23:06.000 --> 00:23:07.800]  自卑和謙卑是很不同的
[00:23:07.800 --> 00:23:09.600]  我們不是有自卑感
[00:23:09.600 --> 00:23:11.600]  而是在上帝面前有一個謙卑
[00:23:11.600 --> 00:23:14.200]  知道我們在上帝面前
[00:23:14.200 --> 00:23:16.200]  我們只是一個人
[00:23:16.200 --> 00:23:18.600]  但是上帝看顧我們
[00:23:18.600 --> 00:23:19.800]  我們尊重生命
[00:23:19.800 --> 00:23:22.200]  尊重上帝給我們這一份生命
[00:23:22.200 --> 00:23:23.600]  人活在其中
[00:23:23.600 --> 00:23:26.200]  我們不是要承受什麼豐功偉績
[00:23:26.200 --> 00:23:27.400]  而是在一生當中
[00:23:27.400 --> 00:23:30.000]  讓我們有機會去經歷上帝
[00:23:30.000 --> 00:23:31.800]  給我們一個豐富的生命
[00:23:31.800 --> 00:23:34.400]  經歷上帝給我們這一份真實
[00:23:34.400 --> 00:23:37.000]  最近我都有一個
[00:23:37.000 --> 00:23:39.600]  很強烈的死亡的感覺
[00:23:39.600 --> 00:23:41.200]  在我身邊看到一些新聞
[00:23:41.200 --> 00:23:42.600]  但要留心的話
[00:23:42.600 --> 00:23:45.600]  有很多人會突然間
[00:23:45.600 --> 00:23:48.000]  他的生命就會完結
[00:23:48.000 --> 00:23:49.600]  因為一些危疾
[00:23:49.600 --> 00:23:52.000]  一些疾病突然間來到
[00:23:52.000 --> 00:23:52.600]  明天
[00:23:52.600 --> 00:23:53.400]  今天染病
[00:23:53.400 --> 00:23:55.600]  明天你就去世
[00:23:55.600 --> 00:23:57.200]  你走著走著
[00:23:57.200 --> 00:23:58.600]  旅遊
[00:23:58.600 --> 00:24:01.000]  可能就已經一個爆炸
[00:24:01.000 --> 00:24:03.600]  人手交叉
[00:24:03.600 --> 00:24:05.400]  石頭掉下來
[00:24:05.400 --> 00:24:06.800]  就已經死了幾個人
[00:24:06.800 --> 00:24:08.800]  一家人去
[00:24:08.800 --> 00:24:10.600]  死了幾個人
[00:24:10.600 --> 00:24:12.000]  他們知不知道
[00:24:12.000 --> 00:24:13.200]  這樣的情況呢
[00:24:13.200 --> 00:24:16.200]  開始那天當然不知道
[00:24:16.200 --> 00:24:20.600]  死亡的確是可以隨時淋到我們的身上
[00:24:20.600 --> 00:24:23.200]  但當然這樣去看的時候不是一個悲觀
[00:24:23.200 --> 00:24:26.200]  反而要好好珍惜我們有的生命
[00:24:26.200 --> 00:24:28.200]  珍惜有的時間
[00:24:28.200 --> 00:24:32.800]  好好享受上帝給我們每一刻的生命
[00:24:32.800 --> 00:24:35.000]  在歷代的信徒
[00:24:35.000 --> 00:24:38.800]  他們要經歷操練和上帝的關係
[00:24:38.800 --> 00:24:40.800]  最少有兩個方式
[00:24:40.800 --> 00:24:44.400]  都在這篇詩篇裏面
[00:24:44.400 --> 00:24:46.200]  能夠呈現出來
[00:24:46.200 --> 00:24:47.600]  第一個方式就是
[00:24:47.600 --> 00:24:50.200]  向外而上的一個過程
[00:24:50.200 --> 00:24:52.200]  看見上帝的創造
[00:24:52.200 --> 00:24:55.600]  看見上帝給我們的宇宙人生
[00:24:55.600 --> 00:25:00.000]  接著看見上帝創造的奇妙和偉大
[00:25:00.000 --> 00:25:02.800]  另一方面就是看自己
[00:25:02.800 --> 00:25:06.400]  直著認識自己而認識上帝
[00:25:06.400 --> 00:25:07.600]  認識自己的甚麼呢
[00:25:07.600 --> 00:25:10.200]  就是認識自己的卑微
[00:25:10.200 --> 00:25:13.600]  但在上帝面前卻捍衛尊貴
[00:25:13.600 --> 00:25:16.200]  所以認識上帝對我們的看顧
[00:25:16.200 --> 00:25:17.400]  認識自己
[00:25:17.400 --> 00:25:19.000]  看見自己的罪
[00:25:19.000 --> 00:25:23.000]  以至認識上帝對我們這樣的罪人
[00:25:23.000 --> 00:25:24.000]  上帝都愛
[00:25:24.000 --> 00:25:26.600]  認識上帝這一份的慈愛
[00:25:26.600 --> 00:25:28.400]  人在其中
[00:25:28.400 --> 00:25:31.200]  生活在地上幾十年的時間
[00:25:31.200 --> 00:25:32.800]  匆匆就過去
[00:25:32.800 --> 00:25:34.000]  但在過程裏面
[00:25:34.000 --> 00:25:35.800]  我們有我們的責任
[00:25:35.800 --> 00:25:37.400]  有我們的使命
[00:25:37.400 --> 00:25:39.800]  我們不是無無聊聊過一生的
[00:25:39.800 --> 00:25:41.400]  如果你無無聊聊過一生
[00:25:41.400 --> 00:25:43.600]  就真的挺無聊的
[00:25:43.600 --> 00:25:46.800]  上帝給我們有幾十年的時間
[00:25:46.800 --> 00:25:48.800]  其實是有事給我們做的
[00:25:48.800 --> 00:25:51.600]  我們有個使命和責任
[00:25:51.600 --> 00:25:53.600]  當你回顧你一生的時候
[00:25:53.600 --> 00:25:55.200]  你曾經做過
[00:25:55.200 --> 00:25:57.200]  能夠數得出幾樣東西
[00:25:57.200 --> 00:25:59.000]  能夠完成幾樣東西
[00:25:59.000 --> 00:26:00.600]  能夠完成這幾樣東西
[00:26:00.600 --> 00:26:03.400]  對你來說是一個快樂
[00:26:03.400 --> 00:26:05.600]  我自己都去數我自己
[00:26:05.600 --> 00:26:08.400]  我做過一樣東西
[00:26:08.400 --> 00:26:09.600]  都挺滿足的
[00:26:09.600 --> 00:26:11.200]  上帝給我有機會完成
[00:26:11.200 --> 00:26:13.000]  這個都是一個快樂
[00:26:13.000 --> 00:26:14.200]  在我們人生裏面
[00:26:14.200 --> 00:26:17.600]  上帝是會讓我們去完成一些事情
[00:26:17.600 --> 00:26:19.600]  那些未必是很偉大的事情
[00:26:19.600 --> 00:26:21.200]  不是一些豐功偉績
[00:26:21.200 --> 00:26:23.200]  名流千古
[00:26:23.200 --> 00:26:24.000]  不是
[00:26:24.000 --> 00:26:26.000]  但是當我們去完成
[00:26:26.000 --> 00:26:28.600]  上帝給我們的工作託付的時候
[00:26:28.600 --> 00:26:30.600]  這一種就是快樂
[00:26:30.600 --> 00:26:31.800]  第三方面
[00:26:31.800 --> 00:26:35.000]  在這裏講出上帝的能力的彰顯
[00:26:35.000 --> 00:26:37.400]  上帝讓他的敵人
[00:26:37.400 --> 00:26:39.600]  知道上帝的偉大
[00:26:39.600 --> 00:26:41.800]  上帝用最微小的人
[00:26:41.800 --> 00:26:46.200]  就可以勝過敵黨上帝的力量
[00:26:46.200 --> 00:26:47.200]  對人來說
[00:26:47.200 --> 00:26:50.200]  可以說不要覺得自己多偉大
[00:26:50.200 --> 00:26:53.400]  在神面前一點都不能夠自誇
[00:26:53.400 --> 00:26:54.400]  舉個例子
[00:26:54.400 --> 00:26:57.400]  在聖經裏面少年的大衛
[00:26:57.400 --> 00:26:59.600]  很少的力量
[00:26:59.600 --> 00:27:01.200]  巨人哥利亞
[00:27:01.200 --> 00:27:02.800]  他只用小小的石頭
[00:27:02.800 --> 00:27:07.200]  就能夠擊敗上帝的敵人
[00:27:07.200 --> 00:27:08.200]  有很多時候
[00:27:08.200 --> 00:27:09.600]  我們都說
[00:27:09.600 --> 00:27:11.800]  我們看不見上帝的工作
[00:27:11.800 --> 00:27:14.000]  我祈禱什麼都沒有改變
[00:27:14.000 --> 00:27:15.600]  上帝沒有工作
[00:27:15.600 --> 00:27:17.000]  其實在我們心中
[00:27:17.000 --> 00:27:18.800]  可能我們規定了
[00:27:18.800 --> 00:27:20.600]  上帝如果你有工作
[00:27:20.600 --> 00:27:23.000]  就一定用這個方式去工作
[00:27:23.000 --> 00:27:25.000]  如果你沒有這樣的方式出現
[00:27:25.000 --> 00:27:26.400]  你就是沒有工作
[00:27:26.400 --> 00:27:30.200]  這個就是我們心中的想法
[00:27:30.200 --> 00:27:33.600]  我們規定了上帝怎樣去工作
[00:27:33.600 --> 00:27:35.000]  不是這樣工作
[00:27:35.000 --> 00:27:37.200]  就沒有工作
[00:27:37.200 --> 00:27:38.600]  基於這樣的原因
[00:27:38.600 --> 00:27:41.200]  我們很多時候都會走錯路
[00:27:41.200 --> 00:27:44.800]  很多時候信仰上都會有很大的偏差
[00:27:44.800 --> 00:27:46.800]  我舉個例子
[00:27:46.800 --> 00:27:48.200]  不知道大家有沒有聽過
[00:27:48.200 --> 00:27:50.200]  成功神學
[00:27:50.200 --> 00:27:51.400]  什麼叫成功神學
[00:27:51.400 --> 00:27:53.200]  就是當你信耶穌的時候
[00:27:53.200 --> 00:27:54.600]  只要你對上帝有信心
[00:27:54.600 --> 00:27:56.200]  你一定會成功
[00:27:56.200 --> 00:27:57.400]  上帝這麼有能力
[00:27:57.400 --> 00:27:59.000]  怎麼會不讓你成功呢
[00:27:59.000 --> 00:28:00.400]  你不成功是因為
[00:28:00.400 --> 00:28:02.800]  你沒有依靠上帝
[00:28:02.800 --> 00:28:04.600]  你信耶穌
[00:28:04.600 --> 00:28:06.800]  就會凡事順利
[00:28:06.800 --> 00:28:08.400]  上帝這麼有能力
[00:28:08.400 --> 00:28:11.200]  怎麼會不讓凡事順利的福氣
[00:28:11.200 --> 00:28:13.000]  淋到你的身上呢
[00:28:13.000 --> 00:28:14.400]  如果你有信心
[00:28:14.400 --> 00:28:16.400]  上帝偉大的神蹟
[00:28:16.400 --> 00:28:19.400]  也會在你面前出現
[00:28:19.400 --> 00:28:21.000]  沒有這些偉大的神蹟出現
[00:28:21.000 --> 00:28:22.200]  因為你沒有信心
[00:28:22.200 --> 00:28:23.200]  我不知道大家有沒有聽過
[00:28:23.200 --> 00:28:25.000]  這些說法
[00:28:25.000 --> 00:28:28.200]  這些說法正正就是因為
[00:28:28.200 --> 00:28:30.600]  他們心中認為
[00:28:30.600 --> 00:28:33.200]  上帝的工作一定有這樣的方式
[00:28:33.200 --> 00:28:34.000]  如果沒有這樣的方式
[00:28:34.000 --> 00:28:35.800]  上帝就沒有工作
[00:28:35.800 --> 00:28:37.800]  錯誤理解上帝
[00:28:37.800 --> 00:28:39.000]  在這段經文裡
[00:28:39.000 --> 00:28:41.200]  我們看到上帝一開始
[00:28:41.200 --> 00:28:42.600]  已經藉著詩人說
[00:28:42.600 --> 00:28:45.600]  上帝的能力是何等的浩大
[00:28:45.600 --> 00:28:48.200]  上帝可不可以做很多事呢
[00:28:48.200 --> 00:28:49.200]  可不可以呢
[00:28:49.200 --> 00:28:50.600]  當然可以
[00:28:50.600 --> 00:28:58.400]  上帝的能力超乎我們所想像的能力
[00:28:58.400 --> 00:29:01.400]  上帝可不可以在這個世界裡
[00:29:01.400 --> 00:29:03.800]  一座偉大的神蹟出現呢
[00:29:03.800 --> 00:29:06.200]  可以,當然可以
[00:29:06.200 --> 00:29:08.400]  但是上帝是否會這樣做呢
[00:29:08.400 --> 00:29:09.800]  上帝可以這樣做
[00:29:09.800 --> 00:29:12.400]  但上帝未必一定會這樣做
[00:29:12.400 --> 00:29:13.200]  另一方面
[00:29:13.200 --> 00:29:14.400]  其實詩人在這裡會說
[00:29:14.400 --> 00:29:16.400]  上帝很多時候是用一些
[00:29:16.400 --> 00:29:20.400]  在人看來最微小的力量
[00:29:20.400 --> 00:29:22.800]  去見證祂自己的榮美
[00:29:22.800 --> 00:29:25.000]  見證祂自己的榮耀
[00:29:25.000 --> 00:29:26.200]  在外教會當中
[00:29:26.200 --> 00:29:28.000]  有一個團體叫做Soul Care
[00:29:28.000 --> 00:29:29.800]  就是顏關團體
[00:29:29.800 --> 00:29:31.800]  都有了十幾年的時間
[00:29:31.800 --> 00:29:33.000]  十幾年裡
[00:29:33.000 --> 00:29:36.200]  我都送別過不少的肢體
[00:29:36.200 --> 00:29:38.000]  但在過程當中
[00:29:38.000 --> 00:29:40.400]  我看到上帝有很多不同的工作
[00:29:40.400 --> 00:29:43.200]  我看到有些肢體
[00:29:43.200 --> 00:29:44.600]  在人來看
[00:29:44.600 --> 00:29:47.200]  也許祂不能活這麼長的時間
[00:29:47.200 --> 00:29:49.800]  但是竟然額外的
[00:29:49.800 --> 00:29:52.800]  活多了很長很長的時間
[00:29:52.800 --> 00:29:54.600]  上帝有很特別的工作
[00:29:54.600 --> 00:29:59.400]  醫學上都很難去解釋
[00:29:59.400 --> 00:30:00.200]  另一方面
[00:30:00.200 --> 00:30:02.200]  我看到大部分的肢體
[00:30:02.200 --> 00:30:04.400]  就是上帝都用一個自然的方式
[00:30:04.400 --> 00:30:05.400]  去幫助他們
[00:30:05.400 --> 00:30:06.400]  什麼自然的方式呢
[00:30:06.400 --> 00:30:07.800]  有病看醫生
[00:30:07.800 --> 00:30:09.600]  一步一步用這藥
[00:30:09.600 --> 00:30:10.800]  用這藥不行
[00:30:10.800 --> 00:30:12.000]  用另一藥
[00:30:12.000 --> 00:30:14.200]  這是自然的方式
[00:30:14.200 --> 00:30:17.000]  不過我個人很相信
[00:30:17.000 --> 00:30:18.200]  自然的方式
[00:30:18.200 --> 00:30:20.200]  仍然有上帝的工作
[00:30:20.200 --> 00:30:22.000]  畢竟同一種藥
[00:30:22.000 --> 00:30:23.400]  在不同人身上
[00:30:23.400 --> 00:30:25.400]  都可以有不同的果效
[00:30:25.400 --> 00:30:27.800]  有時你問不同的醫生
[00:30:27.800 --> 00:30:28.400]  為什麼是這樣
[00:30:28.400 --> 00:30:30.400]  都很難回答得到
[00:30:30.400 --> 00:30:31.000]  同一種藥
[00:30:31.000 --> 00:30:32.800]  可能在大部分身上有用
[00:30:32.800 --> 00:30:34.400]  在你身上就沒用
[00:30:34.400 --> 00:30:35.800]  很難去解釋
[00:30:35.800 --> 00:30:37.000]  所以在過程中
[00:30:37.000 --> 00:30:40.200]  都祈求上帝的幫助
[00:30:40.200 --> 00:30:42.000]  但更重要的是
[00:30:42.000 --> 00:30:43.800]  我在這些肢體身上
[00:30:43.800 --> 00:30:45.600]  在病患的肢體身上
[00:30:45.600 --> 00:30:48.600]  我看到他們一個很積極的心
[00:30:48.600 --> 00:30:50.400]  他們沒有埋怨上帝
[00:30:50.400 --> 00:30:51.600]  在過程中
[00:30:51.600 --> 00:30:53.600]  見證上帝的真實
[00:30:53.600 --> 00:30:55.400]  在自己很艱難的過程中
[00:30:55.400 --> 00:30:59.400]  仍然關心其他有病的肢體
[00:30:59.400 --> 00:31:00.600]  在過程中
[00:31:00.600 --> 00:31:04.400]  我看到他們一個堅定不移的信心
[00:31:04.400 --> 00:31:06.200]  他們心存敬畏
[00:31:06.200 --> 00:31:08.200]  仰望上主
[00:31:08.200 --> 00:31:09.400]  我講這句話
[00:31:09.400 --> 00:31:11.200]  其實講就很容易
[00:31:11.200 --> 00:31:16.000]  但當你在經歷什麼叫痛楚的時候
[00:31:16.000 --> 00:31:17.400]  能夠有這樣的態度
[00:31:17.400 --> 00:31:19.600]  是相當不容易
[00:31:19.600 --> 00:31:22.400]  他們在軟弱的人身上
[00:31:22.400 --> 00:31:25.000]  去彰顯他們的能力
[00:31:25.000 --> 00:31:26.000]  在聖經上
[00:31:26.000 --> 00:31:27.400]  一個最好的例子
[00:31:27.400 --> 00:31:30.000]  就是耶穌被釘十字架
[00:31:30.000 --> 00:31:31.400]  十字架在人來說
[00:31:31.400 --> 00:31:34.000]  是相當愚拙的一個道理
[00:31:34.000 --> 00:31:36.600]  相當軟弱的一個行為
[00:31:36.600 --> 00:31:38.200]  被人釘十字架
[00:31:38.200 --> 00:31:41.200]  但上帝卻是藉耶穌被釘十字架
[00:31:41.200 --> 00:31:43.200]  去彰顯上帝的大能
[00:31:43.200 --> 00:31:46.800]  拯救我們這一班在地上的罪人
[00:31:46.800 --> 00:31:48.400]  用最軟弱的方式
[00:31:48.400 --> 00:31:52.400]  彰顯上帝極大的一個能力
[00:31:52.400 --> 00:31:54.000]  但願我們在人生裡
[00:31:54.000 --> 00:31:57.600]  我們都去體會上帝一份的偉大
[00:31:57.600 --> 00:32:00.600]  當我們仰望天上的繁星空的時候
[00:32:00.600 --> 00:32:03.000]  讓我們多望一回
[00:32:03.000 --> 00:32:05.600]  讓我們去重讚上帝的奇功
[00:32:05.600 --> 00:32:08.600]  也當我們在人世間裡
[00:32:08.600 --> 00:32:11.200]  讓我們去尊重我們自己的生命
[00:32:11.200 --> 00:32:13.000]  上帝賜給我們一個生命
[00:32:13.000 --> 00:32:15.000]  好好活在地上幾十年
[00:32:15.000 --> 00:32:16.400]  是有祂的意思
[00:32:16.400 --> 00:32:18.600]  不要白白的去浪費
[00:32:18.600 --> 00:32:20.000]  也在過程裡
[00:32:20.000 --> 00:32:22.800]  當我們日常生命裡
[00:32:22.800 --> 00:32:25.000]  讓我們打開我們的心
[00:32:25.000 --> 00:32:27.800]  去見到上帝不同方式的作為
[00:32:27.800 --> 00:32:29.800]  上帝有時用這樣的方式的作為
[00:32:29.800 --> 00:32:32.400]  上帝有時用另一種方式的作為
[00:32:32.400 --> 00:32:35.000]  讓我們在我們的生命裡
[00:32:35.000 --> 00:32:38.600]  每一天都經歷上帝對我們這份的看顧
[00:32:38.600 --> 00:32:40.200]  願主賜福保守我們
[00:32:40.200 --> 00:32:41.400]  我們一起去祈禱
[00:32:41.400 --> 00:32:44.200]  秋後天父我們求祢去保守我們每一個弟兄姊妹
[00:32:44.200 --> 00:32:47.200]  幫助我們真的能夠打開我們的心
[00:32:47.200 --> 00:32:50.600]  去認識祢是一位創造天地的主
[00:32:50.600 --> 00:32:54.600]  我們所跟隨的就是這個偉大的上帝
[00:32:54.600 --> 00:32:56.000]  讓我們在地上
[00:32:56.000 --> 00:32:58.000]  我們知道人是渺小
[00:32:58.000 --> 00:33:00.200]  但祢卻看為尊貴
[00:33:00.200 --> 00:33:03.200]  願主讓我們珍惜我們有的生命
[00:33:03.200 --> 00:33:05.600]  珍惜祢給我們這個福份
[00:33:05.600 --> 00:33:07.200]  好好活在地上
[00:33:07.200 --> 00:33:09.400]  經歷祢給我們豐盛的生命
[00:33:09.400 --> 00:33:10.600]  祈禱奉耶穌的名
[00:33:10.600 --> 00:33:11.600]  阿們

