
[00:00:00.000 --> 00:00:02.380]  今天有一段經文的講論
[00:15:50.380 --> 00:15:52.180]  第一就是肉身的死亡
[00:15:52.180 --> 00:15:54.080]  第二就是靈性的死亡
[00:15:54.080 --> 00:15:55.780]  人和上帝之間的關係
[00:15:55.780 --> 00:15:56.580]  破裂了
[00:15:56.580 --> 00:15:57.380]  遠離了
[00:15:57.380 --> 00:16:00.980]  接著第三個就是永遠的審判
[00:16:00.980 --> 00:16:04.580]  死亡是因為罪的一個結果
[00:16:04.580 --> 00:16:08.480]  罪是因為由人不相信上帝而來
[00:16:08.480 --> 00:16:10.680]  罪的代價就是死亡
[00:16:10.680 --> 00:16:12.580]  死亡的事實
[00:16:12.580 --> 00:16:16.080]  也都反映了罪的嚴重性
[00:16:16.080 --> 00:16:17.880]  在基督教裏面
[00:16:17.880 --> 00:16:20.080]  我們經常去講人的罪
[00:16:20.080 --> 00:16:23.580]  亦都去講上帝的恩典
[00:16:23.580 --> 00:16:25.180]  上帝的饒恕
[00:16:25.180 --> 00:16:27.480]  在這樣的字眼裏面
[00:16:27.480 --> 00:16:28.680]  或者表達裏面
[00:16:28.680 --> 00:16:31.680]  就有很多人有不同的誤解
[00:16:31.680 --> 00:16:34.480]  在這裏我都想再一次澄清
[00:16:34.480 --> 00:16:36.080]  我們有哪些誤解呢
[00:16:36.080 --> 00:16:37.580]  很多時候都會有
[00:16:37.580 --> 00:16:38.780]  第一就是
[00:16:38.780 --> 00:16:40.880]  有很多人去講
[00:16:40.880 --> 00:16:42.080]  不信耶穌
[00:16:42.080 --> 00:16:43.780]  或者不信上帝
[00:16:43.780 --> 00:16:45.480]  不用這麼大件事吧
[00:16:45.480 --> 00:16:48.380]  說永遠的刑罰
[00:16:48.380 --> 00:16:50.380]  就永遠刑罰的地步
[00:16:50.380 --> 00:16:52.580]  用不用這麼大件事呢
[00:16:52.580 --> 00:16:53.780]  什麼叫做不信呢
[00:16:53.780 --> 00:16:54.480]  我們去看
[00:16:54.480 --> 00:16:56.780]  不信就是說不信上帝
[00:16:56.780 --> 00:16:59.280]  不信上帝就是遠離上帝
[00:16:59.280 --> 00:17:00.780]  所以你不信上帝
[00:17:00.780 --> 00:17:02.480]  就永遠的遠離上帝
[00:17:02.480 --> 00:17:05.980]  永遠的刑罰就是永遠的遠離上帝
[00:17:05.980 --> 00:17:08.380]  所以不信上帝就是指
[00:17:08.380 --> 00:17:09.780]  我們不相信上帝
[00:17:09.780 --> 00:17:13.380]  亦都不相信上帝所講的一切說話
[00:17:13.380 --> 00:17:14.680]  用另一個說話去講
[00:17:14.680 --> 00:17:15.780]  就是說
[00:17:15.780 --> 00:17:19.180]  上帝你不值得我去敬拜你的
[00:17:19.180 --> 00:17:21.680]  我認為在星期六或者星期日
[00:17:21.680 --> 00:17:23.180]  我去做其他活動
[00:17:23.180 --> 00:17:24.880]  我更加會快樂
[00:17:24.880 --> 00:17:27.480]  比敬拜你我更加快樂
[00:17:27.480 --> 00:17:30.180]  對於你來說
[00:17:30.180 --> 00:17:31.580]  對於我來說
[00:17:31.580 --> 00:17:34.880]  金錢權力和你相比
[00:17:34.880 --> 00:17:36.380]  我更加喜歡金錢
[00:17:36.380 --> 00:17:37.780]  我更加喜歡權力
[00:17:37.780 --> 00:17:40.880]  我更加覺得這些能夠給我快樂
[00:17:40.880 --> 00:17:41.980]  比起讚美你
[00:17:41.980 --> 00:17:46.780]  我更喜歡其他人去讚我
[00:17:46.780 --> 00:17:48.380]  所以對我來說
[00:17:48.380 --> 00:17:49.880]  你是沒什麼價值的
[00:17:49.880 --> 00:17:51.680]  你是一文不值
[00:17:51.680 --> 00:17:56.480]  所以不信其實後果就是這麼嚴重
[00:17:56.480 --> 00:17:59.180]  不信的人是選擇遠離上帝
[00:17:59.180 --> 00:18:02.980]  亦都選擇否定不相信耶穌的救贖
[00:18:02.980 --> 00:18:04.780]  這個是不信
[00:18:04.780 --> 00:18:05.980]  第二方面
[00:18:05.980 --> 00:18:07.280]  有些人去講
[00:18:07.280 --> 00:18:09.280]  我的罪就很嚴重
[00:18:09.280 --> 00:18:10.480]  嚴重到一個地步
[00:18:10.480 --> 00:18:12.080]  我自己覺得大到一個地步
[00:18:12.080 --> 00:18:14.080]  上帝是沒可能饒恕我的
[00:18:14.080 --> 00:18:18.580]  我自己要承擔這個罪責
[00:18:18.580 --> 00:18:20.080]  當我們這樣講的時候
[00:18:20.080 --> 00:18:22.280]  其實我們是輕看上帝
[00:18:22.280 --> 00:18:25.480]  我覺得有些罪是上帝赦免不了的
[00:18:25.480 --> 00:18:28.780]  這個世界沒有一樣罪是上帝赦免不了
[00:18:28.780 --> 00:18:32.180]  唯一一樣就是不信的罪
[00:18:32.180 --> 00:18:33.480]  當我們說不信的時候
[00:18:33.480 --> 00:18:35.880]  就是這個罪不能赦免
[00:18:35.880 --> 00:18:37.180]  除此之外
[00:18:37.180 --> 00:18:40.180]  所有罪上帝都有能力
[00:18:40.180 --> 00:18:43.280]  都有權力去赦免
[00:18:43.280 --> 00:18:45.080]  如果我們說
[00:18:45.080 --> 00:18:47.380]  我們的罪上帝赦免不了
[00:18:47.380 --> 00:18:48.280]  那你就是說
[00:18:48.280 --> 00:18:50.480]  你仍然是不相信上帝
[00:18:50.480 --> 00:18:52.280]  保羅在這裡宣稱
[00:18:52.280 --> 00:18:56.280]  那些在基督裡的人就不定罪了
[00:18:56.280 --> 00:18:59.080]  第三方面有些人去說
[00:18:59.080 --> 00:19:00.080]  就是說
[00:19:00.080 --> 00:19:01.380]  鼓勵別人不犯罪
[00:19:01.380 --> 00:19:02.380]  其實是嚇人
[00:19:02.380 --> 00:19:04.380]  基督教是靠嚇的
[00:19:04.380 --> 00:19:06.180]  如果你犯罪
[00:19:06.180 --> 00:19:08.480]  你就會有這些後果
[00:19:08.480 --> 00:19:12.280]  更有一些偏差的錯誤的說法是什麼呢
[00:19:12.280 --> 00:19:13.080]  就是說
[00:19:13.080 --> 00:19:14.180]  你要避免犯罪
[00:19:14.180 --> 00:19:15.680]  你要常常做好事
[00:19:15.680 --> 00:19:17.480]  這樣你才得到上帝的寬恕
[00:19:17.480 --> 00:19:19.380]  這樣你就會上帝救你
[00:19:19.380 --> 00:19:21.180]  這個錯誤的說法
[00:19:21.180 --> 00:19:25.280]  但是在一個信仰的體驗裡面
[00:19:25.280 --> 00:19:27.980]  當我們真的相信耶穌
[00:19:27.980 --> 00:19:30.380]  當我們真的跟從耶穌的時候
[00:19:30.380 --> 00:19:32.980]  我們會感受到一種快樂
[00:19:32.980 --> 00:19:35.880]  遠超過我們得到金錢名利的快樂
[00:19:35.880 --> 00:19:38.380]  所以我們寧願得到快樂
[00:19:38.380 --> 00:19:43.780]  而去拒絕享受所謂短暫的最終之樂
[00:19:43.780 --> 00:19:47.280]  所以我們為了得到真正的平安和快樂
[00:19:47.280 --> 00:19:51.580]  我們求上帝讓我們有能力戰勝罪惡
[00:19:51.580 --> 00:19:52.880]  第四方面
[00:19:52.880 --> 00:19:55.080]  有些人會說
[00:19:55.080 --> 00:19:57.380]  我們經常去說
[00:19:57.380 --> 00:19:59.180]  就是上帝的饒恕
[00:19:59.180 --> 00:20:00.580]  上帝的欽點
[00:20:00.580 --> 00:20:03.280]  是不是鼓勵人肆無忌憚的犯罪呢
[00:20:03.280 --> 00:20:03.980]  不要緊
[00:20:03.980 --> 00:20:05.980]  你犯罪之後上帝會赦免你的
[00:20:05.980 --> 00:20:08.180]  就像牧羽牧師你不是說過
[00:20:08.180 --> 00:20:08.880]  剛才說
[00:20:08.880 --> 00:20:11.180]  所有的罪上帝都要赦免的嗎
[00:20:11.180 --> 00:20:12.780]  都有能力赦免的嗎
[00:20:12.780 --> 00:20:14.580]  所以當我們去說
[00:20:14.580 --> 00:20:15.480]  就是饒恕
[00:20:15.480 --> 00:20:16.480]  寬恕的時候
[00:20:16.480 --> 00:20:19.180]  是不是鼓勵人不停的犯罪呢
[00:20:19.180 --> 00:20:20.080]  其實不是
[00:20:20.080 --> 00:20:22.280]  我舉個例子大家就很明白
[00:20:22.280 --> 00:20:27.980]  當你不小心被刀割得很深的時候
[00:20:27.980 --> 00:20:28.880]  當我在現場
[00:20:28.880 --> 00:20:29.480]  我就說
[00:20:29.480 --> 00:20:30.580]  我有一種藥膏
[00:20:30.580 --> 00:20:31.980]  對於刀傷是很好的
[00:20:31.980 --> 00:20:32.980]  你去塗一塗
[00:20:32.980 --> 00:20:33.980]  一塗即好
[00:20:33.980 --> 00:20:35.680]  不信你試一下
[00:20:35.680 --> 00:20:37.580]  接著拿去一塗
[00:20:37.580 --> 00:20:38.780]  嘩 馬上就好了
[00:20:38.780 --> 00:20:40.780]  肉都長出來了
[00:20:40.780 --> 00:20:41.980]  接著呢
[00:20:41.980 --> 00:20:42.780]  你說
[00:20:42.780 --> 00:20:43.780]  我對你很好
[00:20:43.780 --> 00:20:45.580]  接著我送給你
[00:20:45.580 --> 00:20:47.280]  送給你之後你就拿著
[00:20:47.280 --> 00:20:48.380]  嘩 現在真的好了
[00:20:48.380 --> 00:20:51.480]  有一種這麼神奇的藥膏
[00:20:51.480 --> 00:20:54.480]  所以我就回家馬上拿一把刀
[00:20:54.480 --> 00:20:55.780]  左割身 右割身
[00:20:55.780 --> 00:20:56.780]  割他十幾二十刀
[00:20:56.780 --> 00:20:57.680]  接著再塗
[00:20:57.680 --> 00:20:59.180]  這樣就好了
[00:20:59.180 --> 00:21:00.880]  有沒有人敢做
[00:21:00.880 --> 00:21:02.180]  我相信
[00:21:02.180 --> 00:21:04.580]  我很相信你們當中沒有人敢做
[00:21:04.580 --> 00:21:05.880]  因為我很相信
[00:21:05.880 --> 00:21:08.580]  大家都是一個正常人
[00:21:08.580 --> 00:21:10.280]  都是一個很合理的人
[00:21:10.280 --> 00:21:12.080]  所以不會有人敢做
[00:21:12.080 --> 00:21:12.780]  但是
[00:21:12.780 --> 00:21:14.480]  你會不會將藥膏扔掉
[00:21:14.480 --> 00:21:15.480]  你不會
[00:21:15.480 --> 00:21:18.180]  我們會將藥膏好好珍藏
[00:21:18.180 --> 00:21:19.680]  當我真的不小心
[00:21:19.680 --> 00:21:21.280]  我割傷的時候
[00:21:21.280 --> 00:21:22.880]  我會拿來用
[00:21:22.880 --> 00:21:25.080]  所以我們多說耶穌基督
[00:21:25.080 --> 00:21:27.080]  上帝的饒恕和恩典的時候
[00:21:27.080 --> 00:21:29.880]  不是鼓勵人肆無忌憚的犯罪
[00:21:29.880 --> 00:21:31.680]  反而更加懂得
[00:21:31.680 --> 00:21:34.680]  好好珍惜上帝給我們這份恩典
[00:21:34.680 --> 00:21:35.480]  第五方面
[00:21:35.480 --> 00:21:37.080]  有些人會說
[00:21:37.080 --> 00:21:38.980]  耶穌已經為我們的罪
[00:21:38.980 --> 00:21:40.080]  死在十字架上
[00:21:40.080 --> 00:21:41.680]  為世人的罪
[00:21:41.680 --> 00:21:43.080]  就是祂的救恩
[00:21:43.080 --> 00:21:45.180]  普及每一個人的裡面
[00:21:45.180 --> 00:21:46.180]  所以
[00:21:46.180 --> 00:21:47.680]  無論我是
[00:21:47.680 --> 00:21:48.680]  什麼都好
[00:21:48.680 --> 00:21:50.280]  我信也好 不信也好
[00:21:50.280 --> 00:21:52.480]  或者我對耶穌的態度是怎樣也好
[00:21:52.480 --> 00:21:53.480]  都不要緊
[00:21:53.480 --> 00:21:54.480]  因為
[00:21:54.480 --> 00:21:56.280]  神愛世人
[00:21:56.280 --> 00:21:58.880]  甚至將他的獨生子賜給我們
[00:21:58.880 --> 00:22:00.580]  叫我們信他的
[00:22:00.580 --> 00:22:01.780]  信他要信
[00:22:01.780 --> 00:22:03.180]  不戰滅亡 反斗永生
[00:22:03.180 --> 00:22:04.480]  不過我們看上半部
[00:22:04.480 --> 00:22:05.280]  就是說
[00:22:05.280 --> 00:22:08.880]  神已經讓耶穌為世人的罪赦免了
[00:22:08.880 --> 00:22:09.580]  所以
[00:22:09.580 --> 00:22:10.180]  不要緊的
[00:22:10.180 --> 00:22:11.080]  我用什麼態度對祂
[00:22:11.080 --> 00:22:11.980]  都不要緊的
[00:22:11.980 --> 00:22:12.780]  上帝都赦免
[00:22:12.780 --> 00:22:13.580]  是不是這樣呢
[00:22:13.580 --> 00:22:14.380]  不是
[00:22:14.380 --> 00:22:16.380]  耶穌在這裡已經很清楚的說
[00:22:16.380 --> 00:22:18.980]  唯獨相信祂的人
[00:22:18.980 --> 00:22:23.780]  跟從祂的人才會得到上帝的赦免
[00:22:23.780 --> 00:22:24.880]  在這裡很強調
[00:22:24.880 --> 00:22:26.080]  人的罪惡
[00:22:26.080 --> 00:22:28.180]  接著就去說
[00:22:28.180 --> 00:22:31.180]  怎樣才會在罪惡當中被上帝赦免呢
[00:22:31.180 --> 00:22:32.280]  耶穌很清楚說
[00:22:32.280 --> 00:22:33.580]  凡信我的
[00:22:33.580 --> 00:22:35.780]  耶穌說祂的身份
[00:22:35.780 --> 00:22:37.380]  耶穌在在世的時候
[00:22:37.380 --> 00:22:40.080]  很多人都誤解祂的身份
[00:22:40.080 --> 00:22:41.780]  一般人為什麼會誤解呢
[00:22:41.780 --> 00:22:42.880]  正如剛才所說
[00:22:42.880 --> 00:22:43.680]  有些人
[00:22:43.680 --> 00:22:45.080]  最經典的就是
[00:22:45.080 --> 00:22:48.480]  耶穌行了個五餅二魚的神蹟
[00:22:48.480 --> 00:22:50.280]  五個餅
[00:22:50.280 --> 00:22:50.980]  兩條魚
[00:22:50.980 --> 00:22:52.980]  就餵飽了大約一萬人
[00:22:52.980 --> 00:22:55.080]  接著就有很多人跟著祂
[00:22:55.080 --> 00:22:57.080]  約翰就去說
[00:22:57.080 --> 00:23:00.380]  你們不是因為看到這個神蹟
[00:23:00.380 --> 00:23:03.180]  因著這樣而認識耶穌的身份
[00:23:03.180 --> 00:23:05.380]  你們只是吃餅吃飽而已
[00:23:05.380 --> 00:23:08.380]  你們只不過覺得耶穌
[00:23:08.380 --> 00:23:10.480]  我跟著祂就沒有錯了
[00:23:10.480 --> 00:23:13.180]  我不用做事都可以有一個這麼好的生活
[00:23:13.180 --> 00:23:14.380]  就是已經有食了
[00:23:14.380 --> 00:23:15.280]  那我為什麼要做事呢
[00:23:15.280 --> 00:23:16.580]  跟著祢就行了
[00:23:16.580 --> 00:23:19.580]  他們認識耶穌就是一個這樣的身份
[00:23:19.580 --> 00:23:21.280]  猶大的宗教領袖
[00:23:21.280 --> 00:23:22.680]  怎麼看耶穌呢
[00:23:22.680 --> 00:23:24.080]  你是迷惑眾人
[00:23:24.080 --> 00:23:27.780]  因為你讓人去遠離律法
[00:23:27.780 --> 00:23:29.280]  接著遠離律法是什麼意思
[00:23:29.280 --> 00:23:30.380]  遠離上帝
[00:23:30.380 --> 00:23:31.780]  所以其實耶穌
[00:23:31.780 --> 00:23:34.280]  你是迷惑眾人
[00:23:34.280 --> 00:23:36.380]  接著跟隨耶穌的一群門徒
[00:23:36.380 --> 00:23:37.680]  怎麼看耶穌呢
[00:23:37.680 --> 00:23:40.280]  他們都是覺得耶穌
[00:23:40.280 --> 00:23:41.080]  你是彌賽亞
[00:23:41.080 --> 00:23:43.380]  不過你是軍事上的救主
[00:23:43.380 --> 00:23:46.880]  我們等你一起揭竿起義
[00:23:46.880 --> 00:23:48.780]  建立一個以色列的王國
[00:23:48.780 --> 00:23:51.880]  接著我們就可以做左丞相右丞相
[00:23:51.880 --> 00:23:53.880]  我們做高官
[00:23:53.880 --> 00:23:55.580]  他們是期望這樣的
[00:23:55.580 --> 00:23:57.480]  所以其實在地上的時候
[00:23:57.480 --> 00:24:00.280]  很多人都是誤解耶穌的身份
[00:24:00.280 --> 00:24:02.680]  但耶穌在那裡怎麼表達祂的身份呢
[00:24:02.680 --> 00:24:03.680]  祂在那裡說
[00:24:03.680 --> 00:24:06.080]  我跟你們是不同的
[00:24:06.080 --> 00:24:07.280]  我是來自於上帝
[00:24:07.280 --> 00:24:08.380]  你們是屬於世界
[00:24:08.380 --> 00:24:11.080]  你們是屬於罪惡的世界
[00:24:11.080 --> 00:24:12.680]  當耶穌這樣說的時候
[00:24:12.680 --> 00:24:15.480]  祂說我是來自於天父的時候
[00:24:15.480 --> 00:24:18.280]  或者稱上帝為祂的父的時候
[00:24:18.280 --> 00:24:20.680]  在當時的人來說是死罪
[00:24:20.680 --> 00:24:22.980]  因為耶穌說
[00:24:22.980 --> 00:24:27.180]  我自己是跟上帝完全的同等
[00:24:27.180 --> 00:24:29.380]  所以人們很多時候在不同場合
[00:24:29.380 --> 00:24:30.180]  都想殺耶穌
[00:24:30.180 --> 00:24:32.680]  因為你犯了宗教的死罪
[00:24:32.680 --> 00:24:35.680]  在救恩裡面
[00:24:35.680 --> 00:24:38.680]  上帝差派耶穌為我們釘十字架
[00:24:38.680 --> 00:24:41.180]  第一肯定人在罪惡當中
[00:24:41.180 --> 00:24:43.680]  第二就是耶穌的身份
[00:24:43.680 --> 00:24:46.380]  耶穌的死為什麼會有效呢
[00:24:46.380 --> 00:24:49.080]  為什麼可以拯救世人呢
[00:24:49.080 --> 00:24:51.380]  一個很重要的基礎
[00:24:51.380 --> 00:24:53.680]  就是耶穌是上帝
[00:24:53.680 --> 00:24:55.680]  如果耶穌不是上帝
[00:24:55.680 --> 00:24:58.880]  基本上祂的救恩是無效的
[00:24:58.880 --> 00:25:00.680]  沒有這樣的能力
[00:25:00.680 --> 00:25:02.480]  所以在初期教會
[00:25:02.480 --> 00:25:06.680]  討論了一個問題幾百年
[00:25:06.680 --> 00:25:09.480]  可以說是思考了幾百年
[00:25:09.480 --> 00:25:11.280]  在聖經來說
[00:25:11.280 --> 00:25:13.780]  舊約耶和說是上帝沒有問題
[00:25:13.780 --> 00:25:15.780]  但耶穌又是上帝
[00:25:15.780 --> 00:25:18.280]  聖靈又是上帝
[00:25:18.280 --> 00:25:21.080]  那怎麼去理解呢
[00:25:21.080 --> 00:25:24.580]  但我們如果說相信多過上帝就沒問題
[00:25:24.580 --> 00:25:25.780]  三個都是上帝
[00:25:25.780 --> 00:25:29.180]  但聖經又說我們相信一個上帝
[00:25:29.180 --> 00:25:34.980]  所以這個內容思考了幾百年
[00:25:34.980 --> 00:25:37.480]  錯了很多疑點都出來了
[00:25:37.480 --> 00:25:42.480]  接著在325年有一個叫尼西亞信經
[00:25:42.480 --> 00:25:44.780]  這個尼西亞信經說了
[00:25:44.780 --> 00:25:47.580]  一個聖經裡面表達的內容
[00:25:47.580 --> 00:25:50.880]  麻煩打開這個圖表
[00:25:50.880 --> 00:25:54.880]  我覺得這個圖表最能夠表達
[00:25:54.880 --> 00:25:58.280]  我們的信仰三為一體
[00:25:58.280 --> 00:26:01.280]  三為一體的上帝是什麼意思呢
[00:26:01.280 --> 00:26:03.180]  就是說到聖父是神
[00:26:03.180 --> 00:26:04.680]  是實善的
[00:26:04.680 --> 00:26:06.680]  聖子耶穌又是神
[00:26:06.680 --> 00:26:09.080]  聖靈又是神
[00:26:09.080 --> 00:26:11.680]  但聖父不等於聖子
[00:26:11.680 --> 00:26:13.780]  聖子不等於聖靈
[00:26:13.780 --> 00:26:17.080]  聖靈也不等於聖父
[00:26:17.080 --> 00:26:18.280]  三個是有分別
[00:26:18.280 --> 00:26:21.080]  組成一個等邊的三角形
[00:26:21.080 --> 00:26:23.580]  所以我們說三為一體
[00:26:23.580 --> 00:26:25.280]  三為一體裡面是什麼呢
[00:26:25.280 --> 00:26:27.380]  其實我們不太清楚
[00:26:27.380 --> 00:26:29.180]  牧師你清不清楚
[00:26:29.180 --> 00:26:30.180]  我不太清楚
[00:26:30.180 --> 00:26:31.880]  裡面是什麼我不清楚
[00:26:31.880 --> 00:26:33.980]  為什麼一個上帝有三呢
[00:26:33.980 --> 00:26:36.780]  三個又為什麼一呢真的不清楚
[00:26:36.780 --> 00:26:38.180]  但我們有個範圍
[00:26:38.180 --> 00:26:41.180]  如果有人說聖父不是上帝錯
[00:26:41.180 --> 00:26:43.180]  耶穌不是上帝這個錯
[00:26:43.180 --> 00:26:45.780]  如果聖靈不是上帝也錯
[00:26:45.780 --> 00:26:48.080]  但如果我們說我們相信三個上帝
[00:26:48.080 --> 00:26:50.180]  一加一加一就等於三
[00:26:50.180 --> 00:26:52.480]  那就三個上帝又錯
[00:26:52.480 --> 00:26:55.680]  我們是相信一乘一乘一乘一
[00:26:55.680 --> 00:26:57.280]  都是一個上帝
[00:26:57.280 --> 00:27:01.680]  所以三為一體其實基本上是一個範圍
[00:27:01.680 --> 00:27:03.180]  你不要出個範圍
[00:27:03.180 --> 00:27:05.180]  出個範圍你就是錯
[00:27:05.180 --> 00:27:07.880]  所以在初期教會犯了很多的錯誤
[00:27:07.880 --> 00:27:09.680]  基本上說完的錯誤出來
[00:27:09.680 --> 00:27:14.380]  我們才用一個這樣的名詞去形容這個狀況
[00:27:14.380 --> 00:27:16.780]  在初期教會也有人說
[00:27:16.780 --> 00:27:19.180]  耶穌是上帝是什麼意思呢
[00:27:19.180 --> 00:27:21.380]  上帝有很多不同的化身
[00:27:21.380 --> 00:27:24.980]  舊約有上帝耶和華天父出現
[00:27:24.980 --> 00:27:26.880]  新約是耶穌出現
[00:27:26.880 --> 00:27:28.780]  的形象出現
[00:27:28.780 --> 00:27:31.780]  之後是聖靈的形象出現
[00:27:31.780 --> 00:27:33.980]  但是這樣是不正確的
[00:27:33.980 --> 00:27:35.980]  這些解釋是不對的
[00:27:35.980 --> 00:27:38.380]  我們去看聖經的時候
[00:27:38.380 --> 00:27:39.380]  耶穌受洗
[00:27:39.380 --> 00:27:41.880]  聖靈彷彿甲子降下
[00:27:41.880 --> 00:27:43.380]  天上有聖音說
[00:27:43.380 --> 00:27:44.580]  你是我的愛子
[00:27:44.580 --> 00:27:45.780]  我所喜悅的
[00:27:45.780 --> 00:27:49.180]  聖父、聖子、聖靈同時的出現
[00:27:49.180 --> 00:27:51.480]  耶穌復活升天的時候
[00:27:51.480 --> 00:27:52.980]  祂對一班門徒說
[00:27:52.980 --> 00:27:54.080]  所以你不要去
[00:27:54.080 --> 00:27:55.880]  使萬民做我的門徒
[00:27:55.880 --> 00:27:57.980]  奉聖父、聖子、聖人的命
[00:27:57.980 --> 00:27:59.380]  給他們施洗
[00:27:59.380 --> 00:28:01.480]  聖父、聖子、聖人的命
[00:28:01.480 --> 00:28:03.180]  給他們施洗
[00:28:03.180 --> 00:28:06.080]  三個同時的出現
[00:28:06.080 --> 00:28:07.780]  所以
[00:28:07.780 --> 00:28:08.780]  可以說
[00:28:08.780 --> 00:28:10.580]  三位一體這個字
[00:28:10.580 --> 00:28:12.080]  最重要是
[00:28:12.080 --> 00:28:13.780]  耶穌是上帝
[00:28:13.780 --> 00:28:14.980]  他們去思考
[00:28:14.980 --> 00:28:16.080]  耶穌是上帝
[00:28:16.080 --> 00:28:19.680]  所以這個救恩才是有效
[00:28:19.680 --> 00:28:21.380]  所以三位一體是一個範圍
[00:28:21.380 --> 00:28:22.280]  大家記住
[00:28:22.280 --> 00:28:23.080]  就是一個範圍
[00:28:23.080 --> 00:28:24.080]  不要出這個範圍
[00:28:24.080 --> 00:28:25.580]  範圍裡面是什麼呢
[00:28:25.580 --> 00:28:27.380]  我們真的不太知道
[00:28:27.380 --> 00:28:29.280]  可能到最後我們回到天父身邊
[00:28:29.280 --> 00:28:30.780]  到底是怎樣的
[00:28:30.780 --> 00:28:33.380]  我們可能會更加清楚
[00:28:33.380 --> 00:28:34.680]  接著
[00:28:34.680 --> 00:28:35.680]  再去討論
[00:28:35.680 --> 00:28:36.980]  耶穌是上帝
[00:28:36.980 --> 00:28:38.680]  大家都沒問題了
[00:28:38.680 --> 00:28:40.380]  是三位一體的上帝
[00:28:40.380 --> 00:28:42.880]  那麼耶穌是一個怎樣的上帝呢
[00:28:42.880 --> 00:28:43.680]  就是
[00:28:43.680 --> 00:28:45.880]  祂是一個完全的人
[00:28:45.880 --> 00:28:47.780]  祂又成為一個人
[00:28:47.780 --> 00:28:50.180]  究竟祂是一個怎樣的上帝呢
[00:28:50.180 --> 00:28:52.780]  所以當時也有人說
[00:28:52.780 --> 00:28:54.880]  有物質
[00:28:54.880 --> 00:28:55.880]  如果是人
[00:28:55.880 --> 00:28:57.180]  就有物質的身
[00:28:57.180 --> 00:28:58.680]  有物質就會邪惡
[00:28:58.680 --> 00:29:00.680]  邪惡就會犯罪
[00:29:00.680 --> 00:29:01.980]  但是上帝不會犯罪
[00:29:01.980 --> 00:29:04.580]  所以耶穌是沒有真實的身體的
[00:29:04.580 --> 00:29:06.380]  你一隻手穿
[00:29:06.380 --> 00:29:07.580]  耶穌是穿得過的
[00:29:07.580 --> 00:29:09.080]  因為只有一個影子
[00:29:09.080 --> 00:29:11.980]  所以當時就有一個叫幻影說
[00:29:11.980 --> 00:29:13.680]  但是我們說
[00:29:13.680 --> 00:29:16.380]  在之後有一個叫加克頓信經
[00:29:16.380 --> 00:29:17.380]  過了一百多年
[00:29:17.380 --> 00:29:18.580]  再確認
[00:29:18.580 --> 00:29:19.680]  經過了很多討論
[00:29:19.680 --> 00:29:21.080]  很多思考
[00:29:21.080 --> 00:29:22.780]  耶穌是完全的上帝
[00:29:22.780 --> 00:29:24.880]  所以這個救恩是有效的
[00:29:24.880 --> 00:29:26.880]  耶穌是一個完全的人
[00:29:26.880 --> 00:29:29.880]  所以祂可以代表人的罪
[00:29:29.880 --> 00:29:31.780]  承擔在十字架上面
[00:29:31.780 --> 00:29:34.480]  所以唯有耶穌是完全的上帝
[00:29:34.480 --> 00:29:35.680]  完全的人
[00:29:35.680 --> 00:29:38.080]  這個救恩才有效
[00:29:38.080 --> 00:29:39.380]  所以在初期教會
[00:29:39.380 --> 00:29:41.780]  基本上對於問題思考了幾百年
[00:29:41.780 --> 00:29:43.880]  很多錯誤都出來了
[00:29:43.880 --> 00:29:46.280]  接著才有這些
[00:29:46.280 --> 00:29:48.880]  很基本的信經
[00:29:48.880 --> 00:29:52.180]  其實有幾個信經是很重要的
[00:29:52.180 --> 00:29:53.080]  有一個仕途信經
[00:29:53.080 --> 00:29:54.380]  就是說福音
[00:29:54.380 --> 00:29:55.280]  我們每一個月
[00:29:55.280 --> 00:29:57.180]  我們在聖餐裏面
[00:29:57.180 --> 00:29:58.380]  我們在崇拜裏面
[00:29:58.380 --> 00:29:59.480]  我們都會背誦
[00:29:59.480 --> 00:30:02.480]  接著剛才三位一體就是尼西亞信經
[00:30:02.480 --> 00:30:03.980]  說到三位一體
[00:30:03.980 --> 00:30:05.680]  接著加克頓信經
[00:30:05.680 --> 00:30:07.480]  就是說耶穌是完全的神
[00:30:07.480 --> 00:30:09.180]  完全的人
[00:30:09.180 --> 00:30:10.680]  接著在這裡耶穌說
[00:30:10.680 --> 00:30:12.680]  祂預言自己離開這個世界
[00:30:12.680 --> 00:30:14.980]  祂被釘在十字架上面
[00:30:14.980 --> 00:30:18.280]  是說到祂自己願意捨棄祂的生命
[00:30:18.280 --> 00:30:23.780]  去成就上帝的救贖計劃
[00:30:23.780 --> 00:30:26.180]  接著我們第三方面要說
[00:30:26.180 --> 00:30:28.680]  第一就是人在罪惡當中
[00:30:28.680 --> 00:30:31.680]  人會不相信耶穌是上帝
[00:30:31.680 --> 00:30:32.480]  耶穌的救恩
[00:30:32.480 --> 00:30:34.580]  他死在罪惡裏面
[00:30:34.580 --> 00:30:35.980]  這個救恩為什麼有效呢
[00:30:35.980 --> 00:30:39.080]  因為耶穌是完全的上帝
[00:30:39.080 --> 00:30:40.080]  祂是完全的人
[00:30:40.080 --> 00:30:43.280]  所以祂被釘在十字架上面是有效的
[00:30:43.280 --> 00:30:45.080]  第三就很重要
[00:30:45.080 --> 00:30:47.380]  怎樣可以得到這個救恩呢
