
[00:00:00.000 --> 00:00:06.000]  今天我們所要領授的信息是《師徒行傳》的真理
[00:22:39.000 --> 00:22:41.000]  當我們完全地用信心
[00:22:41.000 --> 00:22:44.000]  來順服聖靈的引導的時候
[00:22:44.000 --> 00:22:48.000]  神的計劃就得以完成了
[00:22:48.000 --> 00:22:53.000]  《士徒行傳》第八章是很寶貴的一章聖經
[00:22:53.000 --> 00:22:56.000]  每一個基督徒應該詳細地讀
[00:22:56.000 --> 00:23:02.000]  從其中得到很大的提醒、教訓和鼓勵
[00:23:02.000 --> 00:23:07.000]  這是我們要學習的一個重要的功課
[00:23:07.000 --> 00:23:10.000]  我們下一次要繼續地領受
[00:23:10.000 --> 00:23:15.000]  《士徒行傳》裏面所記載的聖靈的作爲的信息
[00:23:15.000 --> 00:23:20.000]  願主用這些話語來幫助我們
[00:23:20.000 --> 00:23:24.000]  讓我們今天也學習科目聖靈的作爲
[00:23:24.000 --> 00:23:27.000]  在我們身上彰顯
[00:23:27.000 --> 00:23:31.000]  好讓神今天最好的旨意得到成全
[00:23:31.000 --> 00:23:32.000]  阿們

