
[00:00:00.000 --> 00:00:02.800]  在開始的時候我想先提一件事情
[00:19:03.800 --> 00:19:04.800]  求神憐憫
[00:19:04.800 --> 00:19:06.800]  媽媽過去對她很凶狠
[00:19:06.800 --> 00:19:08.800]  或者用這個字眼
[00:19:08.800 --> 00:19:10.800]  她心裡有很多憤怒
[00:19:10.800 --> 00:19:12.800]  但她一直為媽媽祈禱
[00:19:12.800 --> 00:19:14.800]  求神改變媽媽
[00:19:14.800 --> 00:19:15.800]  一直祈禱的時候
[00:19:15.800 --> 00:19:17.800]  後來有一次她祈禱的時候
[00:19:17.800 --> 00:19:19.800]  神感動她的心
[00:19:19.800 --> 00:19:22.800]  「你不再為媽媽祈禱
[00:19:22.800 --> 00:19:25.800]  你為自己祈禱
[00:19:25.800 --> 00:19:29.800]  你求神讓你原諒媽媽」
[00:19:29.800 --> 00:19:31.800]  這個姐妹突然察覺問題
[00:19:31.800 --> 00:19:33.800]  未必在對方身上
[00:19:33.800 --> 00:19:34.800]  在自己身上
[00:19:34.800 --> 00:19:36.800]  然後心中有一份感動
[00:19:36.800 --> 00:19:40.800]  她應該主動去接觸媽媽
[00:19:40.800 --> 00:19:42.800]  當然覺得很尷尬
[00:19:42.800 --> 00:19:43.800]  不知道怎樣再做
[00:19:43.800 --> 00:19:47.800]  但她心裡信著聖靈給她的幫助
[00:19:47.800 --> 00:19:50.800]  她就打電話跟媽媽接觸
[00:19:50.800 --> 00:19:52.800]  還有她的電話
[00:19:52.800 --> 00:19:55.800]  「媽媽我想來探望你」
[00:19:55.800 --> 00:19:58.800]  當然母親喜出望外
[00:19:58.800 --> 00:20:01.800]  後來他們在傾談當中
[00:20:01.800 --> 00:20:04.800]  他們重建關係
[00:20:04.800 --> 00:20:06.800]  這位姐妹分享到的情況就是
[00:20:06.800 --> 00:20:08.800]  她感受到神給她的大靈
[00:20:08.800 --> 00:20:11.800]  當她信著神的引導的時候
[00:20:11.800 --> 00:20:15.800]  她發覺她的生命好像重新有一種力量
[00:20:15.800 --> 00:20:18.800]  一種活力可以重新出現
[00:20:18.800 --> 00:20:25.800]  請姐妹你再翻看剛才聖經43章
[00:20:25.800 --> 00:20:28.800]  當你再看44章的時候
[00:20:28.800 --> 00:20:29.800]  如果你翻到44章
[00:20:29.800 --> 00:20:32.800]  你發覺去到第22節
[00:20:32.800 --> 00:20:37.800]  44章22節
[00:20:37.800 --> 00:20:38.800]  聖經又再提及
[00:20:38.800 --> 00:20:42.800]  「我圖沒了你的過犯,將厚雲消散;
[00:20:42.800 --> 00:20:47.800]  我圖沒了你的罪惡,如薄雲滅沒。
[00:20:47.800 --> 00:20:52.800]  你當歸向我,因我救贖了你。」
[00:20:52.800 --> 00:20:54.800]  你當歸向我,為甚麼?
[00:20:54.800 --> 00:20:56.800]  因為神已經救贖了你
[00:20:56.800 --> 00:20:59.800]  你就可以讓你的人生轉向上帝
[00:20:59.800 --> 00:21:03.800]  去聽從祂、去歸向祂
[00:21:03.800 --> 00:21:05.800]  在「我」的歸向裏面
[00:21:05.800 --> 00:21:11.800]  你再轉到剛才前面44章第4節
[00:21:11.800 --> 00:21:12.800]  聖經提及到
[00:21:12.800 --> 00:21:15.800]  「上帝將祂的靈賜給我們,然後說:
[00:21:15.800 --> 00:21:18.800]  你們要發生在草中。」
[00:21:18.800 --> 00:21:25.800]  講述了一種很茂密發展的草叢裏面的狀況
[00:21:25.800 --> 00:21:31.800]  將溪水旁的柳樹很風搖地生長
[00:21:31.800 --> 00:21:34.800]  講述到人的生命轉向上帝的時候
[00:21:34.800 --> 00:21:39.800]  那種活潑、那種活力在其中顯明出來
[00:21:39.800 --> 00:21:40.800]  聖經一路再讀
[00:21:40.800 --> 00:21:44.800]  人要很清楚地表明他屬於上帝
[00:21:44.800 --> 00:21:48.800]  而且他都轉向了他的弟兄姊妹
[00:21:48.800 --> 00:21:50.800]  在聖經第5節說
[00:21:50.800 --> 00:21:53.800]  「這個要說:我是屬耶和華的,
[00:21:53.800 --> 00:21:56.800]  哪個要以雅各的名自稱。」
[00:21:56.800 --> 00:21:59.800]  這裏是說人的心也都轉向了
[00:21:59.800 --> 00:22:03.800]  他們自己的屬神的子民
[00:22:03.800 --> 00:22:06.800]  很清楚知道自己是屬神的
[00:22:06.800 --> 00:22:08.800]  也都因此將自己的生命
[00:22:08.800 --> 00:22:10.800]  轉向他的弟兄姊妹
[00:22:10.800 --> 00:22:13.800]  重建那種生命彼此毀身的關係
[00:22:13.800 --> 00:22:14.800]  各位弟兄姊妹
[00:22:14.800 --> 00:22:16.800]  這時候當我們看回教會歷史的時候
[00:22:16.800 --> 00:22:19.800]  你會發覺教會經歷一些復興的時候
[00:22:19.800 --> 00:22:22.800]  常常都是人的心轉向神
[00:22:22.800 --> 00:22:24.800]  然後接著你看到人
[00:22:24.800 --> 00:22:27.800]  也都轉向屬神的子民
[00:22:27.800 --> 00:22:31.800]  那種彼此毀身的關係也都重建了
[00:22:31.800 --> 00:22:33.800]  而聖經就描述了這一種
[00:22:33.800 --> 00:22:35.800]  是人當領受上帝的恩惠之後
[00:22:35.800 --> 00:22:38.800]  這一種生命的表現
[00:22:38.800 --> 00:22:39.800]  然後你再讀的時候
[00:22:39.800 --> 00:22:40.800]  聖經就說
[00:22:40.800 --> 00:22:43.800]  「你要記得第6節
[00:22:43.800 --> 00:22:45.800]  耶和華以色列的君
[00:22:45.800 --> 00:22:47.800]  以色列的救贖主
[00:22:47.800 --> 00:22:49.800]  他是你的救贖主
[00:22:49.800 --> 00:22:51.800]  是你的掌權的君王
[00:22:51.800 --> 00:22:53.800]  他掌管著你的生命
[00:22:53.800 --> 00:22:56.800]  他是首先又末後的」
[00:22:56.800 --> 00:22:57.800]  接著聖經說到
[00:22:57.800 --> 00:22:59.800]  「一位色在
[00:22:59.800 --> 00:23:02.800]  以後永在的真神」
[00:23:02.800 --> 00:23:04.800]  一直講述他自己和我們的關係
[00:23:04.800 --> 00:23:07.800]  和他的奇妙的
[00:23:07.800 --> 00:23:11.800]  那種獨一的真神的身份
[00:23:11.800 --> 00:23:12.800]  然後第8節
[00:23:12.800 --> 00:23:15.800]  第8節我請大家再讀一讀
[00:23:15.800 --> 00:23:18.800]  「你們不要恐懼
[00:23:18.800 --> 00:23:20.800]  也不要害怕
[00:23:20.800 --> 00:23:23.800]  我是不是從上古就說明
[00:23:23.800 --> 00:23:25.800]  只是你們嗎
[00:23:25.800 --> 00:23:28.800]  並且你們是我的見證
[00:23:28.800 --> 00:23:31.800]  除我以外豈有真神嗎
[00:23:31.800 --> 00:23:33.800]  誠意沒有盤石
[00:23:33.800 --> 00:23:35.800]  我不知道一國」
[00:23:35.800 --> 00:23:37.800]  他說你們不要恐懼
[00:23:37.800 --> 00:23:39.800]  又再重複講
[00:23:39.800 --> 00:23:40.800]  不要恐懼
[00:23:40.800 --> 00:23:42.800]  不要再害怕自己過去
[00:23:42.800 --> 00:23:45.800]  曾經有得罪神的事情
[00:23:45.800 --> 00:23:48.800]  不要再在其中糾纏自己
[00:23:48.800 --> 00:23:52.800]  你要知道我是你的上帝
[00:23:52.800 --> 00:23:54.800]  我是首先又末後的
[00:23:54.800 --> 00:23:56.800]  掌管著你一切人生的主
[00:23:56.800 --> 00:23:57.800]  你不要害怕
[00:23:57.800 --> 00:23:59.800]  而且你要知道
[00:23:59.800 --> 00:24:02.800]  你們是我的見證」
[00:24:02.800 --> 00:24:03.800]  聖經並不是說
[00:24:03.800 --> 00:24:06.800]  我們要為神做多什麼事情
[00:24:06.800 --> 00:24:09.800]  而是說當你來信靠上帝
[00:24:09.800 --> 00:24:12.800]  領受神給你的應許和盼望的時候
[00:24:12.800 --> 00:24:15.800]  你經歷生命那種更新
[00:24:15.800 --> 00:24:17.800]  然後在你的更新裏面
[00:24:17.800 --> 00:24:21.800]  上帝讓祂的能力彰顯在你生命裏面
[00:24:21.800 --> 00:24:25.800]  以至你會成為了神的見證
[00:24:25.800 --> 00:24:27.800]  是那種生命自然的流露
[00:24:27.800 --> 00:24:31.800]  以至你見證出神的真實和偉大
[00:24:31.800 --> 00:24:35.800]  因為祂是你永久的盤石
[00:24:35.800 --> 00:24:37.800]  不單是短時間的
[00:24:37.800 --> 00:24:43.800]  是長遠你生命的穩妥的根基和盤石
[00:24:43.800 --> 00:24:45.800]  我想說一件事情
[00:24:45.800 --> 00:24:50.800]  我亦認識一位在台灣的牧師
[00:24:50.800 --> 00:24:53.800]  這位台灣的牧師說到他自己的經歷
[00:24:53.800 --> 00:24:55.800]  他原本是一位醫生
[00:24:55.800 --> 00:24:59.800]  這位醫生過去有一個很深刻的經歷
[00:24:59.800 --> 00:25:01.800]  有一次自己開車
[00:25:01.800 --> 00:25:04.800]  接載了自己兩位的同事
[00:25:04.800 --> 00:25:06.800]  一起去一些地方
[00:25:06.800 --> 00:25:10.800]  但途中可能自己不小心開車
[00:25:10.800 --> 00:25:12.800]  發生很嚴重的意外
[00:25:12.800 --> 00:25:14.800]  在過程當中
[00:25:14.800 --> 00:25:16.800]  他自己受了很重的傷
[00:25:16.800 --> 00:25:18.800]  不過後來慢慢康復
[00:25:18.800 --> 00:25:20.800]  但最令他傷心的就是
[00:25:20.800 --> 00:25:23.800]  其中一位女同事亦是一位女醫生
[00:25:23.800 --> 00:25:26.800]  在車禍當中喪生
[00:25:26.800 --> 00:25:29.800]  在他後來一路知道自己一位同事喪生的時候
[00:25:29.800 --> 00:25:31.800]  他裏面有很大的內疚
[00:25:31.800 --> 00:25:34.800]  心裏面接受不到自己
[00:25:34.800 --> 00:25:36.800]  所以他稍為康復之後
[00:25:36.800 --> 00:25:38.800]  他去到這位同事的家裏
[00:25:38.800 --> 00:25:43.800]  要親身向他父母道歉認罪
[00:25:43.800 --> 00:25:47.800]  他就想對方不原諒自己是絕對合理
[00:25:47.800 --> 00:25:50.800]  因為他的女兒一位醫生死了
[00:25:50.800 --> 00:25:52.800]  當他去到的時候
[00:25:52.800 --> 00:25:56.800]  這位醫生帶著很慚愧的心
[00:25:56.800 --> 00:26:00.800]  來尋求對方的寬恕
[00:26:00.800 --> 00:26:02.800]  當然對父母都很難過
[00:26:02.800 --> 00:26:05.800]  但意想不到這位父母告訴他
[00:26:05.800 --> 00:26:07.800]  我們是教徒
[00:26:07.800 --> 00:26:10.800]  我們相信生命在神的手中
[00:26:10.800 --> 00:26:13.800]  我們都經歷過上帝給我們的赦免
[00:26:13.800 --> 00:26:15.800]  你不要難過
[00:26:15.800 --> 00:26:18.800]  我們寬恕你
[00:26:18.800 --> 00:26:22.800]  這位醫生很難明白為何會有寬恕
[00:26:22.800 --> 00:26:28.800]  然後他心裏面有一個很大的感謝
[00:26:28.800 --> 00:26:31.800]  後來這位醫生亦相信了耶穌
[00:26:31.800 --> 00:26:32.800]  在他相信耶穌之後
[00:26:32.800 --> 00:26:34.800]  後來再和這對父母接觸的時候
[00:26:34.800 --> 00:26:36.800]  這對父母對他說
[00:26:36.800 --> 00:26:38.800]  我們失去女兒
[00:26:38.800 --> 00:26:40.800]  不過我很愛護你們
[00:26:40.800 --> 00:26:44.800]  你們夫妻二人都一起去探望這對父母
[00:26:44.800 --> 00:26:49.800]  我可否認了你的太太做我的乾女兒
[00:26:49.800 --> 00:26:55.800]  我也很想在前面愛護你們
[00:26:55.800 --> 00:26:58.800]  這位醫生心裏感受到那份接納
[00:26:58.800 --> 00:26:59.800]  那份愛
[00:26:59.800 --> 00:27:03.800]  然後後來他很全心奉獻自己
[00:27:03.800 --> 00:27:07.800]  後來成為了現在台灣一位的牧師
[00:27:07.800 --> 00:27:09.800]  每當想起他的故事的時候
[00:27:09.800 --> 00:27:12.800]  就會想起人經歷過上帝的恩
[00:27:12.800 --> 00:27:14.800]  亦都行在神的恩裏面
[00:27:14.800 --> 00:27:15.800]  而在過程當中
[00:27:15.800 --> 00:27:19.800]  那種生命的表現成為了很奇妙的見證
[00:27:19.800 --> 00:27:22.800]  我竟然可以見證上帝
[00:27:22.800 --> 00:27:26.800]  我竟然可以活出上帝那種微善在我裏面
[00:27:26.800 --> 00:27:28.800]  因此每一切一切
[00:27:28.800 --> 00:27:31.800]  是神定義要作成的事情
[00:27:31.800 --> 00:27:33.800]  因此你記得
[00:27:33.800 --> 00:27:38.800]  不要再有內疚在心裏糾纏自己
[00:27:38.800 --> 00:27:41.800]  亦都讓自己信了聖靈給你的恩惠
[00:27:41.800 --> 00:27:42.800]  進入神給你
[00:27:42.800 --> 00:27:43.800]  更新你的生命
[00:27:43.800 --> 00:27:46.800]  放大活出那種美善
[00:27:46.800 --> 00:27:48.800]  我們一起祈禱吧

