
[00:00:00.000 --> 00:00:03.000]  大家翻開聖經創世紀第十二章
[00:18:43.640 --> 00:18:49.640]  地上的萬族是延伸超越了你所想像的界限
[00:18:49.640 --> 00:18:52.640]  因為你而可以得福
[00:18:52.640 --> 00:18:59.640]  這是神對當時阿伯拉罕一個很清楚的應許
[00:18:59.640 --> 00:19:00.640]  或者你說
[00:19:00.640 --> 00:19:03.640]  這個應許可能只是對當時的阿伯蘭
[00:19:03.640 --> 00:19:09.640]  我相信凡是信靠、信服上帝的
[00:19:09.640 --> 00:19:14.640]  神都願意將這個應許賜給我們
[00:19:14.640 --> 00:19:17.640]  祂要賜恩給我們
[00:19:17.640 --> 00:19:18.640]  我們再看下
[00:19:18.640 --> 00:19:22.640]  當時阿伯蘭聽見神的吩咐和應許之後
[00:19:22.640 --> 00:19:24.640]  他立事去行動了
[00:19:24.640 --> 00:19:25.640]  第四節
[00:19:25.640 --> 00:19:30.640]  阿伯蘭就照著耶和華吩咐他的去了
[00:19:30.640 --> 00:19:32.640]  你會發覺這裡沒有什麼
[00:19:32.640 --> 00:19:35.640]  很多的字、很多的說話
[00:19:35.640 --> 00:19:39.640]  沒有說到阿伯蘭要和神爭辯
[00:19:39.640 --> 00:19:40.640]  神啊,不如這樣吧
[00:19:40.640 --> 00:19:42.640]  你告訴我,會賜福給我
[00:19:42.640 --> 00:19:44.640]  讓我生下兒子
[00:19:44.640 --> 00:19:46.640]  你知道在周居勞頓生兒子很困難
[00:19:46.640 --> 00:19:48.640]  遲些再去吧
[00:19:48.640 --> 00:19:51.640]  沒有任何的爭辯、掙扎
[00:19:51.640 --> 00:19:53.640]  只是行動
[00:19:53.640 --> 00:19:54.640]  聖經說
[00:19:54.640 --> 00:19:59.640]  阿伯蘭就照著耶和華吩咐他的去了
[00:19:59.640 --> 00:20:01.640]  你會發覺他去的時候
[00:20:01.640 --> 00:20:04.640]  他一家大小全部帶了去
[00:20:04.640 --> 00:20:06.640]  當時他幾多歲?
[00:20:06.640 --> 00:20:08.640]  75歲
[00:20:08.640 --> 00:20:10.640]  不是小的年紀
[00:20:10.640 --> 00:20:13.640]  但是他將自己一切的積蓄
[00:20:13.640 --> 00:20:15.640]  一切的財物全部帶了去
[00:20:15.640 --> 00:20:18.640]  好像是壓上了他一切
[00:20:18.640 --> 00:20:19.640]  而且你會留心聖經
[00:20:19.640 --> 00:20:23.640]  你會發覺他是留下父親在哈蘭
[00:20:23.640 --> 00:20:26.640]  然後他自己和家人
[00:20:26.640 --> 00:20:30.640]  和自己的太太就去到神要他去的地方
[00:20:30.640 --> 00:20:32.640]  我稍後再看下
[00:20:32.640 --> 00:20:34.640]  聖經說他們去到一個地方
[00:20:34.640 --> 00:20:38.640]  去到迦南地的橡樹那裡
[00:20:38.640 --> 00:20:39.640]  第六節
[00:20:39.640 --> 00:20:41.640]  阿伯蘭穿過那地
[00:20:41.640 --> 00:20:43.640]  到了事件的地方
[00:20:43.640 --> 00:20:45.640]  摸你的橡樹那裡
[00:20:45.640 --> 00:20:48.640]  那時迦南人住在那地
[00:20:48.640 --> 00:20:50.640]  耶和華向阿伯蘭顯現說
[00:20:50.640 --> 00:20:55.640]  我要把這地賜給你的後裔
[00:20:55.640 --> 00:20:58.640]  當時神再次向阿伯蘭顯現
[00:20:58.640 --> 00:21:00.640]  相信以人形
[00:21:00.640 --> 00:21:03.640]  因為這個時候聖經說顯現
[00:21:03.640 --> 00:21:06.640]  很清楚再次告訴阿伯蘭知道
[00:21:06.640 --> 00:21:11.640]  我要把這地賜給你的後裔
[00:21:11.640 --> 00:21:13.640]  阿伯蘭有行動了
[00:21:13.640 --> 00:21:15.640]  他真正去
[00:21:15.640 --> 00:21:16.640]  去到那個地方的時候
[00:21:16.640 --> 00:21:19.640]  神就確認對他的應許
[00:21:19.640 --> 00:21:23.640]  這個地方屬於你和你的後裔
[00:21:23.640 --> 00:21:25.640]  神很清楚確認給他知道
[00:21:25.640 --> 00:21:27.640]  你既然信從我
[00:21:27.640 --> 00:21:28.640]  有所行動
[00:21:28.640 --> 00:21:31.640]  我也都確認對你的應許
[00:21:31.640 --> 00:21:33.640]  當他這樣說的時候
[00:21:33.640 --> 00:21:36.640]  你發覺當時的阿伯蘭
[00:21:36.640 --> 00:21:37.640]  馬上怎樣回應呢?
[00:21:37.640 --> 00:21:39.640]  大家看下
[00:21:39.640 --> 00:21:42.640]  阿伯蘭就在那裡
[00:21:42.640 --> 00:21:44.640]  為向他顯現的耶和華
[00:21:44.640 --> 00:21:46.640]  捉了一座祭壇
[00:21:46.640 --> 00:21:48.640]  在當中捉祭壇
[00:21:48.640 --> 00:21:52.640]  表示對神的一種感恩
[00:21:52.640 --> 00:21:55.640]  後來你發覺他再捉一座壇
[00:21:55.640 --> 00:21:58.640]  大家再看下第八節
[00:21:58.640 --> 00:22:00.640]  在中間一句
[00:22:00.640 --> 00:22:02.640]  他在那裡也為耶和華
[00:22:02.640 --> 00:22:04.640]  捉了一座祭壇
[00:22:04.640 --> 00:22:07.640]  呼求耶和華的名
[00:22:07.640 --> 00:22:09.640]  在當時你發覺
[00:22:09.640 --> 00:22:11.640]  在這個摩利的象樹
[00:22:11.640 --> 00:22:13.640]  其實就是當地嘉南人
[00:22:13.640 --> 00:22:15.640]  他們拜祭偶像的地方
[00:22:15.640 --> 00:22:17.640]  他們很歡迎在大樹旁邊
[00:22:17.640 --> 00:22:21.640]  有他們祭祀的儀式
[00:22:21.640 --> 00:22:23.640]  其實當他去到嘉南地
[00:22:23.640 --> 00:22:25.640]  阿伯蘭要自己去建造
[00:22:25.640 --> 00:22:28.640]  神給他的祭壇的一個模式
[00:22:28.640 --> 00:22:30.640]  其實是和當地的文化
[00:22:30.640 --> 00:22:33.640]  是完全相反的
[00:22:33.640 --> 00:22:35.640]  他沒有被當地文化
[00:22:35.640 --> 00:22:37.640]  所同化了
[00:22:37.640 --> 00:22:41.640]  反而他堅持去敬畏耶和華上帝
[00:22:41.640 --> 00:22:42.640]  他在捉壇
[00:22:42.640 --> 00:22:44.640]  很清楚表示他那種感恩的心
[00:22:44.640 --> 00:22:46.640]  也在表示他單單
[00:22:46.640 --> 00:22:48.640]  來到高舉神的名
[00:22:48.640 --> 00:22:49.640]  所以你看到剛才
[00:22:49.640 --> 00:22:51.640]  在第八節所提及
[00:22:51.640 --> 00:22:53.640]  捉了一座祭壇
[00:22:53.640 --> 00:22:55.640]  是做什麼呢?
[00:22:55.640 --> 00:22:58.640]  呼求耶和華的名
[00:22:58.640 --> 00:23:01.640]  是呼求神的名去求告他
[00:23:01.640 --> 00:23:03.640]  去承認他的名
[00:23:03.640 --> 00:23:05.640]  今天當人要來到
[00:23:05.640 --> 00:23:07.640]  聽從神的話的時候
[00:23:07.640 --> 00:23:08.640]  在過程當中
[00:23:08.640 --> 00:23:10.640]  一直來到去高舉神
[00:23:10.640 --> 00:23:12.640]  不是高舉自己
[00:23:12.640 --> 00:23:14.640]  他就能夠做成
[00:23:14.640 --> 00:23:16.640]  神要他做的事情
[00:23:16.640 --> 00:23:18.640]  你發覺他為自己建造一間房屋
[00:23:18.640 --> 00:23:20.640]  是怎樣建造的呢?
[00:23:20.640 --> 00:23:24.640]  他只是捉壇
[00:23:24.640 --> 00:23:27.640]  含義是一個簡單的地方
[00:23:27.640 --> 00:23:28.640]  讓自己居住
[00:23:28.640 --> 00:23:33.640]  但卻是去建造神的壇
[00:23:33.640 --> 00:23:35.640]  去表明對神的那種尊崇
[00:23:35.640 --> 00:23:38.640]  那種毀身的態度
[00:23:38.640 --> 00:23:40.640]  各位靈姐妹
[00:23:40.640 --> 00:23:42.640]  當我們讀到這裡的時候
[00:23:42.640 --> 00:23:45.640]  我們去想回整件事
[00:23:45.640 --> 00:23:47.640]  你發覺神的呼召
[00:23:47.640 --> 00:23:50.640]  原來有兩個很重要的地方
[00:23:50.640 --> 00:23:51.640]  第一
[00:23:51.640 --> 00:23:54.640]  你放下自己
[00:23:54.640 --> 00:23:56.640]  放下自己
[00:23:56.640 --> 00:23:59.640]  其實是在承傳你自己
[00:23:59.640 --> 00:24:01.640]  神的呼召包含了
[00:24:01.640 --> 00:24:03.640]  我們說兩方面
[00:24:03.640 --> 00:24:04.640]  第一方面
[00:24:04.640 --> 00:24:07.640]  他呼召我們放下自己
[00:24:07.640 --> 00:24:09.640]  去到他要你去的地方
[00:24:09.640 --> 00:24:11.640]  或者崗位
[00:24:11.640 --> 00:24:12.640]  有時候
[00:24:12.640 --> 00:24:14.640]  靈姐妹暗中都說
[00:24:14.640 --> 00:24:16.640]  我都聽到
[00:24:16.640 --> 00:24:18.640]  就是差傳年會、培靈會
[00:24:18.640 --> 00:24:20.640]  不要隨便去
[00:24:20.640 --> 00:24:23.640]  我不知道你們知不知道
[00:24:23.640 --> 00:24:25.640]  背後的原因
[00:24:25.640 --> 00:24:29.640]  萬一神呼召了我出去怎麼辦
[00:24:29.640 --> 00:24:33.640]  有時候我們都很擔心被神呼召
[00:24:33.640 --> 00:24:38.640]  但呼召裡面含有應許
[00:24:38.640 --> 00:24:40.640]  當神呼召我們的時候
[00:24:40.640 --> 00:24:43.640]  是帶著應許
[00:24:43.640 --> 00:24:44.640]  所以我們看到
[00:24:44.640 --> 00:24:45.640]  第一
[00:24:45.640 --> 00:24:47.640]  當你放下自己的時候
[00:24:47.640 --> 00:24:49.640]  反而是承傳自己
[00:24:49.640 --> 00:24:50.640]  第二
[00:24:50.640 --> 00:24:52.640]  神給你的呼召
[00:24:52.640 --> 00:24:57.640]  是要你成為別人的祝福
[00:24:57.640 --> 00:24:59.640]  讓你的生命可以離開
[00:24:59.640 --> 00:25:02.640]  我們剛才所說的自我中心
[00:25:02.640 --> 00:25:03.640]  是真正思想
[00:25:03.640 --> 00:25:06.640]  怎樣能夠去做神要你做的事
[00:25:06.640 --> 00:25:09.640]  你的生命就不單止自己蒙福
[00:25:09.640 --> 00:25:13.640]  而且能夠叫別人得福
[00:25:13.640 --> 00:25:14.640]  因此靈姐妹
[00:25:14.640 --> 00:25:17.640]  當我們讀完這段經文的時候
[00:25:17.640 --> 00:25:20.640]  我們很需要向神祈禱
[00:25:20.640 --> 00:25:21.640]  一會兒我會鼓勵大家
[00:25:21.640 --> 00:25:23.640]  大家有個祈禱
[00:25:23.640 --> 00:25:26.640]  我不會做什麼呼召
[00:25:26.640 --> 00:25:28.640]  但我想神在你心中
[00:25:28.640 --> 00:25:31.640]  直接地呼召你
[00:25:31.640 --> 00:25:32.640]  這個呼召就是
[00:25:32.640 --> 00:25:34.640]  第一
[00:25:34.640 --> 00:25:36.640]  神吩咐你和我
[00:25:36.640 --> 00:25:38.640]  要作別人的祝福
[00:25:38.640 --> 00:25:39.640]  因此你告訴主
[00:25:39.640 --> 00:25:42.640]  我願意靠著你的幫助
[00:25:42.640 --> 00:25:44.640]  而人生的目標就是
[00:25:44.640 --> 00:25:48.640]  作別人的祝福
[00:25:48.640 --> 00:25:49.640]  第二
[00:25:49.640 --> 00:25:51.640]  當你自己祈禱的時候
[00:25:51.640 --> 00:25:52.640]  你告訴神
[00:25:52.640 --> 00:25:55.640]  神啊我不知道你喜歡我在哪個崗位
[00:25:55.640 --> 00:25:59.640]  但我願意離開自己
[00:25:59.640 --> 00:26:02.640]  去你要我去的地方
[00:26:02.640 --> 00:26:04.640]  求你帶領我
[00:26:04.640 --> 00:26:06.640]  我不知道在哪裏
[00:26:06.640 --> 00:26:10.640]  但我表示對你願意的心
[00:26:10.640 --> 00:26:11.640]  你放心
[00:26:11.640 --> 00:26:12.640]  神知道你的限制
[00:26:12.640 --> 00:26:13.640]  知道你的軟弱
[00:26:13.640 --> 00:26:15.640]  但當你願意的時候
[00:26:15.640 --> 00:26:17.640]  神就會帶領你
[00:26:17.640 --> 00:26:20.640]  讓你的生命可以自己蒙福
[00:26:20.640 --> 00:26:23.640]  又叫別人得福
[00:26:23.640 --> 00:26:24.640]  這個時候
[00:26:24.640 --> 00:26:26.640]  大家自己靜一靜
[00:26:26.640 --> 00:26:29.640]  每個人都自己在神的面前安靜
[00:26:29.640 --> 00:26:31.640]  面對神給你的呼召
[00:26:31.640 --> 00:26:33.640]  給你的應許
[00:26:33.640 --> 00:26:35.640]  你作出你的回應
[00:26:35.640 --> 00:26:38.640]  大家自己安靜地祈禱

