
[00:00:00.000 --> 00:00:04.500]  當我們提到要建立金銀寶石的生命工程的時候
[00:18:30.500 --> 00:18:32.400]  而是我們要小心
[00:18:32.400 --> 00:18:34.300]  不要失去了
[00:18:34.300 --> 00:18:36.900]  神要給我們的賞賜
[00:18:36.900 --> 00:18:39.300]  大家看第十節
[00:18:39.300 --> 00:18:41.800]  我請大家一起讀一讀第十節
[00:18:41.800 --> 00:18:45.200]  我照著神賜給我的恩典
[00:18:45.200 --> 00:18:48.500]  就像一個聰明的工程師
[00:18:48.500 --> 00:18:50.300]  立好了根基
[00:18:50.300 --> 00:18:52.800]  別人在上面建造
[00:18:52.800 --> 00:18:57.100]  各人要注意怎樣在上面建造
[00:18:57.100 --> 00:18:57.700]  波羅就說
[00:18:57.700 --> 00:18:59.600]  他自己好像一個工頭
[00:18:59.600 --> 00:19:00.700]  和合本所說
[00:19:00.700 --> 00:19:02.000]  一個工程師
[00:19:02.000 --> 00:19:05.300]  他本身是要做一個重要的基礎
[00:19:05.300 --> 00:19:07.500]  就是立一個根基
[00:19:07.500 --> 00:19:08.600]  他就說到
[00:19:08.600 --> 00:19:09.700]  在根基上面
[00:19:09.700 --> 00:19:13.400]  別人就可以繼續建造其他的工程
[00:19:13.400 --> 00:19:15.100]  但是根基要很留心
[00:19:15.100 --> 00:19:17.500]  是甚麼作為根基呢?
[00:19:17.500 --> 00:19:18.900]  第十一節就說
[00:19:18.900 --> 00:19:23.200]  因為除了那已經立好了的根基以外
[00:19:23.200 --> 00:19:26.000]  沒有人能立別的根基
[00:19:26.000 --> 00:19:28.800]  那根基就是耶穌基督
[00:19:28.800 --> 00:19:32.400]  唯有耶穌基督是真正的根基
[00:19:32.400 --> 00:19:34.400]  今天有一些教會
[00:19:34.400 --> 00:19:38.400]  開始有一些偏差的情況
[00:19:38.400 --> 00:19:39.200]  開始會覺得
[00:19:39.200 --> 00:19:44.000]  只要人能夠做很多良善的行為
[00:19:44.000 --> 00:19:45.900]  他就得救了
[00:19:45.900 --> 00:19:48.600]  有良善的行為就可以了
[00:19:48.600 --> 00:19:52.200]  以為良善的行為就是根基
[00:19:52.200 --> 00:19:53.300]  有些教會認為
[00:19:53.300 --> 00:19:54.900]  只要我們以人為本
[00:19:54.900 --> 00:19:56.500]  關心人的需要
[00:19:56.500 --> 00:19:58.600]  就是我們的根基了
[00:19:58.600 --> 00:20:00.600]  沒錯要關心人的需要
[00:20:00.600 --> 00:20:03.400]  但是何時因為關心人的需要
[00:20:03.400 --> 00:20:06.100]  而否定了神的旨意
[00:20:06.100 --> 00:20:09.600]  那絕對不是教會的根基
[00:20:09.600 --> 00:20:11.800]  有些人說教會只要有神跡騎士
[00:20:11.800 --> 00:20:13.300]  證明有神的能力
[00:20:13.300 --> 00:20:15.700]  這是我們的根基
[00:20:15.700 --> 00:20:19.000]  同樣如果神跡騎士當中
[00:20:19.000 --> 00:20:20.600]  沒有了耶穌基督
[00:20:20.600 --> 00:20:24.000]  那個根基是虛浮的
[00:20:24.000 --> 00:20:27.100]  我試過聽到一些報道
[00:20:27.100 --> 00:20:30.300]  很清楚的講述在美國有一些教會
[00:20:30.300 --> 00:20:32.800]  其中有一間是很大的教會
[00:20:32.800 --> 00:20:37.300]  一個球場來改裝成教會
[00:20:37.300 --> 00:20:38.600]  但是有一個記者去到的時候
[00:20:38.600 --> 00:20:41.000]  發覺這教會有一個特點
[00:20:41.000 --> 00:20:44.700]  就是你到處都找不到十字架
[00:20:44.700 --> 00:20:46.800]  記者後來訪問一位牧師
[00:20:46.800 --> 00:20:50.200]  為什麼你們教會沒有十字架
[00:20:50.200 --> 00:20:51.700]  牧師就說
[00:20:51.700 --> 00:20:54.000]  這個時代很多人都不喜歡聽
[00:20:54.000 --> 00:20:56.100]  那些什麼十字架
[00:20:56.100 --> 00:20:58.900]  流血啊罪啊那些問題
[00:20:58.900 --> 00:21:01.600]  所以我們避免令到人感覺抗拒
[00:21:01.600 --> 00:21:04.400]  所以我們不說這些
[00:21:04.400 --> 00:21:06.800]  一間教會如果不說十字架
[00:21:06.800 --> 00:21:09.200]  不說耶穌基督的救贖
[00:21:09.200 --> 00:21:12.800]  祂的流血 祂的赦罪
[00:21:12.800 --> 00:21:16.900]  祂就不是真正耶穌基督的教會
[00:21:16.900 --> 00:21:20.600]  教會必然立定在基督耶穌的根基上
[00:21:20.600 --> 00:21:22.500]  而我們在上面來建造
[00:21:22.500 --> 00:21:24.400]  作不同的侍奉
[00:21:24.400 --> 00:21:27.500]  這些侍奉最基本有兩種情況
[00:21:27.500 --> 00:21:31.600]  你看看下面的第十二節
[00:21:31.600 --> 00:21:35.100]  如果有人用金銀寶石一種
[00:21:35.100 --> 00:21:37.400]  第二種是草木和街
[00:21:37.400 --> 00:21:39.500]  在這根基上建造
[00:21:39.500 --> 00:21:42.600]  個人的工程將來必要顯露
[00:21:42.600 --> 00:21:45.400]  因為那日只必把它顯明出來
[00:21:45.400 --> 00:21:48.600]  有火要把它顯露出來
[00:21:48.600 --> 00:21:53.400]  那火要考驗個人的工程是怎樣的
[00:21:53.400 --> 00:21:57.400]  金銀寶石是一些很永久性的建築
[00:21:57.400 --> 00:22:02.300]  而草木和街是一些短暫臨時的建築
[00:22:02.300 --> 00:22:05.900]  這些建築當有一些試驗來到的時候
[00:22:05.900 --> 00:22:08.200]  或者我們簡單一個比喻
[00:22:08.200 --> 00:22:12.100]  你常常看報紙見到在內地有一些建築
[00:22:12.100 --> 00:22:14.100]  突然間有地震的時候
[00:22:14.100 --> 00:22:15.600]  有一些就很堅固
[00:22:15.600 --> 00:22:17.400]  有一些就立刻倒塌
[00:22:17.400 --> 00:22:19.300]  為什麼?
[00:22:19.300 --> 00:22:25.100]  我們常常說是豆腐渣工程
[00:22:25.100 --> 00:22:27.400]  用料有問題 建築有問題
[00:22:27.400 --> 00:22:29.000]  平時是不察覺的
[00:22:29.000 --> 00:22:33.600]  但地震的時候就會顯出它的問題
[00:22:33.600 --> 00:22:35.400]  就會倒塌
[00:22:35.400 --> 00:22:36.800]  有火試驗的時候
[00:22:36.800 --> 00:22:39.600]  有些建築一燒的時候
[00:22:39.600 --> 00:22:42.500]  剩下的是金屬
[00:22:42.500 --> 00:22:46.900]  但是那些木材就會完全燒毀
[00:22:46.900 --> 00:22:48.200]  所以告訴我們
[00:22:48.200 --> 00:22:49.400]  這兩種情況
[00:22:49.400 --> 00:22:51.600]  到主耶穌再回來的時候
[00:22:51.600 --> 00:22:54.200]  就有試驗出現
[00:22:54.200 --> 00:22:57.200]  就會顯出真相
[00:22:57.200 --> 00:23:00.600]  那你說究竟什麼是金銀寶石?
[00:23:00.600 --> 00:23:03.700]  或者我們很簡單看看前面幾節的經文
[00:23:03.700 --> 00:23:06.100]  大家揭開第一章
[00:23:06.100 --> 00:23:12.900]  我們看和學本的第24節
[00:23:12.900 --> 00:23:14.500]  24節講到
[00:23:14.500 --> 00:23:17.400]  基督就是神的智慧
[00:23:17.400 --> 00:23:18.600]  25節
[00:23:18.600 --> 00:23:23.200]  因為神的愚拙總比人的智慧強壯
[00:23:23.200 --> 00:23:26.000]  神的軟弱總比人強壯
[00:23:26.000 --> 00:23:28.400]  這裡比較人的智慧
[00:23:28.400 --> 00:23:29.800]  神的智慧
[00:23:29.800 --> 00:23:34.000]  大家再看29節
[00:23:34.000 --> 00:23:35.800]  使一切有血氣的
[00:23:35.800 --> 00:23:36.900]  那些憑肉體
[00:23:36.900 --> 00:23:40.500]  憑自己尋求生命的
[00:23:40.500 --> 00:23:43.800]  在神面前一個都不能自誇
[00:23:43.800 --> 00:23:46.400]  人不可以憑自己自誇
[00:23:46.400 --> 00:23:49.000]  去到下面第二章第三節
[00:23:49.000 --> 00:23:52.300]  剛才我們讀過的
[00:23:52.300 --> 00:23:54.100]  第四節
[00:23:54.100 --> 00:23:56.800]  保羅說不是用智慧委婉的言語
[00:23:56.800 --> 00:24:01.300]  而是用聖靈和大能的明證
[00:24:01.300 --> 00:24:06.600]  我們再跳到三章
[00:24:06.600 --> 00:24:08.900]  三章剛才講的第一到第四節
[00:24:08.900 --> 00:24:11.600]  提及有些人是屬靈的
[00:24:11.600 --> 00:24:15.200]  有些人是屬肉體的
[00:24:15.200 --> 00:24:16.900]  當你看回經文的上下文
[00:24:16.900 --> 00:24:17.900]  你就會知道
[00:24:17.900 --> 00:24:20.600]  這裡所講的金銀寶石
[00:24:20.600 --> 00:24:22.000]  是在講人
[00:24:22.000 --> 00:24:26.400]  他是依靠聖靈的能力得生命
[00:24:26.400 --> 00:24:30.000]  也都靠著聖靈的能力去侍奉
[00:24:30.000 --> 00:24:33.000]  不是憑著人的智慧
[00:24:33.000 --> 00:24:38.000]  人的自我來侍奉上帝
[00:24:38.000 --> 00:24:39.600]  因為憑著人的智慧
[00:24:39.600 --> 00:24:41.400]  和自我來侍奉
[00:24:41.400 --> 00:24:45.200]  那些是草木和皆的
[00:24:45.200 --> 00:24:47.600]  各位弟兄姊妹
[00:24:47.600 --> 00:24:49.200]  我們當中有不少弟兄姊妹
[00:24:49.200 --> 00:24:51.400]  一直是侍奉上帝
[00:24:51.400 --> 00:24:54.200]  我們要常常警覺
[00:24:54.200 --> 00:24:56.800]  當你內心要侍奉上帝的時候
[00:24:56.800 --> 00:24:58.000]  你知道
[00:24:58.000 --> 00:25:01.600]  就算是你最熟悉的一種侍奉
[00:25:01.600 --> 00:25:03.900]  但你的心仍然是很留心
[00:25:03.900 --> 00:25:06.300]  是依靠聖靈
[00:25:06.300 --> 00:25:08.400]  是按祂的旨意
[00:25:08.400 --> 00:25:11.700]  心裡面是高舉耶穌
[00:25:11.700 --> 00:25:13.700]  當你這樣侍奉的時候
[00:25:13.700 --> 00:25:17.300]  你所做的是金銀寶石
[00:25:17.300 --> 00:25:19.900]  我聽過有一些弟兄姊妹
[00:25:19.900 --> 00:25:22.200]  特別是在北美我曾經遇到
[00:25:22.200 --> 00:25:25.800]  當他們在出來教會崇拜現場
[00:25:25.800 --> 00:25:28.100]  單獨地現場
[00:25:28.100 --> 00:25:29.800]  當我一邊聽的時候
[00:25:29.800 --> 00:25:31.900]  心靈裡面感受到
[00:25:31.900 --> 00:25:35.500]  這位弟兄可能察覺到
[00:25:35.500 --> 00:25:38.400]  他是高舉著自己
[00:25:38.400 --> 00:25:41.400]  他是在表現著自己
[00:25:41.400 --> 00:25:43.200]  沒錯 在當時所做的事情
[00:25:43.200 --> 00:25:45.000]  很多人拍手
[00:25:45.000 --> 00:25:47.100]  但你心靈裡面會體察
[00:25:47.100 --> 00:25:50.800]  這些或許是草木和街
[00:25:50.800 --> 00:25:51.800]  因此已經讓我們看到
[00:25:51.800 --> 00:25:56.000]  有兩種情況要小心作分辨
[00:25:56.000 --> 00:25:58.000]  我記得我自己留心到
[00:25:58.000 --> 00:26:00.300]  宣道會裡面一些宣教士的情況
[00:26:00.300 --> 00:26:02.200]  有一些歷史的研究發現
[00:26:02.200 --> 00:26:06.000]  在早期很多宣教士來到中國服侍
[00:26:06.000 --> 00:26:10.100]  他們發覺因為宣道會比較後期才來中國
[00:26:10.100 --> 00:26:11.700]  很多其他的警察會
[00:26:11.700 --> 00:26:14.000]  已經在沿海的城鎮
[00:26:14.000 --> 00:26:16.700]  已經開展很多福音工作
[00:26:16.700 --> 00:26:18.100]  但宣道會有一個信念
[00:26:18.100 --> 00:26:23.400]  就是去到未被傳福音的地方傳福音
[00:26:23.400 --> 00:26:25.900]  所以他們就去到偏遠的地方
[00:26:25.900 --> 00:26:27.800]  特別華西的地方工作
[00:26:27.800 --> 00:26:31.200]  他們不想和別人重疊
[00:26:31.200 --> 00:26:34.100]  但華西的地方是比較艱難
[00:26:34.100 --> 00:26:37.400]  是要吃苦開荒的地方
[00:26:37.400 --> 00:26:41.000]  所以他們比一般宣教士都艱難
[00:26:41.000 --> 00:26:43.200]  但後來就發現49年之後
[00:26:43.200 --> 00:26:46.200]  整個中國免食了
[00:26:46.200 --> 00:26:49.600]  很多的教徒因為礙於很多政治的壓力
[00:26:49.600 --> 00:26:51.400]  他們離開教會
[00:26:51.400 --> 00:26:53.800]  甚至不再信主
[00:26:53.800 --> 00:26:57.100]  但在內陸和很多偏遠地方的教徒
[00:26:57.100 --> 00:26:59.900]  相對來說他們比較堅固
[00:26:59.900 --> 00:27:00.900]  為什麼?
[00:27:00.900 --> 00:27:04.000]  因為他們看到帶領他們信主的宣教士
[00:27:04.000 --> 00:27:07.300]  是真的為信仰付出代價
[00:27:07.300 --> 00:27:09.600]  他們是願意吃苦的
[00:27:09.600 --> 00:27:12.000]  因此他們覺得我們吃一點苦
[00:27:12.000 --> 00:27:14.800]  堅守自己的信仰是應該的
[00:27:14.800 --> 00:27:17.200]  因此他們又堅定自己
[00:27:17.200 --> 00:27:20.800]  不會放棄他們的信仰
[00:27:20.800 --> 00:27:22.800]  當我看到這些分析的時候
[00:27:22.800 --> 00:27:24.200]  我就體會到
[00:27:24.200 --> 00:27:28.000]  人的服事如果不是真的靠著神
[00:27:28.000 --> 00:27:30.600]  是真誠的付出代價
[00:27:30.600 --> 00:27:34.000]  不會是一些金銀寶石
[00:27:34.000 --> 00:27:35.000]  而唯有在其中
[00:27:35.000 --> 00:27:37.600]  我們這樣靠著神來服事
[00:27:37.600 --> 00:27:42.000]  所產生的果效是真正永恆的
[00:27:42.000 --> 00:27:43.000]  而你再看回那個時候
[00:27:43.000 --> 00:27:44.000]  聖經就說
[00:27:44.000 --> 00:27:48.000]  第十四節我們去到十四節
[00:27:48.000 --> 00:27:53.000]  「如果有人在這根基上建造的工程全得著
[00:27:53.000 --> 00:27:55.800]  他就要得到賞賜
[00:27:55.800 --> 00:27:58.600]  但有些人的工程被銷毀
[00:27:58.600 --> 00:28:01.000]  他就要受虧損」
[00:28:01.000 --> 00:28:06.200]  這個虧損是說他應得的賞賜得不到
[00:28:06.200 --> 00:28:08.200]  「但自己卻要得救
[00:28:08.200 --> 00:28:13.400]  只是要像從火裡經過一樣」
[00:28:13.400 --> 00:28:16.200]  因為他仍然立在耶穌基督的根基上
[00:28:16.200 --> 00:28:18.600]  所以他仍然是得救的
[00:28:18.600 --> 00:28:21.600]  不過那個得救僅僅得救
[00:28:21.600 --> 00:28:24.200]  好像經過火一樣
[00:28:24.200 --> 00:28:26.000]  大家有時候會看新聞
[00:28:26.000 --> 00:28:27.800]  有些地方火災
[00:28:27.800 --> 00:28:30.000]  消防員救了一些人出來
[00:28:30.000 --> 00:28:32.200]  救出來之後他不斷咳嗽
[00:28:32.200 --> 00:28:35.200]  衣服燒焦了一半
[00:28:35.200 --> 00:28:37.200]  沒錯,救了一條命
[00:28:37.200 --> 00:28:41.600]  不過好像從火經過一樣
[00:28:41.600 --> 00:28:44.400]  各位弟妹姊妹聖經說出兩種情況
[00:28:44.400 --> 00:28:48.200]  一種是金銀寶石的生命侍奉
[00:28:48.200 --> 00:28:51.200]  一個是草木和街的侍奉
[00:28:51.200 --> 00:28:56.800]  耶神何等盼望將他全部的賞賜都賜給我們
[00:28:56.800 --> 00:28:59.600]  他預備賞賜給我們
[00:28:59.600 --> 00:29:02.400]  而要我們得到全部的恩典
[00:29:02.400 --> 00:29:05.400]  但是他渴望我們都能夠
[00:29:05.400 --> 00:29:08.400]  不憑人的聰明智慧
[00:29:08.400 --> 00:29:10.800]  而是全心依靠聖靈的工作
[00:29:10.800 --> 00:29:14.200]  高舉耶穌基督來侍奉他
[00:29:14.200 --> 00:29:15.600]  弟兄姊妹
[00:29:15.600 --> 00:29:21.000]  在侍奉的路上作出聰明的選擇
[00:29:21.000 --> 00:29:23.000]  我們一起祈禱

