
[00:00:00.000 --> 00:00:07.200]  早前在線上聽了高明謙牧師分享一本書
[00:20:03.400 --> 00:20:05.400]  一個的習俗
[00:20:05.400 --> 00:20:08.400]  就是年輕的要讓年長的說完
[00:20:08.400 --> 00:20:12.400]  到年輕的才發言
[00:20:12.400 --> 00:20:17.400]  不過你從32到37章有三個發言
[00:20:17.400 --> 00:20:19.400]  這個以利胡是很特別的
[00:20:19.400 --> 00:20:21.400]  第一經文爾道說了
[00:20:21.400 --> 00:20:25.400]  他不是站在三個朋友的陣營
[00:20:25.400 --> 00:20:28.400]  也不是站在約伯的陣營
[00:20:28.400 --> 00:20:30.400]  他是有自己的立場
[00:20:30.400 --> 00:20:31.400]  這是第一
[00:20:31.400 --> 00:20:34.400]  第二你會發現32到37章
[00:20:34.400 --> 00:20:37.400]  約伯一句話都沒有出過
[00:20:37.400 --> 00:20:39.400]  沒有回應
[00:20:39.400 --> 00:20:41.400]  更加重要的第三
[00:20:41.400 --> 00:20:44.400]  在42章第七節
[00:20:44.400 --> 00:20:47.400]  耶和華神集備了三個朋友
[00:20:47.400 --> 00:20:49.400]  但是沒有集備以利胡
[00:20:49.400 --> 00:20:53.400]  很多的色經學家就認為
[00:20:53.400 --> 00:20:57.400]  以利胡說出一個更好的神學
[00:20:57.400 --> 00:20:58.400]  更好的神學
[00:20:58.400 --> 00:20:59.400]  給三個朋友
[00:20:59.400 --> 00:21:01.400]  覺得你犯罪
[00:21:01.400 --> 00:21:03.400]  你做得不好
[00:21:03.400 --> 00:21:05.400]  你孤兒寡婦
[00:21:05.400 --> 00:21:08.400]  你心懷不軌
[00:21:08.400 --> 00:21:10.400]  那你就受苦了
[00:21:10.400 --> 00:21:11.400]  很多色經學家覺得
[00:21:11.400 --> 00:21:13.400]  以利胡所呈現的神學
[00:21:13.400 --> 00:21:16.400]  比這三個朋友更加好
[00:21:16.400 --> 00:21:19.400]  其中一個值得我們思想的
[00:21:19.400 --> 00:21:21.400]  就是33章
[00:21:21.400 --> 00:21:23.400]  14到18節
[00:21:23.400 --> 00:21:25.400]  那裡說什麼呢?
[00:21:25.400 --> 00:21:28.400]  那裡說耶和華神
[00:21:28.400 --> 00:21:31.400]  一次兩次跟人說話
[00:21:31.400 --> 00:21:33.400]  人們不理會
[00:21:33.400 --> 00:21:35.400]  所以當人們睡覺的時候
[00:21:35.400 --> 00:21:37.400]  耶和華就在夢中
[00:21:37.400 --> 00:21:39.400]  給了他們一個意象
[00:21:39.400 --> 00:21:41.400]  開通他們的耳朵
[00:21:41.400 --> 00:21:45.400]  將一些教導放在他們心上
[00:21:45.400 --> 00:21:46.400]  叫這些人
[00:21:46.400 --> 00:21:47.400]  在睡覺的人
[00:21:47.400 --> 00:21:49.400]  思想
[00:21:49.400 --> 00:21:50.400]  在想
[00:21:50.400 --> 00:21:52.400]  搞動他們的心
[00:21:52.400 --> 00:21:54.400]  然後就叫他們
[00:21:54.400 --> 00:21:57.400]  不要繼續行自己的計謀
[00:21:57.400 --> 00:21:58.400]  驕傲的事
[00:21:58.400 --> 00:22:01.400]  難在這些人不要陷在
[00:22:01.400 --> 00:22:02.400]  一些罪惡當中
[00:22:02.400 --> 00:22:04.400]  以致他們受罰
[00:22:04.400 --> 00:22:06.400]  或者受死
[00:22:06.400 --> 00:22:10.400]  這個情景好像什麼呢?
[00:22:10.400 --> 00:22:12.400]  就好像平時
[00:22:12.400 --> 00:22:14.400]  水底有些沙
[00:22:14.400 --> 00:22:15.400]  很平靜的時候
[00:22:15.400 --> 00:22:16.400]  沒有什麼
[00:22:16.400 --> 00:22:18.400]  但是水底搞起那些沙
[00:22:18.400 --> 00:22:20.400]  那些沉澱物就浮上來
[00:22:20.400 --> 00:22:22.400]  浮起來
[00:22:22.400 --> 00:22:24.400]  其實我們人生都是這樣
[00:22:24.400 --> 00:22:26.400]  以慧會說了一個
[00:22:26.400 --> 00:22:28.400]  其中一個神學的焦點
[00:22:28.400 --> 00:22:30.400]  我們平時沒有什麼
[00:22:30.400 --> 00:22:33.400]  平時都是愛主的
[00:22:33.400 --> 00:22:34.400]  平時都跟從神的
[00:22:34.400 --> 00:22:36.400]  但是有些情況發生
[00:22:36.400 --> 00:22:38.400]  特別是苦難
[00:22:38.400 --> 00:22:39.400]  困難
[00:22:39.400 --> 00:22:40.400]  挑戰發生的時候
[00:22:40.400 --> 00:22:41.400]  搞動我裡面
[00:22:41.400 --> 00:22:42.400]  裡面的東西
[00:22:42.400 --> 00:22:45.400]  讓我們察覺到
[00:22:45.400 --> 00:22:49.400]  原來我都不是那麼完美
[00:22:49.400 --> 00:22:51.400]  我仍然好像約伯一樣
[00:22:51.400 --> 00:22:54.400]  他不是一個完全的人
[00:22:54.400 --> 00:22:55.400]  只有道成肉身
[00:22:55.400 --> 00:22:57.400]  耶穌基督是一個完全的人
[00:22:57.400 --> 00:22:59.400]  意思是他沒有犯罪
[00:22:59.400 --> 00:23:00.400]  世人都犯了罪
[00:23:00.400 --> 00:23:01.400]  規絕了神的榮耀
[00:23:01.400 --> 00:23:03.400]  約伯都犯罪
[00:23:03.400 --> 00:23:05.400]  其中一個犯罪就是他埋怨神
[00:23:05.400 --> 00:23:09.400]  說神不愛他
[00:23:09.400 --> 00:23:12.400]  當在風浪當中的時候
[00:23:12.400 --> 00:23:14.400]  內心有些搞動
[00:23:14.400 --> 00:23:15.400]  其中一個對我來說
[00:23:15.400 --> 00:23:17.400]  很深刻的印象
[00:23:17.400 --> 00:23:21.400]  我在很多年前的默會的時候
[00:23:21.400 --> 00:23:23.400]  我是一個很驕傲的人
[00:23:23.400 --> 00:23:25.400]  驕傲是看不出來的
[00:23:25.400 --> 00:23:26.400]  但是我知道我是驕傲
[00:23:26.400 --> 00:23:27.400]  為什麼我驕傲呢
[00:23:27.400 --> 00:23:29.400]  因為有些人跟我相處的時候
[00:23:29.400 --> 00:23:32.400]  他真的不給我面子
[00:23:32.400 --> 00:23:33.400]  那時候你知道嗎
[00:23:33.400 --> 00:23:36.400]  我心裡面就想了兩件事
[00:23:36.400 --> 00:23:38.400]  你知道我是誰嗎
[00:23:38.400 --> 00:23:40.400]  我有四個學位
[00:23:40.400 --> 00:23:41.400]  你知道我是誰嗎
[00:23:41.400 --> 00:23:42.400]  我第二個講
[00:23:42.400 --> 00:23:44.400]  你知道我是牧師嗎
[00:23:44.400 --> 00:23:45.400]  你知道我是牧師嗎
[00:23:45.400 --> 00:23:47.400]  你這樣不給我面子
[00:23:47.400 --> 00:23:48.400]  有挑戰的
[00:23:48.400 --> 00:23:51.400]  但是神就經過一段時間
[00:23:51.400 --> 00:23:53.400]  拆毀了我的生命
[00:23:53.400 --> 00:23:56.400]  讓我知道原來要受人尊重
[00:23:56.400 --> 00:23:57.400]  不是因為我有學位
[00:23:57.400 --> 00:24:00.400]  不是因為我有牧師的銜頭
[00:24:00.400 --> 00:24:03.400]  而是因為要有服事的心
[00:24:03.400 --> 00:24:06.400]  服人的心
[00:24:06.400 --> 00:24:09.400]  去成為眾人的榜樣
[00:24:09.400 --> 00:24:12.400]  不是只有一個「港」字
[00:24:12.400 --> 00:24:14.400]  是真的這樣
[00:24:14.400 --> 00:24:16.400]  我看到這裡很多
[00:24:16.400 --> 00:24:17.400]  像大King所說的
[00:24:17.400 --> 00:24:19.400]  雲彩般的見證人
[00:24:19.400 --> 00:24:21.400]  很多信徒領袖在這裡
[00:24:21.400 --> 00:24:22.400]  他們默默耕耘
[00:24:22.400 --> 00:24:24.400]  其實婦女心意組也是
[00:24:24.400 --> 00:24:27.400]  我今天在祈禱當中
[00:24:27.400 --> 00:24:33.400]  和雨清在夜青的早上祈禱會當中
[00:24:33.400 --> 00:24:38.400]  說到婦女心意組將會和夜青有合作
[00:24:38.400 --> 00:24:40.400]  我真的為婦女心意組感恩
[00:24:40.400 --> 00:24:44.400]  她默默做了很多人都看不到的事
[00:24:44.400 --> 00:24:49.400]  心中攪動
[00:24:49.400 --> 00:24:51.400]  以致我們明白到
[00:24:51.400 --> 00:24:55.400]  原來我們需要謙卑
[00:24:55.400 --> 00:24:57.400]  我們需要信靠
[00:24:57.400 --> 00:25:00.400]  其中一個苦難出現的原因
[00:25:00.400 --> 00:25:02.400]  以利烏的角度就是
[00:25:02.400 --> 00:25:07.400]  苦難是要讓我們認識自己更深
[00:25:07.400 --> 00:25:09.400]  知道自己是一個怎樣的人
[00:25:09.400 --> 00:25:11.400]  平安無事
[00:25:11.400 --> 00:25:12.400]  大家當然回去崇拜
[00:25:12.400 --> 00:25:14.400]  但有事的時候
[00:25:14.400 --> 00:25:15.400]  你還回去崇拜嗎?
[00:25:15.400 --> 00:25:17.400]  你還回小組嗎?
[00:25:17.400 --> 00:25:19.400]  你還讀不讀經祈禱領修?
[00:25:19.400 --> 00:25:20.400]  你繼續說
[00:25:20.400 --> 00:25:21.400]  神啊
[00:25:21.400 --> 00:25:25.400]  你是值得我尊崇讚美的
[00:25:25.400 --> 00:25:26.400]  是不是這樣?
[00:25:26.400 --> 00:25:28.400]  攪動我們的心
[00:25:28.400 --> 00:25:29.400]  讓我們
[00:25:29.400 --> 00:25:33.400]  神是透過一些方式去練證我們的心靈
[00:25:33.400 --> 00:25:36.400]  使我們更加成熟成性
[00:25:36.400 --> 00:25:38.400]  成全我們的心靈
[00:25:38.400 --> 00:25:40.400]  神希望屬於他的兒女
[00:25:40.400 --> 00:25:42.400]  都能夠過著一個
[00:25:42.400 --> 00:25:45.400]  信靠他的人生
[00:25:45.400 --> 00:25:47.400]  是這樣的
[00:25:47.400 --> 00:25:50.400]  去到第四個部分
[00:25:50.400 --> 00:25:53.400]  第四個部分就是38到41章
[00:25:53.400 --> 00:25:55.400]  夜禍華辰終於出現了
[00:25:55.400 --> 00:25:57.400]  經過了這麼多章之後
[00:25:57.400 --> 00:26:00.400]  他跟約伯說了很多話
[00:26:00.400 --> 00:26:01.400]  說了很多話
[00:26:01.400 --> 00:26:02.400]  一至三節
[00:26:02.400 --> 00:26:04.400]  其實他說什麼呢?
[00:26:04.400 --> 00:26:05.400]  就是說
[00:26:05.400 --> 00:26:07.400]  其實我從很宏大的
[00:26:07.400 --> 00:26:09.400]  整個浩瀚的宇宙
[00:26:09.400 --> 00:26:11.400]  到很微小的一根頭髮
[00:26:11.400 --> 00:26:13.400]  你都不知道
[00:26:13.400 --> 00:26:15.400]  你真的不知道
[00:26:15.400 --> 00:26:17.400]  我創造宇宙的時候
[00:26:17.400 --> 00:26:19.400]  你在哪裡?
[00:26:19.400 --> 00:26:21.400]  那隻馬
[00:26:21.400 --> 00:26:22.400]  那隻驢
[00:26:22.400 --> 00:26:24.400]  生了一個BB的時候
[00:26:24.400 --> 00:26:25.400]  你在哪裡?
[00:26:25.400 --> 00:26:27.400]  你是不知道的
[00:26:27.400 --> 00:26:29.400]  很多事情你真的不知道
[00:26:29.400 --> 00:26:31.400]  夜禍華辰向約伯顯現
[00:26:31.400 --> 00:26:33.400]  問他很多問題
[00:26:33.400 --> 00:26:35.400]  這些問題是說
[00:26:35.400 --> 00:26:37.400]  其實我們有限的人
[00:26:37.400 --> 00:26:39.400]  是
[00:26:39.400 --> 00:26:41.400]  知道的很少
[00:26:41.400 --> 00:26:43.400]  但我們有限的人卻是批評論斷神
[00:26:43.400 --> 00:26:45.400]  說神不好
[00:26:45.400 --> 00:26:47.400]  或者我們覺得神
[00:26:47.400 --> 00:26:49.400]  應該這樣做不應該這樣做
[00:26:49.400 --> 00:26:51.400]  好像我們是法官
[00:26:51.400 --> 00:26:53.400]  不是上帝是法官
[00:26:53.400 --> 00:26:55.400]  第二其實
[00:26:55.400 --> 00:26:57.400]  在這麼多論述當中
[00:26:57.400 --> 00:26:59.400]  38到41章
[00:26:59.400 --> 00:27:01.400]  夜禍華辰想跟約伯說什麼呢?
[00:27:01.400 --> 00:27:03.400]  其實無論發生什麼事
[00:27:03.400 --> 00:27:05.400]  我與你同在
[00:27:05.400 --> 00:27:07.400]  我在你旁邊
[00:27:07.400 --> 00:27:09.400]  我在你周圍
[00:27:09.400 --> 00:27:11.400]  我在你內心
[00:27:11.400 --> 00:27:15.400]  無論發生什麼事
[00:27:15.400 --> 00:27:21.400]  最後一個論述
[00:27:21.400 --> 00:27:23.400]  42章
[00:27:23.400 --> 00:27:25.400]  約伯悔改
[00:27:25.400 --> 00:27:27.400]  悔改
[00:27:27.400 --> 00:27:29.400]  他知道他從前風聞
[00:27:29.400 --> 00:27:31.400]  尤其現在親眼見你
[00:27:31.400 --> 00:27:35.400]  因此我厭惡自己在塵土和爐灰中懊悔
[00:27:35.400 --> 00:27:37.400]  他悔改
[00:27:37.400 --> 00:27:39.400]  Eugene Peterson
[00:27:39.400 --> 00:27:41.400]  寫The Message
[00:27:41.400 --> 00:27:43.400]  這本聖經的時候
[00:27:43.400 --> 00:27:45.400]  他說苦難是一個奧秘
[00:27:45.400 --> 00:27:47.400]  但是約伯
[00:27:47.400 --> 00:27:49.400]  他尊重這個奧秘
[00:27:49.400 --> 00:27:51.400]  他尊重
[00:27:51.400 --> 00:27:53.400]  他來到上帝庚前
[00:27:53.400 --> 00:27:55.400]  他承認他有限不足
[00:27:55.400 --> 00:27:57.400]  不明白受苦
[00:27:57.400 --> 00:27:59.400]  不過他尊重
[00:27:59.400 --> 00:28:01.400]  他敬畏神
[00:28:01.400 --> 00:28:03.400]  不過這個考驗
[00:28:03.400 --> 00:28:05.400]  即是夜禍華辰
[00:28:05.400 --> 00:28:07.400]  容許撒旦攻擊約伯
[00:28:07.400 --> 00:28:09.400]  這個考驗
[00:28:09.400 --> 00:28:11.400]  還有最後一個考試
[00:28:11.400 --> 00:28:13.400]  要約伯去做
[00:28:13.400 --> 00:28:15.400]  要約伯去做
[00:28:15.400 --> 00:28:17.400]  什麼考試呢?
[00:28:17.400 --> 00:28:19.400]  就是究竟
[00:28:19.400 --> 00:28:21.400]  約伯
[00:28:21.400 --> 00:28:23.400]  他會不會
[00:28:23.400 --> 00:28:25.400]  原諒那三個朋友
[00:28:25.400 --> 00:28:27.400]  因為這三個朋友用了29張蝙蝠
[00:28:27.400 --> 00:28:29.400]  來攻擊他
[00:28:29.400 --> 00:28:31.400]  攻擊他的誠信
[00:28:31.400 --> 00:28:33.400]  正直
[00:28:33.400 --> 00:28:35.400]  無偽
[00:28:35.400 --> 00:28:37.400]  他會不會原諒這三個朋友
[00:28:37.400 --> 00:28:39.400]  所以第十節
[00:28:39.400 --> 00:28:41.400]  約伯為他的朋友
[00:28:41.400 --> 00:28:43.400]  祈禱
[00:28:43.400 --> 00:28:45.400]  約伯去寬恕
[00:28:45.400 --> 00:28:47.400]  傷害他的人
[00:28:47.400 --> 00:28:49.400]  這是很難做到的事情
[00:28:49.400 --> 00:28:55.400]  約伯寬恕傷害他的人
[00:28:55.400 --> 00:28:59.400]  這就帶我們回到第一章
[00:28:59.400 --> 00:29:03.400]  約伯是完全正直
[00:29:03.400 --> 00:29:05.400]  敬畏上帝
[00:29:05.400 --> 00:29:07.400]  遠離惡事
[00:29:07.400 --> 00:29:09.400]  頭尾呼應的
[00:29:09.400 --> 00:29:11.400]  約伯是這樣的人
[00:29:11.400 --> 00:29:13.400]  他有不足
[00:29:13.400 --> 00:29:15.400]  知道他要原諒這三個朋友
[00:29:15.400 --> 00:29:17.400]  在苦難當中
[00:29:17.400 --> 00:29:19.400]  約伯的信心
[00:29:19.400 --> 00:29:21.400]  被受考驗
[00:29:21.400 --> 00:29:23.400]  但他又被上帝
[00:29:23.400 --> 00:29:25.400]  去更新
[00:29:25.400 --> 00:29:27.400]  去成長
[00:29:27.400 --> 00:29:29.400]  成熟
[00:29:29.400 --> 00:29:31.400]  在悔改當中
[00:29:31.400 --> 00:29:33.400]  約伯接受了上帝的恩典
[00:29:33.400 --> 00:29:35.400]  在寬恕當中
[00:29:35.400 --> 00:29:37.400]  約伯和三個朋友復和
[00:29:37.400 --> 00:29:39.400]  在各個成性路當中
[00:29:39.400 --> 00:29:41.400]  就去到
[00:29:41.400 --> 00:29:43.400]  就像經文所說
[00:29:43.400 --> 00:29:45.400]  亞國書五章十一節
[00:29:45.400 --> 00:29:47.400]  先前忍耐的人
[00:29:47.400 --> 00:29:49.400]  我們稱他們是有福的
[00:29:49.400 --> 00:29:51.400]  你們聽過約伯的忍耐
[00:29:51.400 --> 00:29:53.400]  也知道主給他的結局
[00:29:53.400 --> 00:29:55.400]  明顯主是滿心憐憫
[00:29:55.400 --> 00:29:57.400]  大有慈悲
[00:29:57.400 --> 00:29:59.400]  在整個成性的路上
[00:29:59.400 --> 00:30:01.400]  約伯他經歷了什麼呢
[00:30:01.400 --> 00:30:03.400]  上帝的憐憫慈悲
[00:30:03.400 --> 00:30:05.400]  經歷了上帝的愛
[00:30:05.400 --> 00:30:07.400]  上帝的愛
[00:30:07.400 --> 00:30:09.400]  上帝的愛
[00:30:09.400 --> 00:30:11.400]  經歷了上帝的愛
[00:30:11.400 --> 00:30:13.400]  成性的路就是這樣
[00:30:13.400 --> 00:30:15.400]  成性的路就是這樣
[00:30:15.400 --> 00:30:17.400]  我們會看到在最後那一章
[00:30:17.400 --> 00:30:19.400]  十二
[00:30:19.400 --> 00:30:21.400]  十二節到十七節
[00:30:21.400 --> 00:30:23.400]  也說華臣
[00:30:23.400 --> 00:30:25.400]  他將
[00:30:25.400 --> 00:30:27.400]  雙倍的產業
[00:30:27.400 --> 00:30:29.400]  賜給約伯
[00:30:29.400 --> 00:30:31.400]  並且
[00:30:31.400 --> 00:30:33.400]  他有了七個兒子
[00:30:33.400 --> 00:30:35.400]  十三個女兒
[00:30:35.400 --> 00:30:37.400]  十個兒子
[00:30:37.400 --> 00:30:39.400]  有了一切
[00:30:39.400 --> 00:30:41.400]  不過
[00:30:41.400 --> 00:30:43.400]  經過了這麼多章
[00:30:43.400 --> 00:30:45.400]  之後
[00:30:45.400 --> 00:30:47.400]  第一第二章的失去
[00:30:47.400 --> 00:30:49.400]  痛苦
[00:30:49.400 --> 00:30:51.400]  艱難
[00:30:51.400 --> 00:30:53.400]  他經歷過之後
[00:30:53.400 --> 00:30:55.400]  到四十二章有了一切
[00:30:55.400 --> 00:30:57.400]  不是當沒事發生過
[00:30:57.400 --> 00:30:59.400]  不過約伯已經成為一個
[00:30:59.400 --> 00:31:01.400]  很不同的人
[00:31:01.400 --> 00:31:03.400]  很不同的人
[00:31:03.400 --> 00:31:05.400]  他認識自己
[00:31:05.400 --> 00:31:07.400]  他饒恕身邊的朋友
[00:31:07.400 --> 00:31:09.400]  更加重要的是
[00:31:09.400 --> 00:31:11.400]  他知道神是一個怎樣的神
[00:31:11.400 --> 00:31:13.400]  半有慈悲
[00:31:13.400 --> 00:31:15.400]  半有憐憫
[00:31:15.400 --> 00:31:19.400]  這就是我們
[00:31:19.400 --> 00:31:21.400]  今天
[00:31:21.400 --> 00:31:23.400]  的講道訊息
[00:31:23.400 --> 00:31:25.400]  也是新一年的開始
[00:31:25.400 --> 00:31:27.400]  未來的六堂
[00:31:27.400 --> 00:31:29.400]  除了外來講完之外
[00:31:29.400 --> 00:31:31.400]  未來的六堂我們會繼續深入的
[00:31:31.400 --> 00:31:33.400]  的展述
[00:31:33.400 --> 00:31:35.400]  受苦的經前者
[00:31:35.400 --> 00:31:37.400]  怎樣去跨越不同的考驗
[00:31:37.400 --> 00:31:39.400]  求主幫助我們
[00:31:39.400 --> 00:31:41.400]  我們一起同心的禱告

