
[00:00:00.000 --> 00:00:04.600]  我們今天一起再讀主耶穌降生時聖經的信息
[00:19:19.400 --> 00:19:21.400]  但現在他就跟護士說
[00:19:21.400 --> 00:19:23.400]  你們有沒有聖經?
[00:19:23.400 --> 00:19:25.400]  護士給他一本聖經
[00:19:25.400 --> 00:19:28.400]  他說當我預備看
[00:19:28.400 --> 00:19:30.400]  我不知道從哪裡看
[00:19:30.400 --> 00:19:31.400]  我隨意打開一本聖經
[00:19:31.400 --> 00:19:33.400]  一掀開的時候
[00:19:33.400 --> 00:19:35.400]  他就看到
[00:19:35.400 --> 00:19:39.400]  凡祈求的就必得著
[00:19:39.400 --> 00:19:41.400]  尋求的就尋見
[00:19:41.400 --> 00:19:44.400]  叩門的就給他開門
[00:19:44.400 --> 00:19:48.400]  他就好像上天看著他
[00:19:48.400 --> 00:19:49.400]  突然間讓他感受到
[00:19:49.400 --> 00:19:53.400]  這位上帝留意到他在尋求他
[00:19:53.400 --> 00:19:56.400]  然後他開始很小心地讀聖經
[00:19:56.400 --> 00:19:58.400]  後來順了主
[00:19:58.400 --> 00:20:01.400]  每當我想起這位弟兄的經歷的時候
[00:20:01.400 --> 00:20:04.400]  就很清楚地看到
[00:20:04.400 --> 00:20:07.400]  好像是我們去尋找神
[00:20:07.400 --> 00:20:10.400]  但其實是神尋找我們
[00:20:10.400 --> 00:20:12.400]  當然我們順了主之後
[00:20:12.400 --> 00:20:14.400]  我們繼續去尋找神
[00:20:14.400 --> 00:20:16.400]  但神知道你的內心
[00:20:16.400 --> 00:20:19.400]  當你真實地去尋求祂的時候
[00:20:19.400 --> 00:20:21.400]  祂讓你更深刻地認識祂
[00:20:21.400 --> 00:20:24.400]  所謂認識不單只是頭腦的知識
[00:20:24.400 --> 00:20:26.400]  是一種生命的關係
[00:20:26.400 --> 00:20:30.400]  好像夫妻彼此認識的那種生命的表達
[00:20:30.400 --> 00:20:32.400]  當你去尋求祂的時候
[00:20:32.400 --> 00:20:34.400]  祂會讓你認識祂
[00:20:34.400 --> 00:20:37.400]  祂會讓你知道祂
[00:20:37.400 --> 00:20:40.400]  而且和你建立生命的關係
[00:20:40.400 --> 00:20:42.400]  幾個博士他們遠道而來
[00:20:42.400 --> 00:20:44.400]  互相代駕神知道
[00:20:44.400 --> 00:20:47.400]  因此引導他們去認識祂
[00:20:47.400 --> 00:20:50.400]  在聖經詩篇裏面不斷地說
[00:20:50.400 --> 00:20:53.400]  你一定要尋求我的面
[00:20:53.400 --> 00:20:57.400]  你要尋求我的能力
[00:20:57.400 --> 00:20:59.400]  尋求我的同在
[00:20:59.400 --> 00:21:04.400]  弟兄姊妹當我們讀到這幾位星象家的時候
[00:21:04.400 --> 00:21:08.400]  我們都這樣去勉勵自己
[00:21:08.400 --> 00:21:13.400]  在人生很多的事上都會出現來吸引我們
[00:21:13.400 --> 00:21:15.400]  這次可能你順了主
[00:21:15.400 --> 00:21:17.400]  但你會察覺到
[00:21:17.400 --> 00:21:19.400]  不知不覺有些事情
[00:21:19.400 --> 00:21:21.400]  吸引著你的注意
[00:21:21.400 --> 00:21:26.400]  你去尋求的那些好像多過了尋求主
[00:21:26.400 --> 00:21:29.400]  但是在聖誕的時候
[00:21:29.400 --> 00:21:32.400]  當我們再想起上帝給人的引導
[00:21:32.400 --> 00:21:35.400]  我們都是這樣鼓勵自己
[00:21:35.400 --> 00:21:39.400]  互相代駕去尋求認識神
[00:21:39.400 --> 00:21:43.400]  亦都在認識神的心意的時候
[00:21:43.400 --> 00:21:45.400]  認識這條路的時候
[00:21:45.400 --> 00:21:47.400]  你走在其中
[00:21:47.400 --> 00:21:50.400]  好像幾位博士按照聖人的引導
[00:21:50.400 --> 00:21:53.400]  走在這條路上
[00:21:53.400 --> 00:21:56.400]  以致你可以尋見基督
[00:21:56.400 --> 00:22:00.400]  生命真正得著自保
[00:22:00.400 --> 00:22:04.400]  你會在聖誕裏面得到真正的寶貴
[00:22:04.400 --> 00:22:06.400]  你等於會尋求主
[00:22:06.400 --> 00:22:12.400]  讓你的生命真正得著神要給你的豐盛
[00:22:12.400 --> 00:22:14.400]  我們一起在這裏禱告

