
[00:00:00.000 --> 00:00:06.000]  路加福音第十五章二十四和三十二節
[00:18:40.500 --> 00:18:42.900]  養豬的過程當中也不夠吃
[00:18:42.900 --> 00:18:46.000]  他要跟豬幹嘛
[00:18:46.000 --> 00:18:47.800]  搶吃的
[00:18:47.800 --> 00:18:48.700]  你知道的話
[00:18:48.700 --> 00:18:51.600]  如果跟豬搶吃的會怎麼樣
[00:18:51.600 --> 00:18:53.900]  豬會拱死你的
[00:18:53.900 --> 00:18:55.100]  你明白嗎
[00:18:55.100 --> 00:18:57.200]  但是你就已經很明白
[00:18:57.200 --> 00:19:03.100]  他生活到一種非常落魄的狀況裡面
[00:19:03.100 --> 00:19:05.700]  生活開始艱難
[00:19:05.700 --> 00:19:07.800]  但接下來第十七節
[00:19:07.800 --> 00:19:09.200]  十七節的話
[00:19:09.200 --> 00:19:11.300]  在這段經文裡面很特別
[00:19:11.300 --> 00:19:13.200]  十七節講到什麼
[00:19:13.200 --> 00:19:17.300]  他突然間醒悟過來
[00:19:17.300 --> 00:19:18.200]  弟兄姊妹
[00:19:18.200 --> 00:19:20.400]  什麼叫醒悟
[00:19:20.400 --> 00:19:25.300]  要叫一個人醒悟過來很難的
[00:19:25.300 --> 00:19:29.500]  他使我的靈魂甦醒
[00:19:29.500 --> 00:19:32.100]  我們會見錢眼開的
[00:19:32.100 --> 00:19:35.400]  但是我們靈魂很難甦醒的
[00:19:35.400 --> 00:19:36.900]  當這個靈魂
[00:19:36.900 --> 00:19:42.100]  這個意識形態開始醒悟過來的時候
[00:19:42.100 --> 00:19:43.800]  他做了什麼事
[00:19:43.800 --> 00:19:45.900]  他就在想了一件事
[00:19:45.900 --> 00:19:48.200]  我父親家裡有好多的
[00:19:48.200 --> 00:19:50.500]  有多少的故宮
[00:19:50.500 --> 00:19:52.700]  口糧有餘
[00:19:52.700 --> 00:19:57.000]  我難道在這裡餓死嗎
[00:19:57.000 --> 00:19:59.100]  他至少他知道
[00:19:59.100 --> 00:20:01.800]  他還有一位父親
[00:20:01.800 --> 00:20:03.200]  他至少知道
[00:20:03.200 --> 00:20:04.900]  我這些錢財浪費了
[00:20:04.900 --> 00:20:08.200]  我的父親家裡還有嗎
[00:20:08.200 --> 00:20:09.500]  還有嗎
[00:20:09.500 --> 00:20:11.000]  還有的
[00:20:11.000 --> 00:20:14.900]  是不是要繼續浪費呢
[00:20:14.900 --> 00:20:16.500]  當他經歷了生命當中
[00:20:16.500 --> 00:20:18.200]  這樣一個過程的時候
[00:20:18.200 --> 00:20:21.300]  他醒悟了過來
[00:20:21.300 --> 00:20:24.300]  醒悟過來好難得的
[00:20:24.300 --> 00:20:27.100]  明白過來也很難得的
[00:20:27.100 --> 00:20:29.500]  因為在這裡他就開始
[00:20:29.500 --> 00:20:33.100]  自我的反省和悔改
[00:20:33.100 --> 00:20:35.100]  我們是經常悔改
[00:20:35.100 --> 00:20:37.400]  但悔而不改
[00:20:37.400 --> 00:20:39.200]  我們經常得罪上帝
[00:20:39.200 --> 00:20:41.200]  但是我們不改變
[00:20:41.200 --> 00:20:42.500]  我有我禱告
[00:20:42.500 --> 00:20:43.900]  你有你旨意
[00:20:43.900 --> 00:20:46.100]  永遠沒辦法在一起
[00:20:46.100 --> 00:20:48.100]  你明白嗎
[00:20:48.100 --> 00:20:50.900]  或者是你會在大會上面說
[00:20:50.900 --> 00:20:52.900]  主啊我在這裡
[00:20:52.900 --> 00:20:56.400]  求你差遣他
[00:20:56.400 --> 00:20:57.000]  你明白嗎
[00:20:57.000 --> 00:20:57.900]  主啊我在這裡
[00:20:57.900 --> 00:20:58.700]  求你差遣他
[00:20:58.700 --> 00:20:59.900]  不是差遣你
[00:20:59.900 --> 00:21:01.600]  因為你沒有醒悟過來
[00:21:01.600 --> 00:21:02.700]  如果那句話是什麼
[00:21:02.700 --> 00:21:03.700]  主啊我在這裡
[00:21:03.700 --> 00:21:06.000]  求你差遣誰
[00:21:06.000 --> 00:21:07.800]  差遣我嗎
[00:21:07.800 --> 00:21:09.500]  所以你在這裡很明白
[00:21:09.500 --> 00:21:10.700]  他醒悟了過來
[00:21:10.700 --> 00:21:12.200]  他得罪了上帝
[00:21:12.200 --> 00:21:13.200]  他要反省
[00:21:13.200 --> 00:21:14.800]  他要悔改
[00:21:14.800 --> 00:21:17.000]  他要生命生活
[00:21:17.000 --> 00:21:19.800]  他要發生改變
[00:21:19.800 --> 00:21:21.800]  在第十八節
[00:21:21.800 --> 00:21:24.400]  我要幹嘛
[00:21:24.400 --> 00:21:26.800]  我要起來
[00:21:26.800 --> 00:21:28.500]  弟兄姊妹好重要
[00:21:28.500 --> 00:21:30.400]  我要起來
[00:21:30.400 --> 00:21:32.000]  我記得我們教會的長老
[00:21:32.000 --> 00:21:33.500]  經常跟我講一件事
[00:21:33.500 --> 00:21:35.100]  他是醫生
[00:21:35.100 --> 00:21:37.300]  原先在緬甸當軍醫的
[00:21:37.300 --> 00:21:39.400]  後來來了香港當醫生
[00:21:39.400 --> 00:21:42.000]  他說他每一天都很感恩
[00:21:42.000 --> 00:21:43.800]  他說今天晚上睡覺
[00:21:43.800 --> 00:21:46.400]  我看到這雙拖鞋在這裡
[00:21:46.400 --> 00:21:48.100]  我不知道明天早上
[00:21:48.100 --> 00:21:51.800]  我能不能穿上這雙拖鞋
[00:21:51.800 --> 00:21:52.900]  你明白嗎
[00:21:52.900 --> 00:21:54.400]  所以他對每一天的生活
[00:21:54.400 --> 00:21:57.300]  都非常的感恩
[00:21:57.300 --> 00:22:00.000]  其實也很明白的一件事
[00:22:00.000 --> 00:22:02.700]  叫起來
[00:22:02.700 --> 00:22:04.600]  什麼叫起來
[00:22:04.600 --> 00:22:09.100]  有生命氣息的人才會起來
[00:22:09.100 --> 00:22:09.900]  你明白嗎
[00:22:09.900 --> 00:22:11.400]  我們生病了就躺在那裡
[00:22:11.400 --> 00:22:13.700]  我們就起不來
[00:22:13.700 --> 00:22:16.200]  所以聖經裡面經常詩篇告訴我們
[00:22:16.200 --> 00:22:18.200]  來呀
[00:22:18.200 --> 00:22:19.200]  你們要幹嘛
[00:22:19.200 --> 00:22:20.000]  來呀
[00:22:20.000 --> 00:22:21.800]  其實是叫你起來
[00:22:21.800 --> 00:22:24.800]  有生命氣息的人要起來
[00:22:24.800 --> 00:22:26.000]  來敬拜上帝
[00:22:26.000 --> 00:22:28.200]  來聆聽祂的話語
[00:22:28.200 --> 00:22:29.800]  這個浪子說
[00:22:29.800 --> 00:22:32.800]  我要起來
[00:22:32.800 --> 00:22:35.900]  他開始行動了
[00:22:35.900 --> 00:22:38.600]  他在那種困苦的裡面
[00:22:38.600 --> 00:22:40.600]  他現在要幹嘛
[00:22:40.600 --> 00:22:42.300]  回轉
[00:22:42.300 --> 00:22:43.700]  要更新
[00:22:43.700 --> 00:22:45.100]  要變化
[00:22:45.100 --> 00:22:49.400]  他意識到自己已經犯了錯誤
[00:22:49.400 --> 00:22:51.700]  所以他的生命裡面要幹嘛
[00:22:51.700 --> 00:22:53.200]  我要起來
[00:22:53.200 --> 00:22:56.300]  我要到我父親那裡去
[00:22:56.300 --> 00:22:57.500]  向他說
[00:22:57.500 --> 00:23:00.100]  父親我得罪了天
[00:23:00.100 --> 00:23:02.600]  又得罪了你
[00:23:02.600 --> 00:23:05.500]  第一個得罪的是什麼
[00:23:05.500 --> 00:23:06.200]  天
[00:23:06.200 --> 00:23:09.100]  第二個得罪的是誰
[00:23:09.100 --> 00:23:10.700]  父親
[00:23:10.700 --> 00:23:15.700]  為什麼將天擺得這麼重要呢
[00:23:15.700 --> 00:23:17.500]  我們窮苦的時候
[00:23:17.500 --> 00:23:18.900]  我們痛苦的裡面
[00:23:18.900 --> 00:23:21.000]  我們經常會怎麼樣
[00:23:21.000 --> 00:23:22.600]  天啊
[00:23:22.600 --> 00:23:25.300]  我知道有的人就痛苦的時候不一樣
[00:23:25.300 --> 00:23:27.500]  一定是喊媽呀
[00:23:27.500 --> 00:23:28.400]  是不是
[00:23:28.400 --> 00:23:30.200]  痛的時候一定是喊媽呀
[00:23:30.200 --> 00:23:33.400]  但好多人在痛苦的當中都是喊
[00:23:33.400 --> 00:23:34.600]  天啊
[00:23:34.600 --> 00:23:36.800]  或者有人講天老爺啊
[00:23:36.800 --> 00:23:38.700]  或者是我的天啊
[00:23:38.700 --> 00:23:40.100]  你明白那個意思
[00:23:40.100 --> 00:23:41.300]  所以在這裡的話
[00:23:41.300 --> 00:23:43.500]  他說我得罪了天
[00:23:43.500 --> 00:23:46.400]  也得罪了我的父親
[00:23:46.400 --> 00:23:49.600]  這個時候他就開始起來行動
[00:23:49.600 --> 00:23:53.600]  要回到他的家中去
[00:23:53.600 --> 00:23:55.600]  在第十九節
[00:23:55.600 --> 00:23:57.500]  從今以後
[00:23:57.500 --> 00:24:00.100]  我不配稱為你的兒子
[00:24:00.100 --> 00:24:04.300]  把我當成一個故宮吧
[00:24:04.300 --> 00:24:05.400]  弟兄姐妹
[00:24:05.400 --> 00:24:07.500]  什麼是兒子 什麼是故宮
[00:24:07.500 --> 00:24:09.300]  完全不一樣的
[00:24:09.300 --> 00:24:10.600]  對不對
[00:24:10.600 --> 00:24:13.300]  我記得前幾年有一個人寫了一本書
[00:24:13.300 --> 00:24:15.400]  叫《家裡的陌生人》
[00:24:15.400 --> 00:24:17.500]  專門講菲律賓的那些姐姐
[00:24:17.500 --> 00:24:19.000]  在我們家裡面幫忙
[00:24:19.000 --> 00:24:23.500]  但是他永遠是這個家庭的
[00:24:23.500 --> 00:24:25.000]  故宮嘛 你明白嗎
[00:24:25.000 --> 00:24:26.900]  很難融入到裡面
[00:24:26.900 --> 00:24:30.200]  當這個兒子有這樣想法的時候
[00:24:30.200 --> 00:24:32.100]  我不配做你的兒子
[00:24:32.100 --> 00:24:34.800]  你就把我當成故宮吧
[00:24:34.800 --> 00:24:39.000]  你知道那個父親會把他當成故宮嗎
[00:24:39.000 --> 00:24:40.400]  不會的
[00:24:40.400 --> 00:24:42.700]  兒子還是怎麼樣
[00:24:42.700 --> 00:24:45.700]  希望他能夠回來的嘛
[00:24:45.700 --> 00:24:47.200]  到了二十節
[00:24:47.200 --> 00:24:49.400]  整個經文發生了改變
[00:24:49.400 --> 00:24:52.000]  於是他就幹嘛
[00:24:52.000 --> 00:24:53.300]  起來
[00:24:53.300 --> 00:24:55.900]  往他的父親那裡去
[00:24:55.900 --> 00:24:57.600]  鄉離海遠
[00:24:57.600 --> 00:25:00.900]  他父親看見就動了雌心
[00:25:00.900 --> 00:25:04.600]  跑去抱著他的錦像
[00:25:04.600 --> 00:25:08.300]  連連以他親嘴
[00:25:08.300 --> 00:25:11.100]  這個時候兒子就講了這句話
[00:25:11.100 --> 00:25:14.000]  父親我得罪了天又得罪了你
[00:25:14.000 --> 00:25:19.700]  從今以後我不配稱為你的兒子
[00:25:19.700 --> 00:25:21.300]  孩子講的
[00:25:21.300 --> 00:25:24.300]  父親心裡面是什麼感受呢
[00:25:24.300 --> 00:25:25.300]  二十二節
[00:25:25.300 --> 00:25:27.800]  父親卻吩咐僕人說
[00:25:27.800 --> 00:25:31.600]  把那上好的袍子快拿過來給他穿
[00:25:31.600 --> 00:25:33.600]  把戒指給他戴在指頭上
[00:25:33.600 --> 00:25:36.600]  把鞋給他穿在他的腳上
[00:25:36.600 --> 00:25:39.300]  接下來二十三節
[00:25:39.300 --> 00:25:42.800]  把那肥牛犢牽來宰了
[00:25:42.800 --> 00:25:48.200]  我們可以吃喝快樂
[00:25:48.200 --> 00:25:50.100]  弟兄姊妹
[00:25:50.100 --> 00:25:53.500]  原來當最後的整個錦像
[00:25:53.500 --> 00:25:55.300]  預備了好的東西
[00:25:55.300 --> 00:25:58.600]  然後他要去邀請不同的親人來的時候
[00:25:58.600 --> 00:26:02.100]  他們歡喜快樂
[00:26:02.100 --> 00:26:04.400]  他們就快樂起來
[00:26:04.400 --> 00:26:07.000]  說明這個孩子的關係
[00:26:07.000 --> 00:26:11.400]  跟父親的關係是不是復合了
[00:26:11.400 --> 00:26:12.100]  我告訴你
[00:26:12.100 --> 00:26:16.500]  能夠在同一台吃飯的人不簡單
[00:26:16.500 --> 00:26:17.800]  你明白那個意思
[00:26:17.800 --> 00:26:20.400]  中國人很講吃飯的
[00:26:20.400 --> 00:26:22.900]  誰跟誰在一起吃飯就不一樣
[00:26:22.900 --> 00:26:26.200]  能夠跟你吃不跟他吃也不一樣
[00:26:26.200 --> 00:26:26.900]  明白嗎
[00:26:26.900 --> 00:26:29.000]  這是一個很重要的
[00:26:29.000 --> 00:26:30.000]  來
[00:26:30.000 --> 00:26:32.500]  他們就怎麼樣
[00:26:32.500 --> 00:26:35.100]  吃喝快樂起來
[00:26:35.100 --> 00:26:39.400]  也就是說這位浪子跟父親的關係
[00:26:39.400 --> 00:26:43.200]  已經在這個場面裡面怎麼樣
[00:26:43.200 --> 00:26:45.500]  復合了
[00:26:45.500 --> 00:26:48.300]  你以前你都很明白黑社會兩個
[00:26:48.300 --> 00:26:53.100]  都站來站去最後吃飯解決的
[00:26:53.100 --> 00:26:56.100]  我們講要講那個條件的
[00:26:56.100 --> 00:26:57.300]  老大來了
[00:26:57.300 --> 00:26:59.300]  兩個人坐下來喝茶吃飯
[00:26:59.300 --> 00:27:03.100]  最後整個事情怎麼樣就解決了
[00:27:03.100 --> 00:27:04.800]  但這裡講到怎麼樣
[00:27:04.800 --> 00:27:06.400]  歡喜快樂
[00:27:06.400 --> 00:27:11.500]  也就是講到他們的關係已經復合了
[00:27:11.500 --> 00:27:12.900]  很難得的
[00:27:12.900 --> 00:27:16.300]  能夠一起吃飯是上帝的恩典
[00:27:16.300 --> 00:27:19.000]  兒子浪子跟父親一起吃飯
[00:27:19.000 --> 00:27:24.300]  因為父親等這一頓飯等了多久
[00:27:24.300 --> 00:27:26.700]  每一天都在等
[00:27:26.700 --> 00:27:28.200]  每一餐飯都在等
[00:27:28.200 --> 00:27:29.700]  當他吃這頓飯的時候
[00:27:29.700 --> 00:27:32.100]  他會在想孩子出去了
[00:27:32.100 --> 00:27:33.500]  拿了我的錢財出去了
[00:27:33.500 --> 00:27:34.600]  他現在怎麼樣
[00:27:34.600 --> 00:27:37.300]  做父親的會不會這樣考慮
[00:27:37.300 --> 00:27:39.700]  孩子這一餐飯在吃什麼
[00:27:39.700 --> 00:27:41.900]  孩子現在在幹嘛
[00:27:41.900 --> 00:27:43.500]  但是當他回來完之後
[00:27:43.500 --> 00:27:46.000]  這個場面是怎麼樣
[00:27:46.000 --> 00:27:49.600]  關係的復合
[00:27:49.600 --> 00:27:52.400]  二十四節剛才我們讀的
[00:27:52.400 --> 00:27:56.300]  因為這個兒子是死而復活
[00:27:56.300 --> 00:27:57.900]  失而又得
[00:27:57.900 --> 00:28:02.500]  他們就快樂起來
[00:28:02.500 --> 00:28:04.300]  我相信有東西吃的話
[00:28:04.300 --> 00:28:06.200]  肯定是很快樂的
[00:28:06.200 --> 00:28:08.600]  而且一起在慶祝當中
[00:28:08.600 --> 00:28:11.100]  中國人都是以吃飯維繫
[00:28:11.100 --> 00:28:13.700]  那個很重要的關係
[00:28:13.700 --> 00:28:15.700]  結婚要不要吃飯
[00:28:15.700 --> 00:28:16.700]  要
[00:28:16.700 --> 00:28:19.100]  人離開了之後還要
[00:28:19.100 --> 00:28:20.700]  還是吃飯
[00:28:20.700 --> 00:28:22.400]  人跟人之間的關係
[00:28:22.400 --> 00:28:27.000]  還是靠吃飯來維繫這個關係
[00:28:27.000 --> 00:28:28.800]  來
[00:28:28.800 --> 00:28:30.600]  吃喝快樂
[00:28:30.600 --> 00:28:32.800]  好 到了第二十五節
[00:28:32.800 --> 00:28:35.300]  那個時候大兒子正在田裡
[00:28:35.300 --> 00:28:37.600]  他也回來離家不遠
[00:28:37.600 --> 00:28:41.100]  聽見有作樂跳舞的聲音
[00:28:41.100 --> 00:28:43.600]  便過去叫一個僕人來
[00:28:43.600 --> 00:28:45.000]  問他是什麼事
[00:28:45.000 --> 00:28:46.300]  這個僕人就說了
[00:28:46.300 --> 00:28:48.100]  你兄弟來了
[00:28:48.100 --> 00:28:52.600]  你父親因為他無災無病地回來
[00:28:52.600 --> 00:28:56.300]  把肥牛賭宰了
[00:28:56.300 --> 00:29:01.000]  大兒子反應是怎麼樣
[00:29:01.000 --> 00:29:02.100]  二十八節
[00:29:02.100 --> 00:29:06.200]  大兒子卻生氣不肯進來
[00:29:06.200 --> 00:29:10.400]  他父親就出來勸他
[00:29:10.400 --> 00:29:12.100]  原來吃飯都不要
[00:29:12.100 --> 00:29:13.400]  能一同吃飯
[00:29:13.400 --> 00:29:16.200]  跟在外面不進來吃飯的人
[00:29:16.200 --> 00:29:18.100]  一不一樣
[00:29:18.100 --> 00:29:19.000]  不一樣
[00:29:19.000 --> 00:29:20.100]  不吃飯
[00:29:20.100 --> 00:29:24.100]  說明這個關係還沒有幹嘛
[00:29:24.100 --> 00:29:27.100]  還沒有復合
[00:29:27.100 --> 00:29:29.300]  說明心跟心之間
[00:29:29.300 --> 00:29:31.600]  這個跟小孩子跟父親之間
[00:29:31.600 --> 00:29:34.300]  還是有什麼樣
[00:29:34.300 --> 00:29:37.100]  有一定的隔離
[00:29:37.100 --> 00:29:38.900]  我們繼續接下來看
[00:29:38.900 --> 00:29:40.900]  他對他父親說
[00:29:40.900 --> 00:29:43.200]  我服侍你這麼多年
[00:29:43.200 --> 00:29:46.900]  從來沒有違背過你的命令
[00:29:46.900 --> 00:29:50.700]  你並沒有給我一支山羊羔
[00:29:50.700 --> 00:29:53.900]  叫我和我朋友一同快樂
[00:29:53.900 --> 00:29:56.200]  原來最肥的牛賭
[00:29:56.200 --> 00:29:59.000]  是為誰預備的
[00:29:59.000 --> 00:30:01.700]  為這個浪子預備的
[00:30:01.700 --> 00:30:02.500]  他就講
[00:30:02.500 --> 00:30:03.900]  也沒有給我一支山羊羔
[00:30:03.900 --> 00:30:08.000]  叫我和朋友一同歡喜快樂
[00:30:08.000 --> 00:30:10.200]  到了第三十節
[00:30:10.200 --> 00:30:16.500]  但你這兒子
[00:30:16.500 --> 00:30:17.600]  什麼意思
[00:30:17.600 --> 00:30:19.400]  但你這兒子
[00:30:19.400 --> 00:30:21.400]  我相信聖經在這樣解釋
[00:30:21.400 --> 00:30:22.400]  但你這兒子
[00:30:22.400 --> 00:30:24.600]  一講但我們就很擔心的
[00:30:24.600 --> 00:30:26.900]  你表現表現非常好
[00:30:26.900 --> 00:30:28.400]  但
[00:30:28.400 --> 00:30:29.900]  但是
[00:30:29.900 --> 00:30:30.700]  又但是
[00:30:30.700 --> 00:30:33.300]  我告訴你後面肯定是批評的
[00:30:33.300 --> 00:30:34.300]  所以大家很明白
[00:30:34.300 --> 00:30:36.700]  前面雖然很好很好
[00:30:36.700 --> 00:30:38.000]  後面才是重點
[00:30:38.000 --> 00:30:39.100]  但是
[00:30:39.100 --> 00:30:42.200]  但是你這兒子和娼妓
[00:30:42.200 --> 00:30:43.700]  吞進了你的財產
[00:30:43.700 --> 00:30:48.700]  他一來你為他宰了肥牛賭
[00:30:48.700 --> 00:30:52.700]  心理上有沒有落差
[00:30:52.700 --> 00:30:54.000]  我們的生命當中
[00:30:54.000 --> 00:30:56.600]  也有很多的這種落差
[00:30:56.600 --> 00:30:59.200]  上帝為什麼恩待他不恩待我
[00:30:59.200 --> 00:31:01.300]  為什麼對他好不對我好
[00:31:01.300 --> 00:31:02.200]  你明白嗎
[00:31:02.200 --> 00:31:04.300]  為什麼是他不是我
[00:31:04.300 --> 00:31:06.900]  為什麼是我不是他
[00:31:06.900 --> 00:31:09.500]  你會經常問這些問題的
[00:31:09.500 --> 00:31:12.200]  接下來是怎麼樣呢
[00:31:12.200 --> 00:31:14.400]  接下來是怎麼樣
[00:31:14.400 --> 00:31:15.300]  接下來
[00:31:15.300 --> 00:31:18.100]  父親救胎他說
[00:31:18.100 --> 00:31:18.900]  兒啊
[00:31:18.900 --> 00:31:21.500]  你常和我同在
[00:31:21.500 --> 00:31:25.500]  我一切所有的都是你的
[00:31:25.500 --> 00:31:26.800]  好不好
[00:31:26.800 --> 00:31:28.900]  我一切所有的都是你的
[00:31:28.900 --> 00:31:30.000]  我的是你的
[00:31:30.000 --> 00:31:31.500]  你的也是我的
[00:31:31.500 --> 00:31:33.300]  好不好
[00:31:33.300 --> 00:31:34.400]  好啊
[00:31:34.400 --> 00:31:36.300]  接下來講什麼呢
[00:31:36.300 --> 00:31:39.900]  父親就講了31節這樣的一句話
[00:31:39.900 --> 00:31:41.900]  他說父親就說
[00:31:41.900 --> 00:31:43.600]  兒啊我常與你同在
[00:31:43.600 --> 00:31:45.700]  我一切所有的都是你的
[00:31:45.700 --> 00:31:46.900]  到了32節
[00:31:46.900 --> 00:31:49.900]  剛才我們的主席讀了
[00:31:49.900 --> 00:31:53.700]  只是你這弟兄是死而復活
[00:31:53.700 --> 00:31:56.000]  失而又得的
[00:31:56.000 --> 00:31:58.200]  又重新出現了這句話
[00:31:58.200 --> 00:32:02.300]  所以我們理當歡喜
[00:32:02.300 --> 00:32:04.900]  幹嘛
[00:32:04.900 --> 00:32:06.700]  歡喜快樂
[00:32:06.700 --> 00:32:08.500]  但是
[00:32:08.500 --> 00:32:10.600]  當你看到這段經文的時候
[00:32:10.600 --> 00:32:12.100]  你會覺得
[00:32:12.100 --> 00:32:15.700]  到底這個大兒子有沒有迷失
[00:32:15.700 --> 00:32:17.300]  有沒有迷失
[00:32:17.300 --> 00:32:21.300]  為什麼他跟父親有這麼多的計較
[00:32:21.300 --> 00:32:23.400]  他也非常順服
[00:32:23.400 --> 00:32:26.000]  很殷勤地去工作
[00:32:26.000 --> 00:32:29.500]  但是他的內心是充滿什麼
[00:32:29.500 --> 00:32:31.300]  好多的比較
[00:32:31.300 --> 00:32:33.100]  好多的埋怨
[00:32:33.100 --> 00:32:35.600]  好多的這種計較在裡面
[00:32:35.600 --> 00:32:37.300]  如果是這樣的話
[00:32:37.300 --> 00:32:40.600]  大兒子在父親旁邊一直工作下來
[00:32:40.600 --> 00:32:42.200]  他會怎麼樣
[00:32:42.200 --> 00:32:46.000]  第一他的身份有沒有迷失
[00:32:46.000 --> 00:32:49.700]  他把自己當成是故宮了嗎
[00:32:49.700 --> 00:32:52.400]  不是把自己當成是兒子的身份嗎
[00:32:52.400 --> 00:32:56.100]  而那個離家出走的孩子
[00:32:56.100 --> 00:32:58.000]  他的身份是什麼
[00:32:58.000 --> 00:32:59.500]  浪子回來了
[00:32:59.500 --> 00:33:02.700]  他就重新塑造自己的身份
[00:33:02.700 --> 00:33:05.500]  那個浪子雖然離家出走
[00:33:05.500 --> 00:33:07.000]  最後回來了
[00:33:07.000 --> 00:33:09.600]  他的心是不是在家裡
[00:33:09.600 --> 00:33:11.200]  而這個大兒子
[00:33:11.200 --> 00:33:15.400]  他雖然人在家裡
[00:33:15.400 --> 00:33:17.700]  心在哪裡
[00:33:17.700 --> 00:33:20.100]  心不在父親這裡
[00:33:20.100 --> 00:33:23.300]  你覺得整個的變化是不是
[00:33:23.300 --> 00:33:25.600]  而最後他父親用了這句話
[00:33:25.600 --> 00:33:29.800]  死而復活 失而復得的
[00:33:29.800 --> 00:33:33.300]  小兒子回轉了
[00:33:33.300 --> 00:33:36.100]  大兒子呢
[00:33:36.100 --> 00:33:38.800]  原來這段經文要告訴我們什麼樣
[00:33:38.800 --> 00:33:40.500]  小兒子回轉了
[00:33:40.500 --> 00:33:44.400]  大兒子呢
[00:33:44.400 --> 00:33:46.100]  大兒子怎麼樣
[00:33:46.100 --> 00:33:47.700]  聖經就這樣結束了
[00:33:47.700 --> 00:33:51.700]  講了這句話就結束了
[00:33:51.700 --> 00:33:53.200]  有的時候
[00:33:53.200 --> 00:33:57.100]  你會不會覺得自己就是那個大兒子呢
[00:33:57.100 --> 00:33:59.800]  雖然在上帝的家中
[00:33:59.800 --> 00:34:01.100]  你的服飾
[00:34:01.100 --> 00:34:03.000]  你的生活好多東西
[00:34:03.000 --> 00:34:04.400]  你就很多的埋怨
[00:34:04.400 --> 00:34:05.400]  很多的計較
[00:34:05.400 --> 00:34:07.900]  你對這位父親不認識
[00:34:07.900 --> 00:34:10.400]  很多自己的東西在裡面
[00:34:10.400 --> 00:34:13.200]  你在那裡的工作是怎麼樣
[00:34:13.200 --> 00:34:15.600]  不是歡喜快樂的
[00:34:15.600 --> 00:34:19.800]  當別人得了上帝所賜的這個福分之後
[00:34:19.800 --> 00:34:23.000]  你的心裡面又怎麼樣呢
[00:34:23.000 --> 00:34:25.200]  是不是有點酸酸的
[00:34:25.200 --> 00:34:28.500]  是不是有點不是很歡喜快樂
[00:34:28.500 --> 00:34:31.000]  有很多的比較在裡面
[00:34:31.000 --> 00:34:32.400]  最後的話
[00:34:32.400 --> 00:34:34.000]  我會用一段經文
[00:34:34.000 --> 00:34:35.800]  和大家一同來分享
[00:34:35.800 --> 00:34:38.600]  做一個總結
[00:34:38.600 --> 00:34:41.600]  在已福所書第二章裡面
[00:34:41.600 --> 00:34:44.800]  他就講到了很重要的一件事
[00:34:44.800 --> 00:34:48.400]  因為上帝的本性就是慈愛
[00:34:48.400 --> 00:34:50.600]  而在這個慈愛的裡面
[00:34:50.600 --> 00:34:54.400]  人的狀況是活在
[00:34:54.400 --> 00:34:57.700]  過往的迷失的當中
[00:34:57.700 --> 00:35:00.800]  當人明白了上帝的慈愛之後
[00:35:00.800 --> 00:35:02.300]  很重要的一點
[00:35:02.300 --> 00:35:04.500]  是上帝的作為
[00:35:04.500 --> 00:35:05.800]  神的作為
[00:35:05.800 --> 00:35:10.200]  就成了我們生命當中的一個轉折點
[00:35:10.200 --> 00:35:13.000]  前面用「死過去」
[00:35:13.000 --> 00:35:16.100]  後面用「活過來」
[00:35:16.100 --> 00:35:17.800]  所以這段經文這樣講
[00:35:17.800 --> 00:35:21.000]  在已福所書第二章第四節
[00:35:21.000 --> 00:35:23.500]  上帝既有豐富的憐憫
[00:35:23.500 --> 00:35:25.900]  因他愛我們的大愛
[00:35:25.900 --> 00:35:29.100]  當我們在死在過犯中的時候
[00:35:29.100 --> 00:35:33.500]  便叫我們以基督一同活過來
[00:35:33.500 --> 00:35:37.400]  他又叫我們以基督耶穌一同復活
[00:35:37.400 --> 00:35:39.200]  一同坐在天上
[00:35:39.200 --> 00:35:41.900]  要將他極豐富的恩典
[00:35:41.900 --> 00:35:44.100]  就是他在耶穌基督裡面
[00:35:44.100 --> 00:35:46.500]  向我們所施的恩慈
[00:35:46.500 --> 00:35:48.800]  顯明給後代
[00:35:48.800 --> 00:35:51.700]  後面的世代來看
[00:35:51.700 --> 00:35:54.900]  上帝的本性就是慈愛
[00:35:54.900 --> 00:35:58.700]  有愛就有等待
[00:35:58.700 --> 00:36:01.800]  有愛就有忍耐
[00:36:01.800 --> 00:36:03.200]  所以保羅怎麼講
[00:36:03.200 --> 00:36:07.300]  愛是很久忍耐
[00:36:07.300 --> 00:36:09.700]  不是單單愛是忍耐
[00:36:09.700 --> 00:36:12.100]  忍無可忍
[00:36:12.100 --> 00:36:13.500]  無須再忍
[00:36:13.500 --> 00:36:15.200]  該出手時就出手
[00:36:15.200 --> 00:36:16.400]  不是的
[00:36:16.400 --> 00:36:18.200]  愛是很久忍耐
[00:36:18.200 --> 00:36:22.000]  有愛心裡面就會等待
[00:36:22.000 --> 00:36:26.100]  其實這個父親在等小兒子回來
[00:36:26.100 --> 00:36:29.100]  其實當他明白了這一切之後
[00:36:29.100 --> 00:36:34.500]  其實他的心也在等待誰的回來
[00:36:34.500 --> 00:36:36.200]  大兒子回來
[00:36:36.200 --> 00:36:39.200]  雖然是生活在他旁邊
[00:36:39.200 --> 00:36:42.000]  但是他對這位天父
