
[00:00:00.000 --> 00:00:08.640]  十字架 十字架 永是我的榮耀
[00:33:52.800 --> 00:33:53.800]  才能說出
[00:33:53.800 --> 00:33:55.800]  我把自己奉獻給你
[00:33:55.800 --> 00:33:57.800]  當作活祭
[00:33:57.800 --> 00:33:59.800]  這是理所當然的
[00:33:59.800 --> 00:34:03.800]  這是愛的回應
[00:34:03.800 --> 00:34:08.800]  來歡欣喜地把自己獻給主
[00:34:08.800 --> 00:34:13.800]  來甘心樂意地服侍他
[00:34:13.800 --> 00:34:18.800]  一個沒有奉獻的人來服侍主
[00:34:18.800 --> 00:34:21.800]  是一個沒有奉獻的人來服侍主
[00:34:21.800 --> 00:34:23.800]  是會有很多問題的
[00:34:23.800 --> 00:34:26.800]  他會自我中心
[00:34:26.800 --> 00:34:31.800]  他會出於興趣來做這個做那個
[00:34:31.800 --> 00:34:34.800]  他做的時候希望得到人的稱讚
[00:34:34.800 --> 00:34:36.800]  得到榮耀
[00:34:36.800 --> 00:34:39.800]  他希望能夠做領袖
[00:34:39.800 --> 00:34:41.800]  他希望能夠做領袖
[00:34:41.800 --> 00:34:43.800]  他希望能夠做領袖
[00:34:43.800 --> 00:34:45.800]  他希望能夠做領袖
[00:34:45.800 --> 00:34:47.800]  他希望能夠做領袖
[00:34:47.800 --> 00:34:49.800]  他希望能夠做領袖
[00:34:49.800 --> 00:34:51.800]  他希望能夠做領袖
[00:34:51.800 --> 00:34:53.800]  他希望能夠做領袖
[00:34:53.800 --> 00:34:55.800]  他希望能夠做領袖
[00:34:55.800 --> 00:34:57.800]  他希望能夠做領袖
[00:34:57.800 --> 00:34:59.800]  他希望能夠做領袖
[00:34:59.800 --> 00:35:01.800]  他希望能夠做領袖
[00:35:01.800 --> 00:35:03.800]  他希望能夠做領袖
[00:35:03.800 --> 00:35:05.800]  他希望能夠做領袖
[00:35:05.800 --> 00:35:07.800]  他希望能夠做領袖
[00:35:07.800 --> 00:35:09.800]  他希望能夠做領袖
[00:35:09.800 --> 00:35:11.800]  他希望能夠做領袖
[00:35:11.800 --> 00:35:13.800]  他希望能夠做領袖
[00:35:13.800 --> 00:35:15.800]  他希望能夠做領袖
[00:35:15.800 --> 00:35:17.800]  他希望能夠做領袖
[00:35:17.800 --> 00:35:19.800]  他希望能夠做領袖
[00:35:19.800 --> 00:35:21.800]  他希望能夠做領袖
[00:35:21.800 --> 00:35:23.800]  他希望能夠做領袖
[00:35:23.800 --> 00:35:25.800]  他希望能夠做領袖
[00:35:25.800 --> 00:35:27.800]  他希望能夠做領袖
[00:35:27.800 --> 00:35:29.800]  他希望能夠做領袖
[00:35:29.800 --> 00:35:31.800]  他希望能夠做領袖
[00:35:31.800 --> 00:35:33.800]  他希望能夠做領袖
[00:35:33.800 --> 00:35:35.800]  他希望能夠做領袖
[00:35:35.800 --> 00:35:37.800]  他希望能夠做領袖
[00:35:37.800 --> 00:35:39.800]  他希望能夠做領袖
[00:35:39.800 --> 00:35:41.800]  他希望能夠做領袖
[00:35:41.800 --> 00:35:43.800]  他希望能夠做領袖
[00:35:43.800 --> 00:35:45.800]  他希望能夠做領袖
[00:35:45.800 --> 00:35:47.800]  他希望能夠做領袖
[00:35:47.800 --> 00:35:49.800]  他希望能夠做領袖
[00:35:49.800 --> 00:35:51.800]  他希望能夠做領袖
[00:35:51.800 --> 00:35:53.800]  他希望能夠做領袖
[00:35:53.800 --> 00:35:55.800]  他希望能夠做領袖
[00:35:55.800 --> 00:35:57.800]  他希望能夠做領袖
[00:35:57.800 --> 00:35:59.800]  他希望能夠做領袖
[00:35:59.800 --> 00:36:01.800]  他希望能夠做領袖
[00:36:01.800 --> 00:36:03.800]  他希望能夠做領袖
[00:36:03.800 --> 00:36:05.800]  他希望能夠做領袖
[00:36:05.800 --> 00:36:07.800]  他希望能夠做領袖
[00:36:07.800 --> 00:36:09.800]  他希望能夠做領袖
[00:36:09.800 --> 00:36:11.800]  他希望能夠做領袖
[00:36:11.800 --> 00:36:13.800]  他希望能夠做領袖
[00:36:13.800 --> 00:36:15.800]  他希望能夠做領袖
[00:36:15.800 --> 00:36:17.800]  他希望能夠做領袖
[00:36:17.800 --> 00:36:19.800]  他希望能夠做領袖
[00:36:19.800 --> 00:36:21.800]  他希望能夠做領袖
[00:36:21.800 --> 00:36:23.800]  他希望能夠做領袖
[00:36:23.800 --> 00:36:25.800]  他希望能夠做領袖
[00:36:25.800 --> 00:36:27.800]  他希望能夠做領袖
[00:36:27.800 --> 00:36:29.800]  他希望能夠做領袖
[00:36:29.800 --> 00:36:31.800]  他希望能夠做領袖
[00:36:31.800 --> 00:36:33.800]  他希望能夠做領袖
[00:36:33.800 --> 00:36:35.800]  他希望能夠做領袖
[00:36:35.800 --> 00:36:37.800]  他希望能夠做領袖
[00:36:37.800 --> 00:36:39.800]  他希望能夠做領袖
[00:36:39.800 --> 00:36:41.800]  他希望能夠做領袖
[00:36:41.800 --> 00:36:43.800]  他希望能夠做領袖
[00:36:43.800 --> 00:36:45.800]  他希望能夠做領袖
[00:36:45.800 --> 00:36:47.800]  他希望能夠做領袖
[00:36:47.800 --> 00:36:49.800]  他希望能夠做領袖
[00:36:49.800 --> 00:36:51.800]  他希望能夠做領袖
[00:36:51.800 --> 00:36:53.800]  他希望能夠做領袖
[00:36:53.800 --> 00:36:55.800]  他希望能夠做領袖
[00:36:55.800 --> 00:36:57.800]  他希望能夠做領袖
[00:36:57.800 --> 00:36:59.800]  他希望能夠做領袖
[00:36:59.800 --> 00:37:01.800]  他希望能夠做領袖
[00:37:01.800 --> 00:37:03.800]  他希望能夠做領袖
[00:37:03.800 --> 00:37:05.800]  他希望能夠做領袖
[00:37:05.800 --> 00:37:07.800]  他希望能夠做領袖
[00:37:07.800 --> 00:37:09.800]  他希望能夠做領袖
[00:37:09.800 --> 00:37:11.800]  他希望能夠做領袖
[00:37:11.800 --> 00:37:13.800]  他希望能夠做領袖
[00:37:13.800 --> 00:37:15.800]  他希望能夠做領袖
[00:37:15.800 --> 00:37:17.800]  他希望能夠做領袖
[00:37:17.800 --> 00:37:19.800]  他希望能夠做領袖
[00:37:19.800 --> 00:37:21.800]  他希望能夠做領袖
[00:37:21.800 --> 00:37:23.800]  他希望能夠做領袖
[00:37:23.800 --> 00:37:25.800]  他希望能夠做領袖
[00:37:25.800 --> 00:37:27.800]  他希望能夠做領袖
[00:37:27.800 --> 00:37:29.800]  他希望能夠做領袖
[00:37:29.800 --> 00:37:31.800]  他希望能夠做領袖
[00:37:31.800 --> 00:37:33.800]  他希望能夠做領袖
[00:37:33.800 --> 00:37:35.800]  他希望能夠做領袖
[00:37:35.800 --> 00:37:37.800]  他希望能夠做領袖
[00:37:37.800 --> 00:37:39.800]  他希望能夠做領袖
[00:37:39.800 --> 00:37:41.800]  他希望能夠做領袖
[00:37:41.800 --> 00:37:43.800]  他希望能夠做領袖
[00:37:43.800 --> 00:37:45.800]  他希望能夠做領袖
[00:37:45.800 --> 00:37:47.800]  他希望能夠做領袖
[00:37:47.800 --> 00:37:49.800]  他希望能夠做領袖
[00:37:49.800 --> 00:37:51.800]  他希望能夠做領袖
[00:37:51.800 --> 00:37:53.800]  他希望能夠做領袖
[00:37:53.800 --> 00:37:55.800]  他希望能夠做領袖
[00:37:55.800 --> 00:37:57.800]  他希望能夠做領袖
[00:37:57.800 --> 00:37:59.800]  他希望能夠做領袖
[00:37:59.800 --> 00:38:01.800]  他希望能夠做領袖
[00:38:01.800 --> 00:38:03.800]  他希望能夠做領袖
[00:38:03.800 --> 00:38:05.800]  他希望能夠做領袖
[00:38:05.800 --> 00:38:07.800]  他希望能夠做領袖
[00:38:07.800 --> 00:38:09.800]  他希望能夠做領袖
[00:38:09.800 --> 00:38:11.800]  他希望能夠做領袖
[00:38:11.800 --> 00:38:13.800]  他希望能夠做領袖
[00:38:13.800 --> 00:38:15.800]  他希望能夠做領袖
[00:38:15.800 --> 00:38:17.800]  他希望能夠做領袖
[00:38:17.800 --> 00:38:19.800]  他希望能夠做領袖
[00:38:19.800 --> 00:38:21.800]  他希望能夠做領袖
[00:38:21.800 --> 00:38:23.800]  他希望能夠做領袖
[00:38:23.800 --> 00:38:25.800]  他希望能夠做領袖
[00:38:25.800 --> 00:38:27.800]  他希望能夠做領袖
[00:38:27.800 --> 00:38:29.800]  他希望能夠做領袖
[00:38:29.800 --> 00:38:31.800]  他希望能夠做領袖
[00:38:31.800 --> 00:38:33.800]  他希望能夠做領袖
[00:38:33.800 --> 00:38:35.800]  他希望能夠做領袖
[00:38:35.800 --> 00:38:37.800]  他希望能夠做領袖
[00:38:37.800 --> 00:38:39.800]  他希望能夠做領袖
[00:38:39.800 --> 00:38:41.800]  他希望能夠做領袖
[00:38:41.800 --> 00:38:43.800]  他希望能夠做領袖
[00:38:43.800 --> 00:38:45.800]  他希望能夠做領袖
[00:38:45.800 --> 00:38:47.800]  他希望能夠做領袖
[00:38:47.800 --> 00:38:49.800]  他希望能夠做領袖
[00:38:49.800 --> 00:38:51.800]  他希望能夠做領袖
[00:38:51.800 --> 00:38:53.800]  他希望能夠做領袖
[00:38:53.800 --> 00:38:55.800]  他希望能夠做領袖
[00:38:55.800 --> 00:38:57.800]  他希望能夠做領袖
[00:38:57.800 --> 00:38:59.800]  他希望能夠做領袖
[00:38:59.800 --> 00:39:01.800]  他希望能夠做領袖
[00:39:01.800 --> 00:39:03.800]  他希望能夠做領袖
[00:39:03.800 --> 00:39:05.800]  他希望能夠做領袖
[00:39:05.800 --> 00:39:07.800]  他希望能夠做領袖
[00:39:07.800 --> 00:39:09.800]  他希望能夠做領袖
[00:39:09.800 --> 00:39:11.800]  他希望能夠做領袖
[00:39:11.800 --> 00:39:13.800]  他希望能夠做領袖
[00:39:13.800 --> 00:39:15.800]  他希望能夠做領袖
[00:39:15.800 --> 00:39:17.800]  他希望能夠做領袖
[00:39:17.800 --> 00:39:19.800]  他希望能夠做領袖
[00:39:19.800 --> 00:39:21.800]  他希望能夠做領袖
[00:39:21.800 --> 00:39:23.800]  他希望能夠做領袖
[00:39:23.800 --> 00:39:25.800]  他希望能夠做領袖
[00:39:25.800 --> 00:39:27.800]  他希望能夠做領袖
[00:39:27.800 --> 00:39:29.800]  他希望能夠做領袖
[00:39:29.800 --> 00:39:31.800]  他希望能夠做領袖
[00:39:31.800 --> 00:39:33.800]  他希望能夠做領袖
[00:39:33.800 --> 00:39:35.800]  他希望能夠做領袖
[00:39:35.800 --> 00:39:37.800]  他希望能夠做領袖
[00:39:37.800 --> 00:39:39.800]  他希望能夠做領袖
[00:39:39.800 --> 00:39:41.800]  他希望能夠做領袖
[00:39:41.800 --> 00:39:43.800]  他希望能夠做領袖
[00:39:43.800 --> 00:39:45.800]  他希望能夠做領袖
[00:39:45.800 --> 00:39:47.800]  他希望能夠做領袖
[00:39:47.800 --> 00:39:49.800]  他希望能夠做領袖
[00:39:49.800 --> 00:39:51.800]  他希望能夠做領袖
[00:39:51.800 --> 00:39:53.800]  他希望能夠做領袖
[00:39:53.800 --> 00:39:55.800]  他希望能夠做領袖
[00:39:55.800 --> 00:39:57.800]  他希望能夠做領袖
[00:39:57.800 --> 00:39:59.800]  他希望能夠做領袖
[00:39:59.800 --> 00:40:01.800]  他希望能夠做領袖
[00:40:01.800 --> 00:40:03.800]  他希望能夠做領袖
[00:40:03.800 --> 00:40:05.800]  他希望能夠做領袖
[00:40:05.800 --> 00:40:07.800]  他希望能夠做領袖
[00:40:07.800 --> 00:40:09.800]  他希望能夠做領袖
[00:40:09.800 --> 00:40:11.800]  他希望能夠做領袖
[00:40:11.800 --> 00:40:13.800]  他希望能夠做領袖
[00:40:13.800 --> 00:40:15.800]  他希望能夠做領袖
[00:40:15.800 --> 00:40:17.800]  他希望能夠做領袖
[00:40:17.800 --> 00:40:19.800]  他希望能夠做領袖
[00:40:19.800 --> 00:40:21.800]  他希望能夠做領袖
[00:40:21.800 --> 00:40:23.800]  他希望能夠做領袖
[00:40:23.800 --> 00:40:25.800]  他希望能夠做領袖
[00:40:25.800 --> 00:40:27.800]  他希望能夠做領袖
[00:40:27.800 --> 00:40:29.800]  他希望能夠做領袖
[00:40:29.800 --> 00:40:31.800]  他希望能夠做領袖
[00:40:31.800 --> 00:40:33.800]  他希望能夠做領袖
[00:40:33.800 --> 00:40:35.800]  他希望能夠做領袖
[00:40:35.800 --> 00:40:37.800]  他希望能夠做領袖
[00:40:37.800 --> 00:40:39.800]  他希望能夠做領袖
[00:40:39.800 --> 00:40:41.800]  他希望能夠做領袖
[00:40:41.800 --> 00:40:43.800]  他希望能夠做領袖
[00:40:43.800 --> 00:40:45.800]  他希望能夠做領袖
[00:40:45.800 --> 00:40:47.800]  他希望能夠做領袖
[00:40:47.800 --> 00:40:49.800]  他希望能夠做領袖
[00:40:49.800 --> 00:40:51.800]  他希望能夠做領袖
[00:40:51.800 --> 00:40:53.800]  他看定了
[00:40:53.800 --> 00:40:55.800]  他看定了
[00:40:55.800 --> 00:40:57.800]  所以他說主啊
[00:40:57.800 --> 00:40:59.800]  我來跟從你
[00:40:59.800 --> 00:41:01.800]  背起蛇脊的十字架
[00:41:01.800 --> 00:41:03.800]  背起蛇脊的十字架
[00:41:03.800 --> 00:41:05.800]  不再是我的意志
[00:41:05.800 --> 00:41:07.800]  不再是我的意志
[00:41:07.800 --> 00:41:09.800]  不再是我的主意
[00:41:09.800 --> 00:41:11.800]  不再是我的主觀
[00:41:11.800 --> 00:41:13.800]  不再是我的主觀
[00:41:13.800 --> 00:41:15.800]  不再自我中心
[00:41:15.800 --> 00:41:17.800]  不再自我中心
[00:41:17.800 --> 00:41:19.800]  主啊
[00:41:19.800 --> 00:41:21.800]  你來做我的中心
[00:41:21.800 --> 00:41:23.800]  你來做我的中心
[00:41:23.800 --> 00:41:25.800]  這個時候立刻
[00:41:25.800 --> 00:41:27.800]  我們整個人生提升起來了
[00:41:27.800 --> 00:41:29.800]  我們整個人生提升起來了
[00:41:29.800 --> 00:41:31.800]  我們整個人生提升起來了
[00:41:31.800 --> 00:41:33.800]  原來是背著十字架
[00:41:33.800 --> 00:41:35.800]  十字架壓著我們
[00:41:35.800 --> 00:41:37.800]  本來背著十字架很重壓著我們
[00:41:37.800 --> 00:41:39.800]  現在呢
[00:41:39.800 --> 00:41:41.800]  十字架把我們舉起來了
[00:41:41.800 --> 00:41:43.800]  十字架把我們舉起來了
[00:41:43.800 --> 00:41:45.800]  壓我們的十字架
[00:41:45.800 --> 00:41:47.800]  現在把我們舉起來了
[00:41:47.800 --> 00:41:49.800]  壓我們的十字架
[00:41:49.800 --> 00:41:51.800]  釘十字架的主
[00:41:51.800 --> 00:41:53.800]  是被高舉的主
[00:41:53.800 --> 00:41:55.800]  釘十字架的主是被高舉的主
[00:41:55.800 --> 00:41:57.800]  一個與主同背十字架的基督徒
[00:41:57.800 --> 00:41:59.800]  也是一個被高舉的基督徒
[00:41:59.800 --> 00:42:01.800]  也是一個被高舉的基督徒
[00:42:01.800 --> 00:42:03.800]  所以一個與主背負十字架的人
[00:42:03.800 --> 00:42:05.800]  也是一個被主高舉的人
[00:42:05.800 --> 00:42:07.800]  感謝主
[00:42:07.800 --> 00:42:09.800]  十字架的壓力
[00:42:09.800 --> 00:42:11.800]  是向上壓的
[00:42:11.800 --> 00:42:13.800]  是向上壓的
[00:42:13.800 --> 00:42:15.800]  是向上壓的
[00:42:15.800 --> 00:42:17.800]  我們提升上去
[00:42:17.800 --> 00:42:19.800]  十字架
[00:42:19.800 --> 00:42:21.800]  永是我的榮耀
[00:42:21.800 --> 00:42:23.800]  永是我的榮耀
[00:42:23.800 --> 00:42:25.800]  永是我的榮耀
[00:42:25.800 --> 00:42:27.800]  我們低頭祈禱
[00:42:27.800 --> 00:42:33.800]  主耶穌基督我們永遠誇你的十字架
[00:42:33.800 --> 00:42:35.800]  主耶穌基督我們永遠誇你的十字架
[00:42:35.800 --> 00:42:37.800]  主耶穌基督我們永遠誇你的十字架
[00:42:37.800 --> 00:42:39.800]  十字架的愛何等長闊高深
[00:42:39.800 --> 00:42:41.800]  十字架的愛何等長闊高深
[00:42:41.800 --> 00:42:43.800]  過於我們是能夠掣踱的
[00:42:43.800 --> 00:42:45.800]  十字架的愛何等長闊高深
[00:42:45.800 --> 00:42:47.800]  過於我們是能夠掣踱的
[00:42:47.800 --> 00:42:49.800]  是奧秘中的奧秘
[00:42:49.800 --> 00:42:51.800]  是偉大中的偉大
[00:42:51.800 --> 00:42:53.800]  是偉大中的偉大
[00:42:53.800 --> 00:42:55.800]  我們在你的十字架面前服服
[00:42:55.800 --> 00:42:57.800]  我們在你的十字架面前服服
[00:42:57.800 --> 00:42:59.800]  我們要敬拜你
[00:42:59.800 --> 00:43:01.800]  我們要高舉你
[00:43:01.800 --> 00:43:03.800]  我們要稱頌你
[00:43:03.800 --> 00:43:05.800]  我們要稱頌你
[00:43:05.800 --> 00:43:07.800]  我們要跟從你
[00:43:07.800 --> 00:43:09.800]  我們要接受你的十字架
[00:43:09.800 --> 00:43:11.800]  我們都要接受你的十字架
[00:43:11.800 --> 00:43:13.800]  主阿幫助我們
[00:43:13.800 --> 00:43:15.800]  成全我們這樣的心意
[00:43:15.800 --> 00:43:17.800]  成全我們這樣的心意
[00:43:17.800 --> 00:43:19.800]  奉主耶穌基督的名祈禱
[00:43:19.800 --> 00:43:21.800]  奉主耶穌基督的名祈禱
[00:43:21.800 --> 00:43:23.800]  阿們

