
[00:00:00.000 --> 00:00:07.800]  故事發生在馬達福音第九章和路加福音第五章都有講述
[00:17:55.800 --> 00:17:59.800]  能夠看到他們這樣的活潑信心
[00:17:59.800 --> 00:18:00.800]  一個行動
[00:18:00.800 --> 00:18:02.800]  並且看到這個人
[00:18:02.800 --> 00:18:03.800]  他也有信心
[00:18:03.800 --> 00:18:05.800]  有時候看到的有信心
[00:18:05.800 --> 00:18:06.800]  用眼睛
[00:18:06.800 --> 00:18:07.800]  司徒第三章
[00:18:07.800 --> 00:18:08.800]  看到的
[00:18:08.800 --> 00:18:10.800]  看到那個人有信心
[00:18:10.800 --> 00:18:11.800]  對神有信心
[00:18:11.800 --> 00:18:15.800]  並且我們知道
[00:18:15.800 --> 00:18:16.800]  若認自己的罪
[00:18:16.800 --> 00:18:17.800]  我們若認自己的罪
[00:18:17.800 --> 00:18:18.800]  神是信實的
[00:18:18.800 --> 00:18:19.800]  公義的
[00:18:19.800 --> 00:18:20.800]  必要赦免我們的罪
[00:18:20.800 --> 00:18:22.800]  洗清一切我們不義
[00:18:22.800 --> 00:18:25.800]  罪得赦免
[00:18:25.800 --> 00:18:27.800]  罪得赦免
[00:18:27.800 --> 00:18:30.800]  凡是接待他的
[00:18:30.800 --> 00:18:32.800]  就是信他命的人
[00:18:32.800 --> 00:18:35.800]  相信耶穌基督的人
[00:18:35.800 --> 00:18:36.800]  就是接待
[00:18:36.800 --> 00:18:39.800]  歡迎他來到我們當中
[00:18:39.800 --> 00:18:40.800]  剛才說
[00:18:40.800 --> 00:18:42.800]  耶穌來到這個世界
[00:18:42.800 --> 00:18:43.800]  這個大地
[00:18:43.800 --> 00:18:44.800]  都是屬於他的
[00:18:44.800 --> 00:18:46.800]  回到自己的家
[00:18:46.800 --> 00:18:48.800]  耶穌來到
[00:18:48.800 --> 00:18:50.800]  眼目偏察全地
[00:18:50.800 --> 00:18:51.800]  為要尋找那些
[00:18:51.800 --> 00:18:56.800]  向他親近呼求敬畏他的人
[00:18:56.800 --> 00:18:58.800]  相信他
[00:18:58.800 --> 00:19:00.800]  相信主有這個
[00:19:00.800 --> 00:19:02.800]  赦罪的權兵
[00:19:02.800 --> 00:19:03.800]  而現在神又賜給他們
[00:19:03.800 --> 00:19:04.800]  什麼權兵
[00:19:04.800 --> 00:19:05.800]  什麼權兵
[00:19:05.800 --> 00:19:08.800]  作義裡的權兵
[00:19:08.800 --> 00:19:10.800]  我們都明白到
[00:19:10.800 --> 00:19:13.800]  這個信心其實都是出於神的
[00:19:13.800 --> 00:19:14.800]  神給我們的信心
[00:19:14.800 --> 00:19:16.800]  剛才阿金也說到
[00:19:16.800 --> 00:19:19.800]  我們得救舍本福恩恩著信
[00:19:19.800 --> 00:19:20.800]  不是出於自己
[00:19:20.800 --> 00:19:21.800]  是神所賜的
[00:19:21.800 --> 00:19:22.800]  不是出於行為
[00:19:22.800 --> 00:19:23.800]  免得有人自誇
[00:19:23.800 --> 00:19:24.800]  給我們信心
[00:19:24.800 --> 00:19:28.800]  讓我們回應
[00:19:28.800 --> 00:19:30.800]  我做一點點的應容
[00:19:30.800 --> 00:19:33.800]  這個應容是很重要的
[00:19:33.800 --> 00:19:34.800]  最少有兩個向度
[00:19:34.800 --> 00:19:38.800]  我們可以應容今天的經文
[00:19:38.800 --> 00:19:41.800]  赦免和寬恕是分不開的
[00:19:41.800 --> 00:19:44.800]  赦免和寬恕是分不開的
[00:19:44.800 --> 00:19:48.800]  神赦免我的過犯
[00:19:48.800 --> 00:19:49.800]  我要認罪
[00:19:49.800 --> 00:19:53.800]  神赦免我的過犯
[00:19:53.800 --> 00:19:57.800]  不知道大家有沒有做過一些錯事
[00:19:57.800 --> 00:19:58.800]  錯到一個地步
[00:19:58.800 --> 00:20:05.800]  覺得神也不可以赦免我
[00:20:05.800 --> 00:20:07.800]  我有啊
[00:20:07.800 --> 00:20:11.800]  我有啊
[00:20:11.800 --> 00:20:12.800]  我曾經想過
[00:20:12.800 --> 00:20:15.800]  我也不配做牧師
[00:20:15.800 --> 00:20:19.800]  我有啊
[00:20:19.800 --> 00:20:21.800]  有什麼罪難阻住
[00:20:21.800 --> 00:20:24.800]  有什麼罪難阻住我們親近神
[00:20:24.800 --> 00:20:25.800]  就是罪
[00:20:25.800 --> 00:20:26.800]  如果有些罪
[00:20:26.800 --> 00:20:30.800]  我們覺得神也不赦免我
[00:20:30.800 --> 00:20:36.800]  其實我們是去不到和天父的親密關係
[00:20:36.800 --> 00:20:38.800]  我希望今天這段經文
[00:20:38.800 --> 00:20:41.800]  讓你信得過有一個神
[00:20:41.800 --> 00:20:44.800]  祂真的可以完全的
[00:20:44.800 --> 00:20:48.800]  100%赦免我們一切的罪
[00:20:48.800 --> 00:20:51.800]  只要我們承認我們的罪
[00:20:51.800 --> 00:20:53.800]  即使那些罪是多麼黑暗
[00:20:53.800 --> 00:20:54.800]  多麼恐怖
[00:20:54.800 --> 00:20:55.800]  多麼污穢
[00:20:55.800 --> 00:20:56.800]  多麼羞恥
[00:20:56.800 --> 00:20:58.800]  祂可以赦免
[00:20:58.800 --> 00:21:00.800]  當然我們會承擔後果
[00:21:00.800 --> 00:21:01.800]  會有後果
[00:21:01.800 --> 00:21:06.800]  不過祂會赦免我們的罪
[00:21:06.800 --> 00:21:07.800]  今天這段經文
[00:21:07.800 --> 00:21:09.800]  又讓我想起馬太封第18章
[00:21:09.800 --> 00:21:12.800]  一段大家很熟悉的經文
[00:21:12.800 --> 00:21:22.800]  馬太封第18章的第21節到35節
[00:21:22.800 --> 00:21:25.800]  那時候彼得來到耶穌的座前
[00:21:25.800 --> 00:21:27.800]  他說有個弟兄得罪我
[00:21:27.800 --> 00:21:30.800]  我應該饒恕他多少次
[00:21:30.800 --> 00:21:33.800]  是不是饒恕他七次
[00:21:33.800 --> 00:21:40.800]  很明顯有一個人得罪了彼得一檔
[00:21:40.800 --> 00:21:42.800]  七次這麼多
[00:21:42.800 --> 00:21:46.800]  其實每一次彼得都寬恕他
[00:21:46.800 --> 00:21:48.800]  不過我相信彼得的意思是
[00:21:48.800 --> 00:21:50.800]  如果有一個人不斷重複的
[00:21:50.800 --> 00:21:52.800]  或者是多次的
[00:21:52.800 --> 00:21:55.800]  也不肯悔改的行為
[00:21:55.800 --> 00:21:57.800]  我應該饒恕他
[00:21:57.800 --> 00:22:00.800]  耶穌說了一個比喻
[00:22:00.800 --> 00:22:04.800]  他說天國就好像一個王
[00:22:04.800 --> 00:22:07.800]  跟他僕人算帳
[00:22:07.800 --> 00:22:10.800]  算的時候有一個人欠了一千萬的銀子
[00:22:10.800 --> 00:22:12.800]  那些人計算一千萬
[00:22:12.800 --> 00:22:15.800]  當時這些比喻是多少錢呢
[00:22:15.800 --> 00:22:18.800]  大約是二十年的人工
[00:22:18.800 --> 00:22:21.800]  我們香港入息中位數是兩萬
[00:22:21.800 --> 00:22:24.800]  二十年的人工大約是四百八十萬
[00:22:24.800 --> 00:22:27.800]  當作是五百萬
[00:22:27.800 --> 00:22:29.800]  那你說五百萬我還得起
[00:22:29.800 --> 00:22:31.800]  我買了層樓
[00:22:31.800 --> 00:22:33.800]  不過你要記得這個故事
[00:22:33.800 --> 00:22:37.800]  故事本身是一個主人跟僕人的關係
[00:22:37.800 --> 00:22:40.800]  所以一個印傭如果欠下五百萬
[00:22:40.800 --> 00:22:43.800]  是一輩子都還不到的
[00:22:43.800 --> 00:22:44.800]  你明白嗎
[00:22:44.800 --> 00:22:46.800]  他月入五千元
[00:22:46.800 --> 00:22:48.800]  他一輩子都還不到
[00:22:48.800 --> 00:22:52.800]  就算他不吃不住不坐車
[00:22:52.800 --> 00:22:56.800]  所以這個人就還不到
[00:22:56.800 --> 00:22:59.800]  因為還不到的時候
[00:22:59.800 --> 00:23:01.800]  主人就說將他和全家
[00:23:01.800 --> 00:23:05.800]  妻子兒女一切所有的都要償還
[00:23:05.800 --> 00:23:08.800]  就是全家都要做奴隸
[00:23:08.800 --> 00:23:13.800]  這個僕人欠債的那個就伏伏在主人跟前
[00:23:13.800 --> 00:23:15.800]  就說主啊寬恕我
[00:23:15.800 --> 00:23:18.800]  我將來要還清其實還不到的
[00:23:18.800 --> 00:23:21.800]  這個人就說主啊寬恕我
[00:23:21.800 --> 00:23:23.800]  我相信那個情景就是
[00:23:23.800 --> 00:23:25.800]  哭哭啼啼的那些魚腸片
[00:23:25.800 --> 00:23:27.800]  哭哭啼啼的那些魚腸片
[00:23:27.800 --> 00:23:29.800]  流鼻涕
[00:23:29.800 --> 00:23:31.800]  情詞哀動
[00:23:31.800 --> 00:23:33.800]  總之是很淒涼
[00:23:33.800 --> 00:23:38.800]  很想這個主人不要這樣做
[00:23:38.800 --> 00:23:40.800]  那這個主人就做了一個動作
[00:23:40.800 --> 00:23:42.800]  你都沒有想過
[00:23:42.800 --> 00:23:50.800]  這個僕人的主人動了慈心
[00:23:50.800 --> 00:23:56.800]  就將他釋放免了他的債
[00:23:56.800 --> 00:23:58.800]  我不知道你有什麼感受
[00:23:58.800 --> 00:24:02.800]  這個主人他天父的心
[00:24:02.800 --> 00:24:06.800]  免了這個僕人所有的債
[00:24:06.800 --> 00:24:09.800]  因為我們的父真是好
[00:24:09.800 --> 00:24:11.800]  我們的天父是很好的
[00:24:11.800 --> 00:24:12.800]  知道嗎?我們天父
[00:24:12.800 --> 00:24:14.800]  好到一個地步
[00:24:14.800 --> 00:24:17.800]  我們所有欠他的債都免了
[00:24:17.800 --> 00:24:19.800]  透過耶穌基督
[00:24:19.800 --> 00:24:21.800]  恩順耶穌基督
[00:24:21.800 --> 00:24:24.800]  免了
[00:24:24.800 --> 00:24:27.800]  所以第一個我們可以引用的
[00:24:27.800 --> 00:24:29.800]  究竟我有什麼債
[00:24:29.800 --> 00:24:32.800]  我欠了上帝或者我欠了人
[00:24:32.800 --> 00:24:34.800]  我自己都過不了自己
[00:24:34.800 --> 00:24:37.800]  在這個故事或者今天的故事當中
[00:24:37.800 --> 00:24:40.800]  我們還不了的這些債
[00:24:40.800 --> 00:24:42.800]  因為錯了還不了的
[00:24:42.800 --> 00:24:44.800]  不過神可以代我們還
[00:24:44.800 --> 00:24:46.800]  赦免
[00:24:46.800 --> 00:24:49.800]  完全的赦免
[00:24:49.800 --> 00:24:51.800]  他可以的
[00:24:51.800 --> 00:24:53.800]  這個就是十字架的大人
[00:24:53.800 --> 00:24:55.800]  他可以的
[00:24:55.800 --> 00:24:57.800]  當他赦免了我的時候
[00:24:57.800 --> 00:25:00.800]  我就是一個自由人
[00:25:00.800 --> 00:25:02.800]  明白嗎?我是自由的
[00:25:02.800 --> 00:25:05.800]  我不再被這些愧疚
[00:25:05.800 --> 00:25:08.800]  羞恥捆綁住
[00:25:08.800 --> 00:25:09.800]  這些罪
[00:25:09.800 --> 00:25:12.800]  我再不需要受這些捆綁
[00:25:12.800 --> 00:25:14.800]  我自由的得釋放
[00:25:14.800 --> 00:25:16.800]  新做的人
[00:25:16.800 --> 00:25:19.800]  我已經重新可以過著新的生活
[00:25:19.800 --> 00:25:21.800]  新的生命
[00:25:21.800 --> 00:25:23.800]  所以這個人不是很開心
[00:25:23.800 --> 00:25:24.800]  故事說出來
[00:25:24.800 --> 00:25:26.800]  這個人出來很開心
[00:25:26.800 --> 00:25:27.800]  你可以想像
[00:25:27.800 --> 00:25:29.800]  當他欠下五百萬的時候
[00:25:29.800 --> 00:25:31.800]  我一筆幫他清了
[00:25:31.800 --> 00:25:33.800]  你不需要還
[00:25:33.800 --> 00:25:34.800]  他很開心
[00:25:34.800 --> 00:25:35.800]  你很難以置信
[00:25:35.800 --> 00:25:37.800]  很開心
[00:25:37.800 --> 00:25:41.800]  接著去到第二個應用
[00:25:41.800 --> 00:25:43.800]  第二個應用是什麼呢?
[00:25:43.800 --> 00:25:45.800]  這個人出來見到同伴
[00:25:45.800 --> 00:25:49.800]  有個人欠他十兩
[00:25:49.800 --> 00:25:51.800]  一天的薪水
[00:25:51.800 --> 00:25:53.800]  香港如果是一天薪水
[00:25:53.800 --> 00:25:55.800]  你當一千元
[00:25:55.800 --> 00:25:57.800]  有個人欠你一千元
[00:25:57.800 --> 00:25:58.800]  你見到朋友出來了
[00:25:58.800 --> 00:25:59.800]  你釋放了
[00:25:59.800 --> 00:26:00.800]  自由的很開心
[00:26:00.800 --> 00:26:02.800]  見到有個朋友欠你一千元
[00:26:02.800 --> 00:26:04.800]  這個人會怎樣?
[00:26:04.800 --> 00:26:06.800]  捏著他的喉嚨
[00:26:06.800 --> 00:26:08.800]  快點還錢
[00:26:08.800 --> 00:26:10.800]  還不到
[00:26:10.800 --> 00:26:12.800]  遲幾天
[00:26:12.800 --> 00:26:14.800]  還不到
[00:26:14.800 --> 00:26:16.800]  坐牢
[00:26:16.800 --> 00:26:17.800]  當時是這樣
[00:26:17.800 --> 00:26:18.800]  還不到就要坐牢
[00:26:18.800 --> 00:26:19.800]  很合法
[00:26:19.800 --> 00:26:22.800]  很合理
[00:26:22.800 --> 00:26:25.800]  其他人見到就告訴住人
[00:26:25.800 --> 00:26:27.800]  這個住人很生氣
[00:26:27.800 --> 00:26:29.800]  很生氣
[00:26:29.800 --> 00:26:30.800]  五百萬都幫你
[00:26:30.800 --> 00:26:31.800]  一筆勾銷
[00:26:31.800 --> 00:26:33.800]  人家欠你一千元
[00:26:33.800 --> 00:26:35.800]  你都捏著人家的頸和喉嚨
[00:26:35.800 --> 00:26:39.800]  最後一句就是這個故事
[00:26:39.800 --> 00:26:41.800]  如果你們不能從心裡
[00:26:41.800 --> 00:26:44.800]  饒恕你的弟兄
[00:26:44.800 --> 00:26:46.800]  天父都是這樣
[00:26:46.800 --> 00:26:50.800]  其實我們需要學習
[00:26:50.800 --> 00:26:52.800]  有天父的心腸
[00:26:52.800 --> 00:26:53.800]  你想想
[00:26:53.800 --> 00:26:55.800]  耶穌基督為我們釘十字架
[00:26:55.800 --> 00:26:57.800]  受死埋葬復活
[00:26:57.800 --> 00:26:59.800]  祂赦免我一切的過犯
[00:26:59.800 --> 00:27:01.800]  祂多愛我
[00:27:01.800 --> 00:27:03.800]  多愛我
[00:27:03.800 --> 00:27:06.800]  讓我得到一個新的生命
[00:27:06.800 --> 00:27:08.800]  真理叫我們得到自由
[00:27:08.800 --> 00:27:10.800]  完全被釋放
[00:27:10.800 --> 00:27:12.800]  你想想這個情景
[00:27:12.800 --> 00:27:14.800]  祂赦免我多開心
[00:27:14.800 --> 00:27:16.800]  多開心
[00:27:16.800 --> 00:27:18.800]  不過呢
[00:27:18.800 --> 00:27:20.800]  有人的地方
[00:27:20.800 --> 00:27:22.800]  就有罪的地方
[00:27:22.800 --> 00:27:24.800]  包括在教會
[00:27:24.800 --> 00:27:26.800]  所以
[00:27:26.800 --> 00:27:28.800]  每一天
[00:27:28.800 --> 00:27:30.800]  在你的場景
[00:27:30.800 --> 00:27:34.800]  教會、工作、家庭、社會當中
[00:27:34.800 --> 00:27:36.800]  我們會得罪人
[00:27:36.800 --> 00:27:38.800]  但亦都會得罪我們
[00:27:38.800 --> 00:27:40.800]  人會欠我們債
[00:27:40.800 --> 00:27:42.800]  你明白嗎
[00:27:42.800 --> 00:27:44.800]  我們會欠人債
[00:27:44.800 --> 00:27:46.800]  是
[00:27:46.800 --> 00:27:47.800]  神赦免
[00:27:47.800 --> 00:27:49.800]  但人家都會欠我債
[00:27:49.800 --> 00:27:51.800]  我的反應是怎樣呢
[00:27:51.800 --> 00:27:54.800]  人冒犯我
[00:27:54.800 --> 00:27:55.800]  得罪我
[00:27:55.800 --> 00:27:56.800]  欠我債
[00:27:56.800 --> 00:27:59.800]  我的心怎樣對待他們呢
[00:27:59.800 --> 00:28:05.800]  在馬達方第六章
[00:28:05.800 --> 00:28:07.800]  主禱文之後
[00:28:07.800 --> 00:28:10.800]  馬上說這句
[00:28:10.800 --> 00:28:12.800]  耶穌說你們要恕人的過犯
[00:28:12.800 --> 00:28:15.800]  你們的天父必要恕你們的過犯
[00:28:15.800 --> 00:28:17.800]  你們不要恕嗎
[00:28:17.800 --> 00:28:19.800]  天父也不要恕
[00:28:19.800 --> 00:28:20.800]  其實說什麼呢
[00:28:20.800 --> 00:28:21.800]  這不是交易
[00:28:21.800 --> 00:28:24.800]  這說的是我們認不認識我們的主
[00:28:24.800 --> 00:28:26.800]  耶穌基督
[00:28:26.800 --> 00:28:28.800]  這不是交易
[00:28:28.800 --> 00:28:31.800]  這說的是你和神的關係
[00:28:31.800 --> 00:28:35.800]  你明不明白耶穌基督多麼愛我們
[00:28:35.800 --> 00:28:37.800]  到了一個地步
[00:28:37.800 --> 00:28:40.800]  為我們一切的罪都擔當
[00:28:40.800 --> 00:28:43.800]  當我們領受赦罪之恩
[00:28:43.800 --> 00:28:45.800]  耶和華說
[00:28:45.800 --> 00:28:48.800]  你若救測罪孽
[00:28:48.800 --> 00:28:50.800]  誰能斬得住呢
[00:28:50.800 --> 00:28:52.800]  但在你有赦免之恩
[00:28:52.800 --> 00:28:55.800]  要叫人敬畏你
[00:28:55.800 --> 00:28:57.800]  詩篇130篇
[00:28:57.800 --> 00:29:01.800]  如果耶和華神
[00:29:01.800 --> 00:29:04.800]  今天來到我們當中
[00:29:04.800 --> 00:29:06.800]  審查我們一切的罪孽
[00:29:06.800 --> 00:29:10.800]  或者審查楊牧師的罪孽
[00:29:10.800 --> 00:29:12.800]  我肯定無地自容
[00:29:12.800 --> 00:29:16.800]  但上帝有赦罪之恩
[00:29:16.800 --> 00:29:18.800]  要叫我們去敬畏神
[00:29:19.800 --> 00:29:22.800]  明白神多麼愛我們
[00:29:22.800 --> 00:29:24.800]  看我們為寶貴
[00:29:24.800 --> 00:29:26.800]  願意承擔一切的罪
[00:29:26.800 --> 00:29:29.800]  而當我們活在世上的時候
[00:29:29.800 --> 00:29:32.800]  難免除了得罪人
[00:29:32.800 --> 00:29:33.800]  要蒙上赦免
[00:29:33.800 --> 00:29:36.800]  我們難免會得罪我們
[00:29:36.800 --> 00:29:37.800]  很難避免
[00:29:37.800 --> 00:29:39.800]  一定會發生
[00:29:39.800 --> 00:29:41.800]  因為我們會在一個罪的世界
[00:29:41.800 --> 00:29:43.800]  別人會得罪我
[00:29:43.800 --> 00:29:45.800]  究竟我現在的內心
[00:29:45.800 --> 00:29:47.800]  應當如何去面對這個情境
[00:29:47.800 --> 00:29:49.800]  如何去面對這個人
[00:29:49.800 --> 00:29:53.800]  如果我們經歷過
[00:29:53.800 --> 00:29:55.800]  神的赦罪之恩的時候
[00:29:55.800 --> 00:29:57.800]  這會不會幫助我們
[00:29:57.800 --> 00:29:59.800]  有些屬靈的眼睛
[00:29:59.800 --> 00:30:01.800]  甚至一個轉化的心態
[00:30:01.800 --> 00:30:05.800]  去應對現在當下被冒犯
[00:30:05.800 --> 00:30:07.800]  被得罪的情境
[00:30:07.800 --> 00:30:12.800]  我們可以發怒
[00:30:12.800 --> 00:30:14.800]  正常的
[00:30:14.800 --> 00:30:15.800]  耶穌也有動議
[00:30:15.800 --> 00:30:17.800]  在聖典當中說人們
[00:30:17.800 --> 00:30:19.800]  發禮賽人
[00:30:19.800 --> 00:30:20.800]  買賣那些
[00:30:20.800 --> 00:30:21.800]  但是
[00:30:21.800 --> 00:30:23.800]  二法所書第四章說
[00:30:23.800 --> 00:30:26.800]  你含怒不要度日落
[00:30:26.800 --> 00:30:29.800]  真的不是說日落
[00:30:29.800 --> 00:30:32.800]  要在晚上之前解決事件
[00:30:32.800 --> 00:30:34.800]  不是這個意思
[00:30:34.800 --> 00:30:36.800]  是說你不要拖很久
[00:30:36.800 --> 00:30:38.800]  內心的憤怒
[00:30:38.800 --> 00:30:39.800]  拖越久
[00:30:39.800 --> 00:30:41.800]  會凝聚成為
[00:30:41.800 --> 00:30:46.800]  你會和對方的關係隔絕
[00:30:46.800 --> 00:30:48.800]  憎恨
[00:30:48.800 --> 00:30:52.800]  耶穌是解決
[00:30:52.800 --> 00:30:54.800]  不單止我和天父的關係
[00:30:54.800 --> 00:30:57.800]  是解決我們和人的關係
[00:30:57.800 --> 00:30:58.800]  我和大自然
[00:30:58.800 --> 00:31:00.800]  和一切萬物的關係
[00:31:00.800 --> 00:31:04.800]  耶穌是和我們復和
[00:31:04.800 --> 00:31:05.800]  和所有人
[00:31:05.800 --> 00:31:07.800]  宇宙萬物復和
[00:31:09.800 --> 00:31:11.800]  這個是忠臣
[00:31:11.800 --> 00:31:15.800]  其實我是受教於忠臣的老師
[00:31:15.800 --> 00:31:19.800]  不過畢業後
[00:31:19.800 --> 00:31:21.800]  其實我也很少回忠臣
[00:31:21.800 --> 00:31:22.800]  雖然我是校友
[00:31:22.800 --> 00:31:24.800]  畢業差不多20年
[00:31:24.800 --> 00:31:25.800]  有20年
[00:31:25.800 --> 00:31:27.800]  我很少回忠臣
[00:31:27.800 --> 00:31:31.800]  因為通常我回忠臣
[00:31:31.800 --> 00:31:32.800]  當然有些特別的事
[00:31:32.800 --> 00:31:33.800]  才回忠臣
[00:31:33.800 --> 00:31:35.800]  10年前左右
[00:31:35.800 --> 00:31:36.800]  不知為何
[00:31:36.800 --> 00:31:38.800]  我突然回忠臣
[00:31:38.800 --> 00:31:39.800]  不過那時候
[00:31:39.800 --> 00:31:41.800]  我還未柴酸
[00:31:41.800 --> 00:31:42.800]  我還未準備
[00:31:42.800 --> 00:31:44.800]  10年之前
[00:31:44.800 --> 00:31:49.800]  目的人生最低點的時候
[00:31:49.800 --> 00:31:51.800]  神就帶我回忠臣
[00:31:51.800 --> 00:31:59.800]  剛好在飯堂
[00:31:59.800 --> 00:32:01.800]  我遇到當時的院長
[00:32:01.800 --> 00:32:02.800]  李思敬牧師
[00:32:02.800 --> 00:32:05.800]  他說
[00:32:05.800 --> 00:32:07.800]  阿佛你回來了
[00:32:07.800 --> 00:32:08.800]  金方如何
[00:32:08.800 --> 00:32:09.800]  他問了幾句
[00:32:09.800 --> 00:32:11.800]  我說我的狀況
[00:32:11.800 --> 00:32:13.800]  因為當時的牧會
[00:32:13.800 --> 00:32:16.800]  有人的地方
[00:32:16.800 --> 00:32:18.800]  就是人際關係的衝突
[00:32:18.800 --> 00:32:19.800]  有些事可以處理
[00:32:19.800 --> 00:32:20.800]  有些事不可以處理
[00:32:20.800 --> 00:32:21.800]  有些事是我得罪人的
[00:32:21.800 --> 00:32:23.800]  有些人是人得罪我的
[00:32:23.800 --> 00:32:25.800]  他聽我的故事
[00:32:25.800 --> 00:32:27.800]  然後
[00:32:27.800 --> 00:32:29.800]  你知道
[00:32:29.800 --> 00:32:34.800]  李先生或思敬牧師
[00:32:34.800 --> 00:32:36.800]  他很想
[00:32:36.800 --> 00:32:38.800]  透過聖經鼓勵我
[00:32:38.800 --> 00:32:39.800]  他說
[00:32:39.800 --> 00:32:40.800]  他不用打聖經
[00:32:40.800 --> 00:32:42.800]  他腦裏面有
[00:32:42.800 --> 00:32:43.800]  不過我打了聖經
[00:32:43.800 --> 00:32:45.800]  讀那段經文給大家聽
[00:32:45.800 --> 00:32:46.800]  他說
[00:32:46.800 --> 00:32:47.800]  你記不記得
[00:32:47.800 --> 00:32:49.800]  《碼頭坊》第五章
[00:32:49.800 --> 00:32:51.800]  登山補訓
[00:32:51.800 --> 00:32:53.800]  說什麼
[00:32:53.800 --> 00:32:55.800]  五章的23
[00:32:55.800 --> 00:32:58.800]  24節
[00:32:58.800 --> 00:33:02.800]  所以你在祭壇上獻禮物的時候
[00:33:02.800 --> 00:33:04.800]  若想起弟兄向你懷路
[00:33:04.800 --> 00:33:07.800]  就當把禮物留在壇前
[00:33:07.800 --> 00:33:09.800]  先和弟兄和好
[00:33:09.800 --> 00:33:11.800]  然後
[00:33:11.800 --> 00:33:13.800]  才來獻禮物
[00:33:13.800 --> 00:33:16.800]  你說去牧會
[00:33:16.800 --> 00:33:17.800]  你要侍奉神
[00:33:17.800 --> 00:33:19.800]  你要獻祭
[00:33:19.800 --> 00:33:21.800]  你想起誰得罪你的
[00:33:21.800 --> 00:33:24.800]  你主動和他復和
[00:33:24.800 --> 00:33:26.800]  然後繼續侍奉
[00:33:26.800 --> 00:33:28.800]  我心裏想
[00:33:28.800 --> 00:33:30.800]  有沒有搞錯
[00:33:30.800 --> 00:33:32.800]  人家得罪我
[00:33:32.800 --> 00:33:33.800]  人家得罪我
[00:33:33.800 --> 00:33:35.800]  還要我主動和人復和
[00:33:35.800 --> 00:33:37.800]  他當然是主動
[00:33:37.800 --> 00:33:38.800]  反過來
[00:33:38.800 --> 00:33:40.800]  他得罪我
[00:33:40.800 --> 00:33:41.800]  應該聖靈感動他
[00:33:41.800 --> 00:33:43.800]  來和我道歉
[00:33:43.800 --> 00:33:45.800]  不過不是
[00:33:45.800 --> 00:33:47.800]  原來要修復關係
[00:33:47.800 --> 00:33:51.800]  耶穌提出了一個進路
[00:33:51.800 --> 00:33:53.800]  就是被冒犯的那個
[00:33:53.800 --> 00:33:56.800]  因為被冒犯的那個
[00:33:56.800 --> 00:33:58.800]  也是冒犯神的那個
[00:33:58.800 --> 00:34:00.800]  每一個人都是
[00:34:00.800 --> 00:34:01.800]  冒犯神的那個
[00:34:01.800 --> 00:34:02.800]  領受了赦罪之恩
[00:34:02.800 --> 00:34:04.800]  他知道的
[00:34:04.800 --> 00:34:06.800]  原來在耶穌基督裡
[00:34:06.800 --> 00:34:08.800]  真的有很多的自由
[00:34:08.800 --> 00:34:09.800]  很多的喜樂
[00:34:09.800 --> 00:34:12.800]  很多的滿足
[00:34:12.800 --> 00:34:14.800]  所以他帶著這個心情
[00:34:14.800 --> 00:34:18.800]  想起對方冒犯我
[00:34:18.800 --> 00:34:20.800]  他就在最終
[00:34:20.800 --> 00:34:23.800]  我都希望他經歷同樣的
[00:34:23.800 --> 00:34:26.800]  自由、喜樂、滿足
[00:34:26.800 --> 00:34:30.800]  所以我就主動和他復和
[00:34:30.800 --> 00:34:35.800]  希望他也經歷在耶穌基督裡的恩典
[00:34:35.800 --> 00:34:38.800]  是這樣的
[00:34:38.800 --> 00:34:40.800]  容易做到嗎?
[00:34:40.800 --> 00:34:42.800]  人可以做到嗎?
[00:34:42.800 --> 00:34:45.800]  不可以
[00:34:45.800 --> 00:34:47.800]  我聽了李牧師說之後
[00:34:47.800 --> 00:34:50.800]  我就有很多掙扎
[00:34:50.800 --> 00:34:52.800]  然後我就硬著頭皮
[00:34:52.800 --> 00:34:53.800]  我真的硬著頭皮
[00:34:53.800 --> 00:34:54.800]  心裡跳到
[00:34:54.800 --> 00:34:56.800]  血壓都爆高
[00:34:56.800 --> 00:34:57.800]  他見那個得罪我的人
[00:34:57.800 --> 00:34:58.800]  我跟他說
[00:34:58.800 --> 00:35:00.800]  你得罪我這樣這樣
[00:35:00.800 --> 00:35:01.800]  我可能做了一些事情
[00:35:01.800 --> 00:35:02.800]  這樣這樣
[00:35:02.800 --> 00:35:03.800]  對不起
[00:35:03.800 --> 00:35:05.800]  最終的結局
[00:35:05.800 --> 00:35:06.800]  不告訴大家
[00:35:06.800 --> 00:35:08.800]  因為我講過這個故事
[00:35:08.800 --> 00:35:10.800]  不過你忘記了就算了
[00:35:10.800 --> 00:35:13.800]  但重要的是什麼呢?
[00:35:13.800 --> 00:35:16.800]  是主動修復關係
[00:35:16.800 --> 00:35:18.800]  但這個關係的修復
[00:35:18.800 --> 00:35:20.800]  關係究竟能否修復呢?
[00:35:20.800 --> 00:35:23.800]  或者這個關係當中的張力
[00:35:23.800 --> 00:35:25.800]  是怎樣處理呢?
[00:35:25.800 --> 00:35:27.800]  其實都不是我們能夠做得到
[00:35:27.800 --> 00:35:30.800]  其實不是人能做到
[00:35:30.800 --> 00:35:32.800]  是神自己做的
[00:35:32.800 --> 00:35:34.800]  神自己讓我們
