
[00:00:00.000 --> 00:00:05.000]  我們繼續的默想獅子架的道路
[00:22:53.000 --> 00:22:57.000]  我覺得驚奇有兩個原因
[00:22:57.000 --> 00:22:59.000]  一個原因
[00:22:59.000 --> 00:23:01.000]  我想不到有那麼多的人
[00:23:01.000 --> 00:23:03.000]  肯在這樣一個時代裡
[00:23:03.000 --> 00:23:05.000]  承認他是基督徒
[00:23:05.000 --> 00:23:07.000]  第二是我驚奇的
[00:23:07.000 --> 00:23:10.000]  這麼高比例的基督徒
[00:23:10.000 --> 00:23:12.000]  在美國的社會裡頭
[00:23:12.000 --> 00:23:15.000]  起的影響 起的作用
[00:23:15.000 --> 00:23:18.000]  卻是不合這個比例
[00:23:18.000 --> 00:23:20.000]  這是非常可惜的
[00:23:20.000 --> 00:23:22.000]  是兩個驚奇
[00:23:22.000 --> 00:23:24.000]  一個是好的驚奇
[00:23:24.000 --> 00:23:26.000]  一個是不好的驚奇
[00:23:26.000 --> 00:23:30.000]  我們看見了一個事實
[00:23:30.000 --> 00:23:32.000]  信耶穌的人
[00:23:32.000 --> 00:23:34.000]  可能不少
[00:23:34.000 --> 00:23:38.000]  但是有十字架的印記
[00:23:38.000 --> 00:23:41.000]  在他們的生命生活中的基督徒
[00:23:41.000 --> 00:23:45.000]  卻是比較少的多
[00:23:45.000 --> 00:23:48.000]  所以我們需要這個真理
[00:23:48.000 --> 00:23:50.000]  這個信息
[00:23:50.000 --> 00:23:52.000]  在今天這個時代
[00:23:52.000 --> 00:23:56.000]  我們求神做進一步的工作
[00:23:56.000 --> 00:23:59.000]  在基督快要再來的時候
[00:23:59.000 --> 00:24:02.000]  把十字架的意義
[00:24:02.000 --> 00:24:04.000]  十字架的生活
[00:24:04.000 --> 00:24:06.000]  十字架的對付
[00:24:06.000 --> 00:24:12.000]  深深地打在我們蜀族的人的身上
[00:24:12.000 --> 00:24:14.000]  第二方面
[00:24:14.000 --> 00:24:16.000]  釘十字架
[00:24:16.000 --> 00:24:20.000]  我們看五章二十四節
[00:24:20.000 --> 00:24:22.000]  我們很熟悉的一節
[00:24:22.000 --> 00:24:26.000]  五章二十四節
[00:24:26.000 --> 00:24:29.000]  凡屬基督耶穌的人
[00:24:29.000 --> 00:24:31.000]  是以經方肉體
[00:24:31.000 --> 00:24:33.000]  連肉體的血 情 嗣 欲
[00:24:33.000 --> 00:24:39.000]  通釘在十字架上了
[00:24:39.000 --> 00:24:42.000]  把肉體和肉體的血 情 嗣 欲
[00:24:42.000 --> 00:24:47.000]  都與基督通釘在十字架上了
[00:24:47.000 --> 00:24:48.000]  那麼在這裡
[00:24:48.000 --> 00:24:51.000]  我們就分析下來看
[00:24:51.000 --> 00:24:53.000]  釘十字架
[00:24:53.000 --> 00:24:55.000]  有什麼內容呢?
[00:24:55.000 --> 00:24:58.000]  昨天我們也有提到
[00:24:58.000 --> 00:25:00.000]  我們今天再看一看
[00:25:00.000 --> 00:25:03.000]  比較更完全地看一看
[00:25:03.000 --> 00:25:04.000]  第一
[00:25:04.000 --> 00:25:07.000]  我們要釘死我們的肉體
[00:25:07.000 --> 00:25:11.000]  和肉體的血 情 嗣 欲
[00:25:11.000 --> 00:25:12.000]  保羅告訴我們
[00:25:12.000 --> 00:25:14.000]  當時格林多的教父裡頭
[00:25:14.000 --> 00:25:18.000]  有許多屬肉體的基督徒
[00:25:18.000 --> 00:25:20.000]  保羅說得很清楚
[00:25:20.000 --> 00:25:23.000]  他們是屬靈的小孩子
[00:25:23.000 --> 00:25:26.000]  沒有屬靈的深度 高度
[00:25:26.000 --> 00:25:28.000]  沒有基督的深亮
[00:25:28.000 --> 00:25:32.000]  沒有新生命的明確的表現
[00:25:32.000 --> 00:25:37.000]  而他們的表現是屬肉體的表現
[00:25:37.000 --> 00:25:42.000]  保羅把這件事看得非常的嚴重
[00:25:42.000 --> 00:25:45.000]  所以在他寫的這封書信裡頭
[00:25:45.000 --> 00:25:47.000]  特別地提出來
[00:25:47.000 --> 00:25:50.000]  要指出他們這個大的需要
[00:25:50.000 --> 00:25:52.000]  要他們了解
[00:25:52.000 --> 00:25:53.000]  讓他們信悟
[00:25:53.000 --> 00:25:55.000]  讓他們改變
[00:25:55.000 --> 00:25:56.000]  讓他們追求
[00:25:56.000 --> 00:25:59.000]  能夠成為一個屬靈的基督徒
[00:25:59.000 --> 00:26:00.000]  第二
[00:26:00.000 --> 00:26:03.000]  釘死自我
[00:26:03.000 --> 00:26:05.000]  二章二十節
[00:26:05.000 --> 00:26:08.000]  這是我們許多的人的間距
[00:26:08.000 --> 00:26:12.000]  也是我自己的人生的間距
[00:26:12.000 --> 00:26:14.000]  My Life Verse
[00:26:14.000 --> 00:26:16.000]  二章二十節
[00:26:16.000 --> 00:26:20.000]  我已經與基督同定式地講
[00:26:20.000 --> 00:26:23.000]  現在活著的不再是我
[00:26:23.000 --> 00:26:26.000]  乃是基督在我裡面活著
[00:26:26.000 --> 00:26:28.000]  並且他如今
[00:26:28.000 --> 00:26:32.000]  如今我在入生活著
[00:26:32.000 --> 00:26:35.000]  是因信神的兒子而活
[00:26:35.000 --> 00:26:37.000]  他是愛我
[00:26:37.000 --> 00:26:40.000]  為我捨棄
[00:26:40.000 --> 00:26:43.000]  我已經與基督同定式地講
[00:26:43.000 --> 00:26:46.000]  什麼與同定式地講
[00:26:46.000 --> 00:26:47.000]  我自己
[00:26:47.000 --> 00:26:48.000]  所以下面說
[00:26:48.000 --> 00:26:51.000]  現在活著的不再是我
[00:26:51.000 --> 00:26:54.000]  不再是原來的那個自我了
[00:26:54.000 --> 00:26:59.000]  我的自我已經定在世的架上
[00:26:59.000 --> 00:27:02.000]  這個釘死有什麼結果
[00:27:02.000 --> 00:27:03.000]  下面跟著說
[00:27:03.000 --> 00:27:06.000]  現在活著的不再是我
[00:27:06.000 --> 00:27:10.000]  乃是基督在我裡面活著
[00:27:10.000 --> 00:27:12.000]  不再是我以後
[00:27:12.000 --> 00:27:16.000]  跟著必然的乃是基督
[00:27:16.000 --> 00:27:18.000]  如果還是我活著
[00:27:18.000 --> 00:27:21.000]  就不是基督在我裡面活著
[00:27:21.000 --> 00:27:24.000]  如果我要基督在我裡面活著
[00:27:24.000 --> 00:27:30.000]  我就必須先自己同基督同定式地講
[00:27:30.000 --> 00:27:33.000]  一個沒有自我定式的架的人
[00:27:33.000 --> 00:27:38.000]  不可能表現基督活在他的裡面
[00:27:38.000 --> 00:27:39.000]  有人說得好
[00:27:39.000 --> 00:27:41.000]  基督教就是八個字
[00:27:41.000 --> 00:27:44.000]  不再是我乃是基督
[00:27:44.000 --> 00:27:46.000]  基督教的這個定義
[00:27:46.000 --> 00:27:49.000]  這個精神在誰
[00:27:49.000 --> 00:27:53.000]  在哪些基督徒身上表現出來的呢
[00:27:53.000 --> 00:27:57.000]  就是在那些能夠從經驗裡面說
[00:27:57.000 --> 00:28:00.000]  我已經與基督同定式地講
[00:28:00.000 --> 00:28:03.000]  現在活著的不再是我
[00:28:03.000 --> 00:28:06.000]  乃是基督
[00:28:06.000 --> 00:28:09.000]  我們否定自己定死自己
[00:28:09.000 --> 00:28:13.000]  不是為了定死自我而定死自我
[00:28:13.000 --> 00:28:18.000]  乃是為了活出基督而定死自我
[00:28:18.000 --> 00:28:23.000]  有這樣一個絕對積極的一個動機在裡面
[00:28:23.000 --> 00:28:25.000]  我們為了達成
[00:28:25.000 --> 00:28:29.000]  榮耀的像基督的那個人生那個生活
[00:28:29.000 --> 00:28:36.000]  我們就說我願意和基督同定式地講
[00:28:36.000 --> 00:28:42.000]  我們在這個自我的改變上
[00:28:42.000 --> 00:28:46.000]  有一個很重要的一個認識
[00:28:46.000 --> 00:28:51.000]  就是整個的自我受施加的對付
[00:28:51.000 --> 00:28:54.000]  一個人的人格裡面有三個因素
[00:28:54.000 --> 00:28:56.000]  我們都知道
[00:28:56.000 --> 00:29:01.000]  感情、理智、意志合成一個整個人
[00:29:01.000 --> 00:29:03.000]  在這三方面
[00:29:03.000 --> 00:29:06.000]  我們都要受施加的對付
[00:29:06.000 --> 00:29:09.000]  我們都要定死
[00:29:09.000 --> 00:29:11.000]  這三樣被定死的時候
[00:29:11.000 --> 00:29:13.000]  我們整個的自我
[00:29:13.000 --> 00:29:17.000]  就是與主同定施加
[00:29:17.000 --> 00:29:21.000]  我們的感情要受施加的對付
[00:29:21.000 --> 00:29:24.000]  我們的理智要受施加的對付
[00:29:24.000 --> 00:29:29.000]  我們的意志更加要受施加的對付
[00:29:29.000 --> 00:29:32.000]  這個意思這個信息
[00:29:32.000 --> 00:29:36.000]  有一節聖經表達得最清楚
[00:29:36.000 --> 00:29:40.000]  請大家翻到格林多後書第十章
[00:29:40.000 --> 00:29:43.000]  第五節
[00:29:43.000 --> 00:29:50.000]  格林多後書第十章第五節
[00:29:50.000 --> 00:29:52.000]  將各樣的計謀
[00:29:52.000 --> 00:29:57.000]  各樣攬阻人認識神的那些自告之事
[00:29:57.000 --> 00:30:00.000]  一概攻破了
[00:30:00.000 --> 00:30:03.000]  又將人所有的心意奪回
[00:30:03.000 --> 00:30:07.000]  使他都順服基督
[00:30:07.000 --> 00:30:10.000]  在這裡提到淫慮
[00:30:10.000 --> 00:30:17.000]  淫慮是很難攻破的堅固的一個所在
[00:30:17.000 --> 00:30:20.000]  我們在神的面前有能力
[00:30:20.000 --> 00:30:22.000]  第四節下半節
[00:30:22.000 --> 00:30:25.000]  那是在神面前有能力
[00:30:25.000 --> 00:30:26.000]  就是基督的能力
[00:30:26.000 --> 00:30:28.000]  就是聖明的能力
[00:30:28.000 --> 00:30:30.000]  就是真理的能力
[00:30:30.000 --> 00:30:32.000]  有了這個能力
[00:30:32.000 --> 00:30:38.000]  可以攻破這個原來不可能攻破的堅固的淫慮
[00:30:38.000 --> 00:30:42.000]  這是撒旦所建起的淫慮
[00:30:42.000 --> 00:30:45.000]  要把神隔在外面
[00:30:45.000 --> 00:30:48.000]  把神和人類隔絕的淫慮
[00:30:48.000 --> 00:30:52.000]  現在有能力可以攻破
[00:30:52.000 --> 00:30:54.000]  可以攻入
[00:30:54.000 --> 00:30:57.000]  攻入以後做什麼
[00:30:57.000 --> 00:31:00.000]  要把各樣的計謀
[00:31:00.000 --> 00:31:03.000]  有的英文聖經的翻譯
[00:31:03.000 --> 00:31:04.000]  計謀翻說
[00:31:04.000 --> 00:31:06.000]  reasonings
[00:31:06.000 --> 00:31:09.000]  就是人的思想
[00:31:09.000 --> 00:31:16.000]  人的思想被擄過來順服基督
[00:31:16.000 --> 00:31:23.000]  還有各樣藍族人認識神的那些自告之私
[00:31:23.000 --> 00:31:25.000]  這是在人的意志裡頭
[00:31:25.000 --> 00:31:27.000]  高抬自己
[00:31:27.000 --> 00:31:28.000]  敵讓神
[00:31:28.000 --> 00:31:29.000]  與神為敵
[00:31:29.000 --> 00:31:31.000]  與神對立
[00:31:31.000 --> 00:31:33.000]  這是意志
[00:31:33.000 --> 00:31:38.000]  還有將人所有的心意奪回
[00:31:38.000 --> 00:31:43.000]  這個心意包括了幾種的因素
[00:31:43.000 --> 00:31:47.000]  心意在聖經裡面是一個廣闊的名詞
[00:31:47.000 --> 00:31:49.000]  可以把感情
[00:31:49.000 --> 00:31:50.000]  可以把思想
[00:31:50.000 --> 00:31:54.000]  可以把意志都包裹在裡頭
[00:31:54.000 --> 00:32:01.000]  把這些這些這些都攻破了
[00:32:01.000 --> 00:32:04.000]  把這些都奪回來
[00:32:04.000 --> 00:32:07.000]  使他順服基督
[00:32:07.000 --> 00:32:09.000]  原來是輸基督的
[00:32:09.000 --> 00:32:11.000]  後來被撒旦擄去
[00:32:11.000 --> 00:32:13.000]  與神為敵
[00:32:13.000 --> 00:32:16.000]  現在得回來
[00:32:16.000 --> 00:32:18.000]  再回向基督
[00:32:18.000 --> 00:32:19.000]  順服基督
[00:32:19.000 --> 00:32:21.000]  被基督得著
[00:32:21.000 --> 00:32:25.000]  這是整個人屬於基督
[00:32:25.000 --> 00:32:28.000]  整個的自我改變
[00:32:28.000 --> 00:32:33.000]  所以我們的改變不是膚淺的改變
[00:32:33.000 --> 00:32:38.000]  我們的自我的定詞不是表面的這樣做
[00:32:38.000 --> 00:32:40.000]  而是把感情方面
[00:32:40.000 --> 00:32:41.000]  理智方面
[00:32:41.000 --> 00:32:42.000]  意志方面
[00:32:42.000 --> 00:32:46.000]  整個人都歸順基督
[00:32:46.000 --> 00:32:47.000]  順服他
[00:32:47.000 --> 00:32:48.000]  跟從他
[00:32:48.000 --> 00:32:50.000]  為著他
[00:32:50.000 --> 00:32:52.000]  這是被擄去的
[00:32:52.000 --> 00:32:54.000]  又奪回來
[00:32:54.000 --> 00:32:56.000]  這是個征戰
[00:32:56.000 --> 00:32:58.000]  我們自己的能力做不到
[00:32:58.000 --> 00:33:01.000]  但是我們信了基督以後
[00:33:01.000 --> 00:33:04.000]  聖靈在我們裡面工作
[00:33:04.000 --> 00:33:06.000]  藉著聖經的真理
[00:33:06.000 --> 00:33:08.000]  把我們再奪回來
[00:33:08.000 --> 00:33:10.000]  而這個征奪戰
[00:33:10.000 --> 00:33:14.000]  從每一個人的生命中進行
[00:33:14.000 --> 00:33:15.000]  弟兄姊妹
[00:33:15.000 --> 00:33:17.000]  你的生命生活裡面
[00:33:17.000 --> 00:33:19.000]  有一個征奪戰
[00:33:19.000 --> 00:33:23.000]  是基督和撒旦的征奪戰
[00:33:23.000 --> 00:33:28.000]  這個戰爭勝敗的決定在哪裡
[00:33:28.000 --> 00:33:30.000]  在於我們
[00:33:30.000 --> 00:33:32.000]  這些屬主的人
[00:33:32.000 --> 00:33:34.000]  我們站在基督那方面
[00:33:34.000 --> 00:33:36.000]  基督就得著我們
[00:33:36.000 --> 00:33:38.000]  我們拒絕基督
[00:33:38.000 --> 00:33:39.000]  抗拒基督
[00:33:39.000 --> 00:33:41.000]  順服撒旦
[00:33:41.000 --> 00:33:43.000]  撒旦就得到我們
[00:33:43.000 --> 00:33:45.000]  難道一個屬基督的人
[00:33:45.000 --> 00:33:48.000]  會被撒旦得著嗎
[00:33:48.000 --> 00:33:49.000]  是的
[00:33:49.000 --> 00:33:50.000]  可能
[00:33:50.000 --> 00:33:52.000]  這就是我們在
[00:33:52.000 --> 00:33:55.000]  七十路十八章第四節
[00:33:55.000 --> 00:33:56.000]  聽見的
[00:33:56.000 --> 00:33:58.000]  那個從天上來的呼聲說
[00:33:58.000 --> 00:34:00.000]  我的名啊
[00:34:00.000 --> 00:34:01.000]  我的名啊
[00:34:01.000 --> 00:34:05.000]  要從巴比倫大城裡出來
[00:34:05.000 --> 00:34:08.000]  從巴比倫大城裡出來
[00:34:08.000 --> 00:34:11.000]  巴比倫大城是代表一切
[00:34:11.000 --> 00:34:12.000]  高舉自己
[00:34:12.000 --> 00:34:15.000]  與神為敵的事物
[00:34:15.000 --> 00:34:18.000]  是事物的總和
[00:34:18.000 --> 00:34:22.000]  屬基督的人的生活的圈子
[00:34:22.000 --> 00:34:25.000]  卻是在巴比倫大城
[00:34:25.000 --> 00:34:29.000]  那些與神為敵的事物裡面
[00:34:29.000 --> 00:34:31.000]  這是很可惜的事
[00:34:31.000 --> 00:34:34.000]  在舊約裡面有這個呼聲
[00:34:34.000 --> 00:34:35.000]  以色列要說
[00:34:35.000 --> 00:34:38.000]  在五十二章十一節
[00:34:38.000 --> 00:34:39.000]  以色列要說
[00:34:39.000 --> 00:34:41.000]  五十二章十一節
[00:34:41.000 --> 00:34:42.000]  那裡說
[00:34:42.000 --> 00:34:43.000]  出來吧
[00:34:43.000 --> 00:34:44.000]  出來吧
[00:34:44.000 --> 00:34:46.000]  那裡沒有用出來兩個字
[00:34:46.000 --> 00:34:47.000]  是用離開
[00:34:47.000 --> 00:34:48.000]  離開吧
[00:34:48.000 --> 00:34:49.000]  離開吧
[00:34:49.000 --> 00:34:51.000]  離開巴比倫
[00:34:51.000 --> 00:34:53.000]  同樣的呼聲
[00:34:53.000 --> 00:34:55.000]  在新約最後的一卷
[00:34:55.000 --> 00:34:57.000]  七十路裡頭
[00:34:57.000 --> 00:34:59.000]  十八章第四節
[00:34:59.000 --> 00:35:01.000]  再一次的出現
[00:35:01.000 --> 00:35:05.000]  是從天上來的聲音
[00:35:05.000 --> 00:35:07.000]  我們這些活在地上的人
[00:35:07.000 --> 00:35:09.000]  常常需要聽見
[00:35:09.000 --> 00:35:10.000]  從天上
[00:35:10.000 --> 00:35:12.000]  從主那裡
[00:35:12.000 --> 00:35:14.000]  從保祿那裡來的聲音
[00:35:14.000 --> 00:35:16.000]  可以提醒我們
[00:35:16.000 --> 00:35:19.000]  可以幫助我們
[00:35:19.000 --> 00:35:24.000]  從前希臘的童話裡頭
[00:35:24.000 --> 00:35:26.000]  和神話裡頭
[00:35:26.000 --> 00:35:27.000]  有一個故事
[00:35:27.000 --> 00:35:29.000]  很多人都聽見
[00:35:29.000 --> 00:35:30.000]  讀過
[00:35:30.000 --> 00:35:32.000]  很有意思
[00:35:32.000 --> 00:35:35.000]  就是在那個愛琴海裡頭
[00:35:35.000 --> 00:35:39.000]  就是希臘半島的海裡面
[00:35:39.000 --> 00:35:41.000]  有一個小島
[00:35:41.000 --> 00:35:44.000]  在那個小島上有一個美人魚
[00:35:44.000 --> 00:35:46.000]  很會唱歌
[00:35:46.000 --> 00:35:48.000]  唱歌迷人
[00:35:48.000 --> 00:35:53.000]  船經過那個海島的附近的時候
[00:35:53.000 --> 00:35:55.000]  船上的人
[00:35:55.000 --> 00:35:57.000]  連那個舵手包括在內
[00:35:57.000 --> 00:36:00.000]  一聽見那個迷人的歌聲
[00:36:00.000 --> 00:36:02.000]  就著迷了
[00:36:02.000 --> 00:36:05.000]  結果那個船會翻了
[00:36:05.000 --> 00:36:08.000]  船上的人投在海中
[00:36:08.000 --> 00:36:10.000]  就溺死
[00:36:10.000 --> 00:36:12.000]  常常發生這樣的事
[00:36:12.000 --> 00:36:14.000]  後來有一次
[00:36:14.000 --> 00:36:16.000]  一隻船來了
[00:36:16.000 --> 00:36:18.000]  這個船上有一個人
[00:36:18.000 --> 00:36:20.000]  他知道這件事
[00:36:20.000 --> 00:36:25.000]  當這個船快要靠近這個島的時候
[00:36:25.000 --> 00:36:28.000]  這個人就拿出他的笛來
[00:36:28.000 --> 00:36:31.000]  在那裡吹奏
[00:36:31.000 --> 00:36:35.000]  這個笛的聲音非常的美亮
[00:36:35.000 --> 00:36:38.000]  全船的人都被吸引了
[00:36:38.000 --> 00:36:40.000]  他們整個的注意力
[00:36:40.000 --> 00:36:42.000]  都在那裡欣賞享受
[00:36:42.000 --> 00:36:45.000]  這個美妙的笛聲
[00:36:45.000 --> 00:36:46.000]  結果呢
[00:36:46.000 --> 00:36:48.000]  那個美人魚在海島上歌頌的
[00:36:48.000 --> 00:36:50.000]  他們都沒有聽見
[00:36:50.000 --> 00:36:55.000]  這樣他們平安地度過了危險的地方
[00:36:55.000 --> 00:36:57.000]  另外一種的聲音
[00:36:57.000 --> 00:37:01.000]  就攔阻了
[00:37:01.000 --> 00:37:05.000]  抵消了那個駭人的聲音
[00:37:05.000 --> 00:37:07.000]  今天在這個世界上
[00:37:07.000 --> 00:37:10.000]  有許多地上的聲音
[00:37:10.000 --> 00:37:12.000]  屬沙丹的聲音
[00:37:12.000 --> 00:37:14.000]  人的聲音
[00:37:14.000 --> 00:37:17.000]  這些聲音環繞我們
[00:37:17.000 --> 00:37:19.000]  影響我們的思想
[00:37:19.000 --> 00:37:20.000]  我們的觀念
[00:37:20.000 --> 00:37:22.000]  我們的價值觀
[00:37:22.000 --> 00:37:25.000]  不知不覺讓我們離開
[00:37:25.000 --> 00:37:31.000]  過一個和逐著道路相反的生活方式
[00:37:31.000 --> 00:37:33.000]  在這樣的一個時代裡頭
[00:37:33.000 --> 00:37:36.000]  我們需要天上來的聲音
[00:37:36.000 --> 00:37:38.000]  這個聲音之一就是說
[00:37:38.000 --> 00:37:40.000]  我的名啊
[00:37:40.000 --> 00:37:42.000]  俗省的人啊
[00:37:42.000 --> 00:37:44.000]  俗的兒女們啊
[00:37:44.000 --> 00:37:46.000]  要從法比倫大城
[00:37:46.000 --> 00:37:52.000]  這些與生為敵的事物的生活的圈子裡頭出來
[00:37:52.000 --> 00:37:56.000]  要過一個分別為省的生活
[00:37:56.000 --> 00:37:58.000]  一個奉獻的生活
[00:37:58.000 --> 00:38:00.000]  一個愛俗的生活
[00:38:00.000 --> 00:38:03.000]  一個為俗而活的生活
[00:38:03.000 --> 00:38:05.000]  為俗來結果子
[00:38:05.000 --> 00:38:09.000]  我們在這個有極大需要的一個時代裡頭
[00:38:09.000 --> 00:38:11.000]  潮流裡頭
[00:38:11.000 --> 00:38:14.000]  做基督的見證者
[00:38:14.000 --> 00:38:17.000]  這是主對我們每一個人的期望
[00:38:17.000 --> 00:38:19.000]  對我們每一個人的旨意
[00:38:19.000 --> 00:38:23.000]  我們願意了解基督的旨意
[00:38:23.000 --> 00:38:27.000]  我們在感情上愛神所愛
[00:38:27.000 --> 00:38:30.000]  我們在理智上知神所知
[00:38:30.000 --> 00:38:32.000]  就是知道神的旨意
[00:38:32.000 --> 00:38:38.000]  我們在意志上我們要行神所喜悅的事
[00:38:38.000 --> 00:38:41.000]  要神所要
[00:38:41.000 --> 00:38:44.000]  我們這樣整個的人
[00:38:44.000 --> 00:38:47.000]  就是已經釘在屍的架上
[00:38:47.000 --> 00:38:50.000]  釘死以後活起來的人
[00:38:50.000 --> 00:38:52.000]  是為俗而活的人
[00:38:52.000 --> 00:38:54.000]  有新的能力
[00:38:54.000 --> 00:38:56.000]  能夠有新的功效
[00:38:56.000 --> 00:38:58.000]  能夠有新的貢獻
[00:38:58.000 --> 00:39:03.000]  能夠成為主施恩的器皿
[00:39:03.000 --> 00:39:07.000]  第三,釘死世界
[00:39:07.000 --> 00:39:10.000]  我們讀到包羅的書信裡頭
[00:39:10.000 --> 00:39:13.000]  提摩太后書四章十節的時候
[00:39:13.000 --> 00:39:16.000]  提摩太后書四章十節的時候
[00:39:16.000 --> 00:39:20.000]  我們讀到一句令我們很難過的話
[00:39:20.000 --> 00:39:26.000]  包羅說:迪瑪因為貪愛現今的世界
[00:39:26.000 --> 00:39:31.000]  就離開我往帖薩羅尼加去了
[00:39:31.000 --> 00:39:35.000]  迪瑪一個原來與包羅同工的人
[00:39:35.000 --> 00:39:39.000]  我相信一個人能夠和包羅同工
[00:39:39.000 --> 00:39:42.000]  不是一個沒有恩賜的人
[00:39:42.000 --> 00:39:44.000]  不是一個不會工作的人
[00:39:44.000 --> 00:39:47.000]  他一定曾經相當的好
[00:39:47.000 --> 00:39:52.000]  但是後來因為貪愛世界
[00:39:52.000 --> 00:39:57.000]  勝不過這個世界的誘惑引誘吸引
[00:39:57.000 --> 00:39:59.000]  而離開了聖宮
[00:39:59.000 --> 00:40:02.000]  離開了同工包羅
[00:40:02.000 --> 00:40:04.000]  往世界裡跑了
[00:40:04.000 --> 00:40:06.000]  這是一個悲劇
[00:40:06.000 --> 00:40:10.000]  這也是一個典型的悲劇
[00:40:10.000 --> 00:40:12.000]  有不少的原來愛族
[00:40:12.000 --> 00:40:14.000]  願意侍奉族
[00:40:14.000 --> 00:40:17.000]  也相當有恩賜的人
[00:40:17.000 --> 00:40:19.000]  落到這個地步
[00:40:19.000 --> 00:40:23.000]  這個世界吸引力非常的強
[00:40:23.000 --> 00:40:27.000]  如果不是另外有一個更強的吸力
[00:40:27.000 --> 00:40:30.000]  我們一定被世界吸過去
[00:40:30.000 --> 00:40:33.000]  沒有第二個可能的結果
[00:40:33.000 --> 00:40:34.000]  我們感謝主
[00:40:34.000 --> 00:40:36.000]  祂的愛的吸力
[00:40:36.000 --> 00:40:40.000]  在許多數祂的人的身上顯出來的
[00:40:40.000 --> 00:40:42.000]  吸了我們
[00:40:42.000 --> 00:40:44.000]  使我們對祂的愛有回應
[00:40:44.000 --> 00:40:46.000]  使我們去嚮往祂
[00:40:46.000 --> 00:40:48.000]  使我們愛祂
[00:40:48.000 --> 00:40:50.000]  我們跟從祂
[00:40:50.000 --> 00:40:51.000]  我們侍奉祂
[00:40:51.000 --> 00:40:52.000]  見證祂
[00:40:52.000 --> 00:40:55.000]  雖然世界有很強的吸力
[00:40:55.000 --> 00:40:59.000]  但是能夠受得起這個吸力
[00:40:59.000 --> 00:41:04.000]  這個世界裡邊有最厲害的一個東西
[00:41:04.000 --> 00:41:06.000]  就是價值觀
[00:41:06.000 --> 00:41:08.000]  這個世界的價值觀
[00:41:08.000 --> 00:41:12.000]  一進到基督徒的思想中
[00:41:12.000 --> 00:41:17.000]  它就慢慢慢慢走向世界
[00:41:17.000 --> 00:41:20.000]  價值觀決定一個人的道路
[00:41:20.000 --> 00:41:23.000]  他認為什麼最有價值
[00:41:23.000 --> 00:41:25.000]  他自然去追求什麼
[00:41:25.000 --> 00:41:27.000]  必定是這樣
[00:41:27.000 --> 00:41:30.000]  到底我們的價值觀是什麼
[00:41:30.000 --> 00:41:33.000]  司徒保羅講了一句話
[00:41:33.000 --> 00:41:36.000]  不曉得提醒、感動
[00:41:36.000 --> 00:41:39.000]  幫助了多少的基督徒
[00:41:39.000 --> 00:41:42.000]  菲律賓書三章七節八節
[00:41:42.000 --> 00:41:45.000]  保羅說他的改變
[00:41:45.000 --> 00:41:49.000]  他的被基督得到的那個見證
[00:41:49.000 --> 00:41:53.000]  他說過去我認為對我有益的
[00:41:53.000 --> 00:41:55.000]  現在為了基督
[00:41:55.000 --> 00:41:58.000]  我都看作是有尋的
[00:41:58.000 --> 00:42:01.000]  我將萬事看作奮圖
[00:42:01.000 --> 00:42:03.000]  為了得著基督
[00:42:03.000 --> 00:42:05.000]  為了認識基督
[00:42:05.000 --> 00:42:09.000]  我以認識基督為至寶
[00:42:09.000 --> 00:42:12.000]  至寶就是最大的寶貝
[00:42:12.000 --> 00:42:15.000]  這是他的價值觀
[00:42:15.000 --> 00:42:18.000]  什麼對他是最寶貴的
[00:42:18.000 --> 00:42:20.000]  是基督
[00:42:20.000 --> 00:42:25.000]  如果一些事物是和基督相違反的
[00:42:25.000 --> 00:42:30.000]  他就寧可為了基督放棄那些事
[00:42:30.000 --> 00:42:32.000]  而且他放棄的時候
[00:42:32.000 --> 00:42:34.000]  這個很絕對的心態
[00:42:34.000 --> 00:42:36.000]  很積極的心態
[00:42:36.000 --> 00:42:38.000]  不是捨不得
[00:42:38.000 --> 00:42:40.000]  念念不捨那樣的放下
[00:42:40.000 --> 00:42:42.000]  不是的
[00:42:42.000 --> 00:42:45.000]  那是看作奮圖
[00:42:45.000 --> 00:42:50.000]  這兩個字在聖經裡好像不大文雅
[00:42:50.000 --> 00:42:53.000]  但是不大文雅的兩個字
[00:42:53.000 --> 00:42:58.000]  卻是代表了保羅的那個積極的絕對的
[00:42:58.000 --> 00:43:03.000]  因為認識了就著寶貴而有的態度
[00:43:03.000 --> 00:43:09.000]  感謝著這個世界上是有這樣的人
[00:43:09.000 --> 00:43:13.000]  而且這樣的人也相當的多
[00:43:13.000 --> 00:43:15.000]  我提一件事
[00:43:15.000 --> 00:43:17.000]  一個青年,美國的青年
[00:43:17.000 --> 00:43:19.000]  很有才華
[00:43:19.000 --> 00:43:24.000]  在耶魯大學23歲得到PhD
[00:43:24.000 --> 00:43:27.000]  平常22歲在大學畢業
[00:43:27.000 --> 00:43:31.000]  等到23歲已經讀完了PhD
[00:43:31.000 --> 00:43:34.000]  但是他接受了祖的護照
[00:43:34.000 --> 00:43:36.000]  要做一個宣教士
[00:43:36.000 --> 00:43:40.000]  到南美洲的阿根廷做宣教士
[00:43:40.000 --> 00:43:43.000]  他現在開始預備
[00:43:43.000 --> 00:43:49.000]  被許多的人認為很有才華的一個弟兄
