
[00:00:00.000 --> 00:00:07.000]  今天我們繼續查考和領受《聖經》《新約》七十六裡面寶貴的信息
[00:18:45.000 --> 00:18:47.000]  有時候將一切的罪惡出去
[00:18:47.000 --> 00:18:49.000]  神是初是終
[00:18:49.000 --> 00:18:50.000]  祂是阿拉法
[00:18:50.000 --> 00:18:52.000]  祂是阿美加
[00:18:52.000 --> 00:18:55.000]  祂要將生命的泉水
[00:18:55.000 --> 00:18:57.000]  給一切願意喝的人
[00:18:57.000 --> 00:18:58.000]  這一個生命的泉水
[00:18:58.000 --> 00:19:01.000]  是豐盛生命的泉水
[00:19:01.000 --> 00:19:03.000]  我們可以靈受
[00:19:03.000 --> 00:19:05.000]  充滿在我們的裡面
[00:19:05.000 --> 00:19:07.000]  這一個豐盛的生命
[00:19:07.000 --> 00:19:08.000]  要充滿在我們與神的
[00:19:08.000 --> 00:19:10.000]  一切的關係當中
[00:19:10.000 --> 00:19:12.000]  也要充滿在天家裡面
[00:19:12.000 --> 00:19:14.000]  所以在第22章提到
[00:19:14.000 --> 00:19:16.000]  在新耶路撒冷城當中
[00:19:16.000 --> 00:19:18.000]  有一條生命水的河
[00:19:18.000 --> 00:19:22.000]  這條河灌溉全城
[00:19:22.000 --> 00:19:24.000]  凡是住在那個城裡面的人
[00:19:24.000 --> 00:19:25.000]  都享受
[00:19:25.000 --> 00:19:26.000]  都進入
[00:19:26.000 --> 00:19:28.000]  都得著那豐盛
[00:19:28.000 --> 00:19:31.000]  最豐盛的生命
[00:19:31.000 --> 00:19:32.000]  現在我們看
[00:19:32.000 --> 00:19:34.000]  從寶座上發出來
[00:19:34.000 --> 00:19:37.000]  第五次的聲音
[00:19:37.000 --> 00:19:40.000]  這個記載在第七章
[00:19:40.000 --> 00:19:44.000]  從第九節到第十二節
[00:19:44.000 --> 00:19:48.000]  我現在把其中一部分讀出來
[00:19:48.000 --> 00:19:50.000]  此後我觀看
[00:19:50.000 --> 00:19:51.000]  見有許多的人
[00:19:51.000 --> 00:19:53.000]  沒有人能數過來
[00:19:53.000 --> 00:19:56.000]  是從各國各族各名各方來的
[00:19:56.000 --> 00:19:59.000]  站在寶座和羔羊面前
[00:19:59.000 --> 00:20:00.000]  身穿白衣
[00:20:00.000 --> 00:20:02.000]  手拿棕樹枝
[00:20:02.000 --> 00:20:03.000]  大聲喊著說
[00:20:03.000 --> 00:20:06.000]  願救恩歸於坐在寶座上
[00:20:06.000 --> 00:20:09.000]  我們的神也歸於羔羊
[00:20:09.000 --> 00:20:11.000]  這些穿白衣的人
[00:20:11.000 --> 00:20:13.000]  是歷史歷代
[00:20:13.000 --> 00:20:16.000]  各地各方各國各族
[00:20:16.000 --> 00:20:17.000]  被救贖的人
[00:20:17.000 --> 00:20:18.000]  他們身穿白衣
[00:20:18.000 --> 00:20:20.000]  代表他們的罪
[00:20:20.000 --> 00:20:22.000]  被羔羊的寶血所洗淨
[00:20:22.000 --> 00:20:24.000]  他們手拿棕樹枝
[00:20:24.000 --> 00:20:26.000]  代表他們的勝利
[00:20:26.000 --> 00:20:29.000]  他們在寶座的周圍
[00:20:29.000 --> 00:20:32.000]  一同呼喊讚美
[00:20:32.000 --> 00:20:35.000]  這個讚美的歌聲多麼寶貴
[00:20:35.000 --> 00:20:40.000]  這種偉大雄壯的景象
[00:20:40.000 --> 00:20:42.000]  令我們受感動
[00:20:42.000 --> 00:20:45.000]  這是超越時間空間的
[00:20:45.000 --> 00:20:47.000]  救恩的果效
[00:20:47.000 --> 00:20:51.000]  我們說想不到的得救的人
[00:20:51.000 --> 00:20:54.000]  在他們中間出現了
[00:20:54.000 --> 00:20:55.000]  我們也在他們中間
[00:20:55.000 --> 00:20:58.000]  我們的親友也在他們中間
[00:20:58.000 --> 00:20:59.000]  神的救恩
[00:20:59.000 --> 00:21:03.000]  實在是何等的奇妙而偉大
[00:21:03.000 --> 00:21:05.000]  我們看到這裡的時候
[00:21:05.000 --> 00:21:06.000]  我們就知道
[00:21:06.000 --> 00:21:08.000]  得救的人不是少數的
[00:21:08.000 --> 00:21:09.000]  我們常常感覺
[00:21:09.000 --> 00:21:11.000]  信徒的人少
[00:21:11.000 --> 00:21:13.000]  但是如果歷時歷代
[00:21:13.000 --> 00:21:14.000]  各地各方
[00:21:14.000 --> 00:21:15.000]  所有信徒的人
[00:21:15.000 --> 00:21:17.000]  集合在一起的時候
[00:21:17.000 --> 00:21:18.000]  是何等的多
[00:21:18.000 --> 00:21:21.000]  是沒有人能夠數過來的大群
[00:21:21.000 --> 00:21:23.000]  他們環繞寶座
[00:21:23.000 --> 00:21:25.000]  發出這個讚美的聲音
[00:21:25.000 --> 00:21:27.000]  這也是寶座的聲音
[00:21:27.000 --> 00:21:29.000]  現在我們看第六次
[00:21:29.000 --> 00:21:32.000]  從寶座發出來的聲音
[00:21:32.000 --> 00:21:34.000]  記載在第十四章
[00:21:34.000 --> 00:21:39.000]  我們看第一節到第三節
[00:21:39.000 --> 00:21:42.000]  我又觀看見高揚站在西安山
[00:21:42.000 --> 00:21:45.000]  同他又有十四萬四千人
[00:21:45.000 --> 00:21:49.000]  都有他的名和他父的名寫在耳上
[00:21:49.000 --> 00:21:53.000]  我聽見從天上有聲音
[00:21:53.000 --> 00:21:54.000]  像重水的聲音
[00:21:54.000 --> 00:21:56.000]  大雷的聲音
[00:21:56.000 --> 00:21:58.000]  好像彈琴的聲音
[00:21:58.000 --> 00:22:02.000]  他們在寶座前唱歌
[00:22:02.000 --> 00:22:03.000]  感謝神
[00:22:03.000 --> 00:22:05.000]  這十四萬四千人
[00:22:05.000 --> 00:22:07.000]  是代表得勝的基督徒
[00:22:07.000 --> 00:22:10.000]  他們環繞寶座唱歌
[00:22:10.000 --> 00:22:12.000]  這個寶座上發出來的聲音
[00:22:12.000 --> 00:22:14.000]  是何等的寶貴
[00:22:14.000 --> 00:22:16.000]  這十四萬四千人
[00:22:16.000 --> 00:22:19.000]  有一個特別的形容詞
[00:22:19.000 --> 00:22:22.000]  在下面的第四節說
[00:22:22.000 --> 00:22:24.000]  他們是初熟的國子
[00:22:24.000 --> 00:22:26.000]  歸於神
[00:22:26.000 --> 00:22:28.000]  初熟的國子在聖經裡面
[00:22:28.000 --> 00:22:29.000]  有幾種的意義
[00:22:29.000 --> 00:22:32.000]  我只提其中的一個意義
[00:22:32.000 --> 00:22:34.000]  就是表示是最好的國子
[00:22:34.000 --> 00:22:37.000]  初熟的國子是最好的國子
[00:22:37.000 --> 00:22:39.000]  這十四萬四千人
[00:22:39.000 --> 00:22:41.000]  在神的眼中是非常的寶貴
[00:22:41.000 --> 00:22:45.000]  因為他們跟從基督一直到底
[00:22:45.000 --> 00:22:46.000]  基督往哪裡去
[00:22:46.000 --> 00:22:48.000]  他們就往哪裡去
[00:22:48.000 --> 00:22:50.000]  他們永遠不離開基督
[00:22:50.000 --> 00:22:53.000]  他們跟從的腳步是何等的堅定
[00:22:53.000 --> 00:22:57.000]  今天我們在世上也要跟從主
[00:22:57.000 --> 00:22:58.000]  我們將來的情況
[00:22:58.000 --> 00:23:01.000]  是今生的情況所決定的
[00:23:01.000 --> 00:23:03.000]  如果一個人今生不跟從主
[00:23:03.000 --> 00:23:05.000]  他在天上的西岸山上
[00:23:05.000 --> 00:23:08.000]  也不會跟從主
[00:23:08.000 --> 00:23:11.000]  所以我們今天要做
[00:23:11.000 --> 00:23:12.000]  我們今天所做的
[00:23:12.000 --> 00:23:15.000]  決定我們將來的情況
[00:23:15.000 --> 00:23:18.000]  現在我們看最後一次
[00:23:18.000 --> 00:23:21.000]  寶座發出來的聲音
[00:23:21.000 --> 00:23:23.000]  就是記載在第五章
[00:23:23.000 --> 00:23:27.000]  第五章我們看第七節
[00:23:27.000 --> 00:23:28.000]  這羔羊前來
[00:23:28.000 --> 00:23:32.000]  從坐寶座的右手裡拿了書卷
[00:23:32.000 --> 00:23:34.000]  他既拿了書卷
[00:23:34.000 --> 00:23:36.000]  四活物和二十四位長老
[00:23:36.000 --> 00:23:38.000]  及夫婦在羔羊面前
[00:23:38.000 --> 00:23:41.000]  各拿著琴和盛滿了香的金爐
[00:23:41.000 --> 00:23:43.000]  這香就是眾聖徒的祈禱
[00:23:43.000 --> 00:23:45.000]  他們唱新歌說
[00:23:45.000 --> 00:23:48.000]  你配拿書卷配解開氣印
[00:23:48.000 --> 00:23:49.000]  因為你曾被殺
[00:23:49.000 --> 00:23:50.000]  用自己的血
[00:23:50.000 --> 00:23:53.000]  從各族各方各民各國中
[00:23:53.000 --> 00:23:54.000]  埋掉人來
[00:23:54.000 --> 00:23:56.000]  叫他們歸於神
[00:23:56.000 --> 00:23:57.000]  我們感謝主
[00:23:57.000 --> 00:24:00.000]  這是在寶座的座位
[00:24:00.000 --> 00:24:03.000]  發出來的新歌的聲音
[00:24:03.000 --> 00:24:05.000]  這些人都是經歷了
[00:24:05.000 --> 00:24:07.000]  耶穌基督的救贖
[00:24:07.000 --> 00:24:10.000]  他們永遠把讚美敬拜
[00:24:10.000 --> 00:24:12.000]  歌唱歸於基督
[00:24:12.000 --> 00:24:13.000]  同時這個歌裡面
[00:24:13.000 --> 00:24:15.000]  也提到他們蒙恩
[00:24:15.000 --> 00:24:17.000]  以後所有的表現
[00:24:17.000 --> 00:24:19.000]  這裡特別提到香爐
[00:24:19.000 --> 00:24:21.000]  是聖徒的禱告
[00:24:21.000 --> 00:24:25.000]  今天我們侍奉族要用禱告
[00:24:25.000 --> 00:24:26.000]  我們的禱告
[00:24:26.000 --> 00:24:28.000]  是裝在金香爐裡面
[00:24:28.000 --> 00:24:30.000]  就是表示在神的面前
[00:24:30.000 --> 00:24:32.000]  何等的寶貴
[00:24:32.000 --> 00:24:34.000]  我們的禱告是神的榮耀
[00:24:34.000 --> 00:24:38.000]  也成為神恩典的一個通道
[00:24:38.000 --> 00:24:40.000]  這七次從寶座上
[00:24:40.000 --> 00:24:42.000]  發出來的聲音
[00:24:42.000 --> 00:24:43.000]  給我們很多的啟發
[00:24:43.000 --> 00:24:45.000]  但願我們接受到心中
[00:24:45.000 --> 00:24:46.000]  阿們
