
[00:00:00.000 --> 00:00:05.600]  我們今天繼續地思想關於侍奉的真理
[00:20:47.200 --> 00:20:49.200]  趕快抓住機會
[00:20:49.200 --> 00:20:53.200]  非常喜樂的熱切的來做這件事
[00:20:53.200 --> 00:20:57.200]  不是勉勉強強的被動的
[00:20:57.200 --> 00:20:59.200]  乃是主動的
[00:20:59.200 --> 00:21:02.200]  乃是歡歡喜喜的去做
[00:21:02.200 --> 00:21:04.200]  你看在這段的經文裏面
[00:21:04.200 --> 00:21:08.200]  這個跑這個字出現
[00:21:08.200 --> 00:21:12.200]  又看見急忙這個字出現
[00:21:12.200 --> 00:21:16.200]  這兩個字眼出現了好幾次
[00:21:16.200 --> 00:21:19.200]  譬如第二節
[00:21:19.200 --> 00:21:26.200]  幕僚說亞伯拉罕跑去迎接他們
[00:21:26.200 --> 00:21:28.200]  我們又看見第七節
[00:21:28.200 --> 00:21:33.200]  亞伯拉罕又跑到牛羣裏面
[00:21:33.200 --> 00:21:38.200]  我們又看見亞伯拉罕對撒拉說
[00:21:38.200 --> 00:21:40.200]  第六節
[00:21:40.200 --> 00:21:46.200]  你疏疏拿山西呀西面疏疏地去做
[00:21:46.200 --> 00:21:48.200]  他自己這樣熱切
[00:21:48.200 --> 00:21:51.200]  他又叫別人快快地做
[00:21:51.200 --> 00:21:55.200]  他也影響了僕人
[00:21:55.200 --> 00:21:57.200]  你看第七節幕僚一句
[00:21:57.200 --> 00:22:00.200]  僕人急忙預備好了
[00:22:00.200 --> 00:22:04.200]  所以亞伯拉罕的熱切的心
[00:22:04.200 --> 00:22:06.200]  也影響了他的妻子
[00:22:06.200 --> 00:22:09.200]  也影響了他的僕人
[00:22:09.200 --> 00:22:12.200]  一個熱切侍奉主的人
[00:22:12.200 --> 00:22:16.200]  會感動、影響、幫助別人
[00:22:16.200 --> 00:22:21.200]  正如格林多後書第九章第二節
[00:22:21.200 --> 00:22:22.200]  保羅說
[00:22:22.200 --> 00:22:27.200]  你們的熱心激動了好多人
[00:22:27.200 --> 00:22:33.200]  我們看見格林多的弟兄姊妹中間
[00:22:33.200 --> 00:22:35.200]  有人熱心地侍奉
[00:22:35.200 --> 00:22:37.200]  他們的熱心
[00:22:37.200 --> 00:22:39.200]  不但是自己的事
[00:22:39.200 --> 00:22:41.200]  也感動了別人
[00:22:41.200 --> 00:22:42.200]  影響了別人
[00:22:42.200 --> 00:22:44.200]  推動了別人
[00:22:44.200 --> 00:22:48.200]  使別人和他們一起熱心起來
[00:22:48.200 --> 00:22:50.200]  相反過來說
[00:22:50.200 --> 00:22:51.200]  有的人的冷淡
[00:22:51.200 --> 00:22:54.200]  不單單是與自己有關
[00:22:54.200 --> 00:22:56.200]  不單單是自己的事
[00:22:56.200 --> 00:23:00.200]  也會影響別人也冷淡下來
[00:23:00.200 --> 00:23:03.200]  你看一個接近冷淡的基督徒的人
[00:23:03.200 --> 00:23:05.200]  會漸漸冷下來
[00:23:05.200 --> 00:23:07.200]  受他的影響
[00:23:07.200 --> 00:23:08.200]  相反的說
[00:23:08.200 --> 00:23:10.200]  一個熱心的人
[00:23:10.200 --> 00:23:12.200]  伴接近他的人
[00:23:12.200 --> 00:23:15.200]  也會受他的感動、影響、激勵
[00:23:15.200 --> 00:23:18.200]  和他一起熱心起來
[00:23:18.200 --> 00:23:22.200]  亞伯拉罕熱切侍奉神的心
[00:23:22.200 --> 00:23:25.200]  也是這樣的有影響力
[00:23:25.200 --> 00:23:27.200]  我們感謝主
[00:23:27.200 --> 00:23:30.200]  從亞伯拉罕的身上
[00:23:30.200 --> 00:23:34.200]  學了很寶貴的功課
[00:23:34.200 --> 00:23:37.200]  我們巴不得能夠有同樣的心態
[00:23:37.200 --> 00:23:39.200]  同樣的做法
[00:23:39.200 --> 00:23:41.200]  同樣的努力
[00:23:41.200 --> 00:23:42.200]  同樣的熱切
[00:23:42.200 --> 00:23:44.200]  同樣的喜樂
[00:23:44.200 --> 00:23:48.200]  同樣的謙卑來侍奉主
[00:23:48.200 --> 00:23:49.200]  榮耀主的名
[00:23:49.200 --> 00:23:51.200]  滿足主的心
[00:23:51.200 --> 00:23:55.200]  也能夠鼓勵影響別的人
[00:23:55.200 --> 00:24:00.200]  大家同心合一地來侍奉
[00:24:00.200 --> 00:24:03.200]  來奔走這條蒙福的道路
[00:24:03.200 --> 00:24:05.200]  各位弟兄姊妹
[00:24:05.200 --> 00:24:08.200]  你是不是對主有侍奉
[00:24:08.200 --> 00:24:10.200]  如果你還沒有侍奉主
[00:24:10.200 --> 00:24:13.200]  請你起來侍奉
[00:24:13.200 --> 00:24:15.200]  如果你已經侍奉主
[00:24:15.200 --> 00:24:17.200]  你是否如此的侍奉
[00:24:17.200 --> 00:24:19.200]  你是不是願意追求
[00:24:19.200 --> 00:24:23.200]  在侍奉上更加蒙主的使用
[00:24:23.200 --> 00:24:25.200]  和護他的心意呢
[00:24:25.200 --> 00:24:27.200]  但願主藉着這一段的經文
[00:24:27.200 --> 00:24:31.200]  幫助我們每一個人
[00:24:31.200 --> 00:24:32.200]  阿們
