
[00:00:00.000 --> 00:00:01.840]  剛才提及到我們都會記得
[00:19:10.000 --> 00:19:11.840]  你記得希伯留書所說
[00:19:11.840 --> 00:19:15.200]  很多信徒所面對的困難
[00:19:15.200 --> 00:19:16.520]  在那些處境當中
[00:19:16.520 --> 00:19:20.000]  仍然去讚美神、仍然去感謝神
[00:19:20.000 --> 00:19:21.840]  去承認祂的名
[00:19:21.840 --> 00:19:24.880]  這是屬神的人嘴唇的果子
[00:19:24.880 --> 00:19:28.280]  意味著你在一切情況之下
[00:19:28.280 --> 00:19:31.680]  仍然是忠於主的聖名
[00:19:31.680 --> 00:19:34.880]  你不會轉而去倚靠世界
[00:19:34.880 --> 00:19:39.000]  你不會轉而去敬拜其他的幫助
[00:19:39.000 --> 00:19:43.400]  你的心仍然是向著主、忠於主
[00:19:43.400 --> 00:19:47.840]  宣告祂的聖名、承認祂的聖名
[00:19:47.840 --> 00:19:49.360]  因此在一切情況之下
[00:19:49.360 --> 00:19:53.880]  繼續去感謝、讚美、繼續去承認主
[00:19:53.880 --> 00:19:57.720]  這是希伯留書所說的信心
[00:19:57.720 --> 00:19:59.240]  第二,當你再獻祭的時候
[00:19:59.240 --> 00:20:00.840]  聖經十六節就說
[00:20:00.840 --> 00:20:02.800]  「你們也不要忘記」
[00:20:02.800 --> 00:20:05.160]  表示在事上去這樣做
[00:20:05.160 --> 00:20:08.320]  事上去行善和捐輸
[00:20:08.320 --> 00:20:10.160]  去作良善的事情
[00:20:10.160 --> 00:20:10.920]  去捐輸
[00:20:10.920 --> 00:20:12.920]  捐輸是分享
[00:20:12.920 --> 00:20:15.240]  是團契的意思
[00:20:15.240 --> 00:20:17.680]  是將你所有的跟人分享
[00:20:17.680 --> 00:20:19.720]  這裡所說一方面是物質
[00:20:19.720 --> 00:20:21.600]  另一方面是講述到
[00:20:21.600 --> 00:20:25.600]  你將你的時間、你的健康
[00:20:25.600 --> 00:20:29.520]  你的生命跟別人分享
[00:20:29.520 --> 00:20:31.000]  跟他們分享
[00:20:31.000 --> 00:20:33.760]  亦是事上這樣做
[00:20:33.760 --> 00:20:34.640]  當你這樣看的時候
[00:20:34.640 --> 00:20:38.200]  你發覺聖經好像在呼應第一節
[00:20:38.200 --> 00:20:38.880]  弟兄姊妹說
[00:20:38.880 --> 00:20:42.440]  「你們要繼續保持弟兄的愛」
[00:20:42.440 --> 00:20:45.400]  然後將善行和愛人的心
[00:20:45.400 --> 00:20:48.320]  作為祭品獻情給神
[00:20:48.320 --> 00:20:50.400]  然後聖經在十六節最後一句說話說
[00:20:50.400 --> 00:20:53.560]  「你記得,這樣的祭是什麼?」
[00:20:53.560 --> 00:20:56.960]  「是神所喜悅的」
[00:20:56.960 --> 00:20:59.560]  神喜悅你這樣在今天
[00:20:59.560 --> 00:21:02.120]  不斷獻上重贊的祭
[00:21:02.120 --> 00:21:05.440]  和善行、愛心的祭
[00:21:05.440 --> 00:21:07.080]  而你在過程當中
[00:21:07.080 --> 00:21:10.440]  堅持著你的信心
[00:21:10.440 --> 00:21:15.000]  而你始終要領受神給你的獎賞
[00:21:15.000 --> 00:21:17.600]  聖經所說到
[00:21:17.600 --> 00:21:18.800]  忘記背後
[00:21:18.800 --> 00:21:20.160]  努力面前
[00:21:20.160 --> 00:21:21.000]  各位弟兄姊妹
[00:21:21.000 --> 00:21:23.480]  沒錯,我們有時候信心會軟弱
[00:21:23.480 --> 00:21:25.760]  但是當我們一直讀到希伯來書的時候
[00:21:25.760 --> 00:21:26.600]  你記得
[00:21:26.600 --> 00:21:28.920]  上帝不斷地提醒我們
[00:21:28.920 --> 00:21:32.000]  堅守信心到底
[00:21:32.000 --> 00:21:34.880]  持守著信心的行動
[00:21:34.880 --> 00:21:37.360]  在愛、在重贊當中
[00:21:37.360 --> 00:21:40.960]  不斷每一天將祭品獻情給神
[00:21:40.960 --> 00:21:42.360]  而你在當中
[00:21:42.360 --> 00:21:47.120]  進入和神那種喜悅的關係裏面
[00:21:47.120 --> 00:21:48.760]  弟兄姊妹
[00:21:48.760 --> 00:21:51.320]  我們說完十三章
[00:21:51.320 --> 00:21:54.520]  你記得將這個信息放在心中
[00:21:54.520 --> 00:21:58.560]  向上行在神喜悅的路上
[00:21:58.560 --> 00:22:00.560]  我們一起祈禱

