
[00:00:00.000 --> 00:00:04.000]  我今日想同大家分享兩個重點
[00:18:42.000 --> 00:18:44.000]  祂要與你同在
[00:18:44.000 --> 00:18:45.000]  沒錯
[00:18:45.000 --> 00:18:46.000]  曾經我們都軟弱
[00:18:46.000 --> 00:18:48.000]  正如當時的猶太人
[00:18:48.000 --> 00:18:50.000]  他們曾經跌倒
[00:18:50.000 --> 00:18:51.000]  過去在西賴山
[00:18:51.000 --> 00:18:52.000]  出埃及的時候
[00:18:52.000 --> 00:18:54.000]  曾經與神納約
[00:18:54.000 --> 00:18:56.000]  甚至他們會問
[00:18:56.000 --> 00:19:00.000]  究竟神還是否理會我們呢?
[00:19:00.000 --> 00:19:01.000]  但神告訴他們
[00:19:01.000 --> 00:19:02.000]  我沒有忘記
[00:19:02.000 --> 00:19:04.000]  我曾經與你們納約的約
[00:19:04.000 --> 00:19:07.000]  我的靈仍然在你們生命中
[00:19:07.000 --> 00:19:09.000]  我的靈仍然在你們裡面
[00:19:09.000 --> 00:19:11.000]  你們可以放膽
[00:19:11.000 --> 00:19:14.000]  繼續剛強的侍奉我
[00:19:14.000 --> 00:19:15.000]  你們發覺
[00:19:15.000 --> 00:19:17.000]  我們讀的金句告訴我們
[00:19:17.000 --> 00:19:18.000]  聖經說
[00:19:18.000 --> 00:19:21.000]  神所賜的不是膽怯的心
[00:19:21.000 --> 00:19:25.000]  神所賜的靈是剛強的靈
[00:19:25.000 --> 00:19:28.000]  聖靈在我們生命裡面
[00:19:28.000 --> 00:19:32.000]  我們可以在其中放膽地服侍
[00:19:32.000 --> 00:19:34.000]  我記得很多年前
[00:19:34.000 --> 00:19:37.000]  一位青年團體的導師
[00:19:37.000 --> 00:19:39.000]  來找我聊天
[00:19:39.000 --> 00:19:41.000]  很久了
[00:19:41.000 --> 00:19:42.000]  他跟我說
[00:19:42.000 --> 00:19:46.000]  孫牧師我們團體可能要結束了
[00:19:46.000 --> 00:19:49.000]  你們知道結束是什麼意思
[00:19:49.000 --> 00:19:52.000]  可能要結束了
[00:19:52.000 --> 00:19:53.000]  我一聽的時候
[00:19:53.000 --> 00:19:54.000]  為什麼?
[00:19:54.000 --> 00:19:56.000]  他說我們團體不知為什麼
[00:19:56.000 --> 00:19:59.000]  近期人數一直減少
[00:19:59.000 --> 00:20:00.000]  現在我們開團體
[00:20:00.000 --> 00:20:01.000]  等了很久
[00:20:01.000 --> 00:20:04.000]  還是五、六個人在
[00:20:04.000 --> 00:20:05.000]  很冷清
[00:20:05.000 --> 00:20:07.000]  我們都不知怎麼辦
[00:20:07.000 --> 00:20:08.000]  不知為什麼
[00:20:08.000 --> 00:20:11.000]  突然好像不再喜歡回來
[00:20:11.000 --> 00:20:14.000]  大家有些灰心
[00:20:14.000 --> 00:20:15.000]  這位導師就說
[00:20:15.000 --> 00:20:17.000]  我一直鼓勵團友
[00:20:17.000 --> 00:20:19.000]  我們不如團體的時間
[00:20:19.000 --> 00:20:20.000]  多點一起祈禱
[00:20:20.000 --> 00:20:23.000]  為我們中間曾經一起的團友
[00:20:23.000 --> 00:20:24.000]  為他們祈禱
[00:20:24.000 --> 00:20:25.000]  可能他們都面對著
[00:20:25.000 --> 00:20:27.000]  有不同的生活難處
[00:20:27.000 --> 00:20:31.000]  為自己的團體祈禱
[00:20:31.000 --> 00:20:32.000]  後來他就跟我說
[00:20:32.000 --> 00:20:35.000]  孫牧師教會有一些新來賓
[00:20:35.000 --> 00:20:36.000]  有些名單
[00:20:36.000 --> 00:20:39.000]  方不方便給我們負責聯絡他們
[00:20:39.000 --> 00:20:42.000]  邀請他們回我們團體呢?
[00:20:42.000 --> 00:20:43.000]  我當時就說
[00:20:43.000 --> 00:20:44.000]  好
[00:20:44.000 --> 00:20:45.000]  你們祈禱
[00:20:45.000 --> 00:20:46.000]  求神帶領你們
[00:20:46.000 --> 00:20:51.000]  也幫助其他沒有團體的朋友弟兄姊妹
[00:20:51.000 --> 00:20:53.000]  過了一段時間
[00:20:53.000 --> 00:20:55.000]  我估計幾個月吧
[00:20:55.000 --> 00:20:57.000]  這位導師就來跟我說
[00:20:57.000 --> 00:21:00.000]  他說孫牧師不用接了
[00:21:00.000 --> 00:21:02.000]  我們很感謝神
[00:21:02.000 --> 00:21:03.000]  我們打電話
[00:21:03.000 --> 00:21:04.000]  一直積極打給他們
[00:21:04.000 --> 00:21:05.000]  聯絡他們
[00:21:05.000 --> 00:21:06.000]  關心那些新來賓
[00:21:06.000 --> 00:21:08.000]  現在有好幾個來了我們團體
[00:21:08.000 --> 00:21:10.000]  我們有十幾人團體
[00:21:10.000 --> 00:21:12.000]  大家又熱烈了
[00:21:12.000 --> 00:21:13.000]  也見到那些新人
[00:21:13.000 --> 00:21:15.000]  他們都得到很多的幫助
[00:21:15.000 --> 00:21:18.000]  他們都很開心投入
[00:21:18.000 --> 00:21:20.000]  我自此之後留心那個團契
[00:21:20.000 --> 00:21:22.000]  跟著那幾年
[00:21:22.000 --> 00:21:25.000]  我見到他們一路好興旺
[00:21:25.000 --> 00:21:28.000]  而且見到好多青年在當中得著
[00:21:28.000 --> 00:21:29.000]  祝福
[00:21:29.000 --> 00:21:32.000]  得著見賴
[00:21:32.000 --> 00:21:34.000]  我相信不單止是團契
[00:21:34.000 --> 00:21:36.000]  好多好多生活上的事情
[00:21:36.000 --> 00:21:39.000]  當你要侍奉神
[00:21:39.000 --> 00:21:42.000]  或者你要在某一些的環境
[00:21:42.000 --> 00:21:44.000]  透過你的工作來侍奉
[00:21:44.000 --> 00:21:46.000]  又或者你透過某一些的
[00:21:46.000 --> 00:21:48.000]  不同的崗位
[00:21:48.000 --> 00:21:51.000]  心是要來侍奉上帝
[00:21:51.000 --> 00:21:53.000]  你知道在過程當中
[00:21:53.000 --> 00:21:55.000]  你會有些時候面對衝擊
[00:21:55.000 --> 00:21:58.000]  但是上帝同樣會跟你說
[00:21:58.000 --> 00:22:01.000]  你要剛強
[00:22:01.000 --> 00:22:02.000]  不要懼怕
[00:22:02.000 --> 00:22:04.000]  因為我與你同在
[00:22:04.000 --> 00:22:07.000]  我的靈仍然在你的生命裏面
[00:22:07.000 --> 00:22:10.000]  你的心要侍奉我
[00:22:10.000 --> 00:22:11.000]  在過程裏面
[00:22:11.000 --> 00:22:12.000]  你再讀下去的時候
[00:22:12.000 --> 00:22:15.000]  你發覺聖經裏面再提及
[00:22:15.000 --> 00:22:18.000]  就是在這個過程裏面
[00:22:18.000 --> 00:22:22.000]  神是不斷地來勉勵他們的心
[00:22:22.000 --> 00:22:24.000]  我們大家一齊來讀一讀
[00:22:24.000 --> 00:22:29.000]  下面第七節
[00:22:29.000 --> 00:22:32.000]  萬君之耶和華說
[00:22:32.000 --> 00:22:34.000]  我要震動萬國
[00:22:34.000 --> 00:22:37.000]  萬國的珍寶就必運來
[00:22:37.000 --> 00:22:40.000]  我要使這殿充滿榮耀
[00:22:40.000 --> 00:22:42.000]  第九節
[00:22:42.000 --> 00:22:44.000]  萬君之耶和華說
[00:22:44.000 --> 00:22:47.000]  這殿與後來的榮耀
[00:22:47.000 --> 00:22:51.000]  必大過先前的榮耀
[00:22:51.000 --> 00:22:52.000]  先前耶和華說
[00:22:52.000 --> 00:22:56.000]  在這地方我必恃下平安
[00:22:56.000 --> 00:22:57.000]  在這個時候
[00:22:57.000 --> 00:23:01.000]  神將他們的眼光轉向將來
[00:23:01.000 --> 00:23:02.000]  他說沒錯
[00:23:02.000 --> 00:23:03.000]  眼前你所見到的
[00:23:03.000 --> 00:23:07.000]  好像是比較少的一個聖殿
[00:23:07.000 --> 00:23:08.000]  但你要留心
[00:23:08.000 --> 00:23:13.000]  將來萬國的珍寶要運過來
[00:23:13.000 --> 00:23:17.000]  上帝不會缺乏金缺乏銀
[00:23:17.000 --> 00:23:19.000]  而且他說到將來的榮耀
[00:23:19.000 --> 00:23:22.000]  大過今天的榮耀
[00:23:22.000 --> 00:23:24.000]  當神這樣說的時候
[00:23:24.000 --> 00:23:26.000]  如果你小心留意
[00:23:26.000 --> 00:23:28.000]  在聖經的教會歷史裏面
[00:23:28.000 --> 00:23:29.000]  你會知道
[00:23:29.000 --> 00:23:31.000]  就是在公元七十年
[00:23:31.000 --> 00:23:34.000]  耶路撒冷的聖殿被拆毀
[00:23:34.000 --> 00:23:38.000]  羅馬兵來到將整個聖殿完全拆毀
[00:23:38.000 --> 00:23:42.000]  所以不見到再更宏偉的殿出現
[00:23:42.000 --> 00:23:45.000]  聖經所說的又是甚麼呢?
[00:23:45.000 --> 00:23:47.000]  如果你記得當主耶穌
[00:23:47.000 --> 00:23:50.000]  他跟一班門徒說的時候
[00:23:50.000 --> 00:23:53.000]  說到很多當時的猶太人
[00:23:53.000 --> 00:23:55.000]  他說你們拆毀神的殿
[00:23:55.000 --> 00:23:59.000]  我三日之後要重新建立
[00:23:59.000 --> 00:24:01.000]  你記得嗎?
[00:24:01.000 --> 00:24:06.000]  三日是在說誰的殿重新建立
[00:24:06.000 --> 00:24:07.000]  聖經接著說
[00:24:07.000 --> 00:24:11.000]  主耶穌以他的身體為殿
[00:24:11.000 --> 00:24:13.000]  比喻在他受死之後
[00:24:13.000 --> 00:24:16.000]  三天他要復活過來
[00:24:16.000 --> 00:24:19.000]  主耶穌基督是那個永恆的聖殿
[00:24:19.000 --> 00:24:21.000]  是終極的神的殿
[00:24:21.000 --> 00:24:23.000]  是我們在其中領受神
[00:24:23.000 --> 00:24:27.000]  給我們一切的豐盛和英許
[00:24:27.000 --> 00:24:32.000]  因此當聖經提及將來的殿的時候
[00:24:32.000 --> 00:24:35.000]  我們在這個時刻會看到
[00:24:35.000 --> 00:24:38.000]  地上的一些情況
[00:24:38.000 --> 00:24:39.000]  但神告訴我們
[00:24:39.000 --> 00:24:42.000]  萬國要來敬拜他
[00:24:42.000 --> 00:24:45.000]  神的殿要充滿榮耀
[00:24:45.000 --> 00:24:48.000]  神的英許是真實的
[00:24:48.000 --> 00:24:51.000]  而今天我們在困難當中的時候
[00:24:51.000 --> 00:24:54.000]  我們仍然可以剛強去侍奉主
[00:24:54.000 --> 00:24:57.000]  不是去侍奉這個世界
[00:24:57.000 --> 00:25:00.000]  不是去侍奉我們自己的慾望
[00:25:00.000 --> 00:25:05.000]  而是全心去侍奉這位英許我們的主
[00:25:05.000 --> 00:25:06.000]  各位靈姐妹
[00:25:06.000 --> 00:25:09.000]  你會記得我們在剛剛的復活節
[00:25:09.000 --> 00:25:12.000]  我們提到聖經提摩太前書十五章
[00:25:12.000 --> 00:25:14.000]  關於復活的訊息
[00:25:14.000 --> 00:25:16.000]  去到最後一節經文的時候
[00:25:16.000 --> 00:25:17.000]  你一定會記得
[00:25:17.000 --> 00:25:20.000]  突然間轉了一個方向
[00:25:20.000 --> 00:25:25.000]  聖經就說你們務要堅固不可搖動
[00:25:25.000 --> 00:25:30.000]  要常常竭力多作主公
[00:25:30.000 --> 00:25:33.000]  因為知道你們的奴婦
[00:25:33.000 --> 00:25:38.000]  在主裡面不是徒然的
[00:25:38.000 --> 00:25:42.000]  在主裡面是不會徒然的
[00:25:42.000 --> 00:25:45.000]  當你知道你的服侍是在主裡面
[00:25:45.000 --> 00:25:48.000]  沒錯未必即時會見到很多的果效
[00:25:48.000 --> 00:25:49.000]  甚至遇到困難
[00:25:49.000 --> 00:25:51.000]  但你在主裡面的侍奉
[00:25:51.000 --> 00:25:53.000]  你知道上帝的英許
[00:25:53.000 --> 00:25:58.000]  是不會徒然沒有果效的
[00:25:58.000 --> 00:26:00.000]  因此聖經在說到復活的時候
[00:26:00.000 --> 00:26:02.000]  說到主耶穌給我們復活的英許
[00:26:02.000 --> 00:26:07.000]  就勉勵我們一定要常常竭力多作主公
[00:26:07.000 --> 00:26:12.000]  知道在主裡面的奴婦不會是徒然的
[00:26:12.000 --> 00:26:14.000]  因此當你讀了聖經
[00:26:14.000 --> 00:26:16.000]  一度指向基督的時候
[00:26:16.000 --> 00:26:17.000]  去到最後的經文
[00:26:17.000 --> 00:26:18.000]  我們不詳細看
[00:26:18.000 --> 00:26:21.000]  三十節之後說到所羅巴伯
[00:26:21.000 --> 00:26:26.000]  所羅巴伯也是聖經作為對耶穌基督的預表
[00:26:26.000 --> 00:26:30.000]  他是基督耶穌的先祖之一
[00:26:30.000 --> 00:26:32.000]  聖經以他作基督的預表
[00:26:32.000 --> 00:26:37.000]  也指向將來耶穌基督的臨在
[00:26:37.000 --> 00:26:39.000]  或者再臨
[00:26:39.000 --> 00:26:41.000]  所要帶給我們的英許
[00:26:41.000 --> 00:26:45.000]  而勉勵我們今天在地上的時候
[00:26:45.000 --> 00:26:49.000]  知道去建造神的殿去侍奉祂
[00:26:49.000 --> 00:26:50.000]  各位靈姐妹
[00:26:50.000 --> 00:26:53.000]  我們想做剛才所說
[00:26:53.000 --> 00:26:55.000]  第一我們反思自己
[00:26:55.000 --> 00:26:59.000]  究竟我們將神擺在我們生命中什麼位置
[00:26:59.000 --> 00:27:02.000]  第二當你學習去侍奉神
[00:27:02.000 --> 00:27:04.000]  人生的路是向著主的時候
[00:27:04.000 --> 00:27:06.000]  有困難你記得
[00:27:06.000 --> 00:27:09.000]  聖經對我們的勉勵
[00:27:09.000 --> 00:27:14.000]  剛強不要懼怕去侍奉上帝
[00:27:14.000 --> 00:27:16.000]  人生有兩條路
[00:27:16.000 --> 00:27:19.000]  一條是侍奉世界
[00:27:19.000 --> 00:27:21.000]  一條是侍奉神的路
[00:27:21.000 --> 00:27:25.000]  要堅定行在侍奉神的路上
[00:27:25.000 --> 00:27:27.000]  我們一起祈禱

