
[00:00:00.000 --> 00:00:04.200]  因為在耶穌的處理裏
[00:19:39.320 --> 00:19:41.040]  在他二十一歲的時候
[00:19:41.040 --> 00:19:42.480]  他在牛津大學讀書
[00:19:42.480 --> 00:19:44.360]  因為他家境相當不錯
[00:19:44.360 --> 00:19:47.240]  他各方面的條件也相當好
[00:19:47.240 --> 00:19:50.840]  所以他心裏也有一些驕傲
[00:19:50.840 --> 00:19:55.360]  有一次他和一個年輕的運貨工人聊天
[00:19:55.360 --> 00:19:58.480]  他從一個年輕的運貨工人裏
[00:19:58.480 --> 00:19:59.160]  他經常看到他
[00:19:59.160 --> 00:20:03.560]  為何這個年輕的運貨工人經常會笑呢?
[00:20:03.560 --> 00:20:07.720]  為何有這麼多感謝上帝的話呢?
[00:20:07.720 --> 00:20:09.600]  但在和他聊天的過程中
[00:20:09.600 --> 00:20:13.280]  他發覺這個年輕人相當貧窮
[00:20:13.280 --> 00:20:16.800]  他最多只能夠有身上所穿的衣服
[00:20:16.800 --> 00:20:19.880]  他睡的地方連床也沒有
[00:20:19.880 --> 00:20:23.800]  但他的口還是常常說感謝神
[00:20:23.800 --> 00:20:27.440]  約翰·米斯里就用一個很諷刺的口吻
[00:20:27.440 --> 00:20:28.680]  去問他一句話
[00:20:28.680 --> 00:20:32.560]  他說:在你現在的狀況裏
[00:20:32.560 --> 00:20:35.920]  有甚麼值得去感謝上帝的呢?
[00:20:35.920 --> 00:20:38.680]  還有甚麼值得去感謝神的呢?
[00:20:38.680 --> 00:20:39.920]  這個工人就回答
[00:20:39.920 --> 00:20:41.520]  他說:還有
[00:20:41.520 --> 00:20:44.040]  我感謝神給我有生命氣息
[00:20:44.040 --> 00:20:46.840]  我感謝神給我有一顆愛他的心
[00:20:46.840 --> 00:20:50.720]  我感謝神讓我有一個侍奉他的心志
[00:20:50.720 --> 00:20:52.400]  這個年輕人的回答
[00:20:52.400 --> 00:20:55.440]  可以說是對約翰·米斯里一個很大的提醒
[00:20:55.440 --> 00:21:00.560]  可以說是給他生命一個很大的改變
[00:21:00.560 --> 00:21:05.720]  到他在人生的最後一個階段
[00:21:05.720 --> 00:21:07.640]  他還有一口氣的時候
[00:21:07.640 --> 00:21:09.960]  他在床上仍然唱一首歌
[00:21:09.960 --> 00:21:11.360]  這首歌就是這樣說
[00:21:11.360 --> 00:21:12.760]  我還有一口氣
[00:21:12.760 --> 00:21:14.920]  我都要讚美我的造物主
[00:21:14.920 --> 00:21:16.240]  我還有一口氣
[00:21:16.240 --> 00:21:19.760]  我都要去感謝我的造物主
[00:21:19.760 --> 00:21:23.760]  我們去學習、去體會
[00:21:23.760 --> 00:21:24.560]  讓我們知道
[00:21:24.560 --> 00:21:27.360]  今天我們所有的一切都是上帝所給我們的
[00:21:27.360 --> 00:21:29.400]  是上帝的憐憫、保守
[00:21:29.400 --> 00:21:31.320]  讓我們有今天的生活
[00:21:31.320 --> 00:21:34.440]  所以我們對上帝的恩賜
[00:21:34.440 --> 00:21:36.480]  應該有更多的體驗
[00:21:36.480 --> 00:21:38.640]  對上帝的感恩的心
[00:21:38.640 --> 00:21:41.240]  應該更加的深切
[00:21:41.240 --> 00:21:44.160]  另一個角度我們去看這個玄戶
[00:21:44.160 --> 00:21:48.680]  這個玄戶應該對這個玄主有一個感謝的心
[00:21:48.680 --> 00:21:52.120]  因為玄戶給他們一個地方
[00:21:52.120 --> 00:21:54.000]  讓他們能夠有收成
[00:21:54.000 --> 00:21:56.000]  他們只不過是把玄中的一些果子
[00:21:56.000 --> 00:21:58.840]  作為一個回應給這個玄主
[00:21:58.840 --> 00:22:02.200]  但他們卻是心中有一個貪念
[00:22:02.200 --> 00:22:06.040]  他們覺得這個地方是我的
[00:22:06.040 --> 00:22:07.960]  這個地方是我的
[00:22:07.960 --> 00:22:09.600]  用中國人的說話去說
[00:22:09.600 --> 00:22:11.520]  他們是忘恩負義
[00:22:11.520 --> 00:22:14.960]  甚至乎是恩將仇報
[00:22:14.960 --> 00:22:17.240]  我們不再需要這個玄戶
[00:22:17.240 --> 00:22:18.880]  我們所有的一切
[00:22:18.880 --> 00:22:21.800]  現在我們不單止有一個管理的權
[00:22:21.800 --> 00:22:25.000]  我們應該擁有的權利
[00:22:25.000 --> 00:22:29.480]  我們和這個玄主是沒有關係的
[00:22:29.480 --> 00:22:32.240]  我想自古以來人都有一個問題
[00:22:32.240 --> 00:22:35.440]  就是我們再不需要上帝
[00:22:35.440 --> 00:22:38.680]  我們離開上帝我們就自由
[00:22:38.680 --> 00:22:40.320]  我們離開上帝
[00:22:40.320 --> 00:22:43.400]  我們整個生命就會有一個完全不同
[00:22:43.400 --> 00:22:45.560]  完全自由的一個生命
[00:22:45.560 --> 00:22:47.480]  在上世紀六十年代
[00:22:47.480 --> 00:22:50.840]  有一個思想
[00:22:50.840 --> 00:22:54.400]  可能籠罩著在西方的一些國家
[00:22:54.400 --> 00:22:57.680]  這個思想叫做「上帝死了」
[00:22:57.680 --> 00:23:00.520]  宣稱上帝已經死了
[00:23:00.520 --> 00:23:01.760]  這個世代
[00:23:01.760 --> 00:23:02.920]  這個文明的世代
[00:23:02.920 --> 00:23:04.880]  已經再不需要上帝
[00:23:04.880 --> 00:23:08.200]  推動這個思想的其中一個主要的人物
[00:23:08.200 --> 00:23:09.800]  叫做彌彩
[00:23:09.800 --> 00:23:11.200]  彌彩曾經這樣說過
[00:23:11.200 --> 00:23:14.280]  她說:我們現在已經長大成人
[00:23:14.280 --> 00:23:16.080]  我們可以自己走路
[00:23:16.080 --> 00:23:19.360]  我們再不需要依靠神作為拐杖
[00:23:19.360 --> 00:23:21.480]  我們可以管理自己的生命
[00:23:21.480 --> 00:23:26.080]  而且我們的管理比神的管理更加好
[00:23:26.080 --> 00:23:29.040]  我們心中的超人已經蘇醒了
[00:23:29.040 --> 00:23:34.200]  沉睡的睡獅不再被緊緊的箍住
[00:23:34.200 --> 00:23:40.520]  一個可以說是人類的自我和驕傲的具體表彰
[00:23:40.520 --> 00:23:43.000]  我們已經成為一個超人
[00:23:43.000 --> 00:23:44.560]  我們再不需要上帝
[00:23:44.560 --> 00:23:46.200]  只有那些落後的地方
[00:23:46.200 --> 00:23:47.080]  落後的民族
[00:23:47.080 --> 00:23:49.760]  落後的文明才需要上帝
[00:23:49.760 --> 00:23:52.200]  我們現在已經長大成人
[00:23:52.200 --> 00:23:54.000]  我們已經是文明的人
[00:23:54.000 --> 00:23:57.000]  我們是一個很有文化的人
[00:23:57.000 --> 00:23:58.880]  我們再不需要上帝
[00:23:58.880 --> 00:24:03.920]  人的自我和驕傲正正在具體的流露
[00:24:03.920 --> 00:24:05.560]  聖經在說
[00:24:05.560 --> 00:24:08.960]  其實我們都是一群欠上帝的債
[00:24:08.960 --> 00:24:10.480]  欠得很多的人
[00:24:10.480 --> 00:24:11.680]  我們是一群
[00:24:11.680 --> 00:24:13.160]  我們和上帝的關係
[00:24:13.160 --> 00:24:15.600]  不是說我們和上帝說:我沒有錢了
[00:24:15.600 --> 00:24:17.640]  沒有錢不代表欠債
[00:24:17.640 --> 00:24:22.080]  但是我們的本相
[00:24:22.080 --> 00:24:25.320]  其實我們是欠上帝的債
[00:24:25.320 --> 00:24:27.800]  我們極黨上帝
[00:24:27.800 --> 00:24:31.440]  我們做了很多上帝不喜歡做的事
[00:24:31.440 --> 00:24:33.720]  從報章上我們可以看見
[00:24:33.720 --> 00:24:35.080]  其實很多的罪惡
[00:24:35.080 --> 00:24:38.960]  都不是從頭沒路而去犯罪的
[00:24:38.960 --> 00:24:41.720]  不是走投無路而犯罪
[00:24:41.720 --> 00:24:44.680]  如果大家看了報章歸類的時候
[00:24:44.680 --> 00:24:50.760]  其實絕大部分的罪惡都是基於人的貪婪和人的自私
[00:24:50.760 --> 00:24:53.800]  而去產生種種的罪惡
[00:24:53.800 --> 00:24:57.840]  在最近兩天的報章裏面
[00:24:57.840 --> 00:25:00.160]  我想大家都可以留意
[00:25:00.160 --> 00:25:02.920]  就是真產案的風波
[00:25:02.920 --> 00:25:05.200]  可以說是暫告一段落
[00:25:05.200 --> 00:25:08.360]  案中的主角被判囚十二年
[00:25:08.360 --> 00:25:10.000]  有很多不同的評論
[00:25:10.000 --> 00:25:11.800]  有很多基本上說
[00:25:11.800 --> 00:25:13.960]  為何會有今天這樣的地步呢?
[00:25:13.960 --> 00:25:15.360]  就是因為他貪
[00:25:15.360 --> 00:25:19.440]  人心不足就蛇吞象
[00:25:19.440 --> 00:25:22.400]  有三十億了還要貪
[00:25:22.400 --> 00:25:24.680]  那活該了
[00:25:24.680 --> 00:25:26.280]  如果你不去貪
[00:25:26.280 --> 00:25:27.560]  你有三十億
[00:25:27.560 --> 00:25:31.600]  你已經可以生活無憂了
[00:25:31.600 --> 00:25:33.280]  不過我挺喜歡一個評論
[00:25:33.280 --> 00:25:34.680]  一個網友
[00:25:34.680 --> 00:25:38.520]  即是一個網民在網上的評論的說法
[00:25:38.520 --> 00:25:40.280]  他說
[00:25:40.280 --> 00:25:42.360]  我們連十億都沒有
[00:25:42.360 --> 00:25:44.200]  當然覺得十億就夠了
[00:25:44.200 --> 00:25:45.200]  我不是說十億都沒有
[00:25:45.200 --> 00:25:46.800]  我們打十個私益就有
[00:25:46.800 --> 00:25:47.920]  十億
[00:25:47.920 --> 00:25:50.560]  我也有十個私益
[00:25:50.560 --> 00:25:52.480]  十億都沒有
[00:25:52.480 --> 00:25:55.040]  但如果你去到他那個情況
[00:25:55.040 --> 00:25:57.680]  你有機會去貪一千億
[00:25:57.680 --> 00:25:59.640]  我相信他的結論就是
[00:25:59.640 --> 00:26:02.440]  很多人都會去搏一搏
[00:26:02.440 --> 00:26:05.200]  我覺得這個評論是很中肯的
[00:26:05.200 --> 00:26:05.920]  的確是
[00:26:05.920 --> 00:26:07.120]  很多時候我們覺得
[00:26:07.120 --> 00:26:08.400]  為何要這麼貪呢?
[00:26:08.400 --> 00:26:09.480]  人心不足
[00:26:09.480 --> 00:26:10.480]  三十億
[00:26:10.480 --> 00:26:12.760]  還要貪
[00:26:12.760 --> 00:26:14.520]  但因為我們沒有那個機會
[00:26:14.520 --> 00:26:17.760]  我們不是處境有機會去貪一千億
[00:26:17.760 --> 00:26:18.560]  其實不是一千億
[00:26:18.560 --> 00:26:19.440]  是一百百多億
[00:26:19.440 --> 00:26:22.320]  但約數就是一千億
[00:26:22.320 --> 00:26:24.280]  他說大部分人他相信
[00:26:24.280 --> 00:26:26.240]  都會去搏一搏
[00:26:26.240 --> 00:26:28.360]  去得到這一千億
[00:26:28.360 --> 00:26:30.280]  這個就是人的罪性
[00:26:30.280 --> 00:26:31.520]  人的自私
[00:26:31.520 --> 00:26:32.640]  人的貪婪
[00:26:32.640 --> 00:26:36.760]  以至到人有很多罪惡去產生
[00:26:36.760 --> 00:26:38.080]  我經常去想
[00:26:38.080 --> 00:26:40.560]  很多時候我們看到有很多罪惡的產生
[00:26:40.560 --> 00:26:43.200]  我們覺得為何會這樣呢?
[00:26:43.200 --> 00:26:45.160]  為何會有這麼多罪惡呢?
[00:26:45.160 --> 00:26:47.000]  很多時候在想的時候
[00:26:47.000 --> 00:26:49.640]  也許我們因為不在那個環境
[00:26:49.640 --> 00:26:51.360]  我們不在那個處境
[00:26:51.360 --> 00:26:53.280]  所以我們沒有犯那些罪
[00:26:53.280 --> 00:26:56.160]  但如果我們落在那個處境
[00:26:56.160 --> 00:26:57.760]  落在那個環境的時候
[00:26:57.760 --> 00:27:00.480]  也許我們都會犯同一罪
[00:27:00.480 --> 00:27:02.800]  因為是人的罪性
[00:27:02.800 --> 00:27:05.000]  上帝的福音是說什麼呢?
[00:27:05.000 --> 00:27:06.240]  上帝的福音是
[00:27:06.240 --> 00:27:10.560]  不是我們需要拼命地去努力去賺
[00:27:10.560 --> 00:27:14.960]  賺取更多去還上帝的債
[00:27:14.960 --> 00:27:16.640]  或者去賺更多
[00:27:16.640 --> 00:27:20.360]  以至我們以為可以去賺取上帝給我們的欽點
[00:27:20.360 --> 00:27:21.680]  福音是什麼呢?
[00:27:21.680 --> 00:27:25.040]  上帝就在我們負債累累的當中
[00:27:25.040 --> 00:27:26.920]  上帝和我們去相遇
[00:27:26.920 --> 00:27:30.520]  上帝去接納我們這個負債累累的人
[00:27:30.520 --> 00:27:32.400]  我們要承認我們的本相
[00:27:32.400 --> 00:27:34.600]  我們是一個自私
[00:27:34.600 --> 00:27:37.680]  是得罪上帝的一個人
[00:27:37.680 --> 00:27:42.400]  上帝何時猜派他的愛子去到這個園湖當中呢?
[00:27:42.400 --> 00:27:45.680]  是一群園湖去抵擋他
[00:27:45.680 --> 00:27:49.360]  遠離他的時候
[00:27:49.360 --> 00:27:52.480]  上帝猜派他的愛子來到
[00:27:52.480 --> 00:27:56.040]  當我們在上帝面前承認我們的本相
[00:27:56.040 --> 00:27:58.240]  我們就是一個這樣的人的時候
[00:27:58.240 --> 00:28:01.480]  我們才能夠去學習去感謝上帝
[00:28:01.480 --> 00:28:03.760]  去感謝上帝賜給我們的恩典
[00:28:03.760 --> 00:28:06.360]  也幫助我們在上帝面前
[00:28:06.360 --> 00:28:08.960]  我們不會再自我為異
[00:28:08.960 --> 00:28:10.440]  也在人的面前
[00:28:10.440 --> 00:28:12.480]  我們不會再自以為是
[00:28:12.480 --> 00:28:14.880]  以為自己有多麼的聰明
[00:28:14.880 --> 00:28:17.440]  我們只不過在上帝面前
[00:28:17.440 --> 00:28:22.120]  欠下上帝欠債累累的一群人
[00:28:22.120 --> 00:28:24.560]  在比喻裡面提到這個愛子
[00:28:24.560 --> 00:28:28.480]  他來到將要為人的罪而死
[00:28:28.480 --> 00:28:30.360]  死後復活
[00:28:30.360 --> 00:28:32.960]  耶穌在這裡很清楚地知道
[00:28:32.960 --> 00:28:34.480]  他自己的一生
[00:28:34.480 --> 00:28:37.360]  都是他主動作出一個選擇
[00:28:37.360 --> 00:28:39.440]  其實耶穌在說這個比喻的時候
[00:28:39.440 --> 00:28:40.960]  有一個很大的張力
[00:28:40.960 --> 00:28:43.040]  因為當他在說這個比喻的時候
[00:28:43.040 --> 00:28:44.400]  在過兩三天
[00:28:44.400 --> 00:28:47.560]  他就要面對十字架的死亡
[00:28:47.560 --> 00:28:51.280]  在當中有一個很大的張力
[00:28:51.280 --> 00:28:52.160]  在人來看
[00:28:52.160 --> 00:28:55.520]  耶穌可以說是失敗
[00:28:55.520 --> 00:28:58.000]  因為他傳講上帝的真理
[00:28:58.000 --> 00:28:59.200]  沒有什麼人去聽
[00:28:59.200 --> 00:29:00.760]  帶領十二個門徒
[00:29:00.760 --> 00:29:02.920]  當他釘在十字架上的時候
[00:29:02.920 --> 00:29:04.720]  十二個門徒都離去
[00:29:04.720 --> 00:29:06.600]  他是一個頗失敗的人
[00:29:06.600 --> 00:29:11.240]  但是上帝卻使用人看為失敗的事
[00:29:11.240 --> 00:29:13.480]  成就上帝永恆的恩典
[00:29:13.480 --> 00:29:15.480]  正正是因為耶穌的死亡
[00:29:15.480 --> 00:29:17.840]  賜給我們人類有永恆的盼望
[00:29:17.840 --> 00:29:21.160]  和一個的應許
[00:29:21.160 --> 00:29:24.800]  如何去比較耶穌對拯救我們的愛
[00:29:24.800 --> 00:29:28.360]  和其他宗教的不同呢?
[00:29:28.360 --> 00:29:29.760]  我想用一個比喻
[00:29:29.760 --> 00:29:32.160]  可以具體地形容
[00:29:32.160 --> 00:29:35.160]  如果有一個人在火場裡的時候
[00:29:35.160 --> 00:29:37.960]  被困在火場當中
[00:29:37.960 --> 00:29:40.720]  如果有一天孔子經過
[00:29:40.720 --> 00:29:42.680]  經過的時候他就會說
[00:29:42.680 --> 00:29:45.480]  如果你早些聽我說
[00:29:45.480 --> 00:29:47.760]  做好防火的措施
[00:29:47.760 --> 00:29:52.160]  你又知道怎樣去做一些保護自己的工作
[00:29:52.160 --> 00:29:54.680]  你就不會被困在火場裡了
[00:29:54.680 --> 00:29:57.080]  說完之後他就會走開
[00:29:57.080 --> 00:29:59.680]  因為他也無能為力去救你
[00:29:59.680 --> 00:30:02.960]  接著佛教的釋迦牟尼就來了
[00:30:02.960 --> 00:30:06.160]  他會對火場中的你怎樣說呢?
[00:30:06.160 --> 00:30:10.000]  就是如果你能夠從火場當中出來
[00:30:10.000 --> 00:30:11.760]  那我就可以幫到你了
[00:30:11.760 --> 00:30:13.240]  因為在佛教當中說
[00:30:13.240 --> 00:30:16.240]  每個人都是靠自己脫離自己的困境
[00:30:16.240 --> 00:30:17.840]  但是聖經告訴我們
[00:30:17.840 --> 00:30:20.640]  沒有一個人能夠在困境當中
[00:30:20.640 --> 00:30:22.920]  自己的困境裡逃離出來
[00:30:22.920 --> 00:30:25.640]  接著耶穌來到火場裡
[00:30:25.640 --> 00:30:27.320]  他會衝進火場裡
[00:30:27.320 --> 00:30:29.920]  把你從火場中救出來
[00:30:29.920 --> 00:30:33.440]  這就是耶穌基督的救恩
[00:30:33.440 --> 00:30:39.080]  他會在火場中把你拯救出來
[00:30:39.080 --> 00:30:41.320]  緣故的愛子
[00:30:41.320 --> 00:30:43.680]  上帝差別他的愛子
[00:30:43.680 --> 00:30:44.960]  就是為了你的罪
[00:30:44.960 --> 00:30:46.000]  為了我的罪
[00:30:46.000 --> 00:30:49.440]  釘在十字架上
[00:30:49.440 --> 00:30:52.080]  十字架是一個很特別的地方
[00:30:52.080 --> 00:30:53.640]  代表著死亡
[00:30:53.640 --> 00:30:56.680]  代表著把耶穌釘在十字架上
[00:30:56.680 --> 00:30:59.280]  十字架也代表生命
[00:30:59.280 --> 00:31:01.360]  當耶穌的死亡
[00:31:01.360 --> 00:31:03.440]  帶給我們一個新的生命
[00:31:03.440 --> 00:31:06.120]  地上有一個全新的生命
[00:31:06.120 --> 00:31:07.560]  和上帝相交
[00:31:07.560 --> 00:31:09.800]  也賜給我們在永恆的當中
[00:31:09.800 --> 00:31:12.160]  能夠和上帝永遠的同在
[00:31:12.160 --> 00:31:15.080]  十字架也代表愛和寬恕
[00:31:15.080 --> 00:31:18.480]  但是十字架同時也代表審判
[00:31:18.480 --> 00:31:20.240]  所以耶穌在這裡說
[00:31:20.240 --> 00:31:23.640]  抵擋上帝的後果
[00:31:23.640 --> 00:31:27.120]  是要面對嚴厲的審判
[00:31:27.120 --> 00:31:28.240]  在這裡
[00:31:28.240 --> 00:31:32.760]  耶穌說出審判的嚴厲性
[00:31:32.760 --> 00:31:40.800]  楊木谷牧師在講解這段經文時
[00:31:40.800 --> 00:31:43.520]  他說出了一個心聲
[00:31:43.520 --> 00:31:48.160]  楊木谷牧師已經去世了一段時間
[00:31:48.160 --> 00:31:54.000]  如果你是有信了十年的弟兄姊妹
[00:31:54.000 --> 00:31:58.240]  可能你也聽過楊木谷牧師的一生
[00:31:58.240 --> 00:31:59.360]  他用了很多時間
[00:31:59.360 --> 00:32:00.640]  寫了很多著作
[00:32:00.640 --> 00:32:03.760]  宣講上帝的真理
[00:32:03.760 --> 00:32:06.200]  他曾經說過一段這樣的說話
[00:32:06.200 --> 00:32:08.680]  我覺得很有意思
[00:32:08.680 --> 00:32:11.480]  他說:我們信神是好的
[00:32:11.480 --> 00:32:13.400]  去教會也不錯
[00:32:13.400 --> 00:32:16.320]  不過信得不要那麼迷信
[00:32:16.320 --> 00:32:18.680]  我們信神也去教會
[00:32:18.680 --> 00:32:21.040]  當奉獻袋傳到我們面前的時候
[00:32:21.040 --> 00:32:23.080]  方便的就放下鈔票
[00:32:23.080 --> 00:32:25.200]  不方便的就放下靈錢
[00:32:25.200 --> 00:32:26.600]  定定當
[00:32:26.600 --> 00:32:30.920]  你叫我把自己的主權交給上帝
[00:32:30.920 --> 00:32:32.520]  你以為我是誰?
[00:32:32.520 --> 00:32:33.920]  當我是傻瓜?
[00:32:33.920 --> 00:32:34.800]  我們信神
[00:32:34.800 --> 00:32:35.960]  我們不反對神
[00:32:35.960 --> 00:32:38.120]  每個星期盡我們的責任
[00:32:38.120 --> 00:32:42.320]  讓教會的座位不至於越來越空
[00:32:42.320 --> 00:32:43.840]  已經很不錯了
[00:32:43.840 --> 00:32:47.360]  我們的主權、我們的生命是屬於我們的
[00:32:47.360 --> 00:32:50.400]  我們就像這個漁牧一樣
[00:32:50.400 --> 00:32:54.160]  一直和這個原主發生財產的爭執
[00:32:54.160 --> 00:32:56.480]  一直不相信我們所有的
[00:32:56.480 --> 00:32:59.920]  其實都是屬於上帝的
[00:32:59.920 --> 00:33:02.680]  是什麼時候我們真的向神宣戰呢?
[00:33:02.680 --> 00:33:05.840]  雖然我們沒有親手釘耶穌在十字架
[00:33:05.840 --> 00:33:09.160]  但是我們卻是在實際生活當中
[00:33:09.160 --> 00:33:12.240]  將祂驅逐出境
[00:33:12.240 --> 00:33:16.640]  我覺得這是一段很發人深省的文字
[00:33:16.640 --> 00:33:19.040]  當我們認識上帝的恩典
[00:33:19.040 --> 00:33:21.320]  我們懂得向上帝感恩的時候
[00:33:21.320 --> 00:33:23.120]  我們只能夠有兩個選擇
[00:33:23.120 --> 00:33:26.680]  一是我們全心全意地離開上帝
[00:33:26.680 --> 00:33:30.320]  一是我們全心全意地跟從上帝
[00:33:30.320 --> 00:33:31.880]  沒有中間路線
[00:33:31.880 --> 00:33:33.880]  我們不會說信上帝
[00:33:33.880 --> 00:33:34.800]  信一半
[00:33:34.800 --> 00:33:36.120]  一半不要信
[00:33:36.120 --> 00:33:37.120]  沒有
[00:33:37.120 --> 00:33:40.440]  一是全心全意地遠離上帝
[00:33:40.440 --> 00:33:43.720]  一是全心全意地跟從上帝
[00:33:43.720 --> 00:33:46.760]  所以上帝很清楚提醒我們知道
[00:33:46.760 --> 00:33:48.520]  上帝的恩慈是很深
[00:33:48.520 --> 00:33:51.520]  上帝對我們的保守是很深切
[00:33:51.520 --> 00:33:53.320]  對我們的看顧是無微不至
[00:33:53.320 --> 00:33:54.760]  上帝拯救我們
[00:33:54.760 --> 00:33:58.840]  上帝希望我們在生命當中去榮耀祂
[00:33:58.840 --> 00:34:02.560]  讓我們整個人生都在上帝的掌管當中
[00:34:02.560 --> 00:34:06.160]  在這個星期我們嘗試做一個簡單的學習
[00:34:06.160 --> 00:34:08.760]  我們從小的地方學習
[00:34:08.760 --> 00:34:11.960]  如何將我們的生命交託給上帝
[00:34:11.960 --> 00:34:14.640]  讓我們的生命去榮耀上帝
[00:34:14.640 --> 00:34:17.840]  我們這個集載的內容是這樣
[00:34:17.840 --> 00:34:20.640]  我們可以找一張紙思想一下
[00:34:20.640 --> 00:34:24.560]  究竟上帝給了我們什麼特別的恩典呢?
[00:34:24.560 --> 00:34:26.360]  而這些恩典
[00:34:26.360 --> 00:34:29.160]  我們有沒有將它變成
[00:34:29.160 --> 00:34:32.720]  是上帝賜福的器皿去榮耀上帝呢?
[00:34:32.720 --> 00:34:37.360]  如果上帝賜給我有一個同情心的時候
[00:34:37.360 --> 00:34:41.640]  我有沒有善用這個同情心去幫助其他人
[00:34:41.640 --> 00:34:45.680]  以致在過程當中能夠去榮耀上帝呢?
[00:34:45.680 --> 00:34:48.040]  但願我們在這個星期
[00:34:48.040 --> 00:34:52.840]  嘗試一步一步去做這些功夫
[00:34:52.840 --> 00:34:54.440]  去提醒我們自己
[00:34:54.440 --> 00:34:57.800]  我們其實是被上帝所揀選
[00:34:57.800 --> 00:34:59.560]  也被上帝所救贖
[00:34:59.560 --> 00:35:01.480]  被上帝所保護的一班人
[00:35:01.480 --> 00:35:03.400]  讓我們知道上帝的恩典
[00:35:03.400 --> 00:35:06.160]  也懂得如何去感謝上帝
[00:35:06.160 --> 00:35:07.520]  以致我們整個生命
[00:35:07.520 --> 00:35:09.880]  能夠成為一個榮耀上帝的生命
[00:35:09.880 --> 00:35:12.360]  我們一起去祈禱
[00:35:12.360 --> 00:35:12.960]  親愛的天父
[00:35:12.960 --> 00:35:15.440]  我們求祢保守我們每一個弟兄姐妹的心
[00:35:15.440 --> 00:35:17.960]  讓我們都能夠全心全意
[00:35:17.960 --> 00:35:20.240]  一心一意地去跟從祢
[00:35:20.240 --> 00:35:21.560]  讓我們去學習
[00:35:21.560 --> 00:35:26.080]  如何將祢賜給我們的恩典去善用
[00:35:26.080 --> 00:35:28.600]  去成為一個榮耀祢的器皿
[00:35:28.600 --> 00:35:29.480]  願主幫助
[00:35:29.480 --> 00:35:30.680]  祈禱奉耶穌的名

