
[00:00:00.000 --> 00:00:05.560]  跟著余克遜家從事砌村工作已經28年
[00:16:52.800 --> 00:16:54.800]  有人為我祈禱這麼清楚
[00:16:54.800 --> 00:16:56.800]  將我包括在內
[00:16:56.800 --> 00:16:57.800]  這樣的代禱
[00:16:57.800 --> 00:16:58.800]  這樣的支持
[00:16:58.800 --> 00:16:59.800]  經濟的支持
[00:16:59.800 --> 00:17:01.800]  心裏的代禱
[00:17:01.800 --> 00:17:02.800]  是寶座前
[00:17:02.800 --> 00:17:05.800]  來托住這班宣教士
[00:17:05.800 --> 00:17:07.800]  幾個沒有願意
[00:17:07.800 --> 00:17:08.800]  但是願意
[00:17:08.800 --> 00:17:10.800]  是傾向性的風向
[00:17:10.800 --> 00:17:12.800]  來這樣支持
[00:17:12.800 --> 00:17:14.800]  支援部隊的
[00:17:14.800 --> 00:17:16.800]  平時的代禱
[00:17:16.800 --> 00:17:18.800]  如果我有宣教士的犧牲
[00:17:18.800 --> 00:17:20.800]  或者全部犧牲
[00:17:20.800 --> 00:17:21.800]  都很難的
[00:17:21.800 --> 00:17:22.800]  好
[00:17:22.800 --> 00:17:23.800]  我現在請
[00:17:23.800 --> 00:17:24.800]  凡是已經過去
[00:17:24.800 --> 00:17:25.800]  去奉獻自己
[00:17:25.800 --> 00:17:26.800]  清楚了
[00:17:26.800 --> 00:17:28.800]  已經預備幹了
[00:17:28.800 --> 00:17:30.800]  宣教士的情義犧牲
[00:17:30.800 --> 00:17:33.800]  感謝主
[00:17:33.800 --> 00:17:34.800]  有
[00:17:34.800 --> 00:17:35.800]  還有
[00:17:35.800 --> 00:17:38.800]  好
[00:17:38.800 --> 00:17:39.800]  再請
[00:17:39.800 --> 00:17:41.800]  凡是已經有感動
[00:17:41.800 --> 00:17:42.800]  但未曾清楚
[00:17:42.800 --> 00:17:44.800]  參考感的情義犧牲
[00:17:44.800 --> 00:17:47.800]  有
[00:17:47.800 --> 00:17:48.800]  感謝主
[00:17:48.800 --> 00:17:49.800]  犧牲不要坐下
[00:17:49.800 --> 00:17:50.800]  我要問您的祈禱
[00:17:50.800 --> 00:17:51.800]  好
[00:17:51.800 --> 00:17:52.800]  不要坐下
[00:17:52.800 --> 00:17:53.800]  請祈禱
[00:17:53.800 --> 00:17:54.800]  不怕
[00:17:54.800 --> 00:17:55.800]  不怕醜的
[00:17:55.800 --> 00:17:56.800]  不怕醜
[00:17:56.800 --> 00:17:57.800]  奉獻不怕醜
[00:17:57.800 --> 00:17:58.800]  請祈禱
[00:17:58.800 --> 00:17:59.800]  我要問您的祈禱
[00:17:59.800 --> 00:18:01.800]  現在我要請三種人
[00:18:01.800 --> 00:18:02.800]  就是
[00:18:02.800 --> 00:18:04.800]  願意支持
[00:18:04.800 --> 00:18:06.800]  是金磚狀
[00:18:06.800 --> 00:18:07.800]  代禱犧
[00:18:07.800 --> 00:18:08.800]  精神狀
[00:18:08.800 --> 00:18:09.800]  來支持的
[00:18:09.800 --> 00:18:10.800]  情義犧牲
[00:18:10.800 --> 00:18:15.800]  感謝主
[00:18:15.800 --> 00:18:16.800]  感謝主
[00:18:16.800 --> 00:18:17.800]  我們同神
[00:18:17.800 --> 00:18:19.800]  是被一個菩薩
[00:18:19.800 --> 00:18:22.800]  我們感謝祢將大使命交託給我們
[00:18:22.800 --> 00:18:24.800]  祢表示祢重視我們
[00:18:24.800 --> 00:18:25.800]  願意用我們
[00:18:25.800 --> 00:18:26.800]  感謝主
[00:18:26.800 --> 00:18:30.800]  你歷來已經用了很多人
[00:18:30.800 --> 00:18:32.800]  在這個末世的時候
[00:18:32.800 --> 00:18:33.800]  都願意用我們
[00:18:33.800 --> 00:18:35.800]  願意將自己拜上
[00:18:35.800 --> 00:18:38.800]  因為祢會完成大使命的協定
[00:18:38.800 --> 00:18:40.800]  靠著於那
[00:18:40.800 --> 00:18:42.800]  站在你面前的中頂
[00:18:42.800 --> 00:18:44.800]  有的奉獻自己做宣教士
[00:18:44.800 --> 00:18:47.800]  靠著大大的使用
[00:18:47.800 --> 00:18:50.800]  有人願意來考慮
[00:18:50.800 --> 00:18:52.800]  靠著親切的引導
[00:18:52.800 --> 00:18:54.800]  其他人願意支持
[00:18:54.800 --> 00:18:55.800]  靠著祈福
[00:18:55.800 --> 00:18:56.800]  使用
[00:18:56.800 --> 00:18:57.800]  隔離
[00:18:57.800 --> 00:18:58.800]  奉祭的名祈禱
[00:18:58.800 --> 00:18:59.800]  阿們

