
[00:00:00.000 --> 00:00:07.800]  六教福音第十章也是講到主差派門徒七十二人出去收他們的莊家的事情
[00:18:30.200 --> 00:18:31.200]  兩分鐘我就走
[00:18:31.200 --> 00:18:32.200]  請你忍耐多一會
[00:18:32.200 --> 00:18:35.200]  打擾你一會,不好意思
[00:18:35.200 --> 00:18:38.200]  他發覺當我們越對自己的信念
[00:18:38.200 --> 00:18:40.200]  抱著歉意的時候
[00:18:40.200 --> 00:18:43.200]  別人越會輕視你所說
[00:18:43.200 --> 00:18:46.200]  但他發覺當地很多馬克思主義者
[00:18:46.200 --> 00:18:49.200]  在校園裡面傳他們的信念
[00:18:49.200 --> 00:18:51.200]  但他發覺別人很尊重他們
[00:18:51.200 --> 00:18:52.200]  為什麼呢
[00:18:52.200 --> 00:18:55.200]  因為這些馬克思主義者
[00:18:55.200 --> 00:18:58.200]  很勇敢、很清楚
[00:18:58.200 --> 00:19:01.200]  講出他們自己的信念
[00:19:01.200 --> 00:19:04.200]  很清楚表達他們的立場
[00:19:04.200 --> 00:19:06.200]  當他們講述他們的立場的時候
[00:19:06.200 --> 00:19:09.200]  很清楚表示是一種認真的態度
[00:19:09.200 --> 00:19:13.200]  為自己的立場挺身昂首
[00:19:13.200 --> 00:19:18.200]  這些人得到很多人的尊重
[00:19:18.200 --> 00:19:23.200]  第一次別人拒絕你所說的訊息
[00:19:23.200 --> 00:19:26.200]  不一定是訊息本身有問題
[00:19:26.200 --> 00:19:28.200]  而是你是不是都能夠相信
[00:19:28.200 --> 00:19:32.200]  你所說的是福音
[00:19:32.200 --> 00:19:35.200]  我知道我所信的是誰
[00:19:35.200 --> 00:19:38.200]  也知道這福音本是神的大能
[00:19:38.200 --> 00:19:41.200]  要救一切相信的
[00:19:41.200 --> 00:19:43.200]  人人帶著平安和剛強的心
[00:19:43.200 --> 00:19:45.200]  來講述福音
[00:19:45.200 --> 00:19:47.200]  無論拒絕或接受
[00:19:47.200 --> 00:19:52.200]  帶著一種對自己的尊重的態度
[00:19:52.200 --> 00:19:54.200]  來放膽去傳講
[00:19:54.200 --> 00:19:57.200]  這正是聖經對我們的勉勵
[00:19:57.200 --> 00:19:59.200]  當然到了最後的時候
[00:19:59.200 --> 00:20:01.200]  如果大家留心到這段經文
[00:20:01.200 --> 00:20:02.200]  最後一段就講到
[00:20:02.200 --> 00:20:06.200]  主責備那些不悔改的城市
[00:20:06.200 --> 00:20:09.200]  那些的哥拉遜是十三節
[00:20:09.200 --> 00:20:10.200]  白塞大的人
[00:20:10.200 --> 00:20:14.200]  主耶穌曾經在他們中間工作很長時間
[00:20:14.200 --> 00:20:17.200]  但是他們竟然都不肯悔改
[00:20:17.200 --> 00:20:21.200]  主就說如果這些事情在推羅西頓發生
[00:20:21.200 --> 00:20:23.200]  他們都已經悔改了
[00:20:23.200 --> 00:20:24.200]  第十四節
[00:20:24.200 --> 00:20:27.200]  在審判的時候推羅和西頓所受的
[00:20:27.200 --> 00:20:30.200]  比你們所受的還輕呢
[00:20:30.200 --> 00:20:34.200]  意味著這些人聽過福音
[00:20:34.200 --> 00:20:40.200]  竟然都不願相信將來的審判是肯定的
[00:20:40.200 --> 00:20:43.200]  經文的意思不一定是輕重
[00:20:43.200 --> 00:20:45.200]  很多學者就說
[00:20:45.200 --> 00:20:48.200]  這是說肯定性的程度
[00:20:48.200 --> 00:20:51.200]  是一定會受審判的
[00:20:51.200 --> 00:20:55.200]  大家知不知道我們宣導會的創辦人是誰
[00:20:55.200 --> 00:20:57.200]  孫迅博士
[00:20:57.200 --> 00:21:00.200]  孫迅差派第一位宣教士來中國傳福音
[00:21:00.200 --> 00:21:03.200]  是賈斯特醫生William Cassidy
[00:21:03.200 --> 00:21:05.200]  他不能夠來到中國
[00:21:05.200 --> 00:21:08.200]  因為他在船上天花逆淨死了
[00:21:08.200 --> 00:21:10.200]  大家知道這個故事
[00:21:10.200 --> 00:21:12.200]  孫迅博士很大的負擔
[00:21:12.200 --> 00:21:15.200]  要差人到中國傳福音
[00:21:15.200 --> 00:21:17.200]  因為他曾經做了一個夢
[00:21:18.200 --> 00:21:21.200]  他在夢中去了一個很大的禮堂
[00:21:21.200 --> 00:21:25.200]  在禮堂裏面他見到很多無數的中國人
[00:21:25.200 --> 00:21:27.200]  當他小心看的時候
[00:21:27.200 --> 00:21:30.200]  發現這些中國人全部都很低沉
[00:21:30.200 --> 00:21:31.200]  很憂傷
[00:21:31.200 --> 00:21:33.200]  在那裏伸淫
[00:21:33.200 --> 00:21:37.200]  孫迅博士覺得心裏很難過
[00:21:37.200 --> 00:21:39.200]  見到這些中國人的情況
[00:21:39.200 --> 00:21:42.200]  因此他就很想很想接觸他們
[00:21:42.200 --> 00:21:44.200]  但是突然間就醒了
[00:21:45.200 --> 00:21:48.200]  因此孫迅一生很想去中國傳福音
[00:21:48.200 --> 00:21:50.200]  但是他自己沒有機會
[00:21:50.200 --> 00:21:52.200]  他就差派其他人出去
[00:21:52.200 --> 00:21:54.200]  讓他們能夠將福音帶給中國
[00:21:54.200 --> 00:21:58.200]  各位電影節目當日的中國人的數目
[00:21:58.200 --> 00:22:00.200]  絕對不及今天
[00:22:00.200 --> 00:22:04.200]  今天13億4千萬的人
[00:22:04.200 --> 00:22:07.200]  如果不領受福音
[00:22:07.200 --> 00:22:09.200]  是要面對審判
[00:22:09.200 --> 00:22:13.200]  當我們想到人的最終極的命運的時候
[00:22:13.200 --> 00:22:16.200]  我們心裏會更加醒察
[00:22:16.200 --> 00:22:20.200]  我們要去傳揚福音
[00:22:20.200 --> 00:22:23.200]  各位電影節目我再說
[00:22:23.200 --> 00:22:26.200]  不是甚麼的規條
[00:22:26.200 --> 00:22:27.200]  而是主的心
[00:22:27.200 --> 00:22:30.200]  體貼主的心的人
[00:22:30.200 --> 00:22:34.200]  他們會常常想起我們剛才讀的第二節說
[00:22:34.200 --> 00:22:38.200]  莊家多 作工人少
[00:22:38.200 --> 00:22:40.200]  我們一起祈禱

