
[00:00:00.000 --> 00:00:04.380]  今天特別和大家思想的就是智慧的人生
[00:21:58.180 --> 00:22:01.180]  在網上經常提出一個提醒
[00:22:01.180 --> 00:22:05.180]  就是叫做Fact Check
[00:22:05.180 --> 00:22:06.180]  為什麼要Fact Check?
[00:22:06.180 --> 00:22:08.180]  為什麼要去查究真相?
[00:22:08.180 --> 00:22:11.180]  因為有很多很有地位的人
[00:22:11.180 --> 00:22:13.180]  意見領袖
[00:22:13.180 --> 00:22:15.180]  他們說的一些說話
[00:22:15.180 --> 00:22:18.180]  其實是虛求
[00:22:18.180 --> 00:22:20.180]  是不真實的
[00:22:20.180 --> 00:22:23.180]  是我們要留心去檢視
[00:22:23.180 --> 00:22:26.180]  要留心去分辨
[00:22:26.180 --> 00:22:28.180]  去聽智慧人的說話
[00:22:28.180 --> 00:22:32.180]  不要讓外在的形勢來阻礙了你
[00:22:32.180 --> 00:22:36.180]  我最近讀回一位人物的見證
[00:22:36.180 --> 00:22:37.180]  我心裏面也很煩
[00:22:37.180 --> 00:22:38.180]  很大感動
[00:22:38.180 --> 00:22:40.180]  這位大家可能也認識的
[00:22:40.180 --> 00:22:45.180]  就是在南非的第一位民選的黑人總統
[00:22:45.180 --> 00:22:49.180]  在他被選做總統之前
[00:22:49.180 --> 00:22:52.180]  曾經有27年坐牢
[00:22:52.180 --> 00:22:54.180]  27年坐牢的過程當中
[00:22:54.180 --> 00:22:56.180]  他信了主
[00:22:56.180 --> 00:22:59.180]  在他後來竟然成為了總統
[00:22:59.180 --> 00:23:01.180]  是令全世界都驚訝的
[00:23:01.180 --> 00:23:03.180]  他成為總統之後
[00:23:03.180 --> 00:23:06.180]  他發覺一個很強烈的呼聲出現
[00:23:06.180 --> 00:23:09.180]  就是這個呼聲要求他
[00:23:09.180 --> 00:23:13.180]  要將過去這些白人的統治階級
[00:23:13.180 --> 00:23:16.180]  來處理他們
[00:23:16.180 --> 00:23:18.180]  要向他們報復
[00:23:18.180 --> 00:23:20.180]  他們過去多年欺壓了他們的人民
[00:23:20.180 --> 00:23:23.180]  所以要來報復他們
[00:23:23.180 --> 00:23:27.180]  當然這個呼聲很多來自他自己和民族的人
[00:23:27.180 --> 00:23:30.180]  很多人要求他這樣做
[00:23:30.180 --> 00:23:35.180]  但是曼德拉他聽到另一種聲音
[00:23:35.180 --> 00:23:38.180]  他內心也去分辨
[00:23:38.180 --> 00:23:43.180]  或者說他內心聽見微小的聲音
[00:23:43.180 --> 00:23:45.180]  呼喚他做另一件事情
[00:23:45.180 --> 00:23:51.180]  因此在他自己公開表達立場的時候
[00:23:51.180 --> 00:23:53.180]  他就說
[00:23:53.180 --> 00:23:57.180]  他就說我看見我眼前的使命
[00:23:57.180 --> 00:24:00.180]  是要傳播和解的訊息
[00:24:00.180 --> 00:24:04.180]  是要醫治這個國家的傷痕
[00:24:04.180 --> 00:24:09.180]  是要重建信心和信任
[00:24:09.180 --> 00:24:12.180]  很多後來的歷史大家可能會知道
[00:24:12.180 --> 00:24:15.180]  但是當他這樣說的時候
[00:24:15.180 --> 00:24:19.180]  其實是在表達一種很重要的勇敢
[00:24:19.180 --> 00:24:24.180]  因為和整個當時環境的要求是不相同的
[00:24:24.180 --> 00:24:26.180]  但是當他這樣做的時候
[00:24:26.180 --> 00:24:29.180]  其中一樣在他的就職禮的時候
[00:24:29.180 --> 00:24:33.180]  他就特別邀請了曾經在監牢裏面
[00:24:33.180 --> 00:24:36.180]  處理他的三個監獄的人員
[00:24:36.180 --> 00:24:39.180]  來出席參與他的就職典禮
[00:24:39.180 --> 00:24:42.180]  請他們有些分享
[00:24:42.180 --> 00:24:45.180]  其中很多他們都曾經在監獄裏面
[00:24:45.180 --> 00:24:51.180]  是無理地鞭打苦待這位人士
[00:24:51.180 --> 00:24:55.180]  當其中一個在台上來分享的時候
[00:24:55.180 --> 00:24:57.180]  他都忍不住他的眼淚
[00:24:57.180 --> 00:25:04.180]  他很體會這位總統竟然以德報惡來對待他
[00:25:04.180 --> 00:25:06.180]  而後來他是信了主
[00:25:06.180 --> 00:25:09.180]  他都成為了教徒
[00:25:09.180 --> 00:25:12.180]  他一定正在我們人生的路上
[00:25:12.180 --> 00:25:14.180]  求神給我們因典
[00:25:14.180 --> 00:25:17.180]  可以分辨智慧的言語
[00:25:17.180 --> 00:25:19.180]  很多不同的繁雜的聲音裏面
[00:25:19.180 --> 00:25:23.180]  能夠知道神的旨意如何
[00:25:23.180 --> 00:25:26.180]  以致我們可以行在智慧當中
[00:25:26.180 --> 00:25:30.180]  我們可以真的叫所做的事情
[00:25:30.180 --> 00:25:32.180]  是敬畏神的
[00:25:32.180 --> 00:25:36.180]  亦都叫人因此敬畏神
[00:25:36.180 --> 00:25:38.180]  在這個過程裏面
[00:25:38.180 --> 00:25:46.180]  你尋求那份堅持對智慧的那種跟隨
[00:25:46.180 --> 00:25:49.180]  我們繼續再看看《夏帝雅的經文》
[00:25:49.180 --> 00:25:51.180]  《夏帝雅的經文》再提及另一方面
[00:25:51.180 --> 00:25:54.180]  我們如何留心去保持這份智慧
[00:25:54.180 --> 00:25:59.180]  在第九章、第十八節和十章一節裏面
[00:25:59.180 --> 00:26:01.180]  同樣帶出一個很重要的訊息
[00:26:01.180 --> 00:26:05.180]  感覺著生命的那些所謂小蒼蠅
[00:26:05.180 --> 00:26:06.180]  十八節
[00:26:06.180 --> 00:26:08.180]  智慧勝於戰鬥的武器
[00:26:08.180 --> 00:26:09.180]  剛才我們說過了
[00:26:09.180 --> 00:26:13.180]  但一個罪人能破壞甚麼
[00:26:13.180 --> 00:26:15.180]  許多好事
[00:26:15.180 --> 00:26:17.180]  有一個對比
[00:26:17.180 --> 00:26:22.180]  一個人但可以破壞許多好的事情
[00:26:22.180 --> 00:26:29.180]  不一定是甚麼罪惡滿盈的人
[00:26:29.180 --> 00:26:32.180]  不一定是一件很大的錯事
[00:26:32.180 --> 00:26:35.180]  但一件小的錯事
[00:26:35.180 --> 00:26:39.180]  一個罪人已經可以破壞許多好事
[00:26:39.180 --> 00:26:44.180]  好像幾隻小蒼蠅落入一些香膏裏面
[00:26:44.180 --> 00:26:47.180]  香膏會發霉、變臭
[00:26:47.180 --> 00:26:49.180]  這裏都是一個對比
[00:26:49.180 --> 00:26:52.180]  這些香膏是一些很貴重的香膏
[00:26:52.180 --> 00:26:55.180]  很薰香的一些香膏
[00:26:55.180 --> 00:26:57.180]  但有幾隻小蒼蠅會令到
[00:26:57.180 --> 00:27:00.180]  這些香膏完全失去價值
[00:27:00.180 --> 00:27:03.180]  發霉、變臭
[00:27:03.180 --> 00:27:06.180]  聖經接著說一點點的愚昧
[00:27:06.180 --> 00:27:07.180]  剛才我們提及
[00:27:07.180 --> 00:27:12.180]  在傳道書很多時候將愚昧等同於罪惡
[00:27:12.180 --> 00:27:14.180]  不一定是大罪
[00:27:14.180 --> 00:27:18.180]  小小的愚昧、小小的錯失
[00:27:18.180 --> 00:27:21.180]  比智慧的影響更加大
[00:27:21.180 --> 00:27:25.180]  產生更大的一種傷害
[00:27:25.180 --> 00:27:27.180]  因此法國聖經裏面提到
[00:27:27.180 --> 00:27:28.180]  尋求智慧的人
[00:27:28.180 --> 00:27:32.180]  是和一個警醒的人生是分不開的
[00:27:32.180 --> 00:27:37.180]  是你人生裏面留心著的那些小蒼蠅
[00:27:37.180 --> 00:27:42.180]  會可以破壞你整個人生
[00:27:42.180 --> 00:27:44.180]  我最近再讀聖經提到
[00:27:44.180 --> 00:27:46.180]  「欺西加王」
[00:27:46.180 --> 00:27:49.180]  大家會記得這個君王
[00:27:49.180 --> 00:27:50.180]  聖經讚賞他
[00:27:50.180 --> 00:27:53.180]  是一個在神面前行善的君王
[00:27:53.180 --> 00:27:55.180]  作神所喜悅的事情
[00:27:55.180 --> 00:27:58.180]  他廢掉了很多百姓當時
[00:27:58.180 --> 00:28:01.180]  他們去拜了那條銅蛇
[00:28:01.180 --> 00:28:03.180]  當是神來做
[00:28:03.180 --> 00:28:06.180]  所以他去廢除了這些百姓錯誤的
[00:28:06.180 --> 00:28:09.180]  拜偶像的行徑
[00:28:09.180 --> 00:28:10.180]  但當他病的時候
[00:28:10.180 --> 00:28:12.180]  大家有印象了
[00:28:12.180 --> 00:28:15.180]  他向神祈禱
[00:28:15.180 --> 00:28:20.180]  求神給他多十五年命
[00:28:20.180 --> 00:28:22.180]  當他恢復健康之後
[00:28:22.180 --> 00:28:24.180]  發生一件事情
[00:28:24.180 --> 00:28:27.180]  就是有巴比倫的使神來看他
[00:28:27.180 --> 00:28:29.180]  他很高興
[00:28:29.180 --> 00:28:30.180]  因此聖經就提到
[00:28:30.180 --> 00:28:34.180]  他將他所有的財富拿出來
[00:28:34.180 --> 00:28:42.180]  在使神面前炫耀自己的財富和權力
[00:28:42.180 --> 00:28:44.180]  一種驕傲
[00:28:44.180 --> 00:28:49.180]  一種輕率的生命
[00:28:49.180 --> 00:28:52.180]  一路浮出來
[00:28:52.180 --> 00:28:54.180]  好像小小的蒼蠅
[00:28:54.180 --> 00:28:58.180]  但始終帶來了整個國家的亡國
[00:28:58.180 --> 00:29:03.180]  他們都被擄到巴比倫的地方
[00:29:03.180 --> 00:29:06.180]  你發覺聖經裡面的真言所說
[00:29:06.180 --> 00:29:10.180]  「驕傲在敗壞而先
[00:29:10.180 --> 00:29:14.180]  狂心在跌倒之前」
[00:29:14.180 --> 00:29:16.180]  在跌倒的時候
[00:29:16.180 --> 00:29:18.180]  你發覺為何跌得這麼厲害
[00:29:18.180 --> 00:29:24.180]  但其實背後已經出現了小蒼蠅
[00:29:24.180 --> 00:29:26.180]  我們看到聖經提醒的時候
[00:29:26.180 --> 00:29:28.180]  我們都會很擔心
[00:29:28.180 --> 00:29:30.180]  但聖經常常提醒我們
[00:29:30.180 --> 00:29:33.180]  放心,一路祈禱仰望神
[00:29:33.180 --> 00:29:40.180]  我記得過去我曾經有一條靈胎
[00:29:40.180 --> 00:29:42.180]  裡面寫了兩個英文字
[00:29:42.180 --> 00:29:46.180]  叫做Watch and Pray
[00:29:46.180 --> 00:29:50.180]  如何能夠醒覺到那些小蒼蠅呢?
[00:29:50.180 --> 00:29:54.180]  是當你自己會真實、小心、謹慎、祈禱
[00:29:54.180 --> 00:29:58.180]  為自己人生所經歷的事情祈禱
[00:29:58.180 --> 00:29:59.180]  仰望上帝
[00:29:59.180 --> 00:30:00.180]  在你祈禱的時候
[00:30:00.180 --> 00:30:02.180]  你的心變得清醒
[00:30:02.180 --> 00:30:05.180]  你會分辨到那些錯、那些罪
[00:30:05.180 --> 00:30:09.180]  以致你能夠及早放下
[00:30:09.180 --> 00:30:12.180]  免得你跌倒
[00:30:12.180 --> 00:30:15.180]  免得你受更大的傷害
[00:30:15.180 --> 00:30:17.180]  聖經裡面一路提醒我們
[00:30:17.180 --> 00:30:18.180]  留意那些小蒼蠅
[00:30:18.180 --> 00:30:22.180]  以致能夠保持你行事自衛
[00:30:22.180 --> 00:30:23.180]  我再說
[00:30:23.180 --> 00:30:27.180]  行事自衛和小心、謹慎的生命
[00:30:27.180 --> 00:30:29.180]  是不能夠分開的
[00:30:29.180 --> 00:30:30.180]  因此你在當中
[00:30:30.180 --> 00:30:33.180]  留意自己人生的路
[00:30:33.180 --> 00:30:35.180]  在最後我們提一提
[00:30:35.180 --> 00:30:38.180]  就是下一個經文一路再提醒我們
[00:30:38.180 --> 00:30:41.180]  要離棄愚昧
[00:30:41.180 --> 00:30:45.180]  專心尋求自衛
[00:30:45.180 --> 00:30:47.180]  在第十章裡面
[00:30:47.180 --> 00:30:49.180]  你會察覺到經文第十章
[00:30:49.180 --> 00:30:51.180]  一路有講述到的
[00:30:51.180 --> 00:30:55.180]  有兩種情況帶給我們和患
[00:30:55.180 --> 00:30:58.180]  一種就是人無意犯錯
[00:30:58.180 --> 00:30:59.180]  不是故意的
[00:30:59.180 --> 00:31:02.180]  不過因為他們不小心
[00:31:02.180 --> 00:31:06.180]  就造成了很多和患
[00:31:06.180 --> 00:31:07.180]  第二類的情況就是
[00:31:07.180 --> 00:31:10.180]  特別是第八、第九節提及到的
[00:31:10.180 --> 00:31:12.180]  人的意外的錯誤
[00:31:12.180 --> 00:31:16.180]  就帶來給自己和別人和患
[00:31:16.180 --> 00:31:19.180]  特別是在第八節提及到
[00:31:19.180 --> 00:31:21.180]  「掘陷阱的自己掉進去
[00:31:21.180 --> 00:31:24.180]  拆牆門的有蛇來咬他」
[00:31:24.180 --> 00:31:28.180]  那你說為何拆牆會有蛇呢?
[00:31:28.180 --> 00:31:31.180]  在當時的牆不同我們現在的牆
[00:31:31.180 --> 00:31:36.180]  當時的牆很多是用泥和禾稈草堆起的
[00:31:36.180 --> 00:31:39.180]  因此蛇喜歡用牆做蛇窩
[00:31:39.180 --> 00:31:41.180]  因為在那個情況下
[00:31:41.180 --> 00:31:43.180]  牠可以鑽進去
[00:31:43.180 --> 00:31:45.180]  躲在牆內
[00:31:45.180 --> 00:31:47.180]  所以當你拆牆的時候不小心
[00:31:47.180 --> 00:31:49.180]  蛇出現就意外發生
[00:31:49.180 --> 00:31:53.180]  咬傷拆牆的人
[00:31:53.180 --> 00:31:55.180]  所以這裡提及一件事情就是
[00:31:55.180 --> 00:31:56.180]  沒錯有些情況你會發覺
[00:31:56.180 --> 00:31:59.180]  是不知道為何因為別人的意外
[00:31:59.180 --> 00:32:02.180]  或者是自己的意外而受到傷害
[00:32:02.180 --> 00:32:05.180]  但是你小心行事
[00:32:05.180 --> 00:32:07.180]  小心思想
[00:32:07.180 --> 00:32:09.180]  你都要去作出準備
[00:32:09.180 --> 00:32:12.180]  你就減少這些受傷的機會
[00:32:12.180 --> 00:32:14.180]  因此在下面的聖經第十節提到
[00:32:14.180 --> 00:32:18.180]  智慧的好處是助人成功
[00:32:18.180 --> 00:32:25.180]  在下面第十章第十節提到
[00:32:25.180 --> 00:32:29.180]  能夠幫助你去成功
[00:32:29.180 --> 00:32:33.180]  你說如何能夠幫助我成功呢?
[00:32:33.180 --> 00:32:36.180]  這個智慧不單只是說一種智力
[00:32:36.180 --> 00:32:38.180]  還提及一件事情就是
[00:32:38.180 --> 00:32:42.180]  你會在一種謙卑的心境下不去魯莽
[00:32:42.180 --> 00:32:46.180]  也不會輕率
[00:32:46.180 --> 00:32:49.180]  很謹慎地思想如何去作出防範
[00:32:49.180 --> 00:32:51.180]  作出一個安排
[00:32:51.180 --> 00:32:53.180]  避免問題
[00:32:53.180 --> 00:32:56.180]  而帶給你平安
[00:32:56.180 --> 00:32:58.180]  聖經再提及一件事情就是
[00:32:58.180 --> 00:33:00.180]  在你人生的路上
[00:33:00.180 --> 00:33:03.180]  你謙卑自己留心整個處境
[00:33:03.180 --> 00:33:08.180]  以至你能夠減少很多不必要的禍患
[00:33:08.180 --> 00:33:11.180]  而得到那種智慧
[00:33:11.180 --> 00:33:14.180]  然後聖經再在下面一段經文裏面
[00:33:14.180 --> 00:33:16.180]  下面第十二及十五節
[00:33:16.180 --> 00:33:18.180]  亦是我們曾經讀過
[00:33:18.180 --> 00:33:22.180]  裏面提到愚昧要小心
[00:33:22.180 --> 00:33:25.180]  因為它會帶給我們很多禍患
[00:33:25.180 --> 00:33:26.180]  我們不詳細看
[00:33:26.180 --> 00:33:29.180]  但聖經裏面提及禍患是甚麼呢?
[00:33:29.180 --> 00:33:32.180]  包括吞滅自己
[00:33:32.180 --> 00:33:35.180]  愚昧人的口可以吞滅自己
[00:33:35.180 --> 00:33:36.180]  可能是結怨
[00:33:36.180 --> 00:33:39.180]  所以帶來對自己的傷害
[00:33:39.180 --> 00:33:41.180]  亦可以帶來很多邪惡
[00:33:41.180 --> 00:33:44.180]  和很多不同的狂妄情況
[00:33:44.180 --> 00:33:46.180]  一路講各種的禍患
[00:33:46.180 --> 00:33:49.180]  但整段裏面特別講一件事情
[00:33:49.180 --> 00:33:52.180]  第十二節
[00:33:52.180 --> 00:33:56.180]  第十二節不如大家讀出來
[00:33:56.180 --> 00:34:00.180]  「智慧人的口說出恩言
[00:34:00.180 --> 00:34:05.180]  愚昧人的嘴卻吞滅自己」
[00:34:05.180 --> 00:34:09.180]  愚昧人帶來了很多很多對自己的傷害
[00:34:09.180 --> 00:34:10.180]  但聖經特別強調
[00:34:10.180 --> 00:34:11.180]  相對來說
[00:34:11.180 --> 00:34:15.180]  智慧人的口是口出恩言
[00:34:15.180 --> 00:34:18.180]  這個恩言是講對人有恩
[00:34:18.180 --> 00:34:19.180]  Gracious
[00:34:19.180 --> 00:34:22.180]  是對方不配得的
[00:34:22.180 --> 00:34:24.180]  不是因為他做了良善的事情
[00:34:24.180 --> 00:34:25.180]  要良善代替他
[00:34:25.180 --> 00:34:27.180]  是他不配得的
[00:34:27.180 --> 00:34:32.180]  只是因為你自己堅持那種良善
[00:34:32.180 --> 00:34:33.180]  那種愛
[00:34:33.180 --> 00:34:37.180]  所以你給他恩惠
[00:34:37.180 --> 00:34:40.180]  這是智慧生命的表現
[00:34:40.180 --> 00:34:42.180]  聖經講智慧和恩
[00:34:42.180 --> 00:34:46.180]  很多時候是連在一起的
[00:34:46.180 --> 00:34:50.180]  我想回到聖經裏面的約瑟
[00:34:50.180 --> 00:34:52.180]  大家一定會記得他的故事
[00:34:52.180 --> 00:34:55.180]  很悽慘被兄弟出賣
[00:34:55.180 --> 00:34:56.180]  賣去做奴隸
[00:34:56.180 --> 00:34:58.180]  但後來神恩待他
[00:34:58.180 --> 00:35:01.180]  他成為了國家的宰相
[00:35:01.180 --> 00:35:03.180]  後來見到自己兄弟的時候
[00:35:03.180 --> 00:35:07.180]  兄弟當然很擔心
[00:35:07.180 --> 00:35:09.180]  知道自己弟弟的時候
[00:35:09.180 --> 00:35:11.180]  就知道糟糕了
[00:35:11.180 --> 00:35:14.180]  他一定會報復
[00:35:14.180 --> 00:35:17.180]  一定會懲罰我
[00:35:17.180 --> 00:35:18.180]  對人來說
[00:35:18.180 --> 00:35:19.180]  這些似乎是合理的做法
[00:35:19.180 --> 00:35:20.180]  我這樣對他
[00:35:20.180 --> 00:35:22.180]  他一定會這樣待我
[00:35:22.180 --> 00:35:25.180]  但後來約瑟竟然說
[00:35:25.180 --> 00:35:27.180]  他對著這班兄弟
[00:35:27.180 --> 00:35:29.180]  已經認出是自己兄弟
[00:35:29.180 --> 00:35:31.180]  就告訴他們
[00:35:31.180 --> 00:35:35.180]  現在不要因賣我來到埃及
[00:35:35.180 --> 00:35:39.180]  你就自憂自恨
[00:35:39.180 --> 00:35:40.180]  安慰他們
[00:35:40.180 --> 00:35:41.180]  叫他們不要憂愁
[00:35:41.180 --> 00:35:43.180]  不要恨自己
[00:35:43.180 --> 00:35:44.180]  然後他說
[00:35:44.180 --> 00:35:48.180]  是神差我在你們以先來
[00:35:48.180 --> 00:35:51.180]  為要保存生命
[00:35:51.180 --> 00:35:54.180]  他口出恩言
[00:35:54.180 --> 00:35:57.180]  他是真的有智慧的人
[00:35:57.180 --> 00:36:00.180]  因為他聽從神的旨意
[00:36:00.180 --> 00:36:02.180]  好像不合理的對待
[00:36:02.180 --> 00:36:06.180]  但他仍然堅持按著神的旨意
[00:36:06.180 --> 00:36:10.180]  來待他自己的兄弟
[00:36:10.180 --> 00:36:13.180]  這些曾經傷害他的人
[00:36:13.180 --> 00:36:16.180]  才說到離開愚昧
[00:36:16.180 --> 00:36:18.180]  離開罪惡
[00:36:18.180 --> 00:36:23.180]  這是智慧的真正表達
[00:36:23.180 --> 00:36:26.180]  當你看這段經文時
[00:36:26.180 --> 00:36:28.180]  弟兄姊妹
[00:36:28.180 --> 00:36:31.180]  在我們世上生活
[00:36:31.180 --> 00:36:32.180]  你感謝神
[00:36:32.180 --> 00:36:34.180]  因為神經將智慧
[00:36:34.180 --> 00:36:35.180]  將祂的生命
[00:36:35.180 --> 00:36:38.180]  將祂的道賜給你
[00:36:38.180 --> 00:36:40.180]  但你可以了解
[00:36:40.180 --> 00:36:42.180]  就算你在這個過程當中
[00:36:42.180 --> 00:36:45.180]  經歷人對你很不合理的評價
[00:36:45.180 --> 00:36:49.180]  或者對你有很多不必要的傷害
[00:36:49.180 --> 00:36:51.180]  但你的內心仍然知道
[00:36:51.180 --> 00:36:55.180]  你仍然堅持去做智慧人
[00:36:55.180 --> 00:36:57.180]  好像開始時我們所說的
[00:36:57.180 --> 00:36:59.180]  曾賢所給我們的提醒
[00:36:59.180 --> 00:37:01.180]  堅持做智慧人
[00:37:01.180 --> 00:37:05.180]  不要離棄智慧
[00:37:05.180 --> 00:37:07.180]  所以最後
[00:37:07.180 --> 00:37:10.180]  我希望大家記得這六個字
[00:37:10.180 --> 00:37:14.180]  不要離棄智慧
[00:37:14.180 --> 00:37:16.180]  因為這個虛空的世界
[00:37:16.180 --> 00:37:19.180]  有太多的衝擊
[00:37:19.180 --> 00:37:23.180]  叫我們很想放棄智慧
[00:37:23.180 --> 00:37:28.180]  但你記得聖經所說的話
[00:37:28.180 --> 00:37:29.180]  這位上帝
[00:37:29.180 --> 00:37:33.180]  祂是掌管這一切的事情
[00:37:33.180 --> 00:37:37.180]  祂呼籲我們不要離棄智慧

