
[00:00:00.000 --> 00:00:02.400]  我們思想到傾權生命的一部分
[00:20:22.400 --> 00:20:24.400]  當你心裡面知道
[00:20:24.400 --> 00:20:26.400]  神是掌管一切的
[00:20:26.400 --> 00:20:27.400]  你信靠祂
[00:20:27.400 --> 00:20:30.400]  你才可以行善
[00:20:30.400 --> 00:20:31.400]  而住在地上
[00:20:31.400 --> 00:20:34.400]  以祂的信實為糧
[00:20:34.400 --> 00:20:36.400]  是什麼意思呢
[00:20:36.400 --> 00:20:39.400]  什麼能夠維持我們生命的
[00:20:39.400 --> 00:20:40.400]  是糧食
[00:20:40.400 --> 00:20:43.400]  維持我們能夠堅定地行善的
[00:20:43.400 --> 00:20:46.400]  是神的信實
[00:20:46.400 --> 00:20:51.400]  以神的信實為你地上行善的糧
[00:20:51.400 --> 00:20:54.400]  以至你可以堅守
[00:20:54.400 --> 00:20:55.400]  因為你知道將來
[00:20:55.400 --> 00:20:58.400]  神自己會作祂的監察
[00:20:58.400 --> 00:21:01.400]  以及公義的審判
[00:21:01.400 --> 00:21:04.400]  因為弟兄當他在早年
[00:21:04.400 --> 00:21:07.400]  當他信主的那段時間
[00:21:07.400 --> 00:21:08.400]  他有很大的感動
[00:21:08.400 --> 00:21:12.400]  很想來投考在警察隊裡面
[00:21:12.400 --> 00:21:14.400]  很想能夠幫助
[00:21:14.400 --> 00:21:17.400]  找一個城市做一些事情
[00:21:17.400 --> 00:21:19.400]  當他投考進警校的時候
[00:21:19.400 --> 00:21:20.400]  被取錄
[00:21:20.400 --> 00:21:23.400]  他的教官知道他是一個教徒
[00:21:23.400 --> 00:21:26.400]  就有一次跟他說
[00:21:26.400 --> 00:21:28.400]  如果你要做一個真正的教徒
[00:21:28.400 --> 00:21:33.400]  就不可以做一個有用的警察
[00:21:33.400 --> 00:21:35.400]  為什麼會矛盾呢
[00:21:35.400 --> 00:21:36.400]  他就說
[00:21:36.400 --> 00:21:38.400]  這個社會裡面有很多的惡人
[00:21:38.400 --> 00:21:40.400]  你憑著教徒的愛心
[00:21:40.400 --> 00:21:44.400]  你怎麼能夠處理到惡人呢
[00:21:44.400 --> 00:21:48.400]  這位弟兄就放膽跟教官說
[00:21:48.400 --> 00:21:49.400]  他說教官
[00:21:49.400 --> 00:21:50.400]  我自己的信仰是
[00:21:50.400 --> 00:21:54.400]  相信神是慈愛又公義的
[00:21:54.400 --> 00:21:58.400]  我們可以學習以愛去輔助去關懷
[00:21:58.400 --> 00:22:02.400]  也可以用公義來處理一些惡人
[00:22:02.400 --> 00:22:04.400]  但這個教官就冷笑一會
[00:22:04.400 --> 00:22:06.400]  就離開了
[00:22:06.400 --> 00:22:07.400]  一段時間之後
[00:22:07.400 --> 00:22:09.400]  當他很快就畢業
[00:22:09.400 --> 00:22:12.400]  有一次去到警校的校長室
[00:22:12.400 --> 00:22:16.400]  校長就給他一個報告
[00:22:16.400 --> 00:22:18.400]  這個教官寫的報告
[00:22:18.400 --> 00:22:21.400]  就是這個警校的學生
[00:22:21.400 --> 00:22:25.400]  他是不可以做到一個有用的警察
[00:22:25.400 --> 00:22:27.400]  因為弟兄一看到之後
[00:22:27.400 --> 00:22:28.400]  他心一涼
[00:22:28.400 --> 00:22:31.400]  他知道可能畢不了業
[00:22:31.400 --> 00:22:33.400]  他回到自己的宿舍
[00:22:33.400 --> 00:22:35.400]  他就祈禱
[00:22:35.400 --> 00:22:38.400]  他自己在當中作見證說
[00:22:38.400 --> 00:22:40.400]  他心裡沒有什麼怒氣
[00:22:40.400 --> 00:22:43.400]  他知道按照教官的經歷
[00:22:43.400 --> 00:22:45.400]  按照他的傳統思想
[00:22:45.400 --> 00:22:48.400]  他認為教徒不可以做好的警察
[00:22:48.400 --> 00:22:51.400]  但他知道神掌管一切
[00:22:51.400 --> 00:22:54.400]  他就把整件事情交託給神
[00:22:54.400 --> 00:22:56.400]  知道神明白
[00:22:56.400 --> 00:23:00.400]  在那晚剛好有他們警校畢業禮的餐會
[00:23:00.400 --> 00:23:03.400]  他心裡有很多情緒
[00:23:03.400 --> 00:23:05.400]  到那時候再見到校長
[00:23:05.400 --> 00:23:07.400]  校長走過來
[00:23:07.400 --> 00:23:08.400]  就跟他說
[00:23:08.400 --> 00:23:10.400]  不用擔心
[00:23:10.400 --> 00:23:14.400]  我已經要求教官改寫你的報告
[00:23:14.400 --> 00:23:17.400]  他寫得太嚴重了
[00:23:17.400 --> 00:23:19.400]  寫得太重了
[00:23:19.400 --> 00:23:21.400]  感謝神在當中帶領
[00:23:21.400 --> 00:23:23.400]  因為弟兄後來畢業之後
[00:23:23.400 --> 00:23:25.400]  成為了一位好警察
[00:23:25.400 --> 00:23:29.400]  後來被升為警官警司
[00:23:29.400 --> 00:23:33.400]  在當中發揮了重要的見證
[00:23:33.400 --> 00:23:35.400]  各位弟兄姊妹
[00:23:35.400 --> 00:23:38.400]  因為上帝是掌管一切
[00:23:38.400 --> 00:23:40.400]  你記得聖經所說
[00:23:40.400 --> 00:23:43.400]  你當依靠耶和華而行善
[00:23:43.400 --> 00:23:48.400]  住在地上以他的信實為糧
[00:23:48.400 --> 00:23:50.400]  這是你和我
[00:23:50.400 --> 00:23:54.400]  能夠堅定行善的一個生命的基礎
[00:23:54.400 --> 00:23:56.400]  而聖經再應許
[00:23:56.400 --> 00:24:01.400]  凡等候他的必承受地土的第九節
[00:24:01.400 --> 00:24:04.400]  唯有等候耶和華的必承受地土
[00:24:04.400 --> 00:24:06.400]  然後十一節
[00:24:06.400 --> 00:24:09.400]  但謙卑人必承受地土
[00:24:09.400 --> 00:24:11.400]  以豐盛的平安為樂
[00:24:11.400 --> 00:24:14.400]  兩次提到承受地土
[00:24:14.400 --> 00:24:16.400]  說到豐盛的平安
[00:24:16.400 --> 00:24:19.400]  為我們安居之處
[00:24:19.400 --> 00:24:22.400]  也意味著神要將永恆的安居
[00:24:22.400 --> 00:24:27.400]  永生的恩惠賜給那些等候他
[00:24:27.400 --> 00:24:30.400]  堅守行善的人
[00:24:30.400 --> 00:24:34.400]  當然我們在過程中會吃一些苦頭
[00:24:34.400 --> 00:24:38.400]  大家看下第23、24節
[00:24:38.400 --> 00:24:41.400]  23節
[00:24:41.400 --> 00:24:43.400]  聖經說
[00:24:43.400 --> 00:24:46.400]  二人的腳步被耶和華納定
[00:24:46.400 --> 00:24:50.400]  他的道路耶和華也喜愛
[00:24:50.400 --> 00:24:52.400]  他雖失腳
[00:24:52.400 --> 00:24:55.400]  也不至全身撲倒
[00:24:55.400 --> 00:24:59.400]  因為耶和華用手攙扶他
[00:24:59.400 --> 00:25:02.400]  我們都見過有弟兄姊妹
[00:25:02.400 --> 00:25:06.400]  在社會上面對過一些很不公義的對待
[00:25:06.400 --> 00:25:10.400]  甚至好像聖經所說是撲倒
[00:25:10.400 --> 00:25:13.400]  但是我們知道聖經所應許
[00:25:13.400 --> 00:25:16.400]  他不至於全身撲倒
[00:25:16.400 --> 00:25:19.400]  因為耶和華用手攙扶著他
[00:25:19.400 --> 00:25:22.400]  我們可以說很多弟兄姊妹的經歷
[00:25:22.400 --> 00:25:24.400]  因為聖經清楚應許
[00:25:24.400 --> 00:25:27.400]  神的眼目看顧著二人
[00:25:27.400 --> 00:25:30.400]  保守帶領著他們
[00:25:30.400 --> 00:25:33.400]  最後我們不用回頭看
[00:25:33.400 --> 00:25:34.400]  路加福第九章
[00:25:34.400 --> 00:25:36.400]  當門徒說出這句話之後
[00:25:36.400 --> 00:25:39.400]  耶穌的反應是怎樣的
[00:25:39.400 --> 00:25:40.400]  聖經說
[00:25:40.400 --> 00:25:44.400]  耶穌轉身過來就擲避他們
[00:25:44.400 --> 00:25:46.400]  你們的心如何
[00:25:46.400 --> 00:25:48.400]  你們並不知道
[00:25:48.400 --> 00:25:50.400]  耶穌對他們說
[00:25:50.400 --> 00:25:52.400]  你知道人子來
[00:25:52.400 --> 00:25:55.400]  並不是要滅人的性命
[00:25:55.400 --> 00:25:59.400]  是要救人的生命
[00:25:59.400 --> 00:26:01.400]  跟隨神的人
[00:26:01.400 --> 00:26:04.400]  學習耶穌基督的榜樣
[00:26:04.400 --> 00:26:06.400]  我們止住怒氣
[00:26:06.400 --> 00:26:09.400]  我們學習去救命
[00:26:09.400 --> 00:26:11.400]  不是滅命
[00:26:11.400 --> 00:26:16.400]  這正是你和我人生有的方向
[00:26:16.400 --> 00:26:18.400]  我們一起祈禱

