
[00:00:00.000 --> 00:00:02.000]  當我們看以色列記的時候
[00:18:20.000 --> 00:18:23.000]  我也希望聽到這個呼召
[00:18:23.000 --> 00:18:25.000]  如果我也聽到這個呼召
[00:18:25.000 --> 00:18:27.000]  我們就一起去吧
[00:18:27.000 --> 00:18:29.000]  只是你聽到不行
[00:18:29.000 --> 00:18:31.000]  我要我也聽到
[00:18:31.000 --> 00:18:33.000]  幾天之後
[00:18:33.000 --> 00:18:35.000]  星期日的崇拜
[00:18:35.000 --> 00:18:37.000]  他們夫婦一起參加崇拜
[00:18:37.000 --> 00:18:38.000]  在崇拜當中
[00:18:38.000 --> 00:18:40.000]  牧師講道一開始說
[00:18:40.000 --> 00:18:45.000]  我們今天看詩篇九十篇
[00:18:45.000 --> 00:18:47.000]  姐妹很驚訝
[00:18:47.000 --> 00:18:48.000]  又是九十篇
[00:18:48.000 --> 00:18:52.000]  兩個一起聽詩篇九十篇
[00:18:52.000 --> 00:18:53.000]  接著今天下午
[00:18:53.000 --> 00:18:54.000]  當天下午
[00:18:54.000 --> 00:18:55.000]  他們一起去一個地方
[00:18:55.000 --> 00:18:58.000]  他兒子開車載他們去
[00:18:58.000 --> 00:18:59.000]  在其中開車的時候
[00:18:59.000 --> 00:19:04.000]  兒子突然放了一條聖樂的帶
[00:19:04.000 --> 00:19:05.000]  是音樂
[00:19:05.000 --> 00:19:06.000]  聖樂
[00:19:06.000 --> 00:19:08.000]  但裡面的歌詞
[00:19:08.000 --> 00:19:11.000]  是詩篇九十篇
[00:19:11.000 --> 00:19:13.000]  太太很驚訝
[00:19:13.000 --> 00:19:15.000]  又是詩篇九十篇
[00:19:15.000 --> 00:19:17.000]  在當天晚上
[00:19:17.000 --> 00:19:19.000]  他們參加一個特別的聚會
[00:19:19.000 --> 00:19:20.000]  平時他們沒有去
[00:19:20.000 --> 00:19:21.000]  但那次特別再去
[00:19:21.000 --> 00:19:24.000]  去到那個聚會
[00:19:24.000 --> 00:19:28.000]  你們知道我想說什麼吧
[00:19:28.000 --> 00:19:29.000]  當主席上台
[00:19:29.000 --> 00:19:31.000]  一開始讀聖經
[00:19:31.000 --> 00:19:34.000]  詩篇九十篇
[00:19:34.000 --> 00:19:37.000]  這位姐妹立時很驚訝
[00:19:37.000 --> 00:19:40.000]  甚至有一種震撼的感覺
[00:19:40.000 --> 00:19:41.000]  好像神告訴她
[00:19:41.000 --> 00:19:42.000]  好啊
[00:19:42.000 --> 00:19:43.000]  我讓你們兩個
[00:19:43.000 --> 00:19:47.000]  都一起聽到我的呼召
[00:19:47.000 --> 00:19:49.000]  在當中他們很深刻的感動
[00:19:49.000 --> 00:19:50.000]  神透過經文
[00:19:50.000 --> 00:19:52.000]  一直感動他們的心
[00:19:52.000 --> 00:19:54.000]  這位姐妹
[00:19:54.000 --> 00:19:56.000]  是人比人勁虔
[00:19:56.000 --> 00:20:00.000]  所以多一些感動
[00:20:00.000 --> 00:20:01.000]  是神為了成就
[00:20:01.000 --> 00:20:03.000]  祂對我們的恩惠
[00:20:03.000 --> 00:20:05.000]  祂就激動我們的心
[00:20:05.000 --> 00:20:06.000]  無論是大的事
[00:20:06.000 --> 00:20:07.000]  小的事
[00:20:07.000 --> 00:20:08.000]  你們都去為祂
[00:20:08.000 --> 00:20:10.000]  做一點工作
[00:20:10.000 --> 00:20:12.000]  成就祂對我們的恩典
[00:20:12.000 --> 00:20:14.000]  所以當你領受的時候
[00:20:14.000 --> 00:20:15.000]  你要留心
[00:20:15.000 --> 00:20:18.000]  神激動君王改變環境
[00:20:18.000 --> 00:20:20.000]  神又激動個人
[00:20:20.000 --> 00:20:22.000]  改變我們的內心
[00:20:22.000 --> 00:20:23.000]  環境改變
[00:20:23.000 --> 00:20:24.000]  內心改變
[00:20:24.000 --> 00:20:27.000]  就回應神的恩惠
[00:20:27.000 --> 00:20:30.000]  他們就會去自己的家園
[00:20:30.000 --> 00:20:33.000]  重建聖殿
[00:20:33.000 --> 00:20:35.000]  或者說他們重建聖殿
[00:20:35.000 --> 00:20:37.000]  他們有錢了
[00:20:37.000 --> 00:20:38.000]  要做這件事情
[00:20:38.000 --> 00:20:40.000]  沒有錢不行
[00:20:40.000 --> 00:20:42.000]  但想不到君王下詔的時候
[00:20:42.000 --> 00:20:43.000]  包括這件事
[00:20:43.000 --> 00:20:46.000]  你看第四節
[00:20:46.000 --> 00:20:48.000]  第一章第四節
[00:20:48.000 --> 00:20:49.000]  凡盛夏的人
[00:20:49.000 --> 00:20:50.000]  無論寄居何處
[00:20:50.000 --> 00:20:51.000]  那地的人
[00:20:51.000 --> 00:20:53.000]  要用金銀財物
[00:20:53.000 --> 00:20:54.000]  生畜幫助他
[00:20:54.000 --> 00:20:56.000]  另外也要為耶路撒冷神的殿
[00:20:56.000 --> 00:20:59.000]  甘心獻上禮物
[00:20:59.000 --> 00:21:00.000]  看到盛夏的人
[00:21:00.000 --> 00:21:02.000]  散居各處的猶太人
[00:21:02.000 --> 00:21:03.000]  不打算回去
[00:21:03.000 --> 00:21:05.000]  耶路撒冷的猶太人
[00:21:05.000 --> 00:21:06.000]  甚至包括了一些
[00:21:06.000 --> 00:21:07.000]  可能他們的鄰居
[00:21:07.000 --> 00:21:08.000]  大家會記得
[00:21:08.000 --> 00:21:10.000]  當以色列人出埃及的時候
[00:21:10.000 --> 00:21:14.000]  誰給金銀他們出去抗野
[00:21:14.000 --> 00:21:16.000]  是一些埃及人
[00:21:16.000 --> 00:21:18.000]  神讓當地的
[00:21:18.000 --> 00:21:19.000]  一些散居的猶太人
[00:21:19.000 --> 00:21:21.000]  甚至是巴比倫人
[00:21:21.000 --> 00:21:23.000]  要將金銀財物生畜
[00:21:23.000 --> 00:21:24.000]  幫助他們
[00:21:24.000 --> 00:21:27.000]  所以旅費沒有問題
[00:21:27.000 --> 00:21:29.000]  整個路程
[00:21:29.000 --> 00:21:30.000]  一切的需要
[00:21:30.000 --> 00:21:31.000]  神公營
[00:21:31.000 --> 00:21:32.000]  不單止這樣
[00:21:32.000 --> 00:21:35.000]  更加將一些甘心獻的禮物
[00:21:35.000 --> 00:21:38.000]  托他們帶上去耶路撒冷
[00:21:38.000 --> 00:21:40.000]  更加神在這個時候
[00:21:40.000 --> 00:21:42.000]  感動王做一件事情
[00:21:42.000 --> 00:21:44.000]  在第七節
[00:21:44.000 --> 00:21:48.000]  塞魯士王也將耶和華殿的器皿拿出來
[00:21:48.000 --> 00:21:50.000]  這器皿是尼泊爾加里撒
[00:21:50.000 --> 00:21:52.000]  從耶路撒冷掠來
[00:21:52.000 --> 00:21:55.000]  放在自己神之廟中的
[00:21:55.000 --> 00:21:57.000]  然後請副官拿出來
[00:21:57.000 --> 00:22:01.000]  交給他們帶上耶路撒冷
[00:22:01.000 --> 00:22:02.000]  各位靈姐妹
[00:22:02.000 --> 00:22:05.000]  這些器皿是誰拿回來的
[00:22:05.000 --> 00:22:08.000]  表面看是尼泊爾加里撒王
[00:22:08.000 --> 00:22:12.000]  很殘忍地將這個殿焚燒了
[00:22:12.000 --> 00:22:16.000]  將當中神的器皿全部奪走了
[00:22:16.000 --> 00:22:19.000]  但是這些被奪走的器皿
[00:22:19.000 --> 00:22:24.000]  是穩固地保存著
[00:22:24.000 --> 00:22:27.000]  直到人的心轉向神的時候
[00:22:27.000 --> 00:22:29.000]  神將這一切的器皿
[00:22:29.000 --> 00:22:33.000]  恩惠全部給了我們
[00:22:33.000 --> 00:22:35.000]  當我看這段經文的時候
[00:22:35.000 --> 00:22:37.000]  我心中的感動就是
[00:22:37.000 --> 00:22:38.000]  聖經所說
[00:22:38.000 --> 00:22:41.000]  有些時候人不聽神的話
[00:22:41.000 --> 00:22:42.000]  神管教
[00:22:42.000 --> 00:22:45.000]  將我們很多的東西奪走
[00:22:45.000 --> 00:22:49.000]  但是神沒有意思去奪走我們所有的
[00:22:49.000 --> 00:22:51.000]  祂只不過是將它保存
[00:22:51.000 --> 00:22:53.000]  藏著它
[00:22:53.000 --> 00:22:55.000]  當人的心轉向神的時候
[00:22:55.000 --> 00:22:58.000]  神將更大更大恩惠
[00:22:58.000 --> 00:23:01.000]  來賜給我們
[00:23:01.000 --> 00:23:02.000]  各位靈姐妹
[00:23:02.000 --> 00:23:04.000]  聖經詩篇三十四篇
[00:23:04.000 --> 00:23:05.000]  你或許會記得
[00:23:05.000 --> 00:23:08.000]  提到有少壯獅子
[00:23:08.000 --> 00:23:12.000]  少壯獅子患缺食忍餓
[00:23:12.000 --> 00:23:15.000]  但是尋求耶和華的
[00:23:15.000 --> 00:23:18.000]  什麼好處都不缺
[00:23:18.000 --> 00:23:20.000]  什麼好處都不缺
[00:23:20.000 --> 00:23:22.000]  因為神樂意將這一切恩惠
[00:23:22.000 --> 00:23:24.000]  重新賜給我們
[00:23:24.000 --> 00:23:27.000]  正如當他們一群猶太人
[00:23:27.000 --> 00:23:30.000]  回到他們的地方的時候
[00:23:30.000 --> 00:23:33.000]  神就讓他們重新得回這些器皿
[00:23:33.000 --> 00:23:35.000]  這些神殿中的器皿
[00:23:35.000 --> 00:23:38.000]  串騷帶回耶路撒冷的地方
[00:23:38.000 --> 00:23:41.000]  叫他們歡喜快樂
[00:23:41.000 --> 00:23:43.000]  各位靈姐妹
[00:23:43.000 --> 00:23:45.000]  當我們看到這段經文的時候
[00:23:45.000 --> 00:23:46.000]  我們或許覺得
[00:23:46.000 --> 00:23:48.000]  這段只不過是歷史
[00:23:48.000 --> 00:23:50.000]  但在接下來這三個月
[00:23:50.000 --> 00:23:54.000]  我們一起向神祈禱一件事情
[00:23:54.000 --> 00:23:56.000]  就是求神讓我們可以
[00:23:56.000 --> 00:24:00.000]  在我們內心重建神的殿
[00:24:00.000 --> 00:24:01.000]  如果你的生命裏面
[00:24:01.000 --> 00:24:05.000]  你的殿已經拆毀了
[00:24:05.000 --> 00:24:07.000]  或者已經破爛了
[00:24:07.000 --> 00:24:10.000]  但如今你轉向神
[00:24:10.000 --> 00:24:12.000]  你將確定神在你生命當中
[00:24:12.000 --> 00:24:14.000]  首要的位置
[00:24:14.000 --> 00:24:16.000]  重建神的殿在你的心中
[00:24:16.000 --> 00:24:20.000]  確認祂是你生命的主
[00:24:20.000 --> 00:24:22.000]  當你這樣做的時候
[00:24:22.000 --> 00:24:24.000]  你會發覺神將各個恩惠
[00:24:24.000 --> 00:24:26.000]  來賜予給你
[00:24:26.000 --> 00:24:29.000]  正如聖經所描寫的情況
[00:24:29.000 --> 00:24:30.000]  過程當中
[00:24:30.000 --> 00:24:33.000]  去信從神對你的心意
[00:24:33.000 --> 00:24:35.000]  知道祂是掌權的神
[00:24:35.000 --> 00:24:37.000]  不要害怕什麼環境
[00:24:37.000 --> 00:24:39.000]  甚至權勢
[00:24:39.000 --> 00:24:41.000]  只要信從祂對你的感動
[00:24:41.000 --> 00:24:44.000]  去做祂要你做的事情
[00:24:44.000 --> 00:24:48.000]  在當中領受神給你的重建和恩惠
[00:24:48.000 --> 00:24:50.000]  我們同心再次祈禱
[00:24:50.000 --> 00:24:52.000]  (字幕製作:貝爾)

