
[00:00:00.000 --> 00:00:07.600]  我們今天會從三個角度思考聖靈充滿的訊息
[00:18:36.000 --> 00:18:38.000]  原來聖靈充滿
[00:18:38.000 --> 00:18:41.600]  和讓神的道充滿你的內心
[00:18:41.600 --> 00:18:44.600]  是不能分割的
[00:18:44.600 --> 00:18:47.600]  甚至是二而為一的
[00:18:47.600 --> 00:18:50.000]  是合一的追求
[00:18:50.000 --> 00:18:52.400]  你不可以單單追求聖靈充滿
[00:18:52.400 --> 00:18:55.800]  而不將神的道放在你的心裡
[00:18:55.800 --> 00:18:58.000]  反過來也不可能
[00:18:58.000 --> 00:19:00.600]  兩件事情是互相配合著
[00:19:00.600 --> 00:19:03.600]  而帶來了給你生命的祝福
[00:19:03.600 --> 00:19:05.600]  因此要明白
[00:19:05.600 --> 00:19:07.400]  要得到聖靈的充滿
[00:19:07.400 --> 00:19:11.200]  首先要明白主的旨意如何
[00:19:11.200 --> 00:19:13.200]  你首先要常常努力
[00:19:13.200 --> 00:19:14.600]  去領受神的話
[00:19:14.600 --> 00:19:15.800]  明白神的道
[00:19:15.800 --> 00:19:18.800]  你才能夠被聖靈充滿
[00:19:18.800 --> 00:19:24.800]  我們再看剛才二弗所書
[00:19:24.800 --> 00:19:26.000]  我們再看另一個條件
[00:19:26.000 --> 00:19:27.000]  剛才提及的
[00:19:27.000 --> 00:19:29.800]  在五章剛才讀的第十八節
[00:19:29.800 --> 00:19:31.600]  他說不要醉酒
[00:19:31.600 --> 00:19:35.000]  酒能使人放蕩亂性
[00:19:35.000 --> 00:19:36.000]  不要醉酒
[00:19:36.000 --> 00:19:38.000]  這是一個條件
[00:19:38.000 --> 00:19:39.800]  因為酒會怎樣呢?
[00:19:39.800 --> 00:19:43.200]  酒會帶來給我們精神爽利
[00:19:43.200 --> 00:19:45.200]  振奮精神
[00:19:45.200 --> 00:19:46.400]  會不會?
[00:19:46.400 --> 00:19:47.400]  很多人以為
[00:19:47.400 --> 00:19:48.400]  我現在很疲倦
[00:19:48.400 --> 00:19:49.600]  所以喝點酒
[00:19:49.600 --> 00:19:51.600]  給我振奮精神
[00:19:51.600 --> 00:19:52.600]  很多人誤會
[00:19:52.600 --> 00:19:55.400]  以為酒帶給我們刺激性
[00:19:55.400 --> 00:19:57.200]  但很多醫學研究發現
[00:19:57.200 --> 00:20:00.000]  酒其實是壓抑劑
[00:20:00.000 --> 00:20:01.600]  depressant
[00:20:01.600 --> 00:20:05.200]  它會令你的思維受到壓抑
[00:20:05.200 --> 00:20:08.600]  以致你難以辨別是非
[00:20:08.600 --> 00:20:09.600]  所以你發覺
[00:20:09.600 --> 00:20:11.800]  醉酒開車會撞車
[00:20:11.800 --> 00:20:13.600]  因為再分辨不到
[00:20:13.600 --> 00:20:15.800]  那條路怎樣走
[00:20:15.800 --> 00:20:17.600]  而且會令你失去
[00:20:17.600 --> 00:20:21.400]  那種淑寧道德的分辨能力
[00:20:21.400 --> 00:20:23.800]  因此你會失去自制
[00:20:23.800 --> 00:20:25.200]  你會隨便去做一些
[00:20:25.200 --> 00:20:26.600]  不應該做的事情
[00:20:26.600 --> 00:20:28.200]  但你也不知道做錯
[00:20:28.200 --> 00:20:31.400]  因為酒控制了你
[00:20:31.400 --> 00:20:32.200]  大師兄說
[00:20:32.200 --> 00:20:34.800]  要很小心不要醉酒
[00:20:34.800 --> 00:20:36.200]  今天你會說
[00:20:36.200 --> 00:20:37.200]  不要緊
[00:20:37.200 --> 00:20:39.400]  我沒有喝酒
[00:20:39.400 --> 00:20:40.400]  就算你沒有喝酒
[00:20:40.400 --> 00:20:41.600]  你也要留心一件事
[00:20:41.600 --> 00:20:42.800]  任何事情
[00:20:42.800 --> 00:20:45.800]  令你失去自制的能力
[00:20:45.800 --> 00:20:48.200]  甚至令你沉溺在裡面
[00:20:48.200 --> 00:20:49.200]  那些都會產生
[00:20:49.200 --> 00:20:53.200]  這種酒的亂性作用
[00:20:53.200 --> 00:20:56.200]  大家有時會看報紙新聞
[00:20:56.200 --> 00:20:56.800]  會留意到
[00:20:56.800 --> 00:20:59.200]  有時青少年打遊戲機
[00:20:59.200 --> 00:21:01.800]  打了十多個小時
[00:21:01.800 --> 00:21:03.400]  到凌晨的時候
[00:21:03.400 --> 00:21:05.200]  父母走過去勸他
[00:21:05.200 --> 00:21:06.600]  勸他不聽
[00:21:06.600 --> 00:21:08.200]  他們很生氣
[00:21:08.200 --> 00:21:10.000]  就把電掣拔掉
[00:21:10.000 --> 00:21:11.600]  然後遊戲機關掉
[00:21:11.600 --> 00:21:15.000]  那時候青少年怎樣
[00:21:15.000 --> 00:21:16.400]  非常憤怒
[00:21:16.400 --> 00:21:17.600]  暴怒
[00:21:17.600 --> 00:21:19.200]  然後一個人一個箭步
[00:21:19.200 --> 00:21:20.800]  衝出騎樓
[00:21:20.800 --> 00:21:22.800]  然後跳下去
[00:21:22.800 --> 00:21:25.400]  是真是新聞所說的事
[00:21:25.400 --> 00:21:26.200]  一個人在一種
[00:21:26.200 --> 00:21:28.600]  被控制的狀況裡面
[00:21:28.600 --> 00:21:30.200]  他失去自制的能力
[00:21:30.200 --> 00:21:32.600]  不單止發脾氣
[00:21:32.600 --> 00:21:36.400]  而且產生對自己的傷害
[00:21:36.400 --> 00:21:37.400]  有位弟兄在
[00:21:37.400 --> 00:21:39.200]  上星期跟我聊天的時候
[00:21:39.200 --> 00:21:40.800]  說起一件事
[00:21:40.800 --> 00:21:42.000]  他就說
[00:21:42.000 --> 00:21:43.800]  在早年曾經有一段時間
[00:21:43.800 --> 00:21:45.800]  跟神關係很差
[00:21:45.800 --> 00:21:48.400]  因為他當日的工作很忙碌
[00:21:48.400 --> 00:21:52.400]  他說最快半夜十二點回家
[00:21:52.400 --> 00:21:53.600]  每晚都是這樣
[00:21:53.600 --> 00:21:55.200]  而且經常出入國內
[00:21:55.200 --> 00:21:57.000]  很多的公幹
[00:21:57.000 --> 00:22:00.000]  那段時間他跟神關係很惡劣
[00:22:00.000 --> 00:22:01.200]  他心裡很難過
[00:22:01.200 --> 00:22:03.600]  但不知為何總是日復一日
[00:22:03.600 --> 00:22:06.000]  按照工作要求來做
[00:22:06.000 --> 00:22:07.600]  雖然不喜歡的工作
[00:22:07.600 --> 00:22:08.600]  但都好像迫著
[00:22:08.600 --> 00:22:12.400]  就自然地推著推著去做
[00:22:12.400 --> 00:22:15.000]  但感謝神有一個晚上
[00:22:15.000 --> 00:22:16.800]  神突然感動他的心
[00:22:16.800 --> 00:22:18.600]  他就用了一段很長的時間
[00:22:18.600 --> 00:22:20.000]  一路祈禱
[00:22:20.000 --> 00:22:22.400]  一路認罪悔改
[00:22:22.400 --> 00:22:23.200]  在祈禱之後
[00:22:23.200 --> 00:22:26.800]  他就決心應該要離開這份工作
[00:22:26.800 --> 00:22:28.600]  然後他打電話給弟兄
[00:22:28.600 --> 00:22:30.800]  一個好朋友問他
[00:22:30.800 --> 00:22:31.400]  我想問問你
[00:22:31.400 --> 00:22:32.400]  我這樣的情況
[00:22:32.400 --> 00:22:35.400]  我應不應該辭職呢?
[00:22:35.400 --> 00:22:37.000]  弟兄就跟他說
[00:22:37.000 --> 00:22:39.200]  你應該辭職了
[00:22:39.200 --> 00:22:40.400]  然後他說
[00:22:40.400 --> 00:22:42.000]  我都知道你會這樣說
[00:22:42.000 --> 00:22:46.000]  所以我才打電話給你
[00:22:46.000 --> 00:22:47.800]  他其實需要一些鼓勵
[00:22:47.800 --> 00:22:49.800]  他說我知道你都會這樣
[00:22:49.800 --> 00:22:51.200]  鼓勵我
[00:22:51.200 --> 00:22:54.400]  然後弟兄就辭了這份工作
[00:22:54.400 --> 00:22:55.000]  神保守他
[00:22:55.000 --> 00:22:57.600]  在後來他沒有任何的虧損
[00:22:57.600 --> 00:22:58.600]  神賜福給他
[00:22:58.600 --> 00:23:01.800]  重建和神的關係
[00:23:01.800 --> 00:23:03.800]  任何的活動
[00:23:03.800 --> 00:23:06.400]  是令你失去自制
[00:23:06.400 --> 00:23:08.600]  令你沉溺在其中
[00:23:08.600 --> 00:23:11.800]  這些都好像是醉酒一樣
[00:23:11.800 --> 00:23:15.600]  叫你放蕩、亂性
[00:23:15.600 --> 00:23:19.600]  以致性命不能在你生命當中工作
[00:23:19.600 --> 00:23:21.400]  因此當我們看完這幾方面之後
[00:23:21.400 --> 00:23:24.400]  聖經再提到尋求性命充滿的態度
[00:23:24.400 --> 00:23:25.600]  很簡單的一句話
[00:23:25.600 --> 00:23:27.400]  但是很豐富的含義
[00:23:27.400 --> 00:23:28.800]  聖經就說
[00:23:28.800 --> 00:23:33.000]  「卻要讓性命充滿」
[00:23:33.000 --> 00:23:35.600]  這句話是吩咐的說話
[00:23:35.600 --> 00:23:38.800]  是吩咐你和我要讓性命充滿
[00:23:38.800 --> 00:23:40.800]  不是建議
[00:23:40.800 --> 00:23:44.400]  它的文法是一個吩咐詞
[00:23:44.400 --> 00:23:46.000]  而且它是清楚提出
[00:23:46.000 --> 00:23:48.000]  它是一個現代時式
[00:23:48.000 --> 00:23:49.200]  present tense
[00:23:49.200 --> 00:23:53.400]  意味著你要時時被性命充滿
[00:23:53.400 --> 00:23:55.200]  不是一次過
[00:23:55.200 --> 00:23:57.200]  我就完成一切
[00:23:57.200 --> 00:24:00.800]  翹起雙手等待上天堂
[00:24:00.800 --> 00:24:02.200]  有時候我看一些
[00:24:02.200 --> 00:24:03.800]  屬靈偉人的傳記的時候
[00:24:03.800 --> 00:24:04.800]  心裡都很感動
[00:24:04.800 --> 00:24:07.200]  因為這些偉人很多時候都說
[00:24:07.200 --> 00:24:10.200]  如果有一天我不依靠神
[00:24:10.200 --> 00:24:12.600]  我就不可以侍奉
[00:24:12.600 --> 00:24:15.200]  有一次我不依靠神的幫助
[00:24:15.200 --> 00:24:18.200]  我都會跌入試探當中
[00:24:18.200 --> 00:24:19.200]  各位弟兄姊妹
[00:24:19.200 --> 00:24:20.800]  這些偉人都這樣說
[00:24:20.800 --> 00:24:22.400]  何況我們
[00:24:22.400 --> 00:24:25.800]  起碼要時時追求被性命充滿
[00:24:25.800 --> 00:24:29.600]  領受能力可以勝過試探
[00:24:29.600 --> 00:24:30.600]  性命是什麼?
[00:24:30.600 --> 00:24:34.800]  性命就是那位加我們能力的神
[00:24:34.800 --> 00:24:36.000]  在我們生命當中
[00:24:36.000 --> 00:24:39.200]  幫助我們做我們做不到的事情
[00:24:39.200 --> 00:24:42.400]  所以時時去追求性命的充滿
[00:24:42.400 --> 00:24:45.600]  而聖經所說的應該是被動性的
[00:24:45.600 --> 00:24:47.400]  不是你去主宰性命
[00:24:47.400 --> 00:24:50.000]  我吩咐你現在充滿我
[00:24:50.000 --> 00:24:52.000]  大家知不知道有些人以為
[00:24:52.000 --> 00:24:54.000]  有些教會的教導認為
[00:24:54.000 --> 00:24:55.400]  只要你懂得講方言
[00:24:55.400 --> 00:24:57.200]  你就性命充滿了
[00:24:57.200 --> 00:25:00.200]  所以每個人都想學方言
[00:25:00.200 --> 00:25:02.000]  但聖經清楚地說一件事
[00:25:02.000 --> 00:25:04.000]  性命隨己意
[00:25:04.000 --> 00:25:06.400]  將恩賜分給各人
[00:25:06.400 --> 00:25:09.000]  不是你說想要就要
[00:25:09.000 --> 00:25:10.200]  不知道大家知不知道有些教會
[00:25:10.200 --> 00:25:12.600]  他們安排一些訓練班
[00:25:12.600 --> 00:25:15.000]  訓練你講方言
[00:25:15.000 --> 00:25:16.000]  你不懂得講不要緊
[00:25:16.000 --> 00:25:17.200]  我訓練你講
[00:25:17.200 --> 00:25:19.200]  訓練完之後就懂得講了
[00:25:19.200 --> 00:25:20.200]  到那個時候
[00:25:20.200 --> 00:25:24.200]  他會教你放鬆你的下巴
[00:25:24.200 --> 00:25:25.000]  讓你鬆
[00:25:25.000 --> 00:25:28.200]  你不要學
[00:25:28.200 --> 00:25:31.000]  你了解就可以了
[00:25:31.000 --> 00:25:32.600]  他說放鬆你的下巴
[00:25:32.600 --> 00:25:36.400]  然後他會提一些單音
[00:25:36.400 --> 00:25:38.600]  一些持續重複的單音
[00:25:38.600 --> 00:25:41.000]  叫你跟著他講
[00:25:41.000 --> 00:25:44.800]  「達達達達達達達達達達」
[00:25:44.800 --> 00:25:46.200]  你跟著他說
[00:25:46.200 --> 00:25:50.200]  說了那一刻你就會懂得講了
[00:25:50.200 --> 00:25:53.800]  然後很多人就學方言
[00:25:53.800 --> 00:25:56.800]  因此今天很多人所學會的方言
[00:25:56.800 --> 00:25:58.400]  不是真的方言
[00:25:58.400 --> 00:26:00.600]  當然聖經有說真的方言
[00:26:00.600 --> 00:26:01.600]  但真的方言
[00:26:01.600 --> 00:26:06.400]  沒有應許給所有的教徒
[00:26:06.400 --> 00:26:08.400]  只是應許按他的意思
[00:26:08.400 --> 00:26:10.600]  來賜給某一些人
[00:26:10.600 --> 00:26:11.800]  但你可以放心
[00:26:11.800 --> 00:26:13.400]  不因為你沒有講方言
[00:26:13.400 --> 00:26:16.000]  你就沒有性命的充滿
[00:26:16.000 --> 00:26:20.200]  你所要做的就是預備自己
[00:26:20.200 --> 00:26:21.800]  預備好你自己
[00:26:21.800 --> 00:26:22.600]  正如剛才所說
[00:26:22.600 --> 00:26:24.200]  作聰明人
[00:26:24.200 --> 00:26:26.600]  行光明的事情
[00:26:26.600 --> 00:26:27.800]  你要留心
[00:26:27.800 --> 00:26:29.800]  要愛惜光陰
[00:26:29.800 --> 00:26:31.800]  善用你的人生
[00:26:31.800 --> 00:26:32.600]  在過程當中
[00:26:32.600 --> 00:26:34.400]  一路準備自己的時候
[00:26:34.400 --> 00:26:38.200]  你會發覺性命很願意充滿你
[00:26:38.200 --> 00:26:39.600]  但當你祈禱的時候
[00:26:39.600 --> 00:26:41.400]  你帶著信心
[00:26:41.400 --> 00:26:44.600]  知道神是很願意將性命賜給你
[00:26:44.600 --> 00:26:45.800]  我很歡迎一段經文
[00:26:45.800 --> 00:26:46.800]  就是《路加福音》
[00:26:46.800 --> 00:26:48.200]  大家一起看看
[00:26:48.200 --> 00:26:55.400]  《路加福音》第十一章
[00:26:55.400 --> 00:27:04.000]  第十一章是第八、第九節
[00:27:04.000 --> 00:27:05.800]  《路加福音》第十一章
[00:27:05.800 --> 00:27:08.400]  或者我們看第九節
[00:27:08.400 --> 00:27:11.000]  我讀和合本
[00:27:11.000 --> 00:27:12.800]  我又告訴你們
[00:27:12.800 --> 00:27:15.800]  你們祈求就給你們
[00:27:15.800 --> 00:27:17.000]  尋找就尋見
[00:27:17.000 --> 00:27:19.200]  叩門就給你們開門
[00:27:19.200 --> 00:27:21.000]  然後就提到
[00:27:21.000 --> 00:27:22.400]  哪一個做爸爸的
[00:27:22.400 --> 00:27:24.200]  兒子求餅
[00:27:24.200 --> 00:27:25.600]  反而給石頭他
[00:27:25.600 --> 00:27:26.200]  不會的
[00:27:26.200 --> 00:27:27.400]  他愛你
[00:27:27.400 --> 00:27:29.200]  所以他一定會給餅給你
[00:27:29.200 --> 00:27:31.200]  求魚怎麼會拿蛇給你
[00:27:31.200 --> 00:27:33.200]  求雞蛋怎麼會給蠍子
[00:27:33.200 --> 00:27:36.200]  大家一起讀十三節
[00:27:36.200 --> 00:27:38.200]  你們雖然不好
[00:27:38.200 --> 00:27:41.800]  尚且知道那好東西給兒女
[00:27:41.800 --> 00:27:43.200]  何況天父
[00:27:43.200 --> 00:27:48.600]  豈不更將性命給求他的人嗎?
[00:27:48.600 --> 00:27:49.600]  我們的天父
[00:27:49.600 --> 00:27:51.800]  是很想賜下他的性命
[00:27:51.800 --> 00:27:53.400]  充滿我們的生命
[00:27:53.400 --> 00:27:56.200]  所以你放心去求
[00:27:56.200 --> 00:27:58.800]  當你準備自己的時候
[00:27:58.800 --> 00:28:02.400]  你知道神很想賜給你性命
[00:28:02.400 --> 00:28:04.200]  讓你的生命得著能力
[00:28:04.200 --> 00:28:07.200]  可以經歷神給你的豐盛
[00:28:07.200 --> 00:28:09.400]  所以帶著一份預備的心
[00:28:09.400 --> 00:28:12.600]  也帶著信心去領受
[00:28:12.600 --> 00:28:14.400]  不是你操控性命
[00:28:14.400 --> 00:28:16.800]  而是帶著謙虛的心靈
[00:28:16.800 --> 00:28:21.000]  去等候、去領受
[00:28:21.000 --> 00:28:23.200]  有一次有位
[00:28:23.200 --> 00:28:27.200]  中東工作宣導會的牧師跟我分享
[00:28:27.200 --> 00:28:30.800]  他提及到有一個在中東舉行的聚會
[00:28:30.800 --> 00:28:34.600]  一班來自該地區的弟兄一起聚會
[00:28:34.600 --> 00:28:37.400]  當中有以色列人、巴勒斯坦人
[00:28:37.400 --> 00:28:38.200]  在過程當中
[00:28:38.200 --> 00:28:40.200]  其中幾位以色列的弟兄
[00:28:40.200 --> 00:28:42.800]  他們心裏有一種很深切的提醒
[00:28:42.800 --> 00:28:46.000]  他們應該表達對巴勒斯坦的弟兄
[00:28:46.000 --> 00:28:47.800]  請求他們饒恕
[00:28:47.800 --> 00:28:50.800]  因為國家曾經傷害他們
[00:28:50.800 --> 00:28:52.800]  因此他們知道應該是神所歡喜的
[00:28:52.800 --> 00:28:54.600]  他們就主動提出
[00:28:54.600 --> 00:28:55.800]  他說:這麼多位弟兄
[00:28:55.800 --> 00:28:59.400]  我們很想為你洗腳
[00:28:59.400 --> 00:29:02.600]  很想表示我們願意服侍你的心
[00:29:02.600 --> 00:29:04.600]  這班弟兄後來接受他們的意見
[00:29:04.600 --> 00:29:07.800]  他們就安排了一排坐在那裏
[00:29:07.800 --> 00:29:09.000]  然後這班以色列的弟兄
[00:29:09.000 --> 00:29:11.800]  他們就拿一些盆、拿一些水、拿毛巾
[00:29:11.800 --> 00:29:15.400]  逐個幫他們洗腳
[00:29:15.400 --> 00:29:17.200]  雖然是一個很象徵性的表達
[00:29:17.200 --> 00:29:18.600]  但亦都表示出弟兄們
[00:29:18.600 --> 00:29:23.400]  他們想尋求寬恕、願意服侍的態度
[00:29:23.400 --> 00:29:24.600]  在過程當中
[00:29:24.600 --> 00:29:26.200]  他們洗完腳之後
[00:29:26.200 --> 00:29:29.800]  這些巴勒斯坦弟兄深受感動
[00:29:29.800 --> 00:29:33.600]  因此就和這些以色列的弟兄擁抱
[00:29:33.600 --> 00:29:35.600]  彼此凝聚
[00:29:35.600 --> 00:29:38.400]  亦都求主因待他們的國家
[00:29:38.400 --> 00:29:41.000]  保守他們的關係
[00:29:41.000 --> 00:29:41.800]  當我聽的時候
[00:29:41.800 --> 00:29:43.600]  我心裏面有一種體會
[00:29:43.600 --> 00:29:45.400]  沒錯,他們所做的事情
[00:29:45.400 --> 00:29:47.800]  好像是一個象徵的表達
[00:29:47.800 --> 00:29:50.400]  但他們做主所喜悅做的事
[00:29:50.400 --> 00:29:52.600]  他們正在預備自己的心靈
[00:29:52.600 --> 00:29:54.400]  性靈就工作
[00:29:54.400 --> 00:29:57.200]  將其中很多的怨憤清除
[00:29:57.200 --> 00:29:59.200]  很多的苦毒清除
[00:29:59.200 --> 00:30:01.600]  以至他們之間可以同心
[00:30:01.600 --> 00:30:05.000]  可以一起敬拜上帝
[00:30:05.000 --> 00:30:05.600]  各位弟兄姊妹
[00:30:05.600 --> 00:30:07.800]  性靈是常常在我們心靈中工作
[00:30:07.800 --> 00:30:09.200]  你預備好的時候
[00:30:09.200 --> 00:30:10.400]  謙卑自己
[00:30:10.400 --> 00:30:11.600]  性靈就充滿你
[00:30:11.600 --> 00:30:15.200]  叫你得著祂給你的恩惠
[00:30:15.200 --> 00:30:20.200]  最後我們回到這一筆所書
[00:30:20.200 --> 00:30:23.200]  我們看到尋求性靈充滿的態度
[00:30:23.200 --> 00:30:25.200]  不單是謙卑自己
[00:30:25.200 --> 00:30:28.200]  不單是帶著一種信心
[00:30:28.200 --> 00:30:29.400]  更加要小心
[00:30:29.400 --> 00:30:32.200]  操練著被性靈充滿
[00:30:32.200 --> 00:30:36.200]  在第五章第十九節
[00:30:36.200 --> 00:30:37.600]  「應當用詩章
[00:30:37.600 --> 00:30:39.800]  聖詩靈歌彼此呼應
[00:30:39.800 --> 00:30:41.600]  口唱深和地讚美主
[00:30:41.600 --> 00:30:44.000]  凡事要奉我們主耶穌基督的名
[00:30:44.000 --> 00:30:45.800]  上上感謝父神
[00:30:45.800 --> 00:30:49.800]  懷有儲敬為基督的心彼此馴服」
[00:30:49.800 --> 00:30:54.200]  這裡所提的是一種操練
[00:30:54.200 --> 00:30:55.200]  也可以這樣說
[00:30:55.200 --> 00:30:58.200]  是一種很特別的操練
[00:30:58.200 --> 00:31:00.200]  就是讓這些行動
[00:31:00.200 --> 00:31:02.200]  以致出現的時候
[00:31:02.200 --> 00:31:06.200]  性靈能夠流通在你的生命中
[00:31:06.200 --> 00:31:07.200]  這裡有四方面
[00:31:07.200 --> 00:31:08.200]  你會留意到的
[00:31:08.200 --> 00:31:10.200]  第十九節說
[00:31:10.200 --> 00:31:13.200]  「彼此呼應」第一
[00:31:13.200 --> 00:31:15.200]  第二「讚美主」
[00:31:15.200 --> 00:31:18.200]  第三「感謝父神」
[00:31:18.200 --> 00:31:21.200]  第四「彼此馴服」
[00:31:21.200 --> 00:31:25.200]  這四方面都是一種操練
[00:31:25.200 --> 00:31:28.200]  「彼此呼應」是說一群弟兄姊妹
[00:31:28.200 --> 00:31:30.200]  在敬拜的時候
[00:31:30.200 --> 00:31:33.200]  他們用詩章靈歌來彼此窺勸
[00:31:33.200 --> 00:31:35.200]  彼此勉勵
[00:31:35.200 --> 00:31:38.200]  大家一定記得希伯留書十一章所說
[00:31:38.200 --> 00:31:41.200]  不可以停止團契的聚會
[00:31:41.200 --> 00:31:45.200]  要留心彼此勸勉
[00:31:45.200 --> 00:31:49.200]  「既知那日只能近就更當如此」
[00:31:49.200 --> 00:31:50.200]  在相聚的時候
[00:31:50.200 --> 00:31:51.200]  聖經的說話
[00:31:51.200 --> 00:31:52.200]  彼此的勸告
[00:31:52.200 --> 00:31:53.200]  彼此的提醒
[00:31:53.200 --> 00:31:57.200]  這是操練性靈充滿的表達
[00:31:57.200 --> 00:31:59.200]  然後聖經所提及的
[00:31:59.200 --> 00:32:00.200]  就是「讚美主」
[00:32:00.200 --> 00:32:04.200]  在一切情況之下仍然「讚美主」
[00:32:04.200 --> 00:32:06.200]  「靠約神奉主的名去感謝神」
[00:32:06.200 --> 00:32:07.200]  聖經特別強調
[00:32:07.200 --> 00:32:11.200]  凡事在一切情況之下去感謝神
[00:32:11.200 --> 00:32:12.200]  又提到
[00:32:12.200 --> 00:32:14.200]  要去彼此的馴服
[00:32:14.200 --> 00:32:16.200]  或者說彼此的尊重
[00:32:16.200 --> 00:32:17.200]  尊重祂的身份
[00:32:17.200 --> 00:32:18.200]  祂的職份
[00:32:18.200 --> 00:32:20.200]  在過程中
[00:32:20.200 --> 00:32:22.200]  聖靈就充滿
[00:32:22.200 --> 00:32:23.200]  我再說
[00:32:23.200 --> 00:32:24.200]  這些行動
[00:32:24.200 --> 00:32:30.200]  是讓聖靈流通我們生命的出口
[00:32:30.200 --> 00:32:32.200]  當你去操練一些的時候
[00:32:32.200 --> 00:32:36.200]  聖靈就不斷充滿你的生命
[00:32:36.200 --> 00:32:38.200]  叫你得著能力去見證祂
[00:32:38.200 --> 00:32:40.200]  去服侍祂
[00:32:40.200 --> 00:32:41.200]  各位靈智們
[00:32:41.200 --> 00:32:44.200]  我們看完這段經文
[00:32:44.200 --> 00:32:46.200]  我好想大家真的在神面前
[00:32:46.200 --> 00:32:49.200]  我們同心要禱告神
[00:32:49.200 --> 00:32:52.200]  你求主幫助你
[00:32:52.200 --> 00:32:57.200]  讓你的生命真的像活水江河
[00:32:57.200 --> 00:32:59.200]  記不記得我一開始的時候說
[00:32:59.200 --> 00:33:02.200]  什麼水?
[00:33:02.200 --> 00:33:05.200]  生鏽水
[00:33:05.200 --> 00:33:10.200]  不要讓你的生命流出的是生鏽水
[00:33:10.200 --> 00:33:13.200]  讓你的生命被聖靈充滿
[00:33:13.200 --> 00:33:15.200]  流出活水江河
[00:33:15.200 --> 00:33:17.200]  是叫你真的帶著能力
[00:33:17.200 --> 00:33:18.200]  在這個世界
[00:33:18.200 --> 00:33:20.200]  經歷神給你的豐盛
[00:33:20.200 --> 00:33:21.200]  又為祂作見證
[00:33:21.200 --> 00:33:23.200]  這個時候大家自己祈禱
[00:33:23.200 --> 00:33:24.200]  你祈禱求神
[00:33:24.200 --> 00:33:27.200]  讓你常被聖靈充滿
[00:33:27.200 --> 00:33:29.200]  大家自己禱告
[00:33:29.200 --> 00:33:31.200]  (CC字幕製作:貝爾)

