
[00:00:00.000 --> 00:00:03.320]  在今天教會都會透過不同的方式
[00:15:24.760 --> 00:15:26.560]  你重要的是些什麼
[00:15:26.560 --> 00:15:27.960]  不是言語說
[00:15:27.960 --> 00:15:29.240]  重要些什麼不重要
[00:15:29.240 --> 00:15:30.880]  什麼重要什麼不重要
[00:15:30.880 --> 00:15:31.560]  而是最重要的是
[00:15:31.560 --> 00:15:33.360]  在你的生命的抉擇裡面
[00:15:33.360 --> 00:15:35.280]  你抉擇在地上
[00:15:35.280 --> 00:15:37.160]  是否遇到什麼情況之下
[00:15:37.160 --> 00:15:40.200]  都仍然說我要跟從耶穌呢?
[00:15:40.200 --> 00:15:42.200]  用行動去證明
[00:15:42.200 --> 00:15:44.240]  你這個
[00:15:44.240 --> 00:15:48.160]  口說出來的決定呢?
[00:15:48.160 --> 00:15:48.880]  接著到最後
[00:15:48.880 --> 00:15:50.520]  耶穌去鼓勵一群門徒
[00:15:50.520 --> 00:15:51.160]  祂說
[00:15:51.160 --> 00:15:52.400]  如果你去傳呼音
[00:15:52.400 --> 00:15:54.440]  有一群傳道的時候
[00:15:54.440 --> 00:15:55.280]  有一群
[00:15:55.280 --> 00:15:57.120]  有人因著你的緣故
[00:15:57.120 --> 00:16:00.400]  因著你所說的真理緣故
[00:16:00.400 --> 00:16:01.840]  去給你一杯涼水
[00:16:01.840 --> 00:16:03.040]  這個小子
[00:16:03.040 --> 00:16:06.400]  都會得到上帝的賞賜
[00:16:06.400 --> 00:16:07.440]  這裡的意思就是說
[00:16:07.440 --> 00:16:09.480]  當一群門徒出去傳道的時候
[00:16:09.480 --> 00:16:11.960]  有一群人願意去接受耶穌
[00:16:11.960 --> 00:16:16.600]  接著好好地接待一群門徒
[00:16:16.600 --> 00:16:19.440]  他們這一群願意相信耶穌的人
[00:16:19.440 --> 00:16:22.040]  他們同樣會得到上帝的賞賜
[00:16:22.040 --> 00:16:23.680]  耶穌在這裡說
[00:16:23.680 --> 00:16:24.920]  你們成為那些使者
[00:16:24.920 --> 00:16:26.280]  去將方向去傳開
[00:16:26.280 --> 00:16:27.960]  那些願意繼續相信的人
[00:16:27.960 --> 00:16:29.520]  都會得到上帝的賞賜
[00:16:29.520 --> 00:16:32.040]  你們這一群福音的使者
[00:16:32.040 --> 00:16:33.760]  豈不是會得到上帝
[00:16:33.760 --> 00:16:36.200]  更美好的福氣和賞賜
[00:16:36.200 --> 00:16:37.840]  給你們生命當中嗎?
[00:16:37.840 --> 00:16:39.480]  以此去鼓勵一群門徒
[00:16:39.480 --> 00:16:40.880]  要在患難當中
[00:16:40.880 --> 00:16:44.000]  仍然去堅持這個信仰
[00:16:44.000 --> 00:16:47.080]  堅持跟從上帝
[00:16:47.080 --> 00:16:48.360]  整段經文裡面
[00:16:48.360 --> 00:16:49.280]  其實是在說
[00:16:49.280 --> 00:16:51.680]  耶穌去猜探一群門徒
[00:16:51.680 --> 00:16:53.640]  出去傳道之前
[00:16:53.640 --> 00:16:56.040]  做一個足夠的心理輔導
[00:16:56.040 --> 00:16:57.000]  可以這麼說
[00:16:57.000 --> 00:16:59.040]  或者說足夠的心理準備
[00:16:59.040 --> 00:16:59.760]  你們出去的時候
[00:16:59.760 --> 00:17:01.200]  會面對什麼問題
[00:17:01.200 --> 00:17:02.280]  面對問題的時候
[00:17:02.280 --> 00:17:07.080]  你們應該用什麼心態去面對
[00:17:07.080 --> 00:17:08.240]  你們有什麼力量
[00:17:08.240 --> 00:17:10.280]  去面對這麼大的衝擊
[00:17:10.280 --> 00:17:12.200]  和這麼大的挑戰
[00:17:12.200 --> 00:17:13.760]  繼續去鼓勵他們
[00:17:13.760 --> 00:17:15.920]  在無論任何情況之下
[00:17:15.920 --> 00:17:19.240]  要真的持守跟從上帝的
[00:17:19.240 --> 00:17:21.920]  這條道路和心志
[00:17:21.920 --> 00:17:24.080]  在這段經文裡面
[00:17:24.080 --> 00:17:26.840]  我們有幾方面可以一起去思考
[00:17:26.840 --> 00:17:28.120]  我們可以學到些什麼呢?
[00:17:28.120 --> 00:17:32.760]  今天對我們有些什麼提醒和幫助呢?
[00:17:32.760 --> 00:17:33.720]  耶穌在這裡說
[00:17:33.720 --> 00:17:36.240]  一群門徒是因為傳道的緣故
[00:17:36.240 --> 00:17:39.240]  而面對不同的困難
[00:17:39.240 --> 00:17:40.760]  其實我們面對困難
[00:17:40.760 --> 00:17:42.680]  有時候可能我們因為傳方的緣故
[00:17:42.680 --> 00:17:43.880]  面對困難
[00:17:43.880 --> 00:17:46.160]  有時候也因為不同的原因
[00:17:46.160 --> 00:17:48.480]  我們會面對不同的困難
[00:17:48.480 --> 00:17:49.880]  在面對困難的時候
[00:17:49.880 --> 00:17:52.080]  我們應該有什麼心境呢?
[00:17:52.080 --> 00:17:54.320]  其實我們一般人去看困難
[00:17:54.320 --> 00:17:56.160]  通常都是消極的去看的
[00:17:56.160 --> 00:17:57.160]  是不是?
[00:17:57.160 --> 00:17:58.280]  就是說
[00:17:58.280 --> 00:18:00.320]  順境就是好的
[00:18:00.320 --> 00:18:02.040]  困難就是不好的
[00:18:02.040 --> 00:18:03.280]  困難是很消極
[00:18:03.280 --> 00:18:06.320]  很負面的一些事情
[00:18:06.320 --> 00:18:07.760]  我們通常是這樣想的
[00:18:07.760 --> 00:18:10.280]  不過今天我想跟大家提一件事
[00:18:10.280 --> 00:18:11.440]  你記住
[00:18:11.440 --> 00:18:15.040]  每一個困難都是你的老師
[00:18:15.040 --> 00:18:16.920]  每一個困難
[00:18:16.920 --> 00:18:21.920]  都是在幫助你的生命成長
[00:18:21.920 --> 00:18:26.600]  在我讀神學的時候
[00:18:26.600 --> 00:18:28.600]  巴回木斯上課的時候說
[00:18:28.600 --> 00:18:30.480]  人犯罪的時候
[00:18:30.480 --> 00:18:31.520]  當犯罪之後
[00:18:31.520 --> 00:18:33.560]  罪的影響對人有一個影響
[00:18:33.560 --> 00:18:35.400]  就是人沒有記性
[00:18:35.400 --> 00:18:36.520]  影響人的記性
[00:18:36.520 --> 00:18:39.480]  我已經完全同意了
[00:18:39.480 --> 00:18:41.680]  我30年前已經同意了
[00:18:41.680 --> 00:18:44.080]  30年後就更加同意這個說法
[00:18:44.080 --> 00:18:45.680]  就是說
[00:18:45.680 --> 00:18:46.680]  因為人有罪
[00:18:46.680 --> 00:18:49.080]  所以人的記性就不是很好
[00:18:49.080 --> 00:18:51.320]  人是有惰性的
[00:18:51.320 --> 00:18:52.920]  在哪裡會出現呢?
[00:18:52.920 --> 00:18:54.720]  當人在很順利的時候
[00:18:54.720 --> 00:18:56.640]  在很順境的時候
[00:18:56.640 --> 00:18:58.760]  其實我們很容易忘記
[00:18:58.760 --> 00:19:01.600]  什麼是最重要在我們生命當中
[00:19:01.600 --> 00:19:03.720]  什麼是重要的呢?
[00:19:03.720 --> 00:19:05.800]  其實絕大部分的時間
[00:19:05.800 --> 00:19:08.560]  在我們順境的時候都會忘記
[00:19:08.560 --> 00:19:10.280]  但是當我們在逆境的時候
[00:19:10.280 --> 00:19:11.800]  或者當我們在困難裡面
[00:19:11.800 --> 00:19:13.200]  就要提醒我們
[00:19:13.200 --> 00:19:15.560]  什麼是重要的呢?
[00:19:15.560 --> 00:19:17.000]  我舉個例子
[00:19:17.000 --> 00:19:19.600]  在我這麼多年的觀察
[00:19:19.600 --> 00:19:20.680]  無論我看書
[00:19:20.680 --> 00:19:22.280]  在現實的人生裡面
[00:19:22.280 --> 00:19:25.120]  當一個人很努力地
[00:19:25.120 --> 00:19:28.600]  就是全力地在工作上去打拼
[00:19:28.600 --> 00:19:31.360]  用盡所有的時間在工作上
[00:19:31.360 --> 00:19:32.680]  接著
[00:19:32.680 --> 00:19:33.560]  突然間
[00:19:33.560 --> 00:19:36.000]  他發現了一個重病
[00:19:36.000 --> 00:19:39.240]  就是有一個重病在他身上
[00:19:39.240 --> 00:19:40.800]  我未曾見過一個人
[00:19:40.800 --> 00:19:42.920]  他的反省是
[00:19:42.920 --> 00:19:44.640]  我真的很後悔過去
[00:19:44.640 --> 00:19:46.080]  沒有用更多的時間
[00:19:46.080 --> 00:19:48.440]  在我工作上去打拼
[00:19:48.440 --> 00:19:49.840]  如果你發現有一個這樣的人
[00:19:49.840 --> 00:19:50.640]  你通知我
[00:19:50.640 --> 00:19:52.440]  我見一見一個奇人
[00:19:52.440 --> 00:19:53.800]  我未見過一個人
[00:19:53.800 --> 00:19:55.080]  在這樣的情況之下
[00:19:55.080 --> 00:19:56.400]  他的反省就是
[00:19:56.400 --> 00:19:57.800]  我真的很後悔過去
[00:19:57.800 --> 00:20:00.680]  不用更多時間在我的工作上
[00:20:00.680 --> 00:20:02.360]  去努力
[00:20:02.360 --> 00:20:03.240]  沒有
[00:20:03.240 --> 00:20:04.080]  幾乎
[00:20:04.080 --> 00:20:05.440]  大部分的人
[00:20:05.440 --> 00:20:06.080]  絕
[00:20:06.080 --> 00:20:08.080]  就是基本上每一個人都是說
[00:20:08.080 --> 00:20:09.000]  他們在想
[00:20:09.000 --> 00:20:09.720]  過去
[00:20:09.720 --> 00:20:13.000]  我用全力的時間去工作
[00:20:13.000 --> 00:20:14.440]  為什麼呢?
[00:20:14.440 --> 00:20:15.880]  值不值得呢?
[00:20:15.880 --> 00:20:18.600]  我用全力的時間去工作
[00:20:18.600 --> 00:20:20.360]  而我失去了的就是
[00:20:20.360 --> 00:20:23.160]  就是我和家人相處的時間
[00:20:23.160 --> 00:20:24.320]  和我有些
[00:20:24.320 --> 00:20:25.960]  就是我很多事想做
[00:20:25.960 --> 00:20:27.640]  也都沒有做的機會
[00:20:27.640 --> 00:20:28.920]  我失去了很多
[00:20:28.920 --> 00:20:32.880]  和我親人相處的一個機會
[00:20:32.880 --> 00:20:34.320]  值不值得呢?
[00:20:34.320 --> 00:20:35.600]  所以
[00:20:35.600 --> 00:20:36.640]  通常
[00:20:36.640 --> 00:20:37.640]  在這樣的情況之下
[00:20:37.640 --> 00:20:39.440]  他們都有一個很大的反省
[00:20:39.440 --> 00:20:40.200]  就是說
[00:20:40.200 --> 00:20:42.600]  如果我再有機會
[00:20:42.600 --> 00:20:44.640]  再去生存生活的話
[00:20:44.640 --> 00:20:47.120]  我會再調節在我人生上
[00:20:47.120 --> 00:20:48.560]  什麼是最重要
[00:20:48.560 --> 00:20:51.280]  什麼不是最重要的地方
[00:20:51.280 --> 00:20:53.240]  我要再調整我整個生活
[00:20:53.240 --> 00:20:54.880]  起居的一些
[00:20:54.880 --> 00:20:58.200]  可以說是時間的習慣
[00:20:58.200 --> 00:20:59.800]  所以困難
[00:20:59.800 --> 00:21:01.240]  是幫助我們
[00:21:01.240 --> 00:21:03.920]  去調整我們的人生
[00:21:03.920 --> 00:21:06.040]  提醒我們什麼是最重要
[00:21:06.040 --> 00:21:07.520]  什麼在我們生命當中
[00:21:07.520 --> 00:21:10.240]  是很重要的一個位置
[00:21:10.240 --> 00:21:12.480]  再從另一個角度去看
[00:21:12.480 --> 00:21:13.840]  就是你去
[00:21:13.840 --> 00:21:15.360]  就是大家去想想
[00:21:15.360 --> 00:21:16.080]  或者你個人
[00:21:16.080 --> 00:21:19.000]  你回想你過去
[00:21:19.000 --> 00:21:22.960]  最寶貴的回憶是什麼呢?
[00:21:22.960 --> 00:21:24.920]  你回想你過去這麼多年
[00:21:24.920 --> 00:21:26.120]  最寶貴的
[00:21:26.120 --> 00:21:27.200]  就是你很記得
[00:21:27.200 --> 00:21:29.120]  很深刻印象的回憶
[00:21:29.120 --> 00:21:30.400]  你都覺得
[00:21:30.400 --> 00:21:33.000]  這些回憶是很值得
[00:21:33.000 --> 00:21:34.240]  就是在心中
[00:21:34.240 --> 00:21:37.480]  是很寶貴的
[00:21:37.480 --> 00:21:38.440]  大部分的人
[00:21:38.440 --> 00:21:39.360]  我相信
[00:21:39.360 --> 00:21:40.040]  你說
[00:21:40.040 --> 00:21:41.760]  就是當你用回憶的時候
[00:21:41.760 --> 00:21:44.160]  都不是一些順利的環境
[00:21:44.160 --> 00:21:46.200]  你很順利的就是
[00:21:46.200 --> 00:21:47.080]  有什麼最寶貴的時刻
[00:21:47.080 --> 00:21:49.000]  啊 很順利的時刻
[00:21:49.000 --> 00:21:49.920]  很順利的日子
[00:21:49.920 --> 00:21:51.080]  不會的
[00:21:51.080 --> 00:21:53.120]  通常會分享什麼呢
[00:21:53.120 --> 00:21:54.600]  就是說
[00:21:54.600 --> 00:21:56.440]  是一些困難的時刻
[00:21:56.440 --> 00:21:57.960]  在一些困難的處境裡面
[00:21:57.960 --> 00:21:59.320]  我經歷到
[00:21:59.320 --> 00:22:00.960]  我自己生命的一些反省
[00:22:00.960 --> 00:22:01.840]  又或者
[00:22:01.840 --> 00:22:02.960]  我經歷到
[00:22:02.960 --> 00:22:04.320]  在人與人之間
[00:22:04.320 --> 00:22:07.120]  那種在困難裡面仍然幫助我
[00:22:07.120 --> 00:22:09.640]  或者去扶持我的那些經驗
[00:22:09.640 --> 00:22:10.320]  我們很多時候
[00:22:10.320 --> 00:22:11.440]  這張經驗
[00:22:11.440 --> 00:22:12.280]  是很寶貴的
[00:22:12.280 --> 00:22:14.200]  存在我們生命裡面
[00:22:14.200 --> 00:22:15.400]  所以困難
[00:22:15.400 --> 00:22:16.240]  其實
[00:22:16.240 --> 00:22:17.400]  是我們一個
[00:22:17.400 --> 00:22:22.360]  很好的一個生命成長的資源
[00:22:22.360 --> 00:22:23.720]  在
[00:22:23.720 --> 00:22:25.040]  面對困難
[00:22:25.040 --> 00:22:26.440]  面對困惑
[00:22:26.440 --> 00:22:28.320]  我們有恐懼
[00:22:28.320 --> 00:22:29.480]  我們有疑惑
[00:22:29.480 --> 00:22:30.680]  我們
[00:22:30.680 --> 00:22:33.560]  是很自然的一個心理的反應
[00:22:33.560 --> 00:22:34.680]  在困難當中
[00:22:34.680 --> 00:22:36.440]  最大的問題是什麼呢
[00:22:36.440 --> 00:22:37.960]  很多時候我們覺得
[00:22:37.960 --> 00:22:39.360]  沒有出路
[00:22:39.360 --> 00:22:40.520]  在一個困難裡面
[00:22:40.520 --> 00:22:41.040]  就是
[00:22:41.040 --> 00:22:42.360]  前面是怎樣呢
[00:22:42.360 --> 00:22:43.720]  是怎樣呢
[00:22:43.720 --> 00:22:44.720]  沒有出路
[00:22:44.720 --> 00:22:46.600]  很困擾
[00:22:46.600 --> 00:22:48.920]  有時候我們都可能要靜一靜
[00:22:48.920 --> 00:22:50.320]  停一停
[00:22:50.320 --> 00:22:53.280]  接著將焦點不要放在困難那裡
[00:22:53.280 --> 00:22:55.680]  我們再從另一個角度去想想
[00:22:55.680 --> 00:22:57.320]  耶穌所提出的
[00:22:57.320 --> 00:22:59.960]  對我們幾個的幫助
[00:22:59.960 --> 00:23:00.840]  你在困難當中
[00:23:00.840 --> 00:23:01.640]  可能你覺得
[00:23:01.640 --> 00:23:02.360]  你很孤單
[00:23:02.360 --> 00:23:03.800]  你沒有人去明白你
[00:23:03.800 --> 00:23:05.240]  沒有人了解你
[00:23:05.240 --> 00:23:06.440]  只有一個人去面對
[00:23:06.440 --> 00:23:07.080]  那一刻
[00:23:07.080 --> 00:23:08.160]  你要知道
[00:23:08.160 --> 00:23:09.960]  上帝扶持你
[00:23:09.960 --> 00:23:11.200]  幫助你
[00:23:11.200 --> 00:23:13.520]  上帝仍然在這裡
[00:23:13.520 --> 00:23:14.400]  很多時候
[00:23:14.400 --> 00:23:17.440]  也許上帝不是用我們的方式去幫助我們
[00:23:17.440 --> 00:23:19.040]  但是我們相信
[00:23:19.040 --> 00:23:20.000]  整個過程裡面
[00:23:20.000 --> 00:23:22.760]  上帝是一直在扶持著我們
[00:23:22.760 --> 00:23:24.240]  我不知道大家有沒有這樣的觀察
[00:23:24.240 --> 00:23:25.200]  就是
[00:23:25.200 --> 00:23:27.880]  有些基督徒可能面對一些事情
[00:23:27.880 --> 00:23:30.040]  接著有很多人為他祈禱
[00:23:30.040 --> 00:23:31.280]  接著就很明顯
[00:23:31.280 --> 00:23:34.320]  上帝用了很特別的方法去幫助他
[00:23:34.320 --> 00:23:35.440]  有另一些人
[00:23:35.440 --> 00:23:36.240]  有基督徒
[00:23:36.240 --> 00:23:38.040]  就說有些問題
[00:23:38.040 --> 00:23:39.720]  又有很多人一起為他祈禱
[00:23:39.720 --> 00:23:40.600]  但是
[00:23:40.600 --> 00:23:42.320]  好像又沒有什麼事情發生過
[00:23:42.320 --> 00:23:44.920]  就是他仍然面對那些困難
[00:23:44.920 --> 00:23:47.320]  那些挑戰
[00:23:47.320 --> 00:23:49.600]  其實我們承認人生是有限的
[00:23:49.600 --> 00:23:52.000]  我們有時候都不知道什麼是好
[00:23:52.000 --> 00:23:53.240]  什麼是不好
[00:23:53.240 --> 00:23:54.480]  最好是什麼呢
[00:23:54.480 --> 00:23:57.200]  我們要承認我們真的不知道
[00:23:57.200 --> 00:23:59.160]  我舉聖經有一個例子
[00:23:59.160 --> 00:23:59.880]  聖經裡面
[00:23:59.880 --> 00:24:01.440]  舊約裡面有一個王
[00:24:01.440 --> 00:24:04.160]  他在重病的時候向上帝祈禱
[00:24:04.160 --> 00:24:05.840]  祈禱求上帝治好他
[00:24:05.840 --> 00:24:08.040]  讓他有多幾年的生命
[00:24:08.040 --> 00:24:08.760]  那一刻
[00:24:08.760 --> 00:24:09.960]  上帝聽了他的祈禱
[00:24:09.960 --> 00:24:10.640]  接著
[00:24:10.640 --> 00:24:11.640]  他有一個
[00:24:11.640 --> 00:24:14.040]  就是長多幾年的時間
[00:24:14.040 --> 00:24:15.680]  但是幾年之後
[00:24:15.680 --> 00:24:17.600]  他整個人離開上帝
[00:24:17.600 --> 00:24:20.720]  他帶領更多的人去離開上帝
[00:24:20.720 --> 00:24:23.000]  究竟他人生裡面多幾年
[00:24:23.000 --> 00:24:24.760]  對他人是不是好呢
[00:24:24.760 --> 00:24:26.480]  不一定
[00:24:26.480 --> 00:24:28.000]  回看的時候
[00:24:28.000 --> 00:24:29.440]  我們有時候才知道
[00:24:29.440 --> 00:24:34.200]  原來那件事發生對我有這麼重要的意義
[00:24:34.200 --> 00:24:36.120]  不發生那件事
[00:24:36.120 --> 00:24:37.600]  就不會有我今天的
[00:24:37.600 --> 00:24:38.640]  就是今天的我
[00:24:38.640 --> 00:24:40.760]  或者我今天所遭遇的事
[00:24:40.760 --> 00:24:42.080]  我們人是有限的
[00:24:42.080 --> 00:24:44.480]  就是我們有時候真的不知道什麼是好
[00:24:44.480 --> 00:24:45.480]  什麼是最好
[00:24:45.480 --> 00:24:48.040]  什麼是對自己是最好
[00:24:48.040 --> 00:24:49.280]  但是上帝知道
[00:24:49.280 --> 00:24:50.040]  在這裡
[00:24:50.040 --> 00:24:50.880]  上帝很清楚地說
[00:24:50.880 --> 00:24:52.880]  會持續地去看顧你
[00:24:52.880 --> 00:24:53.560]  幫助你
[00:24:53.560 --> 00:24:57.520]  這個是上帝的應許
[00:24:57.520 --> 00:24:59.600]  真相必然會出現
[00:24:59.600 --> 00:25:01.200]  所以如果你覺得
[00:25:01.200 --> 00:25:02.280]  你被人冤枉
[00:25:02.280 --> 00:25:03.160]  沒有人了解你
[00:25:03.160 --> 00:25:04.760]  全世界都不明白你
[00:25:04.760 --> 00:25:05.840]  你放心
[00:25:05.840 --> 00:25:07.320]  真相是會出現
[00:25:07.320 --> 00:25:10.360]  上帝知道發生著什麼事
[00:25:10.360 --> 00:25:12.320]  不用擔心
[00:25:12.320 --> 00:25:15.040]  上帝是最終極的審判者
[00:25:15.040 --> 00:25:15.720]  另一方面
[00:25:15.720 --> 00:25:17.760]  當我們面對困難的時候
[00:25:17.760 --> 00:25:20.040]  你也求上帝讓我們有智慧
[00:25:20.040 --> 00:25:20.920]  在這裡說
[00:25:20.920 --> 00:25:22.960]  耶穌說我們要靈巧像蛇
[00:25:22.960 --> 00:25:25.160]  純良像甲子
[00:25:25.160 --> 00:25:27.280]  基督徒不是拿苦來生的
[00:25:27.280 --> 00:25:28.440]  基督徒不是說有困難
[00:25:28.440 --> 00:25:29.800]  好啊 我衝進去
[00:25:29.800 --> 00:25:31.600]  或者我自己製造困難
[00:25:31.600 --> 00:25:35.440]  讓我去更加經歷上帝對我的保守
[00:25:35.440 --> 00:25:36.840]  不是的
[00:25:36.840 --> 00:25:38.760]  我用保羅做一個例子
[00:25:38.760 --> 00:25:40.960]  保羅信了耶穌之後
[00:25:40.960 --> 00:25:43.080]  他去到不同地方裡面
[00:25:43.080 --> 00:25:44.040]  他將科罕傳開
[00:25:44.040 --> 00:25:47.640]  他面對很多大大小小的挑戰
[00:25:47.640 --> 00:25:48.760]  保羅也說過
[00:25:48.760 --> 00:25:50.320]  生命的危險
[00:25:50.320 --> 00:25:54.720]  坐牢了很多年
[00:25:54.720 --> 00:25:57.800]  很多困難在他身上出現
[00:25:57.800 --> 00:25:58.880]  原因只有一個
[00:25:58.880 --> 00:26:00.080]  因為信耶穌
[00:26:00.080 --> 00:26:01.720]  因為他向上傳福音
[00:26:01.720 --> 00:26:03.640]  就面對這麼多困難
[00:26:03.640 --> 00:26:05.320]  有一次有一群猶太人
[00:26:05.320 --> 00:26:08.840]  想著一起去暗殺
[00:26:08.840 --> 00:26:11.320]  他說謀殺保羅
[00:26:11.320 --> 00:26:15.000]  當時保羅被一個政府官員抓住
[00:26:15.000 --> 00:26:19.080]  暗殺的計劃就被保羅的外甥知道
[00:26:19.080 --> 00:26:20.880]  就通知保羅
[00:26:20.880 --> 00:26:21.920]  就跟保羅說
[00:26:21.920 --> 00:26:26.200]  有一群人會請你去做審問
[00:26:26.200 --> 00:26:28.360]  在途中就會去殺你
[00:26:28.360 --> 00:26:29.520]  保羅聽到之後
[00:26:29.520 --> 00:26:30.680]  他就說
[00:26:30.680 --> 00:26:31.800]  感謝主
[00:26:31.800 --> 00:26:35.200]  正是為主遵道的時刻到了
[00:26:35.200 --> 00:26:36.000]  保羅不是這樣
[00:26:36.000 --> 00:26:37.320]  他只是跟外甥說
[00:26:37.320 --> 00:26:41.600]  你跟那個官說
[00:26:41.600 --> 00:26:42.720]  就是安裝的那個官說
[00:26:42.720 --> 00:26:43.720]  他知道怎麼做
[00:26:43.720 --> 00:26:47.240]  之後那個官就安排了
[00:26:47.240 --> 00:26:49.680]  保羅另一條路線離開
[00:26:49.680 --> 00:26:53.800]  就不用遭受這些猶太人的迫害
[00:26:53.800 --> 00:26:56.840]  有一次保羅被抓到公會上
[00:26:56.840 --> 00:26:58.200]  被審問
[00:26:58.200 --> 00:27:00.360]  當時保羅看到公會裡有兩群人
[00:27:00.360 --> 00:27:02.120]  一群是殺到該人
[00:27:02.120 --> 00:27:04.720]  一群是法利塞人
[00:27:04.720 --> 00:27:06.720]  殺到該人就是相信
[00:27:06.720 --> 00:27:08.720]  人死了就死了
[00:27:08.720 --> 00:27:11.320]  人死如燈滅
[00:27:11.320 --> 00:27:12.800]  法利塞人就相信
[00:27:12.800 --> 00:27:14.960]  人死是有復活的
[00:27:14.960 --> 00:27:16.120]  這兩群人
[00:27:16.120 --> 00:27:18.520]  可以說是抓住保羅
[00:27:18.520 --> 00:27:19.920]  審問保羅
[00:27:19.920 --> 00:27:22.080]  保羅那一刻怎麼反應呢
[00:27:22.080 --> 00:27:23.240]  保羅就說
[00:27:23.240 --> 00:27:24.320]  他看到有這兩群人
[00:27:24.320 --> 00:27:26.040]  他就說
[00:27:26.040 --> 00:27:27.360]  我今天被你們審問
[00:27:27.360 --> 00:27:28.480]  是因為我相信
[00:27:28.480 --> 00:27:31.240]  全國一個死人復活的道理
[00:27:31.240 --> 00:27:33.880]  接著他們兩群人就起哄了
[00:27:33.880 --> 00:27:34.840]  一群說沒有復活
[00:27:34.840 --> 00:27:36.000]  一群就有復活
[00:27:36.000 --> 00:27:37.600]  保羅是將這一群人拉攏
[00:27:37.600 --> 00:27:39.920]  就是將法利塞人拉到自己那邊
[00:27:39.920 --> 00:27:42.360]  其實是去對待另外一群人
[00:27:42.360 --> 00:27:43.600]  很有智慧
[00:27:43.600 --> 00:27:45.880]  本來是兩群人一起去審問他
[00:27:45.880 --> 00:27:46.840]  但現在呢
[00:27:46.840 --> 00:27:47.760]  保羅就將他
[00:27:47.760 --> 00:27:49.400]  你們自己先爭辯一下
[00:27:49.400 --> 00:27:51.400]  已經將焦點移開了
[00:27:51.400 --> 00:27:53.200]  這是一個智慧
[00:27:53.200 --> 00:27:54.160]  接著
[00:27:54.160 --> 00:27:55.800]  保羅曾經去雅典
[00:27:55.800 --> 00:27:57.520]  去巡訪工作
[00:27:57.520 --> 00:28:01.200]  當時雅典是一個多神論的地方
[00:28:01.200 --> 00:28:02.440]  就好像我們中國人
[00:28:02.440 --> 00:28:03.720]  中國人有很多民間宗教
[00:28:03.720 --> 00:28:05.080]  不知道大家知不知道
[00:28:05.080 --> 00:28:07.680]  我們相信很多神明
[00:28:07.680 --> 00:28:09.720]  廚房有灶棍
[00:28:09.720 --> 00:28:10.600]  土地
[00:28:10.600 --> 00:28:12.160]  接著有土地
[00:28:12.160 --> 00:28:14.760]  接著不同地方有不同的神明
[00:28:14.760 --> 00:28:16.320]  我們會怕敗漏
[00:28:16.320 --> 00:28:18.720]  每個地方都有不同的神明去管理著
[00:28:18.720 --> 00:28:20.720]  當時的雅典人同樣是
[00:28:20.720 --> 00:28:21.760]  有很多的神明
[00:28:21.760 --> 00:28:23.120]  拜很多的神明
[00:28:23.120 --> 00:28:24.360]  拜到一個地步就是
[00:28:24.360 --> 00:28:25.760]  怕敗漏了
[00:28:25.760 --> 00:28:27.440]  就是怕有一個牌
[00:28:27.440 --> 00:28:29.240]  叫「未識之神」
[00:28:29.240 --> 00:28:30.040]  就是說
[00:28:30.040 --> 00:28:32.000]  這個未識之神對不起
[00:28:32.000 --> 00:28:32.920]  因為我們不認識你
[00:28:32.920 --> 00:28:34.680]  所以都不知道怎麼討論你
[00:28:34.680 --> 00:28:37.560]  所以都放了一個牌在這裡
[00:28:37.560 --> 00:28:39.680]  保羅見到他們有一個這樣的牌
[00:28:39.680 --> 00:28:40.480]  就跟他
[00:28:40.480 --> 00:28:41.920]  就藉著這個牌說
[00:28:41.920 --> 00:28:42.840]  今天
[00:28:42.840 --> 00:28:45.440]  我就是將這個你們未識之神
[00:28:45.440 --> 00:28:46.560]  去跟你們說
[00:28:46.560 --> 00:28:49.880]  那個創造天地的那個上帝
[00:28:49.880 --> 00:28:52.040]  在傳方的過程裡面
[00:28:52.040 --> 00:28:55.360]  就是一個很有智慧的去將方位去傳開
[00:28:55.360 --> 00:28:56.680]  作為基督徒
[00:28:56.680 --> 00:28:58.200]  其實我們應該是
[00:28:58.200 --> 00:29:01.320]  應該有一個單純的心智
[00:29:01.320 --> 00:29:04.000]  應該有一個複雜的頭腦
[00:29:04.000 --> 00:29:05.920]  心智要單純
[00:29:05.920 --> 00:29:07.440]  上帝如果我知道
[00:29:07.440 --> 00:29:08.280]  你要我這樣做
[00:29:08.280 --> 00:29:09.520]  我就去做
[00:29:09.520 --> 00:29:10.840]  不再想了
[00:29:10.840 --> 00:29:12.480]  就去做了
[00:29:12.480 --> 00:29:14.880]  思想要複雜一點
[00:29:14.880 --> 00:29:15.720]  為什麼呢
[00:29:15.720 --> 00:29:16.680]  我們要思考
[00:29:16.680 --> 00:29:19.400]  上帝究竟在這個時間
[00:29:19.400 --> 00:29:20.480]  我應該怎麼做
[00:29:20.480 --> 00:29:23.920]  才可以去實踐你的道呢
[00:29:23.920 --> 00:29:26.240]  才可以彰顯你的榮耀呢
[00:29:26.240 --> 00:29:27.440]  我們要去思想
[00:29:27.440 --> 00:29:28.480]  要去想
[00:29:28.480 --> 00:29:30.160]  我們要懂得去分辨
[00:29:30.160 --> 00:29:31.760]  所以有些人說錯誤的道理
