
[00:00:00.000 --> 00:00:02.000]  大家知道在今天開始
[00:16:42.000 --> 00:16:44.000]  而第二方面,聖經再說
[00:16:44.000 --> 00:16:48.000]  「你的得力在乎平靜安穩」
[00:16:48.000 --> 00:16:51.000]  在乎平靜,在乎安穩
[00:16:51.000 --> 00:16:53.000]  安穩的另一個翻譯是
[00:16:53.000 --> 00:16:56.000]  在乎信靠
[00:16:56.000 --> 00:16:59.000]  在乎信靠,在乎安靜
[00:16:59.000 --> 00:17:03.000]  安靜是一種信靠的表現
[00:17:03.000 --> 00:17:06.000]  一間幼稚園,剛剛新開學
[00:17:06.000 --> 00:17:08.000]  小朋友來到上學
[00:17:08.000 --> 00:17:10.000]  不捨得媽媽在門口大哭一頓
[00:17:10.000 --> 00:17:12.000]  安慰了之後,勉強坐下
[00:17:12.000 --> 00:17:14.000]  每個人都等著放學
[00:17:14.000 --> 00:17:15.000]  放學的時候
[00:17:15.000 --> 00:17:17.000]  媽媽們已經都在門口
[00:17:17.000 --> 00:17:20.000]  預備帶小朋友離開
[00:17:20.000 --> 00:17:23.000]  其中有兩三個媽媽還未來到
[00:17:23.000 --> 00:17:26.000]  有一個小朋友開始哭了
[00:17:26.000 --> 00:17:29.000]  「媽媽在哪兒啊?」一直哭
[00:17:29.000 --> 00:17:31.000]  很擔心媽媽不來接他
[00:17:31.000 --> 00:17:35.000]  另一個小朋友坐在那裡
[00:17:35.000 --> 00:17:36.000]  一直等,一直等
[00:17:36.000 --> 00:17:39.000]  他問老師「麻煩給我一張紙畫畫吧」
[00:17:39.000 --> 00:17:42.000]  小朋友開始自己畫畫
[00:17:42.000 --> 00:17:45.000]  一邊畫一邊等媽媽來
[00:17:45.000 --> 00:17:47.000]  有位老師忍不住問他
[00:17:47.000 --> 00:17:49.000]  「你不怕你媽媽不來嗎?」
[00:17:49.000 --> 00:17:50.000]  另一個小朋友說
[00:17:50.000 --> 00:17:53.000]  「媽媽一定會來的」
[00:17:53.000 --> 00:17:56.000]  他就繼續畫畫
[00:17:56.000 --> 00:17:57.000]  大家明白
[00:17:57.000 --> 00:18:01.000]  這兩個小孩子背後的信任
[00:18:01.000 --> 00:18:02.000]  是很不同的
[00:18:02.000 --> 00:18:05.000]  一個是很相信媽媽是真正會來
[00:18:05.000 --> 00:18:07.000]  所以他安心玩玩
[00:18:07.000 --> 00:18:08.000]  知道媽媽正在來
[00:18:08.000 --> 00:18:09.000]  第二個
[00:18:09.000 --> 00:18:12.000]  不能相信媽媽會來適時地接他走
[00:18:12.000 --> 00:18:16.000]  所以他哭泣、難過、慌張
[00:18:16.000 --> 00:18:21.000]  得力在乎平靜和信靠
[00:18:21.000 --> 00:18:26.000]  平靜是信靠的表現
[00:18:26.000 --> 00:18:27.000]  當你真正信靠神的時候
[00:18:27.000 --> 00:18:30.000]  你內心能夠平靜下來
[00:18:30.000 --> 00:18:32.000]  我想說一個自己的經歷
[00:18:32.000 --> 00:18:34.000]  在我自己過去有一年
[00:18:34.000 --> 00:18:35.000]  曾經在羅省有機會
[00:18:35.000 --> 00:18:38.000]  有幾個月的時間進修
[00:18:38.000 --> 00:18:40.000]  當中我自己去兩個月
[00:18:40.000 --> 00:18:43.000]  然後我家人一起來第三個月
[00:18:43.000 --> 00:18:45.000]  然後一起可以回香港
[00:18:45.000 --> 00:18:46.000]  當我初去的時候
[00:18:46.000 --> 00:18:51.000]  找個地方自己一邊工作一邊做論文
[00:18:51.000 --> 00:18:53.000]  在過程當中都會問一問
[00:18:53.000 --> 00:18:55.000]  有沒有哪些人可以幫我們安排一個地方
[00:18:55.000 --> 00:18:58.000]  可以讓我們一家四口住呢?
[00:18:58.000 --> 00:19:00.000]  當時我都很安心
[00:19:00.000 --> 00:19:02.000]  因為我都算是認識一些朋友
[00:19:02.000 --> 00:19:06.000]  曾經在那個地方住過一段長時間
[00:19:06.000 --> 00:19:09.000]  我就問一些相熟的朋友或是目者
[00:19:09.000 --> 00:19:11.000]  目者裏面很多的九鼎姐妹
[00:19:11.000 --> 00:19:13.000]  我想總有些人可能暑假回香港
[00:19:13.000 --> 00:19:14.000]  有些地方可以騰空
[00:19:14.000 --> 00:19:17.000]  給我們短期借用或租用
[00:19:17.000 --> 00:19:19.000]  我就問了很多個
[00:19:19.000 --> 00:19:20.000]  但很奇怪
[00:19:20.000 --> 00:19:25.000]  就是一個星期、兩個星期、四個星期
[00:19:25.000 --> 00:19:29.000]  然後六個星期、兩個月
[00:19:29.000 --> 00:19:30.000]  一直都沒有消息
[00:19:30.000 --> 00:19:32.000]  有些消息來的時候
[00:19:32.000 --> 00:19:35.000]  以為可以問了然後說不可以
[00:19:35.000 --> 00:19:37.000]  到差不多我家人來的時候
[00:19:37.000 --> 00:19:39.000]  我開始很擔心
[00:19:39.000 --> 00:19:42.000]  為什麼會找不到地方
[00:19:42.000 --> 00:19:44.000]  有一個早上我就找一件事情
[00:19:44.000 --> 00:19:45.000]  很認真地祈禱
[00:19:45.000 --> 00:19:48.000]  祈禱的時候我就隨意回到聖經
[00:19:48.000 --> 00:19:51.000]  我就遣到聖經詩篇146篇
[00:19:51.000 --> 00:19:53.000]  大家或者你歡喜和我一起看看
[00:19:53.000 --> 00:20:05.000]  詩篇146篇
[00:20:05.000 --> 00:20:10.000]  第三節
[00:20:10.000 --> 00:20:12.000]  在第三節聖經就說
[00:20:12.000 --> 00:20:14.000]  你們不要倚靠君王
[00:20:14.000 --> 00:20:16.000]  不要倚靠世人
[00:20:16.000 --> 00:20:19.000]  怕一點不能幫助
[00:20:19.000 --> 00:20:21.000]  就算君王就算多有權勢的人
[00:20:21.000 --> 00:20:23.000]  一點也不能幫助
[00:20:23.000 --> 00:20:26.000]  他的氣一斷就歸回塵土
[00:20:26.000 --> 00:20:29.000]  他所打算的計劃的盤算的
[00:20:29.000 --> 00:20:32.000]  當日就消滅了
[00:20:32.000 --> 00:20:33.000]  我看到的時候
[00:20:33.000 --> 00:20:35.000]  立時感受到神對我的提醒
[00:20:35.000 --> 00:20:37.000]  我覺得自己太有信心
[00:20:37.000 --> 00:20:40.000]  人能夠幫助我
[00:20:40.000 --> 00:20:41.000]  以至我沒有真正很認真地
[00:20:41.000 --> 00:20:44.000]  求告神、仰望神
[00:20:44.000 --> 00:20:46.000]  在那時候我就祈禱求神赦免我
[00:20:46.000 --> 00:20:48.000]  不懂得全心信靠神
[00:20:48.000 --> 00:20:49.000]  要再次體會到
[00:20:49.000 --> 00:20:51.000]  雖然自己信主一段長時間
[00:20:51.000 --> 00:20:53.000]  但在倚靠神的事上
[00:20:53.000 --> 00:20:56.000]  有些時候仍然倚靠一些力量
[00:20:56.000 --> 00:20:58.000]  一些幫助
[00:20:58.000 --> 00:21:00.000]  人的幫助多過神自己
[00:21:00.000 --> 00:21:02.000]  當我這樣祈禱之後
[00:21:02.000 --> 00:21:04.000]  我就求神親自為我預備
[00:21:04.000 --> 00:21:07.000]  亦都將這件事情交託給神
[00:21:07.000 --> 00:21:09.000]  在那兩三天我就不再擔心
[00:21:09.000 --> 00:21:12.000]  但第三天我就收到電話
[00:21:12.000 --> 00:21:16.000]  一對夫婦是很久之前認識的
[00:21:16.000 --> 00:21:19.000]  我絕對沒有想到他們會幫助我
[00:21:19.000 --> 00:21:20.000]  但他打電話給我
[00:21:20.000 --> 00:21:22.000]  他說施牧師我們有個地方
[00:21:22.000 --> 00:21:24.000]  你們看看
[00:21:24.000 --> 00:21:26.000]  我就去看看那個地方
[00:21:26.000 --> 00:21:27.000]  一看之後發覺
[00:21:27.000 --> 00:21:31.000]  是我過去所遇到那麼多可能的地方中
[00:21:31.000 --> 00:21:33.000]  最好的地方
[00:21:33.000 --> 00:21:35.000]  最適合我們家庭的地方
[00:21:35.000 --> 00:21:38.000]  在我家外面有個大的球場
[00:21:38.000 --> 00:21:40.000]  我就和十六哥後來在球場
[00:21:40.000 --> 00:21:43.000]  很多一起開心親子的時間
[00:21:43.000 --> 00:21:45.000]  當我想起這件事的時候
[00:21:45.000 --> 00:21:46.000]  我就再一次體會到
[00:21:46.000 --> 00:21:51.000]  我們是容易倚靠一些可見的幫助
[00:21:51.000 --> 00:21:53.000]  但疏忽了在心靈當中
[00:21:53.000 --> 00:21:55.000]  倚靠各位的神
[00:21:55.000 --> 00:21:57.000]  弟子妹我們互相提醒
[00:21:57.000 --> 00:22:01.000]  我們學習得力在乎平靜順靠
[00:22:01.000 --> 00:22:04.000]  在順靠當中領受真正的幫助
[00:22:04.000 --> 00:22:07.000]  我們回到耳塞書
[00:22:07.000 --> 00:22:12.000]  當神提醒他們之後
[00:22:12.000 --> 00:22:13.000]  在第十六節
[00:22:13.000 --> 00:22:15.000]  他們就說我們不是這樣做的
[00:22:15.000 --> 00:22:16.000]  我們不想去等候
[00:22:16.000 --> 00:22:18.000]  我們不想坐在這裡
[00:22:18.000 --> 00:22:20.000]  我們要騎馬奔走
[00:22:20.000 --> 00:22:21.000]  我們有力量的
[00:22:21.000 --> 00:22:24.000]  我們可以逃離一些敵人的
[00:22:24.000 --> 00:22:25.000]  所以神說好吧
[00:22:25.000 --> 00:22:27.000]  那就讓你們逃走
[00:22:27.000 --> 00:22:29.000]  你們要逃走
[00:22:29.000 --> 00:22:30.000]  你們可以逃走
[00:22:30.000 --> 00:22:32.000]  就讓你們逃走
[00:22:32.000 --> 00:22:34.000]  然後聖經就說
[00:22:34.000 --> 00:22:35.000]  他們說不怕的
[00:22:35.000 --> 00:22:37.000]  我們的馬匹很快的
[00:22:37.000 --> 00:22:40.000]  一定可以逃離敵人的追趕
[00:22:40.000 --> 00:22:41.000]  聖經就說好吧
[00:22:41.000 --> 00:22:44.000]  所以追趕你們的也必飛快
[00:22:44.000 --> 00:22:45.000]  你跑得快
[00:22:45.000 --> 00:22:48.000]  追你的更加快
[00:22:48.000 --> 00:22:50.000]  你以為你有力量嗎
[00:22:50.000 --> 00:22:52.000]  追趕你的更大的力量
[00:22:52.000 --> 00:22:54.000]  一人戚克
[00:22:54.000 --> 00:22:55.000]  你們千人逃跑
[00:22:55.000 --> 00:22:56.000]  五人戚克
[00:22:56.000 --> 00:22:58.000]  你們都必逃跑
[00:22:58.000 --> 00:23:00.000]  剩下的好像山頂的旗桿
[00:23:00.000 --> 00:23:03.000]  又好像江上的大旗
[00:23:03.000 --> 00:23:06.000]  孤零零在山頂
[00:23:06.000 --> 00:23:07.000]  剩下小絕
[00:23:07.000 --> 00:23:09.000]  沒有人能夠再幫助
[00:23:09.000 --> 00:23:12.000]  這是一個很淒清的情況
[00:23:12.000 --> 00:23:13.000]  或者你問
[00:23:13.000 --> 00:23:15.000]  為什麼神這樣說
[00:23:15.000 --> 00:23:18.000]  為什麼他們說自己有力量的時候
[00:23:18.000 --> 00:23:21.000]  偏偏在自己有力量的地方就跌倒
[00:23:21.000 --> 00:23:23.000]  我開始體會到一件事情
[00:23:23.000 --> 00:23:26.000]  就是哪些地方你誇口
[00:23:26.000 --> 00:23:31.000]  在哪些地方你最容易會跌倒
[00:23:31.000 --> 00:23:32.000]  你最強的地方
[00:23:32.000 --> 00:23:34.000]  認為你最大的地方
[00:23:34.000 --> 00:23:36.000]  最有勢力的地方
[00:23:36.000 --> 00:23:39.000]  就是你跌倒的地方
[00:23:39.000 --> 00:23:40.000]  頂尖的你不要誤會我
[00:23:40.000 --> 00:23:41.000]  你不要說
[00:23:41.000 --> 00:23:42.000]  哎呀 糟了
[00:23:42.000 --> 00:23:46.000]  我很內疚 我這麼強
[00:23:46.000 --> 00:23:48.000]  你不需要為你所強的地方
[00:23:48.000 --> 00:23:50.000]  你的優點 你的長處而內疚
[00:23:50.000 --> 00:23:52.000]  你為那些感謝神
[00:23:52.000 --> 00:23:54.000]  但你要留心在那些強處
[00:23:54.000 --> 00:23:57.000]  要更留心去依靠神
[00:23:57.000 --> 00:23:59.000]  你有分析的能力
[00:23:59.000 --> 00:24:00.000]  要依靠神
[00:24:00.000 --> 00:24:02.000]  你有某些的資源
[00:24:02.000 --> 00:24:04.000]  某些的網絡
[00:24:04.000 --> 00:24:05.000]  某些的勢力
[00:24:05.000 --> 00:24:07.000]  你要依靠神
[00:24:07.000 --> 00:24:10.000]  免得那些勢力成為你的絆腳石
[00:24:10.000 --> 00:24:14.000]  以至你不能夠真正的依靠神
[00:24:14.000 --> 00:24:17.000]  這正是聖經對我們的提醒
[00:24:17.000 --> 00:24:20.000]  當我們想到自己好像很灰心的時候
[00:24:20.000 --> 00:24:22.000]  都不懂得信靠神
[00:24:22.000 --> 00:24:24.000]  但聖經給我們很大的安慰
[00:24:24.000 --> 00:24:27.000]  在第十八節
[00:24:27.000 --> 00:24:30.000]  聖經說 耶和華必然等候
[00:24:30.000 --> 00:24:32.000]  要施恩給你們
[00:24:32.000 --> 00:24:35.000]  必然興起好憐憫你們
[00:24:35.000 --> 00:24:37.000]  聖經提醒我們要等候神
[00:24:37.000 --> 00:24:40.000]  但同時提到神都是等候
[00:24:40.000 --> 00:24:42.000]  甚麼叫做神等候呢?
[00:24:42.000 --> 00:24:43.000]  意思就是說
[00:24:43.000 --> 00:24:46.000]  當神祂很想來幫我們
[00:24:46.000 --> 00:24:48.000]  好像預備好
[00:24:48.000 --> 00:24:51.000]  在旁邊看著你
[00:24:51.000 --> 00:24:53.000]  你一表示
[00:24:53.000 --> 00:24:55.000]  祂就走過來幫助
[00:24:55.000 --> 00:24:56.000]  大家記不記得
[00:24:56.000 --> 00:24:58.000]  當彼得行海的時候
[00:24:58.000 --> 00:25:01.000]  耶穌就說 好了 你過來吧
[00:25:01.000 --> 00:25:03.000]  當彼得一看周圍的風浪
[00:25:03.000 --> 00:25:04.000]  祂向下沉
[00:25:04.000 --> 00:25:06.000]  祂一向耶穌呼求
[00:25:06.000 --> 00:25:08.000]  主啊 救我
[00:25:08.000 --> 00:25:09.000]  聖經就說
[00:25:09.000 --> 00:25:11.000]  耶穌立時就去到祂身邊
[00:25:11.000 --> 00:25:12.000]  牽著祂
[00:25:12.000 --> 00:25:14.000]  這就是等候
[00:25:14.000 --> 00:25:17.000]  當主耶穌在祂身邊
[00:25:17.000 --> 00:25:19.000]  留心著祂的情況
[00:25:19.000 --> 00:25:21.000]  渴慕著幫助祂
[00:25:21.000 --> 00:25:23.000]  long to help
[00:25:23.000 --> 00:25:25.000]  很誠實 很願意
[00:25:25.000 --> 00:25:27.000]  很渴慕去幫助
[00:25:27.000 --> 00:25:29.000]  這就是等候
[00:25:29.000 --> 00:25:31.000]  神等候要幫助我們
[00:25:31.000 --> 00:25:33.000]  祂要興起來憐憫我們
[00:25:33.000 --> 00:25:35.000]  聖經第十八節最後就說
[00:25:35.000 --> 00:25:38.000]  凡等候他的 都是有福的
[00:25:38.000 --> 00:25:40.000]  沒錯 有些時候我們不懂得信靠
[00:25:40.000 --> 00:25:41.000]  你和我
[00:25:41.000 --> 00:25:44.000]  都有些時候不懂得信靠神
[00:25:44.000 --> 00:25:46.000]  都是依靠自己
[00:25:46.000 --> 00:25:48.000]  但當你跌倒的時候
[00:25:48.000 --> 00:25:49.000]  你不要灰心
[00:25:49.000 --> 00:25:51.000]  你不要難過
[00:25:51.000 --> 00:25:54.000]  要記得神仍然要幫助你
[00:25:54.000 --> 00:25:55.000]  聖經接著說
[00:25:55.000 --> 00:25:56.000]  雖然有些時候
[00:25:56.000 --> 00:25:57.000]  以艱難給你當餅
[00:25:57.000 --> 00:25:59.000]  以困苦當你當水
[00:25:59.000 --> 00:26:01.000]  但十二十字中間就說
[00:26:01.000 --> 00:26:04.000]  你的教師再不隱藏
[00:26:04.000 --> 00:26:07.000]  你眼必看見你的教師
[00:26:07.000 --> 00:26:09.000]  你或向左或向右
[00:26:09.000 --> 00:26:11.000]  你必聽見後邊有聲音說
[00:26:11.000 --> 00:26:13.000]  這是正路
[00:26:13.000 --> 00:26:15.000]  要行在其間
[00:26:15.000 --> 00:26:16.000]  弟兄姊妹
[00:26:16.000 --> 00:26:18.000]  聖經清楚說
[00:26:18.000 --> 00:26:19.000]  神告訴你知道
[00:26:19.000 --> 00:26:22.000]  你眼必看見你的教師
[00:26:22.000 --> 00:26:24.000]  當你重新轉移向神的時候
[00:26:24.000 --> 00:26:25.000]  你發覺
[00:26:25.000 --> 00:26:28.000]  你會聽見後面有磁聲告訴你知道
[00:26:28.000 --> 00:26:29.000]  放心吧
[00:26:29.000 --> 00:26:30.000]  這是正路
[00:26:30.000 --> 00:26:32.000]  你走上去
[00:26:32.000 --> 00:26:33.000]  留心
[00:26:33.000 --> 00:26:34.000]  這是錯路
[00:26:34.000 --> 00:26:35.000]  你回頭
[00:26:35.000 --> 00:26:37.000]  有聲音會提醒你
[00:26:37.000 --> 00:26:38.000]  哪條是正路
[00:26:38.000 --> 00:26:39.000]  哪條是錯路
[00:26:39.000 --> 00:26:44.000]  你能夠行在光明的路上
[00:26:44.000 --> 00:26:45.000]  所以弟兄姊妹
[00:26:45.000 --> 00:26:47.000]  不要擔心
[00:26:47.000 --> 00:26:49.000]  我們有時候也會跌倒
[00:26:49.000 --> 00:26:50.000]  但你要記住
[00:26:50.000 --> 00:26:52.000]  神要憐憫你
[00:26:52.000 --> 00:26:54.000]  祂的教師會在你面前出現
[00:26:54.000 --> 00:26:56.000]  祂要幫助你行正路
[00:26:56.000 --> 00:26:58.000]  但重要的是
[00:26:58.000 --> 00:26:59.000]  你要歸回
[00:26:59.000 --> 00:27:01.000]  你要安息
[00:27:01.000 --> 00:27:02.000]  你要平靜
[00:27:02.000 --> 00:27:04.000]  順靠
[00:27:04.000 --> 00:27:05.000]  等候祂
[00:27:05.000 --> 00:27:08.000]  你就重新得力
[00:27:08.000 --> 00:27:10.000]  因此有兩條路
[00:27:10.000 --> 00:27:11.000]  第一條路
[00:27:11.000 --> 00:27:14.000]  是你自己徒然奔走
[00:27:14.000 --> 00:27:15.000]  第二條路
[00:27:15.000 --> 00:27:17.000]  是你安然
[00:27:17.000 --> 00:27:19.000]  等候順靠
[00:27:19.000 --> 00:27:20.000]  按照祂的引導
[00:27:20.000 --> 00:27:22.000]  來行動
[00:27:22.000 --> 00:27:23.000]  兩條路
[00:27:23.000 --> 00:27:25.000]  你選一條
[00:27:25.000 --> 00:27:27.000]  我們一起祈禱

