
[00:00:00.000 --> 00:00:03.360]  請我們一起再打開剛才所讀的聖經
[00:15:04.440 --> 00:15:06.480]  我和太太幫很多的
[00:15:06.480 --> 00:15:08.000]  很多的家庭
[00:15:08.000 --> 00:15:10.600]  排解很多的婚姻的問題
[00:15:10.600 --> 00:15:12.200]  有些是城中名人
[00:15:12.200 --> 00:15:14.800]  有些是電影明星
[00:15:14.800 --> 00:15:18.200]  他們這些人真的很好
[00:15:18.200 --> 00:15:20.200]  不過每個人的性格都很巨星
[00:15:20.200 --> 00:15:22.800]  所以他們夫婦問題很多
[00:15:22.800 --> 00:15:24.000]  他們是好人
[00:15:24.000 --> 00:15:25.800]  但是總是有兩個人
[00:15:25.800 --> 00:15:27.640]  總是有一套我一套的
[00:15:27.640 --> 00:15:28.520]  撞到死
[00:15:28.520 --> 00:15:31.960]  有一對夫婦我們幫了她好幾年
[00:15:31.960 --> 00:15:33.240]  起碼沒幾年
[00:15:33.240 --> 00:15:35.040]  都有兩年左右
[00:15:35.040 --> 00:15:37.280]  那時候我們經常都去排解他們的問題
[00:15:37.280 --> 00:15:38.680]  有一晚
[00:15:38.680 --> 00:15:39.880]  半夜
[00:15:39.880 --> 00:15:42.920]  可能一點多算半夜
[00:15:42.920 --> 00:15:44.600]  一點多算半夜
[00:15:44.600 --> 00:15:47.880]  突然間有個電話響在我們家
[00:15:47.880 --> 00:15:50.280]  太太打電話來
[00:15:50.280 --> 00:15:52.200]  她說我和我老公吵完架
[00:15:52.200 --> 00:15:53.360]  她走了出去
[00:15:53.360 --> 00:15:54.840]  她說不回來
[00:15:54.840 --> 00:15:56.160]  我現在想死
[00:15:56.160 --> 00:15:57.920]  嘩想死不行
[00:15:57.920 --> 00:15:59.560]  馬上就撲過去
[00:15:59.560 --> 00:16:01.000]  開車趕過去
[00:16:01.000 --> 00:16:02.360]  大概半個小時車到
[00:16:02.360 --> 00:16:03.080]  趕去那裡
[00:16:03.080 --> 00:16:04.560]  嘩去到的時候
[00:16:04.560 --> 00:16:05.880]  那個場面我到現在還記得
[00:16:05.880 --> 00:16:07.600]  太太樓上要自殺
[00:16:07.600 --> 00:16:09.600]  太太馬上走上去抱著他
[00:16:09.600 --> 00:16:11.400]  按著他安慰他
[00:16:11.400 --> 00:16:13.880]  她的媽媽就心臟病發
[00:16:13.880 --> 00:16:14.920]  喘氣
[00:16:14.920 --> 00:16:16.400]  臉色都變了
[00:16:16.400 --> 00:16:18.720]  工人就拖著兩個
[00:16:18.720 --> 00:16:20.600]  嚇醒了女兒一直哭
[00:16:20.600 --> 00:16:22.360]  嘩
[00:16:22.360 --> 00:16:23.920]  那手不成勢
[00:16:23.920 --> 00:16:26.240]  怎麼有技巧都搞不定
[00:16:26.240 --> 00:16:28.560]  最大問題是她老公不在就走了出去
[00:16:28.560 --> 00:16:29.160]  是不是?
[00:16:29.160 --> 00:16:30.440]  解鈴為雖棄鈴人
[00:16:30.440 --> 00:16:31.800]  除非她老公回來才能說
[00:16:31.800 --> 00:16:33.480]  如果這樣就搞不定了
[00:16:33.480 --> 00:16:36.560]  於是我硬著頭皮打電話給她老公
[00:16:36.560 --> 00:16:38.440]  找到她的手提電話打給他
[00:16:38.440 --> 00:16:39.960]  我和她都不是很熟
[00:16:39.960 --> 00:16:42.560]  因為通常求助的都是女人
[00:16:42.560 --> 00:16:43.760]  老公不肯去的
[00:16:43.760 --> 00:16:45.240]  所以見得很少
[00:16:45.240 --> 00:16:48.600]  不過起碼她都記得我的名字吧
[00:16:48.600 --> 00:16:49.280]  不管了
[00:16:49.280 --> 00:16:50.040]  見到這麼危急
[00:16:50.040 --> 00:16:52.080]  我就打手提電話給她
[00:16:52.080 --> 00:16:53.120]  背著手提電話
[00:16:53.120 --> 00:16:54.400]  老公一聽電話的時候
[00:16:54.400 --> 00:16:56.840]  我一聽她的聲音就知道她喝了酒
[00:16:56.840 --> 00:16:59.560]  聲氣就知道她醉醺醺的
[00:16:59.560 --> 00:17:04.400]  後面的背景就知道在哪個酒吧
[00:17:04.400 --> 00:17:06.400]  我說
[00:17:06.400 --> 00:17:07.600]  隨便改個名吧
[00:17:07.600 --> 00:17:09.800]  不要找些名字聽到就猜
[00:17:09.800 --> 00:17:11.680]  Andrew
[00:17:11.680 --> 00:17:13.600]  我知道你和太太吵架了
[00:17:13.600 --> 00:17:15.000]  我是溫偉耀
[00:17:15.000 --> 00:17:17.800]  現在他說要自殺了
[00:17:17.800 --> 00:17:19.680]  無論如何回來大家談談吧
[00:17:19.680 --> 00:17:21.800]  有什麼困難大家慢慢談吧
[00:17:21.800 --> 00:17:22.640]  未解決到的
[00:17:22.640 --> 00:17:25.560]  但都可以試試想想不同的出路
[00:17:25.560 --> 00:17:27.200]  你知道對方怎麼說嗎?
[00:17:27.200 --> 00:17:29.800]  關你什麼事?
[00:17:29.800 --> 00:17:31.160]  這是我家的家事
[00:17:31.160 --> 00:17:31.600]  關!
[00:17:31.600 --> 00:17:32.640]  掛線
[00:17:32.640 --> 00:17:34.000]  斬了
[00:17:34.000 --> 00:17:35.640]  說都沒得說
[00:17:35.640 --> 00:17:38.040]  多說兩句都不對
[00:17:38.040 --> 00:17:39.680]  硬著頭皮再撥一次
[00:17:39.680 --> 00:17:41.280]  再打
[00:17:41.280 --> 00:17:43.280]  我也很少這麼堅持
[00:17:43.280 --> 00:17:44.760]  再打
[00:17:44.760 --> 00:17:46.280]  關了機
[00:17:46.280 --> 00:17:47.160]  慘了
[00:17:47.160 --> 00:17:49.280]  機也關了
[00:17:49.280 --> 00:17:51.560]  找不到
[00:17:51.560 --> 00:17:53.480]  心裡真的很重
[00:17:53.480 --> 00:17:54.280]  怎麼辦呢?
[00:17:54.280 --> 00:17:55.480]  我和太太說
[00:17:55.480 --> 00:17:56.280]  祈禱吧
[00:17:56.280 --> 00:17:58.000]  沒有路可走
[00:17:58.000 --> 00:17:59.200]  真的要祈禱
[00:17:59.200 --> 00:18:00.080]  祈禱的時候
[00:18:00.080 --> 00:18:01.400]  我心裡有個感動
[00:18:01.400 --> 00:18:02.720]  我記得當天我祈禱了什麼
[00:18:02.720 --> 00:18:03.880]  我不是因為看了聖經
[00:18:03.880 --> 00:18:05.120]  我這次看這段聖經
[00:18:05.120 --> 00:18:07.760]  預備的時候才想起那件事
[00:18:07.760 --> 00:18:09.600]  我祈禱阿神
[00:18:09.600 --> 00:18:12.480]  是唯有你才知道他在城裡哪個地方
[00:18:12.480 --> 00:18:14.520]  我們沒辦法找的
[00:18:14.520 --> 00:18:16.080]  我只知道他在哪裡
[00:18:16.080 --> 00:18:17.720]  我都去開車勸他
[00:18:17.720 --> 00:18:18.880]  我都不知道他在哪裡
[00:18:18.880 --> 00:18:20.960]  我說阿神唯有你才知道他在哪裡
[00:18:20.960 --> 00:18:21.760]  第二
[00:18:21.760 --> 00:18:24.800]  唯有你的靈才可以進入他的腦裡跟他說話
[00:18:24.800 --> 00:18:25.960]  是不是?
[00:18:25.960 --> 00:18:26.720]  如果不是的話
[00:18:26.720 --> 00:18:28.280]  真的無計可施
[00:18:28.280 --> 00:18:29.960]  沒有路可以走
[00:18:29.960 --> 00:18:30.520]  祈完禱
[00:18:30.520 --> 00:18:31.120]  我告訴你
[00:18:31.120 --> 00:18:32.240]  真的神蹟
[00:18:32.240 --> 00:18:34.200]  我記得還不夠十分鐘
[00:18:34.200 --> 00:18:36.360]  電話響了
[00:18:36.360 --> 00:18:37.360]  拿起
[00:18:37.360 --> 00:18:38.840]  他打回來
[00:18:38.840 --> 00:18:40.560]  我真的神不知在哪裡找到他
[00:18:40.560 --> 00:18:42.560]  總之在腦裡說了什麼
[00:18:42.560 --> 00:18:43.240]  打回來
[00:18:43.240 --> 00:18:44.160]  好了好了
[00:18:44.160 --> 00:18:45.360]  回來吧回來吧
[00:18:45.360 --> 00:18:45.760]  收線
[00:18:45.760 --> 00:18:46.760]  哇
[00:18:46.760 --> 00:18:49.400]  一天都光了
[00:18:49.400 --> 00:18:51.320]  我總之記得那次
[00:18:51.320 --> 00:18:52.120]  他回來的時候
[00:18:52.120 --> 00:18:53.480]  當然不是那麼順利
[00:18:53.480 --> 00:18:56.240]  很多事情要搞
[00:18:56.240 --> 00:18:58.040]  聊到六點多之後
[00:18:58.040 --> 00:18:59.480]  通宵
[00:18:59.480 --> 00:19:01.480]  我只記得那幅牆面
[00:19:01.480 --> 00:19:02.600]  六點多我們一起出去
[00:19:02.600 --> 00:19:04.840]  四個人去吃早餐
[00:19:04.840 --> 00:19:06.400]  我和我太太在後面走
[00:19:06.400 --> 00:19:09.600]  前面兩個人去到停車場
[00:19:09.600 --> 00:19:11.240]  我和我太太照樣牽手
[00:19:11.240 --> 00:19:14.360]  我們看到他們走的時候牽著手
[00:19:14.360 --> 00:19:16.840]  真的是神蹟
[00:19:16.840 --> 00:19:18.160]  為什麼我要說這些
[00:19:18.160 --> 00:19:18.760]  我想告訴你
[00:19:18.760 --> 00:19:21.280]  在我生命裡有很多很多這些日子
[00:19:21.280 --> 00:19:22.760]  我記得
[00:19:22.760 --> 00:19:24.760]  我記得神的大能手
[00:19:24.760 --> 00:19:26.400]  他伸出來的蚌壁
[00:19:26.400 --> 00:19:27.920]  神蹟的騎士
[00:19:27.920 --> 00:19:30.160]  還有那個到處找到他的大黃蜂
[00:19:30.160 --> 00:19:31.360]  是不是?
[00:19:31.360 --> 00:19:32.000]  是不是?
[00:19:32.000 --> 00:19:33.000]  你怎麼找啊?
[00:19:33.000 --> 00:19:34.400]  神說我黃蜂找到他
[00:19:34.400 --> 00:19:35.640]  你人也找不到他
[00:19:35.640 --> 00:19:36.840]  到處找到他
[00:19:36.840 --> 00:19:37.880]  進入他那裡
[00:19:37.880 --> 00:19:39.440]  抓到他回來為止
[00:19:39.440 --> 00:19:41.520]  這些每一個一件一件的事情
[00:19:41.520 --> 00:19:42.320]  在我生命裡
[00:19:42.320 --> 00:19:44.080]  我是要牢牢的記住
[00:19:44.080 --> 00:19:45.360]  頂姐妹請你記住
[00:19:45.360 --> 00:19:46.280]  你沒有這些故事
[00:19:46.280 --> 00:19:48.240]  但你有其他的故事
[00:19:48.240 --> 00:19:49.920]  你有你過人生的故事
[00:19:49.920 --> 00:19:50.560]  你都
[00:19:50.560 --> 00:19:52.400]  好像剛才說的以色列人一樣
[00:19:52.400 --> 00:19:53.800]  你曾經說過當日
[00:19:53.800 --> 00:19:54.440]  你記得的
[00:19:54.440 --> 00:19:55.640]  你說怎麼走一條路
[00:19:55.640 --> 00:19:56.960]  我走不下去的時候
[00:19:56.960 --> 00:19:59.200]  你看看神是不是帶你過去了
[00:19:59.200 --> 00:20:00.280]  神當日能救
[00:20:00.280 --> 00:20:01.320]  為什麼今天不能救
[00:20:01.320 --> 00:20:03.000]  你告訴自己
[00:20:03.000 --> 00:20:03.680]  你告訴自己
[00:20:03.680 --> 00:20:05.160]  我今天是敬畏神的人
[00:20:05.160 --> 00:20:06.600]  我就不會再怕任何事情
[00:20:06.600 --> 00:20:09.280]  求神幫助我們
[00:20:09.280 --> 00:20:10.960]  做一個敬畏神的人
[00:20:10.960 --> 00:20:14.680]  我們就不會懼怕任何的民族和難關
[00:20:14.680 --> 00:20:17.840]  這就是神給我們的保證
[00:20:17.840 --> 00:20:19.360]  給我們的安慰
[00:20:19.360 --> 00:20:20.080]  好了
[00:20:20.080 --> 00:20:20.760]  然後呢
[00:20:20.760 --> 00:20:21.680]  還有兩件事情
[00:20:21.680 --> 00:20:22.360]  還沒說完
[00:20:22.360 --> 00:20:24.360]  神很精彩的
[00:20:24.360 --> 00:20:25.640]  22節了
[00:20:25.640 --> 00:20:27.800]  神話還有兩個提醒
[00:20:27.800 --> 00:20:28.840]  你要記住
[00:20:28.840 --> 00:20:30.640]  22節比較奇怪的
[00:20:30.640 --> 00:20:32.000]  很多人看聖經看到這裡
[00:20:32.000 --> 00:20:33.800]  都不是很明白
[00:20:33.800 --> 00:20:34.400]  不是很明白
[00:20:34.400 --> 00:20:35.640]  不是一個經文的問題
[00:20:35.640 --> 00:20:37.760]  而是神的做法的問題
[00:20:37.760 --> 00:20:38.880]  但其實精彩在這裡
[00:20:38.880 --> 00:20:40.640]  22節和23節說什麼呢?
[00:20:40.640 --> 00:20:44.400]  耶和華你的神必把這些民
[00:20:44.400 --> 00:20:46.680]  從你們面前
[00:20:46.680 --> 00:20:50.480]  漸漸趕出去
[00:20:50.480 --> 00:20:55.000]  你也不可以將他們迅速地滅盡
[00:20:55.000 --> 00:20:58.560]  恐怕田間的野獸多起來害你
[00:20:58.560 --> 00:20:59.840]  但是耶和華你的神
[00:20:59.840 --> 00:21:01.720]  必把他們交在你的面前
[00:21:01.720 --> 00:21:03.280]  使他們大起擾亂
[00:21:03.280 --> 00:21:07.040]  直到他們全被毀滅
[00:21:07.040 --> 00:21:08.120]  第24節
[00:21:08.120 --> 00:21:14.360]  他們的名必從天下消滅
[00:21:14.360 --> 00:21:16.880]  必沒有人能在你面前站立得住
[00:21:16.880 --> 00:21:20.000]  直到你們把他們都消滅了
[00:21:20.000 --> 00:21:21.360]  四次說
[00:21:21.360 --> 00:21:23.520]  這群民族一定被消滅的
[00:21:23.520 --> 00:21:24.240]  第20節
[00:21:24.240 --> 00:21:25.000]  最後說
[00:21:25.000 --> 00:21:29.240]  從你們面前消滅為止
[00:21:29.240 --> 00:21:30.840]  然後
[00:21:30.840 --> 00:21:32.880]  第22節那裡
[00:21:32.880 --> 00:21:35.760]  23節那裡能夠說
[00:21:35.760 --> 00:21:39.240]  直到他們全被消滅
[00:21:39.240 --> 00:21:40.760]  第24節那裡說
[00:21:40.760 --> 00:21:43.960]  他們的名從天下消滅
[00:21:43.960 --> 00:21:45.080]  最後那裡說
[00:21:45.080 --> 00:21:47.600]  你把他們都消滅了
[00:21:47.600 --> 00:21:48.520]  是不是很沉悶?
[00:21:48.520 --> 00:21:49.720]  很沉悶
[00:21:49.720 --> 00:21:51.080]  神說我告訴你
[00:21:51.080 --> 00:21:52.400]  我怕你不相信
[00:21:52.400 --> 00:21:54.280]  在我的知道
[00:21:54.280 --> 00:21:55.360]  在我的計劃裡面
[00:21:55.360 --> 00:21:56.960]  這些困難有一天
[00:21:56.960 --> 00:22:00.520]  在我的手裡面要全被消滅
[00:22:00.520 --> 00:22:01.720]  不過
[00:22:01.720 --> 00:22:03.720]  要命的就是第22節
[00:22:03.720 --> 00:22:07.680]  他是慢慢去的
[00:22:07.680 --> 00:22:11.080]  這就跟我們的期望差很遠
[00:22:11.080 --> 00:22:12.080]  我們聽見神說
[00:22:12.080 --> 00:22:14.120]  你記得我曾經為你做過什麼嗎?
[00:22:14.120 --> 00:22:14.960]  記得
[00:22:14.960 --> 00:22:15.640]  你見到
[00:22:15.640 --> 00:22:16.480]  認識敬偉案
[00:22:16.480 --> 00:22:17.200]  敬偉
[00:22:17.200 --> 00:22:17.920]  神能夠做什麼
[00:22:17.920 --> 00:22:19.280]  大黃蜂都能夠追到他出來
[00:22:19.280 --> 00:22:20.160]  跑也跑不掉
[00:22:20.160 --> 00:22:20.840]  好東西
[00:22:20.840 --> 00:22:21.280]  於是說
[00:22:21.280 --> 00:22:21.640]  好了
[00:22:21.640 --> 00:22:22.400]  進去打吧
[00:22:22.400 --> 00:22:23.240]  一下子打倒他
[00:22:23.240 --> 00:22:23.960]  神說不是
[00:22:23.960 --> 00:22:25.760]  慢慢來
[00:22:25.760 --> 00:22:27.560]  那裡要命
[00:22:27.560 --> 00:22:28.880]  神沒有答應過你
[00:22:28.880 --> 00:22:29.600]  他的做法
[00:22:29.600 --> 00:22:30.080]  他的時間點
[00:22:30.080 --> 00:22:32.080]  跟你一樣
[00:22:32.080 --> 00:22:34.520]  問題可能拖很長
[00:22:34.520 --> 00:22:34.960]  那你又說
[00:22:34.960 --> 00:22:37.480]  我為什麼要來搞呢?
[00:22:37.480 --> 00:22:38.240]  快快快
[00:22:38.240 --> 00:22:39.400]  反正你都行
[00:22:39.400 --> 00:22:40.160]  你有能力
[00:22:40.160 --> 00:22:40.840]  你有大能力
[00:22:40.840 --> 00:22:41.560]  我又敬畏你
[00:22:41.560 --> 00:22:42.440]  那你想怎樣?
[00:22:42.440 --> 00:22:43.160]  還要拖
[00:22:43.160 --> 00:22:43.800]  神說不是
[00:22:43.800 --> 00:22:44.960]  你要慢慢
[00:22:44.960 --> 00:22:45.480]  漸漸地
[00:22:45.480 --> 00:22:46.160]  所以說了兩次
[00:22:46.160 --> 00:22:47.200]  漸漸地趕出去
[00:22:47.200 --> 00:22:49.320]  又不要這麼快
[00:22:49.320 --> 00:22:51.800]  是不是神找我們來搞呢?
[00:22:51.800 --> 00:22:52.600]  不是
[00:22:52.600 --> 00:22:54.040]  有時候神解釋給你聽
[00:22:54.040 --> 00:22:55.920]  有時候神不一定會解釋給你聽
[00:22:55.920 --> 00:22:56.880]  不過神
[00:22:56.880 --> 00:22:57.880]  起碼一件事
[00:22:57.880 --> 00:23:01.160]  你不要以為神會按照你的時間表
[00:23:01.160 --> 00:23:03.600]  以及你的方式來做
[00:23:03.600 --> 00:23:04.040]  所以說
[00:23:04.040 --> 00:23:05.600]  神一定會解決這件事的
[00:23:05.600 --> 00:23:07.280]  所以公司裡面的壞人
[00:23:07.280 --> 00:23:08.560]  一定會搞定他
[00:23:08.560 --> 00:23:08.880]  於是
[00:23:08.880 --> 00:23:09.080]  哎呀
[00:23:09.080 --> 00:23:09.880]  真的看到走了
[00:23:09.880 --> 00:23:12.560]  誰知道第一個更壞的
[00:23:12.560 --> 00:23:13.320]  不要搞錯啊
[00:23:13.320 --> 00:23:13.640]  神啊
[00:23:13.640 --> 00:23:15.160]  你想怎樣?
[00:23:15.160 --> 00:23:16.960]  你說搞定他
[00:23:16.960 --> 00:23:18.320]  這個如假如真的
[00:23:18.320 --> 00:23:21.200]  神說你要漸漸地
[00:23:21.200 --> 00:23:22.520]  要慢慢來
[00:23:22.520 --> 00:23:25.160]  我有我的時間表
[00:23:25.160 --> 00:23:26.360]  我覺得神很有意思
[00:23:26.360 --> 00:23:27.960]  對伊斯蘭人來說
[00:23:27.960 --> 00:23:30.440]  神給了他一點點原因
[00:23:30.440 --> 00:23:31.760]  一點點原因是什麼?
[00:23:31.760 --> 00:23:32.520]  因為他說
[00:23:32.520 --> 00:23:37.040]  恐怕這些田間的野獸多起來害你
[00:23:37.040 --> 00:23:38.840]  因為如果你一過去滅絕他們
[00:23:38.840 --> 00:23:40.160]  把他們都趕走
[00:23:40.160 --> 00:23:40.800]  於是
[00:23:40.800 --> 00:23:41.080]  第一
[00:23:41.080 --> 00:23:43.080]  誰幫你耕田?
[00:23:43.080 --> 00:23:43.520]  第二
[00:23:43.520 --> 00:23:45.720]  耕田的東西空廢了的時候
[00:23:45.720 --> 00:23:48.680]  那些野獸猛獸就來攻擊你
[00:23:48.680 --> 00:23:49.520]  所以有時候
[00:23:49.520 --> 00:23:51.360]  神所看見的那幅圖畫
[00:23:51.360 --> 00:23:53.680]  和你和我看見的那幅圖畫不同
[00:23:53.680 --> 00:23:55.760]  我們總是看到人生窄窄了一點
[00:23:55.760 --> 00:23:57.040]  最好就把這個獨創
[00:23:57.040 --> 00:23:57.760]  割了它
[00:23:57.760 --> 00:23:58.280]  搞定了
[00:23:58.280 --> 00:23:59.120]  好
[00:23:59.120 --> 00:24:00.200]  讚美感謝主
[00:24:00.200 --> 00:24:00.960]  開個感恩會
[00:24:00.960 --> 00:24:01.720]  沒事了
[00:24:01.720 --> 00:24:02.600]  搞定了
[00:24:02.600 --> 00:24:03.600]  想得這麼花明
[00:24:03.600 --> 00:24:04.240]  遊一圈
[00:24:04.240 --> 00:24:05.080]  以後沒事了
[00:24:05.080 --> 00:24:05.840]  不是的
[00:24:05.840 --> 00:24:06.400]  神說
[00:24:06.400 --> 00:24:08.440]  有時候你割了樓
[00:24:08.440 --> 00:24:10.120]  你也死了
[00:24:10.120 --> 00:24:11.120]  是不是?
[00:24:11.120 --> 00:24:12.600]  神想你贏
[00:24:12.600 --> 00:24:14.480]  但不想你死
[00:24:14.480 --> 00:24:15.240]  是不是?
[00:24:15.240 --> 00:24:18.040]  你把外邦的民族都趕走
[00:24:18.040 --> 00:24:18.840]  你不和他們在一起
[00:24:18.840 --> 00:24:21.080]  有一段很長的時間生活的時候
[00:24:21.080 --> 00:24:21.720]  好了
[00:24:21.720 --> 00:24:22.320]  都走了
[00:24:22.320 --> 00:24:23.400]  真的被你趕走了
[00:24:23.400 --> 00:24:24.560]  我幫你趕走了
[00:24:24.560 --> 00:24:26.120]  那時候地就荒涼了
[00:24:26.120 --> 00:24:27.320]  你種東西不夠了
[00:24:27.320 --> 00:24:28.640]  於是地獸就起來了
[00:24:28.640 --> 00:24:29.960]  最終你也死了
[00:24:29.960 --> 00:24:31.000]  神說我知道的
[00:24:31.000 --> 00:24:32.480]  我知道的比你多
[00:24:32.480 --> 00:24:33.800]  你相信我
[00:24:33.800 --> 00:24:35.280]  我知道的比你多
[00:24:35.280 --> 00:24:38.400]  所以你不單要信任我能夠幫你解決
[00:24:38.400 --> 00:24:40.240]  滅絕你的困難
[00:24:40.240 --> 00:24:43.760]  你還要相信我滅絕你的困難的方法
[00:24:43.760 --> 00:24:45.120]  這個更難
[00:24:45.120 --> 00:24:46.080]  這個信心還要大
[00:24:46.080 --> 00:24:49.160]  你要相信我做的方法
[00:24:49.160 --> 00:24:51.080]  你不可以不相信我的方法
[00:24:51.080 --> 00:24:52.320]  因為我看得比你多
[00:24:52.320 --> 00:24:54.160]  我知道的比你多
[00:24:54.160 --> 00:24:56.680]  我從來都不是開玩笑
[00:24:56.680 --> 00:24:58.160]  不需要的時候
[00:24:58.160 --> 00:24:59.440]  我會很快幫你解決
[00:24:59.440 --> 00:25:00.480]  但有時候有些事情
[00:25:00.480 --> 00:25:02.200]  你要慢慢慢慢的
[00:25:02.200 --> 00:25:03.240]  過程當中
[00:25:03.240 --> 00:25:04.480]  我要考慮很多事情的時候
[00:25:04.480 --> 00:25:05.360]  神說你不知道的
[00:25:05.360 --> 00:25:06.080]  我知道的
[00:25:06.080 --> 00:25:07.040]  你信得過我嗎?
[00:25:07.040 --> 00:25:08.160]  忍耐
[00:25:08.160 --> 00:25:10.040]  要有這樣的耐性
[00:25:10.040 --> 00:25:11.160]  這個不容易
[00:25:11.160 --> 00:25:12.640]  但神說你要記住
[00:25:12.640 --> 00:25:13.400]  要的
[00:25:13.400 --> 00:25:15.160]  要學的
[00:25:15.160 --> 00:25:16.560]  這是第一樣
[00:25:16.560 --> 00:25:19.240]  第二樣的提醒是怎樣呢?
[00:25:19.240 --> 00:25:21.800]  很重要
[00:25:21.800 --> 00:25:23.640]  第25節
[00:25:23.640 --> 00:25:25.200]  他們的神像
[00:25:25.200 --> 00:25:26.320]  你要用火焚燒
[00:25:26.320 --> 00:25:27.560]  神像上的金銀
[00:25:27.560 --> 00:25:28.640]  你不可以貪愛
[00:25:28.640 --> 00:25:30.240]  也不可以據為己有
[00:25:30.240 --> 00:25:31.720]  說得很長
[00:25:31.720 --> 00:25:32.480]  重複是重複的
[00:25:32.480 --> 00:25:34.360]  因為是你的神所厭惡的
[00:25:34.360 --> 00:25:35.920]  可厭惡之物
[00:25:35.920 --> 00:25:37.520]  你們不可以帶進你的家
[00:25:37.520 --> 00:25:38.400]  免得你們跟他一樣
[00:25:38.400 --> 00:25:39.760]  一起兩位滅
[00:25:39.760 --> 00:25:41.520]  你們要非常憎惡他
[00:25:41.520 --> 00:25:43.040]  因為非常厭惡他
[00:25:43.040 --> 00:25:44.600]  因為這是當委之物
[00:25:44.600 --> 00:25:45.880]  說了很多次
[00:25:45.880 --> 00:25:46.720]  說什麼
[00:25:46.720 --> 00:25:47.960]  很重要的
[00:25:47.960 --> 00:25:50.480]  拉牆的過程當中
[00:25:50.480 --> 00:25:51.080]  第一
[00:25:51.080 --> 00:25:53.760]  你要學習怎樣對我仍然有信心
[00:25:53.760 --> 00:25:54.840]  我處理的方法
[00:25:54.840 --> 00:25:56.840]  你完全信得過我處理的方法
[00:25:56.840 --> 00:25:57.480]  第二
[00:25:57.480 --> 00:25:59.000]  你要很小心
[00:25:59.000 --> 00:26:00.080]  因為在這個過程中
[00:26:00.080 --> 00:26:02.280]  千萬不要打倒了敵人
[00:26:02.280 --> 00:26:05.400]  自己也滅亡了
[00:26:05.400 --> 00:26:06.600]  有什麼辦法呢?
[00:26:06.600 --> 00:26:09.200]  跟他很清楚劃分界線
[00:26:09.200 --> 00:26:10.640]  劃分界線的意思是什麼呢?
[00:26:10.640 --> 00:26:13.080]  就是他的東西不可以成為你的東西
[00:26:13.080 --> 00:26:14.440]  他所珍貴的東西
[00:26:14.440 --> 00:26:16.360]  不是成為你珍貴的東西
[00:26:16.360 --> 00:26:16.960]  這個呢
[00:26:16.960 --> 00:26:18.880]  26節用了一個字
[00:26:18.880 --> 00:26:20.200]  可憎惡的物
[00:26:20.200 --> 00:26:21.520]  或者可厭之物
[00:26:21.520 --> 00:26:23.480]  這個Hareem這個字很特別的
[00:26:23.480 --> 00:26:25.200]  原文有一個中性的字
[00:26:25.200 --> 00:26:32.120]  就是你最敬仰的
[00:26:32.120 --> 00:26:33.240]  擁抱的
[00:26:33.240 --> 00:26:35.120]  你最喜歡的
[00:26:35.120 --> 00:26:36.960]  你敬拜之物
[00:26:36.960 --> 00:26:38.360]  那為什麼要稱為憎厭之物呢?
[00:26:38.360 --> 00:26:40.960]  因為敬拜別臣之物
[00:26:40.960 --> 00:26:43.320]  就成為以色列人的憎惡之物
[00:26:43.320 --> 00:26:45.240]  你明白嗎?
[00:26:45.240 --> 00:26:47.680]  什麼叫敬拜別臣的
[00:26:47.680 --> 00:26:49.000]  就是敬拜之物呢?
[00:26:49.000 --> 00:26:50.200]  敬拜之物就是
[00:26:50.200 --> 00:26:52.920]  他們的民族都有他們的敬拜
[00:26:52.920 --> 00:26:54.480]  他們有他們的擁抱
[00:26:54.480 --> 00:26:55.800]  他們的嚮往
[00:26:55.800 --> 00:26:57.600]  他們所追尋的東西
[00:26:57.600 --> 00:26:58.120]  神話的
[00:26:58.120 --> 00:26:59.320]  他們所追尋的東西
[00:26:59.320 --> 00:27:00.960]  不可以成為你追尋的東西
[00:27:00.960 --> 00:27:02.400]  記住
[00:27:02.400 --> 00:27:03.880]  他所用的原則
[00:27:03.880 --> 00:27:05.160]  不可以成為你的原則
[00:27:05.160 --> 00:27:07.720]  恐怕在這個過程裡面
[00:27:07.720 --> 00:27:09.320]  你贏了
[00:27:09.320 --> 00:27:11.040]  但是你跟了他的方法
[00:27:11.040 --> 00:27:12.560]  很多時候我們有這種隱憂的
[00:27:12.560 --> 00:27:14.080]  哇!你這麼難處的時候
[00:27:14.080 --> 00:27:14.800]  他這麼做
[00:27:14.800 --> 00:27:15.640]  好啊
[00:27:15.640 --> 00:27:16.760]  你這麼做
[00:27:16.760 --> 00:27:17.520]  我也是這麼做
[00:27:17.520 --> 00:27:19.040]  你說我不懂嗎?
[00:27:19.040 --> 00:27:20.560]  於是慢慢慢慢的時候
[00:27:20.560 --> 00:27:22.840]  在延長的過程裡面
[00:27:22.840 --> 00:27:26.240]  失去了你的持守
[00:27:26.240 --> 00:27:28.360]  失去了你的標準
[00:27:28.360 --> 00:27:30.080]  就學了別人的方法
[00:27:30.080 --> 00:27:31.360]  以色列人有沒有這麼做呢?
[00:27:31.360 --> 00:27:31.960]  很可惜
[00:27:31.960 --> 00:27:33.760]  以色列人真的這麼做
[00:27:33.760 --> 00:27:34.560]  記得嗎?
[00:27:34.560 --> 00:27:36.160]  以色列人進入迦南的時候
[00:27:36.160 --> 00:27:37.560]  學了他們什麼呢?
[00:27:37.560 --> 00:27:38.760]  拜巴黎
