
[00:00:00.000 --> 00:00:01.200]  我們這樣的神秘
[00:16:17.400 --> 00:16:19.400]  應該我們有所屬
[00:16:19.400 --> 00:16:19.800]  沒錯
[00:16:19.800 --> 00:16:23.000]  你是屬於無形的大的永恆的教會
[00:16:23.000 --> 00:16:26.400]  亦都同時要將所屬的關係
[00:16:26.400 --> 00:16:28.900]  體現在地區的教會當中
[00:16:28.900 --> 00:16:32.100]  你是需要有所屬
[00:16:32.100 --> 00:16:32.400]  頂智
[00:16:32.400 --> 00:16:34.400]  我希望你們大家都會明白
[00:16:34.400 --> 00:16:35.400]  我這樣說的時候
[00:16:35.400 --> 00:16:37.600]  並不是說希望多些人來教會
[00:16:37.600 --> 00:16:38.500]  多些會友
[00:16:38.500 --> 00:16:39.300]  名單長一點
[00:16:39.300 --> 00:16:40.900]  我就開心一點
[00:16:40.900 --> 00:16:43.100]  那個並不是我的關注
[00:16:43.100 --> 00:16:45.400]  我的關注就是每一個頂智妹
[00:16:45.400 --> 00:16:49.900]  有你自己真正屬靈的家
[00:16:49.900 --> 00:16:51.000]  有你自己真正
[00:16:51.000 --> 00:16:52.700]  你可以毀身侍奉
[00:16:52.700 --> 00:16:55.500]  毀身崇拜的地方
[00:16:55.500 --> 00:16:58.400]  你要將神家裏的人
[00:16:58.400 --> 00:17:03.000]  這件事情體現在實際的生活裏面
[00:17:03.000 --> 00:17:04.000]  我剛才提及過
[00:17:04.000 --> 00:17:07.600]  我在愉景灣三周年堂慶的時候
[00:17:07.600 --> 00:17:09.600]  我聽他們頂智妹講這件事
[00:17:09.600 --> 00:17:11.800]  因為他們教會有很多的佈置
[00:17:11.800 --> 00:17:13.400]  很多的白鴿
[00:17:13.400 --> 00:17:15.600]  是紙的白鴿
[00:17:15.600 --> 00:17:17.300]  吊在禮堂上
[00:17:17.300 --> 00:17:19.700]  很多很特別的佈置
[00:17:19.700 --> 00:17:20.300]  他們告訴我
[00:17:20.300 --> 00:17:21.500]  有十多位的姐妹
[00:17:21.500 --> 00:17:23.200]  他們很用心地佈置
[00:17:23.200 --> 00:17:24.800]  很多個小時
[00:17:24.800 --> 00:17:26.000]  但同時他們告訴我
[00:17:26.000 --> 00:17:27.300]  完了之後
[00:17:27.300 --> 00:17:28.700]  他們發覺大家之間的關係
[00:17:28.700 --> 00:17:30.700]  熟悉了很多
[00:17:30.700 --> 00:17:36.300]  還有感覺自己好像愛愉景灣宣道會多了
[00:17:36.300 --> 00:17:39.200]  那種關係是需要透過參與
[00:17:39.200 --> 00:17:43.800]  去發揮出來和體現出來
[00:17:43.800 --> 00:17:45.800]  如果你自己家裏有盆盆栽
[00:17:45.800 --> 00:17:48.500]  如果你自己請工人去澆水
[00:17:48.500 --> 00:17:51.200]  你會發覺跟他們之間沒有什麼關係
[00:17:51.200 --> 00:17:54.700]  如果你試過自己親自一個月去澆水
[00:17:54.700 --> 00:17:55.900]  澆了一個月之後
[00:17:55.900 --> 00:17:57.800]  如果他稍微枯萎一點
[00:17:57.800 --> 00:18:00.000]  你會很傷心
[00:18:00.000 --> 00:18:01.900]  因為你親自的參與
[00:18:01.900 --> 00:18:04.300]  建立了那種關係
[00:18:04.300 --> 00:18:07.300]  不是在名份上有個名稱
[00:18:07.300 --> 00:18:09.800]  而是透過參與體現那種
[00:18:09.800 --> 00:18:13.100]  神家裏的人的關係
[00:18:13.100 --> 00:18:14.600]  所以弟兄姊妹聖經所說的
[00:18:14.600 --> 00:18:19.600]  我們再看剛才所看的第二章二十一節
[00:18:19.600 --> 00:18:22.700]  它說「各房靠他聯絡得合適
[00:18:22.700 --> 00:18:24.900]  漸漸成為主的聖殿」
[00:18:24.900 --> 00:18:29.200]  整個教會在主的裏面聯合起來
[00:18:29.200 --> 00:18:32.800]  而先會成為主的聖殿
[00:18:32.800 --> 00:18:34.800]  然後最後二十二節
[00:18:34.800 --> 00:18:39.100]  「你們也靠他同被建造
[00:18:39.100 --> 00:18:43.300]  成為神藉著聖靈居住的所在」
[00:18:43.300 --> 00:18:45.000]  是同被建造
[00:18:45.000 --> 00:18:47.200]  不是單一個人被建造
[00:18:47.200 --> 00:18:48.400]  還有留心
[00:18:48.400 --> 00:18:51.500]  聖父、聖子、聖靈
[00:18:51.500 --> 00:18:52.800]  三位一體的神
[00:18:52.800 --> 00:18:56.000]  同時在這節聖經裏面提及
[00:18:56.000 --> 00:18:59.100]  他們是一同
[00:18:59.100 --> 00:19:01.000]  來成就這件事情
[00:19:01.000 --> 00:19:03.300]  就是建立他們自己的教會
[00:19:03.300 --> 00:19:05.600]  讓教會能夠一同成長
[00:19:05.600 --> 00:19:07.600]  一同蒙恩
[00:19:07.600 --> 00:19:09.000]  弟兄姊妹
[00:19:09.000 --> 00:19:10.600]  我們看這段聖經的時候
[00:19:10.600 --> 00:19:12.600]  我們就感受到神的心意
[00:19:12.600 --> 00:19:15.700]  神希望他的教會能夠一同建立
[00:19:15.700 --> 00:19:18.000]  也盼望你和我心側知道
[00:19:18.000 --> 00:19:19.500]  你是屬於神的
[00:19:19.500 --> 00:19:21.600]  也是屬於神的家
[00:19:21.600 --> 00:19:24.900]  也盼望我們能夠在實際的生活當中
[00:19:24.900 --> 00:19:27.900]  將這種關係體現出來
[00:19:27.900 --> 00:19:29.400]  實踐出來
[00:19:29.400 --> 00:19:31.900]  而能夠成就神的心意
[00:19:31.900 --> 00:19:33.900]  我們一起來祈禱

