
[00:00:00.000 --> 00:00:02.000]  今天我們要開始看
[00:19:20.000 --> 00:19:22.000]  都是爲了要遵循
[00:19:22.000 --> 00:19:25.000]  父神的救恩的旨意和計劃
[00:19:25.000 --> 00:19:28.000]  付上自己的生命代價
[00:19:28.000 --> 00:19:30.000]  來完成這一切
[00:19:30.000 --> 00:19:33.000]  好讓神得到滿足
[00:19:33.000 --> 00:19:35.000]  好讓人得救
[00:19:35.000 --> 00:19:37.000]  正因爲這個緣故
[00:19:37.000 --> 00:19:40.000]  神就將祂升位至高
[00:19:40.000 --> 00:19:42.000]  祂自卑
[00:19:42.000 --> 00:19:44.000]  神卻將祂升高
[00:19:44.000 --> 00:19:46.000]  祂一步一步地降低
[00:19:46.000 --> 00:19:49.000]  神卻將祂一步一步地升高
[00:19:49.000 --> 00:19:52.000]  結果在整個的宇宙裏面
[00:19:52.000 --> 00:19:56.000]  沒有不口稱耶穌基督爲主的
[00:19:56.000 --> 00:19:59.000]  沒有不向祂屈膝敬拜的
[00:19:59.000 --> 00:20:01.000]  最後的結果
[00:20:01.000 --> 00:20:04.000]  就是使榮耀歸於父神
[00:20:04.000 --> 00:20:07.000]  這個偉大的過程
[00:20:07.000 --> 00:20:09.000]  真是叫我們覺得奇妙
[00:20:09.000 --> 00:20:12.000]  叫我們覺得感動寶貴
[00:20:12.000 --> 00:20:14.000]  而我們竟然成了
[00:20:14.000 --> 00:20:18.000]  耶穌基督這樣捨己的對象
[00:20:18.000 --> 00:20:20.000]  我們算得什麼
[00:20:20.000 --> 00:20:21.000]  我們何等卑微
[00:20:21.000 --> 00:20:24.000]  我們原來是罪人與神爲敵
[00:20:24.000 --> 00:20:27.000]  我們是偏心極路
[00:20:27.000 --> 00:20:29.000]  但是我們的主耶穌基督
[00:20:29.000 --> 00:20:32.000]  竟然從主的地位上
[00:20:32.000 --> 00:20:35.000]  這樣地降低下來
[00:20:35.000 --> 00:20:36.000]  我們的主
[00:20:36.000 --> 00:20:41.000]  所以有兩重的主的地位
[00:20:41.000 --> 00:20:43.000]  第一重的主的地位
[00:20:43.000 --> 00:20:45.000]  就是祂原來有的
[00:20:45.000 --> 00:20:47.000]  第二重主的地位
[00:20:47.000 --> 00:20:48.000]  降低以後
[00:20:48.000 --> 00:20:50.000]  神再將祂升高
[00:20:50.000 --> 00:20:53.000]  所以第一層的意義
[00:20:53.000 --> 00:20:55.000]  和第二層的意義
[00:20:55.000 --> 00:20:56.000]  加在一起
[00:20:56.000 --> 00:20:58.000]  那更是完成了
[00:20:58.000 --> 00:21:01.000]  耶穌基督這個主的身份
[00:21:01.000 --> 00:21:03.000]  感謝讚美主
[00:21:03.000 --> 00:21:05.000]  祂第一重的主的身份
[00:21:05.000 --> 00:21:08.000]  是在救贖之前的原有的身份
[00:21:08.000 --> 00:21:12.000]  那個身份雖然是最高超偉大
[00:21:12.000 --> 00:21:17.000]  但是還不算的絕對的完全
[00:21:17.000 --> 00:21:19.000]  因爲墮落的人
[00:21:19.000 --> 00:21:21.000]  還不會再自動地
[00:21:21.000 --> 00:21:23.000]  甘心地歸向他
[00:21:23.000 --> 00:21:24.000]  在他面前取喜
[00:21:24.000 --> 00:21:26.000]  口稱他爲主
[00:21:26.000 --> 00:21:31.000]  只有當他經過了降低受死
[00:21:31.000 --> 00:21:33.000]  再被神升高的時候
[00:21:33.000 --> 00:21:36.000]  這些原來墮落的人
[00:21:36.000 --> 00:21:37.000]  犯罪的人
[00:21:37.000 --> 00:21:38.000]  背疑的人
[00:21:38.000 --> 00:21:39.000]  與他爲敵的人
[00:21:39.000 --> 00:21:42.000]  才自動地甘心樂意地
[00:21:42.000 --> 00:21:44.000]  無體投地地
[00:21:44.000 --> 00:21:45.000]  服服在他面前
[00:21:45.000 --> 00:21:48.000]  口稱他爲主
[00:21:48.000 --> 00:21:50.000]  這樣就是完成了
[00:21:50.000 --> 00:21:53.000]  耶穌基督的主的
[00:21:53.000 --> 00:21:57.000]  整個的意義了
[00:21:57.000 --> 00:21:58.000]  主耶穌基督
[00:21:58.000 --> 00:22:01.000]  在希伯來書裏的七個名稱
[00:22:01.000 --> 00:22:05.000]  就是第二章第十節所說的元帥
[00:22:05.000 --> 00:22:10.000]  二章十節所說的元帥
[00:22:10.000 --> 00:22:14.000]  我把這一節也讀出來
[00:22:14.000 --> 00:22:18.000]  給大家聽二章十節
[00:22:18.000 --> 00:22:22.000]  原來那爲萬物所屬
[00:22:22.000 --> 00:22:23.000]  爲萬物所本的
[00:22:23.000 --> 00:22:27.000]  要領許多的兒子進榮耀裏去
[00:22:27.000 --> 00:22:30.000]  使救他們的元帥因受苦難
[00:22:30.000 --> 00:22:34.000]  得以完全本是合一的
[00:22:34.000 --> 00:22:37.000]  耶穌基督是救恩的元帥
[00:22:37.000 --> 00:22:38.000]  他已經藉着死
[00:22:38.000 --> 00:22:41.000]  敗壞了那掌死權的魔鬼
[00:22:41.000 --> 00:22:45.000]  並且釋放了那些一生因爲怕死
[00:22:45.000 --> 00:22:47.000]  而爲奴僕的人
[00:22:47.000 --> 00:22:50.000]  這是二章十四節十五節的話
[00:22:50.000 --> 00:22:52.000]  我們的主耶穌基督
[00:22:52.000 --> 00:22:54.000]  是什麼元帥呢?
[00:22:54.000 --> 00:22:56.000]  是救恩的元帥
[00:22:56.000 --> 00:22:59.000]  這位元帥得到什麼勝利呢?
[00:22:59.000 --> 00:23:02.000]  他勝過了掌死權的魔鬼
[00:23:02.000 --> 00:23:05.000]  他怎麼樣勝過掌死權的魔鬼的呢?
[00:23:05.000 --> 00:23:07.000]  是藉着死
[00:23:07.000 --> 00:23:09.000]  這是何等的奇妙
[00:23:09.000 --> 00:23:11.000]  藉着死勝過死
[00:23:11.000 --> 00:23:15.000]  藉着死敗壞了掌死權的魔鬼
[00:23:15.000 --> 00:23:17.000]  藉着死廢掉了死
[00:23:17.000 --> 00:23:20.000]  藉着死吞滅了死
[00:23:20.000 --> 00:23:21.000]  這樣一來
[00:23:21.000 --> 00:23:25.000]  那些原來被死捆綁的人
[00:23:25.000 --> 00:23:29.000]  因爲怕死而做撒旦的奴僕的人
[00:23:29.000 --> 00:23:31.000]  就得到釋放了
[00:23:31.000 --> 00:23:33.000]  一個人最怕的就是死
[00:23:33.000 --> 00:23:35.000]  如果死的問題解決了
[00:23:35.000 --> 00:23:37.000]  一個人還怕什麼呢?
[00:23:37.000 --> 00:23:38.000]  所以在耶穌基督裏面
[00:23:38.000 --> 00:23:40.000]  我們毫無懼怕
[00:23:40.000 --> 00:23:42.000]  我們得到了永遠的生命
[00:23:42.000 --> 00:23:44.000]  我們得到了完全的釋放
[00:23:44.000 --> 00:23:47.000]  耶穌基督率領我們跨聖
[00:23:47.000 --> 00:23:50.000]  他也帶領我們進入恩息
[00:23:50.000 --> 00:23:53.000]  豐盛的生命和永遠的生命
[00:23:53.000 --> 00:23:54.000]  阿們

