
[00:00:00.000 --> 00:00:02.800]  我們讀的是詩篇四十八篇
[00:19:01.900 --> 00:19:03.900]  你所聽見聖經所說的事情
[00:19:03.900 --> 00:19:08.900]  會在你自己身上經歷到
[00:19:08.900 --> 00:19:10.900]  你遇到困難的時候
[00:19:10.900 --> 00:19:12.900]  去留心去經歷神
[00:19:12.900 --> 00:19:15.900]  怎樣與你同在
[00:19:15.900 --> 00:19:18.900]  聖經亦都在我們剛才所讀的
[00:19:18.900 --> 00:19:22.900]  或者《易直經文》的最後一句說
[00:19:22.900 --> 00:19:27.900]  神必建立者成,直到永遠
[00:19:27.900 --> 00:19:30.900]  我們知道是上帝讓我們應許
[00:19:30.900 --> 00:19:32.900]  所以在一切的處境當中
[00:19:32.900 --> 00:19:36.900]  記得神必與我們同在
[00:19:36.900 --> 00:19:38.900]  當然聖經亦都說到一個事情
[00:19:38.900 --> 00:19:40.900]  剛才我們提到
[00:19:40.900 --> 00:19:42.900]  聖經當時的論述
[00:19:42.900 --> 00:19:46.900]  亦都指向將來更大的事情
[00:19:46.900 --> 00:19:48.900]  神的聖城
[00:19:48.900 --> 00:19:52.900]  神的教會是永遠被建立的
[00:19:52.900 --> 00:19:54.900]  直到永遠
[00:19:54.900 --> 00:19:56.900]  但如果看回歷史
[00:19:56.900 --> 00:19:58.900]  沒錯,在歷史當中
[00:19:58.900 --> 00:20:02.900]  耶路撒冷城曾經是多次被攻陷
[00:20:02.900 --> 00:20:04.900]  最大家記得的事情
[00:20:04.900 --> 00:20:06.900]  公元七十年的時候
[00:20:06.900 --> 00:20:08.900]  發生的事情
[00:20:08.900 --> 00:20:10.900]  尼祿將軍
[00:20:10.900 --> 00:20:14.900]  將整個耶路撒冷摧毀、拆毀
[00:20:14.900 --> 00:20:16.900]  但為何會有這樣的事情呢?
[00:20:16.900 --> 00:20:18.900]  為何會突然間
[00:20:18.900 --> 00:20:20.900]  聖經說神建立者成
[00:20:20.900 --> 00:20:24.900]  但這個城市會被拆毀呢?
[00:20:24.900 --> 00:20:28.900]  主耶穌在耶路撒冷城被拆毀之前
[00:20:28.900 --> 00:20:30.900]  曾經這樣講述一件事情
[00:20:30.900 --> 00:20:32.900]  《馬太方面十三章》
[00:20:32.900 --> 00:20:35.900]  你會記得這段經文
[00:20:35.900 --> 00:20:38.900]  主耶穌對耶路撒冷說
[00:20:38.900 --> 00:20:40.900]  帶著一種心情
[00:20:40.900 --> 00:20:42.900]  來呼籲他們
[00:20:42.900 --> 00:20:45.900]  耶路撒冷啊!耶路撒冷啊!
[00:20:45.900 --> 00:20:48.900]  你曾經殺害很多先知
[00:20:48.900 --> 00:20:52.900]  我多次懸疑聚集你的兒女
[00:20:52.900 --> 00:20:54.900]  你記得聖經說
[00:20:54.900 --> 00:20:56.900]  是多次懸疑
[00:20:56.900 --> 00:20:58.900]  不是一次、兩次
[00:20:58.900 --> 00:21:03.900]  好像沒有雞把小雞聚集在翅膀底下
[00:21:03.900 --> 00:21:08.900]  很想他們能夠回到他的裡面
[00:21:08.900 --> 00:21:13.900]  對不起
[00:21:13.900 --> 00:21:19.900]  很想我們回到他的裡面
[00:21:19.900 --> 00:21:23.900]  或者說去停留在他的同在當中
[00:21:23.900 --> 00:21:25.900]  很想回到主的面前
[00:21:25.900 --> 00:21:28.900]  讓他們能夠領受平安
[00:21:28.900 --> 00:21:30.900]  但接著一句話你聽到
[00:21:30.900 --> 00:21:34.900]  「只是你們不願意」
[00:21:34.900 --> 00:21:36.900]  有些情況下
[00:21:36.900 --> 00:21:39.900]  人不願意再繼續聽從神
[00:21:39.900 --> 00:21:42.900]  不願意再繼續依靠他
[00:21:42.900 --> 00:21:45.900]  不願意再繼續跟隨上帝
[00:21:45.900 --> 00:21:51.900]  在那時候他們進入一個最危險的狀況
[00:21:51.900 --> 00:21:53.900]  弟兄姊妹因此你要知道
[00:21:53.900 --> 00:21:56.900]  如果你知道你是在聽從神
[00:21:56.900 --> 00:21:59.900]  你是繼續來信靠祂
[00:21:59.900 --> 00:22:04.900]  你就是住在最安全的堡壘
[00:22:04.900 --> 00:22:07.900]  人以為你去了一個很危險的地方
[00:22:07.900 --> 00:22:11.900]  其實你去了一個最安全的地方
[00:22:11.900 --> 00:22:14.900]  相對來說
[00:22:14.900 --> 00:22:19.900]  如果你發覺自己離開了神的同在
[00:22:19.900 --> 00:22:23.900]  去到一個人以為最安全的地方
[00:22:23.900 --> 00:22:28.900]  其實是最危險的地方
[00:22:28.900 --> 00:22:33.900]  因為離開神就是最危險
[00:22:33.900 --> 00:22:35.900]  因此在一切情況下
[00:22:35.900 --> 00:22:39.900]  弟兄姊妹保守自己留在神的同在中
[00:22:39.900 --> 00:22:45.900]  你會經歷到神自己的恩惠和保守
[00:22:45.900 --> 00:22:50.900]  深刻地讓你去體會和明白
[00:22:50.900 --> 00:22:51.900]  我們再看
[00:22:51.900 --> 00:22:53.900]  在《正經》裏面提到
[00:22:53.900 --> 00:22:55.900]  當我們回想神的保守的時候
[00:22:55.900 --> 00:22:57.900]  就會很清楚知道
[00:22:57.900 --> 00:22:59.900]  去忍耐
[00:22:59.900 --> 00:23:02.900]  更能夠忍耐地去跟隨祂
[00:23:02.900 --> 00:23:03.900]  在《敬文》提到
[00:23:03.900 --> 00:23:06.900]  當我們經過聯軍入侵之後
[00:23:06.900 --> 00:23:09.900]  他們回想經歷的事情
[00:23:09.900 --> 00:23:14.900]  體會到神的慈愛、公義和判斷
[00:23:14.900 --> 00:23:17.900]  這些一切神的屬性是不會改變的
[00:23:17.900 --> 00:23:20.900]  因此面對新的挑戰的時候
[00:23:20.900 --> 00:23:22.900]  他們更加可以放膽
[00:23:22.900 --> 00:23:27.900]  而且是歡喜快樂地去面對
[00:23:27.900 --> 00:23:31.900]  我最近去到康澤禮堂那邊
[00:23:31.900 --> 00:23:34.900]  去到平台看玻璃門
[00:23:34.900 --> 00:23:39.900]  又看到我們有一個金句的屏幕
[00:23:39.900 --> 00:23:41.900]  一句說話很簡單
[00:23:41.900 --> 00:23:44.900]  突然間很深刻地再次觸動我
[00:23:44.900 --> 00:23:46.900]  《羅馬書十二章》十二節所說
[00:23:46.900 --> 00:23:50.900]  在盼望中要喜樂
[00:23:50.900 --> 00:23:53.900]  在患難中要忍耐
[00:23:53.900 --> 00:23:56.900]  禱告要行切
[00:23:56.900 --> 00:23:58.900]  原來當我們有盼望神
[00:23:58.900 --> 00:23:59.900]  一定會與我們同在
[00:23:59.900 --> 00:24:01.900]  一定會保守我們
[00:24:01.900 --> 00:24:02.900]  因此在盼望當中
[00:24:02.900 --> 00:24:05.900]  我們心思轉移了
[00:24:05.900 --> 00:24:10.900]  不再想到有什麼很大的困擾難處
[00:24:10.900 --> 00:24:12.900]  而是心裡面的一種心思轉變
[00:24:12.900 --> 00:24:15.900]  引致你的情緒都轉變
[00:24:15.900 --> 00:24:17.900]  我因此可以喜樂地面對
[00:24:17.900 --> 00:24:22.900]  期待著將來神的保守
[00:24:22.900 --> 00:24:26.900]  因此在盼望中喜樂地面對
[00:24:26.900 --> 00:24:29.900]  在石安山
[00:24:29.900 --> 00:24:32.900]  也意味著神同在的地方
[00:24:32.900 --> 00:24:35.900]  你應當歡喜
[00:24:35.900 --> 00:24:38.900]  可以快樂
[00:24:38.900 --> 00:24:40.900]  當醒講到這件事情之後
[00:24:40.900 --> 00:24:42.900]  他們再繼續說一件事情
[00:24:42.900 --> 00:24:45.900]  你們周遊石安
[00:24:45.900 --> 00:24:47.900]  四位來到環繞
[00:24:47.900 --> 00:24:49.900]  數點一下城樓
[00:24:49.900 --> 00:24:52.900]  當他們完了一場大仗之後
[00:24:52.900 --> 00:24:56.900]  很多時候他們會在整個城市巡遊
[00:24:56.900 --> 00:24:59.900]  留意那些城台樓閣
[00:24:59.900 --> 00:25:01.900]  過去如何經歷神的保守
[00:25:01.900 --> 00:25:02.900]  現在得到保存
[00:25:02.900 --> 00:25:06.900]  繼續能夠堅固站穩
[00:25:06.900 --> 00:25:09.900]  在那時候他們回顧神的作為
[00:25:09.900 --> 00:25:12.900]  因此他們心裡有一個很深刻的領受
[00:25:12.900 --> 00:25:17.900]  知道神的恩惠
[00:25:17.900 --> 00:25:22.900]  大家介意我說自己的一些事情嗎?
[00:25:22.900 --> 00:25:27.900]  最近我也拿回一些自己的紀錄來看
[00:25:27.900 --> 00:25:28.900]  差不多已經兩年
[00:25:28.900 --> 00:25:32.900]  我做第二次心臟開胸的手術
[00:25:32.900 --> 00:25:34.900]  很快就差不多兩年了
[00:25:34.900 --> 00:25:36.900]  當我看回的時候
[00:25:36.900 --> 00:25:39.900]  裡面再一次浮現很多的感恩
[00:25:39.900 --> 00:25:40.900]  我提一件事情
[00:25:40.900 --> 00:25:41.900]  在手術之後
[00:25:41.900 --> 00:25:43.900]  很快地第二天進入大房
[00:25:43.900 --> 00:25:46.900]  很多人說手術很成功
[00:25:46.900 --> 00:25:48.900]  立刻可以離開ICU
[00:25:48.900 --> 00:25:51.900]  可以進入大的普通病房
[00:25:51.900 --> 00:25:53.900]  但進入大房之後
[00:25:53.900 --> 00:25:55.900]  當晚 傍晚的時候
[00:25:55.900 --> 00:25:59.900]  醫生突然發現我內出血
[00:25:59.900 --> 00:26:02.900]  流出大量的血
[00:26:02.900 --> 00:26:03.900]  兩個小時之內
[00:26:03.900 --> 00:26:06.900]  差不多有800cc的鮮血
[00:26:06.900 --> 00:26:10.900]  在血水裡流出來
[00:26:10.900 --> 00:26:12.900]  醫生用盡方法幫我止血
[00:26:12.900 --> 00:26:14.900]  但是止不了
[00:26:14.900 --> 00:26:15.900]  他們也很擔心
[00:26:15.900 --> 00:26:18.900]  因為要靠自己的身體來止血
[00:26:18.900 --> 00:26:20.900]  如果長期不止血
[00:26:20.900 --> 00:26:22.900]  是非常危險的
[00:26:22.900 --> 00:26:23.900]  在那個晚上
[00:26:23.900 --> 00:26:24.900]  他們沒有辦法
[00:26:24.900 --> 00:26:26.900]  只能一直幫我輸血
[00:26:26.900 --> 00:26:29.900]  一直加一些血小板
[00:26:29.900 --> 00:26:32.900]  一直幫我加一些營養素
[00:26:32.900 --> 00:26:33.900]  在過程當中
[00:26:33.900 --> 00:26:34.900]  晚上的時候
[00:26:34.900 --> 00:26:37.900]  我發覺自己裡面很混沌
[00:26:37.900 --> 00:26:39.900]  很虛弱
[00:26:39.900 --> 00:26:41.900]  在那種混沌的狀況下
[00:26:41.900 --> 00:26:43.900]  自己有一種情況
[00:26:43.900 --> 00:26:45.900]  突然間好像留意到
[00:26:45.900 --> 00:26:47.900]  很多的邪魔
[00:26:47.900 --> 00:26:51.900]  在心靈裡面來威嚇我
[00:26:51.900 --> 00:26:54.900]  看到好像自己的家人
[00:26:54.900 --> 00:26:56.900]  受到傷害
[00:26:56.900 --> 00:26:57.900]  在過程當中
[00:26:57.900 --> 00:27:01.900]  心裡面有很多的掛心
[00:27:01.900 --> 00:27:03.900]  但是知道這位上帝
[00:27:03.900 --> 00:27:05.900]  祂會保守我
[00:27:05.900 --> 00:27:08.900]  所以我繼續這樣祈禱
[00:27:08.900 --> 00:27:09.900]  在祈禱的時候
[00:27:09.900 --> 00:27:12.900]  事情沒有馬上改變
[00:27:12.900 --> 00:27:14.900]  一直到差不多清晨
[00:27:14.900 --> 00:27:16.900]  他們才發覺
[00:27:16.900 --> 00:27:19.900]  行了,停止了
[00:27:19.900 --> 00:27:22.900]  之後還有其他的功夫
[00:27:22.900 --> 00:27:26.900]  但是一步一步穩定下來
[00:27:26.900 --> 00:27:29.900]  當我想起這件事情的時候
[00:27:29.900 --> 00:27:31.900]  聽到後來有人說
[00:27:31.900 --> 00:27:34.900]  為什麼天父不保守牧師
[00:27:34.900 --> 00:27:36.900]  這麼危險
[00:27:36.900 --> 00:27:39.900]  但是當我自己想起來的時候
[00:27:39.900 --> 00:27:41.900]  我更加深刻知道
[00:27:41.900 --> 00:27:43.900]  是天父保守我
[00:27:43.900 --> 00:27:45.900]  不是因為手術成功
[00:27:45.900 --> 00:27:48.900]  不是因為有很多人的幫助
[00:27:48.900 --> 00:27:52.900]  而是天父奇妙地保守我
[00:27:52.900 --> 00:27:55.900]  讓我去領受神的恩惠
[00:27:55.900 --> 00:27:56.900]  在這段節目中
[00:27:56.900 --> 00:27:57.900]  或許你會在人生裡面
[00:27:57.900 --> 00:27:58.900]  都經歷一些
[00:27:58.900 --> 00:28:01.900]  你意想不到的困難
[00:28:01.900 --> 00:28:03.900]  但是你記得聖經說
[00:28:03.900 --> 00:28:06.900]  因為這神
[00:28:06.900 --> 00:28:08.900]  不是石安城
[00:28:08.900 --> 00:28:09.900]  嚴格來說
[00:28:09.900 --> 00:28:11.900]  不是堅固的堡壘
[00:28:11.900 --> 00:28:15.900]  而是神在堅固的堡壘裡面
[00:28:15.900 --> 00:28:19.900]  祂本身成為你的幫助
[00:28:19.900 --> 00:28:20.900]  因為這神
[00:28:20.900 --> 00:28:23.900]  祂永永遠遠是我們的神
[00:28:23.900 --> 00:28:26.900]  祂會一生引領你的道路
[00:28:26.900 --> 00:28:29.900]  行在蒙恩的路上
[00:28:29.900 --> 00:28:32.900]  直到死時
[00:28:32.900 --> 00:28:34.900]  在過程裡面
[00:28:34.900 --> 00:28:36.900]  深刻地記得
[00:28:36.900 --> 00:28:37.900]  這位上帝
[00:28:37.900 --> 00:28:38.900]  祂與你同在
[00:28:38.900 --> 00:28:43.900]  縱使有幼稚艱難的時候
[00:28:43.900 --> 00:28:44.900]  你記得
[00:28:44.900 --> 00:28:47.900]  祂與你同在
[00:28:47.900 --> 00:28:49.900]  弟兄姊妹想回
[00:28:49.900 --> 00:28:52.900]  提醒自己留心
[00:28:52.900 --> 00:28:54.900]  神在你裡面
[00:28:54.900 --> 00:28:55.900]  你也留意
[00:28:55.900 --> 00:28:58.900]  留在神的同在裡面
[00:28:58.900 --> 00:29:00.900]  大作盼望
[00:29:00.900 --> 00:29:01.900]  面對一切
[00:29:01.900 --> 00:29:03.900]  喜樂地去經歷
[00:29:03.900 --> 00:29:05.900]  神的保守
[00:29:05.900 --> 00:29:07.900]  我們一起祈禱
[00:29:07.900 --> 00:29:09.900]  (字幕製作:貝爾)

