
[00:00:00.000 --> 00:00:11.000]  父神,我們敬拜祢,我們向祢舉目,我們在祢面前等候。
[00:41:43.000 --> 00:41:53.000]  在這裡主耶穌提到,祂願意我們和他之間有知心知教的友情。
[00:41:53.000 --> 00:42:02.000]  我們再看下面,十幾的愛已經提過了,第十三節。
[00:42:02.000 --> 00:42:15.000]  最後兩種的果子,支子蓮在葡萄樹上結果子,兩種的果子,第一種的果子是生命的果子,第八節,第八節。
[00:42:15.000 --> 00:42:28.000]  你們多結果子,我不就因此的榮耀,你們也就是我的門徒了。多結果子,這是生命的果子。
[00:42:28.000 --> 00:42:37.000]  我們結出來生命的果子,就是主的門徒了,神就在榮耀。
[00:42:37.000 --> 00:42:54.000]  生命的果子之外,還有第二種的果子,十六節,不是你們捲起了我,是我捲起了你們,並且分派你們去結果子,叫你們的果子長存。
[00:42:54.000 --> 00:43:04.000]  這個果子怎麼樣結出來的呢?分派你們去結果子,要去才能結果子。
[00:43:04.000 --> 00:43:15.000]  在自己原來的生活中,結不出這個果子來,要去傳播因,得人歸主,成為天父的兒女。
[00:43:15.000 --> 00:43:27.000]  所以這個果子是靈魂的果子,兩種的果子都是寶貴,獻給父神,他悅納,他悅納。
[00:43:27.000 --> 00:43:50.000]  第四,結果子的兩種見證者,門徒和聖靈,我們看第二十六節,二十七節,當我要從父那裡開寶慧師來,就是從父出來真理的聖靈,他來了,就要為我做見證。
[00:43:50.000 --> 00:44:04.000]  二十七節,你們也要做見證,因為你們從起頭就與我同在,所以批道聖靈做見證,又批道我們做見證。
[00:44:04.000 --> 00:44:18.000]  感謝主這兩樣見證連在一起,當我們為主做見證的時候,由聖靈與我們一同做見證,不是我們自己孤單的傳播因做見證。
[00:44:18.000 --> 00:44:25.000]  如果我們自己做見證沒有果孝,聖靈同做見證,就有果孝。
[00:44:25.000 --> 00:44:51.000]  我過去沒有提過,我在香港聽見過一個弟兄做見證,也是好多年前,那個時候大陸剛剛開放可以通信,這個弟兄說,他就開始寫信給他在中國大陸的親友,寫了一千多封信,得到了好多的回應,他信非常的喜樂。
[00:44:51.000 --> 00:45:11.000]  他把自己的親友信去了之外,還要詢問許多的香港的朋友,問他們的家人在中國大陸的住址,收集收集一千多的地址,寫複印信,複印信,得到很好的回應。
[00:45:11.000 --> 00:45:26.000]  有不少人他的複印信信住,當時中國大陸剛剛開放,這個情況是他自己預先也想不到,但他願意為之去做。
[00:45:26.000 --> 00:45:40.000]  他做的時候,見證的時候,聖靈做工超出他的需求之外,意料之外之上的,起了果孝。
[00:45:40.000 --> 00:45:54.000]  我們用以下的時間來看這個真自由,我挑一個要點講,不能夠全講。
[00:45:54.000 --> 00:46:12.000]  真自由,八章三十一到三十六節。
[00:46:12.000 --> 00:46:19.000]  所以,天父的兒子若叫你們自由,你們就真自由了。
[00:46:19.000 --> 00:46:26.000]  真自由從哪裡得來?從天父的兒子耶穌基督得來。
[00:46:26.000 --> 00:46:45.000]  天父的兒子在我們心中的時候,他的神的生命在我們裡面,使我們得自由。所以真正的自由是生命流露出來的自由。
[00:46:45.000 --> 00:47:03.000]  這個生命不是我們原來的生命,乃是耶穌基督的生命。當他的生命進到我們裡面的時候,我們就能夠因為有了這個超然的生命而得自由、勝過、解除一切的困擾。
[00:47:03.000 --> 00:47:08.000]  這個來源是絕對絕對的條件。
[00:47:08.000 --> 00:47:15.000]  人類的歷史告訴我們,人自己沒有自由。
[00:47:15.000 --> 00:47:25.000]  耶穌基督在這裡宣告,神的兒子叫你們自由,你們就真自由。
[00:47:25.000 --> 00:47:30.000]  那麼我們要問一問,這個真自由是怎麼樣的呢?
[00:47:30.000 --> 00:47:34.000]  第一,真理中的自由。
[00:47:34.000 --> 00:47:41.000]  在這裡,我們看見,我們從三十一節開始讀。
[00:47:41.000 --> 00:47:54.000]  耶穌對信祂的猶太人說,你們若常常遵守我的道,就真是我的門徒。你們必曉得真理,真理必教你們得以自由。
[00:47:54.000 --> 00:48:00.000]  所以真自由來的條件是真理,真理。
[00:48:00.000 --> 00:48:06.000]  真理是我們自由的歸道,我們在這個歸道上得以自由。
[00:48:06.000 --> 00:48:11.000]  什麼時候離開這個歸道,立刻失去自由?
[00:48:11.000 --> 00:48:17.000]  好像火車,在歸道上開啟,很快、很穩。
[00:48:17.000 --> 00:48:24.000]  什麼時候出歸,立刻翻車,停止前進。
[00:48:24.000 --> 00:48:30.000]  所以那個歸道是絕對的條件。
[00:48:30.000 --> 00:48:36.000]  我們開車的時候來到交叉路口,紅燈、綠燈。
[00:48:36.000 --> 00:48:42.000]  紅燈的時候停車,綠燈的時候開車。
[00:48:42.000 --> 00:48:49.000]  這是我們的一個繼續保持自由的條件。
[00:48:49.000 --> 00:48:55.000]  如果一個人說我是自由的,為什麼要受紅燈、綠燈的限制?
[00:48:55.000 --> 00:48:58.000]  好,我不理,我衝,衝紅燈。
[00:48:58.000 --> 00:49:11.000]  這一衝呢,他認為自己自由了,超越綠,把超越交通的指揮,結果撞車,進醫院,完全沒有自由了。
[00:49:11.000 --> 00:49:17.000]  所以那個真自由是有真理的原則。
[00:49:17.000 --> 00:49:27.000]  在真理裡頭自由,真理之外的自由是假自由,是不自由的自由。
[00:49:27.000 --> 00:49:34.000]  所以主給我們的是自由的不自由,不自由的自由。
[00:49:34.000 --> 00:49:40.000]  我再說兩次,你我都混了。
[00:49:40.000 --> 00:49:46.000]  我們統治者的自由,是不自由的自由。
[00:49:46.000 --> 00:49:53.000]  我們受精神裡的限制好像不自由,在這個不自由裡頭得到真正的自由。
[00:49:53.000 --> 00:49:57.000]  撒旦要我們得到的自由,是自由的不自由。
[00:49:57.000 --> 00:50:05.000]  他應許說,你跟著我,你想做什麼就做什麼,我叫你做什麼你就做什麼,很自由自在。
[00:50:05.000 --> 00:50:14.000]  結果受罪惡的綑綁,犯罪的就是罪的奴僕,做了奴僕。
[00:50:14.000 --> 00:50:18.000]  所以我們要抓住真自由的原則。
[00:50:18.000 --> 00:50:25.000]  第一在真理中自由,第二在愛中自由,加勒太書五章十三節。
[00:50:25.000 --> 00:50:33.000]  加勒太書五章十三節,我們都很熟悉的經文,我讀出來。
[00:50:33.000 --> 00:50:41.000]  弟兄們,你們猛招需要的自由,就是不可將你們的自由當作放縱平易的機會。
[00:50:41.000 --> 00:50:46.000]  總要用愛心互相服侍。
[00:50:46.000 --> 00:50:55.000]  在這裡說要得自由,這是神呼召我們的目的,但是這個自由有一個原則,
[00:50:55.000 --> 00:51:01.000]  總要無論如何用愛心互相服侍。
[00:51:01.000 --> 00:51:06.000]  這是個愛的原則。
[00:51:06.000 --> 00:51:12.000]  什麼時候失去了愛,我們就失去了真的自由。
[00:51:12.000 --> 00:51:24.000]  第三,服侍中的自由,也是在剛才這一節裡面提到的,用愛心互相服侍。
[00:51:24.000 --> 00:51:35.000]  有了愛的因素,又有服侍的因素,侍奉主維持的服侍,保羅的這件事上這麼很寶貴的方案。
[00:51:35.000 --> 00:51:44.000]  保羅是個自由人,但是他放下了自由,在格倫多前述裡面講得很清楚。
[00:51:44.000 --> 00:51:54.000]  在第五節九章第五節,保羅說,難道他不能像別的石頭一樣結婚,帶著妻子與同來往嗎?
[00:51:54.000 --> 00:52:04.000]  只有他不能結婚嗎?他放棄了結婚的權利,是個很不簡單的放棄。
[00:52:04.000 --> 00:52:11.000]  但是他在工作上卻更加自由。
[00:52:11.000 --> 00:52:24.000]  第十一節到十二節,他說一個工人靠著工作來養生,這是正確的,是無可厚非的,沒有錯的。
[00:52:24.000 --> 00:52:32.000]  但是保羅說,這個自由他放下,他的兩隻手供給自己一切的需要。
[00:52:32.000 --> 00:52:42.000]  第十九節,他提到他是自由的,但是他願意為了基督的緣故做眾人的僕人。
[00:52:42.000 --> 00:52:55.000]  僕人不自由,但是他運用他的自由做不自由的僕人,在這個侍奉當中,他是有了充分的一個屬天的自由。
[00:52:55.000 --> 00:53:17.000]  二十節提到,他原來不是在律法之下,但是為了要救那些律法之下的人來信主,他就願意自己守律法,為要在那些律法之下的人信主,放下超越律法那個恩典的自由。
[00:53:17.000 --> 00:53:44.000]  最後的結論,二十二節到二十三節,他說我像什麼人就做什麼人,把自己完全放下,他放下各樣的自由,結果他得了最高的侍奉的結果,最高的自由,不自由的自由。
[00:53:44.000 --> 00:53:59.000]  意義最後,時間到了,我就停止在這個地方,大家區域的大家自己來看,我們低頭禱告。
[00:53:59.000 --> 00:54:21.000]  父神,我們感謝祢,感謝父親,祢的旨意高過我們的意念,祢的道路高過我們的道路,我們向祢居母,我們要祢的話,我們要常常結在葡萄樹上,葡萄樹我們的主約書記都,
[00:54:21.000 --> 00:54:43.000]  祢自己保守我們,把我們保守在祢的裡面,藏在祢的裡面,藏在祢的裡面,讓我們在這裡的眾弟兄姐們保持一直的,繼續的,經常的與祢之間有生命的聯繫住啊,祢來幫助,祢來成全,奉主明救,阿們。

