
[00:00:00.000 --> 00:00:03.600]  甚麼是在你生命當中最重要的呢?
[00:18:21.400 --> 00:18:23.200]  以上帝為我們生命的主
[00:18:23.200 --> 00:18:24.800]  去跟從上帝的時候
[00:18:24.800 --> 00:18:28.400]  我們知道我們人生的結果已經定了
[00:18:28.400 --> 00:18:31.200]  上帝已經預備了一些獎項給我們
[00:18:31.200 --> 00:18:32.400]  讓我們去拿
[00:18:32.400 --> 00:18:34.800]  所以我們不是不知道結果
[00:18:34.800 --> 00:18:36.400]  我們是知道結果
[00:18:36.400 --> 00:18:38.400]  是上帝已經預備了一些獎項
[00:18:38.400 --> 00:18:39.200]  讓我們去拿
[00:18:39.200 --> 00:18:43.400]  問題是我們願不願意去拿這個獎項
[00:18:43.400 --> 00:18:48.400]  所以跟一般人的心態是很不同的
[00:18:48.400 --> 00:18:50.000]  因為我們已經清楚知道
[00:18:50.000 --> 00:18:52.600]  上帝已經為我們預備了一個獎項
[00:18:52.600 --> 00:18:54.800]  預備我們自己去拿
[00:18:54.800 --> 00:18:58.200]  在奧斯卡裡面有九部的電影
[00:18:58.200 --> 00:19:00.800]  成為了最佳電影的入選
[00:19:00.800 --> 00:19:06.400]  最後得獎的最佳電影的導演就去說
[00:19:06.400 --> 00:19:11.200]  其實九部的電影都是相當的出色
[00:19:11.200 --> 00:19:13.200]  就算落選的電影
[00:19:13.200 --> 00:19:15.200]  那些能夠參選
[00:19:15.200 --> 00:19:16.200]  但落選了
[00:19:16.200 --> 00:19:19.200]  其實那些都是相當的出色
[00:19:19.200 --> 00:19:22.200]  其實每一部成功的電影的背後
[00:19:22.200 --> 00:19:24.400]  都有很多人的參與
[00:19:24.400 --> 00:19:26.800]  很多人的努力
[00:19:26.800 --> 00:19:29.200]  拿最佳導演的導演去說
[00:19:29.200 --> 00:19:30.800]  他上台的時候說
[00:19:30.800 --> 00:19:34.200]  多謝三千個人背後的協助
[00:19:34.200 --> 00:19:35.200]  我第一個聽的時候
[00:19:35.200 --> 00:19:36.600]  心中有個愕然
[00:19:36.600 --> 00:19:37.600]  三千個人
[00:19:37.600 --> 00:19:40.200]  我沒有看過這個電影
[00:19:40.200 --> 00:19:41.400]  但在我印象裡面
[00:19:41.400 --> 00:19:43.600]  這個電影好像只有很少人
[00:19:43.600 --> 00:19:47.000]  好像來來去去都很少人
[00:19:47.000 --> 00:19:49.600]  他多謝三千個人
[00:19:49.600 --> 00:19:52.000]  我才驚覺到
[00:19:52.000 --> 00:19:55.400]  原來這部電影背後有這麼多人參與
[00:19:55.400 --> 00:19:57.000]  用了很多人力物力
[00:19:57.000 --> 00:19:58.200]  我也想像不到
[00:19:58.200 --> 00:20:00.600]  原來他用了很多錢去拍的電影
[00:20:03.400 --> 00:20:05.400]  我想在教會
[00:20:05.400 --> 00:20:07.200]  讓我反省到一件事
[00:20:07.200 --> 00:20:10.000]  在教會發展的過程裡
[00:20:10.000 --> 00:20:12.000]  由耶穌基督
[00:20:12.000 --> 00:20:12.800]  聖天
[00:20:12.800 --> 00:20:15.400]  教會發展了二千年的時間
[00:20:15.400 --> 00:20:18.000]  教會一代一代的傳下去
[00:20:18.000 --> 00:20:20.600]  信徒也一代一代的傳下去
[00:20:20.600 --> 00:20:22.200]  當我們去問
[00:20:22.200 --> 00:20:25.200]  教會為什麼會一代一代的傳下去呢?
[00:20:25.200 --> 00:20:26.600]  為什麼信仰
[00:20:26.600 --> 00:20:28.000]  每一代的人
[00:20:28.000 --> 00:20:31.000]  都有很多的人都願意相信耶穌呢?
[00:20:31.000 --> 00:20:33.400]  可能我們要說出很多的原因
[00:20:33.400 --> 00:20:38.000]  我們說因為有很多歷史客觀的因素
[00:20:38.000 --> 00:20:39.800]  因為有很多的人
[00:20:39.800 --> 00:20:41.400]  有很多很特別的人
[00:20:41.400 --> 00:20:42.400]  很突出的人出來
[00:20:42.400 --> 00:20:44.000]  去帶領著一個時代
[00:20:44.000 --> 00:20:46.200]  所以一個時代就去了
[00:20:46.200 --> 00:20:48.400]  繼續教會發展
[00:20:48.400 --> 00:20:51.200]  當然最後是因為有上帝的工作在當中
[00:20:51.200 --> 00:20:55.200]  所以教會才由一代一代的傳下去
[00:20:55.200 --> 00:20:58.400]  我相信這些都是一些很真實的理由
[00:20:58.400 --> 00:21:01.400]  但我相信教會的歷史
[00:21:01.400 --> 00:21:03.200]  一代一代的傳下去
[00:21:03.200 --> 00:21:05.400]  信仰能夠一代一代傳下去
[00:21:05.400 --> 00:21:08.600]  除了因為上帝的工作之外
[00:21:08.600 --> 00:21:12.600]  我想一個很重要的方式
[00:21:12.600 --> 00:21:15.200]  就是上帝在每一個世代裡
[00:21:15.200 --> 00:21:19.200]  仍然保守著有很多很忠心的信徒
[00:21:19.200 --> 00:21:21.200]  他們甘於為上帝
[00:21:21.200 --> 00:21:24.000]  為信仰付上代價
[00:21:24.000 --> 00:21:26.800]  在生活當中去見證上帝的名
[00:21:26.800 --> 00:21:28.800]  無論付多少代價都好
[00:21:28.800 --> 00:21:30.000]  持守信仰
[00:21:30.000 --> 00:21:33.600]  讓更多人有機會去相信耶穌
[00:21:33.600 --> 00:21:35.200]  我們回顧過去
[00:21:35.200 --> 00:21:37.400]  就算在中國教會的歷史裡
[00:21:37.400 --> 00:21:40.400]  我們說這百多年的發展
[00:21:40.400 --> 00:21:43.600]  為什麼教會會這麼興旺發展
[00:21:43.600 --> 00:21:46.200]  可能我們只能說出一些特別的人物
[00:21:46.200 --> 00:21:48.800]  可能我們說得出宋常哲
[00:21:48.800 --> 00:21:52.200]  一個人帶了十幾萬人信耶穌
[00:21:52.200 --> 00:21:55.200]  然後王明道、倪托星
[00:21:55.200 --> 00:21:58.000]  我們說得出這些人物
[00:21:58.000 --> 00:22:01.800]  但其實教會的發展不是靠這些人物
[00:22:01.800 --> 00:22:06.600]  教會的發展是靠很多默默無聲的信徒
[00:22:06.600 --> 00:22:09.600]  在他們日常生活的崗位上持守信仰
[00:22:09.600 --> 00:22:12.200]  帶領其他人去信耶穌
[00:22:12.200 --> 00:22:14.200]  為了別人信耶穌的緣故
[00:22:14.200 --> 00:22:16.200]  也甘於付上很多代價
[00:22:16.200 --> 00:22:19.600]  在這些無數的信徒
[00:22:19.600 --> 00:22:21.400]  默默地為上帝工作
[00:22:21.400 --> 00:22:25.000]  教會一代一代繼續去傳開
[00:22:25.000 --> 00:22:27.600]  沒有人去記得這些信徒
[00:22:27.600 --> 00:22:30.200]  我們也不認識這些信徒
[00:22:30.200 --> 00:22:35.200]  但我相信上帝會紀念
[00:22:35.200 --> 00:22:38.600]  一個電影的成功是有很多人的配合
[00:22:38.600 --> 00:22:42.000]  可能我們十年後再看奧斯卡
[00:22:42.000 --> 00:22:44.000]  今年的頒獎典禮
[00:22:44.000 --> 00:22:47.000]  我們只會記得一齣的最佳電影
[00:22:47.000 --> 00:22:49.400]  誰是最佳的導演
[00:22:49.400 --> 00:22:52.000]  有很多幕後的人我們也不會記得
[00:22:52.000 --> 00:22:54.400]  但在信仰裡讓我們知道
[00:22:54.400 --> 00:22:58.800]  上帝會紀念我們每一個人所作的工作
[00:22:58.800 --> 00:23:01.800]  上帝會紀念我們每一個人在地上
[00:23:01.800 --> 00:23:03.400]  每一天的生活
[00:23:03.400 --> 00:23:05.400]  主必紀念
[00:23:05.400 --> 00:23:08.400]  在最後那段內容裡
[00:23:08.400 --> 00:23:10.400]  耶穌作了一個比喻再說
[00:23:10.400 --> 00:23:11.600]  祂提出:
[00:23:11.600 --> 00:23:14.400]  「鹽本是好的,鹽若失了味,
[00:23:14.400 --> 00:23:16.800]  可用甚麼叫它再鹹呢?
[00:23:16.800 --> 00:23:21.200]  或用在田裡,或堆在糞裡,都不合適,
[00:23:21.200 --> 00:23:25.200]  只好雕在外面,有意可聽的,就應當聽。」
[00:23:25.200 --> 00:23:27.400]  鹽本來不應該失味
[00:23:27.400 --> 00:23:31.600]  但當時有些商人混雜一些雜質在鹽裡
[00:23:31.600 --> 00:23:33.200]  所以真正的鹽溶了之後
[00:23:33.200 --> 00:23:35.600]  就留下一些雜質在當中
[00:23:35.600 --> 00:23:37.200]  就變成失味一樣
[00:23:37.200 --> 00:23:39.200]  失味的一些雜質
[00:23:39.200 --> 00:23:44.000]  當時的人會用一些鹽作為防腐
[00:23:44.000 --> 00:23:47.200]  會灑在農作物的田裡
[00:23:47.200 --> 00:23:49.800]  或在糞土裡作為防腐的工作
[00:23:49.800 --> 00:23:51.400]  不過耶穌的年代
[00:23:51.400 --> 00:23:54.200]  當時連這些方式都不會
[00:23:54.200 --> 00:23:56.800]  很少用這樣的方式去做
[00:23:56.800 --> 00:24:01.200]  究竟耶穌說這一句比喻是什麼意思呢?
[00:24:01.200 --> 00:24:03.200]  其實鹽這個代表
[00:24:03.200 --> 00:24:06.200]  可以代表著一個意思
[00:24:06.200 --> 00:24:10.000]  在《哥羅西書》第四章第六節補羅這樣說
[00:24:10.000 --> 00:24:12.800]  「你們的言語要常常帶著和氣
[00:24:12.800 --> 00:24:14.800]  好像用鹽調和
[00:24:14.800 --> 00:24:19.400]  就可知道該怎樣回答各人」
[00:24:19.400 --> 00:24:22.000]  所以鹽其中一個意思
[00:24:22.000 --> 00:24:25.800]  可以代表著智慧的意思
[00:24:25.800 --> 00:24:27.800]  「失了味」這個字
[00:24:27.800 --> 00:24:31.000]  其實在原來的意思裡
[00:24:31.000 --> 00:24:34.000]  是同一個字
[00:24:34.000 --> 00:24:36.200]  所以沒有了智慧
[00:24:36.200 --> 00:24:37.800]  其實你是愚拙的
[00:24:37.800 --> 00:24:40.200]  所以耶穌的意思是
[00:24:40.200 --> 00:24:44.800]  叫我們要作一個有智慧的選擇和決定
[00:24:44.800 --> 00:24:46.000]  所以最後祂說
[00:24:46.000 --> 00:24:49.200]  「有耳可聽的就應當聽」
[00:24:49.200 --> 00:24:52.200]  耶穌藉著這個比喻去說
[00:24:52.200 --> 00:24:53.400]  祂說了上面
[00:24:53.400 --> 00:24:55.000]  一個有智慧的人
[00:24:55.000 --> 00:24:58.000]  是不會計算自己有多少資源
[00:24:58.000 --> 00:24:59.200]  祂只要去看
[00:24:59.200 --> 00:25:01.600]  上帝已經給了我們很多資源
[00:25:01.600 --> 00:25:03.600]  上帝已經給了我們有足夠的信心
[00:25:03.600 --> 00:25:05.800]  足夠的能力去跟從祂
[00:25:05.800 --> 00:25:08.000]  因為如果我們只去想
[00:25:08.000 --> 00:25:10.600]  跟從上帝的路原來是這樣的
[00:25:10.600 --> 00:25:11.600]  大家可以想像
[00:25:11.600 --> 00:25:13.400]  如果在整個社會裡
[00:25:13.400 --> 00:25:16.400]  當願意去信耶穌的時候
[00:25:16.400 --> 00:25:18.200]  是成為眾人的笑柄
[00:25:18.200 --> 00:25:19.200]  被人辱罵
[00:25:19.200 --> 00:25:20.600]  被人推卸的時候
[00:25:20.600 --> 00:25:23.200]  還會不會有人信耶穌呢?
[00:25:23.200 --> 00:25:24.800]  由剛才我所說的
[00:25:24.800 --> 00:25:26.000]  那個弟兄
[00:25:26.000 --> 00:25:27.000]  有些基督徒
[00:25:27.000 --> 00:25:29.000]  當他願意信耶穌的時候
[00:25:29.000 --> 00:25:31.800]  連生命都可能要擺上的時候
[00:25:31.800 --> 00:25:34.200]  還有沒有人信耶穌呢?
[00:25:34.200 --> 00:25:36.600]  但是在地上他見到
[00:25:36.600 --> 00:25:38.600]  有很多人知道
[00:25:38.600 --> 00:25:40.600]  信耶穌要付很多代價
[00:25:40.600 --> 00:25:42.600]  同人傳福音都要付很多代價
[00:25:42.600 --> 00:25:44.600]  但他們仍然甘於付上
[00:25:44.600 --> 00:25:49.000]  因為他們是願意放下一切
[00:25:49.000 --> 00:25:51.000]  憑單純的信心
[00:25:51.000 --> 00:25:54.000]  去跟從上帝的一群人
[00:25:54.000 --> 00:25:55.000]  耶穌在說
[00:25:55.000 --> 00:25:58.600]  當人看到自己的無能
[00:25:58.600 --> 00:26:01.000]  當人知道自己的軟弱
[00:26:01.000 --> 00:26:02.600]  他們才會經歷
[00:26:02.600 --> 00:26:04.400]  耶穌基督在十字架上
[00:26:04.400 --> 00:26:06.000]  所彰顯的大能
[00:26:06.000 --> 00:26:09.200]  才會見到上帝賜給我們的能力
[00:26:09.200 --> 00:26:11.000]  是何等的豪大
[00:26:11.000 --> 00:26:12.400]  當一個人
[00:26:12.400 --> 00:26:13.400]  可以這樣說
[00:26:13.400 --> 00:26:15.000]  當一個人一生裡
[00:26:15.000 --> 00:26:16.000]  如果都很順利
[00:26:16.000 --> 00:26:17.400]  沒有經過逆境的時候
[00:26:17.400 --> 00:26:19.200]  也許這個人都不學會
[00:26:19.200 --> 00:26:20.400]  什麼叫做謙卑
[00:26:20.400 --> 00:26:21.200]  什麼叫做學會
[00:26:21.200 --> 00:26:23.200]  自己是一個軟弱的人
[00:26:23.200 --> 00:26:24.800]  但當我們經歷
[00:26:24.800 --> 00:26:27.400]  人生很多的挫折
[00:26:27.400 --> 00:26:29.000]  有很多的困難
[00:26:29.000 --> 00:26:30.400]  在困難當中
[00:26:30.400 --> 00:26:32.200]  我們見到自己的軟弱
[00:26:32.200 --> 00:26:35.200]  自己的能力有限的時候
[00:26:35.200 --> 00:26:37.200]  我們反而能夠學習到
[00:26:37.200 --> 00:26:39.000]  單純的信心
[00:26:39.000 --> 00:26:40.600]  去倚靠上帝
[00:26:40.600 --> 00:26:42.400]  我們才能夠學到真正
[00:26:42.400 --> 00:26:44.400]  有一個單純的信心
[00:26:44.400 --> 00:26:46.800]  見到上帝賜給我們的能力
[00:26:46.800 --> 00:26:51.800]  在基督教裡
[00:26:51.800 --> 00:26:54.000]  有一個大家都很熟悉的弟兄
[00:26:54.000 --> 00:26:55.200]  叫溫韋耀弟兄
[00:26:55.200 --> 00:26:58.000]  不知道大家有沒有聽過他的名字
[00:26:58.000 --> 00:27:00.600]  溫韋耀弟兄在基督教裡
[00:27:00.600 --> 00:27:02.400]  有很多人認識他
[00:27:02.400 --> 00:27:04.200]  他是一個很有學問的人
[00:27:04.200 --> 00:27:06.800]  在信仰上
[00:27:06.800 --> 00:27:09.800]  他有很多體驗的信徒
[00:27:09.800 --> 00:27:12.800]  他在神學院裡教書
[00:27:12.800 --> 00:27:15.800]  有一段很長的時期
[00:27:15.800 --> 00:27:19.400]  他都在神學院裡教導一班神學生
[00:27:19.400 --> 00:27:21.200]  在2008年
[00:27:21.200 --> 00:27:25.000]  他寫了一篇很簡短的文章
[00:27:25.000 --> 00:27:31.000]  這個文章是紀念他在世26年的女兒
[00:27:31.000 --> 00:27:33.000]  他的女兒26歲
[00:27:33.000 --> 00:27:34.000]  叫曉華
[00:27:34.000 --> 00:27:36.600]  離開了這個世界
[00:27:36.600 --> 00:27:37.800]  他的女兒一出生的時候
[00:27:37.800 --> 00:27:40.000]  比他有很多困難
[00:27:40.000 --> 00:27:41.400]  有很多挑戰
[00:27:41.400 --> 00:27:44.600]  因為一出生沒多久就發現
[00:27:44.600 --> 00:27:48.600]  他女兒其實是一個嚴重的自閉症
[00:27:48.600 --> 00:27:52.800]  智力只有很少很少
[00:27:52.800 --> 00:27:58.000]  連拿筆畫圓圈都做不到的女孩
[00:27:58.000 --> 00:28:02.600]  當他26歲離開這個世界的時候
[00:28:02.600 --> 00:28:05.200]  溫韋耀弟兄就寫了一篇很簡短的文章
[00:28:05.200 --> 00:28:09.000]  分享他自己在多年來的感受和經歷
[00:28:09.000 --> 00:28:11.000]  我想在這個時間裡
[00:28:11.000 --> 00:28:13.600]  和大家分享他自己的一些體驗
[00:28:13.600 --> 00:28:14.600]  他在這裡說
[00:28:14.600 --> 00:28:17.600]  用第一身語去說
[00:28:17.600 --> 00:28:20.200]  自從你曉華兩歲半的那一天
[00:28:20.200 --> 00:28:25.000]  爸爸就擁抱著你突然抽筋的弱小的身體
[00:28:25.000 --> 00:28:29.200]  當時嚇得我的腦袋一片空白
[00:28:29.200 --> 00:28:31.800]  到昨天在你離樓的床邊
[00:28:31.800 --> 00:28:34.000]  你無助的眼神
[00:28:34.000 --> 00:28:38.000]  我們看見你掙扎著呼吸
[00:28:38.000 --> 00:28:39.800]  24年了
[00:28:39.800 --> 00:28:41.400]  我們問過無數次
[00:28:41.400 --> 00:28:44.800]  如果有些人生下來就是為了受苦
[00:28:44.800 --> 00:28:48.000]  他們的生命究竟有什麼意義呢?
[00:28:48.000 --> 00:28:50.000]  後來我們想到耶穌
[00:28:50.000 --> 00:28:53.800]  耶穌豈不是就是為了受苦而生存在地上呢?
[00:28:53.800 --> 00:28:56.000]  祂不是面對極大的痛苦
[00:28:56.000 --> 00:29:00.000]  而至於為我們人類的罪而釘上十字架嗎?
[00:29:00.000 --> 00:29:02.400]  想到這個事件的時候
[00:29:02.400 --> 00:29:05.800]  我們的心只有默然
[00:29:05.800 --> 00:29:06.800]  曾經有一次
[00:29:06.800 --> 00:29:08.400]  有一個神學生的聚會當中
[00:29:08.400 --> 00:29:10.600]  有同學問爸爸
[00:29:10.600 --> 00:29:13.200]  究竟在爸爸的一生當中
[00:29:13.200 --> 00:29:17.800]  影響我最深的三位神學家是哪三位呢?
[00:29:17.800 --> 00:29:19.200]  當時我就說
[00:29:19.200 --> 00:29:22.800]  第一位就是來中國傳呼音
[00:29:22.800 --> 00:29:25.400]  創立了中國內地會的大德生
[00:29:25.400 --> 00:29:28.800]  第二個就是一個本色的神學家
[00:29:28.800 --> 00:29:30.400]  名叫做魏拓星
[00:29:30.400 --> 00:29:39.800]  第三位就是我那位在人看來嚴重智力殘障的女兒溫曉華
[00:29:39.800 --> 00:29:42.000]  當時大家不太明白
[00:29:42.000 --> 00:29:43.800]  為什麼在人看來
[00:29:43.800 --> 00:29:50.000]  你是一個連畫圓圈都畫不到的弱者
[00:29:50.000 --> 00:29:55.000]  為什麼你要成為影響我一生的重要神學家呢?
[00:29:55.000 --> 00:29:58.200]  但是上帝偏偏地揀選了你
[00:29:58.200 --> 00:30:01.200]  差派了你進入我的生命裏面
[00:30:01.200 --> 00:30:07.800]  是你教會了我很多博士學位都讀不到的人生學問
[00:30:07.800 --> 00:30:11.800]  曾經有一個古代的東方智者對他的門生說
[00:30:11.800 --> 00:30:16.000]  今日我想介紹我的老師給你們認識
[00:30:16.000 --> 00:30:18.000]  當這班學生很驚訝
[00:30:18.000 --> 00:30:20.200]  究竟哪一個人可以做我們認為
[00:30:20.200 --> 00:30:24.600]  公認有智慧的老師呢?
[00:30:24.600 --> 00:30:27.200]  這個人究竟會是一個什麼人呢?
[00:30:27.200 --> 00:30:30.600]  這個智者在懷裏面拿了一個小石頭
[00:30:30.600 --> 00:30:34.200]  他說這個小石頭就是我的老師
[00:30:34.200 --> 00:30:38.200]  然後他說今日當我走路回到學校時
[00:30:38.200 --> 00:30:41.000]  我走著走著腳不舒服
[00:30:41.000 --> 00:30:44.600]  原來我的腳鞋裏面有一顆小石頭
[00:30:44.600 --> 00:30:48.600]  我就停下來把鞋裏面的石頭拿出來
[00:30:48.600 --> 00:30:49.800]  當我停下來那一刻
[00:30:49.800 --> 00:30:52.600]  我再看兩旁的花花草草
[00:30:52.600 --> 00:30:58.400]  我就發覺原來這些花草和草都開得相當美麗
[00:30:58.400 --> 00:31:00.400]  相當好看
[00:31:00.400 --> 00:31:02.600]  他說如果不是因為這顆小石頭
[00:31:02.600 --> 00:31:04.600]  我每天都走過這個地方
[00:31:04.600 --> 00:31:07.200]  我欣賞不到這些花的美麗
[00:31:07.200 --> 00:31:11.400]  我欣賞不到這些草的美麗
[00:31:11.400 --> 00:31:15.600]  就是因為這顆小石頭讓我能夠停下來
[00:31:15.600 --> 00:31:19.000]  欣賞到大自然這個美麗
[00:31:19.000 --> 00:31:21.600]  然後溫慧瑤說
[00:31:21.600 --> 00:31:25.600]  你就是我生命當中的一個小石頭
[00:31:25.600 --> 00:31:31.200]  就是因為你帶給我很多困難很多困苦
[00:31:31.200 --> 00:31:32.800]  就是因為你的脆弱
[00:31:32.800 --> 00:31:35.000]  令到我雄心勃勃的爸爸
[00:31:35.000 --> 00:31:41.600]  在名譽和地位的路上被迫一次又一次的停下來
[00:31:41.600 --> 00:31:46.800]  然後我才有機會去觸摸很多很多受苦的心靈
[00:31:46.800 --> 00:31:49.200]  和他們人性的尊嚴
[00:31:49.200 --> 00:31:51.000]  孩子,多謝你
[00:31:51.000 --> 00:31:54.800]  是你將我們從成就的迷路當中挽回過來
[00:31:54.800 --> 00:31:56.600]  你無謂的笑臉
[00:31:56.600 --> 00:31:58.000]  不造作的眼淚
[00:31:58.000 --> 00:32:00.600]  叫我們有愧於自己的真我
[00:32:00.600 --> 00:32:02.800]  在你單純的世界裏面
[00:32:02.800 --> 00:32:04.800]  我常常提醒自己
[00:32:04.800 --> 00:32:07.600]  人是否真的需要這麼多複雜的娛樂節目
[00:32:07.600 --> 00:32:09.400]  才可以得到滿足呢?
[00:32:09.400 --> 00:32:11.000]  多謝你,孩子
[00:32:11.000 --> 00:32:13.000]  你是我的好老師
[00:32:13.000 --> 00:32:17.000]  曉華,我們始終相信
[00:32:17.000 --> 00:32:19.000]  你是上帝派來的天使
[00:32:19.000 --> 00:32:20.600]  吃盡人間的痛苦
[00:32:20.600 --> 00:32:23.600]  卻仍然純美無瑕的天使
[00:32:23.600 --> 00:32:26.000]  現在你的任務完成了
[00:32:26.000 --> 00:32:29.000]  你被天父接回天家
[00:32:29.000 --> 00:32:32.000]  享受天父賜給你永遠的福氣
[00:32:32.000 --> 00:32:33.800]  現在爸爸媽媽很幸福
[00:32:33.800 --> 00:32:36.800]  我們竟然可以接待了天使
[00:32:36.800 --> 00:32:39.200]  我們無法不掛念你
[00:32:39.200 --> 00:32:41.400]  但想到你在天上的笑臉
[00:32:41.400 --> 00:32:43.000]  縱然我們心碎
[00:32:43.000 --> 00:32:45.400]  但我們仍然微笑
[00:32:45.400 --> 00:32:48.000]  一個很簡短的文章
[00:32:48.000 --> 00:32:53.000]  導出了一個爸爸媽媽
[00:32:53.000 --> 00:32:56.600]  照顧了一個嚴重殘障的女兒
[00:32:56.600 --> 00:32:58.400]  二十多年的心境
[00:32:58.400 --> 00:33:02.000]  就是因為這麼多困難
[00:33:02.000 --> 00:33:06.400]  讓她看見自己能力的有限
[00:33:06.400 --> 00:33:08.400]  自己的無助
[00:33:08.400 --> 00:33:11.800]  在過程當中更加傳授了單純的信心
[00:33:11.800 --> 00:33:13.200]  去跟從上帝
[00:33:13.200 --> 00:33:15.600]  以致看見其實這些困難
[00:33:15.600 --> 00:33:18.200]  不是讓自己的生命停頓
[00:33:18.200 --> 00:33:21.400]  反而是令自己的生命有更多體驗
[00:33:21.400 --> 00:33:24.000]  在信仰上更加明白
[00:33:24.000 --> 00:33:27.200]  上帝的能力和主權
[00:33:27.200 --> 00:33:32.200]  但願我們能夠學習這個心態
[00:33:32.200 --> 00:33:34.000]  耶穌提醒我們
[00:33:34.000 --> 00:33:35.600]  我們要去計算
[00:33:35.600 --> 00:33:38.000]  但我們不是計算自己有多少資源
[00:33:38.000 --> 00:33:39.200]  我們有多少能力
[00:33:39.200 --> 00:33:41.000]  去為上帝工作
[00:33:41.000 --> 00:33:42.200]  去跟從上帝
[00:33:42.200 --> 00:33:45.000]  而是計算上帝給我們有多少能力
[00:33:45.000 --> 00:33:46.200]  有多少資源
[00:33:46.200 --> 00:33:47.800]  以致在地上
[00:33:47.800 --> 00:33:50.800]  縱然面對很多困難和挑戰
[00:33:50.800 --> 00:33:53.200]  我們仍然有一個單純的信心
[00:33:53.200 --> 00:33:55.800]  放下一切去跟從上帝
[00:33:55.800 --> 00:33:57.200]  但願我們每一個弟兄姐妹
[00:33:57.200 --> 00:33:58.800]  都有一個單純的信心
[00:33:58.800 --> 00:34:01.200]  我們一起去祈禱
[00:34:01.200 --> 00:34:01.800]  親愛的天父
[00:34:01.800 --> 00:34:04.400]  我們求祢保守我們每一個弟兄姐妹的心
[00:34:04.400 --> 00:34:07.400]  我們藉著今天這一段經文
[00:34:07.400 --> 00:34:09.000]  祢再提醒我們
[00:34:09.000 --> 00:34:10.800]  在我們生命當中
[00:34:10.800 --> 00:34:12.800]  究竟什麼是最重要
[00:34:12.800 --> 00:34:15.800]  究竟祢是否我們生命當中的主
[00:34:15.800 --> 00:34:18.200]  祢是否我們生命的中心
[00:34:18.200 --> 00:34:20.800]  我們也多謝天父讓我們知道
[00:34:20.800 --> 00:34:22.800]  縱然我們跟從祢的路上面
[00:34:22.800 --> 00:34:25.600]  面對很多困難和挑戰
[00:34:25.600 --> 00:34:27.000]  但祢教導我們
[00:34:27.000 --> 00:34:29.600]  我們真的要存在一個單純的信心
[00:34:29.600 --> 00:34:31.000]  去跟從祢
[00:34:31.000 --> 00:34:33.400]  因為祢已經讓我們知道
[00:34:33.400 --> 00:34:35.200]  我們人生這條路
[00:34:35.200 --> 00:34:36.400]  跟從祢的路
[00:34:36.400 --> 00:34:37.800]  我們必定會得勝
[00:34:37.800 --> 00:34:40.200]  祢已經預備了祢的獎項
[00:34:40.200 --> 00:34:42.400]  讓我們去獲得
[00:34:42.400 --> 00:34:45.800]  求主讓我們存在一個這樣的信心
[00:34:45.800 --> 00:34:46.800]  去跟從祢
[00:34:46.800 --> 00:34:48.800]  在地上作祢美好的見證
[00:34:48.800 --> 00:34:50.200]  祈禱奉耶穌的名
[00:34:50.200 --> 00:34:51.200]  阿們

