
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,主佑平安
[00:21:45.000 --> 00:21:50.000]  更多減少那些無形的框架
[00:21:50.000 --> 00:21:54.000]  限制了上帝要你和我的生命變得更豐盛
[00:21:54.000 --> 00:22:00.000]  所以耶穌基督都沒有限制他那些框架
[00:22:00.000 --> 00:22:02.000]  所以在經文講道
[00:22:02.000 --> 00:22:04.000]  他說我另外有羊
[00:22:04.000 --> 00:22:08.000]  在十六節說
[00:22:08.000 --> 00:22:10.000]  不在圈裏面
[00:22:10.000 --> 00:22:12.000]  我必須領他們出來
[00:22:12.000 --> 00:22:14.000]  他們都要聽我聲音並且合成一群
[00:22:14.000 --> 00:22:15.000]  歸一個牧人
[00:22:15.000 --> 00:22:18.000]  羊圈內外都有羊
[00:22:18.000 --> 00:22:22.000]  昔日猶太人在神所揀選
[00:22:22.000 --> 00:22:24.000]  在羊圈裏面
[00:22:24.000 --> 00:22:25.000]  外邦人在羊圈外
[00:22:25.000 --> 00:22:28.000]  但耶穌說這些都是我的羊
[00:22:28.000 --> 00:22:30.000]  我們今天都順了主
[00:22:30.000 --> 00:22:32.000]  其實都已經在主的羊圈裏面
[00:22:32.000 --> 00:22:36.000]  可以得到經歷上主的豐盛
[00:22:36.000 --> 00:22:41.000]  但主對普世的愛心意和計劃裏面
[00:22:41.000 --> 00:22:43.000]  仍然有很多圈外
[00:22:43.000 --> 00:22:47.000]  他都視為他的羊
[00:22:47.000 --> 00:22:49.000]  所以我們關心到福音工作
[00:22:49.000 --> 00:22:52.000]  宣教猜拳的事情
[00:22:52.000 --> 00:22:56.000]  要成為一群歸一個牧人的意思
[00:22:56.000 --> 00:22:58.000]  在《耳窟所書》說
[00:22:58.000 --> 00:23:00.000]  他將兩下合二為一
[00:23:00.000 --> 00:23:03.000]  原來整個世界就像一個大舞台
[00:23:03.000 --> 00:23:06.000]  展示神許合一的心意計劃
[00:23:06.000 --> 00:23:09.000]  人其實都是彼此需要
[00:23:09.000 --> 00:23:10.000]  不分彼此
[00:23:10.000 --> 00:23:12.000]  但這個世界甚至教會裏面
[00:23:12.000 --> 00:23:14.000]  都有時我們衝擊著
[00:23:14.000 --> 00:23:17.000]  不同意見要分裂對立
[00:23:17.000 --> 00:23:21.000]  即是大家好像將門都關了
[00:23:21.000 --> 00:23:22.000]  但耶穌說
[00:23:22.000 --> 00:23:26.000]  要將兩下合二為一
[00:23:26.000 --> 00:23:27.000]  要廢掉那些冤仇
[00:23:27.000 --> 00:23:29.000]  不單止神和人的關係
[00:23:29.000 --> 00:23:30.000]  人和人的關係
[00:23:30.000 --> 00:23:32.000]  要那種復和建立
[00:23:32.000 --> 00:23:34.000]  原來基督身體
[00:23:34.000 --> 00:23:36.000]  就是教會的形狀
[00:23:36.000 --> 00:23:39.000]  就是應該是一個合一的形狀
[00:23:39.000 --> 00:23:41.000]  如果教會的大門
[00:23:41.000 --> 00:23:43.000]  剛才說的設計是甚麼形狀
[00:23:43.000 --> 00:23:46.000]  其實不是真的門的形狀
[00:23:46.000 --> 00:23:48.000]  而是我們能不能活出一種形態
[00:23:48.000 --> 00:23:51.000]  讓人來到都能經歷到
[00:23:51.000 --> 00:23:54.000]  好像進入羊的門那種豐盛
[00:23:54.000 --> 00:23:56.000]  是被歡迎
[00:23:56.000 --> 00:24:00.000]  是要一種這樣的形態
[00:24:00.000 --> 00:24:03.000]  一種這樣的屬靈氣氛
[00:24:03.000 --> 00:24:05.000]  需要你跟我一起站出來
[00:24:05.000 --> 00:24:07.000]  共同才能建立
[00:24:07.000 --> 00:24:10.000]  不是一兩個人去建立
[00:24:10.000 --> 00:24:14.000]  當我們明白耶穌說我是好木人
[00:24:14.000 --> 00:24:16.000]  我另外有羊
[00:24:16.000 --> 00:24:20.000]  我們知道我們信仰要怎樣抉擇
[00:24:20.000 --> 00:24:23.000]  剛才說到十七十八節
[00:24:23.000 --> 00:24:27.000]  耶穌基督說
[00:24:27.000 --> 00:24:32.000]  天父愛我,因我將命捨去,好在取回來
[00:24:32.000 --> 00:24:36.000]  其實他提到天父有主權和他的大愛
[00:24:36.000 --> 00:24:39.000]  展示他和父的關係
[00:24:39.000 --> 00:24:44.000]  第二,他有權主動甘心地寫明
[00:24:44.000 --> 00:24:45.000]  他不是被迫的
[00:24:45.000 --> 00:24:48.000]  他願意為羊為人去寫明
[00:24:48.000 --> 00:24:49.000]  沒有人能夠奪去
[00:24:49.000 --> 00:24:51.000]  是我自己寫了十八節話
[00:24:51.000 --> 00:24:52.000]  我有權寫了
[00:24:52.000 --> 00:24:55.000]  他做了一個很重要的寫明決定
[00:24:55.000 --> 00:24:57.000]  但人的反應決則是
[00:24:57.000 --> 00:24:59.000]  我這次預備的經文裡
[00:24:59.000 --> 00:25:02.000]  我覺得最好看、最精彩的地方
[00:25:02.000 --> 00:25:06.000]  不是之前十一至十八節
[00:25:06.000 --> 00:25:08.000]  而是十九至二十一節
[00:25:08.000 --> 00:25:09.000]  最好看的地方
[00:25:09.000 --> 00:25:12.000]  當耶穌宣稱我是神
[00:25:12.000 --> 00:25:16.000]  相信我,我要祝福、要洗大家風聖
[00:25:16.000 --> 00:25:18.000]  你的反應是怎樣?
[00:25:18.000 --> 00:25:21.000]  正常當然是要啊,多謝耶穌啊
[00:25:21.000 --> 00:25:22.000]  他好木人
[00:25:22.000 --> 00:25:25.000]  不是啊,猶太人的反應是
[00:25:25.000 --> 00:25:26.000]  起了紛爭
[00:25:26.000 --> 00:25:28.000]  內宗有些人說
[00:25:28.000 --> 00:25:30.000]  他被鬼父的
[00:25:30.000 --> 00:25:33.000]  好像第九章那些宗教領袖
[00:25:33.000 --> 00:25:35.000]  否定耶穌是神的兒子
[00:25:35.000 --> 00:25:39.000]  他瘋了,瘋了
[00:25:39.000 --> 00:25:41.000]  為什麼要聽他?
[00:25:41.000 --> 00:25:44.000]  有一節又有另一些人說
[00:25:44.000 --> 00:25:48.000]  這不是鬼父的人所說
[00:25:48.000 --> 00:25:52.000]  耶穌之前的教導很有權柄
[00:25:52.000 --> 00:25:56.000]  或者他們覺得也有道理
[00:25:56.000 --> 00:25:59.000]  甚至他們很理性思考
[00:25:59.000 --> 00:26:00.000]  從信仰的角度
[00:26:00.000 --> 00:26:04.000]  鬼豈能叫核子的眼睛開呢?
[00:26:04.000 --> 00:26:07.000]  猶太人包括群眾、官長
[00:26:07.000 --> 00:26:09.000]  即是他們認識上帝的人
[00:26:09.000 --> 00:26:12.000]  不是他們沒有上帝的概念
[00:26:12.000 --> 00:26:15.000]  甚至有些讀了神學
[00:26:15.000 --> 00:26:18.000]  對主的反應是怎樣?
[00:26:18.000 --> 00:26:20.000]  讀了神學的意思是用現在的說法
[00:26:20.000 --> 00:26:23.000]  因為宗教領袖會受訓練
[00:26:23.000 --> 00:26:26.000]  他們不是無知、不懂事的人
[00:26:26.000 --> 00:26:29.000]  但他們對耶穌的反應是眾說紛紜
[00:26:29.000 --> 00:26:32.000]  好像大家紛爭,不一致
[00:26:32.000 --> 00:26:37.000]  有些甚至在七章、九章都記載
[00:26:37.000 --> 00:26:40.000]  他們這個紛爭不是第一次
[00:26:40.000 --> 00:26:42.000]  只是在第十章
[00:26:42.000 --> 00:26:43.000]  耶穌再次被辱罵
[00:26:43.000 --> 00:26:45.000]  叫他去鬼府吧
[00:26:45.000 --> 00:26:49.000]  傻的、瘋的
[00:26:49.000 --> 00:26:54.000]  他們即使親自看見耶穌醫好黑眼的人
[00:26:54.000 --> 00:26:59.000]  他們卻仍然疑惑、不相信、拒絕
[00:26:59.000 --> 00:27:01.000]  說有21節
[00:27:01.000 --> 00:27:05.000]  不是的,似乎沒有那麼簡單
[00:27:05.000 --> 00:27:06.000]  他是不是真是神的兒子?
[00:27:06.000 --> 00:27:09.000]  或者他真的是神呢?
[00:27:09.000 --> 00:27:12.000]  你跟我今天的反應究竟是怎樣?
[00:27:12.000 --> 00:27:13.000]  我們相信主啊
[00:27:13.000 --> 00:27:15.000]  我們洗禮了
[00:27:15.000 --> 00:27:18.000]  我們讀過聖經
[00:27:18.000 --> 00:27:20.000]  我們不是不懂事的
[00:27:20.000 --> 00:27:24.000]  不過我們在實在和神的關係和反應
[00:27:24.000 --> 00:27:26.000]  是否有機會都好像
[00:27:26.000 --> 00:27:31.000]  內宗有些人的反應一樣
[00:27:31.000 --> 00:27:33.000]  他們要做抉擇
[00:27:33.000 --> 00:27:36.000]  因為他們的紛爭不是純粹剝花生
[00:27:36.000 --> 00:27:38.000]  有些事大家討論一下吧
[00:27:38.000 --> 00:27:40.000]  怎樣看呢?
[00:27:40.000 --> 00:27:42.000]  他們的紛爭很靠近
[00:27:42.000 --> 00:27:46.000]  衝擊他們的生命、信仰和思想
[00:27:46.000 --> 00:27:51.000]  我和你的生活、信仰相遇的時間
[00:27:51.000 --> 00:27:54.000]  是有顛覆和衝擊的
[00:27:54.000 --> 00:27:56.000]  如果你只是安安樂樂、平平安安
[00:27:56.000 --> 00:27:58.000]  你要懷疑一下你的信仰
[00:27:58.000 --> 00:28:01.000]  為何沒有衝擊呢?
[00:28:01.000 --> 00:28:03.000]  歷史歷代看聖經記載
[00:28:03.000 --> 00:28:06.000]  信主的人甚至那些先知
[00:28:06.000 --> 00:28:08.000]  舊約到保羅
[00:28:08.000 --> 00:28:11.000]  都有生命和信仰的衝擊
[00:28:11.000 --> 00:28:13.000]  問題是我們在衝擊中
[00:28:13.000 --> 00:28:17.000]  怎樣成長並反應去做抉擇
[00:28:17.000 --> 00:28:19.000]  認識主的人
[00:28:19.000 --> 00:28:22.000]  卻抉擇或不選擇
[00:28:22.000 --> 00:28:24.000]  相信耶穌
[00:28:24.000 --> 00:28:27.000]  我們每天都大大小小做決定
[00:28:27.000 --> 00:28:30.000]  而每個決定影響下一個決定
[00:28:30.000 --> 00:28:31.000]  有趣的話
[00:28:31.000 --> 00:28:33.000]  我還是不做決定
[00:28:33.000 --> 00:28:36.000]  你不做決定也是一個決定
[00:28:36.000 --> 00:28:38.000]  原來我們是無法避免的
[00:28:38.000 --> 00:28:42.000]  你在上帝面前要做一個很清楚的決定
[00:28:42.000 --> 00:28:45.000]  生活、信仰相遇下的決定
[00:28:45.000 --> 00:28:47.000]  是可以很顛覆
[00:28:47.000 --> 00:28:49.000]  但我們去思想
[00:28:49.000 --> 00:28:54.000]  信仰卻只是幫助我們做正確的選擇
[00:28:54.000 --> 00:28:56.000]  可以尋求神
[00:28:56.000 --> 00:29:00.000]  我們有時討論生活相關的人生信仰問題
[00:29:00.000 --> 00:29:01.000]  可以很有意思
[00:29:01.000 --> 00:29:03.000]  但大部份是沒有價值
[00:29:03.000 --> 00:29:05.000]  沒有意義
[00:29:05.000 --> 00:29:07.000]  不值得成為議程
[00:29:07.000 --> 00:29:11.000]  在詠琴中可能沒有所謂
[00:29:11.000 --> 00:29:13.000]  不是A或B
[00:29:13.000 --> 00:29:16.000]  但去到核心很重要的問題
[00:29:16.000 --> 00:29:18.000]  我們是否真的相信
[00:29:18.000 --> 00:29:21.000]  剛才所唱的敬拜詩歌
[00:29:21.000 --> 00:29:23.000]  是否你心口如一
[00:29:23.000 --> 00:29:25.000]  並且去到如此相信
[00:29:25.000 --> 00:29:26.000]  如此敬拜
[00:29:26.000 --> 00:29:28.000]  你就如此生活
[00:29:28.000 --> 00:29:29.000]  回到生活中
[00:29:29.000 --> 00:29:31.000]  我也是這樣生活的
[00:29:31.000 --> 00:29:32.000]  我也是求問神
[00:29:32.000 --> 00:29:35.000]  我相信在凡事上
[00:29:35.000 --> 00:29:38.000]  不是有困難才來找上帝
[00:29:38.000 --> 00:29:42.000]  我自己喜好的事不用問神
[00:29:42.000 --> 00:29:46.000]  但神可能有祂的心意
[00:29:46.000 --> 00:29:49.000]  是否這樣去跟隨
[00:29:49.000 --> 00:29:50.000]  我們的抉擇
[00:29:50.000 --> 00:29:52.000]  當這些猶太人
[00:29:52.000 --> 00:29:55.000]  他們面對一個抉擇的衝擊
[00:29:55.000 --> 00:29:56.000]  是否要選擇
[00:29:56.000 --> 00:29:59.000]  真的相信耶穌
[00:29:59.000 --> 00:30:02.000]  還是聽聽看就算了
[00:30:02.000 --> 00:30:05.000]  所以幫助我們做抉擇的時候
[00:30:05.000 --> 00:30:06.000]  我其中反思到
[00:30:06.000 --> 00:30:10.000]  我們每個人都要為自己的靈性負責任
[00:30:10.000 --> 00:30:13.000]  我們每個人都要為自己的靈性負責任
[00:30:13.000 --> 00:30:14.000]  不能推卸責任
[00:30:14.000 --> 00:30:15.000]  我真的很感恩
[00:30:15.000 --> 00:30:18.000]  在我成長中有好的目者
[00:30:18.000 --> 00:30:19.000]  有好的導師
[00:30:19.000 --> 00:30:22.000]  有好的弟兄姊妹和我同行
[00:30:22.000 --> 00:30:25.000]  不過當我去回想
[00:30:25.000 --> 00:30:27.000]  原來有多好
[00:30:27.000 --> 00:30:28.000]  多好和多差
[00:30:28.000 --> 00:30:30.000]  原來最重要
[00:30:30.000 --> 00:30:33.000]  我在神面前是一個領袖
[00:30:33.000 --> 00:30:36.000]  我要為自己的靈性負責任
[00:30:36.000 --> 00:30:38.000]  我要繼續成長
[00:30:38.000 --> 00:30:41.000]  繼續追求
[00:30:41.000 --> 00:30:43.000]  我對上帝負責任的時間
[00:30:43.000 --> 00:30:45.000]  包括我另外有羊
[00:30:45.000 --> 00:30:46.000]  上帝的心意計劃
[00:30:46.000 --> 00:30:50.000]  是連結每一個羊圈裡
[00:30:50.000 --> 00:30:52.000]  屬主的人的生命
[00:30:52.000 --> 00:30:56.000]  而耶穌仍然今天展示寫命的重要
[00:30:56.000 --> 00:31:00.000]  是祂示範了祂怎樣選擇
[00:31:00.000 --> 00:31:02.000]  在經濟效益的世界
[00:31:02.000 --> 00:31:04.000]  或者我們有時候不太明白耶穌
[00:31:04.000 --> 00:31:06.000]  我們總覺得耶穌不死
[00:31:06.000 --> 00:31:08.000]  可以多治幾個人
[00:31:08.000 --> 00:31:12.000]  祂死了就不能再行神跡醫治
[00:31:12.000 --> 00:31:14.000]  或者我們不明白
[00:31:14.000 --> 00:31:17.000]  或者我們都不知道怎樣
[00:31:17.000 --> 00:31:19.000]  但是耶穌仍然用寫命
[00:31:19.000 --> 00:31:24.000]  為我們解了生命的鎖和數學題
[00:31:24.000 --> 00:31:26.000]  耶穌真的愛我
[00:31:26.000 --> 00:31:27.000]  為我死
[00:31:27.000 --> 00:31:30.000]  讓我們知道我是誰
[00:31:30.000 --> 00:31:33.000]  是屬於主的一個生命
[00:31:33.000 --> 00:31:35.000]  無論我的好、我的壞
[00:31:35.000 --> 00:31:37.000]  我的真、我的假
[00:31:37.000 --> 00:31:38.000]  是怎樣呢?
[00:31:38.000 --> 00:31:40.000]  耶穌都為我寫命愛我
[00:31:40.000 --> 00:31:43.000]  很多時候我們都相信了主的頂姐妹
[00:31:43.000 --> 00:31:45.000]  或者有時候有些朋友還沒有相信主
[00:31:45.000 --> 00:31:46.000]  都一樣
[00:31:46.000 --> 00:31:50.000]  我們家庭都有成長的歷程
[00:31:50.000 --> 00:31:52.000]  總有些困難的
[00:31:52.000 --> 00:31:55.000]  大姐姐要求很大壓力
[00:31:55.000 --> 00:31:59.000]  做弟弟中間的那個又覺得被人忽略
[00:31:59.000 --> 00:32:03.000]  做最小的那個又經常被父母比較
[00:32:03.000 --> 00:32:07.000]  為什麼跟我不及哥哥姐姐
[00:32:07.000 --> 00:32:10.000]  我們很多生命的塑造
[00:32:10.000 --> 00:32:14.000]  都是很多不滿、疑或不滿足
[00:32:14.000 --> 00:32:16.000]  你說我獨身一個
[00:32:16.000 --> 00:32:18.000]  又很孤單、很悶
[00:32:18.000 --> 00:32:23.000]  有些人經歷情感的創傷關係
[00:32:23.000 --> 00:32:24.000]  無論愛情
[00:32:24.000 --> 00:32:26.000]  很多傷口
[00:32:26.000 --> 00:32:29.000]  但是耶穌說進入這個羊的門
[00:32:29.000 --> 00:32:31.000]  是經歷豐盛包括得意志
[00:32:31.000 --> 00:32:36.000]  並且使我們的生命煥然一新的地方是
[00:32:36.000 --> 00:32:37.000]  我未相信主前
[00:32:37.000 --> 00:32:40.000]  其實一樣是很多不滿、足不滿意
[00:32:40.000 --> 00:32:43.000]  家人總是有些不夠
[00:32:43.000 --> 00:32:45.000]  朋友總是有問題
[00:32:45.000 --> 00:32:48.000]  卻發現不到自己生命的問題
[00:32:48.000 --> 00:32:50.000]  但是信主之後發現
[00:32:50.000 --> 00:32:55.000]  即使今天我們仍然會面對不公平
[00:32:55.000 --> 00:32:57.000]  有不開心的事情
[00:32:57.000 --> 00:32:59.000]  但是已經不同了
[00:32:59.000 --> 00:33:01.000]  歷代見證說
[00:33:01.000 --> 00:33:05.000]  給我們聽沒有基督耶穌這個牧人的愛
[00:33:05.000 --> 00:33:10.000]  你追尋很多物質權勢榮耀
[00:33:10.000 --> 00:33:12.000]  都不能夠滿足到你
[00:33:12.000 --> 00:33:14.000]  耶穌在經文說
[00:33:14.000 --> 00:33:15.000]  我們合成一群
[00:33:15.000 --> 00:33:16.000]  在另一個經文說
[00:33:16.000 --> 00:33:18.000]  成為我們靈魂的牧人
[00:33:18.000 --> 00:33:21.000]  祂使我們的生命更加實在
[00:33:21.000 --> 00:33:22.000]  剛才問問題
[00:33:22.000 --> 00:33:24.000]  什麼是你最重要的
[00:33:24.000 --> 00:33:26.000]  命都可以不要
[00:33:26.000 --> 00:33:31.000]  或者失去了我就不想生存下去
[00:33:31.000 --> 00:33:36.000]  耶穌看我們就是這樣
[00:33:36.000 --> 00:33:38.000]  所以祂願意為我們寫命
[00:33:38.000 --> 00:33:39.000]  所以剛才說
[00:33:39.000 --> 00:33:43.000]  原來這個寫命教我們計算
[00:33:43.000 --> 00:33:44.000]  什麼是寫記
[00:33:44.000 --> 00:33:48.000]  是完全愛付出犧牲
[00:33:48.000 --> 00:33:49.000]  不怕吃虧
[00:33:49.000 --> 00:33:52.000]  不計較的仍然堅持
[00:33:52.000 --> 00:33:53.000]  我相信中間很明白
[00:33:53.000 --> 00:33:55.000]  可能你對著所愛的家人
[00:33:55.000 --> 00:33:59.000]  你真的完全可以將自己奉獻
[00:33:59.000 --> 00:34:03.000]  但是耶穌今天都在我們面前
[00:34:03.000 --> 00:34:05.000]  這樣發出呼召
[00:34:05.000 --> 00:34:08.000]  你願不願意為我寫記呢?
[00:34:08.000 --> 00:34:11.000]  我自己很多次都不斷分享
[00:34:11.000 --> 00:34:12.000]  我都很樂意
[00:34:12.000 --> 00:34:15.000]  因為我每次都很有感受
[00:34:15.000 --> 00:34:17.000]  在我夢照的時間
[00:34:17.000 --> 00:34:20.000]  我都不清楚的時間
[00:34:20.000 --> 00:34:21.000]  上帝就在聚會中
[00:34:21.000 --> 00:34:23.000]  用一句說話和我分享
[00:34:23.000 --> 00:34:25.000]  激勵我就
[00:34:25.000 --> 00:34:27.000]  祂說如果這個世界
[00:34:27.000 --> 00:34:29.000]  只有我一個人需要
[00:34:29.000 --> 00:34:31.000]  耶穌基督的福音
[00:34:31.000 --> 00:34:33.000]  耶穌基督說
[00:34:33.000 --> 00:34:36.000]  我都仍然會上十字架為你死
[00:34:36.000 --> 00:34:40.000]  那一刻我被完全確定
[00:34:40.000 --> 00:34:41.000]  知道我的生命
[00:34:41.000 --> 00:34:42.000]  不是哪個兒子
[00:34:42.000 --> 00:34:43.000]  不是哪個人
[00:34:43.000 --> 00:34:46.000]  亦不是有甚麼成就去肯定
[00:34:46.000 --> 00:34:50.000]  而是耶穌用祂的命來救我
[00:34:50.000 --> 00:34:53.000]  所以我就這樣去回應時豐
[00:34:53.000 --> 00:34:56.000]  去年年前我分享有下集
[00:34:56.000 --> 00:34:59.000]  當我再受感想起上帝曾經
[00:34:59.000 --> 00:35:01.000]  耶穌曾經和我說這句說話的時間
[00:35:01.000 --> 00:35:03.000]  祂再加多一句
[00:35:03.000 --> 00:35:05.000]  祂說你呢
[00:35:05.000 --> 00:35:07.000]  意思即是
[00:35:07.000 --> 00:35:09.000]  你是否都可以
[00:35:09.000 --> 00:35:11.000]  好像我這樣為你
[00:35:11.000 --> 00:35:13.000]  這樣去回應神呢
[00:35:13.000 --> 00:35:16.000]  還是只是退退縮縮
[00:35:16.000 --> 00:35:20.000]  計算自己
[00:35:20.000 --> 00:35:22.000]  而不是願意
[00:35:22.000 --> 00:35:25.000]  上帝是否要感動我這樣做
[00:35:25.000 --> 00:35:27.000]  不過有第三集
[00:35:27.000 --> 00:35:30.000]  第三集就是預備今次的經文
[00:35:30.000 --> 00:35:31.000]  我再想起
[00:35:31.000 --> 00:35:34.000]  耶穌和我說這句說話
[00:35:35.000 --> 00:35:37.000]  祂向我說
[00:35:37.000 --> 00:35:39.000]  你呢 是否要這樣挑戰
[00:35:39.000 --> 00:35:40.000]  第三集
[00:35:40.000 --> 00:35:42.000]  是我的回應
[00:35:42.000 --> 00:35:44.000]  我想到這裏我想哭
[00:35:44.000 --> 00:35:47.000]  差很遠
[00:35:47.000 --> 00:35:51.000]  耶穌基督寫命那種美善的特質
[00:35:51.000 --> 00:35:53.000]  我對照自己還是覺得
[00:35:53.000 --> 00:35:54.000]  懂一點點東西
[00:35:54.000 --> 00:35:55.000]  大言不慚
[00:35:55.000 --> 00:35:57.000]  說很多說話
[00:35:57.000 --> 00:35:59.000]  我來到神面前靜默
[00:35:59.000 --> 00:36:02.000]  原來我只是一個從來沒有
[00:36:02.000 --> 00:36:05.000]  見過十字架的卑微小僕人
[00:36:05.000 --> 00:36:08.000]  我有什麼可誇的地方
[00:36:08.000 --> 00:36:11.000]  我可誇的應該就是
[00:36:11.000 --> 00:36:15.000]  基督的寫命救恩
[00:36:15.000 --> 00:36:18.000]  如果今天十字架
[00:36:18.000 --> 00:36:20.000]  樹立在這個地方
[00:36:20.000 --> 00:36:22.000]  可能我就好像一些門徒
[00:36:22.000 --> 00:36:26.000]  連走近一些十字架的勇氣都沒有的時間
[00:36:26.000 --> 00:36:30.000]  我在裏面求神去幫助我
[00:36:30.000 --> 00:36:34.000]  憐憫我不要再找藉口
[00:36:34.000 --> 00:36:38.000]  好像基督寫命那種堅持去侍奉祂
[00:36:38.000 --> 00:36:41.000]  你說一種形狀
[00:36:41.000 --> 00:36:43.000]  是一種狀態
[00:36:43.000 --> 00:36:45.000]  或一種態度
[00:36:45.000 --> 00:36:47.000]  我在神面前的禱告
[00:36:47.000 --> 00:36:51.000]  求神讓我不要像二十節的經文
[00:36:51.000 --> 00:36:54.000]  想很多的東西而拒絕耶穌
[00:36:54.000 --> 00:36:57.000]  而是二十一節
[00:36:57.000 --> 00:37:01.000]  甚至是能夠很清楚肯定
[00:37:01.000 --> 00:37:06.000]  當我們仍然在和耶穌討價還價
[00:37:06.000 --> 00:37:08.000]  祂已經在十字架
[00:37:08.000 --> 00:37:15.000]  為我們的罪流盡血
[00:37:15.000 --> 00:37:17.000]  成就救恩
[00:37:17.000 --> 00:37:19.000]  主所作的你明不明白呢?
[00:37:19.000 --> 00:37:24.000]  祂除了告訴我我是好木人
[00:37:24.000 --> 00:37:26.000]  已經為你寫明

