
[00:00:00.000 --> 00:00:06.540]  近來皇后伊麗莎白的去世帶來了很多紀錄片
[00:19:27.560 --> 00:19:30.560]  就算看到同一樣東西
[00:19:30.560 --> 00:19:32.560]  也有很多不同的反應
[00:19:32.560 --> 00:19:34.560]  大家知道我喜歡跑步
[00:19:34.560 --> 00:19:36.560]  近來天氣有點霧霾
[00:19:36.560 --> 00:19:38.560]  不過
[00:19:38.560 --> 00:19:40.560]  我通常五點多起床
[00:19:40.560 --> 00:19:43.560]  梳洗完之後就跑清晨
[00:19:43.560 --> 00:19:49.560]  這張圖是在側魚涌的海濱長廊
[00:19:49.560 --> 00:19:51.560]  其實那裡很好跑
[00:19:51.560 --> 00:19:53.560]  很多人跑步
[00:19:53.560 --> 00:19:55.560]  在海濱也會游泳
[00:19:55.560 --> 00:19:58.560]  這張是清晨日出的照片
[00:19:58.560 --> 00:20:01.560]  六點多也很美
[00:20:01.560 --> 00:20:03.560]  我看到很多人和我一樣
[00:20:03.560 --> 00:20:06.560]  會用手機打卡
[00:20:06.560 --> 00:20:08.560]  打卡的時候
[00:20:08.560 --> 00:20:13.560]  很多人打完卡就說
[00:20:13.560 --> 00:20:15.560]  很美 今天天氣很好
[00:20:15.560 --> 00:20:18.560]  打完卡就走了
[00:20:18.560 --> 00:20:22.560]  不過我打完卡之後
[00:20:22.560 --> 00:20:24.560]  我就覺得神真的很美
[00:20:24.560 --> 00:20:27.560]  我心裡這樣說
[00:20:27.560 --> 00:20:29.560]  我不知道其他打卡的人
[00:20:29.560 --> 00:20:31.560]  神你真的很美
[00:20:31.560 --> 00:20:33.560]  你真的很偉大
[00:20:33.560 --> 00:20:37.560]  同一個場景
[00:20:37.560 --> 00:20:41.560]  可以換來很不同的視野
[00:20:41.560 --> 00:20:44.560]  整個耶利哥城的人
[00:20:44.560 --> 00:20:45.560]  就很害怕
[00:20:45.560 --> 00:20:46.560]  怕什麼呢
[00:20:46.560 --> 00:20:48.560]  怕一個耶和華神
[00:20:48.560 --> 00:20:50.560]  唯獨那一刻
[00:20:50.560 --> 00:20:52.560]  就看到耶和華神
[00:20:52.560 --> 00:20:55.560]  有別於其他神
[00:20:55.560 --> 00:20:59.560]  這個神能夠帶領以色列子民
[00:20:59.560 --> 00:21:01.560]  做一些非比尋常的事情
[00:21:01.560 --> 00:21:03.560]  是一個很偉大的神
[00:21:03.560 --> 00:21:05.560]  超賢的神
[00:21:05.560 --> 00:21:12.560]  正因為拉合知道這個神與別不同
[00:21:12.560 --> 00:21:14.560]  雖然他是妓女身份
[00:21:14.560 --> 00:21:15.560]  很卑微
[00:21:15.560 --> 00:21:18.560]  他內心知道這個神與別不同
[00:21:18.560 --> 00:21:20.560]  所以他繼續說
[00:21:20.560 --> 00:21:22.560]  他說了十二到十三節
[00:21:22.560 --> 00:21:29.560]  求探子保護他們
[00:21:29.560 --> 00:21:35.560]  免於被耶利哥王抓走
[00:21:35.560 --> 00:21:42.560]  保證他們和全家人
[00:21:42.560 --> 00:21:45.560]  在他們攻打城的時候
[00:21:45.560 --> 00:21:50.560]  我們也能得到生命的保障
[00:21:50.560 --> 00:21:53.560]  在這十二到十三節出現了一句
[00:21:53.560 --> 00:21:56.560]  「恩代」
[00:21:56.560 --> 00:21:58.560]  我如何恩代你們
[00:21:58.560 --> 00:22:01.560]  你們要如何恩代我和全家
[00:22:01.560 --> 00:22:06.560]  這個字在舊約的希伯來聖經
[00:22:06.560 --> 00:22:08.560]  多次出現
[00:22:08.560 --> 00:22:11.560]  可能你們也聽過無數次
[00:22:11.560 --> 00:22:14.560]  這個字就是Hazard
[00:22:14.560 --> 00:22:19.560]  Hazard就是愛的文約
[00:22:19.560 --> 00:22:24.560]  這個文約是堅定的
[00:22:24.560 --> 00:22:27.560]  不會改變的
[00:22:27.560 --> 00:22:31.560]  並且是彼此立約忠誠的
[00:22:31.560 --> 00:22:34.560]  向對方宣誓的
[00:22:34.560 --> 00:22:36.560]  這個字通常是怎樣用呢
[00:22:36.560 --> 00:22:40.560]  就是耶和華神如何愛以色列子民
[00:22:40.560 --> 00:22:43.560]  就是用這個字Hazard
[00:22:43.560 --> 00:22:45.560]  耶和華神對以色列子民
[00:22:45.560 --> 00:22:48.560]  是堅定不移的愛
[00:22:48.560 --> 00:22:50.560]  不會改變的
[00:22:50.560 --> 00:22:52.560]  並且會與你毀身
[00:22:52.560 --> 00:22:53.560]  這個就是愛
[00:22:53.560 --> 00:22:57.560]  我現在如何保護你們
[00:22:57.560 --> 00:23:01.560]  讓你們得到生命的安全
[00:23:01.560 --> 00:23:04.560]  當你們攻打耶利哥城的時候
[00:23:04.560 --> 00:23:11.560]  求你們以同樣的愛對待我
[00:23:11.560 --> 00:23:16.560]  探子說沒問題
[00:23:16.560 --> 00:23:19.560]  當我們攻打的時候
[00:23:19.560 --> 00:23:25.560]  要將一條珠紅色的繩子掛在窗邊
[00:23:25.560 --> 00:23:27.560]  掛在窗邊的時候
[00:23:27.560 --> 00:23:29.560]  以作為記號
[00:23:29.560 --> 00:23:33.560]  我們兩個探子保證
[00:23:33.560 --> 00:23:38.560]  你們全家都會免於災害
[00:23:38.560 --> 00:23:39.560]  不會受死
[00:23:39.560 --> 00:23:44.560]  不過如果你們家人或是你們走出這個門口
[00:23:44.560 --> 00:23:50.560]  或是你們將我們所窺探的消息告訴其他人
[00:23:50.560 --> 00:23:54.560]  我們這個文約就不再有效
[00:23:54.560 --> 00:23:55.560]  取消了
[00:23:55.560 --> 00:23:59.560]  你們被滅亡就與我們無關
[00:23:59.560 --> 00:24:01.560]  這就是文約
[00:24:01.560 --> 00:24:04.560]  有一個協議書
[00:24:04.560 --> 00:24:08.560]  這個珠紅色的繩子
[00:24:08.560 --> 00:24:12.560]  也引起了很多讀者的興趣
[00:24:12.560 --> 00:24:14.560]  因為這個珠紅色的繩子
[00:24:14.560 --> 00:24:21.560]  拯救了最後的拉俠和他的全家
[00:24:21.560 --> 00:24:24.560]  有一本書叫做The Scarlet Thread of Redemption
[00:24:24.560 --> 00:24:27.560]  就是說這個珠紅色的繩子
[00:24:27.560 --> 00:24:32.560]  其實帶來一個耶和華神的拯救臨在
[00:24:32.560 --> 00:24:34.560]  這條繩子可以向後望
[00:24:34.560 --> 00:24:37.560]  也可以向前望
[00:24:37.560 --> 00:24:41.560]  向後望就能看到出埃及記第十二章
[00:24:41.560 --> 00:24:43.560]  當在第十災的時候
[00:24:43.560 --> 00:24:48.560]  當耶和華神要滅盡埃及地所有的長子的時候
[00:24:48.560 --> 00:24:51.560]  唯獨是哪些人免於受害呢?
[00:24:51.560 --> 00:24:54.560]  就是當你在門口的門框
[00:24:54.560 --> 00:24:59.560]  游上紅色的陽光的血
[00:24:59.560 --> 00:25:03.560]  滅命的天使就越過
[00:25:03.560 --> 00:25:06.560]  越過以色列家
[00:25:06.560 --> 00:25:08.560]  不會滅他們的長子
[00:25:08.560 --> 00:25:10.560]  但其他所有的人
[00:25:10.560 --> 00:25:12.560]  無論是人或是生畜
[00:25:12.560 --> 00:25:16.560]  投生的都會死於滅命的天使手下
[00:25:16.560 --> 00:25:20.560]  這就是向後望紅色的通過
[00:25:20.560 --> 00:25:22.560]  向前望就能看到什麼呢?
[00:25:22.560 --> 00:25:24.560]  這條紅色的線
[00:25:24.560 --> 00:25:27.560]  我們就能看到在我背後的十字架
[00:25:27.560 --> 00:25:30.560]  耶穌基督為我們所流的血
[00:25:30.560 --> 00:25:33.560]  鮮血 紅色的血
[00:25:33.560 --> 00:25:38.560]  救贖所有能夠去認信耶穌基督的人
[00:25:38.560 --> 00:25:42.560]  整條線 很簡單的一條紅線
[00:25:42.560 --> 00:25:47.560]  就是整本聖經的一個很核心的訊息
[00:25:47.560 --> 00:25:50.560]  就是耶和華的救贖
[00:25:50.560 --> 00:25:55.560]  救贖一些不配得去領受救恩的人
[00:25:55.560 --> 00:25:59.560]  免於耶和華神的滅絕
[00:25:59.560 --> 00:26:00.560]  憤怒臨在
[00:26:00.560 --> 00:26:03.560]  而獲得的重生和自由
[00:26:03.560 --> 00:26:10.560]  很多耶利哥城的人大部分都死了
[00:26:10.560 --> 00:26:14.560]  唯獨是拉合和他的家人
[00:26:14.560 --> 00:26:16.560]  因為拉合有一個相信
[00:26:16.560 --> 00:26:20.560]  耶和華神能夠創造天地
[00:26:20.560 --> 00:26:21.560]  並且是獨一的
[00:26:21.560 --> 00:26:24.560]  所以他有行動
[00:26:24.560 --> 00:26:28.560]  果然保護了這兩個探子
[00:26:28.560 --> 00:26:31.560]  並且招聚了他的家人進入他的家
[00:26:31.560 --> 00:26:33.560]  免於災害
[00:26:33.560 --> 00:26:36.560]  拉合能夠冒這個生命危險
[00:26:36.560 --> 00:26:38.560]  收藏這兩個探子
[00:26:38.560 --> 00:26:41.560]  正正因為他背後的相信一個神
[00:26:41.560 --> 00:26:43.560]  相信一個神
[00:26:43.560 --> 00:26:48.560]  所以我們剛剛領A
[00:26:48.560 --> 00:26:51.560]  前兩天Jessica帶我們查經
[00:26:51.560 --> 00:26:54.560]  說的是妓女拉合
[00:26:54.560 --> 00:26:56.560]  她接待了侍者
[00:26:56.560 --> 00:26:59.560]  叫他們從另一條路走
[00:26:59.560 --> 00:27:02.560]  是因著拉合的行為
[00:27:02.560 --> 00:27:04.560]  收藏這兩個探子
[00:27:04.560 --> 00:27:07.560]  或者因著拉合本身的認順
[00:27:07.560 --> 00:27:10.560]  他知道有一個神這麼偉大
[00:27:10.560 --> 00:27:11.560]  這麼厲害
[00:27:11.560 --> 00:27:13.560]  所以他有這個行動
[00:27:13.560 --> 00:27:16.560]  這個行動就讓他得稱為義
[00:27:19.560 --> 00:27:22.560]  回到我們的經文
[00:27:22.560 --> 00:27:26.560]  十一章三十一節其實是很特別的
[00:27:26.560 --> 00:27:29.560]  如果你看希伯來書的作者
[00:27:29.560 --> 00:27:31.560]  他很簡單地描述了
[00:27:31.560 --> 00:27:34.560]  在約書亞記第二章的事蹟
[00:27:34.560 --> 00:27:38.560]  他用了兩個對比
[00:27:38.560 --> 00:27:43.560]  第一個對比就是信心和不信從
[00:27:43.560 --> 00:27:45.560]  第二個對比就是和和平平
[00:27:45.560 --> 00:27:47.560]  就是滅亡
[00:27:47.560 --> 00:27:52.560]  妓女拉合相信和信靠
[00:27:52.560 --> 00:27:58.560]  並且從而得到神以來的平安
[00:27:58.560 --> 00:28:00.560]  那些不信從的
[00:28:00.560 --> 00:28:02.560]  那些不相信
[00:28:02.560 --> 00:28:05.560]  又說是獨一真神的
[00:28:05.560 --> 00:28:08.560]  那些耶利哥城的人
[00:28:08.560 --> 00:28:11.560]  從此就滅亡
[00:28:11.560 --> 00:28:14.560]  其實這兩個對比
[00:28:14.560 --> 00:28:16.560]  正正是我們要思考的
[00:28:16.560 --> 00:28:18.560]  在人生當中
[00:28:18.560 --> 00:28:21.560]  在人生當中我們走的路
[00:28:21.560 --> 00:28:26.560]  我們看到人生只有兩條路
[00:28:26.560 --> 00:28:28.560]  先變第一篇
[00:28:28.560 --> 00:28:29.560]  不從愛人的物計謀
[00:28:29.560 --> 00:28:30.560]  不暫聚人的道路
[00:28:30.560 --> 00:28:32.560]  不坐舌萬人的座位
[00:28:32.560 --> 00:28:33.560]  為喜愛而活化的佛法
[00:28:33.560 --> 00:28:34.560]  晝夜思想
[00:28:34.560 --> 00:28:36.560]  者人便為有福
[00:28:36.560 --> 00:28:38.560]  人生是兩條路
[00:28:38.560 --> 00:28:39.560]  沒有第三條
[00:28:39.560 --> 00:28:43.560]  一條就是向著永生的路
[00:28:43.560 --> 00:28:46.560]  這條永生的路向著
[00:28:46.560 --> 00:28:48.560]  得著平安喜樂
[00:28:48.560 --> 00:28:49.560]  從神以來的祝福
[00:28:49.560 --> 00:28:52.560]  另一條路就是向著滅亡之路
[00:28:52.560 --> 00:28:54.560]  與神永遠的隔絕
[00:28:54.560 --> 00:28:57.560]  這兩條路的決定因素
[00:28:57.560 --> 00:28:58.560]  我們走在哪一條路上呢
[00:28:58.560 --> 00:29:02.560]  只有一個條件
[00:29:02.560 --> 00:29:04.560]  就是相信信心
[00:29:04.560 --> 00:29:07.560]  相信耶穌是基督
[00:29:07.560 --> 00:29:09.560]  但是這個信心是怎樣來的
[00:29:09.560 --> 00:29:11.560]  這個信心是怎樣來的
[00:29:11.560 --> 00:29:12.560]  是否因為你做得好
[00:29:12.560 --> 00:29:14.560]  是否因為你讀得多書
[00:29:14.560 --> 00:29:17.560]  是否因為你在聽楊牧師講道
[00:29:17.560 --> 00:29:18.560]  而有這個信心
[00:29:18.560 --> 00:29:20.560]  也不是的
[00:29:20.560 --> 00:29:22.560]  我們知道這個信心
[00:29:22.560 --> 00:29:24.560]  也是一份恩典禮物
[00:29:24.560 --> 00:29:26.560]  我們得救
[00:29:26.560 --> 00:29:29.560]  是恩著信
[00:29:29.560 --> 00:29:31.560]  這個得救
[00:29:31.560 --> 00:29:32.560]  這個信心
[00:29:32.560 --> 00:29:33.560]  都是神給我們的
[00:29:33.560 --> 00:29:35.560]  所以說回頭
[00:29:35.560 --> 00:29:37.560]  我拉合這個故事
[00:29:37.560 --> 00:29:41.560]  為何每個人都聽到耶和華的事蹟
[00:29:41.560 --> 00:29:43.560]  唯獨是他與別不同
[00:29:43.560 --> 00:29:46.560]  都是神給他一份很大的恩典
[00:29:46.560 --> 00:29:51.560]  楊拉合他知道耶和華是神
[00:29:51.560 --> 00:29:53.560]  在希伯來書的十一章
[00:29:53.560 --> 00:29:55.560]  很多信心人物
[00:29:55.560 --> 00:29:57.560]  之前那一段那幾句
[00:29:57.560 --> 00:29:59.560]  在第十章尾
[00:29:59.560 --> 00:30:00.560]  那裡也說到
[00:30:00.560 --> 00:30:02.560]  「而人必因信得生」
[00:30:02.560 --> 00:30:04.560]  有信心的人以至靈魂得救
[00:30:04.560 --> 00:30:07.560]  但是有些人退後
[00:30:07.560 --> 00:30:10.560]  而進入沉淪的狀況
[00:30:10.560 --> 00:30:15.560]  一個人究竟是否進入永恆
[00:30:15.560 --> 00:30:16.560]  永生的道路
[00:30:16.560 --> 00:30:19.560]  或是走一個滅亡的道路
[00:30:19.560 --> 00:30:26.560]  其實都是神自己很奇妙的作為
[00:30:26.560 --> 00:30:30.560]  在你和我身上很奇妙的作為
[00:30:30.560 --> 00:30:32.560]  但這份得救的信心
[00:30:32.560 --> 00:30:34.560]  神所設計的信心
[00:30:34.560 --> 00:30:36.560]  不是單純停留在自己身上
[00:30:36.560 --> 00:30:39.560]  因為我們剛才從約書餵的第二章說到
[00:30:39.560 --> 00:30:41.560]  這份是文約
[00:30:41.560 --> 00:30:42.560]  Hazard
[00:30:42.560 --> 00:30:46.560]  我們領受了主的信心
[00:30:46.560 --> 00:30:49.560]  和神領受了納約的關係
[00:30:49.560 --> 00:30:51.560]  這份納約的關係
[00:30:51.560 --> 00:30:54.560]  不單止讓我自己蒙恩得救
[00:30:54.560 --> 00:30:56.560]  並且因著拉合
[00:30:56.560 --> 00:30:58.560]  令全家都得救
[00:30:58.560 --> 00:31:00.560]  一個人的信心
[00:31:00.560 --> 00:31:02.560]  令全家都得救
[00:31:02.560 --> 00:31:06.560]  你和我的信心可以伸展開去
[00:31:06.560 --> 00:31:09.560]  在我身上再伸展出去
[00:31:09.560 --> 00:31:13.560]  給我認識的身邊的人
[00:31:13.560 --> 00:31:18.560]  讓他們都能夠和神建立文約的關係
[00:31:18.560 --> 00:31:20.560]  愛的關係
[00:31:20.560 --> 00:31:25.560]  我能夠見到別人見不到的
[00:31:25.560 --> 00:31:27.560]  別人見到太陽
[00:31:27.560 --> 00:31:29.560]  我見到一個創造主
[00:31:29.560 --> 00:31:32.560]  我領受這份恩典的時候
[00:31:32.560 --> 00:31:34.560]  我繼續去施予
[00:31:34.560 --> 00:31:36.560]  去幫助
[00:31:36.560 --> 00:31:38.560]  其他人去見到什麼
[00:31:38.560 --> 00:31:41.560]  我所見到的 我所相信的 我所確信的
[00:31:41.560 --> 00:31:43.560]  拉合就是這樣
[00:31:43.560 --> 00:31:45.560]  拉合就是這樣
[00:31:45.560 --> 00:31:47.560]  今天你和我都可以這樣
[00:31:47.560 --> 00:31:51.560]  拉合這個人很特別
[00:31:51.560 --> 00:31:54.560]  大家都知道他
[00:31:54.560 --> 00:31:56.560]  其實在希伯來書十一章
[00:31:56.560 --> 00:31:58.560]  只有兩個女性出現
[00:31:58.560 --> 00:32:00.560]  一個是薩拉
[00:32:00.560 --> 00:32:02.560]  阿伯一行的太太
[00:32:02.560 --> 00:32:04.560]  第二個就是她
[00:32:04.560 --> 00:32:08.560]  但這個她
[00:32:08.560 --> 00:32:11.560]  更加特別的是她是一個愛邦女子
[00:32:11.560 --> 00:32:13.560]  愛邦女子
[00:32:13.560 --> 00:32:20.560]  剛才提到在馬特科第一章
[00:32:20.560 --> 00:32:22.560]  出現了五個女性
[00:32:22.560 --> 00:32:24.560]  而她是其中一個
[00:32:24.560 --> 00:32:26.560]  也是身份最卑微的一個
[00:32:26.560 --> 00:32:29.560]  在耶穌基督的家譜當中
[00:32:29.560 --> 00:32:33.560]  我們知道在猶太人的家譜
[00:32:33.560 --> 00:32:36.560]  一來是男性主導的
[00:32:36.560 --> 00:32:38.560]  二來就是
[00:32:38.560 --> 00:32:40.560]  越光彩的就越寫進去
[00:32:40.560 --> 00:32:44.560]  這樣才顯得出我的家族是多麼的偏黑
[00:32:44.560 --> 00:32:47.560]  但不是的 耶穌基督的家譜是充滿著的
[00:32:47.560 --> 00:32:50.560]  不單止有女性 有愛邦人 並且有妓女
[00:32:50.560 --> 00:32:53.560]  這個福音是給所有人的
[00:32:53.560 --> 00:32:55.560]  弟兄姊妹 你們明白到嗎
[00:32:55.560 --> 00:32:57.560]  這個福音是給所有人的
[00:32:57.560 --> 00:33:00.560]  希伯來人 猶太人 愛邦人
[00:33:00.560 --> 00:33:04.560]  高的 低的 什麼種族背景的
[00:33:04.560 --> 00:33:06.560]  任何人
[00:33:06.560 --> 00:33:08.560]  所以今天我們坐在這裡
[00:33:08.560 --> 00:33:10.560]  聽了拉合這個
[00:33:10.560 --> 00:33:13.560]  我們也聽過很多次的故事
[00:33:13.560 --> 00:33:16.560]  其實應該對你再一次的震撼
[00:33:16.560 --> 00:33:18.560]  首先震撼的就是
[00:33:18.560 --> 00:33:20.560]  我為什麼可以蒙人得救
[00:33:20.560 --> 00:33:22.560]  我為什麼可以相信神
[00:33:22.560 --> 00:33:24.560]  第二個震撼
[00:33:24.560 --> 00:33:26.560]  是神竟然在這個世代
[00:33:26.560 --> 00:33:31.560]  用我去將納弱的愛伸展出去
[00:33:31.560 --> 00:33:36.560]  讓我們身邊的人去到的經歷和領受
[00:33:36.560 --> 00:33:46.560]  希伯來書十章
[00:33:46.560 --> 00:33:48.560]  他將三十和三十一節
[00:33:48.560 --> 00:33:50.560]  如果你們並排去看
[00:33:50.560 --> 00:33:53.560]  也有一定的意思
[00:33:53.560 --> 00:33:55.560]  因為拉合是怎樣出現的呢
[00:33:55.560 --> 00:33:58.560]  就是約書亞派兩個探子去耶和哥城
[00:33:58.560 --> 00:34:01.560]  在神的主導之下
[00:34:01.560 --> 00:34:05.560]  這兩個探子就去了拉合妓女的家
[00:34:05.560 --> 00:34:07.560]  找到她 收集了情報
[00:34:07.560 --> 00:34:13.560]  如果不是約書亞的行動
[00:34:13.560 --> 00:34:19.560]  拉合不會出現在約書亞的第二章
[00:34:19.560 --> 00:34:22.560]  也不會出現在馬特芬第一章
[00:34:22.560 --> 00:34:25.560]  也不會出現在希伯來書十一章
[00:34:25.560 --> 00:34:32.560]  約書亞和拉合其實是兩個人放在一起
[00:34:32.560 --> 00:34:35.560]  三十和三十一節
[00:34:35.560 --> 00:34:41.560]  約書亞是摩西的僕人
[00:34:41.560 --> 00:34:44.560]  他的徒弟
[00:34:44.560 --> 00:34:46.560]  一個很偉大的屬靈
[00:34:46.560 --> 00:34:52.560]  又是男性 又是猶太人
[00:34:52.560 --> 00:34:55.560]  一個妓女 愛邦女子
[00:34:55.560 --> 00:34:56.560]  很卑微
[00:34:56.560 --> 00:34:59.560]  兩個人放在一起
[00:34:59.560 --> 00:35:02.560]  很大對比
[00:35:02.560 --> 00:35:06.560]  唯一他們的共通點是什麼
[00:35:06.560 --> 00:35:08.560]  恩著信
[00:35:08.560 --> 00:35:10.560]  所以對你和我來說
[00:35:10.560 --> 00:35:13.560]  其實我們每個人坐在這裡
[00:35:13.560 --> 00:35:15.560]  信靠耶穌基督的都是一樣
[00:35:15.560 --> 00:35:16.560]  恩著信
[00:35:16.560 --> 00:35:22.560]  其實如果回到我們成長背景
[00:35:22.560 --> 00:35:24.560]  再找下去
[00:35:24.560 --> 00:35:27.560]  我們在生命當中最核心的東西
[00:35:27.560 --> 00:35:28.560]  是一樣的
[00:35:28.560 --> 00:35:30.560]  每一個人
[00:35:30.560 --> 00:35:35.560]  恩著信
[00:35:35.560 --> 00:35:36.560]  來到最後
[00:35:36.560 --> 00:35:39.560]  不如我做一個結束
[00:35:39.560 --> 00:35:47.560]  一個得救的信心是一個怎樣的信心
[00:35:47.560 --> 00:35:54.560]  昨天如果大家在下午時段在教會出現
[00:35:54.560 --> 00:35:58.560]  你會看到一幅很美麗的圖畫
[00:35:58.560 --> 00:36:02.560]  我其實昨天想了很久這幅圖畫
[00:36:02.560 --> 00:36:04.560]  然後我錄了語音
[00:36:04.560 --> 00:36:06.560]  在星期二播放給大家聽
[00:36:06.560 --> 00:36:09.560]  不過我說這幅是什麼圖畫
[00:36:09.560 --> 00:36:11.560]  昨天有四個活動
[00:36:11.560 --> 00:36:13.560]  在教會
[00:36:13.560 --> 00:36:14.560]  四個活動
[00:36:14.560 --> 00:36:18.560]  第一個活動就是美顏寶劍班在梵濟室
[00:36:18.560 --> 00:36:20.560]  有十幾個人參加
[00:36:20.560 --> 00:36:22.560]  當中有兩個
[00:36:22.560 --> 00:36:24.560]  未信耶穌的
[00:36:24.560 --> 00:36:27.560]  不過我知道Tammy導師
[00:36:27.560 --> 00:36:29.560]  他是愛主的
[00:36:29.560 --> 00:36:33.560]  他希望透過這些刮痧 美顏寶劍
[00:36:33.560 --> 00:36:35.560]  將福音傳開去
[00:36:35.560 --> 00:36:37.560]  昨天是第三堂
[00:36:37.560 --> 00:36:39.560]  下星期是最後一堂
[00:36:39.560 --> 00:36:41.560]  最後一堂會講自己的生命見證
[00:36:41.560 --> 00:36:45.560]  希望大家聽到福音
[00:36:45.560 --> 00:36:47.560]  所以昨天兩點到三點
[00:36:47.560 --> 00:36:49.560]  在梵濟室美顏寶劍班傳多報
[00:36:49.560 --> 00:36:51.560]  可以主辦
[00:36:51.560 --> 00:36:53.560]  同一時段是這個禮堂
[00:36:53.560 --> 00:36:55.560]  這個禮堂有間板
[00:36:55.560 --> 00:36:56.560]  間開了兩邊
[00:36:56.560 --> 00:36:59.560]  前面是李Sir帶的BB隊
[00:36:59.560 --> 00:37:02.560]  BB隊都是基督使用軍
[00:37:02.560 --> 00:37:05.560]  我相信很多人都未信耶穌
[00:37:05.560 --> 00:37:07.560]  初中有些高中
[00:37:07.560 --> 00:37:09.560]  但很多都是初中
[00:37:09.560 --> 00:37:12.560]  十幾二十個圍著
[00:37:12.560 --> 00:37:14.560]  一起去接紙飛機
[00:37:14.560 --> 00:37:17.560]  昨天我看到地上有這麼多飛機
[00:37:17.560 --> 00:37:19.560]  由李Sir去帶領
[00:37:19.560 --> 00:37:22.560]  後面就是青少年團體
[00:37:22.560 --> 00:37:24.560]  我們現在轉了由星期日
[00:37:24.560 --> 00:37:27.560]  去到星期六的下午
[00:37:27.560 --> 00:37:29.560]  初時看過去
[00:37:29.560 --> 00:37:32.560]  十個八個好像上星期一樣
[00:37:32.560 --> 00:37:35.560]  轉頭就真的沒多久
[00:37:35.560 --> 00:37:37.560]  板不見了之後
[00:37:37.560 --> 00:37:40.560]  基督使用軍和中學生坐在一起
[00:37:40.560 --> 00:37:43.560]  所以昨天有二十多三十個中學生
[00:37:43.560 --> 00:37:45.560]  在禮堂裡
[00:37:45.560 --> 00:37:47.560]  一起除了遊戲之外
[00:37:47.560 --> 00:37:49.560]  唱詩歌
[00:37:49.560 --> 00:37:51.560]  聽信息
[00:37:51.560 --> 00:37:54.560]  二十多三十個當中很多都未信耶穌
[00:37:54.560 --> 00:37:58.560]  這是第二個活動
[00:37:58.560 --> 00:38:00.560]  第三個活動
[00:38:00.560 --> 00:38:02.560]  同一時段
[00:38:02.560 --> 00:38:04.560]  繁祭室禮堂
[00:38:04.560 --> 00:38:08.560]  在外面圖書館附近
[00:38:08.560 --> 00:38:11.560]  有五個姐妹站在那裡
[00:38:11.560 --> 00:38:14.560]  不知道站還是坐
[00:38:14.560 --> 00:38:16.560]  在那裡做什麼呢
[00:38:16.560 --> 00:38:20.560]  派食物銀行幫助有需要的家庭
[00:38:20.560 --> 00:38:22.560]  幫助有需要的家庭
[00:38:22.560 --> 00:38:24.560]  因為現在差不多到尾聲
[00:38:24.560 --> 00:38:26.560]  這是第二階段
[00:38:26.560 --> 00:38:30.560]  差不多到尾聲的時候
[00:38:30.560 --> 00:38:32.560]  這次有別於其他的
[00:38:32.560 --> 00:38:34.560]  我也是從旁觀察
[00:38:34.560 --> 00:38:37.560]  他們拿著五色柱
[00:38:37.560 --> 00:38:40.560]  每個家庭派物資之餘
[00:38:40.560 --> 00:38:42.560]  跟他們說一次五色柱
[00:38:42.560 --> 00:38:49.560]  確保每個學生或家長都聽過一次福音
[00:38:49.560 --> 00:38:53.560]  這是第三個場景
[00:38:53.560 --> 00:38:55.560]  第四個場景是怎樣呢
[00:38:55.560 --> 00:38:57.560]  六個弟兄姐妹
[00:38:57.560 --> 00:38:59.560]  去了漁灣村
[00:38:59.560 --> 00:39:01.560]  同一時段
[00:39:01.560 --> 00:39:03.560]  同一個空間
[00:39:03.560 --> 00:39:05.560]  平行時空進行
[00:39:05.560 --> 00:39:07.560]  在漁灣村派口罩
[00:39:07.560 --> 00:39:09.560]  我派得很開心
[00:39:09.560 --> 00:39:11.560]  不知道大家
[00:39:11.560 --> 00:39:13.560]  參與者Juwin他們怎樣
[00:39:13.560 --> 00:39:15.560]  因為這次
[00:39:15.560 --> 00:39:17.560]  平時派口罩
[00:39:17.560 --> 00:39:19.560]  只是拉油上樹
[00:39:19.560 --> 00:39:21.560]  十個當中可能只有一個人拿
[00:39:21.560 --> 00:39:23.560]  昨天我派得很開心
[00:39:23.560 --> 00:39:25.560]  很多人都拿
[00:39:25.560 --> 00:39:27.560]  不知道為什麼
[00:39:27.560 --> 00:39:29.560]  口罩缺貨當然不會
[00:39:29.560 --> 00:39:31.560]  但很開心
[00:39:31.560 --> 00:39:33.560]  跟街坊聊天
[00:39:33.560 --> 00:39:35.560]  很快樂
[00:39:35.560 --> 00:39:39.560]  半小時派了二百多三百個口罩
[00:39:39.560 --> 00:39:41.560]  很快樂
[00:39:41.560 --> 00:39:43.560]  我想說的是同一個空間
[00:39:43.560 --> 00:39:45.560]  同一個場景
[00:39:45.560 --> 00:39:48.560]  其實不同的弟兄姐妹
[00:39:48.560 --> 00:39:50.560]  都在做同一件事
[00:39:50.560 --> 00:39:52.560]  參與者其中美漢保險班
[00:39:52.560 --> 00:39:56.560]  BB隊 青少年團體
[00:39:56.560 --> 00:39:58.560]  食物銀行 街頭報道
[00:39:58.560 --> 00:40:00.560]  都在做同一件事
[00:40:00.560 --> 00:40:04.560]  就是我們領受了神的禮物
[00:40:04.560 --> 00:40:06.560]  神的恩典 神的愛
[00:40:06.560 --> 00:40:08.560]  我們經歷過
[00:40:08.560 --> 00:40:10.560]  並且我們親眼見過
[00:40:10.560 --> 00:40:12.560]  我們個人親眼見過
[00:40:12.560 --> 00:40:16.560]  那怎樣呢 親眼見過
