
[00:00:00.000 --> 00:00:09.000]  很感謝神的恩典,也很感謝洪恩唐的目者邀請我來這裡講道
[00:24:22.000 --> 00:24:24.000]  聰明的就說
[00:24:24.000 --> 00:24:27.000]  那些都不夠我們用
[00:24:27.000 --> 00:24:31.000]  不如你去那些賣油的地方去買吧
[00:24:31.000 --> 00:24:33.000]  你可以這樣想的
[00:24:33.000 --> 00:24:35.000]  你怎麼這麼自私的
[00:24:35.000 --> 00:24:37.000]  你有就給我吧
[00:24:37.000 --> 00:24:39.000]  可以這樣想的
[00:24:39.000 --> 00:24:42.000]  但說話又不可以這樣說
[00:24:42.000 --> 00:24:44.000]  為什麼要這樣說
[00:24:44.000 --> 00:24:46.000]  你明知你不夠油
[00:24:46.000 --> 00:24:49.000]  你為什麼不早點去買油呢
[00:24:49.000 --> 00:24:52.000]  你就在那裡打頓睡覺
[00:24:52.000 --> 00:24:53.000]  你明白嗎
[00:24:53.000 --> 00:24:56.000]  我看這段經文都想了很久
[00:24:56.000 --> 00:24:58.000]  是不是這幾個聰明的同類
[00:24:58.000 --> 00:24:59.000]  聰明你是聰明
[00:24:59.000 --> 00:25:01.000]  不過沒什麼同情心
[00:25:01.000 --> 00:25:03.000]  我會問是不是你這麼壞
[00:25:03.000 --> 00:25:04.000]  你的老友記
[00:25:04.000 --> 00:25:07.000]  你的同事有事你不幫
[00:25:07.000 --> 00:25:10.000]  其實我想想是沒理由的
[00:25:10.000 --> 00:25:15.000]  你自己不去把你的機會去解決問題
[00:25:15.000 --> 00:25:18.000]  你把最後的球彈給別人是不行的
[00:25:18.000 --> 00:25:20.000]  如果新郎遲到
[00:25:20.000 --> 00:25:23.000]  那你帶了額外油的同類
[00:25:23.000 --> 00:25:27.000]  老實說你能夠有就分享給別人
[00:25:27.000 --> 00:25:29.000]  不過他要算一下
[00:25:29.000 --> 00:25:32.000]  我自己都不夠
[00:25:32.000 --> 00:25:34.000]  我怎麼分給他
[00:25:34.000 --> 00:25:36.000]  其實那些有個容器
[00:25:36.000 --> 00:25:38.000]  可能中間他添油
[00:25:38.000 --> 00:25:40.000]  他已經添了一點
[00:25:40.000 --> 00:25:43.000]  你還要他拿剩餘的
[00:25:43.000 --> 00:25:46.000]  他可能真的什麼都沒有
[00:25:46.000 --> 00:25:50.000]  如果你說那些愚蠢的同類
[00:25:50.000 --> 00:25:52.000]  他等新郎來
[00:25:52.000 --> 00:25:53.000]  自己又不夠油
[00:25:53.000 --> 00:25:55.000]  但是去了睡覺
[00:25:55.000 --> 00:25:58.000]  又不想想怎麼去解決他不夠油的時候
[00:25:58.000 --> 00:25:59.000]  不知道要等多久
[00:25:59.000 --> 00:26:02.000]  這件事你覺得他有沒有盡責任呢
[00:26:02.000 --> 00:26:03.000]  你明白嗎
[00:26:03.000 --> 00:26:05.000]  道理是這樣說的
[00:26:05.000 --> 00:26:09.000]  馬太福音第25章1到13節這段經文
[00:26:09.000 --> 00:26:13.000]  提醒我們要預備神的來臨
[00:26:13.000 --> 00:26:17.000]  同樣是可以引伸去每一個侍奉神的人
[00:26:17.000 --> 00:26:21.000]  我們有沒有好好預備神的來臨呢
[00:26:21.000 --> 00:26:23.000]  這個道理在這裡
[00:26:23.000 --> 00:26:26.000]  在過去的侍奉經驗之中
[00:26:26.000 --> 00:26:31.000]  我發覺原來要掌握宏觀的資訊是很重要的
[00:26:31.000 --> 00:26:32.000]  包括什麼呢
[00:26:32.000 --> 00:26:34.000]  對普世教會的認識
[00:26:34.000 --> 00:26:37.000]  對有代表性的教會的認識
[00:26:37.000 --> 00:26:41.000]  以及確立我們自己對教會的理念
[00:26:41.000 --> 00:26:43.000]  什麼叫普世教會的認識呢
[00:26:43.000 --> 00:26:46.000]  其實香港都有很多宗派
[00:26:46.000 --> 00:26:49.000]  可能在在中的人都來自不同的宗派
[00:26:49.000 --> 00:26:51.000]  每個宗派有他的歷史
[00:26:51.000 --> 00:26:52.000]  有他的理念
[00:26:52.000 --> 00:26:56.000]  有他的神學的傳統等等
[00:26:56.000 --> 00:26:58.000]  還有除了香港的教會
[00:26:58.000 --> 00:26:59.000]  還有海外的教會
[00:26:59.000 --> 00:27:00.000]  這麼多教會
[00:27:00.000 --> 00:27:03.000]  你要明白人家在做什麼
[00:27:03.000 --> 00:27:05.000]  對有代表性的教會的認識
[00:27:05.000 --> 00:27:07.000]  其實我們要留心
[00:27:07.000 --> 00:27:09.000]  他在不同時期
[00:27:09.000 --> 00:27:11.000]  他發展的特色
[00:27:11.000 --> 00:27:15.000]  以及他的做法的好處與壞處
[00:27:15.000 --> 00:27:17.000]  以及今天是怎樣
[00:27:17.000 --> 00:27:20.000]  所以這件事不是我們每個人都有這麼多資料
[00:27:20.000 --> 00:27:23.000]  但是其實找這些資料也不難的
[00:27:23.000 --> 00:27:25.000]  如果我們是目者
[00:27:25.000 --> 00:27:26.000]  我們是需要
[00:27:26.000 --> 00:27:27.000]  我們有問問
[00:27:27.000 --> 00:27:31.000]  我究竟我自己對教會的理念是什麼
[00:27:31.000 --> 00:27:34.000]  做信徒領袖都是一樣要有這個理念
[00:27:34.000 --> 00:27:37.000]  我們要確定我們自己
[00:27:37.000 --> 00:27:40.000]  我所認同的教會理念是什麼
[00:27:40.000 --> 00:27:43.000]  或者我講一點點
[00:27:43.000 --> 00:27:47.000]  我剛才很感恩
[00:27:47.000 --> 00:27:49.000]  我有一個同事
[00:27:49.000 --> 00:27:51.000]  他住在錦繡
[00:27:51.000 --> 00:27:55.000]  他很早就知道我來洪恩堂講道
[00:27:55.000 --> 00:27:58.000]  他一定要來我那裡載我
[00:27:58.000 --> 00:28:00.000]  他還很豪氣地說
[00:28:00.000 --> 00:28:02.000]  我去中環碼頭載我
[00:28:02.000 --> 00:28:04.000]  我說不要客氣了
[00:28:04.000 --> 00:28:06.000]  我不是那種人
[00:28:06.000 --> 00:28:08.000]  我在錦上路
[00:28:08.000 --> 00:28:10.000]  算了錦上路吧
[00:28:10.000 --> 00:28:12.000]  他是做工程的
[00:28:12.000 --> 00:28:14.000]  在車上他告訴我
[00:28:14.000 --> 00:28:16.000]  最近有一單工程
[00:28:16.000 --> 00:28:20.000]  我們神學院的籃球場修整得很漂亮
[00:28:20.000 --> 00:28:22.000]  但是有一件事我不知道
[00:28:22.000 --> 00:28:24.000]  他告訴我
[00:28:24.000 --> 00:28:27.000]  他說這個籃球場四十年前
[00:28:27.000 --> 00:28:30.000]  應該是北宣的胡音牧師
[00:28:30.000 --> 00:28:31.000]  他是做工程的
[00:28:31.000 --> 00:28:36.000]  他帶領一些弟兄去那裡平整了籃球場
[00:28:36.000 --> 00:28:42.000]  而平整的籃球場有什麼
[00:28:42.000 --> 00:28:45.000]  你們都是第一次聽
[00:28:45.000 --> 00:28:48.000]  通常人家建一個平台
[00:28:48.000 --> 00:28:51.000]  當然是會斜一點點水去別人那裡
[00:28:51.000 --> 00:28:52.000]  或者去外面
[00:28:52.000 --> 00:28:54.000]  道理是這樣的
[00:28:54.000 --> 00:28:56.000]  弟兄說如果我建東西
[00:28:56.000 --> 00:28:58.000]  我也是這樣建的
[00:28:58.000 --> 00:28:59.000]  但他說不是
[00:28:59.000 --> 00:29:01.000]  我們的籃球場不是向外斜的
[00:29:01.000 --> 00:29:03.000]  是凹下來的
[00:29:03.000 --> 00:29:06.000]  你說凹下來下雨就積水
[00:29:06.000 --> 00:29:11.000]  原來凹下來是很特別的
[00:29:11.000 --> 00:29:13.000]  他又不會積很多水
[00:29:13.000 --> 00:29:17.000]  太陽出來又會很快的蒸發水
[00:29:17.000 --> 00:29:19.000]  有什麼特別呢
[00:29:19.000 --> 00:29:23.000]  他說如果那時候的斜水去到旁邊
[00:29:23.000 --> 00:29:27.000]  這個籃球場的地基其實是不會耕的
[00:29:27.000 --> 00:29:31.000]  水下去泥那裡是會有後果的
[00:29:31.000 --> 00:29:35.000]  他說四十多年我們籃球場的地基是沒有東西
[00:29:35.000 --> 00:29:36.000]  沒有倒塌
[00:29:36.000 --> 00:29:38.000]  沒有什麼大事
[00:29:38.000 --> 00:29:42.000]  其實就是因為當時那個建工程的人
[00:29:42.000 --> 00:29:46.000]  他是不想影響他人
[00:29:46.000 --> 00:29:49.000]  最多雨水是流回自己那裡
[00:29:49.000 --> 00:29:54.000]  但是他又不會淹到一大桶水那裡
[00:29:54.000 --> 00:29:56.000]  這麼高手的
[00:29:56.000 --> 00:29:58.000]  其實不只是做工程的高手
[00:29:58.000 --> 00:30:00.000]  而是心態上
[00:30:00.000 --> 00:30:04.000]  他是以不去傷害人為主
[00:30:04.000 --> 00:30:08.000]  他寧願自己那塊地可以濕一點
[00:30:08.000 --> 00:30:11.000]  但是濕下來不會有很大問題
[00:30:11.000 --> 00:30:14.000]  以致我們這次去平整地基
[00:30:14.000 --> 00:30:18.000]  就不用整個籃球場去做
[00:30:18.000 --> 00:30:20.000]  他不說我怎麼認識這些東西
[00:30:20.000 --> 00:30:22.000]  他是做工程的
[00:30:22.000 --> 00:30:25.000]  所以我說原來道理這麼深
[00:30:25.000 --> 00:30:29.000]  當時的人如果貪方便
[00:30:29.000 --> 00:30:31.000]  我的地不會濕
[00:30:31.000 --> 00:30:33.000]  我就撤出去給別人
[00:30:33.000 --> 00:30:37.000]  其實那個地基可能這幾十年
[00:30:37.000 --> 00:30:39.000]  我們要維修的時候
[00:30:39.000 --> 00:30:41.000]  是用更多的錢去做
[00:30:41.000 --> 00:30:43.000]  但是重要的地方就是
[00:30:43.000 --> 00:30:44.000]  我學到一個道理
[00:30:44.000 --> 00:30:47.000]  今早坐車學的
[00:30:47.000 --> 00:30:50.000]  我們做事不是貪一時的方便
[00:30:50.000 --> 00:30:53.000]  就是說我方便不用這麼多水漬在那裡
[00:30:53.000 --> 00:30:59.000]  我做的事情是要令到根基不要受損
[00:30:59.000 --> 00:31:01.000]  四十年之後我們去整
[00:31:01.000 --> 00:31:05.000]  只是要局部的弄一些毫毛泥下去
[00:31:05.000 --> 00:31:08.000]  如果不是還要花很多錢
[00:31:08.000 --> 00:31:10.000]  任何一個想法
[00:31:10.000 --> 00:31:12.000]  他對後面的人
[00:31:12.000 --> 00:31:15.000]  是有一個長遠的考慮
[00:31:15.000 --> 00:31:19.000]  那些是上街上街的決定
[00:31:19.000 --> 00:31:20.000]  還有他的出發點
[00:31:20.000 --> 00:31:22.000]  他不是去找人笨
[00:31:22.000 --> 00:31:25.000]  他是寧願自己
[00:31:25.000 --> 00:31:28.000]  那個煩惱給自己
[00:31:28.000 --> 00:31:30.000]  但是他又會想辦法去令到煩惱
[00:31:30.000 --> 00:31:32.000]  不要搞到自己很煩惱
[00:31:32.000 --> 00:31:34.000]  這個人是不是很厲害
[00:31:34.000 --> 00:31:35.000]  很厲害
[00:31:35.000 --> 00:31:37.000]  他不止技術厲害
[00:31:37.000 --> 00:31:39.000]  而是心態高
[00:31:39.000 --> 00:31:41.000]  所以我覺得
[00:31:41.000 --> 00:31:44.000]  我們今天有沒有辦法好像學他們一樣
[00:31:44.000 --> 00:31:47.000]  如果你們有機會去我們建築學院
[00:31:47.000 --> 00:31:48.000]  看那個籃球場
[00:31:48.000 --> 00:31:51.000]  好像政府的運動場一樣
[00:31:51.000 --> 00:31:54.000]  我們看到他光明很漂亮的那一面
[00:31:54.000 --> 00:31:58.000]  但是可能沒有人記得四十年前
[00:31:58.000 --> 00:32:01.000]  將爛地弄到
[00:32:01.000 --> 00:32:05.000]  鋪平他那幫人那種的努力
[00:32:05.000 --> 00:32:08.000]  沒有那幫人的努力就沒有今天
[00:32:08.000 --> 00:32:10.000]  就是這樣說
[00:32:10.000 --> 00:32:13.000]  所以我們要學習的就是說
[00:32:13.000 --> 00:32:15.000]  在現在這個時候
[00:32:15.000 --> 00:32:17.000]  我們要求變
[00:32:17.000 --> 00:32:20.000]  其實沒有一套方法永遠有效的
[00:32:20.000 --> 00:32:22.000]  現在每一個牧者都嘗試新的東西
[00:32:22.000 --> 00:32:24.000]  有些行有些不行
[00:32:24.000 --> 00:32:29.000]  究竟有什麼東西可以令到我們去有所學習的呢
[00:32:29.000 --> 00:32:33.000]  我們要認清問題的中心點在哪裡
[00:32:33.000 --> 00:32:34.000]  很重要的
[00:32:34.000 --> 00:32:37.000]  很多時候我們有很多訴求
[00:32:37.000 --> 00:32:41.000]  我們都會喜歡自己想喜歡的東西
[00:32:41.000 --> 00:32:44.000]  同時你可以想教會它發展到某個地步
[00:32:44.000 --> 00:32:47.000]  就有它那種文化
[00:32:47.000 --> 00:32:48.000]  有它的組織
[00:32:48.000 --> 00:32:49.000]  又有它的形式
[00:32:49.000 --> 00:32:51.000]  每樣東西都定格了
[00:32:51.000 --> 00:32:53.000]  這是普遍的
[00:32:53.000 --> 00:32:55.000]  求變是很自然的
[00:32:55.000 --> 00:32:58.000]  不過應該怎樣變呢
[00:32:58.000 --> 00:33:00.000]  變的最終目標是什麼呢
[00:33:00.000 --> 00:33:02.000]  其實沒有什麼明確答案
[00:33:02.000 --> 00:33:04.000]  其實大家都不知道
[00:33:04.000 --> 00:33:08.000]  但是這段經文提醒我們一件事
[00:33:08.000 --> 00:33:13.000]  恐怕是有一些基督徒仍然是沉睡之中
[00:33:13.000 --> 00:33:14.000]  這個才是致命
[00:33:14.000 --> 00:33:16.000]  恐怕有些基督徒
[00:33:16.000 --> 00:33:20.000]  是好像那段經文所說的愚者的同類
[00:33:20.000 --> 00:33:21.000]  完全沒有概念
[00:33:21.000 --> 00:33:22.000]  沒有危機感
[00:33:22.000 --> 00:33:23.000]  沒有意識
[00:33:23.000 --> 00:33:26.000]  一直在他的安書區裡面
[00:33:26.000 --> 00:33:30.000]  從來都不關注教會的事
[00:33:30.000 --> 00:33:31.000]  或者其他教會的情況
[00:33:31.000 --> 00:33:36.000]  或者沒有其他的對不同教會的了解的經驗
[00:33:36.000 --> 00:33:40.000]  相反有些人又不能夠再等了
[00:33:40.000 --> 00:33:42.000]  就嘗試新的模式
[00:33:42.000 --> 00:33:47.000]  當然它不斷修正一定有開花結果的
[00:33:47.000 --> 00:33:48.000]  不過有些時候
[00:33:48.000 --> 00:33:50.000]  也有一個可能就是
[00:33:50.000 --> 00:33:53.000]  藥石亂投也說不定
[00:33:53.000 --> 00:33:56.000]  在這幾年的疫情之後
[00:33:56.000 --> 00:34:00.000]  其實通很多教會的人數是下跌的
[00:34:00.000 --> 00:34:03.000]  這個是真的
[00:34:03.000 --> 00:34:05.000]  但是有一個有趣的現象
[00:34:05.000 --> 00:34:09.000]  是反而200人以下的教會
[00:34:09.000 --> 00:34:11.000]  比100人教會那些
[00:34:11.000 --> 00:34:13.000]  那個人數下跌不多的
[00:34:13.000 --> 00:34:14.000]  很有趣的
[00:34:14.000 --> 00:34:17.000]  我去很多間教會都是這樣的
[00:34:17.000 --> 00:34:19.000]  越是不大型的教會
[00:34:19.000 --> 00:34:22.000]  大家的關係仍然在那些
[00:34:22.000 --> 00:34:24.000]  它不是跌得很傷的
[00:34:24.000 --> 00:34:29.000]  一般來說是10%到20%的人數下跌
[00:34:29.000 --> 00:34:30.000]  但是有些大的教會
[00:34:30.000 --> 00:34:32.000]  它跌得可能是40%的
[00:34:32.000 --> 00:34:34.000]  很恐怖的
[00:34:34.000 --> 00:34:36.000]  恐怖到不得了
[00:34:36.000 --> 00:34:38.000]  所以在這樣的情況下
[00:34:38.000 --> 00:34:41.000]  我們面對的就是人數的變化
[00:34:41.000 --> 00:34:43.000]  奉獻數字的下跌
[00:34:43.000 --> 00:34:45.000]  牧者和信徒的移民
[00:34:45.000 --> 00:34:48.000]  剛才也有談到這些問題
[00:34:48.000 --> 00:34:51.000]  我們也收到消息
[00:34:51.000 --> 00:34:56.000]  譬如說英國、美國、加拿大、澳洲等等華人教會
[00:34:56.000 --> 00:35:00.000]  那些廣東話的崇拜突然間多了很多人
[00:35:00.000 --> 00:35:02.000]  其實說得不好聽
[00:35:02.000 --> 00:35:06.000]  加拿大那邊的廣東話崇拜都快要結束了
[00:35:06.000 --> 00:35:07.000]  突然間不用結束
[00:35:07.000 --> 00:35:09.000]  多開心啊
[00:35:09.000 --> 00:35:12.000]  當然這個複雜了
[00:35:12.000 --> 00:35:15.000]  究竟我應該怎樣看現在的情況呢
[00:35:15.000 --> 00:35:18.000]  我就會有一個這樣的想法
[00:35:18.000 --> 00:35:22.000]  其實是本土化和國際化兩樣東西
[00:35:22.000 --> 00:35:25.000]  本土化就是說我們在香港這個地方
[00:35:25.000 --> 00:35:29.000]  我們面對著很多牧者的退休潮
[00:35:29.000 --> 00:35:31.000]  或者很多牧者的移民
[00:35:31.000 --> 00:35:34.000]  信徒領袖的流散等等這些現象
[00:35:34.000 --> 00:35:37.000]  是要重整教會固本培元
[00:35:37.000 --> 00:35:38.000]  這是肯定的
[00:35:38.000 --> 00:35:40.000]  一定要這樣做
[00:35:40.000 --> 00:35:42.000]  第二就是國際化
[00:35:42.000 --> 00:35:45.000]  現在香港人到處都有
[00:35:45.000 --> 00:35:50.000]  最好是在這個時候做一些傳福音建立教會的工作
[00:35:50.000 --> 00:35:52.000]  以前的情況就是說
[00:35:52.000 --> 00:35:54.000]  那些人飛到美國、去到英國
[00:35:54.000 --> 00:35:56.000]  就由他在落地生根
[00:35:56.000 --> 00:35:59.000]  但是現在的情況很含糊
[00:35:59.000 --> 00:36:04.000]  有些人他在網上還在參加本地教會的團契
[00:36:04.000 --> 00:36:06.000]  或者崇拜
[00:36:06.000 --> 00:36:08.000]  那種情況是怎樣呢
[00:36:08.000 --> 00:36:10.000]  我們叫藕斷絲連
[00:36:10.000 --> 00:36:13.000]  究竟你在香港的牧者和弟兄姊妹
[00:36:13.000 --> 00:36:15.000]  關不關顧他們好呢
[00:36:15.000 --> 00:36:17.000]  你明白我說什麼嗎
[00:36:17.000 --> 00:36:20.000]  你一是說他去了那裡不用我管
[00:36:20.000 --> 00:36:22.000]  但現實上又不是
[00:36:22.000 --> 00:36:24.000]  他經常在鏡頭那裡
[00:36:24.000 --> 00:36:26.000]  跟你們WhatsApp
[00:36:26.000 --> 00:36:28.000]  好像沒有離開你
[00:36:28.000 --> 00:36:30.000]  出現的問題就是說
[00:36:30.000 --> 00:36:33.000]  我要繼續關顧他們
[00:36:33.000 --> 00:36:35.000]  無論你願意不願意
[00:36:35.000 --> 00:36:40.000]  在我們的牧養和宣教上面
[00:36:40.000 --> 00:36:42.000]  其實我們是做多了很多的
[00:36:42.000 --> 00:36:43.000]  同意嗎
[00:36:43.000 --> 00:36:45.000]  是做多了很多的
[00:36:45.000 --> 00:36:47.000]  本地化、國際化
[00:36:47.000 --> 00:36:49.000]  都成為我們的挑戰
[00:36:49.000 --> 00:36:53.000]  似乎上帝給我們現在很重的責任
[00:36:53.000 --> 00:36:55.000]  本地都做不了
[00:36:55.000 --> 00:36:57.000]  還要做他們
[00:36:57.000 --> 00:36:59.000]  是不是很吃力呢
[00:36:59.000 --> 00:37:02.000]  但是我想我們要學習的就是說
[00:37:02.000 --> 00:37:05.000]  既然我們現在面對一個這樣的環境
[00:37:05.000 --> 00:37:07.000]  你是不能避的
[00:37:07.000 --> 00:37:14.000]  你不可以縮水地做的
[00:37:14.000 --> 00:37:16.000]  唯有我們希望就是說
[00:37:16.000 --> 00:37:18.000]  我們做得多少得多少
[00:37:18.000 --> 00:37:19.000]  大家同意嗎
[00:37:19.000 --> 00:37:23.000]  現在你看到的情況是拉扯得很厲害的
[00:37:23.000 --> 00:37:25.000]  所以在急變的環境裡面
[00:37:25.000 --> 00:37:27.000]  我們真的要看清楚
[00:37:27.000 --> 00:37:29.000]  世界的情況
[00:37:29.000 --> 00:37:30.000]  面貌是怎麼樣的
[00:37:30.000 --> 00:37:32.000]  還有我們現在
[00:37:32.000 --> 00:37:34.000]  看清楚問題在哪裡
[00:37:34.000 --> 00:37:37.000]  去明白我們上帝的心意
[00:37:37.000 --> 00:37:38.000]  講到這裡的時候
[00:37:38.000 --> 00:37:40.000]  好像都很大挑戰
[00:37:40.000 --> 00:37:43.000]  其實我講這番話在每個教會都適用的
[00:37:43.000 --> 00:37:45.000]  隨著時代的變化
[00:37:45.000 --> 00:37:50.000]  我們自己都面對著很多生活和信仰的張力
[00:37:50.000 --> 00:37:52.000]  怎樣落實我的信仰
[00:37:52.000 --> 00:37:53.000]  怎樣活出信仰
[00:37:53.000 --> 00:37:55.000]  都是一個很重要的問題
[00:37:55.000 --> 00:37:57.000]  我們想想我們自己
[00:37:57.000 --> 00:37:59.000]  似乎我們自己都很多事情還沒處理
[00:37:59.000 --> 00:38:01.000]  還沒解決
[00:38:01.000 --> 00:38:03.000]  再加上聽到剛才那些事情
[00:38:03.000 --> 00:38:05.000]  其實是很沉重的
[00:38:05.000 --> 00:38:07.000]  是不是一種沉重的感覺
[00:38:07.000 --> 00:38:09.000]  我試過真的
[00:38:09.000 --> 00:38:11.000]  好幾年前
[00:38:11.000 --> 00:38:12.000]  我講到
[00:38:12.000 --> 00:38:14.000]  你都知道我不是很扯那些
[00:38:14.000 --> 00:38:16.000]  我只是講一下門徒
[00:38:16.000 --> 00:38:19.000]  接著已經有一個弟兄跟我說
[00:38:19.000 --> 00:38:22.000]  我聽你講到有點壓力
[00:38:22.000 --> 00:38:27.000]  他覺得我給了他一點壓力
[00:38:27.000 --> 00:38:28.000]  其實我沒有
[00:38:28.000 --> 00:38:29.000]  我講聖經而已
[00:38:29.000 --> 00:38:31.000]  其實他想怎樣
[00:38:31.000 --> 00:38:33.000]  他想回來聽到
[00:38:33.000 --> 00:38:36.000]  開開心心聽到上帝愛我
[00:38:36.000 --> 00:38:38.000]  上帝祝福我
[00:38:38.000 --> 00:38:40.000]  上帝保守我
[00:38:40.000 --> 00:38:43.000]  我不是說這些是錯的
[00:38:43.000 --> 00:38:45.000]  這些是很對的
[00:38:45.000 --> 00:38:49.000]  但是耶穌的確呼召人去做他的門徒
[00:38:49.000 --> 00:38:51.000]  我又不可以不講的
[00:38:51.000 --> 00:38:53.000]  你明不明白我的情況
[00:38:53.000 --> 00:38:54.000]  所以我很明白
[00:38:54.000 --> 00:38:55.000]  很多弟兄姐妹說
[00:38:55.000 --> 00:38:58.000]  你知不知道我工作的那種吃力的情況
[00:38:58.000 --> 00:39:00.000]  我的壓力
[00:39:00.000 --> 00:39:01.000]  你明不明白
[00:39:01.000 --> 00:39:03.000]  處境就是我們有很多擔子
[00:39:03.000 --> 00:39:06.000]  但是外面的環境這麼多挑戰
[00:39:06.000 --> 00:39:09.000]  教會好像你不可以不接這個球
[00:39:09.000 --> 00:39:11.000]  這樣的時候怎麼辦呢
[00:39:11.000 --> 00:39:13.000]  所以我自己可以說
[00:39:13.000 --> 00:39:14.000]  很感謝神
[00:39:14.000 --> 00:39:16.000]  我什麼都做不到
[00:39:16.000 --> 00:39:18.000]  我只是在神學院
[00:39:18.000 --> 00:39:20.000]  可以訓練神學生去做這些事情
[00:39:20.000 --> 00:39:23.000]  但是其實我現在也開始有一個感覺
[00:39:23.000 --> 00:39:24.000]  就是說
[00:39:24.000 --> 00:39:27.000]  軟水也救不了近火
[00:39:27.000 --> 00:39:28.000]  你明不明白
[00:39:28.000 --> 00:39:29.000]  功不應求
[00:39:29.000 --> 00:39:33.000]  很多事情是我們應付不來
[00:39:33.000 --> 00:39:35.000]  所以我們唯有祈禱
[00:39:35.000 --> 00:39:39.000]  希望我們看到問題的時候
[00:39:39.000 --> 00:39:41.000]  就要行動起來
[00:39:41.000 --> 00:39:45.000]  在《馬太福音》第25章第8到第13節
[00:39:45.000 --> 00:39:48.000]  如著聰明的話
[00:39:48.000 --> 00:39:50.000]  你分些油給我們吧
[00:39:50.000 --> 00:39:52.000]  因為我們的燈就熄了
[00:39:52.000 --> 00:39:53.000]  聰明的就說
[00:39:53.000 --> 00:39:55.000]  恐怕不夠用
[00:39:55.000 --> 00:39:58.000]  不如你去賣油的地方找吧
[00:39:58.000 --> 00:40:01.000]  當他們去買的時候
[00:40:01.000 --> 00:40:02.000]  新郎就來了
[00:40:02.000 --> 00:40:04.000]  好像那些預場片
[00:40:04.000 --> 00:40:05.000]  這麼巧合
[00:40:05.000 --> 00:40:07.000]  那些預備好的人
[00:40:07.000 --> 00:40:11.000]  就跟他一起去赴筵席
[00:40:11.000 --> 00:40:13.000]  最可憐的就是門就關了
[00:40:13.000 --> 00:40:15.000]  那裡才可憐
[00:40:15.000 --> 00:40:17.000]  其餘的同類就來了
[00:40:17.000 --> 00:40:18.000]  主啊主啊
[00:40:18.000 --> 00:40:21.000]  你開門給我吧
[00:40:21.000 --> 00:40:22.000]  新郎就說
[00:40:22.000 --> 00:40:25.000]  我實實在在的告訴你們
[00:40:25.000 --> 00:40:27.000]  我不認識你們
[00:40:27.000 --> 00:40:28.000]  所以經文就說
[00:40:28.000 --> 00:40:30.000]  你們要警醒
[00:40:30.000 --> 00:40:32.000]  因為那日子那時辰
[00:40:32.000 --> 00:40:34.000]  你們不知道
[00:40:34.000 --> 00:40:35.000]  這段經文
[00:40:35.000 --> 00:40:37.000]  有時候用人的心態去讀
[00:40:37.000 --> 00:40:40.000]  新郎用不著這麼絕
[00:40:40.000 --> 00:40:42.000]  我們會有這樣的心態
[00:40:42.000 --> 00:40:45.000]  但是在信仰的層面來說
[00:40:45.000 --> 00:40:48.000]  神其實是忍耐我們
[00:40:48.000 --> 00:40:50.000]  等候我們很久
[00:40:50.000 --> 00:40:54.000]  但是我們是不是一直都沒有什麼行動呢
[00:40:54.000 --> 00:40:55.000]  總有一天
[00:40:55.000 --> 00:40:57.000]  耶穌再來的時候
[00:40:57.000 --> 00:40:59.000]  你會發現
[00:40:59.000 --> 00:41:02.000]  那時候我們已經是太慢了
[00:41:02.000 --> 00:41:03.000]  太遲了
[00:41:03.000 --> 00:41:05.000]  這段經文告訴我們
[00:41:05.000 --> 00:41:07.000]  沒有預備額外油的同類
[00:41:07.000 --> 00:41:09.000]  買油回來了
[00:41:09.000 --> 00:41:10.000]  新郎都來了
[00:41:10.000 --> 00:41:12.000]  門都關了
[00:41:12.000 --> 00:41:13.000]  遲了
[00:41:13.000 --> 00:41:15.000]  太遲了
[00:41:15.000 --> 00:41:16.000]  我讀經的時候
[00:41:16.000 --> 00:41:18.000]  我都會回覆他
[00:41:18.000 --> 00:41:19.000]  新郎你遲到
[00:41:19.000 --> 00:41:21.000]  你都有責任
[00:41:21.000 --> 00:41:23.000]  你為什麼要這樣罰人
[00:41:23.000 --> 00:41:24.000]  你明白嗎
[00:41:24.000 --> 00:41:26.000]  我都會這樣問這個問題
[00:41:26.000 --> 00:41:29.000]  當然這是人的思維
[00:41:29.000 --> 00:41:31.000]  新郎遲到是他有責任
[00:41:31.000 --> 00:41:33.000]  但是沒有去預備額外的油
[00:41:33.000 --> 00:41:37.000]  又是那五個所謂孺孓同類的責任
[00:41:37.000 --> 00:41:39.000]  是他們有他們的問題
[00:41:39.000 --> 00:41:41.000]  如果新郎
[00:41:41.000 --> 00:41:42.000]  他會遲到
[00:41:42.000 --> 00:41:45.000]  那你自己是不是應該要想
[00:41:45.000 --> 00:41:47.000]  如果我不夠油的時候
[00:41:47.000 --> 00:41:48.000]  我是不是要多帶點油
[00:41:48.000 --> 00:41:50.000]  這是很正常的
[00:41:50.000 --> 00:41:52.000]  你不可以反過來說
[00:41:52.000 --> 00:41:54.000]  新郎你自己不對
[00:41:54.000 --> 00:41:56.000]  你明白嗎
[00:41:56.000 --> 00:41:59.000]  那個道理不可以這樣去說的
[00:41:59.000 --> 00:42:01.000]  新郎就說
[00:42:01.000 --> 00:42:03.000]  我實實在在告訴你們
[00:42:03.000 --> 00:42:05.000]  我不認識你們
[00:42:05.000 --> 00:42:07.000]  所以這句話很小心
[00:42:07.000 --> 00:42:12.000]  我們不要去到有一天
