
[00:00:00.000 --> 00:00:07.000]  在同慶期間我們也講及很多在教會歷史當中的前輩
[00:19:03.000 --> 00:19:07.000]  神將你的生命不斷地鍛鍊磨練
[00:19:07.000 --> 00:19:10.000]  我可以告訴你很多的見證
[00:19:10.000 --> 00:19:13.000]  很多弟兄姊妹在經歷過艱難之後
[00:19:13.000 --> 00:19:16.000]  感受神如何來磨練他們
[00:19:16.000 --> 00:19:18.000]  讓他們得到管教
[00:19:18.000 --> 00:19:21.000]  有些時候可能你會發現
[00:19:21.000 --> 00:19:26.000]  你自己要面對著家庭一些很沉重的壓力
[00:19:26.000 --> 00:19:29.000]  或者你的家人帶給你某一些的
[00:19:29.000 --> 00:19:32.000]  很深對你的傷害
[00:19:32.000 --> 00:19:35.000]  又或者突然間有一個家人成為了賭徒
[00:19:35.000 --> 00:19:37.000]  你終日惶恐不安
[00:19:37.000 --> 00:19:41.000]  因為有人在門口臨紅漆
[00:19:41.000 --> 00:19:43.000]  又或者很多時候你突然間想不到
[00:19:43.000 --> 00:19:46.000]  有一些工作上的難處會出現
[00:19:46.000 --> 00:19:47.000]  各位弟兄姊妹
[00:19:47.000 --> 00:19:52.000]  不要以為我們是受命運的摧殘
[00:19:52.000 --> 00:19:53.000]  教徒清楚地知道
[00:19:53.000 --> 00:19:57.000]  我們的生命在神自己的掌管當中
[00:19:57.000 --> 00:20:01.000]  他會按照他的美意容許一些困難臨到我們
[00:20:01.000 --> 00:20:05.000]  讓我們在當中多一些的管教
[00:20:05.000 --> 00:20:08.000]  有些時候是針對著我們一些問題
[00:20:08.000 --> 00:20:10.000]  有些時候可能和我們自己無關
[00:20:10.000 --> 00:20:14.000]  但是透過那些難處帶給我們生命的磨練
[00:20:14.000 --> 00:20:18.000]  所以你看回詩篇119篇的時候
[00:20:18.000 --> 00:20:21.000]  或者大家可以回去留心
[00:20:21.000 --> 00:20:24.000]  119篇其中有67節
[00:20:24.000 --> 00:20:25.000]  詩人就說
[00:20:25.000 --> 00:20:31.000]  我未受苦而先走迷了路
[00:20:31.000 --> 00:20:35.000]  現在卻遵守你的話
[00:20:35.000 --> 00:20:40.000]  以前受苦很大的抗拒
[00:20:40.000 --> 00:20:43.000]  在受苦之前常常走自己的路
[00:20:43.000 --> 00:20:45.000]  但是經過了苦難之後
[00:20:45.000 --> 00:20:49.000]  學會遵守主的說話
[00:20:49.000 --> 00:20:51.000]  有些時候你會意想不到
[00:20:51.000 --> 00:20:54.000]  神的智慧能夠用很多不同的艱難
[00:20:54.000 --> 00:20:58.000]  帶給我們生命上的磨練和學習
[00:20:58.000 --> 00:20:59.000]  但是你可以放心
[00:20:59.000 --> 00:21:01.000]  神不會讓我們受艱難
[00:21:01.000 --> 00:21:04.000]  過於我們所能夠承擔
[00:21:04.000 --> 00:21:07.000]  祂知道我們的限制
[00:21:07.000 --> 00:21:09.000]  所以哥倫多前書第十章十三節
[00:21:09.000 --> 00:21:12.000]  很多弟兄姊妹都經常背誦這節經文
[00:21:12.000 --> 00:21:16.000]  聖經說神是信實的
[00:21:16.000 --> 00:21:20.000]  祂不會叫我們受試探或者說受試煉
[00:21:20.000 --> 00:21:24.000]  過於我們所能夠承擔
[00:21:24.000 --> 00:21:27.000]  不會過於我們所能夠承擔
[00:21:27.000 --> 00:21:29.000]  在受試煉的時候
[00:21:29.000 --> 00:21:32.000]  總會為我們開一條出路
[00:21:32.000 --> 00:21:36.000]  叫我們能夠忍受得住
[00:21:36.000 --> 00:21:37.000]  各位弟兄姊妹
[00:21:37.000 --> 00:21:40.000]  這不是純粹理論
[00:21:40.000 --> 00:21:42.000]  是神自己的應許
[00:21:42.000 --> 00:21:44.000]  祂會讓我們出路
[00:21:44.000 --> 00:21:46.000]  能夠讓我們承受到
[00:21:46.000 --> 00:21:49.000]  祂容許我們承受的艱難
[00:21:49.000 --> 00:21:50.000]  在其中你放心
[00:21:50.000 --> 00:21:55.000]  因為神是讓你得著其中的好處
[00:21:55.000 --> 00:22:00.000]  你再看聖經第十一節的時候
[00:22:00.000 --> 00:22:03.000]  但是一切管教在當時似乎不覺得快樂
[00:22:03.000 --> 00:22:05.000]  反覺得痛苦
[00:22:05.000 --> 00:22:08.000]  後來卻為那些經過這種操練的人
[00:22:08.000 --> 00:22:11.000]  結出什麼的果子
[00:22:11.000 --> 00:22:14.000]  平安的果子
[00:22:14.000 --> 00:22:18.000]  在內心裡面因為可以不懷怨
[00:22:18.000 --> 00:22:20.000]  內心不去埋怨
[00:22:20.000 --> 00:22:23.000]  內心也沒有思考要怎樣去報復
[00:22:23.000 --> 00:22:27.000]  不願意去做任何得罪神的事情
[00:22:27.000 --> 00:22:31.000]  內心有一種和平的心來面對
[00:22:31.000 --> 00:22:33.000]  有一種平安
[00:22:33.000 --> 00:22:36.000]  以致就結出義的果子
[00:22:36.000 --> 00:22:37.000]  聖經所說
[00:22:37.000 --> 00:22:41.000]  結出平安的果子就是義
[00:22:41.000 --> 00:22:42.000]  在這些困難當中
[00:22:42.000 --> 00:22:44.000]  內心帶著一種信心
[00:22:44.000 --> 00:22:46.000]  帶著平安去面對
[00:22:46.000 --> 00:22:51.000]  生命就產生出一種的美善和義
[00:22:51.000 --> 00:22:57.000]  以致我們得著神給我們生命的成長和豐盛
[00:22:57.000 --> 00:22:58.000]  各位靈姐妹
[00:22:58.000 --> 00:23:01.000]  當我們一路讀這些經文的時候
[00:23:01.000 --> 00:23:02.000]  你會發覺
[00:23:02.000 --> 00:23:04.000]  因為上帝的慈愛
[00:23:04.000 --> 00:23:08.000]  是每一刻都改變的
[00:23:08.000 --> 00:23:10.000]  祂用許不同的方法
[00:23:10.000 --> 00:23:12.000]  來成為我們生命的磨練
[00:23:12.000 --> 00:23:14.000]  讓我們走這條賽道的時候
[00:23:14.000 --> 00:23:16.000]  一直走
[00:23:16.000 --> 00:23:18.000]  直到我們能夠得著
[00:23:18.000 --> 00:23:21.000]  祂要我們得著的豐盛
[00:23:21.000 --> 00:23:24.000]  很多見證人圍繞我們
[00:23:24.000 --> 00:23:25.000]  鼓勵我們
[00:23:25.000 --> 00:23:27.000]  叫我們加油加油
[00:23:27.000 --> 00:23:30.000]  有一天我們都走完我們的路
[00:23:30.000 --> 00:23:33.000]  我們都可以靠著神
[00:23:33.000 --> 00:23:36.000]  成為其他的見證人
[00:23:36.000 --> 00:23:38.000]  加入這個見證人的行列
[00:23:38.000 --> 00:23:41.000]  成為我們附近的人
[00:23:41.000 --> 00:23:43.000]  或者我們後代的人
[00:23:43.000 --> 00:23:45.000]  的見證
[00:23:45.000 --> 00:23:47.000]  我們都可以因此得到神
[00:23:47.000 --> 00:23:50.000]  要給我們全部的恩惠
[00:23:50.000 --> 00:23:51.000]  各位靈姐妹
[00:23:51.000 --> 00:23:54.000]  放心走這條人生信仰的路
[00:23:54.000 --> 00:23:55.000]  在其中
[00:23:55.000 --> 00:23:58.000]  神要帶領我們走完
[00:23:58.000 --> 00:24:02.000]  我們信實的上帝幫助我們
[00:24:02.000 --> 00:24:05.000]  我們就堅定地信靠祂
[00:24:05.000 --> 00:24:07.000]  跟隨祂
[00:24:07.000 --> 00:24:09.000]  我們一起祈禱

