
[00:00:00.000 --> 00:00:05.440]  今天我們要看「聖過罪惡」
[00:29:38.560 --> 00:29:41.360]  所以如果我們有一個保守自己的心
[00:29:41.360 --> 00:29:43.840]  就證明我們有神的生命
[00:29:43.840 --> 00:29:47.600]  最後第五個因素
[00:29:47.600 --> 00:29:50.080]  我們回到今天的金句
[00:29:50.080 --> 00:29:51.840]  我們回到今天的金句裡面
[00:29:51.840 --> 00:29:55.280]  羅馬書第六章
[00:29:55.280 --> 00:29:58.480]  第十三節
[00:29:58.480 --> 00:30:01.680]  羅馬書六章十三節
[00:30:01.680 --> 00:30:05.760]  也不要將你們的肢體獻給罪作不義的器具
[00:30:05.760 --> 00:30:08.080]  都要像從死裡復活的人
[00:30:08.080 --> 00:30:09.760]  將自己獻給神
[00:30:09.760 --> 00:30:13.120]  並將肢體作義的器具獻給神
[00:30:13.120 --> 00:30:16.000]  這裡三次提到一個字
[00:30:16.000 --> 00:30:18.000]  這裡三次提到一個字
[00:30:18.000 --> 00:30:20.000]  就是奉獻的獻
[00:30:20.000 --> 00:30:21.920]  就是奉獻的獻
[00:30:21.920 --> 00:30:25.040]  一個把自己奉獻給神的人
[00:30:25.040 --> 00:30:27.600]  一個把自己奉獻給神的人
[00:30:27.600 --> 00:30:29.920]  就能夠勝過罪
[00:30:29.920 --> 00:30:31.920]  就能夠勝過罪惡
[00:30:31.920 --> 00:30:34.480]  在這裡保羅說
[00:30:34.480 --> 00:30:38.000]  不要把肢體獻給罪給它用
[00:30:38.000 --> 00:30:41.200]  不要把肢體獻給罪來給它使用
[00:30:41.200 --> 00:30:42.480]  換句話說
[00:30:42.480 --> 00:30:46.160]  把我們的身體從罪收回來
[00:30:46.160 --> 00:30:48.320]  就是說將我們的肢體
[00:30:48.320 --> 00:30:50.160]  從罪惡裡面收回來
[00:30:50.160 --> 00:30:51.520]  我們說罪惡
[00:30:51.520 --> 00:30:53.920]  我們說罪惡
[00:30:53.920 --> 00:30:55.360]  我和你沒有關係了
[00:30:55.360 --> 00:30:56.880]  我和你一刀兩斷
[00:30:56.880 --> 00:30:59.520]  過去你用我
[00:30:59.520 --> 00:31:01.920]  我是你的工具
[00:31:01.920 --> 00:31:04.560]  現在我收回來
[00:31:04.560 --> 00:31:06.960]  收回來做什麼呢?
[00:31:06.960 --> 00:31:09.040]  獻給神
[00:31:09.040 --> 00:31:11.920]  獻給神做什麼呢?
[00:31:11.920 --> 00:31:19.920]  被神所用作祂的義的工具
[00:31:19.920 --> 00:31:22.320]  什麼叫奉獻呢?
[00:31:22.320 --> 00:31:24.320]  這就是奉獻
[00:31:24.320 --> 00:31:26.720]  收回來獻上
[00:31:26.720 --> 00:31:30.320]  這是兩部分合在一起的
[00:31:30.320 --> 00:31:38.080]  完全的奉獻的行動
[00:31:38.080 --> 00:31:40.560]  有的人想獻
[00:31:40.560 --> 00:31:43.280]  但是不肯收回來
[00:31:43.280 --> 00:31:45.840]  結果獻不成
[00:31:45.840 --> 00:31:47.600]  神無法接受一個
[00:31:47.600 --> 00:31:50.720]  還沒有從罪收回來的奉獻
[00:31:50.720 --> 00:31:52.560]  所以我們常說
[00:31:52.560 --> 00:31:54.240]  奉獻自己給神
[00:31:54.240 --> 00:31:55.440]  奉獻自己給神
[00:31:55.440 --> 00:31:56.880]  是什麼意思呢?
[00:31:56.880 --> 00:32:00.720]  它的意義的一部分
[00:32:00.720 --> 00:32:03.520]  很重要的一部分
[00:32:03.520 --> 00:32:09.920]  把自己的生活從罪收回來
[00:32:09.920 --> 00:32:13.760]  再不被它利用
[00:32:13.760 --> 00:32:20.160]  然後獻給神
[00:32:20.160 --> 00:32:22.160]  讓神來使用
[00:32:22.160 --> 00:32:26.560]  有這樣奉獻心智的人
[00:32:26.560 --> 00:32:29.120]  他很容易得勝
[00:32:29.120 --> 00:32:32.960]  這是我們得勝的力量
[00:32:32.960 --> 00:32:36.800]  今天我們看到這五個得勝的力量
[00:32:36.800 --> 00:32:41.360]  綜合在一起
[00:32:41.360 --> 00:32:46.480]  就是我們真是可以經歷得勝
[00:32:46.480 --> 00:32:49.280]  我們低頭祈禱
[00:32:49.280 --> 00:32:55.040]  我們真是可以經歷得勝
[00:32:55.040 --> 00:32:57.040]  我們低頭祈禱

