
[00:00:00.000 --> 00:00:07.880]  我們繼續地領授聖經新約裏面希伯來蘇的寶貴的信息
[00:23:43.500 --> 00:23:48.000]  就把神向亞伯拉罕所做的更美的英雄
[00:23:48.000 --> 00:23:52.300]  成全了,百分之百的成全了
[00:23:52.300 --> 00:23:54.400]  感謝讚美族
[00:23:54.400 --> 00:23:56.700]  還有最後
[00:23:56.700 --> 00:24:00.600]  基督獻上了更美的祭物
[00:24:00.600 --> 00:24:03.200]  這是九章二十三節說的
[00:24:03.200 --> 00:24:05.100]  更美的祭物
[00:24:05.100 --> 00:24:09.000]  這個更美的祭物也叫做更美的學
[00:24:09.000 --> 00:24:14.700]  更美的學是十二章二十四節所說的
[00:24:14.700 --> 00:24:18.300]  舊約的祭物是牛羊,不過是玉表
[00:24:18.300 --> 00:24:22.400]  而基督所獻上的是祂自己的身體
[00:24:22.400 --> 00:24:25.300]  和祂的生命的寶學
[00:24:25.300 --> 00:24:27.800]  這一個生命的祭物
[00:24:27.800 --> 00:24:31.100]  是和聖靈的工作連在一起的
[00:24:31.100 --> 00:24:34.400]  所以第九章十四節說
[00:24:34.400 --> 00:24:37.000]  基督藉着永遠的靈
[00:24:37.000 --> 00:24:40.000]  把祂自己的身體獻上
[00:24:40.000 --> 00:24:42.200]  基督的救恩
[00:24:42.200 --> 00:24:47.800]  是以寶學爲基礎,而以聖靈爲動力的
[00:24:47.800 --> 00:24:50.800]  這一個祭物是生命的祭物
[00:24:50.800 --> 00:24:53.400]  能夠起了生命的果效
[00:24:53.400 --> 00:24:55.700]  洗淨我們的良心
[00:24:55.700 --> 00:24:58.800]  把我們天良的虧欠殺去了
[00:24:58.800 --> 00:25:01.100]  能夠除去我們的死刑
[00:25:01.100 --> 00:25:03.700]  教我們帶着新生命
[00:25:03.700 --> 00:25:06.500]  來侍奉生命之主
[00:25:06.500 --> 00:25:08.700]  就是永生之神
[00:25:08.700 --> 00:25:12.700]  這是九章十四節末句所說的
[00:25:12.700 --> 00:25:15.300]  我要把寶貴的這一節聖經
[00:25:15.300 --> 00:25:18.000]  讀出來給大家聽
[00:25:18.000 --> 00:25:20.500]  九章十四節這樣說
[00:25:20.500 --> 00:25:23.800]  何況基督藉着永遠的靈
[00:25:23.800 --> 00:25:27.400]  將自己無暇無次地獻給神
[00:25:27.400 --> 00:25:31.000]  祂的血豈不更能洗淨你們的心
[00:25:31.000 --> 00:25:32.900]  除去你們的死刑
[00:25:32.900 --> 00:25:36.100]  使你們侍奉那永生什麼
[00:25:36.100 --> 00:25:39.700]  多麼寶貴的一句話
[00:25:39.700 --> 00:25:42.100]  最後耶穌基督
[00:25:42.100 --> 00:25:45.700]  使我們得到更美的長存的家業
[00:25:45.700 --> 00:25:47.500]  更美的家鄉
[00:25:47.500 --> 00:25:50.100]  更美的復活
[00:25:50.100 --> 00:25:53.700]  因此我們要好像摩西一樣
[00:25:53.700 --> 00:25:55.900]  有一個更美的選擇
[00:25:55.900 --> 00:25:59.600]  就是願意爲基督付代價
[00:25:59.600 --> 00:26:01.400]  好像摩西一樣
[00:26:01.400 --> 00:26:04.400]  他爲了基督所受的領辱
[00:26:04.400 --> 00:26:09.900]  他認爲比一切埃及的財寶更寶貴
[00:26:09.900 --> 00:26:12.700]  今天我們也是同樣
[00:26:12.700 --> 00:26:14.700]  爲基督所付的代價
[00:26:14.700 --> 00:26:16.700]  爲基督所受的勞苦
[00:26:16.700 --> 00:26:18.700]  爲基督所做的工作
[00:26:18.700 --> 00:26:19.700]  是值得的
[00:26:19.700 --> 00:26:21.500]  比一切更寶貴
[00:26:21.500 --> 00:26:25.000]  比這世上最寶貴的財寶更寶貴
[00:26:25.000 --> 00:26:27.000]  阿們
