
[00:00:00.000 --> 00:00:04.400]  如果大家還記得,在今年年初的第一個主日
[00:19:59.600 --> 00:20:01.600]  就討論一個很重要的問題
[00:20:01.600 --> 00:20:04.600]  之前說,我們要敬畏上帝的態度
[00:20:04.600 --> 00:20:07.600]  才能夠得到福氣
[00:20:07.600 --> 00:20:09.600]  究竟什麼是敬畏上帝呢
[00:20:09.600 --> 00:20:11.600]  接著在第五章至第八章
[00:20:11.600 --> 00:20:12.600]  就討論這個問題
[00:20:12.600 --> 00:20:14.600]  第五章就說
[00:20:14.600 --> 00:20:20.600]  敬畏上帝就是去聆聽上帝的吩咐
[00:20:20.600 --> 00:20:28.600]  謹守上帝的這個吩咐的態度
[00:20:28.600 --> 00:20:30.600]  過一個正直的生活
[00:20:30.600 --> 00:20:31.600]  我們要做一個智慧人
[00:20:31.600 --> 00:20:33.600]  不要做一個愚昧人
[00:20:33.600 --> 00:20:35.600]  接著在第六至第八章
[00:20:35.600 --> 00:20:37.600]  就從另一個角度去探討
[00:20:37.600 --> 00:20:40.600]  敬畏神的一個心態
[00:20:40.600 --> 00:20:42.600]  在當時的猶太人的觀念裏面
[00:20:42.600 --> 00:20:44.600]  行義得福
[00:20:44.600 --> 00:20:47.600]  我行義做上帝的吩咐
[00:20:47.600 --> 00:20:48.600]  我就有福了
[00:20:48.600 --> 00:20:50.600]  這個福是地上的福
[00:20:50.600 --> 00:20:53.600]  即是說,我如果遵守上帝的吩咐
[00:20:53.600 --> 00:20:55.600]  我就會有很多的財物
[00:20:55.600 --> 00:20:57.600]  我就會有很長的命
[00:20:57.600 --> 00:20:59.600]  我會有很多的兒孫
[00:20:59.600 --> 00:21:00.600]  這些是地上的福
[00:21:00.600 --> 00:21:02.600]  所以當時有些人就去說
[00:21:02.600 --> 00:21:04.600]  我行義
[00:21:04.600 --> 00:21:06.600]  為什麼我沒有這些福呢
[00:21:06.600 --> 00:21:08.600]  為什麼我的生活都不順利呢
[00:21:08.600 --> 00:21:10.600]  為什麼我沒有那麼多的兒孫呢
[00:21:10.600 --> 00:21:11.600]  就問這個問題
[00:21:11.600 --> 00:21:12.600]  他質疑上帝
[00:21:12.600 --> 00:21:14.600]  究竟你是不是公義的
[00:21:14.600 --> 00:21:17.600]  傳道者在回答這個問題
[00:21:17.600 --> 00:21:19.600]  第六章第一至第九節
[00:21:19.600 --> 00:21:20.600]  他在說
[00:21:20.600 --> 00:21:22.600]  擁有豐盛的物質
[00:21:22.600 --> 00:21:24.600]  你縱然有長壽
[00:21:24.600 --> 00:21:26.600]  你縱然有很多的兒孫滿堂
[00:21:26.600 --> 00:21:28.600]  你縱然有很多的物質
[00:21:28.600 --> 00:21:30.600]  這個不是福
[00:21:30.600 --> 00:21:32.600]  傳道者說這個不是福
[00:21:32.600 --> 00:21:35.600]  你要懂得怎樣去享受
[00:21:35.600 --> 00:21:36.600]  這個真的不難理解
[00:21:36.600 --> 00:21:38.600]  你有多少個錢財
[00:21:38.600 --> 00:21:39.600]  不過你是一個守財奴
[00:21:39.600 --> 00:21:40.600]  你有沒有福
[00:21:40.600 --> 00:21:41.600]  你沒有福
[00:21:41.600 --> 00:21:43.600]  你要懂得去享受這些資源
[00:21:43.600 --> 00:21:44.600]  這個才是福
[00:21:44.600 --> 00:21:46.600]  而傳道者說
[00:21:46.600 --> 00:21:48.600]  你懂得去享受
[00:21:48.600 --> 00:21:51.600]  這些物質的豐富
[00:21:51.600 --> 00:21:53.600]  這個都是上帝給你的
[00:21:53.600 --> 00:21:54.600]  是上帝給你的一個
[00:21:54.600 --> 00:21:56.600]  讓你明白這個態度
[00:21:56.600 --> 00:21:58.600]  讓你有一個能力去享受
[00:21:58.600 --> 00:22:00.600]  所以人生的福
[00:22:00.600 --> 00:22:02.600]  都是上帝給你的
[00:22:02.600 --> 00:22:03.600]  不是你自己賺取的
[00:22:03.600 --> 00:22:05.600]  不是你行義
[00:22:05.600 --> 00:22:06.600]  遵守上帝吩咐
[00:22:06.600 --> 00:22:07.600]  就自然有一幅
[00:22:07.600 --> 00:22:08.600]  不是的
[00:22:08.600 --> 00:22:10.600]  是上帝給你的
[00:22:10.600 --> 00:22:12.600]  接著在第六章的十節
[00:22:12.600 --> 00:22:14.600]  到七章的十四節
[00:22:14.600 --> 00:22:17.600]  傳道者更進一步去說
[00:22:17.600 --> 00:22:19.600]  我們人生的智慧有限
[00:22:19.600 --> 00:22:20.600]  我們其實不知道
[00:22:20.600 --> 00:22:21.600]  什麼是福
[00:22:21.600 --> 00:22:22.600]  什麼是禍
[00:22:22.600 --> 00:22:24.600]  正如剛才所說
[00:22:24.600 --> 00:22:26.600]  逆境不一定是禍
[00:22:26.600 --> 00:22:28.600]  可能是我們得福的基礎
[00:22:28.600 --> 00:22:30.600]  順境不一定是福
[00:22:30.600 --> 00:22:34.600]  可能是我們將來遇到禍的根源
[00:22:34.600 --> 00:22:35.600]  所以傳道者說
[00:22:35.600 --> 00:22:37.600]  根本我們在人世間裡
[00:22:37.600 --> 00:22:38.600]  什麼是福 什麼是禍
[00:22:38.600 --> 00:22:40.600]  我們真的不是很清楚
[00:22:40.600 --> 00:22:43.600]  所以他給了一個建議
[00:22:43.600 --> 00:22:45.600]  如果今天這一刻裡
[00:22:45.600 --> 00:22:47.600]  你覺得自己是福的話
[00:22:47.600 --> 00:22:49.600]  你就好好地享受
[00:22:49.600 --> 00:22:50.600]  你就不要去看
[00:22:50.600 --> 00:22:51.600]  這個福是不是延伸到將來
[00:22:51.600 --> 00:22:53.600]  這個福就是將來一定是福
[00:22:53.600 --> 00:22:54.600]  不要這樣想
[00:22:54.600 --> 00:22:56.600]  這一刻裡你覺得是福
[00:22:56.600 --> 00:22:57.600]  你就好好地享受
[00:22:57.600 --> 00:22:59.600]  你覺得是逆境
[00:22:59.600 --> 00:23:00.600]  你就去思想
[00:23:00.600 --> 00:23:02.600]  究竟在逆境裡
[00:23:02.600 --> 00:23:04.600]  怎樣幫助我更加認識上帝
[00:23:04.600 --> 00:23:05.600]  在逆境裡
[00:23:05.600 --> 00:23:07.600]  怎樣都可以敬畏上帝呢
[00:23:07.600 --> 00:23:08.600]  傳道者是讓我們知道
[00:23:08.600 --> 00:23:10.600]  在今生的財富 名利
[00:23:10.600 --> 00:23:13.600]  並不能使得我們得到真正的滿足
[00:23:13.600 --> 00:23:16.600]  他要我們時時思想一件事
[00:23:16.600 --> 00:23:18.600]  死亡必然會臨到
[00:23:18.600 --> 00:23:21.600]  好讓我們去珍惜今天
[00:23:21.600 --> 00:23:23.600]  其實傳道者說死亡是很正面的
[00:23:23.600 --> 00:23:26.600]  他鼓勵我們好好珍惜
[00:23:26.600 --> 00:23:29.600]  我們今天仍然有的生命和生活
[00:23:29.600 --> 00:23:31.600]  無論信 無論逆
[00:23:31.600 --> 00:23:34.600]  都好好地學習怎樣敬畏上帝
[00:23:34.600 --> 00:23:36.600]  因為這個也是上帝給我們的份
[00:23:36.600 --> 00:23:38.600]  給我們的人生
[00:23:38.600 --> 00:23:40.600]  接著在第七章的十五
[00:23:40.600 --> 00:23:42.600]  到十八章的十七節
[00:23:42.600 --> 00:23:45.600]  接著他再討論什麼是行義的問題
[00:23:45.600 --> 00:23:47.600]  行義
[00:23:47.600 --> 00:23:50.600]  他講出兩個很重要的觀念
[00:23:50.600 --> 00:23:52.600]  就是叫我們不要行惡
[00:23:52.600 --> 00:23:54.600]  不要行義過分
[00:23:54.600 --> 00:23:56.600]  也不要行惡過分
[00:23:56.600 --> 00:23:58.600]  我們一聽
[00:23:58.600 --> 00:24:00.600]  好像行義怎會過分呢
[00:24:00.600 --> 00:24:02.600]  行義怎會過多呢
[00:24:02.600 --> 00:24:03.600]  行惡過分
[00:24:03.600 --> 00:24:06.600]  難道我做惡可以少一點就好嗎
[00:24:06.600 --> 00:24:08.600]  所以其實意思不是這樣
[00:24:08.600 --> 00:24:10.600]  不要行義過分的意思是
[00:24:10.600 --> 00:24:12.600]  我們不要為著
[00:24:12.600 --> 00:24:16.600]  得著地上的好處的福氣
[00:24:16.600 --> 00:24:18.600]  而去遵守上帝的吩咐
[00:24:18.600 --> 00:24:19.600]  或者去敬畏上帝
[00:24:19.600 --> 00:24:20.600]  不是
[00:24:20.600 --> 00:24:21.600]  不要這樣
[00:24:21.600 --> 00:24:24.600]  也不要見到那些惡人
[00:24:24.600 --> 00:24:27.600]  他還沒得報
[00:24:27.600 --> 00:24:29.600]  以至你跟著他去行惡
[00:24:29.600 --> 00:24:31.600]  不要行惡過分
[00:24:31.600 --> 00:24:32.600]  是這樣的意思
[00:24:32.600 --> 00:24:37.600]  所以傳道者在第七章的十五至二十九節
[00:24:37.600 --> 00:24:39.600]  是去講什麼是行惡
[00:24:39.600 --> 00:24:41.600]  不要行義過分
[00:24:41.600 --> 00:24:43.600]  其實傳道者在說
[00:24:43.600 --> 00:24:47.600]  世上恨善而不犯罪的義人
[00:24:47.600 --> 00:24:49.600]  世上實在沒有
[00:24:49.600 --> 00:24:50.600]  連一個也沒有
[00:24:50.600 --> 00:24:52.600]  所以如果當一個人說
[00:24:52.600 --> 00:24:54.600]  我行義為何我沒有福
[00:24:54.600 --> 00:24:56.600]  傳道者根本否定這個說法
[00:24:56.600 --> 00:24:59.600]  根本世界上沒有一個義人
[00:24:59.600 --> 00:25:02.600]  所以沒有一個人可以用這句話去質疑上帝
[00:25:02.600 --> 00:25:04.600]  所有福都是上帝給的
[00:25:04.600 --> 00:25:06.600]  跟著在八章的一至十七節
[00:25:06.600 --> 00:25:07.600]  他再去探討
[00:25:07.600 --> 00:25:09.600]  不要行惡過分
[00:25:09.600 --> 00:25:11.600]  即使那些惡人
[00:25:11.600 --> 00:25:13.600]  沒有即時得到惡報
[00:25:13.600 --> 00:25:16.600]  你不要跟著他去行惡
[00:25:16.600 --> 00:25:20.600]  其實如果地上真的沒有上帝的審判
[00:25:20.600 --> 00:25:23.600]  在地上做惡人還是做義人
[00:25:23.600 --> 00:25:25.600]  我可以告訴大家
[00:25:25.600 --> 00:25:26.600]  大家都知道
[00:25:26.600 --> 00:25:27.600]  當然做惡人好
[00:25:27.600 --> 00:25:29.600]  義人又要想原則
[00:25:29.600 --> 00:25:30.600]  又要想動機
[00:25:30.600 --> 00:25:32.600]  規範對不對
[00:25:32.600 --> 00:25:33.600]  真的要想很多東西
[00:25:33.600 --> 00:25:34.600]  惡人不用想
[00:25:34.600 --> 00:25:36.600]  沒有底線
[00:25:36.600 --> 00:25:37.600]  無恥就無敵
[00:25:37.600 --> 00:25:38.600]  大家有沒有聽過
[00:25:38.600 --> 00:25:40.600]  我無恥就無敵
[00:25:40.600 --> 00:25:42.600]  我做所有事情都可以
[00:25:42.600 --> 00:25:43.600]  做惡人好像很好
[00:25:43.600 --> 00:25:46.600]  得到很多他想得到的東西
[00:25:46.600 --> 00:25:47.600]  但傳道者說
[00:25:47.600 --> 00:25:49.600]  不要因為惡人未得報
[00:25:49.600 --> 00:25:51.600]  你跟著他去行惡
[00:25:51.600 --> 00:25:54.600]  上帝必有公義的報應
[00:25:54.600 --> 00:25:57.600]  敬畏上帝的人終究必得福樂
[00:25:57.600 --> 00:26:00.600]  我們要以善勝惡
[00:26:00.600 --> 00:26:01.600]  所以第二部分
[00:26:01.600 --> 00:26:03.600]  第五章至第八章
[00:26:03.600 --> 00:26:05.600]  就是探討什麼叫敬畏上帝
[00:26:05.600 --> 00:26:07.600]  接著到第三部分
[00:26:07.600 --> 00:26:10.600]  第十一章一節至十二章第七節
[00:26:10.600 --> 00:26:14.600]  就說當我們有敬畏上帝的態度
[00:26:14.600 --> 00:26:16.600]  在地上我們怎樣存在一個
[00:26:16.600 --> 00:26:20.600]  什麼態度會過我們具體的生活呢
[00:26:20.600 --> 00:26:23.600]  接著就在這裡分了四段的內容
[00:26:23.600 --> 00:26:25.600]  第一段和第四段
[00:26:25.600 --> 00:26:27.600]  都是說關於死亡
[00:26:27.600 --> 00:26:29.600]  九章的一至十二節
[00:26:29.600 --> 00:26:32.600]  和十一章的七節到十二章的七節
[00:26:32.600 --> 00:26:33.600]  都是說死亡
[00:26:33.600 --> 00:26:35.600]  第一段是說死亡的事實
[00:26:35.600 --> 00:26:37.600]  第二段是說死亡的過程
[00:26:37.600 --> 00:26:40.600]  接著在中間就有兩大段
[00:26:40.600 --> 00:26:43.600]  就是說在一個我們面對死亡的過程裡
[00:26:43.600 --> 00:26:46.600]  究竟我們應該存在什麼態度去生活
[00:26:46.600 --> 00:26:49.600]  在這一段九章一至十二節
[00:26:49.600 --> 00:26:52.600]  就說死亡必然會淋到每一個人的身上
[00:26:52.600 --> 00:26:54.600]  所以其實提醒我們
[00:26:54.600 --> 00:26:57.600]  要把握今天活在當下
[00:26:57.600 --> 00:27:00.600]  享受上帝給我們生命的美好
[00:27:00.600 --> 00:27:02.600]  時間很快會過去
[00:27:02.600 --> 00:27:04.600]  我們擁有的就是今天
[00:27:04.600 --> 00:27:06.600]  所以要好好地去珍惜
[00:27:06.600 --> 00:27:08.600]  不要什麼都等待將來
[00:27:08.600 --> 00:27:10.600]  我們未必有明天
[00:27:10.600 --> 00:27:13.600]  未必有更遠的將來
[00:27:13.600 --> 00:27:15.600]  所以其實提醒我們
[00:27:15.600 --> 00:27:17.600]  傳道者說好好把握今天
[00:27:17.600 --> 00:27:18.600]  活在當下
[00:27:18.600 --> 00:27:23.600]  接著九章的十三節到十章的十五節
[00:27:23.600 --> 00:27:25.600]  他都勸我們要做一個智慧人
[00:27:25.600 --> 00:27:27.600]  不要做一個愚昧人
[00:27:27.600 --> 00:27:31.600]  智慧人和愚昧人雖然同樣會面對死亡
[00:27:31.600 --> 00:27:33.600]  遭遇不測的意外
[00:27:33.600 --> 00:27:36.600]  智者未必一定生活順利
[00:27:36.600 --> 00:27:39.600]  愚昧的人生活未必會遭遇逆境
[00:27:39.600 --> 00:27:44.600]  但是智者在地上比愚者更有福氣
[00:27:44.600 --> 00:27:45.600]  因為真正的智者
[00:27:45.600 --> 00:27:48.600]  是知道用什麼態度去過生活
[00:27:48.600 --> 00:27:52.600]  才是一個真正有福的生活
[00:27:52.600 --> 00:27:56.600]  這是智者一個最重要的定義
[00:27:56.600 --> 00:27:58.600]  可以這麼說 在傳道書裡面
[00:27:58.600 --> 00:28:01.600]  接著在第十章的十六節到十一章的第六節
[00:28:01.600 --> 00:28:02.600]  他都勸勉我們
[00:28:02.600 --> 00:28:04.600]  人生好像幾十年過去
[00:28:04.600 --> 00:28:07.600]  既然做又死不做又死
[00:28:07.600 --> 00:28:08.600]  什麼都不用做
[00:28:08.600 --> 00:28:10.600]  又不是 傳道者說我們要勤奮
[00:28:10.600 --> 00:28:12.600]  上帝給我們能力
[00:28:12.600 --> 00:28:14.600]  我們要做一個勤奮的人
[00:28:14.600 --> 00:28:16.600]  勤奮是一種福氣
[00:28:16.600 --> 00:28:20.600]  我們要享受當中那種勤奮的快樂
[00:28:20.600 --> 00:28:22.600]  也可以用一個角度去說
[00:28:22.600 --> 00:28:24.600]  另一方面我們要隨遇而安
[00:28:24.600 --> 00:28:26.600]  遇到什麼事情都好
[00:28:26.600 --> 00:28:29.600]  其實你都可以是一個很平靜安穩的心
[00:28:29.600 --> 00:28:32.600]  去面對你的順境和逆境
[00:28:32.600 --> 00:28:34.600]  所以傳道者要教我們
[00:28:34.600 --> 00:28:36.600]  在一個這麼有限的人生裡面
[00:28:36.600 --> 00:28:38.600]  要存著這樣的態度過我們的生活
[00:28:38.600 --> 00:28:40.600]  接著最後一段經文
[00:28:40.600 --> 00:28:43.600]  在十一章的七節到十二章的八節
[00:28:43.600 --> 00:28:48.600]  就說人必經歷生老病死的過程
[00:28:48.600 --> 00:28:50.600]  在描述生老
[00:28:50.600 --> 00:28:55.600]  由年幼 少年 青年 成年 老年的過程裡面
[00:28:55.600 --> 00:28:57.600]  傳道者描述得很仔細
[00:28:57.600 --> 00:29:00.600]  說到人身體的衰殘
[00:29:00.600 --> 00:29:02.600]  他這樣提醒我們
[00:29:02.600 --> 00:29:03.600]  其實是說一件事
[00:29:03.600 --> 00:29:04.600]  我們要把握機會
[00:29:04.600 --> 00:29:07.600]  享受上帝賜給我們的人生
[00:29:07.600 --> 00:29:08.600]  不要到第二天
[00:29:08.600 --> 00:29:10.600]  身體什麼都做不了
[00:29:10.600 --> 00:29:11.600]  你才後悔
[00:29:11.600 --> 00:29:13.600]  為什麼我不早點去做呢
[00:29:13.600 --> 00:29:15.600]  其實傳道者的意思是這樣
[00:29:15.600 --> 00:29:17.600]  不是說年老的就享受不到生命
[00:29:17.600 --> 00:29:19.600]  他提醒我們
[00:29:19.600 --> 00:29:23.600]  好好把握你現在有的好的身體
[00:29:23.600 --> 00:29:25.600]  仍然有一個健康的身體
[00:29:25.600 --> 00:29:26.600]  好好地去生活
[00:29:26.600 --> 00:29:28.600]  不要等你的身體衰殘了
[00:29:28.600 --> 00:29:30.600]  你才後悔
[00:29:30.600 --> 00:29:31.600]  在第一章裡面說
[00:29:31.600 --> 00:29:34.600]  一代過去 一代又來
[00:29:34.600 --> 00:29:36.600]  這個住在其中的人
[00:29:36.600 --> 00:29:38.600]  沒有人會記得我們
[00:29:38.600 --> 00:29:40.600]  不過傳道者最後說
[00:29:40.600 --> 00:29:42.600]  住在其中的我們
[00:29:42.600 --> 00:29:43.600]  我們要記得上帝
[00:29:43.600 --> 00:29:45.600]  沒有人會記得我們
[00:29:45.600 --> 00:29:47.600]  但是我們要記得上帝
[00:29:47.600 --> 00:29:49.600]  記得他是創造我們的主
[00:29:49.600 --> 00:29:50.600]  是賜下生命
[00:29:50.600 --> 00:29:53.600]  讓我們享受生命的那一位主
[00:29:53.600 --> 00:29:56.600]  接著在第八章十四節的結論
[00:29:56.600 --> 00:30:01.600]  這裡說出三個我們應該有的態度
[00:30:01.600 --> 00:30:04.600]  就是人生的順和逆
[00:30:04.600 --> 00:30:06.600]  都在上帝的管治當中
[00:30:06.600 --> 00:30:07.600]  人有不同的分
[00:30:07.600 --> 00:30:10.600]  人應當存著敬畏上帝的心
[00:30:10.600 --> 00:30:11.600]  過每一天的生活
[00:30:11.600 --> 00:30:14.600]  第二方面從道德的角度去說
[00:30:14.600 --> 00:30:16.600]  人也要聽從上帝的吩咐
[00:30:16.600 --> 00:30:18.600]  一切人一切所作的
[00:30:18.600 --> 00:30:20.600]  上帝都必審問
[00:30:20.600 --> 00:30:22.600]  因為上帝是審判人的主
[00:30:22.600 --> 00:30:25.600]  更重要的傳道者說
[00:30:25.600 --> 00:30:26.600]  你們要謹記
[00:30:26.600 --> 00:30:29.600]  這個傳道書裡面的內容和教導
[00:30:29.600 --> 00:30:31.600]  好好地去進行
[00:30:31.600 --> 00:30:33.600]  因為這個都是上帝的吩咐
[00:30:33.600 --> 00:30:35.600]  你們要在敬畏上帝的生命當中
[00:30:35.600 --> 00:30:38.600]  你們才能夠福輩滿人
[00:30:38.600 --> 00:30:40.600]  從另一個角度去說
[00:30:40.600 --> 00:30:43.600]  傳道者並不否定讀書的好處
[00:30:43.600 --> 00:30:46.600]  也不是說讀少一點書
[00:30:46.600 --> 00:30:50.600]  他也引用了很多不同人的知識
[00:30:50.600 --> 00:30:52.600]  多一點知識是好的
[00:30:52.600 --> 00:30:55.600]  人生最重要的是什麼呢
[00:30:55.600 --> 00:30:59.600]  就是態度要去敬畏上帝
[00:30:59.600 --> 00:31:02.600]  讀書可以幫助我們敬畏上帝
[00:31:02.600 --> 00:31:03.600]  是有所幫助
[00:31:03.600 --> 00:31:05.600]  但沒有讀那麼多書的人
[00:31:05.600 --> 00:31:08.600]  同樣可以去敬畏上帝
[00:31:08.600 --> 00:31:11.600]  只要我們人生的焦點準確
[00:31:11.600 --> 00:31:13.600]  其實從另一個角度去說
[00:31:13.600 --> 00:31:14.600]  傳道者強調
[00:31:14.600 --> 00:31:17.600]  不要因為恐怖
[00:31:17.600 --> 00:31:20.600]  地上要有豐富的物質
[00:31:20.600 --> 00:31:21.600]  生活的順利
[00:31:21.600 --> 00:31:22.600]  才去敬畏上帝
[00:31:22.600 --> 00:31:24.600]  遵守上帝的吩咐
[00:31:24.600 --> 00:31:26.600]  也不要見到惡人
[00:31:26.600 --> 00:31:27.600]  行惡得不到報應
[00:31:27.600 --> 00:31:29.600]  你就跟著去行惡
[00:31:29.600 --> 00:31:31.600]  因為敬畏上帝本身
[00:31:31.600 --> 00:31:33.600]  就是地上最大的福氣
[00:31:33.600 --> 00:31:35.600]  能夠敬畏上帝
[00:31:35.600 --> 00:31:39.600]  上帝賜給我們這個生活的美好
[00:31:39.600 --> 00:31:42.600]  是地上最好的福氣
[00:31:42.600 --> 00:31:44.600]  敬畏上帝就是福
[00:31:44.600 --> 00:31:45.600]  遵守主的道
[00:31:45.600 --> 00:31:48.600]  可以將自己放在險地
[00:31:48.600 --> 00:31:50.600]  我由信境變成逆境
[00:31:50.600 --> 00:31:51.600]  但我都願意
[00:31:51.600 --> 00:31:53.600]  因為我敬畏上帝
[00:31:53.600 --> 00:31:55.600]  我知道這就是最大的福氣
[00:31:55.600 --> 00:31:58.600]  世間的事都不是永恆
[00:31:58.600 --> 00:32:00.600]  如果世間的事有沒有什麼是永恆呢
[00:32:00.600 --> 00:32:01.600]  只有一樣
[00:32:01.600 --> 00:32:02.600]  就是上帝
[00:32:02.600 --> 00:32:03.600]  只有上帝是永恆
[00:32:03.600 --> 00:32:06.600]  但人有追求永恆的意識
[00:32:06.600 --> 00:32:09.600]  所以當人願意跟從上帝
[00:32:09.600 --> 00:32:10.600]  敬畏上帝
[00:32:10.600 --> 00:32:12.600]  才能滿足上帝賜給人
[00:32:12.600 --> 00:32:14.600]  這個永恆感的需要
[00:32:14.600 --> 00:32:16.600]  所以敬畏上帝
[00:32:16.600 --> 00:32:17.600]  跟從上帝
[00:32:17.600 --> 00:32:19.600]  是人生一大福氣
[00:32:19.600 --> 00:32:20.600]  這是傳道者
[00:32:20.600 --> 00:32:22.600]  在整個傳道書裏
[00:32:22.600 --> 00:32:23.600]  提醒我們
[00:32:23.600 --> 00:32:26.600]  減免我們要有的人生
[00:32:26.600 --> 00:32:28.600]  但願上帝賜福我們
[00:32:28.600 --> 00:32:30.600]  在2023年最後一日
[00:32:30.600 --> 00:32:32.600]  我們都成為一個有福的人
[00:32:32.600 --> 00:32:33.600]  我們知道
[00:32:33.600 --> 00:32:36.600]  用什麼態度去過我們的人生
[00:32:36.600 --> 00:32:38.600]  才是一個真正有福的人生
[00:32:38.600 --> 00:32:39.600]  我們一起去祈禱
[00:32:39.600 --> 00:32:40.600]  秋天福氣求你
[00:32:40.600 --> 00:32:42.600]  去保守我們每一個弟兄姊妹
[00:32:42.600 --> 00:32:44.600]  幫助我們能夠
[00:32:44.600 --> 00:32:46.600]  透過傳道者的勸勉
[00:32:46.600 --> 00:32:48.600]  他的教導
[00:32:48.600 --> 00:32:49.600]  提醒我們
[00:32:49.600 --> 00:32:51.600]  能夠在生活當中
[00:32:51.600 --> 00:32:55.600]  怎樣去過一個有福的人生
[00:32:55.600 --> 00:32:57.600]  傳著無論順境逆境
[00:32:57.600 --> 00:32:58.600]  仍然敬畏你
[00:32:58.600 --> 00:32:59.600]  去跟從你
[00:32:59.600 --> 00:33:01.600]  得著你所給我們
[00:33:01.600 --> 00:33:03.600]  一個這麼美好的福分
[00:33:03.600 --> 00:33:04.600]  多謝你
[00:33:04.600 --> 00:33:05.600]  順著我們的禱告
[00:33:05.600 --> 00:33:06.600]  祈禱奉耶穌的名

