
[00:00:00.000 --> 00:00:26.320]  各位主內的弟兄姊妹
[00:20:45.480 --> 00:20:48.000]  跟著下面二十七節
[00:20:48.000 --> 00:20:50.720]  十四章二十七節主耶穌說
[00:20:50.720 --> 00:20:53.040]  「我留下平安給你們」
[00:20:53.040 --> 00:20:55.320]  「我將我的平安賜給你們」
[00:20:55.320 --> 00:20:58.200]  「我所賜的不像世人所賜的」
[00:20:58.200 --> 00:21:02.000]  「你們心裡不要憂愁也不要膽怯」
[00:21:02.000 --> 00:21:03.840]  在這裡主的話
[00:21:03.840 --> 00:21:06.760]  他說他將平安賜給門徒
[00:21:06.760 --> 00:21:08.960]  不但是將平安賜給他們
[00:21:08.960 --> 00:21:10.720]  主加上一句話說
[00:21:10.720 --> 00:21:13.440]  「我將我的平安賜給你們」
[00:21:13.440 --> 00:21:17.880]  主自己的平安賜給主他的人
[00:21:17.880 --> 00:21:21.640]  就好像主耶穌基督面對世子駕的時候
[00:21:21.640 --> 00:21:26.840]  他和門徒一同領受了最後的約杰的晚餐
[00:21:26.840 --> 00:21:28.240]  唱了詩
[00:21:28.240 --> 00:21:31.440]  唱了詩就往甘來源去
[00:21:31.440 --> 00:21:36.320]  在那裡面對世子駕的痛苦
[00:21:36.320 --> 00:21:39.360]  主耶穌基督面對世子駕的時候
[00:21:39.360 --> 00:21:42.480]  是和門徒唱了詩
[00:21:42.480 --> 00:21:44.920]  這是他們心中的喜樂
[00:21:44.920 --> 00:21:47.240]  而主和他們一起唱詩
[00:21:47.240 --> 00:21:50.680]  是在世子駕的陰影之下唱詩
[00:21:50.680 --> 00:21:52.280]  不改變的喜樂
[00:21:52.280 --> 00:21:54.160]  那是主自己的喜樂
[00:21:54.160 --> 00:21:59.480]  主耶穌說「我將我這樣的喜樂賜給你們」
[00:21:59.480 --> 00:22:01.160]  你們不要憂愁
[00:22:01.160 --> 00:22:03.360]  不要膽怯
[00:22:03.360 --> 00:22:05.280]  我到我父那裡去
[00:22:05.280 --> 00:22:06.520]  你們要喜樂
[00:22:06.520 --> 00:22:07.760]  聖人要來
[00:22:07.760 --> 00:22:12.760]  祂將我的喜樂充滿在你們的心中
[00:22:12.760 --> 00:22:16.280]  還有在第十六章二十二節
[00:22:16.280 --> 00:22:21.320]  主耶穌繼續的形容這個喜樂是怎麼樣的呢?
[00:22:21.320 --> 00:22:23.640]  你們的心就喜樂了
[00:22:23.640 --> 00:22:27.320]  這喜樂也沒有人能奪去
[00:22:27.320 --> 00:22:30.680]  這個喜樂是完全不能奪去的
[00:22:30.680 --> 00:22:34.120]  是任何的遭遇不能夠奪去的
[00:22:34.120 --> 00:22:37.280]  任何的迫害、壓力不能夠奪去的
[00:22:37.280 --> 00:22:41.680]  在一切的處境當中不改變的喜樂
[00:22:41.680 --> 00:22:45.160]  我們大家都很熟悉的一幅圖畫
[00:22:45.160 --> 00:22:49.120]  至少是聽見這幅圖畫的描寫和介紹
[00:22:49.120 --> 00:22:53.760]  就是在一個山崖上面
[00:22:53.760 --> 00:23:00.440]  瀑布用萬馬千軍之勢流下來
[00:23:00.440 --> 00:23:04.880]  但是在這個瀑布的後面的一個山洞裡面
[00:23:04.880 --> 00:23:06.360]  有一個鳥巢
[00:23:06.360 --> 00:23:09.800]  一對鳥在那裡睡覺
[00:23:09.800 --> 00:23:13.640]  在那萬馬奔騰的瀑布的旁邊
[00:23:13.640 --> 00:23:18.440]  卻有那樣一個安詳睡眠的小鳥的平安
[00:23:18.440 --> 00:23:19.840]  這樣的一個對比
[00:23:19.840 --> 00:23:24.520]  真是可以形容主耶穌賜給我們的
[00:23:24.520 --> 00:23:31.680]  在這樣的一個多患難、多迫害、多愁苦的世界裡頭
[00:23:31.680 --> 00:23:33.360]  滿有喜樂
[00:23:33.360 --> 00:23:35.800]  這個喜樂沒有人能奪去
[00:23:35.800 --> 00:23:37.840]  什麼環境都不能改變
[00:23:37.840 --> 00:23:45.720]  人、環境都不能夠奪去這個永恆的喜樂
[00:23:45.720 --> 00:23:50.160]  然後在16章33節主耶穌進一步講
[00:23:50.160 --> 00:23:52.880]  在世上你們有苦難
[00:23:52.880 --> 00:23:54.680]  但你們可以放心
[00:23:54.680 --> 00:23:57.360]  我已經勝了世界
[00:23:57.360 --> 00:23:58.640]  放心吧
[00:23:58.640 --> 00:24:01.720]  主已經勝了世界
[00:24:01.720 --> 00:24:06.560]  所以我們的放心是根據主的得勝
[00:24:06.560 --> 00:24:07.680]  祂得勝了
[00:24:07.680 --> 00:24:10.400]  我們跟著祂的人也要得勝
[00:24:10.400 --> 00:24:13.880]  這就是主勝 徒必勝
[00:24:13.880 --> 00:24:15.600]  我們在世界上有苦難
[00:24:15.600 --> 00:24:17.680]  主不欺騙我們
[00:24:17.680 --> 00:24:20.120]  祂沒有蒙蔽事實
[00:24:20.120 --> 00:24:22.120]  祂沒有說你們沒有苦難
[00:24:22.120 --> 00:24:23.680]  如果主那樣說的話
[00:24:23.680 --> 00:24:26.040]  祂就是不真實的主
[00:24:26.040 --> 00:24:28.080]  主清楚告訴我們
[00:24:28.080 --> 00:24:30.640]  我們世上有苦難
[00:24:30.640 --> 00:24:33.560]  但是你們可以放心
[00:24:33.560 --> 00:24:36.240]  我已經勝了世界
[00:24:36.240 --> 00:24:38.960]  你們在我裡面有平安
[00:24:38.960 --> 00:24:41.840]  主的這個應許何等寶貴
[00:24:41.840 --> 00:24:43.360]  何等寶貴
[00:24:43.360 --> 00:24:49.360]  所以主藉著聖靈將安慰、平安、喜樂
[00:24:49.360 --> 00:24:51.560]  來充滿我們的心
[00:24:51.560 --> 00:24:55.080]  在聖經裡面好些處的地方提到
[00:24:55.080 --> 00:24:58.240]  聖靈的果子就是喜樂
[00:24:58.240 --> 00:25:00.560]  我舉幾個例子
[00:25:00.560 --> 00:25:03.600]  在主耶穌自己的身上的一個例子
[00:25:03.600 --> 00:25:07.520]  就是路加福音第十章二十一節
[00:25:07.520 --> 00:25:09.160]  在那裡說
[00:25:09.160 --> 00:25:14.560]  那時耶穌被聖靈感動就歡樂
[00:25:14.560 --> 00:25:17.320]  被聖靈感動就歡樂
[00:25:17.320 --> 00:25:21.440]  當時主耶穌被幾個城市的人拒絕了
[00:25:21.440 --> 00:25:23.440]  但是在受拒絕的時候
[00:25:23.440 --> 00:25:25.200]  被聖靈充滿
[00:25:25.200 --> 00:25:26.440]  祂就歡樂
[00:25:26.440 --> 00:25:28.680]  祂說:父啊!天地的主
[00:25:28.680 --> 00:25:30.680]  我要感謝你
[00:25:30.680 --> 00:25:32.040]  父啊!是的
[00:25:32.040 --> 00:25:35.040]  祢的美意本是如此
[00:25:35.040 --> 00:25:39.080]  祂何等的心裡溫柔順服
[00:25:39.080 --> 00:25:41.960]  充滿了父同在的喜樂
[00:25:41.960 --> 00:25:45.440]  任何的環境不能改變那個喜樂
[00:25:45.440 --> 00:25:47.360]  工作順利也好
[00:25:47.360 --> 00:25:48.560]  不順利也好
[00:25:48.560 --> 00:25:50.560]  仍然充滿喜樂
[00:25:50.560 --> 00:25:57.120]  這是主自己得到聖靈充滿祂而有的一個表現
[00:25:57.120 --> 00:26:01.120]  所以聖靈實在是解出果子來
[00:26:01.120 --> 00:26:03.560]  喜樂的果子
[00:26:03.560 --> 00:26:07.560]  第二個例子是保羅身上的例子
[00:26:07.560 --> 00:26:13.560]  在《十突行傳》第十三章五十二節
[00:26:13.560 --> 00:26:19.360]  門徒就是保羅和他的同宮巴拿巴
[00:26:19.360 --> 00:26:23.360]  滿心喜樂又被聖靈充滿
[00:26:23.360 --> 00:26:28.960]  所以聖靈充滿和喜樂在這裡又一次的連結在一起
[00:26:28.960 --> 00:26:30.960]  這個背景是怎麼樣的呢?
[00:26:30.960 --> 00:26:35.760]  他們兩個到菲西迪的安提阿城去
[00:26:35.760 --> 00:26:37.040]  在那裡傳福音
[00:26:37.040 --> 00:26:41.360]  主同在那一帶的地方福音傳開
[00:26:41.360 --> 00:26:43.560]  許多人信主
[00:26:43.560 --> 00:26:50.960]  經常說般預定的永生的人都信了主
[00:26:50.960 --> 00:26:53.680]  他們兩位最後受迫害
[00:26:53.680 --> 00:26:57.160]  因為有些猶太人起來調鎖鬆動
[00:26:57.160 --> 00:26:59.680]  一些有權勢有地位的人
[00:26:59.680 --> 00:27:04.160]  來把保羅和巴拿巴趕出城外
[00:27:04.160 --> 00:27:06.160]  他們被趕出去的時候
[00:27:06.160 --> 00:27:09.960]  他們被聖靈充滿滿有喜樂
[00:27:09.960 --> 00:27:16.560]  他們覺得為主的福音、富太家的榮耀是可喜樂的事
[00:27:16.560 --> 00:27:18.960]  我們想到聖靈所解的果子
[00:27:18.960 --> 00:27:20.360]  第一是仁愛
[00:27:20.360 --> 00:27:21.760]  第二呢?
[00:27:21.760 --> 00:27:25.960]  很少人會想到就是喜樂
[00:27:25.960 --> 00:27:28.160]  如果要我們自己來排列
[00:27:28.160 --> 00:27:32.160]  聖靈的九樣的果子的先後的次序的時候
[00:27:32.160 --> 00:27:39.960]  你我會不會把喜樂放在緊緊的跟著仁愛之後的那個位置上呢?
[00:27:39.960 --> 00:27:41.560]  恐怕不會吧
[00:27:41.560 --> 00:27:45.960]  但是聖經、神話就是這樣的排列
[00:27:45.960 --> 00:27:47.560]  聖靈解的果子
[00:27:47.560 --> 00:27:49.760]  仁愛、喜樂
[00:27:49.760 --> 00:27:52.760]  愛第一當然沒有異議
[00:27:52.760 --> 00:27:53.960]  我們都贊成
[00:27:53.960 --> 00:27:55.960]  愛是最寶貴的
[00:27:55.960 --> 00:27:57.760]  有神就是愛
[00:27:57.760 --> 00:27:59.760]  有神生的也有愛
[00:27:59.760 --> 00:28:01.560]  愛神、愛人
[00:28:01.560 --> 00:28:04.360]  神是愛的來源
[00:28:04.360 --> 00:28:07.760]  所以聖靈的第一個果子當然是愛
[00:28:07.760 --> 00:28:09.360]  我們都贊成
[00:28:09.360 --> 00:28:10.960]  但是跟著
[00:28:10.960 --> 00:28:12.760]  出乎我們意料之外的
[00:28:12.760 --> 00:28:18.560]  就是使我們喜樂的這個果子就是喜樂
[00:28:18.560 --> 00:28:20.360]  這個發現什麼喜樂
[00:28:20.360 --> 00:28:27.960]  讓我們想到聖靈就是把喜樂的果子結在我們的生命生活是逢中
[00:28:27.960 --> 00:28:32.160]  我們在一切的遭遇之中可以喜樂
[00:28:32.160 --> 00:28:33.360]  而這個喜樂
[00:28:33.360 --> 00:28:37.760]  聖經有告訴我們是我們的力量
[00:28:37.760 --> 00:28:40.960]  在尼西米基八章的十節說
[00:28:40.960 --> 00:28:44.360]  你們靠一呼呼而有的喜樂就是你們的力量
[00:28:44.360 --> 00:28:49.760]  聖靈把喜樂交換在我們心裡
[00:28:49.760 --> 00:28:52.760]  第一個喜樂就是我們的力量
[00:28:52.760 --> 00:28:54.360]  我們生活的力量
[00:28:54.360 --> 00:28:58.760]  我們面對困難、試煉、試探的力量
[00:28:58.760 --> 00:29:05.760]  面對見證工作的困難、阻撓之中有的力量
[00:29:05.760 --> 00:29:09.760]  我們讓我們這樣的靈受
[00:29:09.760 --> 00:29:14.360]  聖靈所賜的喜樂的果子
[00:29:14.360 --> 00:29:21.960]  在我們的生命中成為一個不斷的一個永留的泉源
[00:29:21.960 --> 00:29:24.360]  讓我們一方面生活
[00:29:24.360 --> 00:29:25.760]  一方面喜樂
[00:29:25.760 --> 00:29:27.160]  一方面侍奉
[00:29:27.160 --> 00:29:28.360]  一方面喜樂
[00:29:28.360 --> 00:29:30.160]  一方面傳福音
[00:29:30.160 --> 00:29:31.560]  一方面喜樂
[00:29:31.560 --> 00:29:33.160]  喜樂的人生
[00:29:33.160 --> 00:29:34.560]  喜樂的工作
[00:29:34.560 --> 00:29:35.760]  喜樂的侍奉
[00:29:35.760 --> 00:29:40.560]  但願聖靈的喜樂充滿在你我的裡面
[00:29:40.560 --> 00:29:41.560]  阿們
[00:29:41.560 --> 00:29:43.560]  (字幕製作:貝爾)

