
[00:00:00.000 --> 00:00:04.400]  在前幾天我有機會留心到一些圖片
[00:18:40.400 --> 00:18:43.400]  「這樣汗來死在我們身上運行
[00:18:43.400 --> 00:18:46.400]  生卻在你們身上運行」
[00:18:46.400 --> 00:18:49.400]  他們這些被服侍的人
[00:18:49.400 --> 00:18:51.400]  同樣經歷到生命的恩惠
[00:18:51.400 --> 00:18:53.400]  在他們身上出現
[00:18:53.400 --> 00:18:55.400]  然後下面第十五節
[00:18:55.400 --> 00:18:58.400]  「這一切都是為了你們好事恩惠
[00:18:58.400 --> 00:19:01.400]  既然恩著許多人而增加
[00:19:01.400 --> 00:19:05.400]  感恩的心也更加增加了」
[00:19:05.400 --> 00:19:08.400]  這些恩惠同時淋到很多其他人的身上
[00:19:08.400 --> 00:19:12.400]  以致感謝榮耀歸給上帝
[00:19:12.400 --> 00:19:14.400]  而產生到很多很多
[00:19:14.400 --> 00:19:17.400]  很奇妙重要的功能
[00:19:17.400 --> 00:19:20.400]  但這些一切有一個很重要的關鍵
[00:19:20.400 --> 00:19:22.400]  當你讀聖經回到前面的時候
[00:19:22.400 --> 00:19:24.400]  第十三節
[00:19:24.400 --> 00:19:26.400]  在第十三節裏面
[00:19:26.400 --> 00:19:28.400]  保羅就說
[00:19:28.400 --> 00:19:30.400]  「經上記著說
[00:19:30.400 --> 00:19:32.400]  我信所以我說話
[00:19:32.400 --> 00:19:34.400]  我們既然有同樣的信心
[00:19:34.400 --> 00:19:37.400]  也就信所以也說話」
[00:19:37.400 --> 00:19:40.400]  主耶穌復活了
[00:19:40.400 --> 00:19:43.400]  保羅表達了他的信心
[00:19:43.400 --> 00:19:46.400]  然後他突然想起在詩篇116篇
[00:19:46.400 --> 00:19:49.400]  講述到詩人他的信心
[00:19:49.400 --> 00:19:51.400]  如果你留心這篇詩篇的時候
[00:19:51.400 --> 00:19:53.400]  你會知道詩篇裏面
[00:19:53.400 --> 00:19:54.400]  講述到這位詩人
[00:19:54.400 --> 00:19:57.400]  也都經歷了很多很多的困難
[00:19:57.400 --> 00:20:00.400]  他曾經信心很低落
[00:20:00.400 --> 00:20:02.400]  懷疑上帝的工作
[00:20:02.400 --> 00:20:04.400]  懷疑上帝的恩惠
[00:20:04.400 --> 00:20:07.400]  但在那個懷疑的過程當中
[00:20:07.400 --> 00:20:09.400]  轉眼仰望神的時候
[00:20:09.400 --> 00:20:11.400]  他重建了對神的信心
[00:20:11.400 --> 00:20:15.400]  所以他說「我信所以我如此說話」
[00:20:15.400 --> 00:20:20.400]  說話是在講那種真實的行動
[00:20:20.400 --> 00:20:23.400]  是在表示他面對著那些困難
[00:20:23.400 --> 00:20:26.400]  他仍然迎接這些問題
[00:20:26.400 --> 00:20:28.400]  進入這些問題
[00:20:28.400 --> 00:20:30.400]  因為相信神的能力在他身上
[00:20:30.400 --> 00:20:32.400]  他無可迴避
[00:20:32.400 --> 00:20:35.400]  就是在過程當中表達出那份真實的信心
[00:20:35.400 --> 00:20:37.400]  而在信心裏面
[00:20:37.400 --> 00:20:42.400]  他去經歷到能力在他的身上
[00:20:42.400 --> 00:20:47.400]  我再講多一個見證
[00:20:47.400 --> 00:20:48.400]  一個見證你們熟悉的
[00:20:48.400 --> 00:20:51.400]  因為剛剛在上次的家信裏面
[00:20:51.400 --> 00:20:53.400]  是登載了出來的
[00:20:53.400 --> 00:20:54.400]  是講到一段時間
[00:20:54.400 --> 00:20:56.400]  魏美玉先生曾經在我們中間講
[00:20:56.400 --> 00:20:57.400]  「猜拳主日」
[00:20:57.400 --> 00:21:00.400]  講述了三位宣教士的見證
[00:21:00.400 --> 00:21:02.400]  大家有沒有看?
[00:21:02.400 --> 00:21:04.400]  你沒有看
[00:21:04.400 --> 00:21:06.400]  你很大損失
[00:21:06.400 --> 00:21:10.400]  我簡單講一位宣教士
[00:21:10.400 --> 00:21:12.400]  叫George Stott
[00:21:12.400 --> 00:21:14.400]  在早年的時候
[00:21:14.400 --> 00:21:16.400]  他申請去中國做宣教
[00:21:16.400 --> 00:21:18.400]  他是英國人
[00:21:18.400 --> 00:21:20.400]  但沒有警察會接受他
[00:21:20.400 --> 00:21:23.400]  因為他只有一隻腳
[00:21:23.400 --> 00:21:26.400]  他在年幼的時候
[00:21:26.400 --> 00:21:27.400]  有意外
[00:21:27.400 --> 00:21:30.400]  是一隻腳失去了
[00:21:30.400 --> 00:21:33.400]  因此很多警察會都不敢接受他
[00:21:33.400 --> 00:21:37.400]  後來中國內地會的大特生先生接見他
[00:21:37.400 --> 00:21:39.400]  接見他的時候
[00:21:39.400 --> 00:21:40.400]  一直和他聊天
[00:21:40.400 --> 00:21:42.400]  他就問他一個問題
[00:21:42.400 --> 00:21:43.400]  他說你去中國
[00:21:43.400 --> 00:21:46.400]  你對中國現在這麼動亂
[00:21:46.400 --> 00:21:50.400]  有些事上你怎麼走?
[00:21:52.400 --> 00:21:56.400]  對方一位George Stott聽見的時候
[00:21:56.400 --> 00:21:59.400]  我從沒有想過要走
[00:21:59.400 --> 00:22:03.400]  我知道上帝感動我
[00:22:03.400 --> 00:22:05.400]  去這個地方服侍
[00:22:05.400 --> 00:22:07.400]  我沒有想過要走
[00:22:07.400 --> 00:22:10.400]  大特生先生很被感動
[00:22:10.400 --> 00:22:11.400]  因此一直聊天之後
[00:22:11.400 --> 00:22:14.400]  就接納了他做宣教士
[00:22:14.400 --> 00:22:16.400]  接納了之後
[00:22:16.400 --> 00:22:20.400]  突然間大特生先生心裏有些掛心
[00:22:20.400 --> 00:22:22.400]  再問多一個問題
[00:22:22.400 --> 00:22:27.400]  他說你只有一條腿
[00:22:27.400 --> 00:22:32.400]  你為什麼堅持要去中國呢?
[00:22:32.400 --> 00:22:34.400]  因為當時英國去中國
[00:22:34.400 --> 00:22:36.400]  其實是一件很艱難的事情
[00:22:36.400 --> 00:22:39.400]  然後這位George Stott就說
[00:22:39.400 --> 00:22:42.400]  因為兩隻腳的人不去
[00:22:42.400 --> 00:22:47.400]  所以我要去
[00:22:48.400 --> 00:22:52.400]  我知道上帝給我的差派
[00:22:52.400 --> 00:22:54.400]  就算一隻腳
[00:22:54.400 --> 00:22:56.400]  我也可以去
[00:22:56.400 --> 00:23:00.400]  George Stott是第一位
[00:23:00.400 --> 00:23:03.400]  去到中國溫州宣教的宣教士
[00:23:03.400 --> 00:23:05.400]  溫州大家知道
[00:23:05.400 --> 00:23:07.400]  今天有無數的教徒
[00:23:07.400 --> 00:23:09.400]  無數的教會
[00:23:09.400 --> 00:23:13.400]  一隻腳的宣教士在那裏二十多年
[00:23:13.400 --> 00:23:15.400]  不單止傳揚福音
[00:23:15.400 --> 00:23:17.400]  他辦學、辦醫院
[00:23:17.400 --> 00:23:19.400]  辦了極多的事情
[00:23:19.400 --> 00:23:23.400]  叫很多很多的中國人在裏面領受救恩
[00:23:23.400 --> 00:23:25.400]  是因為他相信
[00:23:25.400 --> 00:23:27.400]  這位復活的主
[00:23:27.400 --> 00:23:31.400]  能夠跨越了他的軟弱和他的不足
[00:23:31.400 --> 00:23:34.400]  仍然能夠成就奇妙的事情
[00:23:34.400 --> 00:23:37.400]  各位弟兄姊妹
[00:23:37.400 --> 00:23:40.400]  你相信主耶穌復活嗎?
[00:23:40.400 --> 00:23:42.400]  你相不相信
[00:23:42.400 --> 00:23:44.400]  祂在你的裏面
[00:23:44.400 --> 00:23:49.400]  祂會將復活的平安和能力賜給你
[00:23:49.400 --> 00:23:51.400]  因此今天
[00:23:51.400 --> 00:23:54.400]  當你再讀這段經文的時候
[00:23:54.400 --> 00:23:57.400]  你求主將這份信心
[00:23:57.400 --> 00:23:59.400]  再一次放在你心中
[00:23:59.400 --> 00:24:01.400]  叫你在將來
[00:24:01.400 --> 00:24:03.400]  在一切的處境當中
[00:24:03.400 --> 00:24:05.400]  仍然活出那種見證
[00:24:05.400 --> 00:24:08.400]  讓主的能力在你身上顯明出來
[00:24:08.400 --> 00:24:11.400]  以致你可以見證著
[00:24:11.400 --> 00:24:13.400]  榮耀著
[00:24:13.400 --> 00:24:15.400]  我們要再期徒
[00:24:15.400 --> 00:24:17.400]  谢谢大家收看,下次见!

