
[00:00:00.000 --> 00:00:03.400]  我們常常都會講及到一節經文
[00:19:15.000 --> 00:19:16.000]  這樣做會迷惑著你們
[00:19:16.000 --> 00:19:19.000]  影響到你們的生活
[00:19:19.000 --> 00:19:21.000]  可能對他來說
[00:19:21.000 --> 00:19:24.000]  這件事情是一種過去的事實
[00:19:24.000 --> 00:19:27.000]  但是他裏面自己有一個決心
[00:19:27.000 --> 00:19:31.000]  他就不再這樣去看球賽
[00:19:31.000 --> 00:19:34.000]  可能聽見的時候也會覺得很奇怪
[00:19:34.000 --> 00:19:37.000]  但是有些人開始慢慢明白
[00:19:37.000 --> 00:19:39.000]  但也很想大家之間
[00:19:39.000 --> 00:19:41.000]  仍然有很多一起相處的機會
[00:19:41.000 --> 00:19:44.000]  所以有些時候的活動
[00:19:44.000 --> 00:19:46.000]  如果弟兄在
[00:19:46.000 --> 00:19:48.000]  不會去看球賽
[00:19:48.000 --> 00:19:51.000]  反而選擇其他的活動
[00:19:51.000 --> 00:19:53.000]  我就想起再另一件事情
[00:19:53.000 --> 00:19:56.000]  就是有一次一班弟兄姊妹他們去行山
[00:19:56.000 --> 00:19:58.000]  行山的時候
[00:19:58.000 --> 00:19:59.000]  他們就留意到
[00:19:59.000 --> 00:20:01.000]  他們一路行的時候
[00:20:01.000 --> 00:20:05.000]  有一位很熟悉山路的弟兄就說
[00:20:05.000 --> 00:20:07.000]  行這條路很好的
[00:20:07.000 --> 00:20:09.000]  捷徑而且很容易行
[00:20:09.000 --> 00:20:11.000]  很快去到山頂
[00:20:11.000 --> 00:20:13.000]  其他人都說跟著去行
[00:20:13.000 --> 00:20:17.000]  但其中有一位姊妹她就說
[00:20:17.000 --> 00:20:19.000]  這條路一定很難行
[00:20:19.000 --> 00:20:21.000]  不要了不要了
[00:20:21.000 --> 00:20:22.000]  他們放在那裏解釋
[00:20:22.000 --> 00:20:23.000]  其實容易行的
[00:20:23.000 --> 00:20:24.000]  放心
[00:20:24.000 --> 00:20:25.000]  他說不行的
[00:20:25.000 --> 00:20:28.000]  我一定行不到的
[00:20:28.000 --> 00:20:29.000]  在這過程裏
[00:20:29.000 --> 00:20:32.000]  大家在討論客觀事實
[00:20:32.000 --> 00:20:35.000]  究竟是好行還是不好行呢
[00:20:35.000 --> 00:20:36.000]  但最後他們知道
[00:20:36.000 --> 00:20:38.000]  應該是大家一起走
[00:20:38.000 --> 00:20:43.000]  原本他們初初想走的路
[00:20:43.000 --> 00:20:45.000]  聖經裏面提及到
[00:20:45.000 --> 00:20:49.000]  有不同的事情的判斷
[00:20:49.000 --> 00:20:50.000]  在這些事情上
[00:20:50.000 --> 00:20:54.000]  不牽涉到甚麼絕對真理的事情
[00:20:54.000 --> 00:20:56.000]  聖經羅馬書就是這樣說
[00:20:56.000 --> 00:20:59.000]  在聖經裏面去到十五章的時候
[00:20:59.000 --> 00:21:01.000]  一開始第一節就說
[00:21:01.000 --> 00:21:03.000]  你們堅強的人
[00:21:03.000 --> 00:21:08.000]  要擔待不堅強的人的軟弱
[00:21:08.000 --> 00:21:10.000]  不是尋求自己的喜悅
[00:21:10.000 --> 00:21:14.000]  而是讓對方得著益處
[00:21:14.000 --> 00:21:16.000]  在很多相處的過程當中
[00:21:16.000 --> 00:21:17.000]  聖經一方面提到
[00:21:17.000 --> 00:21:22.000]  不要隨便的去作出一種對對方的批評
[00:21:22.000 --> 00:21:23.000]  反而在忍耐
[00:21:23.000 --> 00:21:25.000]  在愛當中來學習
[00:21:25.000 --> 00:21:30.000]  來去建立去助紂對方
[00:21:30.000 --> 00:21:33.000]  因為其中一個很重要的目標
[00:21:33.000 --> 00:21:45.000]  大家再看第十四章第十九節
[00:21:45.000 --> 00:21:46.000]  聖經就說
[00:21:46.000 --> 00:21:50.000]  所以我們總要追求和睦的事
[00:21:50.000 --> 00:21:53.000]  與彼此助紂的事
[00:21:53.000 --> 00:21:56.000]  在很多不同的相處過程當中
[00:21:56.000 --> 00:21:57.000]  聖經就提及
[00:21:57.000 --> 00:22:01.000]  在方向的努力上
[00:22:01.000 --> 00:22:04.000]  總要追求和睦的事情
[00:22:04.000 --> 00:22:09.000]  在和睦當中彼此的助紂和建立
[00:22:09.000 --> 00:22:10.000]  各位靈姐妹
[00:22:10.000 --> 00:22:14.000]  我們這樣讀這段經文
[00:22:14.000 --> 00:22:17.000]  你都會體會到現在在香港
[00:22:17.000 --> 00:22:20.000]  無論在教會之外或教會之內
[00:22:20.000 --> 00:22:23.000]  其實都有不少爭論的事情
[00:22:23.000 --> 00:22:25.000]  而今天你和我
[00:22:25.000 --> 00:22:29.000]  上帝賜給我們有同神和好的關係
[00:22:29.000 --> 00:22:33.000]  而亦都吩咐我們彼此的和睦
[00:22:33.000 --> 00:22:37.000]  因為神的恩惠和賜福
[00:22:37.000 --> 00:22:39.000]  是在和平當中出現
[00:22:39.000 --> 00:22:41.000]  而你和我就一同來按照
[00:22:41.000 --> 00:22:44.000]  聖經給我們的引導來學習
[00:22:44.000 --> 00:22:48.000]  彼此的和睦彼此的建立
[00:22:48.000 --> 00:22:50.000]  我們一會兒來祈禱

