
[00:00:00.000 --> 00:00:02.000]  在《路加福音》的記載裏面
[00:17:48.160 --> 00:17:50.120]  希望得到上帝給祂的福氣
[00:17:50.120 --> 00:17:51.920]  希望得到上帝給祂的榮耀
[00:17:51.920 --> 00:17:54.440]  卻不希望走一條艱難的路
[00:17:54.440 --> 00:17:57.080]  希望走一條順利的路
[00:17:57.080 --> 00:18:00.160]  這是當時門徒的心意
[00:18:00.160 --> 00:18:02.520]  但是在我們生命當中
[00:18:02.520 --> 00:18:03.680]  我們都要思想
[00:18:03.680 --> 00:18:05.960]  什麼是最重要呢?
[00:18:05.960 --> 00:18:09.360]  追求和上帝同在的福氣重要
[00:18:09.360 --> 00:18:13.480]  還是追求生活、物質、享受重要呢?
[00:18:13.480 --> 00:18:18.360]  追求得到全世界的物質、生活、享受重要
[00:18:18.360 --> 00:18:23.040]  還是追求和上帝同在
[00:18:23.040 --> 00:18:26.000]  上帝賜平安的生命重要呢?
[00:18:26.000 --> 00:18:29.360]  什麼在我們生命當中最重要呢?
[00:18:29.360 --> 00:18:30.480]  耶穌的一生
[00:18:30.480 --> 00:18:32.800]  祂很清楚知道什麼是最重要
[00:18:32.800 --> 00:18:35.000]  祂面對很多困難
[00:18:35.000 --> 00:18:38.920]  但是為了要跟從上帝的路去走
[00:18:38.920 --> 00:18:42.000]  為了要完成上帝在祂身上的旨意
[00:18:42.000 --> 00:18:45.000]  去面對困難、面對孤單、面對戰經
[00:18:45.000 --> 00:18:49.080]  祂都忠心地走一條十字架的道路
[00:18:49.080 --> 00:18:50.080]  祂很清楚知道
[00:18:50.080 --> 00:18:51.200]  在祂的生命當中
[00:18:51.200 --> 00:18:52.920]  什麼是最重要
[00:18:52.920 --> 00:18:56.880]  最近有一個城中的富豪
[00:18:56.880 --> 00:18:59.760]  在世界排名都是很有錢的富豪
[00:18:59.760 --> 00:19:02.080]  他已經八十多歲
[00:19:02.080 --> 00:19:03.040]  他曾經這樣說
[00:19:03.040 --> 00:19:03.840]  他說:
[00:19:03.840 --> 00:19:06.520]  「我願意用我九成多的身家
[00:19:06.520 --> 00:19:09.200]  去換取我三十年的生命」
[00:19:09.200 --> 00:19:11.160]  這是他公開說的一個
[00:19:11.160 --> 00:19:13.720]  如果可以的時候
[00:19:13.720 --> 00:19:15.040]  他說出的願望
[00:19:15.040 --> 00:19:17.440]  他的九成多不和我們的九成多
[00:19:17.440 --> 00:19:19.520]  我們的九成多當然不是很多
[00:19:19.520 --> 00:19:23.040]  他的九成多是天文數字
[00:19:23.040 --> 00:19:24.560]  但是他也敢說出他的說話
[00:19:24.560 --> 00:19:27.320]  他知道自己的生命將要完結
[00:19:27.320 --> 00:19:28.200]  但是他說:
[00:19:28.200 --> 00:19:30.400]  「我願意用我九成多的身家
[00:19:30.400 --> 00:19:32.800]  換取三十年的生命」
[00:19:32.800 --> 00:19:33.800]  他很清楚知道
[00:19:33.800 --> 00:19:37.200]  生命的寶貴和重要
[00:19:37.200 --> 00:19:39.520]  背起十字架跟從耶穌
[00:19:39.520 --> 00:19:42.040]  究竟是什麼意思呢?
[00:19:42.040 --> 00:19:45.240]  耶穌一生就是遵行天父的旨意
[00:19:45.240 --> 00:19:47.720]  這就是祂一生最重要的目標
[00:19:47.720 --> 00:19:50.040]  所以背起十字架的意思是
[00:19:50.040 --> 00:19:52.560]  我們也要跟從耶穌這條路
[00:19:52.560 --> 00:19:54.560]  去跟從上帝
[00:19:54.560 --> 00:19:57.080]  進行上帝在我們身上的心意
[00:19:57.080 --> 00:19:58.960]  按照上帝的吩咐、誡命
[00:19:58.960 --> 00:20:01.240]  而過我們的生活
[00:20:01.240 --> 00:20:02.760]  我們有沒有這樣的決心
[00:20:02.760 --> 00:20:04.560]  去跟從上帝呢?
[00:20:04.560 --> 00:20:06.840]  有時我們以為背起十字架
[00:20:06.840 --> 00:20:08.160]  是很沉重的
[00:20:08.160 --> 00:20:10.320]  我們的十字架也是很沉重的
[00:20:10.320 --> 00:20:12.000]  說起背十字架
[00:20:12.000 --> 00:20:13.560]  說也要說沉一點
[00:20:13.560 --> 00:20:16.480]  顯出那種沉重性
[00:20:16.480 --> 00:20:19.280]  但背十字架是否這麼沉重呢?
[00:20:19.280 --> 00:20:20.640]  在耶穌一生裡
[00:20:20.640 --> 00:20:22.800]  祂最大的喜樂是什麼呢?
[00:20:22.800 --> 00:20:24.960]  就是遵行上帝的旨意
[00:20:24.960 --> 00:20:27.080]  完成上帝的心意
[00:20:27.080 --> 00:20:29.040]  這是祂最大的喜樂
[00:20:29.040 --> 00:20:31.120]  所以耶穌背起的十字架
[00:20:31.120 --> 00:20:33.520]  不是一個沉重的十字架
[00:20:33.520 --> 00:20:36.640]  當祂願意遵守上帝的吩咐時
[00:20:36.640 --> 00:20:39.040]  反而是祂生命得喜樂
[00:20:39.040 --> 00:20:41.880]  得平安的一個很重要的基礎
[00:20:41.880 --> 00:20:44.880]  所以背十字架或背起十字架
[00:20:44.880 --> 00:20:47.680]  其實不是一個沉重的事
[00:20:47.680 --> 00:20:50.800]  反而令我們的生命得到輕散
[00:20:50.800 --> 00:20:53.800]  反而我們經歷上帝賜給我們的恩典
[00:20:53.800 --> 00:20:56.520]  賜給我們的平安
[00:20:56.520 --> 00:20:58.960]  有時我們以為
[00:20:58.960 --> 00:21:01.000]  背起十字架跟從上帝
[00:21:01.000 --> 00:21:03.640]  跟從上帝我們要有犧牲
[00:21:03.640 --> 00:21:04.760]  我們要有付出
[00:21:04.760 --> 00:21:06.200]  我們要付出我們的金錢
[00:21:06.200 --> 00:21:07.520]  付出我們的時間
[00:21:07.520 --> 00:21:09.680]  付出我們的愛心去關心人
[00:21:09.680 --> 00:21:11.880]  這些代價真的很沉重
[00:21:11.880 --> 00:21:13.280]  但其實不是
[00:21:13.280 --> 00:21:14.920]  其實耶穌的一生
[00:21:14.920 --> 00:21:16.520]  在人來說祂付出很多
[00:21:16.520 --> 00:21:18.800]  最後祂連生命都付出
[00:21:18.800 --> 00:21:20.840]  但在過程當中
[00:21:20.840 --> 00:21:22.800]  正正是祂得喜樂的
[00:21:22.800 --> 00:21:26.160]  一個很重要的根源和基礎
[00:21:26.160 --> 00:21:28.120]  當我們願意付出的時候
[00:21:28.120 --> 00:21:31.080]  我們要經歷上帝對我們的保守
[00:21:31.080 --> 00:21:32.840]  對我們的恩典的看顧
[00:21:32.840 --> 00:21:35.280]  對我們的慈愛
[00:21:35.280 --> 00:21:36.560]  認識上帝
[00:21:36.560 --> 00:21:37.920]  跟從上帝
[00:21:37.920 --> 00:21:39.400]  遵行祂旨意的人
[00:21:39.400 --> 00:21:42.680]  這個生命才是一個輕散的生命
[00:21:42.680 --> 00:21:44.480]  一個不認識上帝
[00:21:44.480 --> 00:21:46.520]  一個不遵行祂旨意的人
[00:21:46.520 --> 00:21:50.600]  這個生命才是一個沉重的生命
[00:21:50.600 --> 00:21:53.560]  我們可以問一些弟兄姊妹
[00:21:53.560 --> 00:21:56.040]  有很多弟兄姊妹都願意用時間
[00:21:56.040 --> 00:21:58.840]  去做關懷的工作
[00:21:58.840 --> 00:22:00.120]  做探訪的工作
[00:22:00.120 --> 00:22:01.400]  做報道的工作
[00:22:01.400 --> 00:22:02.960]  做短訊的工作
[00:22:02.960 --> 00:22:03.560]  你可以問他們
[00:22:03.560 --> 00:22:05.760]  你覺得是否很沉重
[00:22:05.760 --> 00:22:07.880]  付出金錢 付出時間
[00:22:07.880 --> 00:22:09.040]  是否很沉重
[00:22:09.040 --> 00:22:11.160]  我相信這班弟兄姊妹都不會說
[00:22:11.160 --> 00:22:12.640]  我很沉重
[00:22:12.640 --> 00:22:15.200]  他們反而會跟你分享
[00:22:15.200 --> 00:22:17.120]  當我去付出
[00:22:17.120 --> 00:22:18.040]  去關心
[00:22:18.040 --> 00:22:19.040]  去做報道
[00:22:19.040 --> 00:22:20.440]  使人信耶穌
[00:22:20.440 --> 00:22:22.080]  去做短訊工作的時候
[00:22:22.080 --> 00:22:25.720]  我會經歷上帝在我生命當中的恩典
[00:22:25.720 --> 00:22:27.840]  經歷上帝對我的慈愛
[00:22:27.840 --> 00:22:31.240]  當我們見到人的生命得到幫助
[00:22:31.240 --> 00:22:32.760]  得到建立的時候
[00:22:32.760 --> 00:22:33.920]  我們的生命
[00:22:33.920 --> 00:22:35.080]  那份喜樂
[00:22:35.080 --> 00:22:39.320]  不是時間和金錢可以買得到的
[00:22:39.320 --> 00:22:40.440]  十字架
[00:22:40.440 --> 00:22:42.240]  背上十字架的路
[00:22:42.240 --> 00:22:46.440]  不是一個沉重的擔子
[00:22:46.440 --> 00:22:48.800]  反而是我們生命得輕散的
[00:22:48.800 --> 00:22:51.520]  一個很重要的基礎
[00:22:51.520 --> 00:22:56.240]  在春秋的年代有一個這樣的故事
[00:22:56.240 --> 00:22:57.440]  不知道大家有沒有聽過
[00:22:57.440 --> 00:23:02.240]  在中國歷史上有一個很美的壁
[00:23:02.240 --> 00:23:03.800]  這個叫做和氏壁
[00:23:03.800 --> 00:23:05.280]  不知道大家有沒有聽過
[00:23:05.280 --> 00:23:08.840]  這個和氏壁在中國歷史上相當特別
[00:23:08.840 --> 00:23:12.360]  在中國其中一個成語
[00:23:12.360 --> 00:23:13.880]  都是以它命名
[00:23:13.880 --> 00:23:15.360]  叫做「圓壁歸詔」
[00:23:15.360 --> 00:23:16.840]  不知道大家有沒有聽過這個成語
[00:23:16.840 --> 00:23:17.800]  「圓壁歸詔」
[00:23:17.800 --> 00:23:22.080]  這個壁就是指這個和氏壁
[00:23:22.080 --> 00:23:24.440]  這個壁的來源是怎樣呢?
[00:23:24.440 --> 00:23:27.360]  這個壁曾經在中國歷史上
[00:23:27.360 --> 00:23:28.880]  有千多年的時間
[00:23:28.880 --> 00:23:30.800]  在不同的年代
[00:23:30.800 --> 00:23:36.560]  皇帝成為一個全國的玉璽
[00:23:36.560 --> 00:23:39.280]  這個壁的來源是當時在春秋戰國
[00:23:39.280 --> 00:23:41.120]  有一個人叫做辯和
[00:23:41.120 --> 00:23:43.680]  這個辯和在一個山上
[00:23:43.680 --> 00:23:47.640]  他發現了一個石頭
[00:23:47.640 --> 00:23:50.800]  他很認定這是一個寶玉
[00:23:50.800 --> 00:23:55.440]  所以他將這個寶玉獻給當時的一個皇帝
[00:23:55.440 --> 00:23:58.040]  楚國的一個皇帝叫做麗王
[00:23:58.040 --> 00:24:02.840]  當他獻這個壁石頭給皇帝的時候
[00:24:02.840 --> 00:24:06.080]  這個皇帝招聚了宮中的石匠
[00:24:06.080 --> 00:24:08.280]  去鑒定一下是不是一個寶石
[00:24:08.280 --> 00:24:09.880]  當時宮中的石匠說
[00:24:09.880 --> 00:24:12.200]  這個不是一些特別的寶石
[00:24:12.200 --> 00:24:15.080]  這個只不過是一個普通的石頭
[00:24:15.080 --> 00:24:16.600]  當時的皇帝很生氣
[00:24:16.600 --> 00:24:20.160]  他就刑罰了這個辯和
[00:24:20.160 --> 00:24:22.680]  將他的左腳斬下來
[00:24:22.680 --> 00:24:25.760]  麗王就駕崩了
[00:24:25.760 --> 00:24:29.680]  他的兒子武王繼位
[00:24:29.680 --> 00:24:32.160]  這個辯和再一次將這個石頭
[00:24:32.160 --> 00:24:34.400]  獻給皇帝
[00:24:34.400 --> 00:24:37.600]  說這個是舉世無雙的寶玉
[00:24:37.600 --> 00:24:44.080]  這個武王也同樣招集宮中的一些宮匠
[00:24:44.080 --> 00:24:46.320]  去看這個是不是一個寶玉
[00:24:46.320 --> 00:24:47.600]  得出同一個答案
[00:24:47.600 --> 00:24:49.520]  這個只是普通的石頭
[00:24:49.520 --> 00:24:53.960]  這個武王同樣給辯和刑罰
[00:24:53.960 --> 00:24:56.640]  將他的右腳也斬了
[00:24:56.640 --> 00:24:58.640]  這個武王駕崩
[00:24:58.640 --> 00:25:02.000]  他的兒子文王繼位
[00:25:02.000 --> 00:25:06.600]  這個辯和再次想將寶玉獻給文王
[00:25:06.600 --> 00:25:08.600]  但是他已經走不了
[00:25:08.600 --> 00:25:11.400]  他去了一個地方叫荊山的山下
[00:25:11.400 --> 00:25:13.600]  哭了三天三夜
[00:25:13.600 --> 00:25:17.200]  文王知道了之後
[00:25:17.200 --> 00:25:19.880]  他就派人去問這個辯和
[00:25:19.880 --> 00:25:23.320]  說在社會上有很多人因著刑罰
[00:25:23.320 --> 00:25:24.600]  斬了雙腳
[00:25:24.600 --> 00:25:27.480]  但是沒有人像你悲哀得那麼厲害
[00:25:27.480 --> 00:25:29.640]  為什麼你那麼悲哀呢?
[00:25:29.640 --> 00:25:31.960]  這個辯和說了一句話
[00:25:31.960 --> 00:25:33.640]  我覺得很有意思
[00:25:33.640 --> 00:25:35.240]  這個辯和說
[00:25:35.240 --> 00:25:38.520]  我不是為了沒有了雙腳而難過
[00:25:38.520 --> 00:25:39.920]  我只是難過
[00:25:39.920 --> 00:25:45.080]  為什麼世人不知道這是一個那麼寶貴的寶玉
[00:25:45.080 --> 00:25:50.320]  接著這個皇帝就找石匠去開鑿這個石頭
[00:25:50.320 --> 00:25:53.400]  果然發現是一個舉世無雙的寶玉
[00:25:53.400 --> 00:25:56.080]  所以為了紀念這個辯和
[00:25:56.080 --> 00:25:59.440]  所以叫做「王事璧」
[00:25:59.440 --> 00:26:02.120]  這個辯和我覺得很有意思
[00:26:02.120 --> 00:26:04.240]  他其實沒有了雙腳
[00:26:04.240 --> 00:26:06.280]  相當不容易
[00:26:06.280 --> 00:26:07.560]  給人一些好東西
[00:26:07.560 --> 00:26:10.880]  但是自己反而得到一個這樣的後果
[00:26:10.880 --> 00:26:11.960]  但是他最後
[00:26:11.960 --> 00:26:14.960]  他不是為了自己沒有了雙腳而難過
[00:26:14.960 --> 00:26:16.600]  他只是為了
[00:26:16.600 --> 00:26:21.280]  為什麼人們不認識這個那麼寶貴的寶玉呢?
[00:26:21.280 --> 00:26:23.080]  他為此而難過
[00:26:23.080 --> 00:26:26.720]  我們作為基督徒應該有這樣的心態
[00:26:26.720 --> 00:26:29.520]  我們可能為上帝的緣故
[00:26:29.520 --> 00:26:32.960]  可能我們犧牲一些東西
[00:26:32.960 --> 00:26:34.760]  但我們不是看這些是犧牲
[00:26:34.760 --> 00:26:38.000]  在過程中我們得到上帝賜給我們的福氣
[00:26:38.000 --> 00:26:39.920]  我們的焦點反而是放在
[00:26:39.920 --> 00:26:41.520]  當我做了那麼多事的時候
[00:26:41.520 --> 00:26:45.800]  為什麼大家都看不到這個救恩是那麼寶貴的呢?
[00:26:45.800 --> 00:26:48.680]  為什麼大家看不到新耶穌是那麼寶貴的呢?
[00:26:48.680 --> 00:26:50.760]  他的擔憂反而是這個
[00:26:50.760 --> 00:26:54.600]  我想我們都應該學習這個態度
[00:26:54.600 --> 00:26:56.320]  我們要學習的是我們的焦點
[00:26:56.320 --> 00:26:57.840]  不是放在自己那裡
[00:26:57.840 --> 00:27:01.320]  正如耶穌說自己受苦的時候
[00:27:01.320 --> 00:27:04.600]  他不是將人的焦點放在自己那裡
[00:27:04.600 --> 00:27:06.320]  我為上帝犧牲了多少呢?
[00:27:06.320 --> 00:27:07.080]  不是
[00:27:07.080 --> 00:27:08.640]  他只是希望人們看到
[00:27:08.640 --> 00:27:11.440]  上帝怎樣藉著我這個生命
[00:27:11.440 --> 00:27:13.240]  藉著我這個行動
[00:27:13.240 --> 00:27:16.040]  去表現上帝的拯救計劃
[00:27:16.040 --> 00:27:18.360]  帶領人去認識上帝
[00:27:18.360 --> 00:27:21.160]  這是耶穌的心腸
[00:27:21.160 --> 00:27:22.840]  第三方面我們看到
[00:27:22.840 --> 00:27:24.840]  為什麼耶穌在一生裡
[00:27:24.840 --> 00:27:27.120]  能夠那麼專一、那麼忠心地
[00:27:27.120 --> 00:27:28.640]  去跟從上帝的路呢?
[00:27:28.640 --> 00:27:29.920]  面對很多困難
[00:27:29.920 --> 00:27:33.080]  都仍然忠心地去走一條十字架的路呢?
[00:27:33.080 --> 00:27:34.400]  耶穌很認定
[00:27:34.400 --> 00:27:37.520]  他要得著的不是人的稱讚
[00:27:37.520 --> 00:27:39.520]  他要得著的不是世上的享受
[00:27:39.520 --> 00:27:42.560]  他要得著的是上帝所給他永恆的榮耀
[00:27:42.560 --> 00:27:46.160]  永恆的福分
[00:27:46.160 --> 00:27:48.920]  當我們的眼睛朦朧的時候
[00:27:48.920 --> 00:27:52.440]  我們走路也會走得不太好
[00:27:52.440 --> 00:27:55.760]  因為焦點不太直、不太清楚
[00:27:55.760 --> 00:27:58.320]  有些弟兄姐妹開車
[00:27:58.320 --> 00:27:59.760]  都有開車的經驗
[00:27:59.760 --> 00:28:02.440]  就是當我們的眼睛望向軚盤的時候
[00:28:02.440 --> 00:28:05.000]  又或者我們眼睛望向車頭
[00:28:05.000 --> 00:28:07.720]  我們開車不會開得很穩定
[00:28:07.720 --> 00:28:09.840]  唯有我們將眼光放在眼睛
[00:28:09.840 --> 00:28:12.080]  放在更遠的地方開車
[00:28:12.080 --> 00:28:14.360]  才能夠開得穩定
[00:28:14.360 --> 00:28:16.840]  我們屬靈的眼睛也一樣
[00:28:16.840 --> 00:28:20.360]  如果我們只看著現在的困難
[00:28:20.360 --> 00:28:22.480]  看著現在的享受
[00:28:22.480 --> 00:28:24.360]  我們可能看不到
[00:28:24.360 --> 00:28:26.160]  我們的焦點不太清楚的時候
[00:28:26.160 --> 00:28:26.960]  我們看不到
[00:28:26.960 --> 00:28:30.720]  我們最重要的是要得著上帝給我們的福分
[00:28:30.720 --> 00:28:32.360]  上帝給我們的榮耀的時候
[00:28:32.360 --> 00:28:33.600]  我們屬靈的生命
[00:28:33.600 --> 00:28:36.880]  我們走得也未必走得最準確
[00:28:36.880 --> 00:28:38.680]  如果當我們的眼光
[00:28:38.680 --> 00:28:42.760]  只放在我們現在面對的困難和挑戰的時候
[00:28:42.760 --> 00:28:45.960]  可能我們心裏面也有沮喪
[00:28:45.960 --> 00:28:48.320]  甚至有時會想放棄
[00:28:48.320 --> 00:28:51.800]  但是當我們的焦點再一次放在
[00:28:51.800 --> 00:28:54.520]  上帝將要賜給我們的福分
[00:28:54.520 --> 00:28:57.680]  將要賜給我們的榮耀的時候
[00:28:57.680 --> 00:28:59.000]  我們就會看到
[00:28:59.000 --> 00:29:02.200]  上帝可能已經為我們預備另一條路
[00:29:02.200 --> 00:29:04.400]  預備了一個出路讓我們去走
[00:29:04.400 --> 00:29:05.520]  但是當我們的眼光
[00:29:05.520 --> 00:29:07.960]  焦點放在困難和挑戰的時候
[00:29:07.960 --> 00:29:12.520]  我們看不到上帝已經為我們成就了一些工作
[00:29:12.520 --> 00:29:16.120]  為我們預備了一條路讓我們去走
[00:29:16.120 --> 00:29:19.400]  耶穌成為我們的榜樣
[00:29:19.400 --> 00:29:21.800]  耶穌的一生就是定徵地放在
[00:29:21.800 --> 00:29:25.040]  上帝要給他的榮耀和福分上
[00:29:25.040 --> 00:29:27.000]  雖然他有困難
[00:29:27.000 --> 00:29:28.080]  他有孤單
[00:29:28.080 --> 00:29:29.400]  他有戰經
[00:29:29.400 --> 00:29:31.720]  但是他仍然義無反顧地
[00:29:31.720 --> 00:29:34.840]  走一條十字架的道路
[00:29:34.840 --> 00:29:37.680]  我們今天每一位的弟兄姊妹
[00:29:37.680 --> 00:29:40.800]  我們都學習耶穌的態度
[00:29:40.800 --> 00:29:43.280]  他一生當中就是放在
[00:29:43.280 --> 00:29:46.360]  上帝要他得的福分和榮耀上
[00:29:46.360 --> 00:29:49.680]  一生去進行上帝的誡命
[00:29:49.680 --> 00:29:51.080]  在日常生活裏
[00:29:51.080 --> 00:29:53.160]  就是要按照上帝的吩咐
[00:29:53.160 --> 00:29:54.880]  而過他每天的生活
[00:29:54.880 --> 00:29:56.760]  這就是耶穌給我們的榜樣
[00:29:56.760 --> 00:29:59.280]  但願我們都跟從耶穌的榜樣
[00:29:59.280 --> 00:30:01.160]  背起十字架
[00:30:01.160 --> 00:30:02.160]  跟從著
[00:30:02.160 --> 00:30:03.160]  我們一起來祈禱

