
[00:00:00.000 --> 00:00:05.500]  今天我們繼續地領受《詩圖行傳》裏面寶貴的信息
[00:21:16.300 --> 00:21:20.700]  外邦人信徒的都不需要行隔離
[00:21:20.700 --> 00:21:23.900]  他們打敗了假師父
[00:21:23.900 --> 00:21:27.700]  他們赤手附應的基本的
[00:21:27.700 --> 00:21:29.700]  陰性誠意的真理
[00:21:29.700 --> 00:21:33.500]  當這些外邦人的教會
[00:21:33.500 --> 00:21:35.700]  聽見了這個消息的時候
[00:21:35.700 --> 00:21:38.700]  他們就肉失重擔
[00:21:38.700 --> 00:21:42.100]  他們再不需要單起來隔離的
[00:21:42.100 --> 00:21:46.900]  這一個舊約律法條文的重擔了
[00:21:46.900 --> 00:21:50.100]  他們心裏面充滿喜樂
[00:21:50.100 --> 00:21:52.500]  這是蘇靈的自由
[00:21:52.500 --> 00:21:54.700]  這是蘇靈的釋放
[00:21:54.700 --> 00:21:59.700]  他們因此就更加認識神純粹的恩典
[00:21:59.700 --> 00:22:03.300]  師徒們按照僧靈的引導和感動
[00:22:03.300 --> 00:22:05.500]  做了這個正確的決定
[00:22:05.500 --> 00:22:09.700]  讓當時的教會從律法的狹窄之下
[00:22:09.700 --> 00:22:12.500]  百分之百的被釋放出來
[00:22:12.500 --> 00:22:16.900]  完全按照賦應的真理來奔走靈程
[00:22:16.900 --> 00:22:21.900]  這是教會興旺的一個很重要的因素
[00:22:21.900 --> 00:22:25.300]  我們再看下面一處的經文
[00:22:25.300 --> 00:22:31.900]  在第十八章第十節
[00:22:31.900 --> 00:22:35.900]  在這裏主對包羅這樣說
[00:22:35.900 --> 00:22:40.100]  "由我與你同在,必沒有人下手害你
[00:22:40.100 --> 00:22:45.100]  因爲在這城裏我有許多的百姓"
[00:22:45.100 --> 00:22:47.700]  包羅在那裏住了一年零六個月
[00:22:47.700 --> 00:22:50.700]  將審得到教訓他們
[00:22:50.700 --> 00:22:52.900]  在哥林多的城裏面
[00:22:52.900 --> 00:22:54.900]  主耶穌對包羅說
[00:22:54.900 --> 00:22:57.300]  "有他的很多的百姓"
[00:22:57.300 --> 00:23:01.700]  而這些神所揀選的人都信主得救
[00:23:01.700 --> 00:23:04.100]  很多的人信主得救
[00:23:04.100 --> 00:23:08.500]  爲什麼他們能夠這樣信主得救呢?
[00:23:08.500 --> 00:23:11.100]  這當然是神的揀選的恩典
[00:23:11.100 --> 00:23:13.500]  但是同時我們也看見
[00:23:13.500 --> 00:23:17.700]  包羅的一個特別的表現
[00:23:17.700 --> 00:23:22.500]  在上面第五節有這樣的話說
[00:23:22.500 --> 00:23:24.700]  "包羅爲道迫切
[00:23:24.700 --> 00:23:27.900]  向猶太人證明耶穌是基督"
[00:23:27.900 --> 00:23:31.300]  包羅有一個爲道迫切的心
[00:23:31.300 --> 00:23:32.500]  他喘不吟
[00:23:32.500 --> 00:23:35.700]  不是馬馬虎虎不冷不熱那樣的喘
[00:23:35.700 --> 00:23:38.500]  他那是從一個迫切的活熱的心
[00:23:38.500 --> 00:23:40.500]  有負擔的心裏面
[00:23:40.500 --> 00:23:44.500]  用關心裏面發出來的見證
[00:23:44.500 --> 00:23:46.300]  所以大有能力
[00:23:46.300 --> 00:23:48.700]  今天我們爲主做功
[00:23:48.700 --> 00:23:50.300]  傳達主的話語
[00:23:50.300 --> 00:23:52.900]  也必須有一個疏離的負擔
[00:23:52.900 --> 00:23:55.100]  有迫切的心態
[00:23:55.100 --> 00:23:58.700]  這樣我們才能夠被聖靈使用
[00:23:58.700 --> 00:24:00.500]  主的心是活熱的
[00:24:00.500 --> 00:24:03.300]  我們的心也應該是活熱的
[00:24:03.300 --> 00:24:06.300]  現在我們看最後一處的經文
[00:24:06.300 --> 00:24:09.300]  是在第十九章十八節
[00:24:09.300 --> 00:24:10.300]  這裏提到
[00:24:10.300 --> 00:24:13.500]  哪一經信得多由人來承認
[00:24:13.500 --> 00:24:15.300]  述說自己所行的
[00:24:15.300 --> 00:24:16.900]  這是在伊夫索
[00:24:16.900 --> 00:24:20.300]  包羅靠住主做了美好的工作
[00:24:20.300 --> 00:24:21.900]  有許多人相信
[00:24:21.900 --> 00:24:24.900]  而且他們立起了偶像
[00:24:24.900 --> 00:24:29.500]  他們把寫書拿出來焚燒
[00:24:29.500 --> 00:24:32.300]  有大大的復興的表現
[00:24:32.300 --> 00:24:34.700]  這是聖靈的作爲
[00:24:34.700 --> 00:24:40.100]  這是因爲包羅他能夠帶領基督徒
[00:24:40.100 --> 00:24:41.300]  不但信主
[00:24:41.300 --> 00:24:44.100]  而且有悔改的具體的行動
[00:24:44.100 --> 00:24:46.100]  這是非常的重要的
[00:24:46.100 --> 00:24:48.300]  哪一個教會沒有這樣的行動
[00:24:48.300 --> 00:24:50.100]  就不能夠繼續的發展
[00:24:50.100 --> 00:24:52.100]  因爲基礎不夠堅固
[00:24:52.100 --> 00:24:56.100]  沒有堅決的歸向神的清楚的表現
[00:24:56.100 --> 00:24:59.100]  今天讓我們歸向主
[00:24:59.100 --> 00:25:01.500]  也能夠完全的順服主
[00:25:01.500 --> 00:25:06.500]  有聖潔與世人分別爲聖的表現
[00:25:06.500 --> 00:25:07.300]  阿們

