
[00:00:00.000 --> 00:00:03.640]  大家會留意到聖經啟示錄第十七章
[00:19:15.120 --> 00:19:18.960]  去恨這個世俗的城市
[00:19:18.960 --> 00:19:24.400]  或者說這些歷代有的一些邪惡的城市
[00:19:24.400 --> 00:19:26.680]  這些城市所包含的
[00:19:26.680 --> 00:19:28.680]  很多人類的文明
[00:19:28.680 --> 00:19:29.880]  在那個時候
[00:19:29.880 --> 00:19:35.240]  都會面對著敗壞和受摧毀的情況
[00:19:35.240 --> 00:19:36.920]  你見到聖經所說
[00:19:36.920 --> 00:19:38.320]  慌亂赤身
[00:19:38.320 --> 00:19:39.480]  吃她的肉
[00:19:39.480 --> 00:19:43.360]  用火把她燒掉
[00:19:43.360 --> 00:19:44.840]  或者我們立即想
[00:19:44.840 --> 00:19:47.840]  會不會很多時候
[00:19:47.840 --> 00:19:49.800]  我們現在擔心的
[00:19:49.800 --> 00:19:51.120]  核子大戰
[00:19:51.120 --> 00:19:54.400]  或者其他一些火燒的情況
[00:19:54.400 --> 00:19:56.440]  會出現在很多人類的
[00:19:56.440 --> 00:20:00.080]  一些文明的歷史裏面
[00:20:00.080 --> 00:20:04.480]  在很多被摧毀的情況會出現
[00:20:04.480 --> 00:20:08.520]  但這些好像互相的內鬥的情況
[00:20:08.520 --> 00:20:11.000]  竟然是在那個過程當中
[00:20:11.000 --> 00:20:14.440]  他們自己審判自己
[00:20:14.440 --> 00:20:15.960]  當聖經講述這些事情的時候
[00:20:15.960 --> 00:20:17.200]  你再讀的時候會知道
[00:20:17.200 --> 00:20:18.440]  其實整個過程
[00:20:18.440 --> 00:20:19.200]  沒錯
[00:20:19.200 --> 00:20:22.480]  是人自己的邪惡帶來這些事情
[00:20:22.480 --> 00:20:25.760]  但亦都是神自己所掌管的一切
[00:20:25.760 --> 00:20:27.040]  按照祂的預言
[00:20:27.040 --> 00:20:28.480]  在十七節所說
[00:20:28.480 --> 00:20:31.160]  來去承傳的事情
[00:20:31.160 --> 00:20:36.600]  成為了對這些邪惡勢力的審判
[00:20:36.600 --> 00:20:37.200]  各位弟子妹
[00:20:38.160 --> 00:20:44.920]  今天我們留心去分辨這個世界
[00:20:44.920 --> 00:20:47.320]  好像很多邪惡的事情
[00:20:47.320 --> 00:20:52.560]  但仍然留意到一切都在神的掌管當中
[00:20:52.560 --> 00:20:55.120]  當我們今天面對著有很多
[00:20:55.120 --> 00:20:56.880]  所謂不法的事情
[00:20:56.880 --> 00:20:58.760]  邪惡的事情
[00:20:58.760 --> 00:21:00.120]  我們要小心
[00:21:00.120 --> 00:21:02.360]  不要灰心
[00:21:02.360 --> 00:21:03.400]  因為弟兄講到
[00:21:03.400 --> 00:21:05.040]  他在公司裏面
[00:21:05.040 --> 00:21:08.200]  老闆很不公義
[00:21:08.200 --> 00:21:09.880]  那個懂得擦鞋的
[00:21:09.880 --> 00:21:12.160]  一直扶搖直上
[00:21:12.160 --> 00:21:14.680]  自己被人打到扁
[00:21:14.680 --> 00:21:18.840]  他問我用不著這麼辛苦
[00:21:18.840 --> 00:21:19.680]  過程當中
[00:21:19.680 --> 00:21:20.960]  可能都會有很多
[00:21:20.960 --> 00:21:25.080]  內心裏面的不明白
[00:21:25.080 --> 00:21:29.200]  但知道一切在神的掌管中
[00:21:29.200 --> 00:21:31.560]  他是公義審判的上帝
[00:21:31.560 --> 00:21:32.720]  因此不要灰心
[00:21:32.720 --> 00:21:34.920]  繼續走在光明的路上
[00:21:34.920 --> 00:21:36.840]  繼續向主忠心
[00:21:36.840 --> 00:21:40.720]  然後去經歷上帝給你和我的德性
[00:21:40.720 --> 00:21:42.440]  我們一起祈禱

