
[00:00:00.000 --> 00:00:03.920]  今天定的講題就是
[00:17:48.720 --> 00:17:50.320]  願意用我們
[00:17:50.320 --> 00:17:51.040]  感謝主
[00:17:51.040 --> 00:17:55.040]  你歷世歷代已經用了很多人
[00:17:55.040 --> 00:17:56.560]  在這個末世的時候
[00:17:56.560 --> 00:17:58.000]  都願意用我們
[00:17:58.000 --> 00:17:59.680]  我們願意將自己拜託
[00:17:59.680 --> 00:18:03.200]  希望你會完成大使命的協定
[00:18:03.200 --> 00:18:04.960]  靠著與那
[00:18:04.960 --> 00:18:06.800]  站在你面前的眾大英雄會
[00:18:06.800 --> 00:18:08.880]  有的奉獻自己做宣教士
[00:18:08.880 --> 00:18:11.760]  靠著大大的使用
[00:18:11.760 --> 00:18:14.880]  有人願意來考慮
[00:18:14.880 --> 00:18:17.360]  靠著親自的引導
[00:18:17.360 --> 00:18:20.320]  其他人願意靠著祈福
[00:18:20.320 --> 00:18:21.120]  使用
[00:18:21.120 --> 00:18:21.840]  隔離
[00:18:21.840 --> 00:18:23.280]  奉祝的命祈禱
[00:18:23.280 --> 00:18:24.080]  阿們

