
[00:00:00.000 --> 00:00:04.000]  今天跟大家思想的是一個聖經人物 是多瑪
[00:18:17.000 --> 00:18:20.000]  好了 你下星期二再來吧
[00:18:20.000 --> 00:18:21.000]  回去之後
[00:18:21.000 --> 00:18:23.000]  我的心情很波動
[00:18:23.000 --> 00:18:24.000]  我問自己
[00:18:24.000 --> 00:18:26.000]  是不是我看錯神的意思呢
[00:18:26.000 --> 00:18:28.000]  是不是神沒有引領我去加拿大讀書
[00:18:28.000 --> 00:18:31.000]  是你自己一廂情願呢
[00:18:31.000 --> 00:18:32.000]  我就開始想
[00:18:32.000 --> 00:18:34.000]  是不是應該考慮香港的神學院
[00:18:34.000 --> 00:18:36.000]  就想了很多不同的方法
[00:18:36.000 --> 00:18:38.000]  開始要想很多思慮
[00:18:38.000 --> 00:18:40.000]  很多事情去想
[00:18:40.000 --> 00:18:42.000]  去到星期一
[00:18:42.000 --> 00:18:44.000]  在下午在辦公室的時候
[00:18:44.000 --> 00:18:46.000]  當時我正在做一份工作
[00:18:46.000 --> 00:18:48.000]  我太太在家裏打電話給我
[00:18:48.000 --> 00:18:49.000]  收到一封信
[00:18:49.000 --> 00:18:52.000]  你學校寄信來
[00:18:52.000 --> 00:18:54.000]  她說你快點幫我拆掉
[00:18:54.000 --> 00:18:55.000]  讀給我聽吧
[00:18:55.000 --> 00:18:57.000]  我急不及待
[00:18:57.000 --> 00:18:59.000]  她讀給我聽的時候告訴我
[00:18:59.000 --> 00:19:03.000]  現在神學院在加拿大通知我
[00:19:03.000 --> 00:19:08.000]  將一個免費一年的學額給我
[00:19:08.000 --> 00:19:11.000]  也意味著一年不用交學費
[00:19:11.000 --> 00:19:12.000]  有封信
[00:19:12.000 --> 00:19:14.000]  這封信放在了封信裏
[00:19:14.000 --> 00:19:16.000]  讓我交給領事館
[00:19:16.000 --> 00:19:17.000]  告訴領事
[00:19:17.000 --> 00:19:20.000]  這個人我已經收了他做學生
[00:19:20.000 --> 00:19:23.000]  請你為他做簽證
[00:19:23.000 --> 00:19:26.000]  我從未聯絡過學校
[00:19:26.000 --> 00:19:28.000]  要求學校做一件這樣的事情
[00:19:28.000 --> 00:19:31.000]  但是星期一就收到了
[00:19:31.000 --> 00:19:33.000]  星期二去到領事館
[00:19:33.000 --> 00:19:35.000]  拿封信給他看
[00:19:35.000 --> 00:19:37.000]  我猜他心裏立刻就會說
[00:19:37.000 --> 00:19:41.000]  你上星期拿來就不用這麼多事了
[00:19:41.000 --> 00:19:43.000]  但是我星期一才收到
[00:19:43.000 --> 00:19:46.000]  星期二就拿去給他們看
[00:19:46.000 --> 00:19:49.000]  但我最深刻的並不是
[00:19:49.000 --> 00:19:52.000]  我收到這份獎學金
[00:19:52.000 --> 00:19:55.000]  而是當我記得
[00:19:55.000 --> 00:19:58.000]  我聽太太告訴我消息的時候
[00:19:58.000 --> 00:20:00.000]  我就立刻很想找個地方
[00:20:00.000 --> 00:20:02.000]  一個人躲起來
[00:20:02.000 --> 00:20:03.000]  關上門
[00:20:03.000 --> 00:20:05.000]  然後我就跪下祈禱
[00:20:05.000 --> 00:20:07.000]  在我祈禱的時候
[00:20:07.000 --> 00:20:10.000]  我有一個很深的慚愧
[00:20:10.000 --> 00:20:12.000]  我的慚愧就是
[00:20:12.000 --> 00:20:13.000]  竟然你不可以相信
[00:20:13.000 --> 00:20:15.000]  那位創造天地的神
[00:20:15.000 --> 00:20:18.000]  可以供應你一筆錢
[00:20:18.000 --> 00:20:19.000]  竟然你不可以相信
[00:20:19.000 --> 00:20:21.000]  祂可以帶領你去
[00:20:21.000 --> 00:20:23.000]  祂要你去的地方
[00:20:23.000 --> 00:20:25.000]  為什麼你這麼擔心
[00:20:25.000 --> 00:20:28.000]  為什麼你這麼小信
[00:20:28.000 --> 00:20:31.000]  我記得當時我就在地上祈禱
[00:20:31.000 --> 00:20:33.000]  跪下求神赦免我的罪
[00:20:33.000 --> 00:20:35.000]  赦免我的小信
[00:20:35.000 --> 00:20:37.000]  然後帶著感謝的心
[00:20:37.000 --> 00:20:40.000]  第二天去見領事
[00:20:40.000 --> 00:20:41.000]  各位電影節目
[00:20:41.000 --> 00:20:44.000]  有些時候我們都會小信
[00:20:44.000 --> 00:20:45.000]  但是我們的主
[00:20:45.000 --> 00:20:47.000]  祂寬容我們
[00:20:47.000 --> 00:20:49.000]  祂接納我們
[00:20:49.000 --> 00:20:50.000]  祂不去責備
[00:20:50.000 --> 00:20:54.000]  祂只是過來鼓勵我們
[00:20:54.000 --> 00:20:57.000]  你再看聖經
[00:20:57.000 --> 00:21:01.000]  在聖經剛才讀過的第27節
[00:21:01.000 --> 00:21:03.000]  最後主耶穌說
[00:21:03.000 --> 00:21:05.000]  不要疑惑
[00:21:05.000 --> 00:21:07.000]  不要相信
[00:21:07.000 --> 00:21:08.000]  沒有責備
[00:21:08.000 --> 00:21:10.000]  只是不斷鼓勵我們的心
[00:21:10.000 --> 00:21:11.000]  不要疑惑
[00:21:11.000 --> 00:21:13.000]  你相信我
[00:21:13.000 --> 00:21:16.000]  你相信我是那位復活了的主宰
[00:21:16.000 --> 00:21:18.000]  是能夠掌管你生命的那位主宰
[00:21:18.000 --> 00:21:20.000]  你相信我
[00:21:20.000 --> 00:21:23.000]  這字經文有一個特別的意思
[00:21:23.000 --> 00:21:24.000]  英文的翻譯
[00:21:24.000 --> 00:21:27.000]  可以更加清楚將它的內容表達
[00:21:27.000 --> 00:21:28.000]  英文就說
[00:21:28.000 --> 00:21:30.000]  Stop
[00:21:30.000 --> 00:21:34.000]  Stop becoming an unbeliever
[00:21:34.000 --> 00:21:38.000]  不止成為一個不信者
[00:21:38.000 --> 00:21:40.000]  意味著在路上
[00:21:40.000 --> 00:21:42.000]  你不是完全不信
[00:21:42.000 --> 00:21:44.000]  不過開始不信
[00:21:44.000 --> 00:21:47.000]  慢慢變得更加不信
[00:21:47.000 --> 00:21:49.000]  在那時候主耶穌就說
[00:21:49.000 --> 00:21:50.000]  停啊
[00:21:50.000 --> 00:21:53.000]  你不要再懷疑
[00:21:53.000 --> 00:21:56.000]  然後呼籲我們去相信祂
[00:21:56.000 --> 00:22:00.000]  這是主對我們很大的鼓勵
[00:22:00.000 --> 00:22:02.000]  叫我們去相信祂
[00:22:02.000 --> 00:22:04.000]  我們再看多一次經文
[00:22:04.000 --> 00:22:08.000]  我請大家去看聖經第十四章
[00:22:08.000 --> 00:22:17.000]  《約翰福音》第十四章
[00:22:17.000 --> 00:22:19.000]  在第十四章也有一段
[00:22:19.000 --> 00:22:22.000]  關於主耶穌和多瑪對話的記錄
[00:22:22.000 --> 00:22:25.000]  在第十四章主耶穌安慰他們
[00:22:25.000 --> 00:22:27.000]  第一節
[00:22:27.000 --> 00:22:29.000]  你們心裡不要憂愁
[00:22:29.000 --> 00:22:32.000]  你們信神也當信我
[00:22:32.000 --> 00:22:34.000]  在我父的家裡有許多住處
[00:22:34.000 --> 00:22:38.000]  若是沒有我就早已告訴你們了
[00:22:38.000 --> 00:22:41.000]  我去縣市為你們預備地方去
[00:22:41.000 --> 00:22:43.000]  我若去為你們預備了地方
[00:22:43.000 --> 00:22:47.000]  就必再來接你們到我那裡去
[00:22:47.000 --> 00:22:52.000]  我在那裡叫你們也在那裡
[00:22:52.000 --> 00:22:55.000]  當時主很清楚地應許他們
[00:22:55.000 --> 00:22:56.000]  告訴他們
[00:22:56.000 --> 00:23:01.000]  我知道我父的家裡有許多住處
[00:23:01.000 --> 00:23:03.000]  也意味著像一間大屋
[00:23:03.000 --> 00:23:05.000]  裡面有許多房間
[00:23:05.000 --> 00:23:07.000]  足夠你們用
[00:23:07.000 --> 00:23:09.000]  而且也是一間大屋
[00:23:09.000 --> 00:23:13.000]  有天父與我們永遠同在
[00:23:13.000 --> 00:23:16.000]  我父裡面有許多住處
[00:23:16.000 --> 00:23:19.000]  我去縣市為你們預備地方
[00:23:19.000 --> 00:23:22.000]  如果你有些親朋戚友
[00:23:22.000 --> 00:23:24.000]  在外面來香港探望你
[00:23:24.000 --> 00:23:26.000]  或是他們預備一個房間
[00:23:26.000 --> 00:23:27.000]  在那裡收拾的時候
[00:23:27.000 --> 00:23:29.000]  你的心情是怎樣的?
[00:23:29.000 --> 00:23:33.000]  你是期待著他們會來到
[00:23:33.000 --> 00:23:35.000]  主耶穌是期待著
[00:23:35.000 --> 00:23:39.000]  你會去到他們的地方
[00:23:39.000 --> 00:23:41.000]  我記得去年當我安息年假的時候
[00:23:41.000 --> 00:23:44.000]  我先去到在美國的地方
[00:23:44.000 --> 00:23:46.000]  接著我的全家人來到
[00:23:46.000 --> 00:23:47.000]  他們還沒來之前
[00:23:47.000 --> 00:23:48.000]  我到處張羅
[00:23:48.000 --> 00:23:50.000]  如何找到一間屋
[00:23:50.000 --> 00:23:53.000]  可以有幾個房間給我們一家人住
[00:23:53.000 --> 00:23:55.000]  我們感激神出之找到
[00:23:55.000 --> 00:23:57.000]  找到之後我通知他們
[00:23:57.000 --> 00:23:58.000]  你們預備來吧
[00:23:58.000 --> 00:24:00.000]  很好的地方
[00:24:00.000 --> 00:24:02.000]  然後當他們來之前一天
[00:24:02.000 --> 00:24:04.000]  我搬進那個地方
[00:24:04.000 --> 00:24:06.000]  然後我到處打掃
[00:24:06.000 --> 00:24:08.000]  我就鋪好床鋪
[00:24:08.000 --> 00:24:11.000]  做好床單被鋪給他們
[00:24:11.000 --> 00:24:13.000]  買好食物在雪櫃
[00:24:13.000 --> 00:24:16.000]  有飲品一來到就立刻可以喝
[00:24:16.000 --> 00:24:18.000]  然後我還擔心自己在機場
[00:24:18.000 --> 00:24:20.000]  不懂得路去那個地方
[00:24:20.000 --> 00:24:21.000]  所以又嘗試自己開車
[00:24:21.000 --> 00:24:23.000]  在機場開回家
[00:24:23.000 --> 00:24:25.000]  希望不會搞錯路
[00:24:25.000 --> 00:24:27.000]  預備好一切
[00:24:27.000 --> 00:24:29.000]  我就去機場接他們
[00:24:29.000 --> 00:24:31.000]  告訴他們你們來了
[00:24:31.000 --> 00:24:35.000]  神為我們預備了地方
[00:24:35.000 --> 00:24:36.000]  主耶穌告訴我們
[00:24:36.000 --> 00:24:41.000]  我去原是為你們預備地方
[00:24:41.000 --> 00:24:44.000]  祂期待著我們都像祂一樣
[00:24:44.000 --> 00:24:47.000]  領受祂所有的復活的生命
[00:24:47.000 --> 00:24:52.000]  去到祂真正的我們天家裏面
[00:24:52.000 --> 00:24:55.000]  祂去為我們預備地方
[00:24:55.000 --> 00:24:56.000]  也就是告訴我們知道
[00:24:56.000 --> 00:24:58.000]  祂不單單是叫我們去
[00:24:58.000 --> 00:25:00.000]  祂要回來接我們去
[00:25:00.000 --> 00:25:03.000]  剛才第十四章第三節說
[00:25:03.000 --> 00:25:07.000]  我若去為你們預備了地方
[00:25:07.000 --> 00:25:12.000]  就必再來接你們到我那裏去
[00:25:12.000 --> 00:25:13.000]  祂會回來的
[00:25:13.000 --> 00:25:15.000]  祂會接我們去
[00:25:15.000 --> 00:25:18.000]  或者大家看一看前面的路加福音
[00:25:18.000 --> 00:25:27.000]  我們稍為看看路加福音第21章
[00:25:27.000 --> 00:25:29.000]  在路加福音第21章
[00:25:29.000 --> 00:25:32.000]  主耶穌說到末世的情況
[00:25:32.000 --> 00:25:37.000]  21章第25節
[00:25:37.000 --> 00:25:39.000]  聖經說
[00:25:39.000 --> 00:25:43.000]  日月星辰要顯出異兆
[00:25:43.000 --> 00:25:46.000]  地上的光國也有困苦
[00:25:46.000 --> 00:25:51.000]  因海中波浪的響聲就方方不定
[00:25:51.000 --> 00:25:54.000]  大家如果記得過去南亞海嘯的情景
[00:25:54.000 --> 00:25:56.000]  你就明白聖經怎樣說
[00:25:56.000 --> 00:25:58.000]  方方不定
[00:25:58.000 --> 00:26:00.000]  26節
[00:26:00.000 --> 00:26:02.000]  天勢都要震動
[00:26:02.000 --> 00:26:06.000]  人想起那將要臨到世界的事
[00:26:06.000 --> 00:26:09.000]  就都嚇得魂不附體
[00:26:09.000 --> 00:26:13.000]  那時他們要看見人子有能力
[00:26:13.000 --> 00:26:17.000]  有大榮耀駕雲降臨
[00:26:17.000 --> 00:26:19.000]  一有這些事
[00:26:19.000 --> 00:26:21.000]  你們就當挺身昂首
[00:26:21.000 --> 00:26:25.000]  因為你們得贖的日子近了
[00:26:25.000 --> 00:26:27.000]  當主耶穌路再講的時候
[00:26:27.000 --> 00:26:29.000]  去到33節
[00:26:29.000 --> 00:26:31.000]  主耶穌就說
[00:26:31.000 --> 00:26:33.000]  天地要廢去
[00:26:33.000 --> 00:26:38.000]  我的話卻不能廢去
[00:26:38.000 --> 00:26:40.000]  各位弟兄姊妹
[00:26:40.000 --> 00:26:43.000]  今天在05年的復活節主日
[00:26:43.000 --> 00:26:45.000]  我們讀這段聖經
[00:26:45.000 --> 00:26:47.000]  有一天
[00:26:47.000 --> 00:26:51.000]  你會經歷這段聖經
[00:26:51.000 --> 00:26:54.000]  有些人或會先離開世界
[00:26:54.000 --> 00:26:57.000]  被主接到樂園去
[00:26:57.000 --> 00:26:59.000]  但有一些
[00:26:59.000 --> 00:27:03.000]  或我們會親自經歷這些事情
[00:27:03.000 --> 00:27:04.000]  因為主說
[00:27:04.000 --> 00:27:06.000]  天地要廢去
[00:27:06.000 --> 00:27:09.000]  我的話不能廢去
[00:27:09.000 --> 00:27:11.000]  都要成全
[00:27:11.000 --> 00:27:13.000]  我們回到剛才的
[00:27:13.000 --> 00:27:16.000]  《楊枯蔭》第十四章
[00:27:16.000 --> 00:27:22.000]  在第十四章
[00:27:22.000 --> 00:27:24.000]  當時主耶穌說了這段話之後
[00:27:24.000 --> 00:27:26.000]  多瑪有很多疑惑
[00:27:26.000 --> 00:27:28.000]  他又問耶穌
[00:27:28.000 --> 00:27:29.000]  第五節
[00:27:29.000 --> 00:27:30.000]  多瑪對他說
[00:27:30.000 --> 00:27:32.000]  主啊我們不知道你往那裡去
[00:27:32.000 --> 00:27:34.000]  怎知道那條路呢
[00:27:34.000 --> 00:27:36.000]  我也不知道你在那裡住
[00:27:36.000 --> 00:27:39.000]  我怎樣走去那裡找到你
[00:27:39.000 --> 00:27:42.000]  多瑪要有很具體的掌握
[00:27:42.000 --> 00:27:44.000]  他才能夠相信
[00:27:44.000 --> 00:27:47.000]  可能他需要一份地圖
[00:27:47.000 --> 00:27:49.000]  這份地圖告訴他
[00:27:49.000 --> 00:27:51.000]  這個紅點就是我住的地方
[00:27:51.000 --> 00:27:53.000]  到時你走哪條路
[00:27:53.000 --> 00:27:54.000]  轉哪個彎
[00:27:54.000 --> 00:27:56.000]  你就找到我了
[00:27:56.000 --> 00:27:59.000]  當時耶穌有給他地圖嗎
[00:27:59.000 --> 00:28:00.000]  沒有
[00:28:00.000 --> 00:28:01.000]  耶穌給他什麼
[00:28:01.000 --> 00:28:04.000]  在聖經第六節
[00:28:04.000 --> 00:28:05.000]  耶穌說
[00:28:05.000 --> 00:28:07.000]  我就是道路
[00:28:07.000 --> 00:28:09.000]  真理生命
[00:28:09.000 --> 00:28:10.000]  若不直著我
[00:28:10.000 --> 00:28:13.000]  沒有人能到乎那裡去
[00:28:13.000 --> 00:28:15.000]  你們若認識我
[00:28:15.000 --> 00:28:17.000]  也就認識我的乎
[00:28:17.000 --> 00:28:18.000]  從今以後
[00:28:18.000 --> 00:28:19.000]  你們認識他
[00:28:19.000 --> 00:28:22.000]  並且已經看見他
[00:28:22.000 --> 00:28:26.000]  主耶穌沒有給多瑪一幅地圖
[00:28:26.000 --> 00:28:30.000]  但主耶穌給他一個肯定
[00:28:30.000 --> 00:28:32.000]  就是關係
[00:28:32.000 --> 00:28:34.000]  你認識我
[00:28:34.000 --> 00:28:36.000]  你就認識我的乎
[00:28:36.000 --> 00:28:37.000]  你認識我
[00:28:37.000 --> 00:28:40.000]  你就能夠去到我所去的地方
[00:28:40.000 --> 00:28:42.000]  因為我是你的神
[00:28:42.000 --> 00:28:44.000]  你是我的子民
[00:28:44.000 --> 00:28:47.000]  因此主耶穌很清楚告訴他
[00:28:47.000 --> 00:28:49.000]  多瑪你知不知道
[00:28:49.000 --> 00:28:52.000]  我就是道路
[00:28:52.000 --> 00:28:55.000]  是通往永恆的道路
[00:28:55.000 --> 00:28:58.000]  我就是真理
[00:28:58.000 --> 00:29:03.000]  是叫你能夠脫離罪的綑綁
[00:29:03.000 --> 00:29:08.000]  得勝罪的領受自由的真理
[00:29:08.000 --> 00:29:10.000]  我就是生命
[00:29:10.000 --> 00:29:12.000]  是勝過死亡
[00:29:12.000 --> 00:29:15.000]  復活了的生命
[00:29:15.000 --> 00:29:18.000]  是生命的源頭
[00:29:18.000 --> 00:29:20.000]  因此直著我
[00:29:20.000 --> 00:29:27.000]  你就能夠進入到永恆的裡面
[00:29:27.000 --> 00:29:29.000]  沒有一幅地圖
[00:29:29.000 --> 00:29:30.000]  但清楚讓我們知道
[00:29:30.000 --> 00:29:33.000]  返在信靠主耶穌的人
[00:29:33.000 --> 00:29:35.000]  要經歷他所經歷的復活
[00:29:35.000 --> 00:29:39.000]  領受他給我們的盼望
[00:29:39.000 --> 00:29:45.000]  我們最後回到20章
[00:29:45.000 --> 00:29:47.000]  當主耶穌勸告了
[00:29:47.000 --> 00:29:49.000]  鼓勵了多瑪之後
[00:29:49.000 --> 00:29:52.000]  28節多瑪就馬上說
[00:29:52.000 --> 00:29:54.000]  他說我的主
[00:29:54.000 --> 00:29:56.000]  我的神
[00:29:56.000 --> 00:29:57.000]  多瑪有沒有走過去
[00:29:57.000 --> 00:30:00.000]  好,讓我檢查你
[00:30:00.000 --> 00:30:01.000]  有沒有要摸摸耶穌呢
[00:30:01.000 --> 00:30:02.000]  沒有
[00:30:02.000 --> 00:30:04.000]  他不再有這個要求
[00:30:04.000 --> 00:30:05.000]  他深深地相信
[00:30:05.000 --> 00:30:08.000]  以為是我的主,我的神
[00:30:08.000 --> 00:30:10.000]  在這時候耶穌說了一句話
[00:30:10.000 --> 00:30:14.000]  他說:你因看見了我才信
[00:30:14.000 --> 00:30:19.000]  我沒有看見就信的有福了
[00:30:19.000 --> 00:30:22.000]  耶穌曾經說過八福
[00:30:22.000 --> 00:30:23.000]  但來到這裡的時候
[00:30:23.000 --> 00:30:27.000]  他說出一個最大最寶貴的福氣
[00:30:27.000 --> 00:30:30.000]  就是那些人雖然沒有見過復活的耶穌
[00:30:30.000 --> 00:30:33.000]  但他們因為相信聖經裡面
[00:30:33.000 --> 00:30:36.000]  對福音的記載
[00:30:36.000 --> 00:30:38.000]  相信主耶穌的真理
[00:30:38.000 --> 00:30:39.000]  沒有見過
[00:30:39.000 --> 00:30:41.000]  但他們相信了主
[00:30:41.000 --> 00:30:45.000]  是真的復活了得聖死亡的主
[00:30:45.000 --> 00:30:48.000]  而他就宣稱宣告
[00:30:48.000 --> 00:30:52.000]  這些人有福了
[00:30:52.000 --> 00:30:53.000]  各位弟兄姊妹
[00:30:53.000 --> 00:30:55.000]  不單止相信主耶穌的復活
[00:30:55.000 --> 00:31:00.000]  更加在你今天所經歷的一切困難當中
[00:31:00.000 --> 00:31:01.000]  上上記得
[00:31:01.000 --> 00:31:04.000]  這位主是復活的主
[00:31:04.000 --> 00:31:08.000]  他要給你能力去勝過你的困難
[00:31:08.000 --> 00:31:10.000]  他要幫助你
[00:31:10.000 --> 00:31:13.000]  因為他是掌握天地歷史的上帝
[00:31:13.000 --> 00:31:17.000]  他能夠保守你
[00:31:17.000 --> 00:31:18.000]  我最後說
[00:31:18.000 --> 00:31:21.000]  我記得剛才我講到去美國的時候
[00:31:21.000 --> 00:31:23.000]  我開車
[00:31:23.000 --> 00:31:25.000]  我過去都曾經很多年開車
[00:31:25.000 --> 00:31:27.000]  但去到美國的羅省開車
[00:31:27.000 --> 00:31:29.000]  是很不同的挑戰
[00:31:29.000 --> 00:31:32.000]  大公路八線十線行車
[00:31:32.000 --> 00:31:35.000]  但有時塞車因為太多車
[00:31:35.000 --> 00:31:39.000]  有些時候因為很多人都很匆忙
[00:31:39.000 --> 00:31:42.000]  我試過幾次開七十多米
[00:31:42.000 --> 00:31:44.000]  仍然很多人爬我頭
[00:31:44.000 --> 00:31:48.000]  七十多米對我來說差不多是極限
[00:31:48.000 --> 00:31:50.000]  但他竟然個個都爬我頭
[00:31:50.000 --> 00:31:52.000]  有些人在後面很不耐煩
[00:31:52.000 --> 00:31:55.000]  然後就不斷轉先上前
[00:31:55.000 --> 00:31:58.000]  因此我慢慢發覺有些不安的情緒
[00:31:58.000 --> 00:32:01.000]  又怕自己阻礙別人
[00:32:01.000 --> 00:32:03.000]  又怕別人撞到自己
[00:32:03.000 --> 00:32:06.000]  在很急速的公路上
[00:32:06.000 --> 00:32:09.000]  有些時候會很慌張
[00:32:09.000 --> 00:32:12.000]  有一次我突然告訴自己
[00:32:12.000 --> 00:32:14.000]  蕭神華你不用怕
[00:32:14.000 --> 00:32:17.000]  給耶穌掌舵吧
[00:32:18.000 --> 00:32:20.000]  我真的這樣祈禱給主耶穌
[00:32:20.000 --> 00:32:25.000]  現在請祢在我的駕駛座位上
[00:32:25.000 --> 00:32:26.000]  雖然我駕車
[00:32:26.000 --> 00:32:28.000]  但祢掌管我的心思
[00:32:28.000 --> 00:32:32.000]  我的手帶領著我駕車
[00:32:32.000 --> 00:32:33.000]  當我這樣祈禱之後
[00:32:33.000 --> 00:32:35.000]  心裡有一種很大的平安
[00:32:35.000 --> 00:32:39.000]  我知道一切在主的掌管當中
[00:32:39.000 --> 00:32:40.000]  就算祂容許意外
[00:32:40.000 --> 00:32:43.000]  我也可以平安地面對
[00:32:43.000 --> 00:32:45.000]  心就安樂了
[00:32:45.000 --> 00:32:47.000]  各位弟兄姊妹
[00:32:47.000 --> 00:32:51.000]  讓主耶穌在你人生裡面掌舵
[00:32:51.000 --> 00:32:56.000]  讓你常常聽見這位復活的主告訴你
[00:32:56.000 --> 00:32:58.000]  願你平安
[00:32:58.000 --> 00:33:02.000]  願你帶著一種安息的平安的心靈
[00:33:02.000 --> 00:33:04.000]  走人生的每一步
[00:33:04.000 --> 00:33:08.000]  有一天你要經歷主給你的復活
[00:33:08.000 --> 00:33:10.000]  我們同心祈禱
[00:33:10.000 --> 00:33:16.000]  各位弟兄姊妹
[00:33:16.000 --> 00:33:17.000]  當你自己祈禱的時候
[00:33:17.000 --> 00:33:20.000]  如果你過去這幾個月
[00:33:20.000 --> 00:33:22.000]  甚至已經幾年
[00:33:22.000 --> 00:33:25.000]  有些事情一直困擾著你
[00:33:25.000 --> 00:33:28.000]  讓你常常憂慮
[00:33:28.000 --> 00:33:30.000]  這個時刻
[00:33:30.000 --> 00:33:33.000]  你將這件事情交託給主
[00:33:33.000 --> 00:33:36.000]  知道這位復活的主
[00:33:36.000 --> 00:33:38.000]  是掌管你生命的主
[00:33:38.000 --> 00:33:40.000]  掌管一切的上帝
[00:33:40.000 --> 00:33:43.000]  你將這些事情交給祂
[00:33:43.000 --> 00:33:45.000]  讓祂向你講
[00:33:45.000 --> 00:33:47.000]  願你平安
[00:33:47.000 --> 00:33:50.000]  我請大家自己在你座位當中
[00:33:50.000 --> 00:33:54.000]  很恭敬地來向主禱告
[00:33:54.000 --> 00:33:56.000]  謝謝觀看

