
[00:00:00.000 --> 00:00:04.000]  各位同工 各位弟兄姊妹 平安
[00:21:06.000 --> 00:21:09.000]  剛硬的心 爲自己積蓄憤怒
[00:21:09.000 --> 00:21:12.000]  直到上帝的審判 於是乎第七節呢
[00:21:12.000 --> 00:21:15.000]  他說 防恆心行善的
[00:21:15.000 --> 00:21:18.000]  尋求榮耀的 尊貴的
[00:21:18.000 --> 00:21:21.000]  和不能朽壞的 就有永生的
[00:21:21.000 --> 00:21:24.000]  報償給他們 各位
[00:21:24.000 --> 00:21:27.000]  所以第七節在這裏 似乎給我們
[00:21:27.000 --> 00:21:30.000]  一個挑戰 他指的是
[00:21:30.000 --> 00:21:33.000]  誰啊 難道保羅在這裏
[00:21:33.000 --> 00:21:36.000]  做了一個改口嗎 我因爲讀到第一和第六節
[00:21:36.000 --> 00:21:39.000]  我突然呢 就有個感受 上帝要我們
[00:21:39.000 --> 00:21:42.000]  做好 對不對 然後到了第七節呢
[00:21:42.000 --> 00:21:45.000]  更加重視說我們要恆心
[00:21:45.000 --> 00:21:48.000]  誒 有個問題出現了
[00:21:48.000 --> 00:21:51.000]  保羅是不是在這裏告訴我們要
[00:21:51.000 --> 00:21:54.000]  靠着行爲得救呢
[00:21:54.000 --> 00:21:57.000]  是不是如此呢 也就是說
[00:21:57.000 --> 00:22:00.000]  持續行善 努力拼搏 才能得永生
[00:22:00.000 --> 00:22:03.000]  這是不是跟其他的內文
[00:22:03.000 --> 00:22:06.000]  聖經的
[00:22:06.000 --> 00:22:09.000]  講法有出處 因爲我們講
[00:22:09.000 --> 00:22:12.000]  生意嘛 對不對 基督教的
[00:22:12.000 --> 00:22:15.000]  神學裏面我們常常講的 你傳福音說
[00:22:15.000 --> 00:22:18.000]  信耶穌有沒有很麻煩呢 像佛教 道教一樣
[00:22:18.000 --> 00:22:21.000]  拜一拜 求神拜佛 他纔給你賞賜呢
[00:22:21.000 --> 00:22:24.000]  給你祝福呢 不是的 信耶穌
[00:22:24.000 --> 00:22:27.000]  心裏相信 承認他是救主 就有永生
[00:22:27.000 --> 00:22:30.000]  難道這是空頭支票
[00:22:30.000 --> 00:22:33.000]  難道這是引人入教的方法
[00:22:33.000 --> 00:22:36.000]  保羅怎麼會這樣講
[00:22:36.000 --> 00:22:39.000]  很麻煩
[00:22:39.000 --> 00:22:42.000]  所以保羅在這裏好像告訴我們要靠行爲得救
[00:22:42.000 --> 00:22:45.000]  努力拼搏 努力拼搏 到死那一刻才知道
[00:22:45.000 --> 00:22:48.000]  我做得好不好 進入永恆
[00:22:48.000 --> 00:22:51.000]  可是我們又讀到好多聖經的書信
[00:22:51.000 --> 00:22:54.000]  裏面告訴我們 陰性稱義
[00:22:54.000 --> 00:22:57.000]  白白的恩典 不是靠自己打拼的 對不對
[00:22:57.000 --> 00:23:00.000]  所以在這裏比較穩妥的處理方法
[00:23:00.000 --> 00:23:03.000]  是什麼呢 在這裏非常重要的
[00:23:03.000 --> 00:23:06.000]  第七和第十節實際上一直在講的
[00:23:06.000 --> 00:23:09.000]  它是講一個原則
[00:23:09.000 --> 00:23:12.000]  上帝審判和懲罰的一個
[00:23:12.000 --> 00:23:15.000]  評估標準 換句話講
[00:23:15.000 --> 00:23:18.000]  如果人從裏到外 持續不斷地
[00:23:18.000 --> 00:23:21.000]  在神面前做得好 並且以上帝
[00:23:21.000 --> 00:23:24.000]  得榮耀爲目標 去追求
[00:23:24.000 --> 00:23:27.000]  他的結局是永生 他講的是這個
[00:23:27.000 --> 00:23:30.000]  但問題是 按照
[00:23:30.000 --> 00:23:33.000]  人的本性
[00:23:33.000 --> 00:23:36.000]  連一個義人都沒有
[00:23:36.000 --> 00:23:39.000]  這不是他講的嗎 然後你再看
[00:23:39.000 --> 00:23:42.000]  第三章 他又
[00:23:42.000 --> 00:23:45.000]  做了一個總結
[00:23:45.000 --> 00:23:48.000]  一個義人都沒有
[00:23:48.000 --> 00:23:51.000]  都在罪惡當中 無論是希臘人 猶太人
[00:23:51.000 --> 00:23:54.000]  無論是任何人 沒有一個
[00:23:54.000 --> 00:23:57.000]  平行幾路
[00:23:57.000 --> 00:24:00.000]  一個都沒有 哇 他不斷重複 連一個都沒有
[00:24:00.000 --> 00:24:03.000]  保羅在這裏到底
[00:24:03.000 --> 00:24:06.000]  講什麼呢
[00:24:06.000 --> 00:24:09.000]  他在這裏不是要描述信實當中
[00:24:09.000 --> 00:24:12.000]  靠行爲真的能得永生的人
[00:24:12.000 --> 00:24:15.000]  他是首先把上帝的公義
[00:24:15.000 --> 00:24:18.000]  提出來 把那個
[00:24:18.000 --> 00:24:21.000]  尺寸標準定出來
[00:24:21.000 --> 00:24:24.000]  然後再講
[00:24:24.000 --> 00:24:27.000]  一個非常重要的事情
[00:24:27.000 --> 00:24:30.000]  既然人都達不到
[00:24:30.000 --> 00:24:33.000]  靠行爲都達不到
[00:24:33.000 --> 00:24:36.000]  那只有怎麼辦
[00:24:36.000 --> 00:24:39.000]  只有靠着基督
[00:24:39.000 --> 00:24:42.000]  才能夠行義
[00:24:42.000 --> 00:24:45.000]  換句話說 靠行爲無法
[00:24:45.000 --> 00:24:48.000]  稱義 只有轉向福音
[00:24:48.000 --> 00:24:51.000]  那什麼是福音呢
[00:24:51.000 --> 00:24:54.000]  各位 什麼是福音呢
[00:24:54.000 --> 00:24:57.000]  明知道結局沒辦法改變
[00:24:57.000 --> 00:25:00.000]  唯有一個方法
[00:25:00.000 --> 00:25:03.000]  就在能解決問題的
[00:25:03.000 --> 00:25:06.000]  那個人面前 承認自己的不夠
[00:25:06.000 --> 00:25:09.000]  或者承認自己
[00:25:09.000 --> 00:25:12.000]  不足 然後呢
[00:25:12.000 --> 00:25:15.000]  依靠對方的要求來改變
[00:25:15.000 --> 00:25:18.000]  那這個就是上帝的
[00:25:18.000 --> 00:25:21.000]  福音了 或者這就是福音的行動
[00:25:21.000 --> 00:25:24.000]  我在上帝面前承認自己的不夠
[00:25:24.000 --> 00:25:27.000]  但是呢
[00:25:27.000 --> 00:25:30.000]  我同時
[00:25:30.000 --> 00:25:33.000]  也知道 唯有他纔給我出路
[00:25:33.000 --> 00:25:36.000]  神不偏待人
[00:25:36.000 --> 00:25:39.000]  的意思就是
[00:25:39.000 --> 00:25:42.000]  行善不是得救的證據
[00:25:42.000 --> 00:25:45.000]  不是門票
[00:25:45.000 --> 00:25:48.000]  行善是因爲我依賴上帝
[00:25:48.000 --> 00:25:51.000]  而產生的結果
[00:25:51.000 --> 00:25:54.000]  很多人認爲我得救
[00:25:54.000 --> 00:25:57.000]  是因爲努力 努力 努力
[00:25:57.000 --> 00:26:00.000]  保羅在這裏說 其實到頭來
[00:26:00.000 --> 00:26:03.000]  一個藝人都沒有 那他不是給我們死路
[00:26:03.000 --> 00:26:06.000]  無法走下去的說法 而是說
[00:26:06.000 --> 00:26:09.000]  只有迴轉在上帝面前
[00:26:09.000 --> 00:26:12.000]  上帝真的不偏待人
[00:26:12.000 --> 00:26:15.000]  他會真的給你一個出路的
[00:26:15.000 --> 00:26:18.000]  依靠他才能行善
[00:26:18.000 --> 00:26:21.000]  所以整段的內容呢 實際上在這裏都要
[00:26:21.000 --> 00:26:24.000]  凸顯出一個非常核心的主題
[00:26:24.000 --> 00:26:27.000]  一個真實悔改的人
[00:26:27.000 --> 00:26:30.000]  是承認自己的不夠
[00:26:30.000 --> 00:26:33.000]  然後以這種心態去行善
[00:26:33.000 --> 00:26:36.000]  那這樣的過程當中呢
[00:26:36.000 --> 00:26:39.000]  就是一種真實的信仰
[00:26:39.000 --> 00:26:42.000]  或者說一個真實的腳踏實地的基督徒
[00:26:42.000 --> 00:26:45.000]  我承認不夠
[00:26:45.000 --> 00:26:51.000]  所以我才僅僅依賴他
[00:26:51.000 --> 00:26:56.000]  保羅在這裏非常有趣的
[00:26:56.000 --> 00:26:59.000]  神不偏待人
[00:26:59.000 --> 00:27:02.000]  Prospolisia
[00:27:02.000 --> 00:27:05.000]  這個詞在希臘文的意思就是
[00:27:05.000 --> 00:27:08.000]  神不偏待人用了一個法庭用詞
[00:27:08.000 --> 00:27:11.000]  就是神不看人的外貌
[00:27:11.000 --> 00:27:14.000]  不看你的背景 不看你的地位
[00:27:14.000 --> 00:27:17.000]  不看你的命旨 族羣 階級來定義你
[00:27:17.000 --> 00:27:20.000]  他怎麼來看你 問題就是這樣
[00:27:20.000 --> 00:27:23.000]  他看你有沒有依賴他
[00:27:23.000 --> 00:27:26.000]  他看你有沒有
[00:27:26.000 --> 00:27:29.000]  按照這段內容的主題
[00:27:29.000 --> 00:27:32.000]  他既然都不偏待人 那爲什麼
[00:27:32.000 --> 00:27:35.000]  我們要在神面前提資本呢
[00:27:38.000 --> 00:27:41.000]  不要靠着你過去的經歷
[00:27:41.000 --> 00:27:44.000]  身份和傳統跟神
[00:27:44.000 --> 00:27:47.000]  說我還不錯 而是
[00:27:47.000 --> 00:27:50.000]  每一天做基督徒都是以一個不滿的心態
[00:27:50.000 --> 00:27:53.000]  來到神面前說主啊 我不夠
[00:27:53.000 --> 00:27:56.000]  那如果一方面你承認自己不夠呢
[00:27:56.000 --> 00:27:59.000]  你就更會依賴他 反過來講
[00:27:59.000 --> 00:28:02.000]  我今天所有都比較順利 坦白說
[00:28:02.000 --> 00:28:05.000]  你就會把他當作
[00:28:05.000 --> 00:28:08.000]  遇到問題才找他 就舉個例子
[00:28:08.000 --> 00:28:11.000]  來講
[00:28:11.000 --> 00:28:14.000]  傳統有一個神學 或者說
[00:28:14.000 --> 00:28:17.000]  信仰的觀念是人的盡頭就是上帝的起頭
[00:28:17.000 --> 00:28:20.000]  這是一個比較麻煩的講法的
[00:28:20.000 --> 00:28:23.000]  就是我不走到盡頭 上帝就不
[00:28:23.000 --> 00:28:26.000]  開工 如果你不走到痛苦
[00:28:26.000 --> 00:28:29.000]  那一個地步 上帝不出手幫忙
[00:28:29.000 --> 00:28:32.000]  他其實要反映出人性其實不遇到
[00:28:32.000 --> 00:28:35.000]  困難就不會找他
[00:28:35.000 --> 00:28:38.000]  無事不登三寶殿 臨死抱佛腳
[00:28:38.000 --> 00:28:41.000]  這是中國人的宗教觀 當問題就來了
[00:28:41.000 --> 00:28:44.000]  這種宗教觀呢 很容易把
[00:28:44.000 --> 00:28:47.000]  放在我們理解這一段
[00:28:47.000 --> 00:28:50.000]  經文裏面呢 會引申出來說
[00:28:50.000 --> 00:28:53.000]  上帝啊 我什麼時候要求你幫忙
[00:28:53.000 --> 00:28:56.000]  我到了最大惡極的時候
[00:28:56.000 --> 00:28:59.000]  我才找你幫忙 痛苦至極的時候才找你幫忙
[00:28:59.000 --> 00:29:02.000]  不是的 保羅說
[00:29:02.000 --> 00:29:05.000]  連一個藝人都沒有意思說
[00:29:05.000 --> 00:29:08.000]  每一天你都在神面前的本相
[00:29:08.000 --> 00:29:11.000]  都要依賴他的
[00:29:11.000 --> 00:29:14.000]  即使你今天家庭比較順利
[00:29:14.000 --> 00:29:17.000]  夫妻比較美滿關係 工作比較
[00:29:17.000 --> 00:29:20.000]  和親易 但實際上還要
[00:29:20.000 --> 00:29:23.000]  緊緊依賴他 什麼叫緊緊依賴他
[00:29:23.000 --> 00:29:26.000]  我記得我小時候
[00:29:26.000 --> 00:29:29.000]  常常在祖學老師教導之下呢
[00:29:29.000 --> 00:29:32.000]  還記得那些片段的 早上起來向上帝說
[00:29:32.000 --> 00:29:35.000]  謝謝你給我新的一天 晚上回來說感謝主
[00:29:35.000 --> 00:29:38.000]  保守我一天 如果有做錯了 向他交代一番
[00:29:38.000 --> 00:29:41.000]  認罪 想來想去呢 這麼多年呢
[00:29:41.000 --> 00:29:44.000]  我覺得這個其實是一個非常的
[00:29:44.000 --> 00:29:47.000]  初步的信仰教導 不過呢
[00:29:47.000 --> 00:29:50.000]  對我來講呢 越是簡單的道理呢
[00:29:50.000 --> 00:29:53.000]  越不容易做到 對不對
[00:29:53.000 --> 00:29:56.000]  所以保羅經常說 人的耳朵在末日
[00:29:56.000 --> 00:29:59.000]  耳朵會發癢的
[00:29:59.000 --> 00:30:02.000]  五個手指頭
[00:30:02.000 --> 00:30:05.000]  在評論誰最有價值嗎
[00:30:05.000 --> 00:30:08.000]  大拇指說我最厲害 夸人的時候
[00:30:08.000 --> 00:30:11.000]  用到我
[00:30:11.000 --> 00:30:14.000]  食指說我最厲害 因爲我命令人用到
[00:30:14.000 --> 00:30:17.000]  我 啊 你走哪裏 中指說我最厲害
[00:30:17.000 --> 00:30:20.000]  拍照的時候我總坐在中間
[00:30:20.000 --> 00:30:23.000]  名字說結婚的時候都用到我 對不對
[00:30:23.000 --> 00:30:26.000]  小拇指想了半天 我最沒用 拿東西又
[00:30:26.000 --> 00:30:29.000]  沒力氣 不過 人的耳朵癢的時候用到我
[00:30:29.000 --> 00:30:32.000]  還是有用的
[00:30:32.000 --> 00:30:35.000]  對不對
[00:30:35.000 --> 00:30:38.000]  保羅說 神要的就是要
[00:30:38.000 --> 00:30:41.000]  悔改的心 持續行善的生命
[00:30:41.000 --> 00:30:44.000]  這樣 你就會看到
[00:30:44.000 --> 00:30:47.000]  上帝的恩典 祝福是什麼了
[00:30:47.000 --> 00:30:50.000]  而不是看物質來評論
[00:30:50.000 --> 00:30:53.000]  上帝 看身體是不是健康 評論上帝
[00:30:53.000 --> 00:30:56.000]  到底祝福沒有
[00:30:56.000 --> 00:30:59.000]  神不安外貌評論
[00:30:59.000 --> 00:31:02.000]  神不安你的過去評論
[00:31:02.000 --> 00:31:05.000]  禰 神安今日我們對祂的回應
[00:31:05.000 --> 00:31:08.000]  祂不偏待人
[00:31:08.000 --> 00:31:11.000]  在現實當中 人往往會對自己
[00:31:11.000 --> 00:31:14.000]  一些行爲
[00:31:14.000 --> 00:31:17.000]  其實比較忽略
[00:31:17.000 --> 00:31:20.000]  這個容易比較忽略呢 實際上
[00:31:20.000 --> 00:31:23.000]  保羅在這裏提醒我們
[00:31:23.000 --> 00:31:26.000]  上帝並不偏待人 實際上說
[00:31:26.000 --> 00:31:29.000]  祂對你的要求 過去 現在 未來都一樣
[00:31:29.000 --> 00:31:32.000]  祂對A君 B君都是一樣的
[00:31:32.000 --> 00:31:35.000]  不會因爲你的身份對你要求少一點
[00:31:35.000 --> 00:31:38.000]  身份很重要
[00:31:38.000 --> 00:31:41.000]  身份決定自己做什麼
[00:31:41.000 --> 00:31:44.000]  有些事情永遠要做的 有些事情永遠
[00:31:44.000 --> 00:31:47.000]  拒絕不做的 對不對
[00:31:47.000 --> 00:31:50.000]  有一天 我的大兒子
[00:31:50.000 --> 00:31:53.000]  從他的幼稚園回來
[00:31:53.000 --> 00:31:56.000]  路過我的學校 神學院
[00:31:56.000 --> 00:31:59.000]  於是呢 他就可能聽到有人說
[00:31:59.000 --> 00:32:02.000]  這個是某某人的孩子
[00:32:02.000 --> 00:32:05.000]  某某老師的孩子
[00:32:05.000 --> 00:32:08.000]  那麼我在家裏面
[00:32:08.000 --> 00:32:11.000]  休息了 他回來
[00:32:11.000 --> 00:32:14.000]  他回來之後 他就問我
[00:32:14.000 --> 00:32:17.000]  他說 爸爸 你是老師啊
[00:32:17.000 --> 00:32:20.000]  我說 我是老師
[00:32:20.000 --> 00:32:23.000]  他說
[00:32:23.000 --> 00:32:26.000]  一句話 是想了以後的
[00:32:26.000 --> 00:32:29.000]  停了大概5秒到6秒鐘
[00:32:29.000 --> 00:32:32.000]  他就說 爸爸
[00:32:32.000 --> 00:32:35.000]  你不是老師 你是我爸爸
[00:32:35.000 --> 00:32:38.000]  我聽完這句話之後 作爲父親的一定很感動的
[00:32:38.000 --> 00:32:41.000]  對不對 陶醉在剛纔
[00:32:41.000 --> 00:32:44.000]  孩子這麼承認我是父親的角色
[00:32:44.000 --> 00:32:47.000]  這種喜悅當中
[00:32:47.000 --> 00:32:50.000]  不過我後來想了一兩天
[00:32:50.000 --> 00:32:53.000]  這個事情 真的我一直在想這個事情
[00:32:53.000 --> 00:32:56.000]  他爲什麼要這麼講呢
[00:32:56.000 --> 00:32:59.000]  因爲他不太喜歡去幼稚園
[00:32:59.000 --> 00:33:02.000]  他不喜歡那些老師管着他
[00:33:02.000 --> 00:33:05.000]  他喜歡在家裏面 爸爸給他的空間
[00:33:05.000 --> 00:33:08.000]  所以老師的身份 坐好
[00:33:08.000 --> 00:33:11.000]  不要動 唱歌 一起喫飯 午睡
[00:33:11.000 --> 00:33:14.000]  哇 規則
[00:33:14.000 --> 00:33:17.000]  所以老師這個身份對他來說 要求
[00:33:17.000 --> 00:33:20.000]  指令 聽話 對不對
[00:33:20.000 --> 00:33:23.000]  但是爸爸這個角色 空間 允許
[00:33:23.000 --> 00:33:26.000]  慈愛 糖果
[00:33:26.000 --> 00:33:29.000]  遊樂場 所以角色
[00:33:29.000 --> 00:33:32.000]  你會發現他帶來的是一種功能
[00:33:32.000 --> 00:33:35.000]  很富裕的東西 但是有一些角色
[00:33:35.000 --> 00:33:38.000]  並不是他人性
[00:33:38.000 --> 00:33:41.000]  喜歡的 所以他不喜歡老師
[00:33:41.000 --> 00:33:44.000]  所以說 爸爸你不是老師
[00:33:44.000 --> 00:33:47.000]  我懂這句話 我不會
[00:33:47.000 --> 00:33:50.000]  陶醉在這個身份的選擇當中
[00:33:50.000 --> 00:33:53.000]  不過他不能夠只要爸爸這個角色
[00:33:53.000 --> 00:33:56.000]  不要老師這個角色的 他的成長曆程裏面
[00:33:56.000 --> 00:33:59.000]  所以我們一定把他送到幼稚園
[00:33:59.000 --> 00:34:02.000]  有些場合 他在那個
[00:34:02.000 --> 00:34:05.000]  學校裏面被規範以後 對他來說一生影響
[00:34:05.000 --> 00:34:08.000]  是在家裏沒辦法起到的作用的
[00:34:08.000 --> 00:34:11.000]  我不可能什麼角色都當任的
[00:34:11.000 --> 00:34:14.000]  對不對 各位
[00:34:14.000 --> 00:34:17.000]  但是呢 上帝不一樣
[00:34:17.000 --> 00:34:20.000]  上帝呢 又當爹又當媽
[00:34:20.000 --> 00:34:23.000]  不容易 當然神學上不可能說上帝是母性的
[00:34:23.000 --> 00:34:26.000]  的太多 那我不認同
[00:34:26.000 --> 00:34:29.000]  不認同 不過我要講 他有慈愛的
[00:34:29.000 --> 00:34:32.000]  他有公義的
[00:34:32.000 --> 00:34:35.000]  他有靈敏的 但他有審判的
[00:34:35.000 --> 00:34:38.000]  我們華人教會
[00:34:38.000 --> 00:34:41.000]  很喜歡唱 祖無你是我最知心的朋友
[00:34:41.000 --> 00:34:44.000]  但是
[00:34:44.000 --> 00:34:47.000]  有時候也要唱聖詩
[00:34:47.000 --> 00:34:50.000]  上帝是聖哉 聖哉 聖哉
[00:34:50.000 --> 00:34:53.000]  爲什麼要三個聖哉 三位一體的神
[00:34:53.000 --> 00:34:56.000]  公平
[00:34:56.000 --> 00:34:59.000]  受到尊重 同樣我們對他一樣
[00:34:59.000 --> 00:35:02.000]  各位 或許在
[00:35:02.000 --> 00:35:05.000]  我們的生命當中 我們
[00:35:05.000 --> 00:35:08.000]  需要有不同被約束的
[00:35:08.000 --> 00:35:11.000]  那樣的一個生活方式
[00:35:11.000 --> 00:35:14.000]  上帝在我們身上有不同的
[00:35:14.000 --> 00:35:17.000]  體型的 有慈愛 也有公義
[00:35:17.000 --> 00:35:20.000]  上帝的公義
[00:35:20.000 --> 00:35:23.000]  不是說他的重量給你多一點
[00:35:23.000 --> 00:35:26.000]  給他少一點
[00:35:26.000 --> 00:35:29.000]  上帝的公義可以這麼形容的
[00:35:29.000 --> 00:35:32.000]  他是托住那個秤
[00:35:32.000 --> 00:35:35.000]  那個瓶 那個重量
[00:35:35.000 --> 00:35:38.000]  然後手按照每個人的分量
[00:35:38.000 --> 00:35:41.000]  穩穩地扶住
[00:35:41.000 --> 00:35:44.000]  有時候會問 上帝爲什麼
[00:35:44.000 --> 00:35:47.000]  不讓瓶大一點
[00:35:47.000 --> 00:35:50.000]  但上帝公義的手托住
[00:35:50.000 --> 00:35:53.000]  與其用慈愛 不如用公義的手
[00:35:53.000 --> 00:35:56.000]  因爲他給你的重量和他
[00:35:56.000 --> 00:35:59.000]  另外一個人是一樣的
[00:35:59.000 --> 00:36:02.000]  他對你的要求和猶太人是一樣的
[00:36:02.000 --> 00:36:05.000]  他對A軍跟B軍的要求
[00:36:05.000 --> 00:36:08.000]  沒有出奇的差別
[00:36:08.000 --> 00:36:11.000]  所以不要擔心 保羅在這裏講的
[00:36:11.000 --> 00:36:14.000]  反而給我們很清晰的未來
[00:36:14.000 --> 00:36:17.000]  對不對
[00:36:17.000 --> 00:36:20.000]  我們一同來做一個禱告
[00:36:20.000 --> 00:36:23.000]  親愛的主 我們感謝你
[00:36:23.000 --> 00:36:26.000]  帶領我們有機會來讀這一段的內容
[00:36:26.000 --> 00:36:29.000]  但願我們的生命有更多的思考
[00:36:29.000 --> 00:36:32.000]  如保羅所指示
[00:36:32.000 --> 00:36:35.000]  在弟兄姐妹生命當中的提醒
[00:36:35.000 --> 00:36:38.000]  你是公義的 你並不偏待人
[00:36:38.000 --> 00:36:41.000]  也不隨意的造次
[00:36:41.000 --> 00:36:44.000]  和
[00:36:44.000 --> 00:36:47.000]  拼行幾路
[00:36:47.000 --> 00:36:50.000]  告訴我們做一個如何尊重你
[00:36:50.000 --> 00:36:53.000]  和回應你的基督徒
[00:36:53.000 --> 00:36:56.000]  身份決定了我們該如何做
[00:36:56.000 --> 00:36:59.000]  願主感動提醒我們
