
[00:00:00.000 --> 00:00:04.160]  我們今天來到馬拉基書第二章第十節
[00:17:20.720 --> 00:17:23.560]  因此他打電話通知自己小組裏面的弟兄
[00:17:23.560 --> 00:17:24.440]  就說喂
[00:17:24.440 --> 00:17:25.800]  我公幹了
[00:17:25.800 --> 00:17:26.760]  你這個星期
[00:17:26.760 --> 00:17:29.680]  請多點為我祈禱
[00:17:29.680 --> 00:17:31.360]  不要讓我遇到試探
[00:17:31.360 --> 00:17:33.320]  不要讓我跌倒
[00:17:33.320 --> 00:17:35.280]  謹守你們的心
[00:17:35.280 --> 00:17:37.520]  免致得罪神
[00:17:37.520 --> 00:17:39.520]  聖經第十六節最後說
[00:17:39.520 --> 00:17:41.040]  耶和華以斯理的神說
[00:17:41.040 --> 00:17:42.120]  幽妻的事
[00:17:42.120 --> 00:17:44.240]  和以強暴代妻
[00:17:44.240 --> 00:17:46.480]  聖經亦提到幽妻
[00:17:46.480 --> 00:17:47.760]  從另一個角度看
[00:17:47.760 --> 00:17:49.520]  是以強暴代妻
[00:17:49.520 --> 00:17:51.560]  應該未必是說暴行
[00:17:51.560 --> 00:17:53.040]  但幽妻本身
[00:17:53.040 --> 00:17:56.080]  已經是一件強暴的事情
[00:17:56.080 --> 00:17:57.160]  幽妻的事
[00:17:57.160 --> 00:17:59.800]  和以強暴代妻的事的人
[00:17:59.800 --> 00:18:03.160]  都是我所恨惡的
[00:18:03.160 --> 00:18:05.680]  所以當謹守你們的心
[00:18:05.680 --> 00:18:07.680]  不可行詭詐
[00:18:07.680 --> 00:18:09.080]  這是萬鈞之夜
[00:18:09.080 --> 00:18:11.080]  和話說的
[00:18:11.080 --> 00:18:13.000]  求神幫助我們
[00:18:13.000 --> 00:18:15.160]  我請大家靜一靜
[00:18:15.160 --> 00:18:16.760]  為了你自己
[00:18:16.760 --> 00:18:18.520]  為了你未來的家庭
[00:18:18.520 --> 00:18:21.840]  亦為了你所認識的其他的夫婦
[00:18:21.840 --> 00:18:23.840]  我們同心為他們禱告

