
[00:00:00.000 --> 00:00:07.400]  今天指定要我講的信息是學校基督
[00:20:19.000 --> 00:20:19.800]  饒恕
[00:20:19.800 --> 00:20:21.600]  (主耶穌說)
[00:20:21.600 --> 00:20:25.400]  (你們若不饒恕人,你們的天賦也不會)
[00:20:25.400 --> 00:20:26.400]  主耶穌說
[00:20:26.400 --> 00:20:28.400]  如果你們不饒恕人
[00:20:28.400 --> 00:20:30.800]  你們的天賦也不會饒恕你們
[00:20:30.800 --> 00:20:34.600]  (這是一個很強的提醒)
[00:20:34.600 --> 00:20:37.000]  這是一個很強的提醒
[00:20:37.000 --> 00:20:40.400]  (如果我想天賦饒恕我一切的過犯)
[00:20:40.400 --> 00:20:42.800]  (我就要先饒恕人)
[00:20:42.800 --> 00:20:46.000]  如果我需要天賦的饒恕一切我的過犯
[00:20:46.000 --> 00:20:48.200]  我也要饒恕人
[00:20:48.200 --> 00:20:53.600]  (正如神在基督裡饒恕了你們一樣)
[00:20:53.600 --> 00:20:57.600]  正如神在基督裡饒恕了你們一樣
[00:20:57.600 --> 00:21:00.000]  (這正是基督的榜樣)
[00:21:00.000 --> 00:21:01.600]  正如神在基督裡饒恕了你們一樣
[00:21:01.600 --> 00:21:04.200]  (我們有許多的罪過)
[00:21:04.200 --> 00:21:05.800]  我們有許多的罪過
[00:21:05.800 --> 00:21:08.000]  (我們有許多的弱點)
[00:21:08.000 --> 00:21:09.400]  我們有許多的弱點
[00:21:09.400 --> 00:21:13.200]  (但是神在基督裡都饒恕了我們)
[00:21:13.200 --> 00:21:16.000]  神在基督耶穌裡都饒恕了我們
[00:21:16.000 --> 00:21:18.400]  (所以我們也要饒恕人)
[00:21:18.400 --> 00:21:20.800]  所以我們也要饒恕別人
[00:21:20.800 --> 00:21:23.000]  (我想)
[00:21:23.000 --> 00:21:25.200]  (我時間不當事人)
[00:21:25.200 --> 00:21:27.800]  (還有時間)
[00:21:27.800 --> 00:21:29.800]  (沒有)
[00:21:29.800 --> 00:21:31.200]  (還沒有到)
[00:21:31.200 --> 00:21:34.000]  (我就用一點時間)
[00:21:34.000 --> 00:21:37.800]  (我們從聖經其他的地方)
[00:21:37.800 --> 00:21:42.800]  (看一看學校基督的經文)
[00:21:42.800 --> 00:21:45.000]  (現在因為還有一點時間)
[00:21:45.000 --> 00:21:47.400]  (所以我們就從聖經的其他地方)
[00:21:47.400 --> 00:21:50.200]  (來看一下怎樣來學習基督)
[00:21:50.200 --> 00:21:54.600]  (請大家翻到約翰福音)
[00:21:54.600 --> 00:21:57.600]  (第十三章)
[00:21:57.600 --> 00:22:00.400]  (請大家翻到約翰福音的第十三章)
[00:22:00.400 --> 00:22:04.200]  (第三十五節)
[00:22:04.200 --> 00:22:06.000]  (第三十五節)
[00:22:06.000 --> 00:22:10.800]  (約翰福音十三章三十五節)
[00:22:10.800 --> 00:22:13.800]  (你們若有彼此相愛的心)
[00:22:13.800 --> 00:22:15.800]  (眾人因此就認出)
[00:22:15.800 --> 00:22:18.800]  (你們是我的門徒了)
[00:22:18.800 --> 00:22:24.000]  我們如果有彼此相愛的心
[00:22:24.000 --> 00:22:30.000]  一般的人就認出我們真是基督的門徒
[00:22:30.000 --> 00:22:32.600]  (如果我們有彼此相愛的心)
[00:22:32.600 --> 00:22:34.000]  (其他的人就會認得出)
[00:22:34.000 --> 00:22:36.000]  (我們真是主的門徒了)
[00:22:36.000 --> 00:22:38.000]  上面一節告訴我們
[00:22:38.000 --> 00:22:40.200]  (上面那一節告訴我們)
[00:22:40.200 --> 00:22:42.600]  (我賜給你們一條新命令)
[00:22:42.600 --> 00:22:45.000]  (乃是叫你們彼此相愛)
[00:22:45.000 --> 00:22:46.800]  (我怎樣愛你們)
[00:22:46.800 --> 00:22:49.600]  (你們也要怎樣相愛)
[00:22:49.600 --> 00:22:57.600]  這也是一個笑話
[00:22:57.600 --> 00:22:59.600]  主怎樣愛我們
[00:22:59.600 --> 00:23:04.400]  我們要學孝主彼此相愛
[00:23:04.400 --> 00:23:08.600]  (這是學校主的方面)
[00:23:08.600 --> 00:23:09.800]  (主怎樣愛我們)
[00:23:09.800 --> 00:23:11.600]  (我們也要怎樣愛彼此)
[00:23:11.600 --> 00:23:12.600]  (弟兄姊妹)
[00:23:12.600 --> 00:23:19.400]  我們再看同一章第三章
[00:23:19.400 --> 00:23:22.600]  (我們看第十三章是同一章)
[00:23:22.600 --> 00:23:24.600]  不是同一章
[00:23:24.600 --> 00:23:29.600]  十三章十四章
[00:23:29.600 --> 00:23:35.600]  十三章十三章
[00:23:35.600 --> 00:23:36.600]  (第十三章)
[00:23:36.600 --> 00:23:38.600]  第十四節
[00:23:38.600 --> 00:23:44.600]  (我是你們的主 你們的夫子)
[00:23:44.600 --> 00:23:48.600]  (尚且洗你們的腳 你們也當彼此洗腳)
[00:23:48.600 --> 00:23:52.600]  (我主為門徒洗腳)
[00:23:52.600 --> 00:23:54.600]  主為門徒洗腳
[00:23:54.600 --> 00:23:59.600]  (我們也要彼此洗腳)
[00:23:59.600 --> 00:24:01.600]  我們也應該彼此洗腳
[00:24:01.600 --> 00:24:04.600]  (這相反著的方向)
[00:24:04.600 --> 00:24:06.600]  學校主的榜樣
[00:24:06.600 --> 00:24:08.600]  (請大家再看到)
[00:24:08.600 --> 00:24:11.600]  (第)
[00:24:11.600 --> 00:24:17.600]  (馬太夫人)
[00:24:17.600 --> 00:24:18.600]  (馬太夫人)
[00:24:18.600 --> 00:24:20.600]  (第二十章)
[00:24:20.600 --> 00:24:25.600]  (馬太夫人第二十章)
[00:24:25.600 --> 00:24:31.600]  (在這裡告訴我們很重要的)
[00:24:31.600 --> 00:24:32.600]  (馬太夫人第二十章)
[00:24:32.600 --> 00:24:34.600]  (這裏告訴我們很重要的)
[00:24:34.600 --> 00:24:39.600]  (第二十六節到二十八節)
[00:24:39.600 --> 00:24:41.600]  (二十六節到二十八節)
[00:24:41.600 --> 00:24:45.600]  (只是在你們中間不可這樣)
[00:24:45.600 --> 00:24:49.600]  (你們中間誰願為大 就必作你們的用人)
[00:24:49.600 --> 00:24:53.600]  (誰願為首 就必作你們的僕人)
[00:24:53.600 --> 00:24:56.600]  (正如人子來 不是要受人的服侍)
[00:24:56.600 --> 00:24:58.600]  (乃是要服侍人)
[00:24:58.600 --> 00:25:02.600]  (並且要捨命作多人的屬駕)
[00:25:02.600 --> 00:25:07.600]  所以說人子來就是要服侍人
[00:25:07.600 --> 00:25:10.600]  (這裏說人子來就是要服侍人)
[00:25:10.600 --> 00:25:16.600]  那我們也要學習主
[00:25:16.600 --> 00:25:19.600]  (我們也要學習主)
[00:25:19.600 --> 00:25:24.600]  我們中間任何的人
[00:25:24.600 --> 00:25:29.600]  我們願為大就要作僕人
[00:25:29.600 --> 00:25:33.600]  (我們中間如果要為大就要作僕人)
[00:25:33.600 --> 00:25:39.600]  主耶穌就是要作僕人
[00:25:39.600 --> 00:25:44.600]  不是人 我們要學校他的榜樣
[00:25:44.600 --> 00:25:46.600]  (主耶穌來是要作人的僕人)
[00:25:46.600 --> 00:25:48.600]  (他就是要服侍人)
[00:25:48.600 --> 00:25:51.600]  (我們也要學校他的榜樣)
[00:25:51.600 --> 00:25:53.600]  最後
[00:25:53.600 --> 00:25:54.600]  (最後了)
[00:25:54.600 --> 00:25:57.600]  你們很高興聽見這句話了
[00:25:57.600 --> 00:26:02.600]  那我們看馬太福音第十一章
[00:26:02.600 --> 00:26:07.600]  (馬太福音第十一章)
[00:26:07.600 --> 00:26:09.600]  (馬太福音第十一章)
[00:26:09.600 --> 00:26:12.600]  第二十九和三十字
[00:26:12.600 --> 00:26:28.600]  (馬太福音第二十九和三十字)
[00:26:28.600 --> 00:26:34.600]  在這裏主耶穌說你們當學我的樣式
[00:26:34.600 --> 00:26:37.600]  (在這裏主耶穌說你們當學我的樣式)
[00:26:37.600 --> 00:26:39.600]  這就是學校基督
[00:26:39.600 --> 00:26:41.600]  (這就是學校基督)
[00:26:41.600 --> 00:26:43.600]  基督是怎樣的呢?
[00:26:43.600 --> 00:26:44.600]  (基督是怎樣的呢?)
[00:26:44.600 --> 00:26:47.600]  心裏柔和謙卑
[00:26:47.600 --> 00:26:50.600]  (心裏柔和謙卑)
[00:26:50.600 --> 00:26:53.600]  這是主的心
[00:26:53.600 --> 00:26:55.600]  這個功課不容易學
[00:26:55.600 --> 00:26:57.600]  柔和謙卑
[00:26:57.600 --> 00:26:59.600]  (這個功課是不容易學的)
[00:26:59.600 --> 00:27:02.600]  (是柔和和謙卑)
[00:27:02.600 --> 00:27:04.600]  柔和是脾氣方面
[00:27:04.600 --> 00:27:06.600]  性格方面
[00:27:06.600 --> 00:27:09.600]  要學習溫柔和平
[00:27:09.600 --> 00:27:12.600]  (柔和是性格方面的)
[00:27:12.600 --> 00:27:15.600]  (要學習溫柔和平)
[00:27:15.600 --> 00:27:21.600]  這個中文的柔字寫法很特別
[00:27:21.600 --> 00:27:24.600]  (這個中文的柔字寫法很特別)
[00:27:24.600 --> 00:27:26.600]  上面是一個毛
[00:27:26.600 --> 00:27:28.600]  (上面是一個毛字)
[00:27:28.600 --> 00:27:30.600]  下面是木
[00:27:30.600 --> 00:27:32.600]  (下面是一個木字)
[00:27:32.600 --> 00:27:35.600]  把這個毛刺人
[00:27:35.600 --> 00:27:37.600]  那就很厲害了
[00:27:37.600 --> 00:27:39.600]  (把這個毛刺人)
[00:27:39.600 --> 00:27:40.600]  刺人
[00:27:40.600 --> 00:27:42.600]  (如果刺人就很厲害了)
[00:27:42.600 --> 00:27:44.600]  但是如果你把它刺在木頭裏
[00:27:44.600 --> 00:27:47.600]  (如果你把這個毛刺在木頭裏)
[00:27:47.600 --> 00:27:48.600]  毫無反應
[00:27:48.600 --> 00:27:49.600]  (毫無反應)
[00:27:49.600 --> 00:27:50.600]  毫無反應
[00:27:50.600 --> 00:27:51.600]  (毫無反應)
[00:27:51.600 --> 00:27:53.600]  所以這是柔
[00:27:53.600 --> 00:27:56.600]  柔字中文的構造
[00:27:56.600 --> 00:27:59.600]  是這樣的一個情況
[00:27:59.600 --> 00:28:01.600]  (是柔字中文的構造)
[00:28:01.600 --> 00:28:02.600]  (是這樣的一個情況)
[00:28:02.600 --> 00:28:03.600]  意思就是這樣
[00:28:03.600 --> 00:28:09.600]  (我們要消化出柔和謙卑)
[00:28:09.600 --> 00:28:12.600]  我們要學習柔和和謙卑
[00:28:12.600 --> 00:28:14.600]  (中國人說)
[00:28:14.600 --> 00:28:16.600]  (中國人說)
[00:28:16.600 --> 00:28:19.600]  (謙受益)
[00:28:19.600 --> 00:28:20.600]  (中國人說)
[00:28:20.600 --> 00:28:21.600]  (中國人說)
[00:28:21.600 --> 00:28:24.600]  (謙受益)
[00:28:24.600 --> 00:28:26.600]  謙受益
[00:28:26.600 --> 00:28:27.600]  (謙受益)
[00:28:27.600 --> 00:28:28.600]  (滿招選)
[00:28:28.600 --> 00:28:29.600]  (滿招選)
[00:28:29.600 --> 00:28:30.600]  (謙受益)
[00:28:30.600 --> 00:28:33.600]  如果你很自滿了
[00:28:33.600 --> 00:28:37.600]  你就是一定要受選舍了
[00:28:37.600 --> 00:28:40.600]  (如果你很驕傲)
[00:28:40.600 --> 00:28:41.600]  (很滿足)
[00:28:41.600 --> 00:28:43.600]  (你就會受選了)
[00:28:43.600 --> 00:28:46.600]  你謙卑就得益處
[00:28:46.600 --> 00:28:47.600]  (如果你謙卑)
[00:28:47.600 --> 00:28:48.600]  (你就得益處)
[00:28:48.600 --> 00:28:50.600]  滿招選
[00:28:50.600 --> 00:28:52.600]  謙受益
[00:28:52.600 --> 00:28:54.600]  中國的真理
[00:28:54.600 --> 00:28:56.600]  (這是中國的真理)
[00:28:56.600 --> 00:28:57.600]  滿招選
[00:28:57.600 --> 00:28:59.600]  謙受益
[00:28:59.600 --> 00:29:09.600]  我最後用一個比喻來結束
[00:29:09.600 --> 00:29:13.600]  有一次有一個爸爸跟她談
[00:29:13.600 --> 00:29:16.600]  但只能提一個水桶
[00:29:16.600 --> 00:29:17.600]  (有一個爸爸)
[00:29:17.600 --> 00:29:20.600]  有一個爸爸就拿著一個水桶
[00:29:20.600 --> 00:29:23.600]  (他兒子)
[00:29:23.600 --> 00:29:25.600]  (他兒子看見了)
[00:29:25.600 --> 00:29:26.600]  (他跑過來)
[00:29:26.600 --> 00:29:29.600]  他的兒子看到就跑過來了
[00:29:29.600 --> 00:29:31.600]  (他說爸爸我幫你拿水)
[00:29:31.600 --> 00:29:34.600]  (爸爸我幫你拿水)
[00:29:34.600 --> 00:29:35.600]  (爸爸說好啊)
[00:29:35.600 --> 00:29:36.600]  (好啊)
[00:29:36.600 --> 00:29:41.600]  (爸爸強力的用手)
[00:29:41.600 --> 00:29:44.600]  (抓住那個桶的中心)
[00:29:44.600 --> 00:29:47.600]  他就用強而有力的手
[00:29:47.600 --> 00:29:48.600]  抓住桶的柄
[00:29:48.600 --> 00:29:53.600]  (自己的小孩子伸出手)
[00:29:53.600 --> 00:29:58.600]  (做個樣子也抓住柄)
[00:29:58.600 --> 00:30:01.600]  (小孩子就學他的樣子)
[00:30:01.600 --> 00:30:04.600]  (就躲起來好像想拿著一樣)
[00:30:04.600 --> 00:30:07.600]  (小孩子說請爸爸我幫你抬水)
[00:30:07.600 --> 00:30:10.600]  (小孩子就說爸爸我幫你抬水)
[00:30:10.600 --> 00:30:11.600]  (其實他就沒有出力)
[00:30:11.600 --> 00:30:13.600]  (只是用手在那裏)
[00:30:13.600 --> 00:30:15.600]  (爸爸的心)
[00:30:15.600 --> 00:30:19.600]  (孩子一聽見)
[00:30:19.600 --> 00:30:21.600]  (聽孩子這樣講)
[00:30:21.600 --> 00:30:22.600]  (爸爸很高興)
[00:30:22.600 --> 00:30:25.600]  (雖然兒子沒有幫到他)
[00:30:25.600 --> 00:30:28.600]  (但是爸爸聽到心裏面很高興)
[00:30:28.600 --> 00:30:31.600]  (有願意做的心)
[00:30:31.600 --> 00:30:33.600]  (有願作的心)
[00:30:33.600 --> 00:30:36.600]  (爸爸願納歡喜)
[00:30:36.600 --> 00:30:38.600]  (爸爸願納和歡喜)
[00:30:38.600 --> 00:30:44.600]  (所以我們在效法基督的功課上)
[00:30:44.600 --> 00:30:50.600]  (我們學習一路的學習)
[00:30:50.600 --> 00:30:53.600]  (我們要學習 一路地學習)
[00:30:53.600 --> 00:30:55.600]  (我們低頭祈禱)
[00:30:55.600 --> 00:31:03.600]  (天父我們感謝你)
[00:31:03.600 --> 00:31:05.600]  (你將這個話語之下)
[00:31:05.600 --> 00:31:07.600]  (一度提醒我們)
[00:31:07.600 --> 00:31:09.600]  (一度建立我們)
[00:31:09.600 --> 00:31:11.600]  (一度指導我們)
[00:31:11.600 --> 00:31:13.600]  (幫助我們)
[00:31:13.600 --> 00:31:15.600]  (所以我們真是)
[00:31:15.600 --> 00:31:18.600]  (每個人都有需要)
[00:31:18.600 --> 00:31:21.600]  (你知道我們需要我們的弱點)
[00:31:21.600 --> 00:31:23.600]  (也知道我們的優點)
[00:31:23.600 --> 00:31:28.600]  (你願意幫助我們發揮我們的優點)
[00:31:28.600 --> 00:31:31.600]  (又改變我們的弱點)
[00:31:31.600 --> 00:31:33.600]  (所以你的恩典)
[00:31:33.600 --> 00:31:35.600]  (何等廣大奇妙)
[00:31:35.600 --> 00:31:37.600]  (我們感謝你)
[00:31:37.600 --> 00:31:39.600]  (我們願意幫助你)
[00:31:39.600 --> 00:31:41.600]  (阿們)

