
[00:00:00.000 --> 00:00:03.640]  我們已經開始看《聖經》裏面
[00:21:14.040 --> 00:21:15.960]  好像甘霖一樣
[00:21:15.960 --> 00:21:18.600]  好像恩雨一樣
[00:21:18.600 --> 00:21:20.440]  第五點
[00:21:20.440 --> 00:21:25.320]  當以色列人這樣真正悔改歸向神的時候
[00:21:25.320 --> 00:21:28.760]  神就救他們脫離仇敵了
[00:21:28.760 --> 00:21:29.960]  請注意
[00:21:29.960 --> 00:21:33.480]  在七章七節到十節裏面
[00:21:33.480 --> 00:21:35.080]  告訴我們一件事
[00:21:35.080 --> 00:21:38.600]  特別值得我們注意靈慧的
[00:21:38.600 --> 00:21:42.440]  就是當以色列人在撒末爾帶領之下
[00:21:42.440 --> 00:21:45.000]  獻祭於神的時候
[00:21:45.000 --> 00:21:47.560]  敵人就來攻擊他們
[00:21:47.560 --> 00:21:48.840]  表面看
[00:21:48.840 --> 00:21:53.640]  原來他們沒有獻祭的時候有平安
[00:21:53.640 --> 00:21:55.240]  現在獻祭了
[00:21:55.240 --> 00:21:56.520]  一獻祭
[00:21:56.520 --> 00:21:59.080]  這個仇敵就來攻擊了
[00:21:59.080 --> 00:22:01.640]  好像是他們做錯了事
[00:22:01.640 --> 00:22:04.200]  好像神沒有看過他們
[00:22:04.200 --> 00:22:05.240]  但是
[00:22:05.240 --> 00:22:10.360]  這正是神鮮明他進一步的恩典和作爲的時候
[00:22:10.360 --> 00:22:12.920]  當仇敵來攻擊的時候
[00:22:12.920 --> 00:22:17.480]  神就吹聽了撒末爾特別的禱告
[00:22:17.480 --> 00:22:21.240]  使以色列人大大得勝
[00:22:21.240 --> 00:22:23.800]  最後第六點
[00:22:23.800 --> 00:22:25.960]  他們的這樣的經歷
[00:22:25.960 --> 00:22:28.920]  就留下了一個美好的見證
[00:22:28.920 --> 00:22:32.760]  他們把這個見證刻在石頭上
[00:22:32.760 --> 00:22:33.880]  四個字
[00:22:33.880 --> 00:22:35.960]  一遍一謝
[00:22:35.960 --> 00:22:40.840]  過去在文理本的中文聖經裏面
[00:22:40.840 --> 00:22:43.880]  是翻作一遍一舍而
[00:22:43.880 --> 00:22:45.560]  一遍一謝
[00:22:45.560 --> 00:22:48.120]  或者說一遍一舍而
[00:22:48.120 --> 00:22:50.680]  這都是表示
[00:22:50.680 --> 00:22:53.560]  以色列人的經歷的見證
[00:22:53.560 --> 00:22:55.400]  直到今日
[00:22:55.400 --> 00:22:57.720]  以後華都幫助我們
[00:22:57.720 --> 00:23:00.280]  這就是第七章十二節
[00:23:00.280 --> 00:23:03.720]  所說的美好的見證的話
[00:23:03.720 --> 00:23:06.280]  現在來到最後一點
[00:23:06.280 --> 00:23:09.160]  以色列人在蒙恩之後
[00:23:09.160 --> 00:23:12.680]  竟然求溺亡
[00:23:12.680 --> 00:23:15.000]  因此得罪了以後華
[00:23:15.000 --> 00:23:19.720]  這個記載在八章六節到七節裏面
[00:23:19.720 --> 00:23:23.160]  撒末爾因爲這件事很難過
[00:23:23.160 --> 00:23:25.640]  但是神就對撒末爾說
[00:23:25.640 --> 00:23:27.640]  這是以色列人的問題
[00:23:27.640 --> 00:23:29.640]  不是撒末爾的問題
[00:23:29.640 --> 00:23:34.840]  神知道以色列人厭棄神不是厭棄撒末爾
[00:23:34.840 --> 00:23:36.760]  以色列人做了這件事
[00:23:36.760 --> 00:23:38.760]  真是愚蠢的事
[00:23:38.760 --> 00:23:41.560]  從此以後他們立了王
[00:23:41.560 --> 00:23:43.720]  就開始了王權時代
[00:23:43.720 --> 00:23:46.680]  結束了逝世的時代
[00:23:46.680 --> 00:23:48.520]  在列王時代
[00:23:48.520 --> 00:23:53.080]  以色列人遭受了王的壓制、苦待
[00:23:53.080 --> 00:23:55.720]  以色列人一共有四十二個王
[00:23:55.720 --> 00:23:58.600]  其中只有四個王是好的
[00:23:58.600 --> 00:24:01.640]  另外有八個王先好後壞
[00:24:01.640 --> 00:24:04.120]  其餘的都是壞的王
[00:24:04.120 --> 00:24:07.320]  這是何等可喜的事
[00:24:07.320 --> 00:24:11.560]  以色列人在這些壞的王的手下
[00:24:11.560 --> 00:24:15.160]  受盡了痛苦喫盡了苦頭
[00:24:15.160 --> 00:24:16.440]  是的
[00:24:16.440 --> 00:24:20.120]  人的真正的幸福在於順服神
[00:24:20.120 --> 00:24:22.360]  接受祂的治理
[00:24:22.360 --> 00:24:26.200]  祂是慈愛的神、真理的神、恩典的神
[00:24:26.200 --> 00:24:28.360]  當我們順服祂的時候
[00:24:28.360 --> 00:24:31.720]  那個真正的恩典、永恆的福分
[00:24:31.720 --> 00:24:33.720]  就臨到我們身上了
[00:24:33.720 --> 00:24:35.720]  阿們
